material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Nb_wyckoff,num_Nb_chemenvs,CN,element,charge_range,is_single_charge
mp-2714279,Na3Ca8Nb4P3(S5O24)3,1.920115505335401,0.5783970170689428,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2714308,Na3Mg8Nb4P3(S5O24)3,1.910839208837667,0.4892490613413615,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2714320,Na5NbIn3SiP5O24,1.908798473706763,0.5425913100604498,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2714321,Na3Nb4Si5PO24,1.9049673028327665,0.5334929412023104,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2714327,Na21Mg4Nb8Si15(PO24)3,1.8305897933148867,0.997600800087566,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2714378,Na14Sc4Nb4Si11SO48,1.8070047791666943,1.1560220172347857,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2714408,Na2TaNb(SiO4)3,1.8764735158771604,0.688459595117368,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2714419,Na6Nb8Si11SO48,1.903962982039049,0.54662516954094,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2714432,Na2Nb2(SiO4)3,1.8646659371113592,0.760474129322834,[6.0],5.0,5.0,5.0,Octahedron,12f,1,6.0,Nb,0.0,True
mp-2714441,Na12Mg4Nb2Si3(PO6)6,1.75067338264572,1.4319650302515154,[6.0],5.0,5.0,5.0,Octahedron,"2a, 2c",1,6.0,Nb,0.0,True
mp-2714560,Na6Ta4Nb4Si11SO48,1.90539969960078,0.5392587481879613,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2714577,Na3Ta2Nb2Si5PO24,1.9045162362958148,0.5392373067980177,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2714589,Na14Nb4In4Si11SO48,1.8386475700890776,0.958379815302308,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2714605,Na6Nb4Zn8Si3(S5O24)3,1.9137970980986607,0.5635601508559072,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2714626,NaMg3Nb(SO4)6,1.8769546014863832,0.6778201260638917,[6.0],5.0,5.0,5.0,Octahedron,"1a, 1b",1,6.0,Nb,0.0,True
mp-2714661,NaNbZn3(SO4)6,1.8802238577061945,0.6416329681406643,[6.0],5.0,5.0,5.0,Octahedron,"1a, 1b",1,6.0,Nb,0.0,True
mp-2714737,Na6Nb3Al5(PO4)12,1.942400232942804,0.199897950131246,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2714746,Na6Sc5Nb3(PO4)12,1.9315331127677933,0.4810669794078424,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2714768,Na9Mg5Nb7(PO4)18,1.844041961649226,0.9099586912777238,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2714803,Na15Ca10Nb2P9(SO8)9,1.836400610922212,0.9937654202894498,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2714853,NaCa3Nb(SO4)6,1.8727343024309413,0.753945052151535,[6.0],5.0,5.0,5.0,Octahedron,"1a, 1b",1,6.0,Nb,0.0,True
mp-2714859,Na15Mg10Nb2P9(SO8)9,1.832908045162472,0.9320161856939094,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2714916,Na6Y5Nb3(PO4)12,1.8924430557851188,0.759171484658839,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2714923,Na7NbIn3Si3(PO8)3,1.850589152589816,0.9008069421165594,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2714938,Na2HfNbSi2PO12,1.8974443850279432,0.6328608071283386,[6.0],5.0,5.0,5.0,Octahedron,6a,1,6.0,Nb,0.0,True
mp-2714965,Na12Ca5Nb(PO4)9,1.9212599842476696,0.4715982537929162,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True
mp-2714969,Na6Nb5ZnSi6(PO12)3,1.8836691389924785,0.6327188772885112,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True
mp-2714973,Na9Ca11Nb(SO4)18,1.8401158811661995,0.8991844328131657,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2714976,Na4Nb3GaSi4(PO12)2,1.8784771164557807,0.6778661772945002,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715040,Na4ScNb3Si4(PO12)2,1.8750016547863355,0.7349925040368772,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715056,Na15Ca8Nb4P15(SO24)3,1.866056801123334,0.902878050641087,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715089,Na9Mg11Nb(SO4)18,1.8815239709289908,0.6553766824163604,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715097,Na4Nb3AlSi4(PO12)2,1.8708657940404017,0.7066585450492815,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715105,Na9NbZn11(SO4)18,1.9416229294811032,0.2648950575206409,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715108,Na2NbSi2SnPO12,1.903831351253721,0.5804453534041453,[6.0],5.0,5.0,5.0,Octahedron,6a,1,6.0,Nb,0.0,True
mp-2715115,Na7Sc3NbSi3(PO8)3,1.8141217561219816,1.1342855296404508,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715130,Na6MgNb5Si6(PO12)3,1.888108904745821,0.6319192774761756,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True
mp-2715187,Na15Mg8Nb4P15(SO24)3,1.830060693097948,0.9915347290645008,[6.0],5.0,5.0,5.0,no_data,no_data,1,6.0,Nb,0.0,True
mp-2715218,Na6CaNb5Si6(PO12)3,1.8871028440477613,0.6368460032579017,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True
mp-2715219,Na12Mg5Nb(PO4)9,1.704035208371722,1.6210145494158006,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True
mp-2715222,Na3HfNb(SiO4)3,1.8095040867480496,1.1441175837617237,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True
mp-2715223,Na6YNb3(SiO4)6,1.8854792603370176,0.6949772870319019,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True
mp-2715236,Na6Sc3NbSi2(PO6)4,1.8321934453921187,0.9991705128129889,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True
mp-2715237,Na3TiNb(SiO4)3,1.853993182690888,0.836203503183134,[6.0],5.0,5.0,5.0,Octahedron,4a,1,6.0,Nb,0.0,True
mp-2715247,Na9Ca4Nb2(PO4)9,1.807842109535564,1.2295404433783643,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True
mp-2715251,Na6Nb3Ga(SiO4)6,1.7534409715460657,1.400063178764777,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True
mp-2715265,Na9MgNb5(SiO4)9,1.8772638232672705,0.7305558045721862,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True
mp-2715274,Na9CaNb5(SiO4)9,1.8576899097239217,0.8411626049656686,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715283,Na6Nb3Ga(SiO4)6,1.818214521106904,1.0197612897014985,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715286,Na6Nb3Al(SiO4)6,1.80660650388052,1.0756665181702498,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715290,Na9CaNb5(SiO4)9,1.8852992218423608,0.6847180946185079,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True
mp-2715299,Na6Nb3In(SiO4)6,1.877382996450244,0.7236599932058368,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715301,Na9Mg4Nb2(PO4)9,1.7946728146679425,1.1789665626050028,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715302,Na6Sc3NbSi2(PO6)4,1.8358792984380563,0.994160814536297,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715315,Na9Nb2Zn4(PO4)9,1.7924169661413196,1.1873479164494207,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715316,Na3NbSi3SnO12,1.875382162289161,0.7658614093277859,[6.0],5.0,5.0,5.0,Octahedron,4a,1,6.0,Nb,0.0,True
mp-2715327,Na6ScNb3(SiO4)6,1.8235412038277403,1.021672983997147,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715333,Na3NbSi3SnO12,1.830513615445211,1.004712094046993,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True
mp-2715336,Na9Mg4Nb2(PO4)9,1.8497627092858904,0.8803724467296801,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True
mp-2715349,Na3ZrNb(SiO4)3,1.870833135410636,0.8245273677530806,[6.0],5.0,5.0,5.0,Octahedron,4a,1,6.0,Nb,0.0,True
mp-2715365,Na9Ca4Nb2(PO4)9,1.819507249483106,1.1274396460967275,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715367,Na6Nb3In(SiO4)6,1.821811959162653,1.038217981246768,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True
mp-2715368,Na9MgNb5(SiO4)9,1.85352061042752,0.8409209196863777,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715373,Na9Nb5Zn(SiO4)9,1.845110050220448,0.8869458439093213,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715383,Na6NbIn3Si2(PO6)4,1.825185305704225,1.053197055148084,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True
mp-2715410,Na3ZrNb(SiO4)3,1.8198712316062309,1.1490825537359888,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True
mp-2715411,Na6ScNb3(SiO4)6,1.838891860877918,0.9344484123357878,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True
mp-2715449,Na6Y3NbSi2(PO6)4,1.8461090697576377,0.943382380842117,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True
mp-2715451,Na6Y3NbSi2(PO6)4,1.885500916008393,0.7531104686087696,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715452,Na6NbAl3Si2(PO6)4,1.81254717589145,0.994979629135864,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715469,Na6NbIn3Si2(PO6)4,1.827436169316229,1.0130656619146623,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715478,Na3TiNb(SiO4)3,1.8044620948764936,1.1211503169989354,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True
mp-2715481,Na3HfNb(SiO4)3,1.865610022213294,0.835606526337784,[6.0],5.0,5.0,5.0,Octahedron,4a,1,6.0,Nb,0.0,True
mp-2715488,Na9Nb5Zn(SiO4)9,1.8857801126289453,0.6757597864332743,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True
mp-2715489,Na6YNb3(SiO4)6,1.8916153376756124,0.6682486087930444,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715520,Na6Nb3Al(SiO4)6,1.8084942202165304,1.0958274369390486,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True
mp-2715537,Na2Nb4Si7Sn4S5O48,1.9194979217725856,0.4936151504672758,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715546,NaNb3GaSiP5O24,1.914906205649513,0.4259904405297406,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715551,Na6Nb20Zn4Si21(S5O48)3,1.922695790712636,0.4477840807925209,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715554,Na3MgNb5Si3(PO6)6,1.9147410213942115,0.4544404567468715,[6.0],5.0,5.0,5.0,Octahedron,"2a, 2b, 2c",1,6.0,Nb,0.0,True
mp-2715555,NaYNb3SiP5O24,1.920567691950129,0.4288249396817699,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715557,Na2Nb3InSi2(PO6)4,1.9144578753899908,0.4854234729150313,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715563,NaNbSiSn(PO6)2,1.9161353941763608,0.4942368352957373,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True
mp-2715582,NaZrNbSi(PO6)2,1.9257832880096728,0.5327364634123738,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True
mp-2715589,Na2Zr4Nb4Si7S5O48,1.920559428264888,0.5399652839540195,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715590,Na3CaNb5Si3(PO6)6,1.917682061693403,0.4613144141216045,[6.0],5.0,5.0,5.0,Octahedron,"2a, 2b, 2c",1,6.0,Nb,0.0,True
mp-2715594,Na2Nb6Ga2Si7S5O48,1.925229035492072,0.4071473973889253,[6.0],5.0,5.0,5.0,no_data,no_data,1,6.0,Nb,0.0,True
mp-2715608,NaScNb3SiP5O24,1.915626859289262,0.4278480597232592,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715614,Na2Hf4Nb4Si7S5O48,1.9169310085222624,0.5473784827253138,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715615,Na3Nb5ZnSi3(PO6)6,1.9116758628572648,0.4745063645687751,[6.0],5.0,5.0,5.0,Octahedron,"2a, 2b, 2c",1,6.0,Nb,0.0,True
mp-2715624,NaNb3AlSiP5O24,1.9094883050391656,0.4534727470405337,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715628,NaHfNbSi(PO6)2,1.9182253798579385,0.5191042073574026,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True
mp-2715629,Na21Mg8Nb4Si3(P5O24)3,1.8288658422973108,0.9952500463680772,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715636,Na3Nb10Zn2Si3(P5O24)3,1.920551912909048,0.4108336044930073,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715645,NaNb2SiSn2P5O24,1.906456211140386,0.4865345895490152,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715673,NaLaNb3SiP5O24,1.9275847427588293,0.4122367309083994,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715680,Na8Sc3NbSi4(PO12)2,1.8117953444814483,1.1322710036251484,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715699,Na8Sc3NbSi5SO24,1.696628177553522,1.7685202641633508,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715707,Na3Mg2Nb10Si3(P5O24)3,1.917859284805943,0.4222273520757132,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715709,TaNbSi(PO6)2,1.925109466471552,0.3977915325115729,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715710,TaNbSi2SO12,1.9272459053643047,0.4123379367221995,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715720,Na2Nb3AlSi2(PO6)4,1.9003018670871927,0.492974753603182,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715722,NaHfNbSi2SO12,1.947718299840828,0.3865424586805174,[6.0],5.0,5.0,5.0,Octahedron,6a,1,6.0,Nb,0.0,True
mp-2715728,Nb2Si(PO6)2,1.9254925674982208,0.3875758871191012,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True
mp-2715733,Na2Nb3GaSi2(PO6)4,1.9069385796219869,0.4887772842476067,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715736,Na2ScNb3Si2(PO6)4,1.9126699650750048,0.4927194414683683,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715748,NaHf2Nb2SiP5O24,1.909798463554952,0.5119737834906616,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715752,Na8Y3NbSi4(PO12)2,1.8352667881457985,1.0423449857733615,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715767,NaTi2Nb2SiP5O24,1.914405294495096,0.3910474223567372,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715770,NaZr2Nb2SiP5O24,1.9114149564986969,0.5132803496637528,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715777,Na3Nb2Zn4P3(SO6)6,1.9159166067652025,0.513491279195004,[6.0],5.0,5.0,5.0,Octahedron,"2a, 2c",1,6.0,Nb,0.0,True
mp-2715778,Na2YNb3Si2(PO6)4,1.9159755503822609,0.4985766260618624,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715783,NaTiNbSi(PO6)2,1.9172284309866268,0.430798070886823,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Nb,0.0,True
mp-2715784,Nb2Si2SO12,1.9373001518117428,0.3556368268010974,[6.0],5.0,5.0,5.0,Octahedron,6a,1,6.0,Nb,0.0,True
mp-2715787,Na2Ti4Nb4Si7S5O48,1.918207812053448,0.4550594399335436,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715802,NaNb2SiGe2P5O24,1.907137866955724,0.4213579091192053,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715808,Na3Ca2Nb10Si3(P5O24)3,1.923284457394204,0.4117209009646823,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715811,NaNb3InSiP5O24,1.9166670929001728,0.4262391366386551,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715812,Na3Mg4Nb2P3(SO6)6,1.8951004987608524,0.5959418703765814,[6.0],5.0,5.0,5.0,Octahedron,"2a, 2c",1,6.0,Nb,0.0,True
mp-2715835,Na3NbAl3P5SO24,1.8341711786310249,0.799844496431916,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715858,Na5Mg2Nb2SiP5O24,1.894453721519472,0.6448954466858079,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715939,Na3Y3NbP5SO24,1.8375932010022853,1.0610659955413344,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715967,Na3NbIn3P5SO24,1.8424847945850988,0.9131675510695232,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715978,Na21Mg10Nb2P15(SO24)3,1.991713176372535,0.0454562239745719,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2715994,Na5Sc3NbSiP5O24,1.912480360891276,0.5618527341081596,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2716061,Na3NbGa3P5SO24,1.851473320107457,0.7592188412603816,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2716071,Na3Sc3NbP5SO24,1.834305324230107,0.9858613215090966,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2716107,Na3Mg2Nb2P5SO24,1.927654708785442,0.5066411915562486,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2716123,NaNb2Ga2P5SO24,1.89805088975812,0.5090194167834277,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2716202,NaNb2Al2P5SO24,1.8901859581975884,0.5110166439101254,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2716204,Na3Mg4Nb8P15(SO24)3,1.9047207490859104,0.5167981339145906,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2716206,Na3Nb8Zn4P15(SO24)3,1.913873741971624,0.4796229123401559,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2716210,Na3Ca4Nb8P15(SO24)3,1.9109319612098925,0.5179067003096713,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2716216,NaSc2Nb2P5SO24,1.896485207835194,0.6055722849815508,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2716246,Na8NbIn3Si4(PO12)2,1.829594942087976,0.9973442109672552,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2716263,NaY2Nb2P5SO24,1.8869358552286577,0.739397797952236,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2716277,NaNb2In2P5SO24,1.8934013900441888,0.6266453944371146,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2716293,Na10NbGa7(PO4)12,1.9062106115044049,0.4474255150772187,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2716299,Na10Hf4Nb4Si11SO48,1.8572771090152167,0.8095395913867958,[6.0],5.0,5.0,5.0,no_data,no_data,1,6.0,Nb,0.0,True
mp-2716306,Na10Zr4Nb4Si11SO48,1.8642118008211743,0.7710278308162106,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2716311,Na2Sc6Nb2Si3(S3O16)3,1.9213125771836963,0.4509001024883219,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2716320,Na2Nb4Zn4Si3(S3O16)3,1.924462636816641,0.4895425640448272,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2716328,Na5Nb2Si5Sn2PO24,1.875832134945174,0.7071827798750434,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2716336,Na10NbAl7(PO4)12,1.903265368533164,0.4706230122339718,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2716340,Na10Sc7Nb(PO4)12,1.8928639483124443,0.6217600937433856,[6.0],5.0,5.0,5.0,no_data,no_data,1,6.0,Nb,0.0,True
mp-2716353,Na4ScNb(SiO4)3,1.592619015515653,2.3812670887052114,[6.0],5.0,5.0,5.0,Octahedron,6a,1,6.0,Nb,0.0,True
mp-2716377,NaNbAl3P3(SO8)3,1.8765280539125029,0.5764331648040968,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2716379,Na5Hf2Nb2Si5PO24,1.8710319761893064,0.763935450022214,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2716382,Na10NbIn7(PO4)12,1.9218803757535816,0.4583731565135192,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2716418,Na6Nb3Ga5(PO4)12,1.9500678011110075,0.2489135295448213,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2716423,Na4NbIn(SiO4)3,1.5986587153839131,2.353099689984448,[6.0],5.0,5.0,5.0,Octahedron,6a,1,6.0,Nb,0.0,True
mp-2716428,NaNb2Zn2P3(SO8)3,1.9350395973451089,0.4037463345237861,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2716429,NaNbIn3P3(SO8)3,1.8937991543698955,0.5820880473694029,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2716430,NaNbGa3P3(SO8)3,1.8897211622663577,0.5403015299667387,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2716465,Na9Nb7Zn5(PO4)18,1.852737094429293,0.8760742026688394,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2716471,Na6Nb3In5(PO4)12,1.927476876776372,0.4805102245020401,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2716472,NaY3NbP3(SO8)3,1.8960549501611883,0.6390626790914116,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2716487,Na5ScNb3Si5PO24,1.858322015406288,0.8291171637948722,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2716497,NaSc3NbP3(SO8)3,1.8948859147517965,0.6307976735562763,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2716510,Na15Mg2Nb10Si15(PO24)3,1.8622574738947208,0.7857654442786528,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True
mp-2716518,Na5Ti2Nb2Si5PO24,1.868508589881537,0.6966724419183477,[6.0],5.0,5.0,5.0,no_data,no_data,1,6.0,Nb,0.0,True
mp-2716529,Na5Zr2Nb2Si5PO24,1.8752532130401005,0.7784437542964344,[6.0],5.0,5.0,5.0,no_data,no_data,1,6.0,Nb,0.0,True
mp-2716532,NaMg2Nb2P3(SO8)3,1.9300301839075424,0.4354236436587484,[6.0],5.0,5.0,5.0,no_data,no_data,1,6.0,Nb,0.0,True
mp-27247,Na3NbO4,1.8846392814771808,0.8368638855602256,[6.0],5.0,5.0,5.0,no_data,no_data,1,6.0,Nb,0.0,True
mp-27322,Nb2Te3O11,2.0647877586524164,-0.0374049771537614,[6.0],5.0,5.0,5.0,Octahedron,4c,1,6.0,Nb,0.0,True
mp-27383,Nb3CuO8,1.9789977799087564,0.4540956220785892,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Nb,0.0,True
