material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,La_wyckoff,num_La_chemenvs,CN,element,charge_range,is_single_charge
mp-1227220,CaLa4Si3O13,2.131139366717588,0.4906629369045741,"[9.0, 7.0]",3.0,3.0,3.0,"Tricapped triangular prism (three square-face caps), Pentagonal bipyramid","6c, 2b",2,7.0,La,0.0,True
mp-1227224,CaLaNbCoO6,1.1625530277481284,1.45177113367976,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,4a,1,8.0,La,0.0,True
mp-1227469,Ca2LaSbO6,0.7351172651674037,1.9438256506011824,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,2a,1,8.0,La,0.0,True
mp-1227473,Ca2La2MgTi3O12,1.890578072532319,0.7009352094267183,"[8.0, 9.0]",3.0,3.0,3.0,Tricapped triangular prism (two square-face caps and one triangular-face cap),1a,1,8.0,La,0.0,True
mp-1227473,Ca2La2MgTi3O12,1.890578072532319,0.7009352094267183,"[8.0, 9.0]",3.0,3.0,3.0,Tricapped triangular prism (two square-face caps and one triangular-face cap),1a,1,9.0,La,0.0,True
mp-1227477,Ca2LaTaO6,0.7416648638589933,1.908378769861842,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,2a,1,8.0,La,0.0,True
mp-1227546,Ca2LaRuO6,0.81867180150703,1.8326541641638128,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,2a,1,8.0,La,0.0,True
mp-1227569,Ca2LaRuO6,1.029795827127745,1.672087141008772,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,2i,1,8.0,La,0.0,True
mp-1227683,Ca2LaGa(FeO4)2,4.408972910077663,-1.581946371560768,[9.0],3.0,3.0,3.0,Tricapped triangular prism (two square-face caps and one triangular-face cap),1a,1,9.0,La,0.0,True
mp-1227769,Ca3LaTi2Cr2O12,2.3543139223535947,0.2047053325642988,[8.0],3.0,3.0,3.0,Tricapped triangular prism (two square-face caps and one triangular-face cap),2a,1,8.0,La,0.0,True
mp-1227901,BaLaGa3O7,2.0607561619936208,0.547015899956774,[8.0],3.0,3.0,3.0,Square antiprism,2d,1,8.0,La,0.0,True
mp-1227917,BaLa2Fe2O7,0.2878367524014509,2.2109323570612025,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),2e,1,9.0,La,0.0,True
mp-1227920,BaLa2TiCr2O9,2.3160157978952083,0.3477144158190679,[12.0],3.0,3.0,3.0,Cuboctahedron,4i,1,12.0,La,0.0,True
mp-1227939,BaLa3(NiO4)2,2.66107332144092,-0.0206736879077556,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),"1a, 1b",1,9.0,La,0.0,True
mp-1227949,BaLa3TiCr3O12,1.950679031094308,0.587012463022732,[12.0],3.0,3.0,3.0,Cuboctahedron,"2b, 4t",1,12.0,La,0.0,True
mp-1227956,BaSrLa4Be2O10,2.168467656897481,0.485797267412823,"[8.0, 9.0, 7.0]",3.0,3.0,3.0,"Tricapped triangular prism (three square-face caps), Dodecahedron with triangular faces - p2345 plane normalized",2a,2,8.0,La,0.0,True
mp-1227956,BaSrLa4Be2O10,2.168467656897481,0.485797267412823,"[8.0, 9.0, 7.0]",3.0,3.0,3.0,"Tricapped triangular prism (three square-face caps), Dodecahedron with triangular faces - p2345 plane normalized",2a,2,9.0,La,0.0,True
mp-1227956,BaSrLa4Be2O10,2.168467656897481,0.485797267412823,"[8.0, 9.0, 7.0]",3.0,3.0,3.0,"Tricapped triangular prism (three square-face caps), Dodecahedron with triangular faces - p2345 plane normalized",2a,2,7.0,La,0.0,True
mp-1228002,BaLa4Ti4O15,2.176968746876649,0.4391900146850207,[9.0],3.0,3.0,3.0,"Square-face monocapped antiprism, Tridiminished icosahedron",4d,2,9.0,La,0.0,True
mp-1228083,BaLaInO4,2.022585760939209,0.8317810252814049,[5.0],3.0,3.0,3.0,Octahedron,4a,1,5.0,La,0.0,True
mp-1228142,Ba4LaTi4CrO15,3.709628288803729,-0.6752968060607315,[12.0],3.0,3.0,3.0,Cuboctahedron,4d,1,12.0,La,0.0,True
mp-1228208,Ba4LaTiNb3O15,2.1065671621264768,0.4884195379582566,[12.0],3.0,3.0,3.0,Cuboctahedron,1a,1,12.0,La,0.0,True
mp-1228245,BaLa4Ti4O15,2.2499727920996406,0.3584437777704354,"[9.0, 6.0]",3.0,3.0,3.0,"Octahedron, Cuboctahedron, Tricapped triangular prism (three square-face caps), Tridiminished icosahedron","2b, 2c, 2a",4,9.0,La,0.0,True
mp-1228245,BaLa4Ti4O15,2.2499727920996406,0.3584437777704354,"[9.0, 6.0]",3.0,3.0,3.0,"Octahedron, Cuboctahedron, Tricapped triangular prism (three square-face caps), Tridiminished icosahedron","2b, 2c, 2a",4,6.0,La,0.0,True
mp-1228246,Ba3LaIrRuO9,2.146309833849074,0.2812464791166306,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,La,0.0,True
mp-1228337,Ba3La2Ti2Nb2O15,2.0199239570521472,0.5596323173845964,[12.0],3.0,3.0,3.0,Cuboctahedron,2d,1,12.0,La,0.0,True
mp-1228365,Ba3La3(Cu3O7)2,2.5381282827457854,0.0491391102637236,"[8.0, 10.0]",2.5,2.0,3.0,"Cube, Bicapped square prism (adjacent faces)",1a,2,8.0,La,1.0,False
mp-1228365,Ba3La3(Cu3O7)2,2.5381282827457854,0.0491391102637236,"[8.0, 10.0]",2.5,2.0,3.0,"Cube, Bicapped square prism (adjacent faces)",1a,2,10.0,La,1.0,False
mp-1228381,Ba3LaY2(Cu3O7)2,3.1750810025148426,-0.2175902133173872,[10.0],2.0,2.0,2.0,Bicapped square prism (adjacent faces),1a,1,10.0,La,0.0,True
mp-1228420,BaLa8Co(Si3O13)2,2.1063799093137545,0.4979081941185195,"[9.0, 7.0]",3.0,3.0,3.0,"Tricapped triangular prism (three square-face caps), Pentagonal bipyramid","3d, 1b, 1c",2,9.0,La,0.0,True
mp-1228420,BaLa8Co(Si3O13)2,2.1063799093137545,0.4979081941185195,"[9.0, 7.0]",3.0,3.0,3.0,"Tricapped triangular prism (three square-face caps), Pentagonal bipyramid","3d, 1b, 1c",2,7.0,La,0.0,True
mp-1228470,Ba3CaLa2(Cu3O7)2,2.463143984811905,0.1332617863245249,"[8.0, 10.0]",3.0,3.0,3.0,"Cube, Bicapped square prism (adjacent faces)","1a, 1b",2,8.0,La,0.0,True
mp-1228470,Ba3CaLa2(Cu3O7)2,2.463143984811905,0.1332617863245249,"[8.0, 10.0]",3.0,3.0,3.0,"Cube, Bicapped square prism (adjacent faces)","1a, 1b",2,10.0,La,0.0,True
mp-1228484,Ba2La2Ni(WO6)2,2.302865727744173,0.3698703633356977,[12.0],3.0,3.0,3.0,Cuboctahedron,2c,1,12.0,La,0.0,True
mp-1228490,Ba2La2MgTi3O12,3.514153371479078,-0.4971109800757962,[12.0],3.0,3.0,3.0,Cuboctahedron,2c,1,12.0,La,0.0,True
mp-1228493,Ba2La3Nd(CuO5)2,2.455229798597746,0.0960586246867743,[8.0],3.0,3.0,3.0,"Square-face bicapped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized","1a, 2d",2,8.0,La,0.0,True
mp-1228518,Ba2La4CuPtO10,3.137211076503855,-0.6233715256746064,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,"2i, 2g",1,8.0,La,0.0,True
mp-1228521,Ba2La(FeO3)3,1.9819615294476909,0.5646525342958697,[12.0],3.0,3.0,3.0,Cuboctahedron,1a,1,12.0,La,0.0,True
mp-1228537,Ba9Ca3La4(Fe4O15)2,2.385561790033434,0.1811251154623946,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,1a,1,8.0,La,0.0,True
mp-1228552,Ba5SrLa2Fe4O15,2.638564347319672,-0.0230293574881821,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,2a,1,8.0,La,0.0,True
mp-1228569,Ba6La2Ga4O15,2.692545844323538,-0.0749824994874065,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,2a,1,8.0,La,0.0,True
mp-1228590,Ba3CaLa2Cu6O13,2.429348578330235,0.1354236572895496,"[8.0, 7.0]",3.0,3.0,3.0,"Cube, Square-face capped trigonal prism",1a,2,8.0,La,0.0,True
mp-1228590,Ba3CaLa2Cu6O13,2.429348578330235,0.1354236572895496,"[8.0, 7.0]",3.0,3.0,3.0,"Cube, Square-face capped trigonal prism",1a,2,7.0,La,0.0,True
mp-1228649,Ba2LaNb5O15,3.3268673245444136,-0.3278566330958776,[12.0],2.0,2.0,2.0,Cuboctahedron,2a,1,12.0,La,0.0,True
mp-1228690,Ba6La2Fe4O15,2.81245194314184,-0.2162793357783675,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,2a,1,8.0,La,0.0,True
mp-1228696,Ba4Sr2La2Co4O15,2.6544784520577496,-0.0796747099461336,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,2a,1,8.0,La,0.0,True
mp-12287,La3NbO7,1.9857346143940848,0.5952606937265221,"[8.0, 7.0]",3.0,3.0,3.0,"Cube, Pentagonal bipyramid","4g, 2a",2,8.0,La,0.0,True
mp-12287,La3NbO7,1.9857346143940848,0.5952606937265221,"[8.0, 7.0]",3.0,3.0,3.0,"Cube, Pentagonal bipyramid","4g, 2a",2,7.0,La,0.0,True
mp-1228731,Ba2Li3La3(MoO4)8,2.2366031755527023,0.3021757331087057,[8.0],3.0,3.0,3.0,Dodecahedron with triangular faces - p2345 plane normalized,1a,1,8.0,La,0.0,True
mp-1228747,Ba6La2Co4O15,2.8371540959799764,-0.2515570408977471,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,2a,1,8.0,La,0.0,True
mp-1228754,Ba2La3Ti3NbO15,2.2890308478432084,0.3193737083903555,"[9.0, 6.0]",3.0,3.0,3.0,"Cuboctahedron, Tridiminished icosahedron","2b, 2c, 2a",2,9.0,La,0.0,True
mp-1228754,Ba2La3Ti3NbO15,2.2890308478432084,0.3193737083903555,"[9.0, 6.0]",3.0,3.0,3.0,"Cuboctahedron, Tridiminished icosahedron","2b, 2c, 2a",2,6.0,La,0.0,True
mp-1228957,CsLa2TaTi2O10,1.9733679022976875,0.6172747785912613,"[10.0, 12.0]",3.0,3.0,3.0,Cuboctahedron,1a,1,10.0,La,0.0,True
mp-1228957,CsLa2TaTi2O10,1.9733679022976875,0.6172747785912613,"[10.0, 12.0]",3.0,3.0,3.0,Cuboctahedron,1a,1,12.0,La,0.0,True
mp-1229306,BaLaSmCuO5,2.277908792889238,0.2353020479740153,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,2j,1,8.0,La,0.0,True
mp-12295,Sr3La2(BO3)4,1.8247470397925905,0.7490451803817415,[8.0],3.0,3.0,3.0,Dodecahedron with triangular faces - p2345 plane normalized,4a,1,8.0,La,0.0,True
mp-12337,NaLa2OsO6,0.8013299635131617,2.006329288935547,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,4e,1,8.0,La,0.0,True
mp-1244594,La4MnS6O,2.340233870803238,0.0623428627382581,[1.0],3.0,3.0,3.0,"Square-face bicapped trigonal prism, Tetrahedron",1a,2,1.0,La,0.0,True
mp-12451,LiLa2OsO6,1.5460223352973064,1.148638675497197,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,4e,1,8.0,La,0.0,True
mp-12533,La2Hf2O7,1.7903586854688345,0.7713584267718299,[8.0],3.0,3.0,3.0,Cube,4d,1,8.0,La,0.0,True
mp-1265516,La13Al12Si18(N13O5)3,2.261429436595125,0.4100912095581447,"[0, 2.0, 3.0, 4.0]",3.0,3.0,3.0,"Tricapped triangular prism (two square-face caps and one triangular-face cap), Square-face bicapped square antiprism, Triangular cupola","6c, 1a, 3b",3,0.0,La,0.0,True
mp-1265516,La13Al12Si18(N13O5)3,2.261429436595125,0.4100912095581447,"[0, 2.0, 3.0, 4.0]",3.0,3.0,3.0,"Tricapped triangular prism (two square-face caps and one triangular-face cap), Square-face bicapped square antiprism, Triangular cupola","6c, 1a, 3b",3,2.0,La,0.0,True
mp-1265516,La13Al12Si18(N13O5)3,2.261429436595125,0.4100912095581447,"[0, 2.0, 3.0, 4.0]",3.0,3.0,3.0,"Tricapped triangular prism (two square-face caps and one triangular-face cap), Square-face bicapped square antiprism, Triangular cupola","6c, 1a, 3b",3,3.0,La,0.0,True
mp-1265516,La13Al12Si18(N13O5)3,2.261429436595125,0.4100912095581447,"[0, 2.0, 3.0, 4.0]",3.0,3.0,3.0,"Tricapped triangular prism (two square-face caps and one triangular-face cap), Square-face bicapped square antiprism, Triangular cupola","6c, 1a, 3b",3,4.0,La,0.0,True
mp-1272417,SrLaVO4,1.7833491463604283,0.8122861709449196,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,2b,1,8.0,La,0.0,True
mp-1272441,CaLa2CoO6,2.158621308417449,0.5079062496408717,"[9.0, 6.0]",3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),1a,1,9.0,La,0.0,True
mp-1272441,CaLa2CoO6,2.158621308417449,0.5079062496408717,"[9.0, 6.0]",3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),1a,1,6.0,La,0.0,True
mp-1272475,CaLa2FeO6,0.9207771557841308,1.9805953891045551,[8.0],3.0,3.0,3.0,Dodecahedron with triangular faces - p2345 plane normalized,8i,1,8.0,La,0.0,True
mp-1272866,La2MgFeO6,1.9543909532642527,0.7582643414059951,[8.0],3.0,3.0,3.0,Tridiminished icosahedron,2i,1,8.0,La,0.0,True
mp-1273504,SrLaCoO4,3.362233080123395,-0.5928026484180828,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),4c,1,9.0,La,0.0,True
mp-1274114,SrLaCoO4,0.7466972943590616,1.7203914906015711,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),"2b, 2a",1,9.0,La,0.0,True
mp-1274449,SrLaCoO4,0.7726968405372385,1.6962554959611034,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),2a,1,9.0,La,0.0,True
mp-1275338,SrLaCoO4,0.9593264451728396,1.5109757339203451,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),1a,1,9.0,La,0.0,True
mp-1276828,SrLaCoO4,1.1417985376978816,1.3307188854887528,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),1a,1,9.0,La,0.0,True
mp-1277483,LiLa4CoO8,2.5571837897827883,0.0588950257272993,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),1a,1,9.0,La,0.0,True
mp-1277566,CaLa3(CoO4)2,1.58080408205797,0.9422789542699,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),"1a, 1b",1,9.0,La,0.0,True
mp-1277762,SrLaCoO4,1.0151261121388688,1.458668023024079,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),1a,1,9.0,La,0.0,True
mp-1279034,SrLa(FeO3)2,0.6429352787343394,1.841483616962668,[9.0],3.0,3.0,3.0,Tridiminished icosahedron,2a,1,9.0,La,0.0,True
mp-1279682,SrLaCoO4,0.9155838002842636,1.5563338955280313,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),1a,1,9.0,La,0.0,True
mp-1283089,SrLaCoO4,0.9403814969831288,1.545106592792334,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),1a,1,9.0,La,0.0,True
mp-1284822,SrLaCoO4,3.372482313661481,-0.5838443755478504,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),2a,1,9.0,La,0.0,True
mp-1296462,La4FeSe6O,2.374996878426591,0.0498426490558888,[1.0],3.0,3.0,3.0,"Square-face bicapped trigonal prism, Tetrahedron",1a,2,1.0,La,0.0,True
mp-1298961,LiLa4CoO8,2.5520135567583813,0.0620949776648596,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),1a,1,9.0,La,0.0,True
mp-1299481,SrLa2(CoO3)3,2.5417501123390185,0.1333595611489696,[12.0],3.0,3.0,3.0,Cuboctahedron,1a,1,12.0,La,0.0,True
mp-1301481,Sr3LaMn2O8,2.57585783631093,0.0504797583118724,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),2b,1,9.0,La,0.0,True
mp-1301679,SrLa2(CoO3)3,3.132388925514692,-0.2919358622356066,[12.0],3.0,3.0,3.0,Cuboctahedron,1a,1,12.0,La,0.0,True
mp-13019,NaLa2TaO6,1.4695844832649296,1.4133929440157167,[7.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,4e,1,7.0,La,0.0,True
mp-13055,Ba2LaTaO6,2.3549224669109696,0.0415974087234879,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,La,0.0,True
mp-1306042,SrLa2(CoO3)3,2.5831216150432144,0.1058842667294978,[12.0],3.0,3.0,3.0,Cuboctahedron,1a,1,12.0,La,0.0,True
mp-1308812,SrLa2(CoO3)3,1.993760463521265,0.6080058140647175,"[8.0, 12.0]",3.0,3.0,3.0,"Square-face bicapped square antiprism, Cuboctahedron",1a,2,8.0,La,0.0,True
mp-1308812,SrLa2(CoO3)3,1.993760463521265,0.6080058140647175,"[8.0, 12.0]",3.0,3.0,3.0,"Square-face bicapped square antiprism, Cuboctahedron",1a,2,12.0,La,0.0,True
mp-1312000,La4FeSe6O,2.374295323038307,0.0524962850027055,[1.0],3.0,3.0,3.0,"Square-face bicapped trigonal prism, Tetrahedron",1a,2,1.0,La,0.0,True
mp-1330058,La6Ti3Se9O5,2.319358426478495,0.2774330006040704,"[0, 1.0, 3.0, 5.0]",3.0,3.0,3.0,"Square antiprism, Square-face bicapped trigonal prism, Tricapped triangular prism (three square-face caps), Square-face capped trigonal prism",1a,4,0.0,La,0.0,True
mp-1330058,La6Ti3Se9O5,2.319358426478495,0.2774330006040704,"[0, 1.0, 3.0, 5.0]",3.0,3.0,3.0,"Square antiprism, Square-face bicapped trigonal prism, Tricapped triangular prism (three square-face caps), Square-face capped trigonal prism",1a,4,1.0,La,0.0,True
mp-1330058,La6Ti3Se9O5,2.319358426478495,0.2774330006040704,"[0, 1.0, 3.0, 5.0]",3.0,3.0,3.0,"Square antiprism, Square-face bicapped trigonal prism, Tricapped triangular prism (three square-face caps), Square-face capped trigonal prism",1a,4,3.0,La,0.0,True
mp-1330058,La6Ti3Se9O5,2.319358426478495,0.2774330006040704,"[0, 1.0, 3.0, 5.0]",3.0,3.0,3.0,"Square antiprism, Square-face bicapped trigonal prism, Tricapped triangular prism (three square-face caps), Square-face capped trigonal prism",1a,4,5.0,La,0.0,True
mp-13374,LaTmO3,0.5779010271504305,2.3982158272067964,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,4c,1,8.0,La,0.0,True
mp-13726,Na3SrLaZnSi6O17,2.254057977599796,0.3055115922375605,[8.0],3.0,3.0,3.0,Square antiprism,4d,1,8.0,La,0.0,True
mp-1373566,LaNb3O9,2.6671798739689527,0.0324683608688935,[12.0],3.0,3.0,3.0,Cuboctahedron,1a,1,12.0,La,0.0,True
mp-14485,LaTa7O19,2.147864381643436,0.3684314730291991,[8.0],3.0,3.0,3.0,Bicapped octahedron (opposed cap faces),2c,1,8.0,La,0.0,True
mp-14555,LaCd(BO2)5,2.0885818875214044,0.4581558036605016,[9.0],3.0,3.0,3.0,Square-face bicapped square antiprism,4e,1,9.0,La,0.0,True
mp-14735,La2CuSnO6,2.428878482066513,0.1925582671396643,"[8.0, 9.0, 7.0]",3.0,3.0,3.0,"Square-face capped trigonal prism, Tricapped triangular prism (three square-face caps), Square-face bicapped trigonal prism",2e,3,8.0,La,0.0,True
mp-14735,La2CuSnO6,2.428878482066513,0.1925582671396643,"[8.0, 9.0, 7.0]",3.0,3.0,3.0,"Square-face capped trigonal prism, Tricapped triangular prism (three square-face caps), Square-face bicapped trigonal prism",2e,3,9.0,La,0.0,True
mp-14735,La2CuSnO6,2.428878482066513,0.1925582671396643,"[8.0, 9.0, 7.0]",3.0,3.0,3.0,"Square-face capped trigonal prism, Tricapped triangular prism (three square-face caps), Square-face bicapped trigonal prism",2e,3,7.0,La,0.0,True
mp-14748,La4Mo2O11,1.9599526143420445,0.6769978192478951,[8.0],3.0,3.0,3.0,"Square antiprism, Cube",8g,2,8.0,La,0.0,True
mp-14880,La2Ta3(SO4)2,2.342810135521135,0.2168916693973069,[7.0],3.0,3.0,3.0,"Square-face monocapped antiprism, Tricapped triangular prism (three square-face caps)",4g,2,7.0,La,0.0,True
mp-14912,La4Si2Se3O7,2.2492110037794006,0.3098437136067291,"[3.0, 6.0]",3.0,3.0,3.0,"Trigonal prism, Tricapped triangular prism (three square-face caps)","8h, 8g",2,3.0,La,0.0,True
mp-14912,La4Si2Se3O7,2.2492110037794006,0.3098437136067291,"[3.0, 6.0]",3.0,3.0,3.0,"Trigonal prism, Tricapped triangular prism (three square-face caps)","8h, 8g",2,6.0,La,0.0,True
mp-14970,BaLaCuBO5,2.8019119012510507,-0.2697740562228296,[8.0],3.0,3.0,3.0,Cube,2a,1,8.0,La,0.0,True
mp-1517990,BaSrLaSbO6,2.3725878911382594,0.0010957353594558,[6.0],3.0,3.0,3.0,Octahedron,4u,1,6.0,La,0.0,True
mp-1518084,Sr2LaBiO6,2.4672522389659526,-0.1172921327085254,[6.0],3.0,3.0,3.0,Octahedron,2b,1,6.0,La,0.0,True
mp-1518099,BaSrLaSbO6,2.407988803241623,-0.0250565566328424,[6.0],3.0,3.0,3.0,Octahedron,"1c, 1f",1,6.0,La,0.0,True
mp-1519157,SrCaLaBiO6,0.3086344000375901,2.435205188449513,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,2a,1,8.0,La,0.0,True
mp-1519241,BaCaLaBiO6,2.1835051755366104,0.5838755191049344,"[8.0, 4.0]",3.0,3.0,3.0,Cube,"2d, 2c",1,8.0,La,0.0,True
mp-1519241,BaCaLaBiO6,2.1835051755366104,0.5838755191049344,"[8.0, 4.0]",3.0,3.0,3.0,Cube,"2d, 2c",1,4.0,La,0.0,True
mp-1519664,BaNaLaWO6,2.288824255892244,0.1506586217393764,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,La,0.0,True
mp-1519994,SrLaEuNbO6,2.486201300894325,-0.1230180861976261,[6.0],3.0,3.0,3.0,Octahedron,"1c, 1f",1,6.0,La,0.0,True
mp-1520775,BaSrLaBiO6,3.165868937033569,-0.9296419989557612,[6.0],3.0,3.0,3.0,Square-face capped trigonal prism,2a,1,6.0,La,0.0,True
mp-1521789,BaSrLaNbO6,2.4276886216488056,-0.0499882589107339,[6.0],3.0,3.0,3.0,Octahedron,4u,1,6.0,La,0.0,True
mp-1522224,BaSrLaBiO6,2.446174746890793,-0.0951144717558507,[6.0],3.0,3.0,3.0,Octahedron,"1d, 1g",1,6.0,La,0.0,True
mp-1522279,BaCaLaBiO6,2.8616169661306343,-0.6667143929836313,[6.0],3.0,3.0,3.0,Octahedron,"1d, 1g",1,6.0,La,0.0,True
mp-1522312,BaCaLaBiO6,2.0390917315331216,0.4866664963594075,[6.0],3.0,3.0,3.0,Octahedron,4u,1,6.0,La,0.0,True
mp-1522424,BaSrLaBiO6,2.312741422537316,0.0787357967965997,[6.0],3.0,3.0,3.0,Octahedron,4u,1,6.0,La,0.0,True
mp-15897,La4Si2S3O7,2.324497893190109,0.2230597976315997,"[3.0, 6.0]",3.0,3.0,3.0,"Trigonal prism, Tricapped triangular prism (three square-face caps)","8h, 8g",2,3.0,La,0.0,True
mp-15897,La4Si2S3O7,2.324497893190109,0.2230597976315997,"[3.0, 6.0]",3.0,3.0,3.0,"Trigonal prism, Tricapped triangular prism (three square-face caps)","8h, 8g",2,6.0,La,0.0,True
mp-15901,Li2LaTa2O7,2.132170115708758,0.3351681371635016,[12.0],2.0,2.0,2.0,Cuboctahedron,1a,1,12.0,La,0.0,True
mp-1638691,CaLaFeWO6,1.3903312888102182,1.227299920454494,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,1a,1,8.0,La,0.0,True
mp-1638745,CaLaFeNiO6,1.883561594818412,0.6893841980791922,[8.0],3.0,3.0,3.0,Tricapped triangular prism (two square-face caps and one triangular-face cap),1a,1,8.0,La,0.0,True
mp-1639336,CaLaFeSbO6,1.263689965847087,1.3451437168761706,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,1a,1,8.0,La,0.0,True
mp-16415,LaPdO3,1.4313039682046809,1.2688665995762771,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,4c,1,8.0,La,0.0,True
mp-1647269,SrLa3Cr4O12,2.2645292220885285,0.3426468241120393,[9.0],3.0,3.0,3.0,"Square-face bicapped square antiprism, Tridiminished icosahedron",1a,2,9.0,La,0.0,True
mp-1651775,La2VFeO6,1.4759694784568445,1.2091080623157386,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,2i,1,8.0,La,0.0,True
mp-16772,LaCu(WO4)2,2.5131376171964748,0.0315993077382218,[8.0],3.0,3.0,3.0,Square antiprism,2i,1,8.0,La,0.0,True
mp-16808,La2(WO4)3,2.501020651293331,0.013638993728027,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,4f,1,8.0,La,0.0,True
mp-16841,La4MnSe6O,2.4594250924354424,-0.067294361178457,[1.0],3.0,3.0,3.0,"Square-face bicapped trigonal prism, Tetrahedron","6c, 2b",2,1.0,La,0.0,True
mp-16934,BaLaAlO4,2.0043185444530502,0.6757022639968089,[8.0],3.0,3.0,3.0,Square antiprism,4a,1,8.0,La,0.0,True
mp-17350,La2TeO6,2.138424558864654,0.4383605749611837,[7.0],3.0,3.0,3.0,"Square-face capped trigonal prism, Face-capped octahedron",4a,2,7.0,La,0.0,True
mp-18051,La2TiO5,2.318172771736721,0.1838037131718183,[7.0],3.0,3.0,3.0,Face-capped octahedron,4c,1,7.0,La,0.0,True
mp-18111,Ba2LaC3O9F,1.647163880242818,0.7980257566016445,[9.0],3.0,3.0,3.0,Bicapped square prism (adjacent faces),2e,1,9.0,La,0.0,True
mp-18267,La2Cu(SeO3)4,2.29592990580609,0.3647661932364158,[10.0],3.0,3.0,3.0,Bicapped square prism (adjacent faces),4e,1,10.0,La,0.0,True
mp-18292,La4MnS6O,2.352489401840125,0.050728585839759,[1.0],3.0,3.0,3.0,"Square-face bicapped trigonal prism, Tetrahedron","6c, 2b",2,1.0,La,0.0,True
mp-18414,BaLa2BeO5,2.036624799049711,0.618350568983925,"[8.0, 7.0]",3.0,3.0,3.0,"Square-face bicapped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized",4e,2,8.0,La,0.0,True
mp-18414,BaLa2BeO5,2.036624799049711,0.618350568983925,"[8.0, 7.0]",3.0,3.0,3.0,"Square-face bicapped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized",4e,2,7.0,La,0.0,True
mp-18456,LaCrO4,1.4879834085941557,1.049854143622352,[9.0],3.0,3.0,3.0,Tricapped triangular prism (two square-face caps and one triangular-face cap),4e,1,9.0,La,0.0,True
