material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Tl_wyckoff,num_Tl_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-543028,Tl2TeO3,2.1133200839291555,0.5039448984227872,"[4.0, 6.0]",1.0,1.0,1.0,"See-saw, Octahedron",8m,2,4.0,Tl,0.0,True,5.0,4.0,2.514414498885394,2.9294981958192237,2.6686793881917446,0.1562645890739292,0.41508369693382985,74.81724880279388,33.826453333829434,8.537736462515939e-07,95.70124957433607,4.0,1.0,6,"See-saw, Octahedron"
mp-543028,Tl2TeO3,2.1133200839291555,0.5039448984227872,"[4.0, 6.0]",1.0,1.0,1.0,"See-saw, Octahedron",8m,2,4.0,Tl,0.0,True,6.0,4.0,2.5144144988853943,2.9294981958192245,2.6686793881917446,0.1562645890739295,0.4150836969338303,74.81724866049827,33.82645364855843,0.0,95.70124957433607,4.0,1.0,7,"See-saw, Octahedron"
mp-543028,Tl2TeO3,2.1133200839291555,0.5039448984227872,"[4.0, 6.0]",1.0,1.0,1.0,"See-saw, Octahedron",8m,2,4.0,Tl,0.0,True,7.0,4.0,2.5144144988853956,2.929498195819224,2.668679388191745,0.15626458907392896,0.4150836969338285,74.81724866049827,33.82645364855844,0.0,95.70124957433609,4.0,1.0,8,"See-saw, Octahedron"
mp-543028,Tl2TeO3,2.1133200839291555,0.5039448984227872,"[4.0, 6.0]",1.0,1.0,1.0,"See-saw, Octahedron",8m,2,6.0,Tl,0.0,True,,,,,,,,,,,,,,0,"See-saw, Octahedron"
mp-543045,Tl2CO3,2.447727361853925,0.3277717736414187,"[6.0, 7.0]",1.0,1.0,1.0,"End-trigonal-face capped trigonal prism, Trigonal prism",2i,2,6.0,Tl,0.0,True,,,,,,,,,,,,,,0,"End-trigonal-face capped trigonal prism, Trigonal prism"
mp-543045,Tl2CO3,2.447727361853925,0.3277717736414187,"[6.0, 7.0]",1.0,1.0,1.0,"End-trigonal-face capped trigonal prism, Trigonal prism",2i,2,7.0,Tl,0.0,True,,,,,,,,,,,,,,0,"End-trigonal-face capped trigonal prism, Trigonal prism"
mp-550722,Ba2Tl2CuO6,1.8579611145184671,1.077554059199873,[6.0],3.0,3.0,3.0,Octahedron,2e,1,6.0,Tl,0.0,True,2.0,6.0,2.024065026566673,2.770972288453909,2.5304255181063886,0.34049714138648046,0.7469072618872361,60.0,84.8528137423857,0.0,180.0,4.0,0.6666666666666666,1,Octahedron
mp-550722,Ba2Tl2CuO6,1.8579611145184671,1.077554059199873,[6.0],3.0,3.0,3.0,Octahedron,2e,1,6.0,Tl,0.0,True,3.0,6.0,2.0240650265666744,2.7709722884539083,2.530425518106388,0.3404971413864804,0.7469072618872339,60.0,84.8528137423857,0.0,180.0,4.0,0.6666666666666666,2,Octahedron
mp-553909,Tl2(SeO3)3,2.1318144556504666,0.2159057803373085,"[6.0, 7.0]",3.0,3.0,3.0,"Octahedron, Pentagonal bipyramid",4e,2,6.0,Tl,0.0,True,0.0,6.0,2.199264639914637,2.3333160219371436,2.2695413987205164,0.03999863761007984,0.13405138202250644,57.219338067706786,26.552441507881188,12.785294705610841,98.66117819040497,6.0,1.0,1,"Octahedron, Pentagonal bipyramid"
mp-553909,Tl2(SeO3)3,2.1318144556504666,0.2159057803373085,"[6.0, 7.0]",3.0,3.0,3.0,"Octahedron, Pentagonal bipyramid",4e,2,6.0,Tl,0.0,True,1.0,6.0,2.1992646399146385,2.3333160219371436,2.2695413987205164,0.03999863761007954,0.1340513820225051,64.27854639064235,21.297845687499517,34.08073969930764,104.53560844545807,6.0,1.0,2,"Octahedron, Pentagonal bipyramid"
mp-553909,Tl2(SeO3)3,2.1318144556504666,0.2159057803373085,"[6.0, 7.0]",3.0,3.0,3.0,"Octahedron, Pentagonal bipyramid",4e,2,6.0,Tl,0.0,True,4.0,6.0,2.1992646399146394,2.3333160219371445,2.269541398720517,0.03999863761007943,0.1340513820225051,57.21933806770679,26.552441507881188,12.785294705610841,98.66117819040497,6.0,1.0,3,"Octahedron, Pentagonal bipyramid"
mp-553909,Tl2(SeO3)3,2.1318144556504666,0.2159057803373085,"[6.0, 7.0]",3.0,3.0,3.0,"Octahedron, Pentagonal bipyramid",4e,2,6.0,Tl,0.0,True,6.0,6.0,2.1992646399146363,2.333316021937143,2.269541398720516,0.039998637610080046,0.13405138202250688,64.27854639064235,21.29784568749952,34.08073969930757,104.53560844545804,6.0,1.0,4,"Octahedron, Pentagonal bipyramid"
mp-553909,Tl2(SeO3)3,2.1318144556504666,0.2159057803373085,"[6.0, 7.0]",3.0,3.0,3.0,"Octahedron, Pentagonal bipyramid",4e,2,7.0,Tl,0.0,True,2.0,7.0,2.2160109338820684,2.530941773144545,2.3332418077378194,0.10287128018570996,0.3149308392624768,87.02672091021252,35.70548695073617,8.537736462515939e-07,164.9241672186089,7.0,1.0,1,"Octahedron, Pentagonal bipyramid"
mp-553909,Tl2(SeO3)3,2.1318144556504666,0.2159057803373085,"[6.0, 7.0]",3.0,3.0,3.0,"Octahedron, Pentagonal bipyramid",4e,2,7.0,Tl,0.0,True,3.0,7.0,2.2160109338820675,2.5309417731445447,2.3332418077378194,0.10287128018570973,0.3149308392624772,93.81118779240694,35.94347335761142,0.0,164.92416721860886,7.0,1.0,2,"Octahedron, Pentagonal bipyramid"
mp-553909,Tl2(SeO3)3,2.1318144556504666,0.2159057803373085,"[6.0, 7.0]",3.0,3.0,3.0,"Octahedron, Pentagonal bipyramid",4e,2,7.0,Tl,0.0,True,5.0,7.0,2.2160109338820724,2.530941773144546,2.33324180773782,0.10287128018570922,0.31493083926247367,93.81118779240694,35.943473357611424,0.0,164.92416721860894,7.0,1.0,3,"Octahedron, Pentagonal bipyramid"
mp-553909,Tl2(SeO3)3,2.1318144556504666,0.2159057803373085,"[6.0, 7.0]",3.0,3.0,3.0,"Octahedron, Pentagonal bipyramid",4e,2,7.0,Tl,0.0,True,7.0,7.0,2.216010933882073,2.530941773144546,2.33324180773782,0.10287128018570901,0.31493083926247323,87.02672086955664,35.70548704982874,0.0,164.92416721860886,7.0,1.0,4,"Octahedron, Pentagonal bipyramid"
mp-554279,Tl3Hg2S3ClO12,2.823276052120106,0.1175478752331099,"[9.0, 9.0]",1.0,1.0,1.0,"Square-face bicapped square antiprism, Tricapped octahedron (cap faces are aligned), Bicapped square prism (adjacent faces)",2a,3,9.0,Tl,0.0,True,,,,,,,,,,,,,,0,"Square-face bicapped square antiprism, Tricapped octahedron (cap faces are aligned), Bicapped square prism (adjacent faces)"
mp-554279,Tl3Hg2S3ClO12,2.823276052120106,0.1175478752331099,"[9.0, 9.0]",1.0,1.0,1.0,"Square-face bicapped square antiprism, Tricapped octahedron (cap faces are aligned), Bicapped square prism (adjacent faces)",2a,3,9.0,Tl,0.0,True,,,,,,,,,,,,,,0,"Square-face bicapped square antiprism, Tricapped octahedron (cap faces are aligned), Bicapped square prism (adjacent faces)"
mp-554657,Na2Tl2B10O17,2.571281886181036,0.2670027847999726,[7.0],1.0,1.0,1.0,Tricapped triangular prism (two square-face caps and one triangular-face cap),4f,1,7.0,Tl,0.0,True,,,,,,,,,,,,,,0,Tricapped triangular prism (two square-face caps and one triangular-face cap)
mp-555644,Al2Tl3(PO4)3,2.568041156315295,0.2541795210284109,"[5.0, 6.0]",1.0,1.0,1.0,"Tricapped octahedron (cap faces are aligned), Truncated tetrahedron","8d, 4c",2,5.0,Tl,0.0,True,8.0,5.0,2.778997031819926,3.161279240126968,2.9487619930769835,0.1439099155185486,0.38228220830704185,86.33487650634038,38.71476251604695,17.148596504092513,138.87664731688207,5.0,1.0,1,"Tricapped octahedron (cap faces are aligned), Truncated tetrahedron"
mp-555644,Al2Tl3(PO4)3,2.568041156315295,0.2541795210284109,"[5.0, 6.0]",1.0,1.0,1.0,"Tricapped octahedron (cap faces are aligned), Truncated tetrahedron","8d, 4c",2,5.0,Tl,0.0,True,10.0,5.0,2.7789970318199257,3.1612792401269676,2.948761993076983,0.1439099155185483,0.38228220830704185,83.94434607151383,31.70558630058042,23.02865702194265,137.54654633856572,5.0,1.0,2,"Tricapped octahedron (cap faces are aligned), Truncated tetrahedron"
mp-555644,Al2Tl3(PO4)3,2.568041156315295,0.2541795210284109,"[5.0, 6.0]",1.0,1.0,1.0,"Tricapped octahedron (cap faces are aligned), Truncated tetrahedron","8d, 4c",2,5.0,Tl,0.0,True,12.0,5.0,2.7789970318199266,3.161279240126969,2.948761993076984,0.1439099155185486,0.3822822083070423,77.08477357048409,34.728829626028826,17.148596504092513,117.98323190765846,5.0,1.0,3,"Tricapped octahedron (cap faces are aligned), Truncated tetrahedron"
mp-555644,Al2Tl3(PO4)3,2.568041156315295,0.2541795210284109,"[5.0, 6.0]",1.0,1.0,1.0,"Tricapped octahedron (cap faces are aligned), Truncated tetrahedron","8d, 4c",2,5.0,Tl,0.0,True,13.0,5.0,2.778997031819927,3.161279240126966,2.948761993076983,0.14390991551854748,0.38228220830703874,86.33487650634041,38.71476251604695,17.14859650409249,138.8766473168821,5.0,1.0,4,"Tricapped octahedron (cap faces are aligned), Truncated tetrahedron"
mp-555644,Al2Tl3(PO4)3,2.568041156315295,0.2541795210284109,"[5.0, 6.0]",1.0,1.0,1.0,"Tricapped octahedron (cap faces are aligned), Truncated tetrahedron","8d, 4c",2,5.0,Tl,0.0,True,14.0,5.0,2.7789970318199257,3.1612792401269676,2.948761993076983,0.1439099155185487,0.38228220830704185,77.08477357048409,34.72882962602882,17.14859650409249,117.98323190765845,5.0,1.0,5,"Tricapped octahedron (cap faces are aligned), Truncated tetrahedron"
mp-555644,Al2Tl3(PO4)3,2.568041156315295,0.2541795210284109,"[5.0, 6.0]",1.0,1.0,1.0,"Tricapped octahedron (cap faces are aligned), Truncated tetrahedron","8d, 4c",2,5.0,Tl,0.0,True,15.0,5.0,2.778997031819925,3.1612792401269694,2.948761993076983,0.1439099155185491,0.3822822083070445,75.97112155929406,29.74693832232873,23.0286570219427,114.42147826192728,5.0,1.0,6,"Tricapped octahedron (cap faces are aligned), Truncated tetrahedron"
mp-555644,Al2Tl3(PO4)3,2.568041156315295,0.2541795210284109,"[5.0, 6.0]",1.0,1.0,1.0,"Tricapped octahedron (cap faces are aligned), Truncated tetrahedron","8d, 4c",2,5.0,Tl,0.0,True,16.0,5.0,2.778997031819926,3.1612792401269676,2.9487619930769826,0.1439099155185486,0.3822822083070414,75.97112155929406,29.746938322328727,23.02865702194268,114.42147826192728,5.0,1.0,7,"Tricapped octahedron (cap faces are aligned), Truncated tetrahedron"
mp-555644,Al2Tl3(PO4)3,2.568041156315295,0.2541795210284109,"[5.0, 6.0]",1.0,1.0,1.0,"Tricapped octahedron (cap faces are aligned), Truncated tetrahedron","8d, 4c",2,5.0,Tl,0.0,True,18.0,5.0,2.7789970318199275,3.161279240126966,2.948761993076983,0.14390991551854748,0.3822822083070383,83.94434607151386,31.70558630058042,23.0286570219427,137.54654633856578,5.0,1.0,8,"Tricapped octahedron (cap faces are aligned), Truncated tetrahedron"
mp-555644,Al2Tl3(PO4)3,2.568041156315295,0.2541795210284109,"[5.0, 6.0]",1.0,1.0,1.0,"Tricapped octahedron (cap faces are aligned), Truncated tetrahedron","8d, 4c",2,6.0,Tl,0.0,True,9.0,6.0,3.0140523237618435,3.121954932506686,3.0677080539775825,0.04131264637308934,0.1079026087448427,73.09998880140007,37.69556459852955,15.528786053327702,135.9237038347638,6.0,1.0,1,"Tricapped octahedron (cap faces are aligned), Truncated tetrahedron"
mp-555644,Al2Tl3(PO4)3,2.568041156315295,0.2541795210284109,"[5.0, 6.0]",1.0,1.0,1.0,"Tricapped octahedron (cap faces are aligned), Truncated tetrahedron","8d, 4c",2,6.0,Tl,0.0,True,11.0,6.0,3.0140523237618426,3.121954932506685,3.0677080539775825,0.04131264637308859,0.10790260874484225,99.92539073045086,31.57235315346052,23.36752754960676,135.92370383476384,6.0,1.0,2,"Tricapped octahedron (cap faces are aligned), Truncated tetrahedron"
mp-555644,Al2Tl3(PO4)3,2.568041156315295,0.2541795210284109,"[5.0, 6.0]",1.0,1.0,1.0,"Tricapped octahedron (cap faces are aligned), Truncated tetrahedron","8d, 4c",2,6.0,Tl,0.0,True,17.0,6.0,3.0140523237618444,3.121954932506685,3.0677080539775825,0.04131264637308835,0.10790260874484048,73.09998880140009,37.69556459852956,15.528786053327702,135.92370383476384,6.0,1.0,3,"Tricapped octahedron (cap faces are aligned), Truncated tetrahedron"
mp-555644,Al2Tl3(PO4)3,2.568041156315295,0.2541795210284109,"[5.0, 6.0]",1.0,1.0,1.0,"Tricapped octahedron (cap faces are aligned), Truncated tetrahedron","8d, 4c",2,6.0,Tl,0.0,True,19.0,6.0,3.0140523237618453,3.1219549325066835,3.0677080539775825,0.04131264637308769,0.10790260874483826,99.9253907304509,31.572353153460515,23.367527549606773,135.9237038347638,6.0,1.0,4,"Tricapped octahedron (cap faces are aligned), Truncated tetrahedron"
mp-556157,LiTl3(MoO4)2,2.7292731371786245,0.1475289646987363,"[10.0, 3.0, 9.0]",1.0,1.0,1.0,"Triangular cupola, Bicapped square prism (adjacent faces)","2b, 2a",2,10.0,Tl,0.0,True,,,,,,,,,,,,,,0,"Triangular cupola, Bicapped square prism (adjacent faces)"
mp-556157,LiTl3(MoO4)2,2.7292731371786245,0.1475289646987363,"[10.0, 3.0, 9.0]",1.0,1.0,1.0,"Triangular cupola, Bicapped square prism (adjacent faces)","2b, 2a",2,3.0,Tl,0.0,True,4.0,3.0,2.837430328055938,2.837430361010343,2.83743033904074,1.5534855279445788e-08,3.295440498263247e-08,30.412131025057786,2.332450310190372,28.762839473347114,33.71071388729034,3.0,1.0,1,"Triangular cupola, Bicapped square prism (adjacent faces)"
mp-556157,LiTl3(MoO4)2,2.7292731371786245,0.1475289646987363,"[10.0, 3.0, 9.0]",1.0,1.0,1.0,"Triangular cupola, Bicapped square prism (adjacent faces)","2b, 2a",2,3.0,Tl,0.0,True,5.0,3.0,2.653393869587364,2.6533939048274497,2.6533938813340594,1.661233573014924e-08,3.5240085960452916e-08,30.349997572104318,2.861896742884471,28.326330884156366,34.39733076000292,3.0,1.0,2,"Triangular cupola, Bicapped square prism (adjacent faces)"
mp-556157,LiTl3(MoO4)2,2.7292731371786245,0.1475289646987363,"[10.0, 3.0, 9.0]",1.0,1.0,1.0,"Triangular cupola, Bicapped square prism (adjacent faces)","2b, 2a",2,3.0,Tl,0.0,True,6.0,3.0,2.6533938695873616,2.6533939048274475,2.653393881334057,1.661233573014924e-08,3.5240085960452916e-08,30.349997572104325,2.8618967428844666,28.326330884156384,34.39733076000292,3.0,1.0,3,"Triangular cupola, Bicapped square prism (adjacent faces)"
mp-556157,LiTl3(MoO4)2,2.7292731371786245,0.1475289646987363,"[10.0, 3.0, 9.0]",1.0,1.0,1.0,"Triangular cupola, Bicapped square prism (adjacent faces)","2b, 2a",2,3.0,Tl,0.0,True,7.0,3.0,2.837430328055939,2.837430361010344,2.837430339040741,1.5534855384118615e-08,3.295440498263247e-08,30.412131025057786,2.332450310190371,28.762839473347103,33.71071388729034,3.0,1.0,4,"Triangular cupola, Bicapped square prism (adjacent faces)"
mp-556157,LiTl3(MoO4)2,2.7292731371786245,0.1475289646987363,"[10.0, 3.0, 9.0]",1.0,1.0,1.0,"Triangular cupola, Bicapped square prism (adjacent faces)","2b, 2a",2,9.0,Tl,0.0,True,,,,,,,,,,,,,,0,"Triangular cupola, Bicapped square prism (adjacent faces)"
mp-556574,Ba2Ca3Tl2(CuO3)4,2.0977019555706136,0.2484531965165876,[5.0],3.0,3.0,3.0,Trigonal bipyramid,2e,1,5.0,Tl,0.0,True,5.0,5.0,2.0976984361685753,2.2699254680431795,2.235480008091943,0.0688907859617003,0.1722270318746042,78.22556442103121,44.038771439976784,0.0,120.40947394445897,4.0,0.8,1,Trigonal bipyramid
mp-556574,Ba2Ca3Tl2(CuO3)4,2.0977019555706136,0.2484531965165876,[5.0],3.0,3.0,3.0,Trigonal bipyramid,2e,1,5.0,Tl,0.0,True,6.0,5.0,2.097698436168572,2.26992546804318,2.2354800080919426,0.06889078596170183,0.17222703187460775,78.22556442103122,44.03877143997679,0.0,120.409473944459,4.0,0.8,2,Trigonal bipyramid
mp-556733,Ba2Ca3Tl2(CuO3)4,1.8722277292263343,1.038621528129125,[6.0],3.0,3.0,3.0,Octahedron,2e,1,6.0,Tl,0.0,True,5.0,6.0,2.0323350741581843,2.7522530890299044,2.52116116069886,0.327175123228832,0.7199180148717201,60.00000034150944,84.85281350090207,0.0,180.0,4.0,0.6666666666666666,1,Octahedron
mp-556733,Ba2Ca3Tl2(CuO3)4,1.8722277292263343,1.038621528129125,[6.0],3.0,3.0,3.0,Octahedron,2e,1,6.0,Tl,0.0,True,6.0,6.0,2.032335074158173,2.7522530890299044,2.521161160698859,0.327175123228834,0.7199180148717312,60.0,84.8528137423857,0.0,180.0,4.0,0.6666666666666666,2,Octahedron
mp-556745,TlCO2,0.6108553372036314,1.2888620614560629,[7.0],1.0,1.0,1.0,Square-face capped trigonal prism,4e,1,7.0,Tl,0.0,True,,,,,,,,,,,,,,0,Square-face capped trigonal prism
mp-556819,Tl2Cd2(SO4)3,2.2155629480474976,0.3986063858373615,"[10.0, 8.0]",1.0,1.0,1.0,"Tricapped octahedron (cap faces are aligned), Pentagonal-face capped pentagonal antiprism",4a,2,10.0,Tl,0.0,True,,,,,,,,,,,,,,0,"Tricapped octahedron (cap faces are aligned), Pentagonal-face capped pentagonal antiprism"
mp-556819,Tl2Cd2(SO4)3,2.2155629480474976,0.3986063858373615,"[10.0, 8.0]",1.0,1.0,1.0,"Tricapped octahedron (cap faces are aligned), Pentagonal-face capped pentagonal antiprism",4a,2,8.0,Tl,0.0,True,1.0,8.0,2.949645931823943,3.1510445916272736,3.0406098154410772,0.05752469943752807,0.20139865980333038,75.72431581042751,37.08366662688035,15.496135836889472,159.92794702933762,8.0,1.0,1,"Tricapped octahedron (cap faces are aligned), Pentagonal-face capped pentagonal antiprism"
mp-556819,Tl2Cd2(SO4)3,2.2155629480474976,0.3986063858373615,"[10.0, 8.0]",1.0,1.0,1.0,"Tricapped octahedron (cap faces are aligned), Pentagonal-face capped pentagonal antiprism",4a,2,8.0,Tl,0.0,True,4.0,8.0,2.9496459318239436,3.1510445916272722,3.0406098154410777,0.05752469943752776,0.2013986598033286,78.46919714891665,35.561121244911426,11.378786991641574,153.5934843606998,8.0,1.0,2,"Tricapped octahedron (cap faces are aligned), Pentagonal-face capped pentagonal antiprism"
mp-556819,Tl2Cd2(SO4)3,2.2155629480474976,0.3986063858373615,"[10.0, 8.0]",1.0,1.0,1.0,"Tricapped octahedron (cap faces are aligned), Pentagonal-face capped pentagonal antiprism",4a,2,8.0,Tl,0.0,True,5.0,8.0,2.949645931823943,3.1510445916272722,3.0406098154410772,0.05752469943752808,0.20139865980332905,60.18907337870579,36.98327546074981,8.397936796883123,129.70030226516747,8.0,1.0,3,"Tricapped octahedron (cap faces are aligned), Pentagonal-face capped pentagonal antiprism"
mp-556819,Tl2Cd2(SO4)3,2.2155629480474976,0.3986063858373615,"[10.0, 8.0]",1.0,1.0,1.0,"Tricapped octahedron (cap faces are aligned), Pentagonal-face capped pentagonal antiprism",4a,2,8.0,Tl,0.0,True,7.0,8.0,2.9496459318239427,3.151044591627272,3.0406098154410772,0.05752469943752767,0.20139865980332905,54.64691821787104,23.74966272910653,11.635126441330764,90.8368543703137,8.0,1.0,4,"Tricapped octahedron (cap faces are aligned), Pentagonal-face capped pentagonal antiprism"
mp-557143,Tl2Cu(CO3)2,2.4888334511086847,0.2732898754598197,"[3.0, 9.0]",1.0,1.0,1.0,"Tricapped triangular prism (one square-face cap and two triangular-face caps), Square-face bicapped trigonal prism",4e,2,3.0,Tl,0.0,True,1.0,3.0,2.666318104366306,2.8698519128009905,2.736160443199347,0.09456580220111775,0.20353380843468472,73.4967730726964,9.15747039862427,61.57226727701206,83.83435650651383,3.0,1.0,1,"Tricapped triangular prism (one square-face cap and two triangular-face caps), Square-face bicapped trigonal prism"
mp-557143,Tl2Cu(CO3)2,2.4888334511086847,0.2732898754598197,"[3.0, 9.0]",1.0,1.0,1.0,"Tricapped triangular prism (one square-face cap and two triangular-face caps), Square-face bicapped trigonal prism",4e,2,3.0,Tl,0.0,True,2.0,3.0,2.6663181043663062,2.869851912800989,2.7361604431993456,0.09456580220111752,0.20353380843468294,67.77000685509533,19.485146361922233,40.348172521647825,83.83435650651386,3.0,1.0,2,"Tricapped triangular prism (one square-face cap and two triangular-face caps), Square-face bicapped trigonal prism"
mp-557143,Tl2Cu(CO3)2,2.4888334511086847,0.2732898754598197,"[3.0, 9.0]",1.0,1.0,1.0,"Tricapped triangular prism (one square-face cap and two triangular-face caps), Square-face bicapped trigonal prism",4e,2,3.0,Tl,0.0,True,4.0,3.0,2.6663181043663062,2.86985191280099,2.736160443199347,0.09456580220111743,0.20353380843468383,67.77000685509529,19.485146361922233,40.34817252164779,83.8343565065138,3.0,1.0,3,"Tricapped triangular prism (one square-face cap and two triangular-face caps), Square-face bicapped trigonal prism"
mp-557143,Tl2Cu(CO3)2,2.4888334511086847,0.2732898754598197,"[3.0, 9.0]",1.0,1.0,1.0,"Tricapped triangular prism (one square-face cap and two triangular-face caps), Square-face bicapped trigonal prism",4e,2,3.0,Tl,0.0,True,7.0,3.0,2.6663181043663076,2.869851912800989,2.7361604431993456,0.09456580220111728,0.2035338084346816,73.49677307269643,9.157470398624266,61.572267277012095,83.83435650651386,3.0,1.0,4,"Tricapped triangular prism (one square-face cap and two triangular-face caps), Square-face bicapped trigonal prism"
mp-557143,Tl2Cu(CO3)2,2.4888334511086847,0.2732898754598197,"[3.0, 9.0]",1.0,1.0,1.0,"Tricapped triangular prism (one square-face cap and two triangular-face caps), Square-face bicapped trigonal prism",4e,2,9.0,Tl,0.0,True,,,,,,,,,,,,,,0,"Tricapped triangular prism (one square-face cap and two triangular-face caps), Square-face bicapped trigonal prism"
mp-557258,Tl4Cu4(P2O7)3,3.025881935688442,0.0218321141201026,"[10.0, 6.0, 8.0]",1.0,1.0,1.0,"Pentagonal-face bicapped pentagonal prism, Bicapped octahedron (cap faces with one atom in common), Metabidiminished icosahedron","4d, 4c, 8f",3,10.0,Tl,0.0,True,,,,,,,,,,,,,,0,"Pentagonal-face bicapped pentagonal prism, Bicapped octahedron (cap faces with one atom in common), Metabidiminished icosahedron"
mp-557258,Tl4Cu4(P2O7)3,3.025881935688442,0.0218321141201026,"[10.0, 6.0, 8.0]",1.0,1.0,1.0,"Pentagonal-face bicapped pentagonal prism, Bicapped octahedron (cap faces with one atom in common), Metabidiminished icosahedron","4d, 4c, 8f",3,6.0,Tl,0.0,True,,,,,,,,,,,,,,0,"Pentagonal-face bicapped pentagonal prism, Bicapped octahedron (cap faces with one atom in common), Metabidiminished icosahedron"
mp-557258,Tl4Cu4(P2O7)3,3.025881935688442,0.0218321141201026,"[10.0, 6.0, 8.0]",1.0,1.0,1.0,"Pentagonal-face bicapped pentagonal prism, Bicapped octahedron (cap faces with one atom in common), Metabidiminished icosahedron","4d, 4c, 8f",3,8.0,Tl,0.0,True,2.0,8.0,2.873523037475512,3.158955824735928,3.01964987096727,0.12343935230036747,0.2854327872604161,43.37502592467867,25.706710655520606,6.889507048172849,92.78570699165955,8.0,1.0,1,"Pentagonal-face bicapped pentagonal prism, Bicapped octahedron (cap faces with one atom in common), Metabidiminished icosahedron"
mp-557258,Tl4Cu4(P2O7)3,3.025881935688442,0.0218321141201026,"[10.0, 6.0, 8.0]",1.0,1.0,1.0,"Pentagonal-face bicapped pentagonal prism, Bicapped octahedron (cap faces with one atom in common), Metabidiminished icosahedron","4d, 4c, 8f",3,8.0,Tl,0.0,True,10.0,8.0,2.8735230374755116,3.1589558247359273,3.01964987096727,0.12343935230036734,0.28543278726041565,41.97232064864839,22.194884972880967,8.584551035321404,99.44058691832551,8.0,1.0,2,"Pentagonal-face bicapped pentagonal prism, Bicapped octahedron (cap faces with one atom in common), Metabidiminished icosahedron"
