material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Ni_wyckoff,num_Ni_chemenvs,CN,element,charge_range,is_single_charge
mp-760849,Na9Ni11O20,1.7896401796709125,0.275622109762181,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"1b, 1h, 1c, 2i",1,6.0,Ni,1.0,False
mp-760860,Na9Ni7O16,1.7924528976197234,0.321169163395148,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2i, 1f",1,6.0,Ni,1.0,False
mp-760860,Na9Ni7O16,1.7924528976197234,0.321169163395148,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2i, 1f",1,6.0,Ni,1.0,False
mp-760950,Li8TiNi7O16,1.8636175421227112,0.1778622170713262,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,1a,1,6.0,Ni,1.0,False
mp-760950,Li8TiNi7O16,1.8636175421227112,0.1778622170713262,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,1a,1,6.0,Ni,1.0,False
mp-761013,Li8MnNi7O16,2.1981392241072,-0.2413020156292215,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"2i, 1e",1,6.0,Ni,1.0,False
mp-761013,Li8MnNi7O16,2.1981392241072,-0.2413020156292215,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"2i, 1e",1,6.0,Ni,1.0,False
mp-761052,Na2Ni3(P2O7)2,1.6660778347487208,0.4407876364058951,[6.0],2.0,2.0,2.0,Octahedron,"2c, 4e",1,6.0,Ni,0.0,True
mp-761066,NaNiPO4,1.4800314502589318,0.6099619363098014,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Ni,0.0,True
mp-761075,NiP4O11,1.7486132025125862,0.297397123618186,[6.0],2.0,2.0,2.0,Octahedron,2i,1,6.0,Ni,0.0,True
mp-761163,Na2(NiO2)7,1.76013757199271,0.2986391689309139,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2i, 1b",1,6.0,Ni,1.0,False
mp-761163,Na2(NiO2)7,1.76013757199271,0.2986391689309139,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2i, 1b",1,6.0,Ni,1.0,False
mp-761179,K2NiP4(HO2)8,2.08074491528756,0.0101338482609484,[6.0],2.0,2.0,2.0,Octahedron,2h,1,6.0,Ni,0.0,True
mp-761322,LiNiBO3,1.304428218833452,0.8617770627273252,[5.0],2.0,2.0,2.0,Trigonal bipyramid,4i,1,5.0,Ni,0.0,True
mp-761969,Li4Fe3Ni3(SbO8)2,1.3630676607079029,0.9519726298135104,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ni,0.0,True
mp-762012,LiNiPO4,1.871310494006043,0.2182076461952763,[5.0],2.0,2.0,2.0,Square pyramid,4i,1,5.0,Ni,0.0,True
mp-762165,Li3(NiO2)5,1.803079095151048,0.2457988159147909,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"1d, 2i",1,6.0,Ni,1.0,False
mp-762165,Li3(NiO2)5,1.803079095151048,0.2457988159147909,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"1d, 2i",1,6.0,Ni,1.0,False
mp-762391,Li2(NiO2)3,1.9201084575561176,0.0694922882221246,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"1d, 2h",1,6.0,Ni,1.0,False
mp-762391,Li2(NiO2)3,1.9201084575561176,0.0694922882221246,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"1d, 2h",1,6.0,Ni,1.0,False
mp-762624,Li2Mn(NiO3)2,1.8892951057887792,0.2345710961073902,[6.0],3.0,3.0,3.0,Octahedron,2c,1,6.0,Ni,0.0,True
mp-762932,Li4(NiO2)5,1.7521605909936409,0.3307866408958468,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,1a,1,6.0,Ni,1.0,False
mp-762932,Li4(NiO2)5,1.7521605909936409,0.3307866408958468,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,1a,1,6.0,Ni,1.0,False
mp-763178,Li4Ti3Ni3(TeO8)2,2.0955556217861115,-0.0084142938713772,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"4b, 2a",1,6.0,Ni,1.0,False
mp-763178,Li4Ti3Ni3(TeO8)2,2.0955556217861115,-0.0084142938713772,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"4b, 2a",1,6.0,Ni,1.0,False
mp-763578,Li4(NiO2)5,2.1615574164960187,-0.3319694878789129,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2i, 1c",1,6.0,Ni,1.0,False
mp-763578,Li4(NiO2)5,2.1615574164960187,-0.3319694878789129,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2i, 1c",1,6.0,Ni,1.0,False
mp-764019,Li2TiNiO4,1.9787725334551105,0.0959506165972202,[6.0],2.0,2.0,2.0,Octahedron,4a,1,6.0,Ni,0.0,True
mp-764048,Li4Fe2Ni3Sb3O16,1.9143583199145835,0.1693619316081239,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,1a,1,6.0,Ni,1.0,False
mp-764048,Li4Fe2Ni3Sb3O16,1.9143583199145835,0.1693619316081239,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,1a,1,6.0,Ni,1.0,False
mp-764098,Li2Ni3TeO8,1.5082496143345792,0.7563627504374585,[6.0],3.0,3.0,3.0,Octahedron,3e,1,6.0,Ni,0.0,True
mp-764152,Li2NiP2O7,1.9175273968861777,0.1887768000910982,"[5.0, 6.0]",2.0,2.0,2.0,Octahedron,4e,1,5.0,Ni,0.0,True
mp-764152,Li2NiP2O7,1.9175273968861777,0.1887768000910982,"[5.0, 6.0]",2.0,2.0,2.0,Octahedron,4e,1,6.0,Ni,0.0,True
mp-764295,Na4(NiO2)9,1.76401316829554,0.2923808896535676,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,1a,1,6.0,Ni,1.0,False
mp-764295,Na4(NiO2)9,1.76401316829554,0.2923808896535676,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,1a,1,6.0,Ni,1.0,False
mp-764727,Li8NiO5F,1.5677564134909745,1.0165449041535033,[4.0],3.0,3.0,3.0,Tetrahedron,2a,1,4.0,Ni,0.0,True
mp-764733,Li5Ni5O9F,1.8144566186586624,0.2207968708676591,"[5.0, 5.0, 6.0]",2.6666666666666665,2.0,3.0,Octahedron,1a,1,5.0,Ni,1.0,False
mp-764733,Li5Ni5O9F,1.8144566186586624,0.2207968708676591,"[5.0, 5.0, 6.0]",2.6666666666666665,2.0,3.0,Octahedron,1a,1,5.0,Ni,1.0,False
mp-764733,Li5Ni5O9F,1.8144566186586624,0.2207968708676591,"[5.0, 5.0, 6.0]",2.6666666666666665,2.0,3.0,Octahedron,1a,1,6.0,Ni,1.0,False
mp-764857,Li2Ni2(SO4)3,1.8454269856909136,0.2183755369661562,[6.0],2.0,2.0,2.0,Octahedron,8c,1,6.0,Ni,0.0,True
mp-764934,Na(NiO2)2,1.931866454762936,-0.0071525763244412,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,2a,1,6.0,Ni,1.0,False
mp-764934,Na(NiO2)2,1.931866454762936,-0.0071525763244412,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,2a,1,6.0,Ni,1.0,False
mp-765474,Li2Ni3(P2O7)2,1.6732463601515135,0.435331250002067,"[5.0, 6.0]",2.0,2.0,2.0,Octahedron,"4i, 2a",1,5.0,Ni,0.0,True
mp-765474,Li2Ni3(P2O7)2,1.6732463601515135,0.435331250002067,"[5.0, 6.0]",2.0,2.0,2.0,Octahedron,"4i, 2a",1,6.0,Ni,0.0,True
mp-765538,Li3Co2NiO6,1.8768036109341115,0.1443461044011567,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Ni,0.0,True
mp-765592,Li2NiP2O7,1.928760307383674,0.1543351720651268,[6.0],2.0,2.0,2.0,Octahedron,2i,1,6.0,Ni,0.0,True
mp-765602,Na5Ni9O16,1.8794902831009828,0.1640309022895552,"[6.0, 6.0, 6.0]",2.6666666666666665,2.0,3.0,Octahedron,"2i, 2j, 1d, 1e, 1f",1,6.0,Ni,1.0,False
mp-765602,Na5Ni9O16,1.8794902831009828,0.1640309022895552,"[6.0, 6.0, 6.0]",2.6666666666666665,2.0,3.0,Octahedron,"2i, 2j, 1d, 1e, 1f",1,6.0,Ni,1.0,False
mp-765602,Na5Ni9O16,1.8794902831009828,0.1640309022895552,"[6.0, 6.0, 6.0]",2.6666666666666665,2.0,3.0,Octahedron,"2i, 2j, 1d, 1e, 1f",1,6.0,Ni,1.0,False
mp-765675,Na2Ni3O5,2.145449026741088,-0.0927933822887261,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"1a, 2i, 1c",1,6.0,Ni,1.0,False
mp-765675,Na2Ni3O5,2.145449026741088,-0.0927933822887261,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"1a, 2i, 1c",1,6.0,Ni,1.0,False
mp-765679,Na5(NiO2)6,1.762918243675259,0.3222458539751258,[6.0],3.17,3.17,3.17,Octahedron,2i,1,6.0,Ni,0.0,True
mp-765715,Na3Ni7O12,1.7525068469930798,0.3536780381146883,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ni,0.0,True
mp-765844,Na5(NiO2)8,1.7811755389405697,0.2612135141299839,[6.0],3.38,3.38,3.38,Octahedron,2i,1,6.0,Ni,0.0,True
mp-765979,Li4Si3(NiO5)2,1.5635760084388128,0.5691397927902548,[5.0],2.0,2.0,2.0,Trigonal bipyramid,4f,1,5.0,Ni,0.0,True
mp-766022,Li4FeNi3(PO4)4,1.8112049269852069,0.2784543692142314,[6.0],2.0,2.0,2.0,Octahedron,"1a, 1b",1,6.0,Ni,0.0,True
mp-766032,Li2Ni(CO3)2,2.059114034294116,0.0325855231965862,[6.0],2.0,2.0,2.0,no_data,no_data,1,6.0,Ni,0.0,True
mp-766088,LiCr3Ni(SO4)6,1.9076858323745391,0.1359852207915212,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Ni,0.0,True
mp-766093,Ti4(Ni5O8)3,2.0872069755373803,-0.0361186963784461,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"2d, 3f, 3e, 1a, 6i",1,6.0,Ni,1.0,False
mp-766093,Ti4(Ni5O8)3,2.0872069755373803,-0.0361186963784461,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"2d, 3f, 3e, 1a, 6i",1,6.0,Ni,1.0,False
mp-766394,V11NiO18,1.3234956099689676,0.6694104154679688,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Ni,0.0,True
mp-766472,Li3SiNiO5,1.7508933836759926,0.3989257908943652,[4.0],3.0,3.0,3.0,Tetrahedron,4a,1,4.0,Ni,0.0,True
mp-766513,Li12MnNi3P4(CO7)4,3.045345713294584,-0.8585328009859372,[6.0],2.0,2.0,2.0,Octahedron,"1a, 1b",1,6.0,Ni,0.0,True
mp-766539,Li12FeNi3P4(CO7)4,3.062935831052779,-0.8733884091327386,[6.0],2.0,2.0,2.0,Octahedron,"1a, 1b",1,6.0,Ni,0.0,True
mp-766564,Li12Fe3NiP4(CO7)4,3.129771978077704,-0.9075078196328322,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Ni,0.0,True
mp-766567,Li12Co3NiP4(CO7)4,3.2397329061869704,-1.0327969853850745,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Ni,0.0,True
mp-766574,Li7(NiO2)10,2.109235029918877,-0.2791630835039596,[6.0],3.3,3.3,3.3,no_data,no_data,1,6.0,Ni,0.0,True
mp-766582,Li2SiNiO4,1.5676850838873624,0.6028833622520008,[4.0],2.0,2.0,2.0,Tetrahedron,4e,1,4.0,Ni,0.0,True
mp-766677,Li12VNi3P4(CO7)4,3.1506868241306547,-0.9565489567713128,[6.0],2.0,2.0,2.0,Octahedron,"1a, 1b",1,6.0,Ni,0.0,True
mp-766813,V3CrNi2(PO4)6,2.067285983104485,0.0817032586094539,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Ni,0.0,True
mp-766878,Li13Ni15O28,1.9367825883167284,0.0799779042621151,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"1a, 1h, 2i, 1f",1,6.0,Ni,1.0,False
mp-766878,Li13Ni15O28,1.9367825883167284,0.0799779042621151,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"1a, 1h, 2i, 1f",1,6.0,Ni,1.0,False
mp-766892,Li4Ni5O9,1.907707964145213,0.0930405771249754,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,1a,1,6.0,Ni,1.0,False
mp-766892,Li4Ni5O9,1.907707964145213,0.0930405771249754,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,1a,1,6.0,Ni,1.0,False
mp-767151,Li2CuNi(PO4)2,2.009102866439821,0.0913272314930789,[6.0],2.0,2.0,2.0,Octahedron,2e,1,6.0,Ni,0.0,True
mp-767687,Li4Si2NiO7,1.9492922754170048,0.0450223088635048,[4.0],2.0,2.0,2.0,Tetrahedron,2a,1,4.0,Ni,0.0,True
mp-767719,Li4Ti2Mn3Ni3O16,1.879325170021336,0.1670964689311306,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"2b, 1a",1,6.0,Ni,1.0,False
mp-767719,Li4Ti2Mn3Ni3O16,1.879325170021336,0.1670964689311306,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"2b, 1a",1,6.0,Ni,1.0,False
mp-767798,Ni17(AsO4)12,1.971717665020218,0.1035467295122013,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"2c, 1a, 1b",1,6.0,Ni,1.0,False
mp-767798,Ni17(AsO4)12,1.971717665020218,0.1035467295122013,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"2c, 1a, 1b",1,6.0,Ni,1.0,False
mp-767955,Li3Fe2(NiO4)2,1.9766408917291287,0.1347914957929194,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"1h, 1f",1,6.0,Ni,1.0,False
mp-767955,Li3Fe2(NiO4)2,1.9766408917291287,0.1347914957929194,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"1h, 1f",1,6.0,Ni,1.0,False
mp-768059,Li7Ni9O16,1.868399728502498,0.1738573890718077,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"2i, 1f",1,6.0,Ni,1.0,False
mp-768059,Li7Ni9O16,1.868399728502498,0.1738573890718077,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"2i, 1f",1,6.0,Ni,1.0,False
mp-768070,Na2NiPCO7,1.769957025011142,0.4080322028449514,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ni,0.0,True
mp-768079,Li7(NiO2)11,1.8399087178689413,0.1773076965628063,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"1d, 2i",1,6.0,Ni,1.0,False
mp-768079,Li7(NiO2)11,1.8399087178689413,0.1773076965628063,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"1d, 2i",1,6.0,Ni,1.0,False
mp-768082,Na5Ni2P2(CO7)2,1.9989553689302089,0.0915207319146264,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,2e,1,6.0,Ni,1.0,False
mp-768082,Na5Ni2P2(CO7)2,1.9989553689302089,0.0915207319146264,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,2e,1,6.0,Ni,1.0,False
mp-768089,Na2NiPCO7,1.6641177377686571,0.5686350103798363,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ni,0.0,True
mp-768091,Li4Ni7O11,2.0108884257706494,0.0266096127878728,"[6.0, 6.0]",2.5,2.0,3.0,no_data,no_data,1,6.0,Ni,1.0,False
mp-768091,Li4Ni7O11,2.0108884257706494,0.0266096127878728,"[6.0, 6.0]",2.5,2.0,3.0,no_data,no_data,1,6.0,Ni,1.0,False
mp-768104,Li6(NiO2)13,1.8024706057926816,0.2141213144111439,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2i, 1e",1,6.0,Ni,1.0,False
mp-768104,Li6(NiO2)13,1.8024706057926816,0.2141213144111439,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2i, 1e",1,6.0,Ni,1.0,False
mp-768107,Na13Ni11O24,1.9714624383378727,0.0663534114300895,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"1g, 2i",1,6.0,Ni,1.0,False
mp-768107,Na13Ni11O24,1.9714624383378727,0.0663534114300895,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"1g, 2i",1,6.0,Ni,1.0,False
mp-768413,Li2FeNi3O8,1.785711301143295,0.340698122073148,[6.0],4.0,4.0,4.0,Octahedron,3e,1,6.0,Ni,0.0,True
mp-768540,Na3NiBPO7,1.609405823855361,0.6272273613286343,[6.0],3.0,3.0,3.0,Octahedron,2e,1,6.0,Ni,0.0,True
mp-768590,Li2Ni2(SO4)3,1.7431340924108645,0.3201739891252165,[6.0],2.0,2.0,2.0,Octahedron,4f,1,6.0,Ni,0.0,True
mp-768598,Na2NiCSO7,1.8246399330466745,0.2455343109667239,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Ni,0.0,True
mp-768603,Li4Ni3Sn5O16,1.902406169218845,0.1764373890295265,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,1a,1,6.0,Ni,1.0,False
mp-768603,Li4Ni3Sn5O16,1.902406169218845,0.1764373890295265,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,1a,1,6.0,Ni,1.0,False
mp-768614,LiNi2(SO4)3,1.7763160717674236,0.3145656526146276,[6.0],2.5,2.5,2.5,Octahedron,4c,1,6.0,Ni,0.0,True
mp-768847,Na5LiNi2P2(CO7)2,0.8423495446615202,1.173766128064386,[6.0],2.0,2.0,2.0,Octahedron,"2b, 2a",1,6.0,Ni,0.0,True
mp-768896,Li2Ni2(SO4)3,1.7192406110780705,0.331846260348051,[6.0],2.0,2.0,2.0,Octahedron,8d,1,6.0,Ni,0.0,True
mp-769109,Li6V3Ni(PO4)6,1.6274654511737623,0.4177125827146665,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Ni,0.0,True
mp-769454,Li9(NiO2)10,1.7489884853756663,0.3130899899123262,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"1g, 2i, 1f",1,6.0,Ni,1.0,False
mp-769454,Li9(NiO2)10,1.7489884853756663,0.3130899899123262,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"1g, 2i, 1f",1,6.0,Ni,1.0,False
mp-769459,Na5Ni2P2(CO7)2,1.9952852032488448,0.0970437554482502,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,1a,1,6.0,Ni,1.0,False
mp-769459,Na5Ni2P2(CO7)2,1.9952852032488448,0.0970437554482502,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,1a,1,6.0,Ni,1.0,False
mp-769460,Li9Mn12Ni3O32,2.1999878516293907,-0.1697934788620353,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"2c, 1b",1,6.0,Ni,1.0,False
mp-769460,Li9Mn12Ni3O32,2.1999878516293907,-0.1697934788620353,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"2c, 1b",1,6.0,Ni,1.0,False
mp-769472,Li11(NiO4)2,1.962985048402934,-0.0215068757115851,"[4.0, 4.0]",2.5,2.0,3.0,Tetrahedron,"2c, 1a, 1b",1,4.0,Ni,1.0,False
mp-769472,Li11(NiO4)2,1.962985048402934,-0.0215068757115851,"[4.0, 4.0]",2.5,2.0,3.0,Tetrahedron,"2c, 1a, 1b",1,4.0,Ni,1.0,False
mp-769473,Li13Ni9O22,1.8553445301189533,0.1532658445479406,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2i, 1b",1,6.0,Ni,1.0,False
mp-769473,Li13Ni9O22,1.8553445301189533,0.1532658445479406,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2i, 1b",1,6.0,Ni,1.0,False
mp-769486,Na3Ni2P2(CO7)2,2.0371507493688386,-0.0226471194063821,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,2i,1,6.0,Ni,1.0,False
mp-769486,Na3Ni2P2(CO7)2,2.0371507493688386,-0.0226471194063821,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,2i,1,6.0,Ni,1.0,False
mp-769489,Na5Ni2P2(CO7)2,1.955822337390885,0.1457420942919461,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,1a,1,6.0,Ni,1.0,False
mp-769489,Na5Ni2P2(CO7)2,1.955822337390885,0.1457420942919461,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,1a,1,6.0,Ni,1.0,False
mp-769495,Na5Ni2P2(CO7)2,1.985588318331288,0.1044982117091896,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,2e,1,6.0,Ni,1.0,False
mp-769495,Na5Ni2P2(CO7)2,1.985588318331288,0.1044982117091896,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,2e,1,6.0,Ni,1.0,False
mp-769496,Na3Ni2P2(CO7)2,2.029798587333035,-0.0007548546548537,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,2i,1,6.0,Ni,1.0,False
mp-769496,Na3Ni2P2(CO7)2,2.029798587333035,-0.0007548546548537,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,2i,1,6.0,Ni,1.0,False
mp-769501,Na2NiPCO7,1.765956574759322,0.4080376809230706,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ni,0.0,True
mp-769504,Na2NiPCO7,1.7220097802606835,0.4638194684685103,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ni,0.0,True
mp-769507,Li10CoNi9O20,1.997467880531052,0.0280583620481784,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"2m, 1f, 2n",1,6.0,Ni,1.0,False
mp-769507,Li10CoNi9O20,1.997467880531052,0.0280583620481784,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"2m, 1f, 2n",1,6.0,Ni,1.0,False
mp-769528,Na5Ni2P2(CO7)2,1.8960527969512264,0.1996358185844842,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,2i,1,6.0,Ni,1.0,False
mp-769528,Na5Ni2P2(CO7)2,1.8960527969512264,0.1996358185844842,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,2i,1,6.0,Ni,1.0,False
mp-769553,Li5Co2Ni3O10,1.928307383846641,0.07698506257209,"[6.0, 6.0]",2.5,2.0,3.0,no_data,no_data,1,6.0,Ni,1.0,False
mp-769553,Li5Co2Ni3O10,1.928307383846641,0.07698506257209,"[6.0, 6.0]",2.5,2.0,3.0,no_data,no_data,1,6.0,Ni,1.0,False
mp-769555,Li10Co3Ni7O20,1.9952052267794709,0.0194462759149151,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"1d, 2i",1,6.0,Ni,1.0,False
mp-769555,Li10Co3Ni7O20,1.9952052267794709,0.0194462759149151,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"1d, 2i",1,6.0,Ni,1.0,False
mp-769569,Li6MgNi7O16,1.7774923481206202,0.2941625228650976,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2i, 1f",1,6.0,Ni,1.0,False
mp-769569,Li6MgNi7O16,1.7774923481206202,0.2941625228650976,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2i, 1f",1,6.0,Ni,1.0,False
mp-769574,Li7V6Ni5O24,2.042509047287069,0.0217022805963469,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"1d, 1e, 2i, 1f",1,6.0,Ni,1.0,False
mp-769574,Li7V6Ni5O24,2.042509047287069,0.0217022805963469,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"1d, 1e, 2i, 1f",1,6.0,Ni,1.0,False
mp-769613,Li4Ti3Ni3(WO8)2,1.7289393761800098,0.3283486696386564,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Ni,0.0,True
mp-769619,Ni2PO5,1.9046850639855395,0.1764396456925886,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"4b, 4c",1,6.0,Ni,1.0,False
mp-769619,Ni2PO5,1.9046850639855395,0.1764396456925886,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"4b, 4c",1,6.0,Ni,1.0,False
mp-770539,Li5Ti2Ni5O12,1.9582776048827804,0.1208916537148667,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"2c, 1a, 1b",1,6.0,Ni,1.0,False
mp-770539,Li5Ti2Ni5O12,1.9582776048827804,0.1208916537148667,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"2c, 1a, 1b",1,6.0,Ni,1.0,False
mp-770685,Li4Mn3Ni3(SbO8)2,1.61467712491302,0.3995050218669404,[6.0],2.0,2.0,2.0,Octahedron,"2b, 1a",1,6.0,Ni,0.0,True
mp-770786,Li3Ni(BO3)2,1.1933730812119936,1.437507066717604,[5.0],3.0,3.0,3.0,Trigonal bipyramid,4e,1,5.0,Ni,0.0,True
mp-770851,Li2TiNi2O5,2.206848347006093,-0.0977130909803561,[6.0],2.0,2.0,2.0,Octahedron,"1a, 1b",1,6.0,Ni,0.0,True
mp-770852,Li2TiNi2O5,1.771668881331785,0.2908697960337499,[6.0],2.0,2.0,2.0,Octahedron,"1a, 1b",1,6.0,Ni,0.0,True
mp-770940,Na3NiAsCO7,1.2568316148063623,0.7926393038667536,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Ni,0.0,True
mp-770951,Li4Mn3Ni3(TeO8)2,1.7421987792603135,0.3063520691140661,[6.0],2.0,2.0,2.0,Octahedron,"2b, 1a",1,6.0,Ni,0.0,True
mp-770952,Li4Co3Ni(PO4)4,1.915908225839112,0.1864223272689494,[6.0],2.0,2.0,2.0,Octahedron,1b,1,6.0,Ni,0.0,True
mp-770968,Na3NiPCO7,1.3985883722959271,0.6533726196078391,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Ni,0.0,True
mp-770972,Li2Ni3BiO8,1.6213858721102568,0.5721903787442443,[6.0],3.0,3.0,3.0,Octahedron,12d,1,6.0,Ni,0.0,True
mp-771000,Li4Ti5Ni3O16,1.8460517173048587,0.212211974796096,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"2b, 1a",1,6.0,Ni,1.0,False
mp-771000,Li4Ti5Ni3O16,1.8460517173048587,0.212211974796096,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"2b, 1a",1,6.0,Ni,1.0,False
mp-771015,Li3NiAsCO7,3.044606648569815,-0.8532145814738381,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Ni,0.0,True
mp-771030,Na3SiNiCO7,1.3370126102163191,1.0495074630409285,[6.0],3.0,3.0,3.0,Octahedron,2e,1,6.0,Ni,0.0,True
mp-771050,Li7MgNi7O16,1.7048895847250194,0.3880242365137746,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2i, 1c",1,6.0,Ni,1.0,False
mp-771050,Li7MgNi7O16,1.7048895847250194,0.3880242365137746,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2i, 1c",1,6.0,Ni,1.0,False
mp-771060,Na5LiNi2P2(CO7)2,1.3654447879012392,0.6819576347201979,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Ni,0.0,True
mp-771063,Li4Fe3Ni(PO4)4,1.7980892267254185,0.3093862820630298,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Ni,0.0,True
mp-771129,Li4Ti3Nb2Ni3O16,1.7366064113613722,0.3219933659032101,[6.0],2.0,2.0,2.0,Octahedron,"4b, 2a",1,6.0,Ni,0.0,True
