material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Cu_wyckoff,num_Cu_chemenvs,CN,element,charge_range,is_single_charge
mp-530658,Ta24Cu13O72,2.0012605202104465,0.0071500436627474,"[4.0, 4.0]",1.5,1.0,2.0,"Cube, Trigonal prism, Square plane","1d, 2n, 1b, 1f, 1c, 1g, 2m",3,4.0,Cu,1.0,False
mp-530658,Ta24Cu13O72,2.0012605202104465,0.0071500436627474,"[4.0, 4.0]",1.5,1.0,2.0,"Cube, Trigonal prism, Square plane","1d, 2n, 1b, 1f, 1c, 1g, 2m",3,4.0,Cu,1.0,False
mp-531291,Ta16(Cu3O16)3,2.0088791221295432,0.0087701366161768,"[4.0, 4.0]",1.5,1.0,2.0,"Cube, Square plane","1b, 2f, 2d, 2g, 2h",2,4.0,Cu,1.0,False
mp-531291,Ta16(Cu3O16)3,2.0088791221295432,0.0087701366161768,"[4.0, 4.0]",1.5,1.0,2.0,"Cube, Square plane","1b, 2f, 2d, 2g, 2h",2,4.0,Cu,1.0,False
mp-531656,Ta32Cu17O96,1.995307956198713,0.0083128278869252,"[4.0, 4.0]",1.5,1.0,2.0,"Cube, Trigonal prism, Square plane, Octahedron","1d, 1b, 2q, 2s, 2r, 1g",4,4.0,Cu,1.0,False
mp-531656,Ta32Cu17O96,1.995307956198713,0.0083128278869252,"[4.0, 4.0]",1.5,1.0,2.0,"Cube, Trigonal prism, Square plane, Octahedron","1d, 1b, 2q, 2s, 2r, 1g",4,4.0,Cu,1.0,False
mp-532289,Ta2CuO6,1.942460450027936,0.0698057538563965,[4.0],2.0,2.0,2.0,no_data,no_data,1,4.0,Cu,0.0,True
mp-532816,Ba5Sr2Nd8(CuO5)5,1.8637610288990047,0.0882870545289154,"[4.0, 4.0]",2.5,2.0,3.0,Square plane,"4h, 2b",1,4.0,Cu,1.0,False
mp-532816,Ba5Sr2Nd8(CuO5)5,1.8637610288990047,0.0882870545289154,"[4.0, 4.0]",2.5,2.0,3.0,Square plane,"4h, 2b",1,4.0,Cu,1.0,False
mp-540757,V2CuO6,1.1716026709583804,0.8335232148893098,[6.0],2.0,2.0,2.0,Octahedron,1c,1,6.0,Cu,0.0,True
mp-540858,Cu3(AsO4)2,1.7151922438972351,0.3293109148106137,[5.0],2.0,2.0,2.0,"Trigonal bipyramid, Square pyramid",4e,2,5.0,Cu,0.0,True
mp-541147,Cu4Se3O10,1.7246690300307548,0.347749403385494,[5.0],2.0,2.0,2.0,"Trigonal bipyramid, Square pyramid",2i,2,5.0,Cu,0.0,True
mp-541201,TlCuPO4,1.8163184840109632,0.211499172833335,[4.0],2.0,2.0,2.0,Square plane,4f,1,4.0,Cu,0.0,True
mp-541202,TlCuAsO4,1.759641034884274,0.2744308224364533,[4.0],2.0,2.0,2.0,Square plane,4f,1,4.0,Cu,0.0,True
mp-541373,KTa3CuO9,2.8220611654807786,-1.150535164823976,[4.0],2.0,2.0,2.0,Square plane,"2d, 2c",1,4.0,Cu,0.0,True
mp-541824,BaV2CuO7,2.263683411792859,-0.2812056546907846,[5.0],2.0,2.0,2.0,Square pyramid,4c,1,5.0,Cu,0.0,True
mp-541991,CuMoO4,2.075796023532855,0.0129977720035271,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid",2i,2,5.0,Cu,0.0,True
mp-541991,CuMoO4,2.075796023532855,0.0129977720035271,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid",2i,2,6.0,Cu,0.0,True
mp-542101,BaCu2Ge2O7,1.8493689811390857,0.1307829971388429,[4.0],2.0,2.0,2.0,Square plane,8d,1,4.0,Cu,0.0,True
mp-542185,NaCu4(AsO4)3,1.846136280600388,0.2732668785066127,"[4.0, 6.0]",2.0,2.0,2.0,"Octahedron, Square plane","2e, 4f",2,4.0,Cu,0.0,True
mp-542185,NaCu4(AsO4)3,1.846136280600388,0.2732668785066127,"[4.0, 6.0]",2.0,2.0,2.0,"Octahedron, Square plane","2e, 4f",2,6.0,Cu,0.0,True
mp-542197,Ba4Ca4Tl3Cu6O19,0.6864795881861679,1.7006725972773098,"[4.0, 5.0]",2.0,2.0,2.0,Square plane,2e,1,4.0,Cu,0.0,True
mp-542197,Ba4Ca4Tl3Cu6O19,0.6864795881861679,1.7006725972773098,"[4.0, 5.0]",2.0,2.0,2.0,Square plane,2e,1,5.0,Cu,0.0,True
mp-542332,K2Cu(CO3)2,1.812766597511953,0.1772894977880092,[4.0],2.0,2.0,2.0,Square plane,2a,1,4.0,Cu,0.0,True
mp-542733,BaY2CuO5,4.614870099500626,-2.773078314049404,[5.0],2.0,2.0,2.0,Square pyramid,4c,1,5.0,Cu,0.0,True
mp-542807,Cu2Te2Br2O5,3.430113817753956,-0.691179975408131,[4.0],2.0,2.0,2.0,Square pyramid,4h,1,4.0,Cu,0.0,True
mp-542860,V2Cu2O7,1.6056471443560725,0.486517038622759,[5.0],2.0,2.0,2.0,Trigonal bipyramid,4f,1,5.0,Cu,0.0,True
mp-545359,KNa2CuO2,1.8314290618347844,-0.0244321960476916,[2.0],1.0,1.0,1.0,Linear,1a,1,2.0,Cu,0.0,True
mp-545467,Li3(CuO2)2,1.865056641150536,0.040243884286036,[4.0],2.5,2.5,2.5,Square plane,2i,1,4.0,Cu,0.0,True
mp-545525,NbCuO3F,1.7969823493757455,0.2523982263864997,[3.0],2.0,2.0,2.0,Square plane,2i,1,3.0,Cu,0.0,True
mp-5456,Sr2CuO3,1.7775407560293743,0.2550846334621712,[4.0],2.0,2.0,2.0,Square plane,1d,1,4.0,Cu,0.0,True
mp-5511,Cu6Mo5O18,1.975025100678162,0.0768020018234057,[4.0],2.0,2.0,2.0,"Tetrahedron, See-saw",4f,2,4.0,Cu,0.0,True
mp-553914,KCdCu7Se2Cl9O8,1.4627914993328084,0.657673485766016,"[2.0, 3.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid","2d, 12k",2,2.0,Cu,0.0,True
mp-553914,KCdCu7Se2Cl9O8,1.4627914993328084,0.657673485766016,"[2.0, 3.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid","2d, 12k",2,3.0,Cu,0.0,True
mp-553966,Li(CuO)2,0.4062981533579285,2.0573895539341445,"[2.0, 5.0]",1.5,1.0,2.0,"Square pyramid, Linear",8g,2,2.0,Cu,1.0,False
mp-553966,Li(CuO)2,0.4062981533579285,2.0573895539341445,"[2.0, 5.0]",1.5,1.0,2.0,"Square pyramid, Linear",8g,2,5.0,Cu,1.0,False
mp-554040,CuSeO4,1.3296606523591898,0.687525359399263,[6.0],2.0,2.0,2.0,Octahedron,4a,1,6.0,Cu,0.0,True
mp-554075,SmCu(MoO4)2,1.7913782329917805,0.3960742122825824,[3.0],2.0,2.0,2.0,T-shaped,8c,1,3.0,Cu,0.0,True
mp-554109,CuSeO4,1.321117607561283,0.6816774695299259,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Cu,0.0,True
mp-554163,Cu5Se2(ClO4)2,1.752455823624291,0.2698853416396698,"[3.0, 4.0, 5.0]",2.0,2.0,2.0,"Octahedron, Square plane","2a, 4e",2,3.0,Cu,0.0,True
mp-554163,Cu5Se2(ClO4)2,1.752455823624291,0.2698853416396698,"[3.0, 4.0, 5.0]",2.0,2.0,2.0,"Octahedron, Square plane","2a, 4e",2,4.0,Cu,0.0,True
mp-554163,Cu5Se2(ClO4)2,1.752455823624291,0.2698853416396698,"[3.0, 4.0, 5.0]",2.0,2.0,2.0,"Octahedron, Square plane","2a, 4e",2,5.0,Cu,0.0,True
mp-554177,La4Cu3MoO12,1.2541811762529276,1.0610686291544646,"[4.0, 5.0]",2.0,2.0,2.0,"T-shaped, See-saw",2e,2,4.0,Cu,0.0,True
mp-554177,La4Cu3MoO12,1.2541811762529276,1.0610686291544646,"[4.0, 5.0]",2.0,2.0,2.0,"T-shaped, See-saw",2e,2,5.0,Cu,0.0,True
mp-554184,Ho2Cu(BO2)8,1.4952159135051268,0.5563149353426527,[6.0],2.0,2.0,2.0,Octahedron,2b,1,6.0,Cu,0.0,True
mp-554200,Sr2YCu3(PbO4)2,1.8552914555766773,0.1282495822755756,"[2.0, 5.0]",1.5,1.0,2.0,"Square pyramid, Linear","1h, 2i, 1b",2,2.0,Cu,1.0,False
mp-554200,Sr2YCu3(PbO4)2,1.8552914555766773,0.1282495822755756,"[2.0, 5.0]",1.5,1.0,2.0,"Square pyramid, Linear","1h, 2i, 1b",2,5.0,Cu,1.0,False
mp-554298,Cu2As2O7,1.5937092807753188,0.5246960363272531,[5.0],2.0,2.0,2.0,Trigonal bipyramid,4f,1,5.0,Cu,0.0,True
mp-554335,K2CuH12(SeO7)2,1.8575995297313643,0.1942243797181081,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Cu,0.0,True
mp-554401,BaCu2Te2(ClO3)2,1.9567567901032767,0.0164393104899471,"[3.0, 4.0]",2.0,2.0,2.0,Square plane,2a,1,3.0,Cu,0.0,True
mp-554401,BaCu2Te2(ClO3)2,1.9567567901032767,0.0164393104899471,"[3.0, 4.0]",2.0,2.0,2.0,Square plane,2a,1,4.0,Cu,0.0,True
mp-554430,NaCu(IO3)3,1.8686081799129035,0.1876368518973419,[6.0],2.0,2.0,2.0,Octahedron,"1a, 1b",1,6.0,Cu,0.0,True
mp-554440,CuSeO3,1.3243085836211526,0.7765342109468016,[6.0],2.0,2.0,2.0,"Octahedron, Square pyramid",4e,2,6.0,Cu,0.0,True
mp-554492,NdCu(MoO4)2,1.788370854251551,0.4066481826384537,[3.0],2.0,2.0,2.0,T-shaped,8c,1,3.0,Cu,0.0,True
mp-554562,Ti2Cu9(B3O11)2,1.7020807442536747,0.3876351999604274,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",2i,2,4.0,Cu,0.0,True
mp-554562,Ti2Cu9(B3O11)2,1.7020807442536747,0.3876351999604274,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane",2i,2,5.0,Cu,0.0,True
mp-554606,Cu7As6(PbO12)2,1.7021690064938526,0.3917183144479324,"[4.0, 5.0, 6.0]",2.0,2.0,2.0,no_data,no_data,1,4.0,Cu,0.0,True
mp-554606,Cu7As6(PbO12)2,1.7021690064938526,0.3917183144479324,"[4.0, 5.0, 6.0]",2.0,2.0,2.0,no_data,no_data,1,5.0,Cu,0.0,True
mp-554606,Cu7As6(PbO12)2,1.7021690064938526,0.3917183144479324,"[4.0, 5.0, 6.0]",2.0,2.0,2.0,no_data,no_data,1,6.0,Cu,0.0,True
mp-554614,Cu3(AsO4)2,1.7642685111770682,0.2874645193252466,"[4.0, 5.0]",2.0,2.0,2.0,"Trigonal bipyramid, Square plane","4e, 2d",2,4.0,Cu,0.0,True
mp-554614,Cu3(AsO4)2,1.7642685111770682,0.2874645193252466,"[4.0, 5.0]",2.0,2.0,2.0,"Trigonal bipyramid, Square plane","4e, 2d",2,5.0,Cu,0.0,True
mp-554726,KNaCu3S3O13,1.6335645526729614,0.4727417011438728,"[4.0, 5.0]",2.0,2.0,2.0,"Trigonal bipyramid, Square pyramid",4f,2,4.0,Cu,0.0,True
mp-554726,KNaCu3S3O13,1.6335645526729614,0.4727417011438728,"[4.0, 5.0]",2.0,2.0,2.0,"Trigonal bipyramid, Square pyramid",4f,2,5.0,Cu,0.0,True
mp-554748,V2Cu3O8,1.805185566799118,0.2713924376944202,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane","2a, 4e",2,4.0,Cu,0.0,True
mp-554748,V2Cu3O8,1.805185566799118,0.2713924376944202,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane","2a, 4e",2,5.0,Cu,0.0,True
mp-554777,NaCuPO4,1.422527208768935,0.7008288857126045,"[4.0, 6.0]",2.0,2.0,2.0,"Octahedron, Square plane","2a, 2d",2,4.0,Cu,0.0,True
mp-554777,NaCuPO4,1.422527208768935,0.7008288857126045,"[4.0, 6.0]",2.0,2.0,2.0,"Octahedron, Square plane","2a, 2d",2,6.0,Cu,0.0,True
mp-554882,DyCuTe2ClO6,1.999633352906066,-0.0447201709160279,[4.0],2.0,2.0,2.0,Square plane,4e,1,4.0,Cu,0.0,True
mp-555369,SrCuH6O5,2.0756447779440466,-0.1631492792894089,[4.0],2.0,2.0,2.0,Square plane,2a,1,4.0,Cu,0.0,True
mp-555517,ErCu3Se2ClO8,1.7809881873128888,0.2135040630001316,[4.0],2.0,2.0,2.0,Square plane,"4c, 2a",1,4.0,Cu,0.0,True
mp-555519,Li2Cu(WO4)2,1.370246759424478,0.6806645881371349,[6.0],2.0,2.0,2.0,Octahedron,1e,1,6.0,Cu,0.0,True
mp-555570,BaCu(SeO3)2,0.932104684225747,1.202084451351693,[5.0],2.0,2.0,2.0,Square pyramid,4e,1,5.0,Cu,0.0,True
mp-555595,KCu3S2ClO9,1.5376535793472643,0.5506642620345555,"[5.0, 6.0]",2.0,2.0,2.0,Octahedron,4a,1,5.0,Cu,0.0,True
mp-555595,KCu3S2ClO9,1.5376535793472643,0.5506642620345555,"[5.0, 6.0]",2.0,2.0,2.0,Octahedron,4a,1,6.0,Cu,0.0,True
mp-555609,Sr9Zn4(CuO7)2,1.6669136081634683,0.2373769078839901,[2.0],1.0,1.0,1.0,Linear,2i,1,2.0,Cu,0.0,True
mp-555884,ErCuTe2ClO6,2.0571423088980083,-0.1468499280695469,[4.0],2.0,2.0,2.0,Square plane,4e,1,4.0,Cu,0.0,True
mp-555912,PrCu(MoO4)2,1.7874470919474834,0.4118310809162612,[3.0],2.0,2.0,2.0,T-shaped,8c,1,3.0,Cu,0.0,True
mp-555937,Ca3Cu3(AsO4)4,1.7928467167263284,0.2826475451297114,"[4.0, 5.0]",2.0,2.0,2.0,"Trigonal bipyramid, Square plane","4e, 2d",2,4.0,Cu,0.0,True
mp-555937,Ca3Cu3(AsO4)4,1.7928467167263284,0.2826475451297114,"[4.0, 5.0]",2.0,2.0,2.0,"Trigonal bipyramid, Square plane","4e, 2d",2,5.0,Cu,0.0,True
mp-555953,Na2Cu2Si4H4O13,1.769003597772222,0.2834273606782608,[4.0],2.0,2.0,2.0,Square plane,2i,1,4.0,Cu,0.0,True
mp-556002,Li6Cu(B2O5)2,1.6808130291127106,0.4280679008183353,[4.0],2.0,2.0,2.0,Square plane,1a,1,4.0,Cu,0.0,True
mp-556074,K2Cu3(SeO3)4,1.6510959361405804,0.4543196724283394,"[4.0, 6.0]",2.0,2.0,2.0,"Octahedron, Square plane","2i, 1a",2,4.0,Cu,0.0,True
mp-556074,K2Cu3(SeO3)4,1.6510959361405804,0.4543196724283394,"[4.0, 6.0]",2.0,2.0,2.0,"Octahedron, Square plane","2i, 1a",2,6.0,Cu,0.0,True
mp-556177,Cs2Cu2Si8O19,1.7572136424158906,0.2881243426634252,[4.0],2.0,2.0,2.0,Square plane,4f,1,4.0,Cu,0.0,True
mp-556252,Na4Cu(MoO4)3,0.7397404223565541,1.3363962116578674,[6.0],2.0,2.0,2.0,Octahedron,2i,1,6.0,Cu,0.0,True
mp-556303,CuBi2(SeO3)4,1.9146918479305,0.0494802110593931,[4.0],2.0,2.0,2.0,Square plane,2a,1,4.0,Cu,0.0,True
mp-556333,K2ZnCu3P3O12F,1.4405383174231423,0.6803875874305881,"[4.0, 4.0]",2.0,2.0,2.0,"Trigonal bipyramid, Square plane","2d, 4f",2,4.0,Cu,0.0,True
mp-556333,K2ZnCu3P3O12F,1.4405383174231423,0.6803875874305881,"[4.0, 4.0]",2.0,2.0,2.0,"Trigonal bipyramid, Square plane","2d, 4f",2,4.0,Cu,0.0,True
mp-556402,CuAg5As3O11,1.6387436831089657,0.4962349792434991,"[4.0, 6.0]",2.0,2.0,2.0,"Octahedron, Square plane","1a, 1f",2,4.0,Cu,0.0,True
mp-556402,CuAg5As3O11,1.6387436831089657,0.4962349792434991,"[4.0, 6.0]",2.0,2.0,2.0,"Octahedron, Square plane","1a, 1f",2,6.0,Cu,0.0,True
mp-556538,Na8(CuO2)5,1.7955084530450638,0.1864023256637877,"[4.0, 4.0]",2.5,2.0,3.0,Square plane,"2b, 1a",1,4.0,Cu,1.0,False
mp-556538,Na8(CuO2)5,1.7955084530450638,0.1864023256637877,"[4.0, 4.0]",2.5,2.0,3.0,Square plane,"2b, 1a",1,4.0,Cu,1.0,False
mp-556582,Cu(IO3)2,2.1673605080261136,-0.0444186163027017,[6.0],2.0,2.0,2.0,Octahedron,2d,1,6.0,Cu,0.0,True
mp-556595,Nd4Cu2O7,1.3506812868507534,0.6098185471435984,"[2.0, 4.0]",1.0,1.0,1.0,"Linear, Square plane","1c, 1a",2,2.0,Cu,0.0,True
mp-556595,Nd4Cu2O7,1.3506812868507534,0.6098185471435984,"[2.0, 4.0]",1.0,1.0,1.0,"Linear, Square plane","1c, 1a",2,4.0,Cu,0.0,True
mp-556604,BaCuPClO4,1.8288453934533115,0.2077123812743777,[4.0],2.0,2.0,2.0,Square plane,4a,1,4.0,Cu,0.0,True
mp-556635,CuBi2(SeO3)4,2.018027952523736,-0.1091023638897573,[4.0],2.0,2.0,2.0,Square plane,2a,1,4.0,Cu,0.0,True
mp-556640,CuBi(WO4)2,3.637576541831764,-0.938987188890714,[4.0],1.0,1.0,1.0,T-shaped,1a,1,4.0,Cu,0.0,True
mp-556753,V2Cu5(HO3)4,1.5660086857792468,0.5611021742163972,[6.0],2.0,2.0,2.0,Octahedron,"2i, 1c",1,6.0,Cu,0.0,True
mp-556755,K2Cu3Ge5O14,1.1142352157642477,0.9731714554798468,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Square pyramid","2i, 1a",2,5.0,Cu,0.0,True
mp-556755,K2Cu3Ge5O14,1.1142352157642477,0.9731714554798468,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Square pyramid","2i, 1a",2,6.0,Cu,0.0,True
mp-556787,K2Cu3S3O13,1.6085875649790804,0.5068744626536945,"[4.0, 5.0]",2.0,2.0,2.0,Trigonal bipyramid,4f,1,4.0,Cu,0.0,True
mp-556787,K2Cu3S3O13,1.6085875649790804,0.5068744626536945,"[4.0, 5.0]",2.0,2.0,2.0,Trigonal bipyramid,4f,1,5.0,Cu,0.0,True
mp-556822,Na2CuP2O7,1.5438558870163246,0.5490934244703031,[5.0],2.0,2.0,2.0,Trigonal bipyramid,4e,1,5.0,Cu,0.0,True
mp-556868,SrCu2Te2(ClO3)2,1.9591366161770047,0.0127075536259231,"[3.0, 4.0]",2.0,2.0,2.0,Square plane,2a,1,3.0,Cu,0.0,True
mp-556868,SrCu2Te2(ClO3)2,1.9591366161770047,0.0127075536259231,"[3.0, 4.0]",2.0,2.0,2.0,Square plane,2a,1,4.0,Cu,0.0,True
mp-556946,Rb2V2Cu(PO6)2,1.8704654810584893,0.1496475130395212,[4.0],2.0,2.0,2.0,Square plane,2b,1,4.0,Cu,0.0,True
mp-557084,Al2CuSi2O7F2,1.2070217042295404,0.9229512563344404,[5.0],2.0,2.0,2.0,Square pyramid,4c,1,5.0,Cu,0.0,True
mp-557097,VCuSe2O7,1.375217332976029,0.7689882391373897,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Cu,0.0,True
mp-557123,Na2CuSi3O8,1.0058084332227557,1.3967972601641718,[4.0],2.0,2.0,2.0,See-saw,4e,1,4.0,Cu,0.0,True
mp-557136,Cu3Se2(ClO3)2,2.023393948454001,0.0335864553904292,"[4.0, 4.0]",2.0,2.0,2.0,"Trigonal bipyramid, Square plane","2i, 1a",2,4.0,Cu,0.0,True
mp-557136,Cu3Se2(ClO3)2,2.023393948454001,0.0335864553904292,"[4.0, 4.0]",2.0,2.0,2.0,"Trigonal bipyramid, Square plane","2i, 1a",2,4.0,Cu,0.0,True
mp-557143,Tl2Cu(CO3)2,2.493778888109252,-0.4604615901394006,[5.0],2.0,2.0,2.0,Square pyramid,4e,1,5.0,Cu,0.0,True
mp-557258,Tl4Cu4(P2O7)3,0.7957796772386856,1.3930134743463691,[5.0],2.0,2.0,2.0,"Trigonal bipyramid, Square pyramid",8f,2,5.0,Cu,0.0,True
mp-557454,BaV2(CuO4)2,1.876650256437334,0.2155721753501145,[5.0],2.0,2.0,2.0,Square pyramid,8e,1,5.0,Cu,0.0,True
mp-557595,CaV2CuO7,1.876892902976016,0.0908866104939706,[4.0],2.0,2.0,2.0,See-saw,"4g, 2f",1,4.0,Cu,0.0,True
mp-557618,Rb4CuSi2O7,2.0447843713040874,-0.0718207169591469,[4.0],2.0,2.0,2.0,Square plane,1h,1,4.0,Cu,0.0,True
mp-557735,BaCuTe2O7,1.4189728823437548,1.2353051724133182,[5.0],3.0,3.0,3.0,Square pyramid,2b,1,5.0,Cu,0.0,True
mp-557876,V2Cu3(Bi2O7)2,1.963577322498923,-0.0214242646710224,[4.0],2.0,2.0,2.0,"Octahedron, Square plane","2i, 1a",2,4.0,Cu,0.0,True
mp-557905,Cu3Mo8Br2O23,2.0267697212596927,0.3666812205956056,"[0, 2.0]",2.0,2.0,2.0,"Octahedron, Tetrahedron","4b, 8e",2,0.0,Cu,0.0,True
mp-557905,Cu3Mo8Br2O23,2.0267697212596927,0.3666812205956056,"[0, 2.0]",2.0,2.0,2.0,"Octahedron, Tetrahedron","4b, 8e",2,2.0,Cu,0.0,True
mp-557935,Dy2Cu(BO2)8,1.4927152428888275,0.5603270622345012,[6.0],2.0,2.0,2.0,Octahedron,2d,1,6.0,Cu,0.0,True
mp-557936,Zn4Cu5(TeO6)3,1.7818875515224115,0.3373702840972379,[6.0],2.0,2.0,2.0,Octahedron,"2e, 4f",1,6.0,Cu,0.0,True
mp-557946,Cu3Se2(ClO3)2,2.143375696248317,-0.0238241649684556,"[3.0, 4.0, 5.0]",2.0,2.0,2.0,"Trigonal bipyramid, Square pyramid, Square plane",2i,3,3.0,Cu,0.0,True
mp-557946,Cu3Se2(ClO3)2,2.143375696248317,-0.0238241649684556,"[3.0, 4.0, 5.0]",2.0,2.0,2.0,"Trigonal bipyramid, Square pyramid, Square plane",2i,3,4.0,Cu,0.0,True
mp-557946,Cu3Se2(ClO3)2,2.143375696248317,-0.0238241649684556,"[3.0, 4.0, 5.0]",2.0,2.0,2.0,"Trigonal bipyramid, Square pyramid, Square plane",2i,3,5.0,Cu,0.0,True
mp-557970,SrCu(TeO3)2,1.9009409282109508,0.0701297840991234,[4.0],2.0,2.0,2.0,Square plane,12d,1,4.0,Cu,0.0,True
mp-558012,Ba2Cu(PO3)6,1.376099343009134,0.734056054666888,[5.0],2.0,2.0,2.0,Square pyramid,4e,1,5.0,Cu,0.0,True
mp-558040,CuMoO4,1.842705075297679,0.2559201007276323,[5.0],2.0,2.0,2.0,"Square pyramid, Square plane",4e,2,5.0,Cu,0.0,True
mp-558156,V6Fe4(CuO8)3,1.8172994868592744,0.2232331664663259,"[4.0, 5.0]",2.0,2.0,2.0,"Trigonal bipyramid, Square plane","2i, 1g",2,4.0,Cu,0.0,True
mp-558156,V6Fe4(CuO8)3,1.8172994868592744,0.2232331664663259,"[4.0, 5.0]",2.0,2.0,2.0,"Trigonal bipyramid, Square plane","2i, 1g",2,5.0,Cu,0.0,True
mp-558193,K2Cu3(AsO3)4,1.9453804760576967,0.1395536979058639,"[5.0, 6.0]",1.33,1.33,1.33,"Octahedron, Square pyramid","2i, 1a",2,5.0,Cu,0.0,True
mp-558193,K2Cu3(AsO3)4,1.9453804760576967,0.1395536979058639,"[5.0, 6.0]",1.33,1.33,1.33,"Octahedron, Square pyramid","2i, 1a",2,6.0,Cu,0.0,True
mp-558202,Fe2Cu3(SeO3)6,2.2816492933372694,-0.187613110938365,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid","4e, 2d",2,5.0,Cu,0.0,True
mp-558202,Fe2Cu3(SeO3)6,2.2816492933372694,-0.187613110938365,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid","4e, 2d",2,6.0,Cu,0.0,True
mp-558231,Ba3Ho2Cu2PtO10,0.8431357786436207,1.4449621926085636,[5.0],2.0,2.0,2.0,Square pyramid,2i,1,5.0,Cu,0.0,True
mp-558338,Tl2CuAsO4,0.8887194920338353,1.1459785380039622,[3.0],1.0,1.0,1.0,Linear,4e,1,3.0,Cu,0.0,True
mp-558364,Cu4Te5(ClO3)4,1.0741326144089107,0.953577090201892,[4.0],2.0,2.0,2.0,Square pyramid,8g,1,4.0,Cu,0.0,True
mp-558431,LiCu(PO3)3,1.5095866780702534,0.5292335049110886,[6.0],2.0,2.0,2.0,Octahedron,2i,1,6.0,Cu,0.0,True
mp-558437,HoCu(MoO4)2,1.793967364553695,0.3848953301244278,[3.0],2.0,2.0,2.0,T-shaped,8c,1,3.0,Cu,0.0,True
mp-558486,Fe2Cu3(SeO3)6,1.9860632175376944,0.0600349838988215,"[4.0, 5.0]",2.0,2.0,2.0,"Trigonal bipyramid, Square plane","4e, 2d",2,4.0,Cu,0.0,True
mp-558486,Fe2Cu3(SeO3)6,1.9860632175376944,0.0600349838988215,"[4.0, 5.0]",2.0,2.0,2.0,"Trigonal bipyramid, Square plane","4e, 2d",2,5.0,Cu,0.0,True
mp-558557,BaLa4Cu5O12,2.196864188157279,-0.1798848435596182,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane","1a, 4j",2,4.0,Cu,0.0,True
mp-558557,BaLa4Cu5O12,2.196864188157279,-0.1798848435596182,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane","1a, 4j",2,5.0,Cu,0.0,True
mp-558647,Cu9Se4(Cl3O7)2,1.8932377200455923,0.1242552585222131,"[2.0, 4.0, 4.0, 5.0]",2.0,2.0,2.0,"Trigonal bipyramid, Square pyramid, Square plane, See-saw","1d, 2e, 2i",4,2.0,Cu,0.0,True
mp-558647,Cu9Se4(Cl3O7)2,1.8932377200455923,0.1242552585222131,"[2.0, 4.0, 4.0, 5.0]",2.0,2.0,2.0,"Trigonal bipyramid, Square pyramid, Square plane, See-saw","1d, 2e, 2i",4,4.0,Cu,0.0,True
mp-558647,Cu9Se4(Cl3O7)2,1.8932377200455923,0.1242552585222131,"[2.0, 4.0, 4.0, 5.0]",2.0,2.0,2.0,"Trigonal bipyramid, Square pyramid, Square plane, See-saw","1d, 2e, 2i",4,4.0,Cu,0.0,True
mp-558647,Cu9Se4(Cl3O7)2,1.8932377200455923,0.1242552585222131,"[2.0, 4.0, 4.0, 5.0]",2.0,2.0,2.0,"Trigonal bipyramid, Square pyramid, Square plane, See-saw","1d, 2e, 2i",4,5.0,Cu,0.0,True
mp-558663,Ca2CuTe4(ClO5)2,1.9010846076452883,0.1118138579119222,[4.0],2.0,2.0,2.0,Square plane,1b,1,4.0,Cu,0.0,True
mp-558696,CuTeO3,1.2182843362331297,0.9884513140926235,[5.0],2.0,2.0,2.0,Square pyramid,4e,1,5.0,Cu,0.0,True
mp-558757,La4Cu6(MoO4)9,1.4358661039468863,1.0336449454610204,[4.0],2.0,2.0,2.0,"Tetrahedron, T-shaped",6b,2,4.0,Cu,0.0,True
mp-558889,Fe5Cu2(PO4)6,1.9000023493835527,0.1892798076697032,[5.0],2.0,2.0,2.0,Trigonal bipyramid,2i,1,5.0,Cu,0.0,True
mp-558944,Tl2Cu3(SeO3)6,1.656590211736091,0.5127020105440925,"[4.0, 6.0]",2.0,2.0,2.0,"Octahedron, Square plane","2i, 1a",2,4.0,Cu,0.0,True
mp-558944,Tl2Cu3(SeO3)6,1.656590211736091,0.5127020105440925,"[4.0, 6.0]",2.0,2.0,2.0,"Octahedron, Square plane","2i, 1a",2,6.0,Cu,0.0,True
