material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Cu_wyckoff,num_Cu_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-697994,Cu3H4SO8,1.5153007779196783,0.5950073553506725,[6.0],2.0,2.0,2.0,Octahedron,"4c, 8d",1,6.0,Cu,0.0,True,9.0,6.0,1.9452567985498357,2.463656451230577,2.1422219313982214,0.213865474666476,0.5183996526807415,98.83407247935084,36.692572720436374,44.895125571157095,177.62942171220752,6.0,1.0,10,Octahedron
mp-697994,Cu3H4SO8,1.5153007779196783,0.5950073553506725,[6.0],2.0,2.0,2.0,Octahedron,"4c, 8d",1,6.0,Cu,0.0,True,10.0,6.0,1.9452567985498361,2.4636564512305763,2.1422219313982214,0.21386547466647599,0.5183996526807402,95.99001307263593,37.224064066144415,12.648255248584029,177.62942171220735,6.0,1.0,11,Octahedron
mp-697994,Cu3H4SO8,1.5153007779196783,0.5950073553506725,[6.0],2.0,2.0,2.0,Octahedron,"4c, 8d",1,6.0,Cu,0.0,True,11.0,6.0,1.9452567985498355,2.4636564512305767,2.1422219313982205,0.21386547466647593,0.5183996526807413,65.4556834526955,26.963229281294474,15.758068835022806,105.37305815435967,6.0,1.0,12,Octahedron
mp-698120,KGd2Cu(MoO4)4,4.461718122655729,-1.2202968635093343,[6.0],1.0,1.0,1.0,Trigonal prism,2e,1,6.0,Cu,0.0,True,6.0,6.0,2.041248102440899,2.695010251520521,2.265297355303933,0.30394559550506695,0.6537621490796224,44.56975061207955,22.514008847371258,19.07066655429509,104.07472598318417,6.0,1.0,1,Trigonal prism
mp-698120,KGd2Cu(MoO4)4,4.461718122655729,-1.2202968635093343,[6.0],1.0,1.0,1.0,Trigonal prism,2e,1,6.0,Cu,0.0,True,7.0,6.0,2.041248102440897,2.6950102515205203,2.265297355303933,0.3039455955050664,0.6537621490796233,44.569750612079574,22.51400884737127,19.07066655429513,104.07472598318424,6.0,1.0,2,Trigonal prism
mp-699550,KCu3Ag(MoO4)4,2.086799068310758,0.0618493465375877,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Cu,0.0,True,4.0,6.0,1.9307317692212473,2.672208405134071,2.1393800410411603,0.2822836922154282,0.7414766359128238,85.81471630364423,35.945489875621185,33.443372091125894,176.701279858369,6.0,1.0,1,Octahedron
mp-699550,KCu3Ag(MoO4)4,2.086799068310758,0.0618493465375877,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Cu,0.0,True,5.0,6.0,1.9402252081336455,2.568038569846564,2.1564740296665814,0.2665983019999963,0.6278133617129187,85.44493567307583,33.376013865589464,38.17849433440159,171.24673070375982,6.0,1.0,2,Octahedron
mp-699550,KCu3Ag(MoO4)4,2.086799068310758,0.0618493465375877,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Cu,0.0,True,6.0,6.0,1.9307317692212493,2.6722084051340707,2.1393800410411608,0.2822836922154281,0.7414766359128213,85.81471630364426,35.945489875621206,33.443372091125894,176.70127985836908,6.0,1.0,3,Octahedron
mp-699550,KCu3Ag(MoO4)4,2.086799068310758,0.0618493465375877,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Cu,0.0,True,7.0,6.0,1.9100499028255111,2.58027486441805,2.1709041572892294,0.2873273028252928,0.6702249615925391,83.435830947656,33.89656462808863,39.27314587040209,165.3025599810345,6.0,1.0,4,Octahedron
mp-699550,KCu3Ag(MoO4)4,2.086799068310758,0.0618493465375877,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Cu,0.0,True,8.0,6.0,1.9402252081336464,2.5680385698465664,2.156474029666581,0.2665983019999962,0.62781336171292,85.44493567307585,33.37601386558948,38.17849433440162,171.24673070375988,6.0,1.0,5,Octahedron
mp-699550,KCu3Ag(MoO4)4,2.086799068310758,0.0618493465375877,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Cu,0.0,True,9.0,6.0,1.9307317692212465,2.6722084051340724,2.1393800410411603,0.2822836922154283,0.741476635912826,85.81471630364422,35.94548987562117,33.443372091125845,176.70127985836888,6.0,1.0,6,Octahedron
mp-699550,KCu3Ag(MoO4)4,2.086799068310758,0.0618493465375877,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Cu,0.0,True,10.0,6.0,1.9100499028255122,2.5802748644180484,2.170904157289229,0.28732730282529245,0.6702249615925362,83.43583094765602,33.896564628088626,39.27314587040207,165.3025599810344,6.0,1.0,7,Octahedron
mp-699550,KCu3Ag(MoO4)4,2.086799068310758,0.0618493465375877,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Cu,0.0,True,11.0,6.0,1.9100499028255138,2.5802748644180498,2.1709041572892294,0.287327302825292,0.670224961592536,83.43583094765602,33.89656462808863,39.27314587040207,165.3025599810345,6.0,1.0,8,Octahedron
mp-699550,KCu3Ag(MoO4)4,2.086799068310758,0.0618493465375877,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Cu,0.0,True,12.0,6.0,1.9402252081336464,2.5680385698465646,2.156474029666581,0.26659830199999596,0.6278133617129182,97.53356527026281,36.35394805363463,41.16309493576458,171.24673070375985,6.0,1.0,9,Octahedron
mp-699550,KCu3Ag(MoO4)4,2.086799068310758,0.0618493465375877,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Cu,0.0,True,13.0,6.0,1.9307317692212513,2.67220840513407,2.1393800410411608,0.28228369221542793,0.7414766359128189,85.81471630364425,35.94548987562121,33.443372091125845,176.70127985836908,6.0,1.0,10,Octahedron
mp-699550,KCu3Ag(MoO4)4,2.086799068310758,0.0618493465375877,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Cu,0.0,True,14.0,6.0,1.910049902825509,2.580274864418049,2.1709041572892294,0.28732730282529306,0.67022496159254,83.43583094765602,33.896564628088626,39.27314587040207,165.30255998103445,6.0,1.0,11,Octahedron
mp-699550,KCu3Ag(MoO4)4,2.086799068310758,0.0618493465375877,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Cu,0.0,True,15.0,6.0,1.9402252081336464,2.5680385698465686,2.1564740296665814,0.2665983019999959,0.6278133617129222,97.5335652702628,36.353948053634646,41.16309493576458,171.24673070375988,6.0,1.0,12,Octahedron
mp-699636,KTb2Cu(MoO4)4,4.197702700550722,-1.0758293006379909,[6.0],1.0,1.0,1.0,Trigonal prism,2e,1,6.0,Cu,0.0,True,6.0,6.0,2.0638384832679724,2.6501048588959883,2.261300583529713,0.2749374920211292,0.586266375628016,44.35908011035724,22.289740082577627,19.231038139705653,103.3285125294813,6.0,1.0,1,Trigonal prism
mp-699636,KTb2Cu(MoO4)4,4.197702700550722,-1.0758293006379909,[6.0],1.0,1.0,1.0,Trigonal prism,2e,1,6.0,Cu,0.0,True,7.0,6.0,2.0638384832679697,2.6501048588959906,2.2613005835297133,0.27493749202112916,0.5862663756280209,44.35908011035726,22.289740082577627,19.231038139705692,103.32851252948134,6.0,1.0,2,Trigonal prism
mp-699660,KHo2Cu(MoO4)4,1.6767837480280554,0.5257586134679597,[6.0],2.0,2.0,2.0,Trigonal prism,1a,1,6.0,Cu,0.0,True,6.0,6.0,2.0515427537430297,2.6678010022307475,2.2598190691400206,0.27503397916087524,0.6162582484877177,79.52805634411015,30.401345011430575,39.341225220668896,145.90373610801623,6.0,1.0,1,Trigonal prism
mp-699660,KHo2Cu(MoO4)4,1.6767837480280554,0.5257586134679597,[6.0],2.0,2.0,2.0,Trigonal prism,1a,1,6.0,Cu,0.0,True,7.0,6.0,2.0484875847039654,2.6877818891974816,2.2558602110619574,0.28387417887688166,0.6392943044935162,79.30105126986537,30.415336086428926,39.05533796579355,145.9011852026685,6.0,1.0,2,Trigonal prism
mp-703515,CaCuSiH2O5,1.8561186638328628,0.157062523699435,[4.0],2.0,2.0,2.0,Square plane,"2b, 2c",1,4.0,Cu,0.0,True,4.0,4.0,1.9320696362989096,1.9969860734562985,1.9645278548776037,0.03245821857869374,0.06491643715738893,56.13596924527624,25.675590260971905,10.172106884045172,80.92195997794802,4.0,1.0,1,Square plane
mp-703515,CaCuSiH2O5,1.8561186638328628,0.157062523699435,[4.0],2.0,2.0,2.0,Square plane,"2b, 2c",1,4.0,Cu,0.0,True,5.0,4.0,1.9320696362989092,1.9969860734562976,1.9645278548776035,0.03245821857869341,0.06491643715738848,43.41561852250734,14.245336523189119,18.66192232356186,59.683320819758784,4.0,1.0,2,Square plane
mp-704317,K2Cu3(MoO4)4,1.778194595386397,0.3399379628494997,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Square pyramid",4e,2,5.0,Cu,0.0,True,,,,,,,,,,,,,,0,"Octahedron, Square pyramid"
mp-704317,K2Cu3(MoO4)4,1.778194595386397,0.3399379628494997,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Square pyramid",4e,2,6.0,Cu,0.0,True,8.0,6.0,1.9229490098662556,2.616483408726905,2.1810822260392073,0.2979977556030045,0.6935343988606493,97.34661944522836,34.761025327997665,42.26393774763547,168.50465761608902,6.0,1.0,1,"Octahedron, Square pyramid"
mp-704317,K2Cu3(MoO4)4,1.778194595386397,0.3399379628494997,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Square pyramid",4e,2,6.0,Cu,0.0,True,9.0,6.0,1.9229490098662545,2.6164834087269053,2.1810822260392073,0.2979977556030048,0.6935343988606508,97.34661944522836,34.76102532799767,42.263937747635495,168.5046576160891,6.0,1.0,2,"Octahedron, Square pyramid"
mp-704317,K2Cu3(MoO4)4,1.778194595386397,0.3399379628494997,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Square pyramid",4e,2,6.0,Cu,0.0,True,10.0,6.0,1.9452049012623955,2.7971577519088227,2.1857179871552765,0.32474971938484964,0.8519528506464271,83.99098747969803,35.193882120123305,40.69197413586164,168.33000006789132,6.0,1.0,3,"Octahedron, Square pyramid"
mp-704317,K2Cu3(MoO4)4,1.778194595386397,0.3399379628494997,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Square pyramid",4e,2,6.0,Cu,0.0,True,11.0,6.0,1.9229490098662525,2.616483408726906,2.181082226039207,0.29799775560300545,0.6935343988606537,97.34661944522836,34.76102532799766,42.26393774763553,168.50465761608902,6.0,1.0,4,"Octahedron, Square pyramid"
mp-704317,K2Cu3(MoO4)4,1.778194595386397,0.3399379628494997,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Square pyramid",4e,2,6.0,Cu,0.0,True,12.0,6.0,1.9452049012623962,2.797157751908824,2.185717987155277,0.3247497193848501,0.8519528506464278,83.99098747969806,35.193882120123305,40.691974135861685,168.33000006789132,6.0,1.0,5,"Octahedron, Square pyramid"
mp-704317,K2Cu3(MoO4)4,1.778194595386397,0.3399379628494997,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Square pyramid",4e,2,6.0,Cu,0.0,True,13.0,6.0,1.9229490098662538,2.616483408726904,2.181082226039207,0.29799775560300457,0.6935343988606502,97.34661944522837,34.76102532799768,42.263937747635495,168.50465761608913,6.0,1.0,6,"Octahedron, Square pyramid"
mp-704317,K2Cu3(MoO4)4,1.778194595386397,0.3399379628494997,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Square pyramid",4e,2,6.0,Cu,0.0,True,14.0,6.0,1.9452049012623955,2.797157751908825,2.185717987155277,0.32474971938485037,0.8519528506464293,76.94006809599314,28.230485609950524,38.115023255238555,134.64767525970652,6.0,1.0,7,"Octahedron, Square pyramid"
mp-704317,K2Cu3(MoO4)4,1.778194595386397,0.3399379628494997,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Square pyramid",4e,2,6.0,Cu,0.0,True,15.0,6.0,1.9468821177097941,2.74351472282543,2.1636889070180154,0.30623951417094764,0.7966326051156358,95.78985627269218,35.9951064846667,49.269167274186195,175.26775414079736,6.0,1.0,8,"Octahedron, Square pyramid"
mp-704317,K2Cu3(MoO4)4,1.778194595386397,0.3399379628494997,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Square pyramid",4e,2,6.0,Cu,0.0,True,16.0,6.0,1.946882117709796,2.74351472282543,2.1636889070180163,0.3062395141709478,0.796632605115634,95.78985627269218,35.995106484666685,49.269167274186195,175.26775414079736,6.0,1.0,9,"Octahedron, Square pyramid"
mp-704317,K2Cu3(MoO4)4,1.778194595386397,0.3399379628494997,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Square pyramid",4e,2,6.0,Cu,0.0,True,17.0,6.0,1.9468821177097988,2.74351472282543,2.1636889070180167,0.3062395141709477,0.7966326051156312,95.78985627269218,35.99510648466669,49.26916727418617,175.26775414079736,6.0,1.0,10,"Octahedron, Square pyramid"
mp-704317,K2Cu3(MoO4)4,1.778194595386397,0.3399379628494997,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Square pyramid",4e,2,6.0,Cu,0.0,True,18.0,6.0,1.9452049012623962,2.7971577519088258,2.1857179871552774,0.3247497193848507,0.8519528506464296,76.94006809599315,28.230485609950524,38.1150232552386,134.64767525970657,6.0,1.0,11,"Octahedron, Square pyramid"
mp-704317,K2Cu3(MoO4)4,1.778194595386397,0.3399379628494997,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Square pyramid",4e,2,6.0,Cu,0.0,True,19.0,6.0,1.946882117709795,2.743514722825431,2.163688907018016,0.3062395141709478,0.7966326051156358,95.78985627269218,35.99510648466669,49.26916727418618,175.26775414079736,6.0,1.0,12,"Octahedron, Square pyramid"
mp-704617,InCuPO5,1.1457363035636738,0.9183226873780675,[6.0],2.0,2.0,2.0,Octahedron,4b,1,6.0,Cu,0.0,True,4.0,6.0,1.9927899389956218,2.542732763358722,2.1814258043868784,0.25556572205710276,0.5499428243631002,47.28376378959239,19.838433034802872,25.51919865342691,82.55470530345882,6.0,1.0,1,Octahedron
mp-704617,InCuPO5,1.1457363035636738,0.9183226873780675,[6.0],2.0,2.0,2.0,Octahedron,4b,1,6.0,Cu,0.0,True,5.0,6.0,1.9927899389956234,2.5427327633587216,2.1814258043868784,0.2555657220571026,0.5499428243630982,59.6439553577703,26.014714009136824,22.646640163832437,109.4321187444495,6.0,1.0,2,Octahedron
mp-704617,InCuPO5,1.1457363035636738,0.9183226873780675,[6.0],2.0,2.0,2.0,Octahedron,4b,1,6.0,Cu,0.0,True,6.0,6.0,1.9927899389956232,2.5427327633587216,2.181425804386879,0.25556572205710243,0.5499428243630984,44.03509920708237,21.605231637945767,2.78174212215415,82.01760689694017,6.0,1.0,3,Octahedron
mp-704617,InCuPO5,1.1457363035636738,0.9183226873780675,[6.0],2.0,2.0,2.0,Octahedron,4b,1,6.0,Cu,0.0,True,7.0,6.0,1.9927899389956234,2.5427327633587216,2.1814258043868793,0.2555657220571023,0.5499428243630982,62.26862357015097,30.995774108211226,23.712438015687404,109.4321187444495,6.0,1.0,4,Octahedron
mp-706287,KCuPH2O5,0.4387339980459735,1.9617434248554315,[5.0],2.0,2.0,2.0,Square pyramid,4e,1,5.0,Cu,0.0,True,4.0,5.0,1.9428495764857603,2.622377582493668,2.101488407814595,0.2617385026349511,0.6795280060079079,47.15630835245889,24.102516528999995,16.366706710899066,88.93075768610454,5.0,1.0,1,Square pyramid
mp-706287,KCuPH2O5,0.4387339980459735,1.9617434248554315,[5.0],2.0,2.0,2.0,Square pyramid,4e,1,5.0,Cu,0.0,True,5.0,5.0,1.9428495764857592,2.6223775824936704,2.1014884078145952,0.261738502634952,0.6795280060079112,44.45870972964102,21.226080375895204,20.88738161520386,88.93075768610458,5.0,1.0,2,Square pyramid
mp-706287,KCuPH2O5,0.4387339980459735,1.9617434248554315,[5.0],2.0,2.0,2.0,Square pyramid,4e,1,5.0,Cu,0.0,True,6.0,5.0,1.9428495764857592,2.62237758249367,2.1014884078145952,0.26173850263495174,0.6795280060079107,47.1563083524589,24.102516529000017,16.366706710899003,88.93075768610456,5.0,1.0,3,Square pyramid
mp-706287,KCuPH2O5,0.4387339980459735,1.9617434248554315,[5.0],2.0,2.0,2.0,Square pyramid,4e,1,5.0,Cu,0.0,True,7.0,5.0,1.9428495764857605,2.6223775824936695,2.1014884078145957,0.26173850263495124,0.679528006007909,44.458709729641,21.226080375895194,20.887381615203825,88.93075768610454,5.0,1.0,4,Square pyramid
mp-707170,CuH6SO7,1.2229609359397893,0.8351444261833352,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Cu,0.0,True,0.0,6.0,1.962901633548375,2.6739888770176443,2.1903516832173335,0.3073664332944967,0.7110872434692692,50.24645684013072,22.577229134739667,18.905649564309776,94.26592251664313,6.0,1.0,1,Octahedron
mp-707170,CuH6SO7,1.2229609359397893,0.8351444261833352,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Cu,0.0,True,1.0,6.0,1.9629016335483758,2.6739888770176443,2.1903516832173335,0.30736643329449653,0.7110872434692685,45.85066707467448,27.61007067186561,15.337015428764865,89.97205535617157,6.0,1.0,2,Octahedron
mp-707247,Na4CuP6(H4O11)2,2.1404716619423567,-0.0113298544435028,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Cu,0.0,True,4.0,6.0,1.965604922425854,2.37681257405145,2.126376706113339,0.1794485426563591,0.411207651625596,44.46531222139341,13.367137001440312,24.95791732791553,65.4987806496687,6.0,1.0,1,Octahedron
mp-707413,CuH12N2(OF2)2,2.311949892693741,-0.084042049384378,[2.0],2.0,2.0,2.0,Octahedron,1a,1,2.0,Cu,0.0,True,0.0,2.0,2.274596771960021,2.275884688709265,2.275240730334643,0.0006439583746220556,0.0012879167492441113,176.5444964615917,0.0,176.5444964615917,176.5444964615917,2.0,1.0,1,Octahedron
mp-707413,CuH12N2(OF2)2,2.311949892693741,-0.084042049384378,[2.0],2.0,2.0,2.0,Octahedron,1a,1,2.0,Cu,0.0,True,1.0,2.0,2.2687341837139425,2.274811529302214,2.271772856508078,0.0030386727941358327,0.006077345588271665,176.4274836957946,0.0,176.4274836957946,176.4274836957946,2.0,1.0,2,Octahedron
mp-707413,CuH12N2(OF2)2,2.311949892693741,-0.084042049384378,[2.0],2.0,2.0,2.0,Octahedron,1a,1,2.0,Cu,0.0,True,2.0,2.0,2.2710820748432807,2.2770696128767174,2.274075843859999,0.0029937690167183284,0.005987538033436657,176.52565108847998,0.0,176.52565108847998,176.52565108847998,2.0,1.0,3,Octahedron
mp-707413,CuH12N2(OF2)2,2.311949892693741,-0.084042049384378,[2.0],2.0,2.0,2.0,Octahedron,1a,1,2.0,Cu,0.0,True,3.0,2.0,2.2677939027262903,2.2764201993294058,2.272107051027848,0.004313148301557712,0.008626296603115424,176.48622786933154,0.0,176.48622786933154,176.48622786933154,2.0,1.0,4,Octahedron
mp-707413,CuH12N2(OF2)2,2.311949892693741,-0.084042049384378,[2.0],2.0,2.0,2.0,Octahedron,1a,1,2.0,Cu,0.0,True,4.0,2.0,2.2197239690002117,2.256894313341045,2.238309141170628,0.018585172170416664,0.03717034434083333,0.5425394501335614,0.0,0.5425394501335614,0.5425394501335614,2.0,1.0,5,Octahedron
mp-707413,CuH12N2(OF2)2,2.311949892693741,-0.084042049384378,[2.0],2.0,2.0,2.0,Octahedron,1a,1,2.0,Cu,0.0,True,5.0,2.0,2.223939267059349,2.2591117396522766,2.241525503355813,0.01758623629646383,0.03517247259292766,177.20198018663538,0.0,177.20198018663538,177.20198018663538,2.0,1.0,6,Octahedron
mp-707413,CuH12N2(OF2)2,2.311949892693741,-0.084042049384378,[2.0],2.0,2.0,2.0,Octahedron,1a,1,2.0,Cu,0.0,True,6.0,2.0,2.22820325437229,2.2582075351603708,2.2432053947663304,0.015002140394040353,0.030004280788080706,0.44188103479341534,0.0,0.44188103479341534,0.44188103479341534,2.0,1.0,7,Octahedron
mp-707413,CuH12N2(OF2)2,2.311949892693741,-0.084042049384378,[2.0],2.0,2.0,2.0,Octahedron,1a,1,2.0,Cu,0.0,True,7.0,2.0,2.224600235219187,2.2586238448673663,2.2416120400432766,0.017011804824089705,0.03402360964817941,177.24301484477854,0.0,177.24301484477854,177.24301484477854,2.0,1.0,8,Octahedron
mp-707485,K4Cu3As4(HO8)2,2.0916122015896312,-0.0385933924276717,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane","4e, 2d",2,4.0,Cu,0.0,True,,,,,,,,,,,,,,0,"Square pyramid, Square plane"
mp-707485,K4Cu3As4(HO8)2,2.0916122015896312,-0.0385933924276717,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane","4e, 2d",2,5.0,Cu,0.0,True,10.0,5.0,1.9564585714392708,2.417559613533173,2.0871945874998845,0.17003997048048863,0.4611010420939021,90.49220310330126,34.535638092120145,37.992137241581,168.83763482902305,5.0,1.0,1,"Square pyramid, Square plane"
mp-707485,K4Cu3As4(HO8)2,2.0916122015896312,-0.0385933924276717,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane","4e, 2d",2,5.0,Cu,0.0,True,11.0,5.0,1.956458571439272,2.417559613533172,2.0871945874998845,0.17003997048048822,0.4611010420939001,107.68820331057063,32.43472869368428,79.19653793309745,173.36075308553217,5.0,1.0,2,"Square pyramid, Square plane"
mp-707485,K4Cu3As4(HO8)2,2.0916122015896312,-0.0385933924276717,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane","4e, 2d",2,5.0,Cu,0.0,True,12.0,5.0,1.9564585714392717,2.417559613533172,2.0871945874998845,0.17003997048048816,0.46110104209390035,90.49220310330125,34.53563809212016,37.99213724158096,168.83763482902307,5.0,1.0,3,"Square pyramid, Square plane"
mp-707485,K4Cu3As4(HO8)2,2.0916122015896312,-0.0385933924276717,"[4.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Square plane","4e, 2d",2,5.0,Cu,0.0,True,13.0,5.0,1.9564585714392717,2.417559613533173,2.087194587499885,0.1700399704804886,0.46110104209390124,107.68820331057063,32.434728693684285,79.19653793309745,173.36075308553217,5.0,1.0,4,"Square pyramid, Square plane"
mp-709886,CuH5Pb4SO11,1.8425215670694768,0.0650588941071684,[4.0],3.0,3.0,3.0,Square plane,4e,1,4.0,Cu,0.0,True,0.0,4.0,1.85198405653186,1.8762134422529755,1.8602483654324682,0.009643005165749938,0.02422938572111555,119.70280295989612,42.03981302835713,87.55624206214672,179.80881895956753,4.0,1.0,1,Square plane
mp-709886,CuH5Pb4SO11,1.8425215670694768,0.0650588941071684,[4.0],3.0,3.0,3.0,Square plane,4e,1,4.0,Cu,0.0,True,1.0,4.0,1.851984056531858,1.8762134422529748,1.8602483654324673,0.009643005165750063,0.02422938572111688,62.47028795221843,23.36798457869265,13.529228534655623,87.55624206214674,4.0,1.0,2,Square plane
mp-709886,CuH5Pb4SO11,1.8425215670694768,0.0650588941071684,[4.0],3.0,3.0,3.0,Square plane,4e,1,4.0,Cu,0.0,True,2.0,4.0,1.8519840565318573,1.8762134422529753,1.8602483654324677,0.009643005165749995,0.02422938572111799,119.70280295989521,42.03981302835582,87.55624206214677,179.80881895956185,4.0,1.0,3,Square plane
mp-709886,CuH5Pb4SO11,1.8425215670694768,0.0650588941071684,[4.0],3.0,3.0,3.0,Square plane,4e,1,4.0,Cu,0.0,True,3.0,4.0,1.851984056531858,1.8762134422529766,1.8602483654324673,0.009643005165750685,0.024229385721118657,62.470287952218435,23.367984578692663,13.529228534655623,87.55624206214678,4.0,1.0,4,Square plane
mp-709886,CuH5Pb4SO11,1.8425215670694768,0.0650588941071684,[4.0],3.0,3.0,3.0,Square plane,4e,1,4.0,Cu,0.0,True,4.0,4.0,1.8589478179408307,1.8681881768230508,1.8626350509184402,0.003433285981777282,0.009240358882220079,47.50778446306898,23.669132408050068,11.350566280368506,91.20827796133543,4.0,1.0,5,Square plane
mp-709886,CuH5Pb4SO11,1.8425215670694768,0.0650588941071684,[4.0],3.0,3.0,3.0,Square plane,4e,1,4.0,Cu,0.0,True,5.0,4.0,1.8589478179408325,1.8681881768230502,1.8626350509184402,0.0034332859817765137,0.009240358882217636,119.02607290537037,41.018155400205096,88.32930560590661,177.50398644642226,4.0,1.0,6,Square plane
mp-709886,CuH5Pb4SO11,1.8425215670694768,0.0650588941071684,[4.0],3.0,3.0,3.0,Square plane,4e,1,4.0,Cu,0.0,True,6.0,4.0,1.8589478179408307,1.8681881768230528,1.8626350509184413,0.0034332859817778,0.009240358882222077,47.50778446306892,23.66913240805003,11.350566280368538,91.20827796133531,4.0,1.0,7,Square plane
mp-709886,CuH5Pb4SO11,1.8425215670694768,0.0650588941071684,[4.0],3.0,3.0,3.0,Square plane,4e,1,4.0,Cu,0.0,True,7.0,4.0,1.8589478179408307,1.8681881768230522,1.8626350509184404,0.0034332859817778737,0.009240358882221411,119.02607290537038,41.018155400205096,88.32930560590657,177.5039864464224,4.0,1.0,8,Square plane
mp-709921,Cs2Na4Cu2Si12H4O31,1.7780370564480183,0.2636932648078689,[4.0],2.0,2.0,2.0,Square plane,4f,1,4.0,Cu,0.0,True,12.0,4.0,1.937513725607497,1.9832505871640584,1.9611674524199196,0.01623609258192937,0.045736861556561426,119.16912025922029,41.579029481967744,82.92581505513311,177.50287695007796,4.0,1.0,1,Square plane
mp-709921,Cs2Na4Cu2Si12H4O31,1.7780370564480183,0.2636932648078689,[4.0],2.0,2.0,2.0,Square plane,4f,1,4.0,Cu,0.0,True,13.0,4.0,1.9375137256074968,1.9832505871640576,1.9611674524199196,0.0162360925819292,0.04573686155656076,44.10287489035027,21.705659489824992,8.851558549602446,82.92581505513313,4.0,1.0,2,Square plane
