material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,In_wyckoff,num_In_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-1194373,Na3In(PO4)2,2.0080003964127293,0.2666589760858125,[6.0],3.0,3.0,3.0,Octahedron,2e,1,6.0,In,0.0,True,6.0,6.0,2.164876314016721,2.2095299931576564,2.193449008477323,0.018537659588151765,0.04465367914093532,53.36685524441634,27.951033494098485,15.594575035788138,98.46097308154542,6.0,1.0,1,Octahedron
mp-1194373,Na3In(PO4)2,2.0080003964127293,0.2666589760858125,[6.0],3.0,3.0,3.0,Octahedron,2e,1,6.0,In,0.0,True,7.0,6.0,2.16487631401672,2.209529993157655,2.1934490084773226,0.018537659588151845,0.04465367914093488,53.36685524441636,27.95103349409849,15.594575035788116,98.46097308154542,6.0,1.0,2,Octahedron
mp-1194878,NaIn(TeO3)2,2.1532159887022333,0.0511664849945186,[6.0],3.0,3.0,3.0,Octahedron,8c,1,6.0,In,0.0,True,8.0,6.0,2.1471777043680547,2.2332994026739423,2.1928112205567047,0.03160258829893697,0.08612169830588767,55.188194560192265,24.575110367420407,6.292666409041568,84.46996634441489,6.0,1.0,1,Octahedron
mp-1194878,NaIn(TeO3)2,2.1532159887022333,0.0511664849945186,[6.0],3.0,3.0,3.0,Octahedron,8c,1,6.0,In,0.0,True,9.0,6.0,2.147177704368056,2.2332994026739423,2.1928112205567047,0.031602588298936744,0.08612169830588634,68.55346149177353,31.569474537502973,6.292666409041568,102.9085992224138,6.0,1.0,2,Octahedron
mp-1194878,NaIn(TeO3)2,2.1532159887022333,0.0511664849945186,[6.0],3.0,3.0,3.0,Octahedron,8c,1,6.0,In,0.0,True,10.0,6.0,2.147177704368055,2.233299402673941,2.1928112205567043,0.031602588298936626,0.0861216983058859,60.27856460390625,27.757147015112402,14.383081213352684,100.66559869535806,6.0,1.0,3,Octahedron
mp-1194878,NaIn(TeO3)2,2.1532159887022333,0.0511664849945186,[6.0],3.0,3.0,3.0,Octahedron,8c,1,6.0,In,0.0,True,11.0,6.0,2.147177704368055,2.233299402673942,2.192811220556704,0.03160258829893641,0.08612169830588678,105.54429311016614,31.9948882680022,77.10491540070336,175.3386439809806,6.0,1.0,4,Octahedron
mp-1194878,NaIn(TeO3)2,2.1532159887022333,0.0511664849945186,[6.0],3.0,3.0,3.0,Octahedron,8c,1,6.0,In,0.0,True,12.0,6.0,2.1471777043680556,2.233299402673941,2.192811220556704,0.03160258829893665,0.08612169830588545,55.18819456019225,24.575110367420425,6.292666409041452,84.4699663444149,6.0,1.0,5,Octahedron
mp-1194878,NaIn(TeO3)2,2.1532159887022333,0.0511664849945186,[6.0],3.0,3.0,3.0,Octahedron,8c,1,6.0,In,0.0,True,13.0,6.0,2.147177704368055,2.233299402673941,2.1928112205567047,0.031602588298936286,0.0861216983058859,68.55346149177353,31.56947453750299,6.292666409041452,102.9085992224138,6.0,1.0,6,Octahedron
mp-1194878,NaIn(TeO3)2,2.1532159887022333,0.0511664849945186,[6.0],3.0,3.0,3.0,Octahedron,8c,1,6.0,In,0.0,True,14.0,6.0,2.147177704368055,2.2332994026739423,2.1928112205567043,0.03160258829893672,0.08612169830588723,60.27856460390626,27.757147015112402,14.383081213352709,100.66559869535809,6.0,1.0,7,Octahedron
mp-1194878,NaIn(TeO3)2,2.1532159887022333,0.0511664849945186,[6.0],3.0,3.0,3.0,Octahedron,8c,1,6.0,In,0.0,True,15.0,6.0,2.1471777043680547,2.2332994026739423,2.192811220556704,0.03160258829893733,0.08612169830588767,105.54429311016617,31.99488826800221,77.10491540070335,175.3386439809807,6.0,1.0,8,Octahedron
mp-1194952,Ba2In2Si3SO10,1.8579927686911408,0.5582190737891196,"[4.0, 5.0]",3.0,3.0,3.0,Octahedron,4a,1,4.0,In,0.0,True,12.0,4.0,2.135024268240381,2.2307089406818528,2.1777072854791584,0.041345170099396276,0.09568467244147172,42.70345260630008,11.792724510735294,30.633767535489547,64.64850616058706,4.0,1.0,1,Octahedron
mp-1194952,Ba2In2Si3SO10,1.8579927686911408,0.5582190737891196,"[4.0, 5.0]",3.0,3.0,3.0,Octahedron,4a,1,4.0,In,0.0,True,13.0,4.0,2.135024268240383,2.2307089406818497,2.1777072854791584,0.041345170099394646,0.09568467244146683,37.28266885839895,6.739293632393526,30.633767535489515,46.9628432869664,4.0,1.0,2,Octahedron
mp-1194952,Ba2In2Si3SO10,1.8579927686911408,0.5582190737891196,"[4.0, 5.0]",3.0,3.0,3.0,Octahedron,4a,1,4.0,In,0.0,True,14.0,4.0,2.135024268240383,2.2307089406818505,2.1777072854791584,0.04134517009939476,0.09568467244146772,37.282668858398964,6.739293632393523,30.633767535489522,46.96284328696642,4.0,1.0,3,Octahedron
mp-1194952,Ba2In2Si3SO10,1.8579927686911408,0.5582190737891196,"[4.0, 5.0]",3.0,3.0,3.0,Octahedron,4a,1,4.0,In,0.0,True,15.0,4.0,2.1350242682403815,2.2307089406818474,2.1777072854791584,0.04134517009939339,0.09568467244146595,42.70345260630007,11.792724510735296,30.633767535489536,64.64850616058706,4.0,1.0,4,Octahedron
mp-1194952,Ba2In2Si3SO10,1.8579927686911408,0.5582190737891196,"[4.0, 5.0]",3.0,3.0,3.0,Octahedron,4a,1,5.0,In,0.0,True,8.0,5.0,2.110338882005002,2.510645736527972,2.252261834273513,0.14296263950517527,0.4003068545229702,106.37115568689053,29.86533363740094,71.0144792330732,172.32364087953673,5.0,1.0,1,Octahedron
mp-1194952,Ba2In2Si3SO10,1.8579927686911408,0.5582190737891196,"[4.0, 5.0]",3.0,3.0,3.0,Octahedron,4a,1,5.0,In,0.0,True,9.0,5.0,2.1103388820050024,2.510645736527973,2.252261834273513,0.14296263950517546,0.40030685452297066,106.37115568689055,29.865333637400937,71.01447923307319,172.32364087953673,5.0,1.0,2,Octahedron
mp-1194952,Ba2In2Si3SO10,1.8579927686911408,0.5582190737891196,"[4.0, 5.0]",3.0,3.0,3.0,Octahedron,4a,1,5.0,In,0.0,True,10.0,5.0,2.1103388820050024,2.5106457365279726,2.2522618342735132,0.14296263950517546,0.4003068545229702,102.17658136458934,36.36735299780846,55.10930807085706,172.32364087953684,5.0,1.0,3,Octahedron
mp-1194952,Ba2In2Si3SO10,1.8579927686911408,0.5582190737891196,"[4.0, 5.0]",3.0,3.0,3.0,Octahedron,4a,1,5.0,In,0.0,True,11.0,5.0,2.110338882005003,2.5106457365279726,2.252261834273513,0.14296263950517527,0.40030685452296977,102.17658136458934,36.36735299780843,55.10930807085706,172.32364087953673,5.0,1.0,4,Octahedron
mp-1195167,Ba3In2P6(HO3)6,1.8542186775038096,0.4335820545577125,[6.0],3.0,3.0,3.0,Octahedron,"1a, 3e",1,6.0,In,0.0,True,6.0,6.0,2.118894063406411,2.1913903727609743,2.159789039165954,0.030317294910328436,0.07249630935456342,56.81544913867055,25.165016307779553,18.551821385321798,94.27340968661312,6.0,1.0,1,Octahedron
mp-1195167,Ba3In2P6(HO3)6,1.8542186775038096,0.4335820545577125,[6.0],3.0,3.0,3.0,Octahedron,"1a, 3e",1,6.0,In,0.0,True,7.0,6.0,2.118894038142493,2.1913904084073175,2.1597890442391354,0.03031731914945007,0.07249637026482425,56.815450742223945,25.165016949703613,18.551822477080417,94.2734127900651,6.0,1.0,2,Octahedron
mp-1195167,Ba3In2P6(HO3)6,1.8542186775038096,0.4335820545577125,[6.0],3.0,3.0,3.0,Octahedron,"1a, 3e",1,6.0,In,0.0,True,8.0,6.0,2.1188940636792593,2.191390354352282,2.159789040660432,0.030317290702813204,0.07249629067302266,56.815449424199414,25.16501690413938,18.551821786444876,94.27341026643755,6.0,1.0,3,Octahedron
mp-1195167,Ba3In2P6(HO3)6,1.8542186775038096,0.4335820545577125,[6.0],3.0,3.0,3.0,Octahedron,"1a, 3e",1,6.0,In,0.0,True,9.0,6.0,2.140494813202666,2.1404948503921224,2.140494833522665,1.5377333699484516e-08,3.718945640329707e-08,69.6526844185934,21.590299793687006,44.843535078901844,97.04742246342317,6.0,1.0,4,Octahedron
mp-1195222,NbIn(TeO4)2,2.438892932524164,-0.0603398355015126,[7.0],3.0,3.0,3.0,Pentagonal bipyramid,4a,1,7.0,In,0.0,True,,,,,,,,,,,,,,0,Pentagonal bipyramid
mp-1195253,KIn(TeO3)2,2.2263314019949565,-0.0294775146756945,[6.0],3.0,3.0,3.0,Octahedron,4c,1,6.0,In,0.0,True,4.0,6.0,2.1796368923108465,2.218718343587935,2.201857354700003,0.0156459761354374,0.03908145127708851,65.05169027062466,29.902901556524498,12.671017378002396,113.66280866375777,6.0,1.0,1,Octahedron
mp-1195253,KIn(TeO3)2,2.2263314019949565,-0.0294775146756945,[6.0],3.0,3.0,3.0,Octahedron,4c,1,6.0,In,0.0,True,5.0,6.0,2.179636892310848,2.218718343587935,2.201857354700003,0.015645976135436678,0.039081451277087176,80.85223897712068,34.50617554897373,26.231841679202084,175.515489363675,6.0,1.0,2,Octahedron
mp-1195253,KIn(TeO3)2,2.2263314019949565,-0.0294775146756945,[6.0],3.0,3.0,3.0,Octahedron,4c,1,6.0,In,0.0,True,6.0,6.0,2.179636892310848,2.2187183435879354,2.201857354700004,0.015645976135437126,0.03908145127708762,65.05169027062468,29.9029015565245,12.671017378002368,113.66280866375779,6.0,1.0,3,Octahedron
mp-1195253,KIn(TeO3)2,2.2263314019949565,-0.0294775146756945,[6.0],3.0,3.0,3.0,Octahedron,4c,1,6.0,In,0.0,True,7.0,6.0,2.1796368923108482,2.218718343587935,2.2018573547000044,0.01564597613543647,0.03908145127708673,80.85223897712066,34.5061755489737,26.231841679202056,175.51548936367482,6.0,1.0,4,Octahedron
mp-1195503,InAs(H2O3)2,2.2018495936646483,-0.0162653179168594,[6.0],3.0,3.0,3.0,Octahedron,8c,1,6.0,In,0.0,True,0.0,6.0,2.1518200580203777,2.2537622067381466,2.190150325796766,0.03149242171917918,0.10194214871776897,106.60762510048743,33.37802719312732,83.08832413763734,175.20435753921666,6.0,1.0,1,Octahedron
mp-1195503,InAs(H2O3)2,2.2018495936646483,-0.0162653179168594,[6.0],3.0,3.0,3.0,Octahedron,8c,1,6.0,In,0.0,True,1.0,6.0,2.1518200580203763,2.253762206738146,2.1901503257967665,0.03149242171917928,0.10194214871776985,79.0133405203651,34.9268084554768,22.31001244288473,168.88770270347354,6.0,1.0,2,Octahedron
mp-1195503,InAs(H2O3)2,2.2018495936646483,-0.0162653179168594,[6.0],3.0,3.0,3.0,Octahedron,8c,1,6.0,In,0.0,True,2.0,6.0,2.1518200580203772,2.2537622067381444,2.190150325796766,0.0314924217191786,0.10194214871776719,97.92029873905706,35.010268578211964,32.07471024286502,175.20435753921666,6.0,1.0,3,Octahedron
mp-1195503,InAs(H2O3)2,2.2018495936646483,-0.0162653179168594,[6.0],3.0,3.0,3.0,Octahedron,8c,1,6.0,In,0.0,True,3.0,6.0,2.1518200580203786,2.2537622067381458,2.1901503257967665,0.031492421719178626,0.10194214871776719,70.03269439274608,27.372842543692634,22.310012442884744,116.12742104476543,6.0,1.0,4,Octahedron
mp-1195503,InAs(H2O3)2,2.2018495936646483,-0.0162653179168594,[6.0],3.0,3.0,3.0,Octahedron,8c,1,6.0,In,0.0,True,4.0,6.0,2.151820058020376,2.2537622067381444,2.190150325796766,0.03149242171917886,0.10194214871776852,106.60762510048741,33.37802719312731,83.08832413763733,175.20435753921666,6.0,1.0,5,Octahedron
mp-1195503,InAs(H2O3)2,2.2018495936646483,-0.0162653179168594,[6.0],3.0,3.0,3.0,Octahedron,8c,1,6.0,In,0.0,True,5.0,6.0,2.151820058020378,2.2537622067381453,2.1901503257967665,0.03149242171917854,0.10194214871776719,79.01334052036512,34.92680845547681,22.310012442884744,168.88770270347356,6.0,1.0,6,Octahedron
mp-1195503,InAs(H2O3)2,2.2018495936646483,-0.0162653179168594,[6.0],3.0,3.0,3.0,Octahedron,8c,1,6.0,In,0.0,True,6.0,6.0,2.1518200580203795,2.253762206738146,2.190150325796767,0.0314924217191787,0.10194214871776675,97.92029873905705,35.010268578211935,32.07471024286502,175.20435753921666,6.0,1.0,7,Octahedron
mp-1195503,InAs(H2O3)2,2.2018495936646483,-0.0162653179168594,[6.0],3.0,3.0,3.0,Octahedron,8c,1,6.0,In,0.0,True,7.0,6.0,2.1518200580203772,2.253762206738146,2.190150325796767,0.0314924217191791,0.10194214871776897,70.03269439274608,27.372842543692624,22.310012442884744,116.12742104476543,6.0,1.0,8,Octahedron
mp-1196350,InSb(P2O7)2,2.164237429431155,0.0036309330711712,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,In,0.0,True,0.0,6.0,2.118711459766424,2.2124431152179365,2.166761635597109,0.035244317656873914,0.09373165545151263,56.95325573689676,28.320499892866593,16.04486724441975,94.92456200821749,6.0,1.0,1,Octahedron
mp-1196350,InSb(P2O7)2,2.164237429431155,0.0036309330711712,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,In,0.0,True,1.0,6.0,2.1187114597664225,2.2124431152179356,2.166761635597109,0.03524431765687337,0.09373165545151307,56.95325573689675,28.320499892866586,16.04486724441977,94.92456200821748,6.0,1.0,2,Octahedron
mp-1196350,InSb(P2O7)2,2.164237429431155,0.0036309330711712,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,In,0.0,True,2.0,6.0,2.118711459766423,2.2124431152179356,2.166761635597109,0.03524431765687398,0.09373165545151263,96.41594425156258,36.607529576329895,13.8390773303063,175.83922140618364,6.0,1.0,3,Octahedron
mp-1196350,InSb(P2O7)2,2.164237429431155,0.0036309330711712,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,In,0.0,True,3.0,6.0,2.1187114597664225,2.2124431152179356,2.166761635597109,0.03524431765687375,0.09373165545151307,96.41594425156258,36.607529576329895,13.839077330306326,175.83922140618358,6.0,1.0,4,Octahedron
mp-1196607,NaIn(IO3)4,2.175793322227704,0.0143021630245573,[6.0],3.0,3.0,3.0,Octahedron,2c,1,6.0,In,0.0,True,2.0,6.0,2.1637570111667164,2.21402851431751,2.1862251185341086,0.020867119017272694,0.05027150315079343,44.8507933164233,21.520689215252702,10.312475455469363,90.05031602247999,6.0,1.0,1,Octahedron
mp-1196607,NaIn(IO3)4,2.175793322227704,0.0143021630245573,[6.0],3.0,3.0,3.0,Octahedron,2c,1,6.0,In,0.0,True,3.0,6.0,2.1637570111667173,2.214028514317511,2.186225118534109,0.020867119017272787,0.05027150315079387,45.113858637220126,21.759063650599245,15.551468985888219,89.58118180174787,6.0,1.0,2,Octahedron
mp-1196678,InAgP2(HO4)2,2.125785284902696,0.0684943088558587,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,In,0.0,True,0.0,6.0,2.1293236129433124,2.2128104828900685,2.174358431574945,0.028846541502573132,0.08348686994675614,86.7397018048037,35.533008386800425,12.066750437187256,171.8885420552353,6.0,1.0,1,Octahedron
mp-1196678,InAgP2(HO4)2,2.125785284902696,0.0684943088558587,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,In,0.0,True,1.0,6.0,2.1293236129433133,2.212810482890065,2.174358431574944,0.028846541502571852,0.0834868699467517,82.97870305117473,35.44619253906559,6.089837038140927,168.72588295986833,6.0,1.0,2,Octahedron
mp-1196678,InAgP2(HO4)2,2.125785284902696,0.0684943088558587,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,In,0.0,True,2.0,6.0,2.129323612943313,2.2128104828900668,2.174358431574945,0.02884654150257241,0.08348686994675392,86.73970180480372,35.53300838680043,12.066750437187226,171.8885420552353,6.0,1.0,3,Octahedron
mp-1196678,InAgP2(HO4)2,2.125785284902696,0.0684943088558587,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,In,0.0,True,3.0,6.0,2.129323612943313,2.212810482890068,2.1743584315749445,0.0288465415025727,0.08348686994675525,82.97870305117473,35.44619253906561,6.089837038140807,168.7258829598684,6.0,1.0,4,Octahedron
mp-1196865,Cs8In2O7,1.9378618646144592,0.542981327907473,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,In,0.0,True,16.0,4.0,2.070465902618671,2.1417102522958804,2.094767443062469,0.02817155117300903,0.0712443496772095,96.77578315573493,29.102169398763778,55.62875572725131,134.70762337697235,1.0,0.25,1,Tetrahedron
mp-1196865,Cs8In2O7,1.9378618646144592,0.542981327907473,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,In,0.0,True,17.0,4.0,2.0704659026186722,2.1417102522958804,2.094767443062469,0.02817155117300891,0.07124434967720816,73.18121012687554,32.50724639008131,30.081632240713013,117.5111612466014,1.0,0.25,2,Tetrahedron
mp-1196865,Cs8In2O7,1.9378618646144592,0.542981327907473,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,In,0.0,True,18.0,4.0,2.0704659026186722,2.1417102522958813,2.094767443062469,0.028171551173009277,0.07124434967720905,63.06402207328238,25.20013760015671,30.081632240713013,114.20881922989983,1.0,0.25,3,Tetrahedron
mp-1196865,Cs8In2O7,1.9378618646144592,0.542981327907473,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,In,0.0,True,19.0,4.0,2.0704659026186714,2.141710252295881,2.0947674430624694,0.028171551173009093,0.0712443496772095,78.45965515381666,20.67065131999674,55.6287557272513,116.05992243899736,1.0,0.25,4,Tetrahedron
mp-1197371,BaNd2In2O7,2.530982896643754,-0.4760095515085855,[6.0],3.0,3.0,3.0,Octahedron,8j,1,6.0,In,0.0,True,12.0,6.0,2.1412259152124524,2.3619394216083176,2.1963643790100433,0.07765879094976096,0.22071350639586518,78.25206563986947,34.68877469381269,24.973429053949992,170.90362701776996,6.0,1.0,1,Octahedron
mp-1197371,BaNd2In2O7,2.530982896643754,-0.4760095515085855,[6.0],3.0,3.0,3.0,Octahedron,8j,1,6.0,In,0.0,True,13.0,6.0,2.1412259152124524,2.3619394216083176,2.1963643790100433,0.077658790949761,0.22071350639586518,78.25206563986947,34.6887746938127,24.973429053949992,170.90362701776996,6.0,1.0,2,Octahedron
mp-1197371,BaNd2In2O7,2.530982896643754,-0.4760095515085855,[6.0],3.0,3.0,3.0,Octahedron,8j,1,6.0,In,0.0,True,14.0,6.0,2.1412259152124524,2.3619394216083154,2.1963643790100433,0.07765879094976029,0.22071350639586296,105.07355207662236,31.477379706752494,79.415316889673,170.90362701777005,6.0,1.0,3,Octahedron
mp-1197371,BaNd2In2O7,2.530982896643754,-0.4760095515085855,[6.0],3.0,3.0,3.0,Octahedron,8j,1,6.0,In,0.0,True,15.0,6.0,2.1412259152124524,2.361939421608317,2.1963643790100433,0.07765879094976091,0.22071350639586473,74.42537400618109,40.578780500359976,21.226100368288634,170.90362701777005,6.0,1.0,4,Octahedron
mp-1197371,BaNd2In2O7,2.530982896643754,-0.4760095515085855,[6.0],3.0,3.0,3.0,Octahedron,8j,1,6.0,In,0.0,True,16.0,6.0,2.141225915212453,2.361939421608317,2.1963643790100433,0.07765879094976073,0.2207135063958643,64.98491530256842,24.808331114516225,17.97047802707596,97.38579491674895,6.0,1.0,5,Octahedron
mp-1197371,BaNd2In2O7,2.530982896643754,-0.4760095515085855,[6.0],3.0,3.0,3.0,Octahedron,8j,1,6.0,In,0.0,True,17.0,6.0,2.141225915212453,2.361939421608317,2.1963643790100433,0.07765879094976069,0.2207135063958643,64.98491530256844,24.808331114516225,17.97047802707596,97.38579491674895,6.0,1.0,6,Octahedron
mp-1197371,BaNd2In2O7,2.530982896643754,-0.4760095515085855,[6.0],3.0,3.0,3.0,Octahedron,8j,1,6.0,In,0.0,True,18.0,6.0,2.141225915212453,2.361939421608317,2.1963643790100433,0.07765879094976084,0.2207135063958643,74.42537400618109,40.57878050035995,21.226100368288687,170.90362701776996,6.0,1.0,7,Octahedron
mp-1197371,BaNd2In2O7,2.530982896643754,-0.4760095515085855,[6.0],3.0,3.0,3.0,Octahedron,8j,1,6.0,In,0.0,True,19.0,6.0,2.141225915212453,2.361939421608318,2.196364379010043,0.07765879094976118,0.22071350639586518,105.07355207662235,31.477379706752473,79.41531688967298,170.90362701777005,6.0,1.0,8,Octahedron
mp-1197982,K2LiIn(MoO4)3,2.1746487949411337,0.0051874838824428,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,In,0.0,True,6.0,6.0,2.159065338665167,2.199361206775912,2.17824475067249,0.01532437706746214,0.04029586811074504,106.69720382782452,33.431266205737984,80.91200336550918,174.88965689916506,6.0,1.0,1,Octahedron
mp-1197982,K2LiIn(MoO4)3,2.1746487949411337,0.0051874838824428,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,In,0.0,True,7.0,6.0,2.159065338665169,2.1993612067759094,2.1782447506724893,0.015324377067461255,0.040295868110740596,79.02389481476953,35.88937413848971,21.4089162369643,171.41630756427605,6.0,1.0,2,Octahedron
mp-1198577,In2B(PO4)3,1.9318258102423589,0.3483259245094127,[6.0],3.0,3.0,3.0,Octahedron,4f,1,6.0,In,0.0,True,0.0,6.0,2.1097562829091916,2.250996951285564,2.180378075649555,0.07061884860394531,0.14124066837637228,104.15319965017414,30.65364508431938,73.5092848129511,163.11160564615642,6.0,1.0,1,Octahedron
mp-1198577,In2B(PO4)3,1.9318258102423589,0.3483259245094127,[6.0],3.0,3.0,3.0,Octahedron,4f,1,6.0,In,0.0,True,1.0,6.0,2.109756282909191,2.250996951285562,2.180378075649555,0.070618848603945,0.14124066837637095,46.833175175093366,17.00493396393303,25.892426326617393,73.50928812172505,6.0,1.0,2,Octahedron
mp-1198577,In2B(PO4)3,1.9318258102423589,0.3483259245094127,[6.0],3.0,3.0,3.0,Octahedron,4f,1,6.0,In,0.0,True,2.0,6.0,2.1097562829091925,2.250996951285562,2.180378075649555,0.07061884860394449,0.14124066837636962,104.15319965017413,30.653645084319372,73.50928481295108,163.11160564615642,6.0,1.0,3,Octahedron
mp-1198577,In2B(PO4)3,1.9318258102423589,0.3483259245094127,[6.0],3.0,3.0,3.0,Octahedron,4f,1,6.0,In,0.0,True,3.0,6.0,2.109756282909192,2.250996951285562,2.180378075649555,0.07061884860394456,0.14124066837637006,46.83317517509337,17.004933963933038,25.89242632661742,73.50928812172509,6.0,1.0,4,Octahedron
mp-1198616,NaInBP2HO9,2.0471966158536232,0.1474617677290293,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,In,0.0,True,4.0,6.0,2.113007486005903,2.213422005231401,2.1517020233980664,0.03462400318098644,0.10041451922549793,86.74638363636906,35.10269468552849,35.67929574686088,166.9926828047975,6.0,1.0,1,Octahedron
mp-1198616,NaInBP2HO9,2.0471966158536232,0.1474617677290293,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,In,0.0,True,5.0,6.0,2.1130074860059027,2.2134220052313998,2.151702023398066,0.03462400318098662,0.10041451922549705,84.75273158592374,35.18870016479859,11.924612326027678,138.85357471450737,6.0,1.0,2,Octahedron
mp-1198616,NaInBP2HO9,2.0471966158536232,0.1474617677290293,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,In,0.0,True,6.0,6.0,2.1130074860059023,2.213422005231402,2.1517020233980664,0.0346240031809871,0.10041451922549971,86.74638363636905,35.1026946855285,35.679295746860866,166.9926828047975,6.0,1.0,3,Octahedron
mp-1198616,NaInBP2HO9,2.0471966158536232,0.1474617677290293,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,In,0.0,True,7.0,6.0,2.1130074860059027,2.2134220052314015,2.1517020233980673,0.03462400318098664,0.10041451922549882,84.75273158592375,35.188700164798604,11.924612326027646,138.8535747145074,6.0,1.0,4,Octahedron
mp-1198762,InSeClO3,2.1178582189310964,0.1068688102423741,[4.0],3.0,3.0,3.0,Octahedron,8c,1,4.0,In,0.0,True,0.0,4.0,2.1714822622140106,2.215782862959874,2.1940283191176606,0.021592787593293517,0.044300600745863505,80.6634720202476,30.86966617343408,14.797662399156906,109.27976668755953,4.0,1.0,1,Octahedron
mp-1198762,InSeClO3,2.1178582189310964,0.1068688102423741,[4.0],3.0,3.0,3.0,Octahedron,8c,1,4.0,In,0.0,True,1.0,4.0,2.171482262214009,2.215782862959873,2.1940283191176597,0.021592787593293212,0.04430060074586395,53.56754424580598,26.300147480977916,23.918146562487234,88.39581174197852,4.0,1.0,2,Octahedron
mp-1198762,InSeClO3,2.1178582189310964,0.1068688102423741,[4.0],3.0,3.0,3.0,Octahedron,8c,1,4.0,In,0.0,True,2.0,4.0,2.17148226221401,2.215782862959874,2.1940283191176606,0.02159278759329331,0.04430060074586395,53.93186437290996,22.48200939005887,23.91814656248719,87.9580821494358,4.0,1.0,3,Octahedron
mp-1198762,InSeClO3,2.1178582189310964,0.1068688102423741,[4.0],3.0,3.0,3.0,Octahedron,8c,1,4.0,In,0.0,True,3.0,4.0,2.171482262214011,2.2157828629598733,2.1940283191176606,0.02159278759329329,0.04430060074586217,80.8788647900028,30.784205063878524,15.143485789108894,109.27976668755956,4.0,1.0,4,Octahedron
mp-1198762,InSeClO3,2.1178582189310964,0.1068688102423741,[4.0],3.0,3.0,3.0,Octahedron,8c,1,4.0,In,0.0,True,4.0,4.0,2.17148226221401,2.2157828629598737,2.1940283191176606,0.021592787593293528,0.044300600745863505,80.66347202024765,30.86966617343408,14.797662399156929,109.27976668755956,4.0,1.0,5,Octahedron
mp-1198762,InSeClO3,2.1178582189310964,0.1068688102423741,[4.0],3.0,3.0,3.0,Octahedron,8c,1,4.0,In,0.0,True,5.0,4.0,2.171482262214011,2.215782862959874,2.1940283191176606,0.021592787593293403,0.04430060074586306,53.56754424580598,26.300147480977934,23.918146562487202,88.3958117419785,4.0,1.0,6,Octahedron
mp-1198762,InSeClO3,2.1178582189310964,0.1068688102423741,[4.0],3.0,3.0,3.0,Octahedron,8c,1,4.0,In,0.0,True,6.0,4.0,2.17148226221401,2.215782862959873,2.1940283191176597,0.021592787593293077,0.04430060074586262,53.93186437290995,22.482009390058842,23.918146562487234,87.95808214943574,4.0,1.0,7,Octahedron
mp-1198762,InSeClO3,2.1178582189310964,0.1068688102423741,[4.0],3.0,3.0,3.0,Octahedron,8c,1,4.0,In,0.0,True,7.0,4.0,2.1714822622140098,2.2157828629598733,2.19402831911766,0.0215927875932932,0.044300600745863505,80.87886479000277,30.784205063878538,15.143485789108846,109.27976668755956,4.0,1.0,8,Octahedron
mp-1198950,KInH8(CO3)4,1.9624486729244128,0.3747916198572885,[8.0],3.0,3.0,3.0,Dodecahedron with triangular faces - p2345 plane normalized,2a,1,8.0,In,0.0,True,2.0,8.0,2.272277361391971,2.39838915026035,2.3353342276349167,0.06305459468330471,0.12611178886837893,55.599584555481826,21.447260643823395,10.166567992982465,100.10848521472913,8.0,1.0,1,Dodecahedron with triangular faces - p2345 plane normalized
