material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,W_wyckoff,num_W_chemenvs,CN,element,charge_range,is_single_charge
mp-774466,CoP6(WO8)3,1.996668419612116,-0.172784916135072,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,1a,1,6.0,W,1.0,False
mp-774466,CoP6(WO8)3,1.996668419612116,-0.172784916135072,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,1a,1,6.0,W,1.0,False
mp-774512,Li2U(WO5)2,1.9658076313932096,0.3142584606921491,[6.0],6.0,6.0,6.0,Octahedron,4c,1,6.0,W,0.0,True
mp-774652,KLi(WO3)6,1.9332653204006425,0.0353430845991004,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,1a,1,6.0,W,1.0,False
mp-774652,KLi(WO3)6,1.9332653204006425,0.0353430845991004,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,1a,1,6.0,W,1.0,False
mp-775007,SbP6(WO8)3,1.9871100431105213,0.0596740029711114,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,1a,1,6.0,W,1.0,False
mp-775007,SbP6(WO8)3,1.9871100431105213,0.0596740029711114,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,1a,1,6.0,W,1.0,False
mp-775133,Li4Ti3Fe3(WO8)2,1.793459102116493,0.5931123201236221,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,W,0.0,True
mp-775194,Li2Fe3WO8,1.9790612592368355,0.9745657759324166,[6.0],6.0,6.0,6.0,Octahedron,2a,1,6.0,W,0.0,True
mp-775211,Ho2WO6,1.939350962170509,1.2496982615116674,[6.0],6.0,6.0,6.0,Octahedron,4g,1,6.0,W,0.0,True
mp-775277,K(WO3)3,1.9106126819309897,0.0957596936855514,[6.0],5.67,5.67,5.67,Octahedron,6c,1,6.0,W,0.0,True
mp-775511,KLi(WO3)6,1.946464976053138,-0.0033414188365672,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"1a, 2b",1,6.0,W,1.0,False
mp-775511,KLi(WO3)6,1.946464976053138,-0.0033414188365672,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"1a, 2b",1,6.0,W,1.0,False
mp-776341,MnP6(WO8)3,1.9995402417009391,-0.2162862040756031,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,1a,1,6.0,W,1.0,False
mp-776341,MnP6(WO8)3,1.9995402417009391,-0.2162862040756031,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,1a,1,6.0,W,1.0,False
mp-776367,Li4V3Ni3(WO8)2,1.9711608763619608,0.5880432839694356,[6.0],6.0,6.0,6.0,Octahedron,1a,1,6.0,W,0.0,True
mp-776460,Li4Fe(WO4)3,1.9703835485467167,0.2994477636209659,[6.0],6.0,6.0,6.0,Octahedron,1a,1,6.0,W,0.0,True
mp-776590,Li9P8W3O29,2.170129593897456,-0.0188475549456614,[6.0],3.0,3.0,3.0,Octahedron,6f,1,6.0,W,0.0,True
mp-776637,Li3P3(WO6)2,1.999634714337776,0.2370239388895043,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,W,0.0,True
mp-776995,Li2P8W3O29,1.9797504108549664,-0.0575307306697061,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,2a,1,6.0,W,1.0,False
mp-776995,Li2P8W3O29,1.9797504108549664,-0.0575307306697061,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,2a,1,6.0,W,1.0,False
mp-777465,Li3P3(WO6)2,2.038251624232952,0.1906550528136506,[6.0],3.0,3.0,3.0,Octahedron,2c,1,6.0,W,0.0,True
mp-778379,Tb2WO6,1.9846093521663064,0.9294327455759516,[6.0],6.0,6.0,6.0,Octahedron,8c,1,6.0,W,0.0,True
mp-778380,Ca5W3O14,1.9464956270366456,0.2166597374513453,[6.0],6.0,6.0,6.0,Octahedron,"4a, 8c",1,6.0,W,0.0,True
mp-778484,La2WO6,1.9736347254127504,0.722640133553323,[6.0],6.0,6.0,6.0,Octahedron,4a,1,6.0,W,0.0,True
mp-778814,Tm2WO6,1.937407688567634,1.2230155157947125,[6.0],6.0,6.0,6.0,Octahedron,4g,1,6.0,W,0.0,True
mp-778824,Li4Cr(WO4)3,1.96841133460896,0.4400116449777681,[6.0],6.0,6.0,6.0,Octahedron,1a,1,6.0,W,0.0,True
mp-778993,V3Cu2P6WO24,1.9908663583877804,-1.971934948904988,[6.0],6.0,6.0,6.0,Octahedron,1a,1,6.0,W,0.0,True
mp-779079,Ti3V2P6WO24,2.004671133136843,0.1070992558550149,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,W,0.0,True
mp-779884,Sr5W3O14,1.9545522840177831,0.2382721496429264,[6.0],6.0,6.0,6.0,no_data,no_data,1,6.0,W,0.0,True
mp-779906,Ca3WO6,1.96253722489308,-0.3426315941756914,[6.0],6.0,6.0,6.0,Octahedron,2c,1,6.0,W,0.0,True
mp-780405,Fe5P6WO24,1.9963062687904067,1.383044050349271,[6.0],6.0,6.0,6.0,Octahedron,1a,1,6.0,W,0.0,True
mp-780475,Na3(W3O8)4,1.9469036118094607,0.3036607463134528,"[6.0, 7.0]",5.08,5.08,5.08,"Octahedron, Pentagonal bipyramid",4d,2,6.0,W,0.0,True
mp-780475,Na3(W3O8)4,1.9469036118094607,0.3036607463134528,"[6.0, 7.0]",5.08,5.08,5.08,"Octahedron, Pentagonal bipyramid",4d,2,7.0,W,0.0,True
mp-780572,P3(WO6)2,1.920057450935664,0.3517805666204562,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,2c,1,6.0,W,1.0,False
mp-780572,P3(WO6)2,1.920057450935664,0.3517805666204562,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,2c,1,6.0,W,1.0,False
mp-780869,Tm2WO6,1.978892321946168,0.8684109873458391,[6.0],6.0,6.0,6.0,Octahedron,8c,1,6.0,W,0.0,True
mp-781015,La2WO6,1.9995378920472937,0.958152514571595,[6.0],6.0,6.0,6.0,Octahedron,8c,1,6.0,W,0.0,True
mp-782639,Dy2WO6,2.1390801481279107,1.238315527430254,[5.0],6.0,6.0,6.0,Trigonal bipyramid,4f,1,5.0,W,0.0,True
mp-787524,Li4Fe(WO4)3,1.971816274782916,0.8981684591534911,[6.0],6.0,6.0,6.0,Octahedron,"1a, 1b, 2c",1,6.0,W,0.0,True
mp-849406,K4Li3Nb18P12(WO42)2,1.973585558298004,0.4867492023663263,[6.0],6.0,6.0,6.0,no_data,no_data,1,6.0,W,0.0,True
mp-849758,P4WO12,1.9715682235103005,0.234400085407067,[6.0],4.0,4.0,4.0,Octahedron,4c,1,6.0,W,0.0,True
mp-850225,FeP6(WO8)3,1.9899659381429533,-0.0347817552962967,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,1a,1,6.0,W,1.0,False
mp-850225,FeP6(WO8)3,1.9899659381429533,-0.0347817552962967,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,1a,1,6.0,W,1.0,False
mp-850286,NiP6(WO8)3,1.9991942691805995,-0.2388163306429493,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,1a,1,6.0,W,1.0,False
mp-850286,NiP6(WO8)3,1.9991942691805995,-0.2388163306429493,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,1a,1,6.0,W,1.0,False
mp-850533,Fe3Ni2P6WO24,1.9921061526825468,1.3543652822477488,[6.0],6.0,6.0,6.0,Octahedron,1a,1,6.0,W,0.0,True
mp-861445,In2WO6,1.973319440811943,0.7793846353236089,[6.0],6.0,6.0,6.0,Octahedron,4g,1,6.0,W,0.0,True
mp-867545,Ba(WO3)6,1.914770749842804,0.0613392661512344,"[6.0, 6.0]",5.5,5.0,6.0,no_data,no_data,1,6.0,W,1.0,False
mp-867545,Ba(WO3)6,1.914770749842804,0.0613392661512344,"[6.0, 6.0]",5.5,5.0,6.0,no_data,no_data,1,6.0,W,1.0,False
mp-867642,NbP6(WO8)3,1.9056242645564336,0.3761824708621002,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,1a,1,6.0,W,1.0,False
mp-867642,NbP6(WO8)3,1.9056242645564336,0.3761824708621002,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,1a,1,6.0,W,1.0,False
mp-867796,Na6(WO3)7,1.9755025401367607,0.039794138158144,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"6f, 1b",1,6.0,W,1.0,False
mp-867796,Na6(WO3)7,1.9755025401367607,0.039794138158144,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,"6f, 1b",1,6.0,W,1.0,False
mp-907,W18O49,1.969523153265058,0.0950656918496608,"[6.0, 6.0, 7.0]",5.666666666666667,5.0,6.0,"Octahedron, Pentagonal bipyramid",2n,2,6.0,W,1.0,False
mp-907,W18O49,1.969523153265058,0.0950656918496608,"[6.0, 6.0, 7.0]",5.666666666666667,5.0,6.0,"Octahedron, Pentagonal bipyramid",2n,2,6.0,W,1.0,False
mp-907,W18O49,1.969523153265058,0.0950656918496608,"[6.0, 6.0, 7.0]",5.666666666666667,5.0,6.0,"Octahedron, Pentagonal bipyramid",2n,2,7.0,W,1.0,False
mp-997523,K(WO3)3,1.9518976802179704,-0.0083603264191992,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,1a,1,6.0,W,1.0,False
mp-997523,K(WO3)3,1.9518976802179704,-0.0083603264191992,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,1a,1,6.0,W,1.0,False
