material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Te_wyckoff,num_Te_chemenvs,CN,element,charge_range,is_single_charge
mp-1197646,Ba6Te10Br2O25,2.0212016150297787,0.7324291335526318,"[3.0, 4.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",4b,2,3.0,Te,0.0,True
mp-1197646,Ba6Te10Br2O25,2.0212016150297787,0.7324291335526318,"[3.0, 4.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",4b,2,4.0,Te,0.0,True
mp-1197646,Ba6Te10Br2O25,2.0212016150297787,0.7324291335526318,"[3.0, 4.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",4b,2,4.0,Te,0.0,True
mp-1197762,Na2Y3Te4(ClO4)3,1.9122621477426829,0.0704678201685879,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4f,1,3.0,Te,0.0,True
mp-1197782,K3V5Te4(HO3)8,1.9040049942569133,-0.0720457053274304,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Te,0.0,True
mp-1198070,Ni3Te2MoO10,1.885633399884796,-0.0998282232424638,[3.0],4.0,4.0,4.0,"See-saw, Triangular non-coplanar",4a,2,3.0,Te,0.0,True
mp-11982,Sr2CaTeO6,1.959067140985561,0.035045179953307,[6.0],6.0,6.0,6.0,Octahedron,2b,1,6.0,Te,0.0,True
mp-1198524,Cu3TePbO7,1.9704180066110608,0.0998890389073586,[6.0],6.0,6.0,6.0,Octahedron,4c,1,6.0,Te,0.0,True
mp-1198767,SrV2TeO8,2.050104845779165,0.5902389565398334,"[3.0, 6.0]",4.0,4.0,4.0,"See-saw, Square pyramid",2i,2,3.0,Te,0.0,True
mp-1198767,SrV2TeO8,2.050104845779165,0.5902389565398334,"[3.0, 6.0]",4.0,4.0,4.0,"See-saw, Square pyramid",2i,2,6.0,Te,0.0,True
mp-1198906,V2Co3TePb3O14,1.9598808805676384,0.290282803752313,[6.0],6.0,6.0,6.0,no_data,no_data,1,6.0,Te,0.0,True
mp-1198919,Ba3Te3(BrO4)2,1.9570447329362737,0.2101237244189062,"[3.0, 3.0]",4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Te,0.0,True
mp-1198919,Ba3Te3(BrO4)2,1.9570447329362737,0.2101237244189062,"[3.0, 3.0]",4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Te,0.0,True
mp-1198962,CoTe6O13,2.0118247808472547,0.427170792170857,"[4.0, 5.0]",4.0,4.0,4.0,"See-saw, Square pyramid",1a,2,4.0,Te,0.0,True
mp-1198962,CoTe6O13,2.0118247808472547,0.427170792170857,"[4.0, 5.0]",4.0,4.0,4.0,"See-saw, Square pyramid",1a,2,5.0,Te,0.0,True
mp-1199642,Sr2V4Te2H2O17,2.082379239972653,0.4084234822756342,[6.0],4.0,4.0,4.0,Square pyramid,4f,1,6.0,Te,0.0,True
mp-1199741,Zn3TeP2Pb3O14,1.9549548965475336,0.2195084638312114,[6.0],6.0,6.0,6.0,Octahedron,"1a, 1b",1,6.0,Te,0.0,True
mp-1199992,Nb3Te4ClO15,1.884576241098955,-0.1162435457727391,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4f,1,3.0,Te,0.0,True
mp-1200032,Na6TeMo6(H22O23)2,1.9631782077487536,0.015345052482193,[6.0],6.0,6.0,6.0,Octahedron,1a,1,6.0,Te,0.0,True
mp-1200112,Sr3TeO6,1.963651742598504,0.4142583324071959,[6.0],6.0,6.0,6.0,Octahedron,"1a, 1h, 1f, 1g, 1e, 1c, 1d, 1b",1,6.0,Te,0.0,True
mp-1200464,Fe3Te3ClO10,2.046336134278847,0.7306729743381613,"[3.0, 3.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",4e,2,3.0,Te,0.0,True
mp-1200464,Fe3Te3ClO10,2.046336134278847,0.7306729743381613,"[3.0, 3.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",4e,2,3.0,Te,0.0,True
mp-1200464,Fe3Te3ClO10,2.046336134278847,0.7306729743381613,"[3.0, 3.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",4e,2,4.0,Te,0.0,True
mp-1200554,KTa3(TeO6)2,1.8907437777397744,-0.0519292558067888,[3.0],4.0,4.0,4.0,Triangular non-coplanar,8e,1,3.0,Te,0.0,True
mp-1200674,SrTe(HO2)2,1.9187117924661297,0.0710827030632579,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Te,0.0,True
mp-1200957,VIn(TeO4)2,2.0357086054950906,0.4166050597373745,"[3.0, 4.0]",4.0,4.0,4.0,See-saw,4e,1,3.0,Te,0.0,True
mp-1200957,VIn(TeO4)2,2.0357086054950906,0.4166050597373745,"[3.0, 4.0]",4.0,4.0,4.0,See-saw,4e,1,4.0,Te,0.0,True
mp-1201019,FeTe3ClO7,1.946161498946992,0.2437326031893385,"[3.0, 4.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",4e,2,3.0,Te,0.0,True
mp-1201019,FeTe3ClO7,1.946161498946992,0.2437326031893385,"[3.0, 4.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",4e,2,4.0,Te,0.0,True
mp-1201019,FeTe3ClO7,1.946161498946992,0.2437326031893385,"[3.0, 4.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",4e,2,4.0,Te,0.0,True
mp-1201322,Ce2TeMo6(H6O7)6,1.957545897722769,-0.020499615031967,[6.0],6.0,6.0,6.0,Octahedron,1h,1,6.0,Te,0.0,True
mp-1201424,FeTe3BrO7,1.9693434974394315,0.4858047570497563,"[3.0, 4.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",4e,2,3.0,Te,0.0,True
mp-1201424,FeTe3BrO7,1.9693434974394315,0.4858047570497563,"[3.0, 4.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",4e,2,4.0,Te,0.0,True
mp-1201424,FeTe3BrO7,1.9693434974394315,0.4858047570497563,"[3.0, 4.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",4e,2,4.0,Te,0.0,True
mp-1201443,Cs3Nb9(TeO8)4,2.034464899721073,0.3769063604592831,"[3.0, 4.0]",4.0,4.0,4.0,no_data,no_data,1,3.0,Te,0.0,True
mp-1201443,Cs3Nb9(TeO8)4,2.034464899721073,0.3769063604592831,"[3.0, 4.0]",4.0,4.0,4.0,no_data,no_data,1,4.0,Te,0.0,True
mp-1201687,RbNb3(TeO6)2,2.100767171455057,0.6791010518432917,[3.0],4.0,4.0,4.0,Triangular non-coplanar,8e,1,3.0,Te,0.0,True
mp-1201691,MnTe6O13,2.0842390528774466,0.5213555519141791,"[4.0, 5.0]",4.0,4.0,4.0,"See-saw, Square pyramid",6f,2,4.0,Te,0.0,True
mp-1201691,MnTe6O13,2.0842390528774466,0.5213555519141791,"[4.0, 5.0]",4.0,4.0,4.0,"See-saw, Square pyramid",6f,2,5.0,Te,0.0,True
mp-1201764,TePb5O8,1.971079947762513,0.3026372827938827,[6.0],6.0,6.0,6.0,Octahedron,4e,1,6.0,Te,0.0,True
mp-1201779,Ba2VTe4HO13,2.047311862181145,0.5182149124675804,"[3.0, 4.0, 5.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",4e,2,3.0,Te,0.0,True
mp-1201779,Ba2VTe4HO13,2.047311862181145,0.5182149124675804,"[3.0, 4.0, 5.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",4e,2,4.0,Te,0.0,True
mp-1201779,Ba2VTe4HO13,2.047311862181145,0.5182149124675804,"[3.0, 4.0, 5.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",4e,2,5.0,Te,0.0,True
mp-1201916,Y2Te3MoO12,1.9584817352953456,0.9272682714917424,[5.0],4.0,4.0,4.0,"See-saw, Square pyramid","4c, 8d",2,5.0,Te,0.0,True
mp-1201918,Cs2TeH6(ClO3)2,1.9589335020988057,0.1164415987165626,[6.0],6.0,6.0,6.0,Octahedron,2a,1,6.0,Te,0.0,True
mp-1202045,Lu2(TeO3)3,2.049194297801487,0.6666612694884974,"[3.0, 4.0, 5.0, 6.0]",4.0,4.0,4.0,"See-saw, Square pyramid, Triangular non-coplanar",2i,3,3.0,Te,0.0,True
mp-1202045,Lu2(TeO3)3,2.049194297801487,0.6666612694884974,"[3.0, 4.0, 5.0, 6.0]",4.0,4.0,4.0,"See-saw, Square pyramid, Triangular non-coplanar",2i,3,4.0,Te,0.0,True
mp-1202045,Lu2(TeO3)3,2.049194297801487,0.6666612694884974,"[3.0, 4.0, 5.0, 6.0]",4.0,4.0,4.0,"See-saw, Square pyramid, Triangular non-coplanar",2i,3,5.0,Te,0.0,True
mp-1202045,Lu2(TeO3)3,2.049194297801487,0.6666612694884974,"[3.0, 4.0, 5.0, 6.0]",4.0,4.0,4.0,"See-saw, Square pyramid, Triangular non-coplanar",2i,3,6.0,Te,0.0,True
mp-1202170,KNb3(TeO6)2,2.118738193698454,0.7342990973854512,[3.0],4.0,4.0,4.0,Triangular non-coplanar,8e,1,3.0,Te,0.0,True
mp-1202171,TeAsHO5,2.0131827089463057,0.5063590598782625,[5.0],4.0,4.0,4.0,Square pyramid,4e,1,5.0,Te,0.0,True
mp-1202377,Zr2Te4Br2O11,1.966273842196515,0.4079375342801034,"[3.0, 3.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",2i,2,3.0,Te,0.0,True
mp-1202377,Zr2Te4Br2O11,1.966273842196515,0.4079375342801034,"[3.0, 3.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",2i,2,3.0,Te,0.0,True
mp-1202377,Zr2Te4Br2O11,1.966273842196515,0.4079375342801034,"[3.0, 3.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",2i,2,4.0,Te,0.0,True
mp-1202980,Zr2Te4Cl2O11,1.933636071834259,0.3770335000917634,"[3.0, 3.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",2i,2,3.0,Te,0.0,True
mp-1202980,Zr2Te4Cl2O11,1.933636071834259,0.3770335000917634,"[3.0, 3.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",2i,2,3.0,Te,0.0,True
mp-1202980,Zr2Te4Cl2O11,1.933636071834259,0.3770335000917634,"[3.0, 3.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",2i,2,4.0,Te,0.0,True
mp-1203009,CdTe(Pb3O5)2,1.984178439399324,0.6237579119593784,[6.0],6.0,6.0,6.0,Octahedron,2a,1,6.0,Te,0.0,True
mp-1203045,Co9Te5(PbO5)6,1.9766897270728727,0.1433928697805796,[6.0],6.0,6.0,6.0,Octahedron,"6h, 4f",1,6.0,Te,0.0,True
mp-1203081,Cs2Te4O9,2.0875413896886723,0.7164470286337667,"[4.0, 5.0]",4.0,4.0,4.0,"See-saw, Square pyramid",8e,2,4.0,Te,0.0,True
mp-1203081,Cs2Te4O9,2.0875413896886723,0.7164470286337667,"[4.0, 5.0]",4.0,4.0,4.0,"See-saw, Square pyramid",8e,2,5.0,Te,0.0,True
mp-1203135,CuTe2PbO7,2.027931166577953,-0.1609093831753624,"[4.0, 6.0]",4.5,4.0,5.0,"See-saw, Octahedron",4d,2,4.0,Te,1.0,False
mp-1203135,CuTe2PbO7,2.027931166577953,-0.1609093831753624,"[4.0, 6.0]",4.5,4.0,5.0,"See-saw, Octahedron",4d,2,6.0,Te,1.0,False
mp-1203217,Zn4Cu5(TeO6)3,1.9664108753274208,0.0497831602964797,[6.0],6.0,6.0,6.0,Octahedron,2c,1,6.0,Te,0.0,True
mp-1203316,Ce2Te7Cl2O17,1.9972203014354235,0.4619335681859523,"[4.0, 4.0]",4.0,4.0,4.0,See-saw,"4g, 2e",1,4.0,Te,0.0,True
mp-1203316,Ce2Te7Cl2O17,1.9972203014354235,0.4619335681859523,"[4.0, 4.0]",4.0,4.0,4.0,See-saw,"4g, 2e",1,4.0,Te,0.0,True
mp-1203323,TeAsHO5,2.0776066842796967,0.2144519783583437,[5.0],4.0,4.0,4.0,Square pyramid,4e,1,5.0,Te,0.0,True
mp-1203413,BaTeMo2O9,2.0894209203121727,0.6075618805846246,"[3.0, 4.0]",4.0,4.0,4.0,"See-saw, Square pyramid",4a,2,3.0,Te,0.0,True
mp-1203413,BaTeMo2O9,2.0894209203121727,0.6075618805846246,"[3.0, 4.0]",4.0,4.0,4.0,"See-saw, Square pyramid",4a,2,4.0,Te,0.0,True
mp-1203622,Li2TeMoO6,1.87167746590281,-0.2179277219621491,[3.0],4.0,4.0,4.0,See-saw,4e,1,3.0,Te,0.0,True
mp-1203659,Te5PbO11,2.0613113560712155,0.4399179516810473,"[3.0, 4.0, 5.0]",4.0,4.0,4.0,"See-saw, Square pyramid",4f,2,3.0,Te,0.0,True
mp-1203659,Te5PbO11,2.0613113560712155,0.4399179516810473,"[3.0, 4.0, 5.0]",4.0,4.0,4.0,"See-saw, Square pyramid",4f,2,4.0,Te,0.0,True
mp-1203659,Te5PbO11,2.0613113560712155,0.4399179516810473,"[3.0, 4.0, 5.0]",4.0,4.0,4.0,"See-saw, Square pyramid",4f,2,5.0,Te,0.0,True
mp-1204185,Ag6Te4W3O20,2.1130575639291003,1.2959825713795012,[4.0],4.0,4.0,4.0,See-saw,4f,1,4.0,Te,0.0,True
mp-1204192,Ba2V2Te2O11,1.966498758111682,0.7816219056181944,[5.0],4.0,4.0,4.0,See-saw,4f,1,5.0,Te,0.0,True
mp-1204243,Rb4Te8O23,2.0680025181458808,-0.4019549345141093,"[5.0, 6.0]",5.25,5.25,5.25,"Square pyramid, Octahedron",4a,2,5.0,Te,0.0,True
mp-1204243,Rb4Te8O23,2.0680025181458808,-0.4019549345141093,"[5.0, 6.0]",5.25,5.25,5.25,"Square pyramid, Octahedron",4a,2,6.0,Te,0.0,True
mp-1204544,InTe2O5F,2.0153844608639493,0.4761350824587305,"[3.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",4c,2,3.0,Te,0.0,True
mp-1204544,InTe2O5F,2.0153844608639493,0.4761350824587305,"[3.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",4c,2,4.0,Te,0.0,True
mp-1204668,Na2Lu3Te4(IO4)3,1.8638408060674785,-0.1150918948976522,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4g,1,3.0,Te,0.0,True
mp-1204674,Ni9Te5(PbO5)6,1.9717998462244828,0.1309560059727598,[6.0],6.0,6.0,6.0,Octahedron,"6h, 4f",1,6.0,Te,0.0,True
mp-1204836,RbTa3(TeO6)2,2.1681259013247485,0.9177407525884516,[3.0],4.0,4.0,4.0,Triangular non-coplanar,8e,1,3.0,Te,0.0,True
mp-1204949,Ca6Te5N2O21,2.152905214500856,0.974251705745837,"[3.0, 4.0]",4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Te,0.0,True
mp-1204949,Ca6Te5N2O21,2.152905214500856,0.974251705745837,"[3.0, 4.0]",4.0,4.0,4.0,Triangular non-coplanar,4e,1,4.0,Te,0.0,True
mp-1208669,Ta3Te4ClO15,1.8594087124563312,-0.126431855373752,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4f,1,3.0,Te,0.0,True
mp-1208684,SrCa2(TeO3)3,2.1566073167954314,1.0833481544866184,"[3.0, 4.0]",4.0,4.0,4.0,Triangular non-coplanar,2a,1,3.0,Te,0.0,True
mp-1208684,SrCa2(TeO3)3,2.1566073167954314,1.0833481544866184,"[3.0, 4.0]",4.0,4.0,4.0,Triangular non-coplanar,2a,1,4.0,Te,0.0,True
mp-1209377,Pr2TeO6,1.929234051334072,0.2997296193677797,[6.0],6.0,6.0,6.0,Octahedron,4a,1,6.0,Te,0.0,True
mp-1210414,Na2TeH6SO10,1.953334089425784,0.0911791410910373,[6.0],6.0,6.0,6.0,Octahedron,2a,1,6.0,Te,0.0,True
mp-1210534,NaAgTe5O14,2.041015245773192,-0.6719016081853721,"[5.0, 6.0]",5.2,5.2,5.2,"Square pyramid, Octahedron","2a, 4e, 2c",2,5.0,Te,0.0,True
mp-1210534,NaAgTe5O14,2.041015245773192,-0.6719016081853721,"[5.0, 6.0]",5.2,5.2,5.2,"Square pyramid, Octahedron","2a, 4e, 2c",2,6.0,Te,0.0,True
mp-1210588,MgTeO4,1.9560482235622496,0.7581862225904613,[6.0],6.0,6.0,6.0,Octahedron,2f,1,6.0,Te,0.0,True
mp-1210722,MgTeMoO6,1.9141788008120395,0.8437146012647176,[6.0],4.0,4.0,4.0,See-saw,2a,1,6.0,Te,0.0,True
mp-1210955,Mg6Te5O16,2.044383404632022,0.6898147692092845,"[3.0, 4.0, 5.0]",4.0,4.0,4.0,"See-saw, Square pyramid, Triangular non-coplanar","4c, 8d",3,3.0,Te,0.0,True
mp-1210955,Mg6Te5O16,2.044383404632022,0.6898147692092845,"[3.0, 4.0, 5.0]",4.0,4.0,4.0,"See-saw, Square pyramid, Triangular non-coplanar","4c, 8d",3,4.0,Te,0.0,True
mp-1210955,Mg6Te5O16,2.044383404632022,0.6898147692092845,"[3.0, 4.0, 5.0]",4.0,4.0,4.0,"See-saw, Square pyramid, Triangular non-coplanar","4c, 8d",3,5.0,Te,0.0,True
mp-1210977,LiMn2TeO6,1.9640728970029264,0.4110825506618253,[6.0],6.0,6.0,6.0,Octahedron,1a,1,6.0,Te,0.0,True
mp-1211172,Mn6Te5O16,1.999878406150445,0.3322903317767307,"[3.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar","4c, 8d",2,3.0,Te,0.0,True
mp-1211172,Mn6Te5O16,1.999878406150445,0.3322903317767307,"[3.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar","4c, 8d",2,4.0,Te,0.0,True
mp-1211923,K2TeH6SO10,1.956871715006096,0.0909430226998153,[6.0],6.0,6.0,6.0,Octahedron,"1d, 1b",1,6.0,Te,0.0,True
mp-1211929,K2TeMo2(PO7)2,1.9875089813699696,1.7260676177736556,[4.0],4.0,4.0,4.0,See-saw,4c,1,4.0,Te,0.0,True
mp-1212432,K4Te8O23,2.037092183410265,-0.1174834581170354,"[5.0, 6.0]",5.25,5.25,5.25,"Square pyramid, Octahedron","4a, 4b, 4c, 8d",2,5.0,Te,0.0,True
mp-1212432,K4Te8O23,2.037092183410265,-0.1174834581170354,"[5.0, 6.0]",5.25,5.25,5.25,"Square pyramid, Octahedron","4a, 4b, 4c, 8d",2,6.0,Te,0.0,True
mp-1213361,Fe2Te4BrClO10,2.0534450695698534,0.6613850563392261,"[2.0, 3.0, 4.0, 4.0]",4.0,4.0,4.0,"See-saw, Square pyramid, Triangular non-coplanar",4e,3,2.0,Te,0.0,True
mp-1213361,Fe2Te4BrClO10,2.0534450695698534,0.6613850563392261,"[2.0, 3.0, 4.0, 4.0]",4.0,4.0,4.0,"See-saw, Square pyramid, Triangular non-coplanar",4e,3,3.0,Te,0.0,True
mp-1213361,Fe2Te4BrClO10,2.0534450695698534,0.6613850563392261,"[2.0, 3.0, 4.0, 4.0]",4.0,4.0,4.0,"See-saw, Square pyramid, Triangular non-coplanar",4e,3,4.0,Te,0.0,True
mp-1213361,Fe2Te4BrClO10,2.0534450695698534,0.6613850563392261,"[2.0, 3.0, 4.0, 4.0]",4.0,4.0,4.0,"See-saw, Square pyramid, Triangular non-coplanar",4e,3,4.0,Te,0.0,True
mp-1214880,Al2Te4O11,2.0343813587832145,0.6274801297490308,"[3.0, 4.0]",4.0,4.0,4.0,See-saw,4e,1,3.0,Te,0.0,True
mp-1214880,Al2Te4O11,2.0343813587832145,0.6274801297490308,"[3.0, 4.0]",4.0,4.0,4.0,See-saw,4e,1,4.0,Te,0.0,True
mp-1215732,ZnCoTe3O8,1.9815571918508568,0.9641789467055112,"[4.0, 5.0]",4.0,4.0,4.0,See-saw,"2b, 4c, 2a",1,4.0,Te,0.0,True
mp-1215732,ZnCoTe3O8,1.9815571918508568,0.9641789467055112,"[4.0, 5.0]",4.0,4.0,4.0,See-saw,"2b, 4c, 2a",1,5.0,Te,0.0,True
mp-1215782,ZnGa2(TeO3)4,1.952493854523524,0.1894586567447464,[3.0],4.0,4.0,4.0,See-saw,8e,1,3.0,Te,0.0,True
mp-1215818,ZnNiTe3O8,1.9543345050395835,0.9093132752033682,"[4.0, 5.0]",4.0,4.0,4.0,"See-saw, Square pyramid","1a, 1b, 2c",2,4.0,Te,0.0,True
mp-1215818,ZnNiTe3O8,1.9543345050395835,0.9093132752033682,"[4.0, 5.0]",4.0,4.0,4.0,"See-saw, Square pyramid","1a, 1b, 2c",2,5.0,Te,0.0,True
mp-1216797,TiTl2(TeO4)3,1.914766487948508,0.5004466610029834,[6.0],6.0,6.0,6.0,Octahedron,"1b, 2c",1,6.0,Te,0.0,True
mp-1216939,TiTeO3F2,1.9420129420610155,0.0888830291815507,[3.0],4.0,4.0,4.0,See-saw,4e,1,3.0,Te,0.0,True
mp-1217243,U3Te5(PbO4)8,1.97838471307288,0.5893849700421068,[6.0],6.0,6.0,6.0,Octahedron,"1b, 2i, 1g, 1c",1,6.0,Te,0.0,True
mp-1217495,TeMo5O16,2.484075606046095,-0.2297475450249032,[6.0],4.0,4.0,4.0,Square pyramid,2a,1,6.0,Te,0.0,True
mp-12177,Te2O5,1.9708649817674209,-0.0974718531122478,"[4.0, 6.0]",5.0,5.0,5.0,"See-saw, Octahedron",2a,2,4.0,Te,0.0,True
mp-12177,Te2O5,1.9708649817674209,-0.0974718531122478,"[4.0, 6.0]",5.0,5.0,5.0,"See-saw, Octahedron",2a,2,6.0,Te,0.0,True
mp-1217748,Te4H4Pb12C2Cl3O29,1.9655925693035807,0.3573417090934298,[6.0],6.0,6.0,6.0,Octahedron,1a,1,6.0,Te,0.0,True
mp-1218587,Sr4Te3(ClO2)4,1.994493200999456,0.9517360460222336,"[3.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",2c,2,3.0,Te,0.0,True
mp-1218587,Sr4Te3(ClO2)4,1.994493200999456,0.9517360460222336,"[3.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",2c,2,4.0,Te,0.0,True
mp-1219576,RbNbTeO6,1.9453380926854345,0.6905803547426782,[6.0],6.0,6.0,6.0,Octahedron,2c,1,6.0,Te,0.0,True
mp-1219756,Rb2Ti(TeO4)3,1.9485533804755464,0.5647389988617912,[6.0],6.0,6.0,6.0,Octahedron,"1b, 2c",1,6.0,Te,0.0,True
mp-1220014,NiTeO4,1.9386009046152708,0.4450182101336031,[6.0],6.0,6.0,6.0,Octahedron,4d,1,6.0,Te,0.0,True
mp-1220473,NbTlTeO6,1.9443793942802952,0.1857922921017778,[6.0],6.0,6.0,6.0,Octahedron,2a,1,6.0,Te,0.0,True
mp-1220776,NaLaMgTeO6,1.9456302361148976,0.0569296856342071,[6.0],6.0,6.0,6.0,Octahedron,1a,1,6.0,Te,0.0,True
mp-1221124,NaBiTeO5,1.9655184706845432,0.7266756279128325,[6.0],6.0,6.0,6.0,Octahedron,"2b, 2a",1,6.0,Te,0.0,True
mp-1221994,Mn3Cu(Te2O5)4,2.0310422149468264,0.6173278562451334,[4.0],4.0,4.0,4.0,See-saw,8i,1,4.0,Te,0.0,True
mp-1222077,Mn5Cu3(Te2O5)8,2.0259993350755066,0.5902976812083339,[4.0],4.0,4.0,4.0,See-saw,4l,1,4.0,Te,0.0,True
mp-12221,CaTeO4,1.9561902832949185,0.7120409156905927,[6.0],6.0,6.0,6.0,Octahedron,4c,1,6.0,Te,0.0,True
mp-1222518,LiTeH5O6,1.962424645736768,0.0093178528390647,[6.0],6.0,6.0,6.0,Octahedron,2a,1,6.0,Te,0.0,True
mp-12231,SnTe3O8,1.9872022908304288,0.3568974546875795,[4.0],4.0,4.0,4.0,See-saw,12d,1,4.0,Te,0.0,True
mp-1223346,La4Ti5(TeO8)3,1.9549116641220832,1.0913704390565455,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,1a,1,6.0,Te,1.0,False
mp-1223346,La4Ti5(TeO8)3,1.9549116641220832,1.0913704390565455,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,1a,1,6.0,Te,1.0,False
mp-1223414,La2Te6WO18,2.067052775248498,0.534481504472601,[4.0],4.0,4.0,4.0,See-saw,6d,1,4.0,Te,0.0,True
mp-1223772,Na4U3Te5O21,2.0772096629031527,0.7046739525217767,"[3.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",1a,2,3.0,Te,0.0,True
mp-1223772,Na4U3Te5O21,2.0772096629031527,0.7046739525217767,"[3.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",1a,2,4.0,Te,0.0,True
mp-1223905,K2Ti(TeO4)3,1.948205110350179,0.5582160186675627,[6.0],6.0,6.0,6.0,Octahedron,"1b, 2c",1,6.0,Te,0.0,True
mp-1224636,K3Rb5Te4H24(SO10)4,1.955914827322108,0.016477344597213,[6.0],6.0,6.0,6.0,Octahedron,1a,1,6.0,Te,0.0,True
mp-1224824,Mn5Cu(Te2O5)6,2.031923779458681,0.6468884975560252,[4.0],4.0,4.0,4.0,See-saw,1a,1,4.0,Te,0.0,True
mp-1225390,Fe2Te2(PbO4)3,1.9660075995932869,0.2884071532956984,[6.0],6.0,6.0,6.0,Octahedron,2a,1,6.0,Te,0.0,True
mp-1225864,CsVTeO6,1.9501288590948929,0.6875624184890448,[6.0],6.0,6.0,6.0,Octahedron,2a,1,6.0,Te,0.0,True
mp-1225923,CsSbTeO6,1.952129303270285,0.5734852541744988,[6.0],6.0,6.0,6.0,Octahedron,2a,1,6.0,Te,0.0,True
mp-1225925,Fe2Te4BrClO10,1.9544154377049032,0.1039496183894379,"[2.0, 3.0, 3.0]",4.0,4.0,4.0,"See-saw, Square pyramid, Triangular non-coplanar",4e,3,2.0,Te,0.0,True
mp-1225925,Fe2Te4BrClO10,1.9544154377049032,0.1039496183894379,"[2.0, 3.0, 3.0]",4.0,4.0,4.0,"See-saw, Square pyramid, Triangular non-coplanar",4e,3,3.0,Te,0.0,True
mp-1225925,Fe2Te4BrClO10,1.9544154377049032,0.1039496183894379,"[2.0, 3.0, 3.0]",4.0,4.0,4.0,"See-saw, Square pyramid, Triangular non-coplanar",4e,3,3.0,Te,0.0,True
mp-1226075,CoTeO4,1.9427296082885408,0.3752375460681671,[6.0],6.0,6.0,6.0,Octahedron,4a,1,6.0,Te,0.0,True
mp-1226191,Cs2Ge(TeO4)3,1.91979459515812,0.4876048583730148,[6.0],6.0,6.0,6.0,Octahedron,3d,1,6.0,Te,0.0,True
mp-1226362,Cu6Te2Mo2H2Cl4O15,1.978556128849116,0.1611975469364198,[3.0],4.0,4.0,4.0,Triangular non-coplanar,1a,1,3.0,Te,0.0,True
mp-1227462,BiTeO4,2.027783183073036,0.0229360043308775,"[5.0, 6.0]",6.0,6.0,6.0,"Square pyramid, Octahedron",2c,2,5.0,Te,0.0,True
mp-1227462,BiTeO4,2.027783183073036,0.0229360043308775,"[5.0, 6.0]",6.0,6.0,6.0,"Square pyramid, Octahedron",2c,2,6.0,Te,0.0,True
mp-1227641,Bi10Te2Br4O17,1.9502576152365,0.7578003365748535,"[4.0, 5.0]",4.0,4.0,4.0,"Square non-coplanar, Square pyramid",1a,2,4.0,Te,0.0,True
mp-1227641,Bi10Te2Br4O17,1.9502576152365,0.7578003365748535,"[4.0, 5.0]",4.0,4.0,4.0,"Square non-coplanar, Square pyramid",1a,2,5.0,Te,0.0,True
