material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Sb_wyckoff,num_Sb_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-1191378,Tb3SbO7,1.9479957032452293,0.1751392736320877,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Sb,0.0,True,6.0,6.0,1.9686291379937102,2.0014801126023984,1.9805409399494642,0.014852983975470956,0.032850974608688244,54.20588539248817,29.042002676912926,14.258342328438085,105.87707386826388,6.0,1.0,1,Octahedron
mp-1191378,Tb3SbO7,1.9479957032452293,0.1751392736320877,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Sb,0.0,True,7.0,6.0,1.9686291379937098,2.001480112602399,1.9805409399494645,0.014852983975470888,0.03285097460868913,54.82295431128555,23.87616250765067,14.258342328438111,87.40091463006881,6.0,1.0,2,Octahedron
mp-1191597,Sm3SbO7,1.9750644504366712,0.2327436061485757,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Sb,0.0,True,6.0,6.0,2.0011717245281426,2.0461469839707016,2.0183129706703746,0.019856893637123493,0.04497525944255898,54.57500783044892,29.190412053577926,14.343578387704138,106.26436812024143,6.0,1.0,1,Octahedron
mp-1191597,Sm3SbO7,1.9750644504366712,0.2327436061485757,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Sb,0.0,True,7.0,6.0,2.001171724528141,2.0461469839707016,2.0183129706703755,0.01985689363712347,0.044975259442560755,55.16092335440321,23.96720972089165,14.343580052430369,88.27722637338856,6.0,1.0,2,Octahedron
mp-1192218,Pr3Mn2Sb3O14,1.93040004521439,0.4823539896647931,[6.0],5.0,5.0,5.0,Octahedron,3d,1,6.0,Sb,0.0,True,5.0,6.0,1.9697977809007159,2.044579707772887,2.0196523988154964,0.035252538401005014,0.07478192687217122,30.783994745887195,9.485831306258463,18.017852508412073,44.166595003487906,6.0,1.0,1,Octahedron
mp-1192218,Pr3Mn2Sb3O14,1.93040004521439,0.4823539896647931,[6.0],5.0,5.0,5.0,Octahedron,3d,1,6.0,Sb,0.0,True,6.0,6.0,1.9697978038893595,2.044579730773068,2.0196523862630635,0.03525251326969489,0.07478192688370844,30.783995337302617,9.485831281771658,18.017852226949664,44.16659577362567,6.0,1.0,2,Octahedron
mp-1192218,Pr3Mn2Sb3O14,1.93040004521439,0.4823539896647931,[6.0],5.0,5.0,5.0,Octahedron,3d,1,6.0,Sb,0.0,True,7.0,6.0,1.9697978038893609,2.0445797307730684,2.0196523862630635,0.03525251326969473,0.07478192688370755,30.78399533730262,9.485831281771661,18.017852226949664,44.16659577362567,6.0,1.0,3,Octahedron
mp-1192790,CsSbH4O5,2.039526322610279,-0.095787295932824,[6.0],5.0,5.0,5.0,Octahedron,2i,1,6.0,Sb,0.0,True,2.0,6.0,1.9966904350130696,2.048651796554826,2.023164476849614,0.015694691177485863,0.05196136154175646,85.68737884848413,41.35939804965282,24.419178449337295,173.43169758015344,6.0,1.0,1,Octahedron
mp-1192790,CsSbH4O5,2.039526322610279,-0.095787295932824,[6.0],5.0,5.0,5.0,Octahedron,2i,1,6.0,Sb,0.0,True,3.0,6.0,1.996690435013071,2.048651796554826,2.023164476849614,0.01569469117748544,0.051961361541755124,85.68737884848412,41.35939804965282,24.419178449337295,173.43169758015344,6.0,1.0,2,Octahedron
mp-1192820,Mn2Sb3I3O5,2.03032907069604,0.0104264366051453,"[3.0, 3.0]",3.0,3.0,3.0,Triangular non-coplanar,2i,1,3.0,Sb,0.0,True,4.0,3.0,2.0053282908533334,2.0885228931432964,2.0383389624009807,0.03606961866605317,0.083194602289963,82.43997447092023,6.908276105870462,76.68505828303347,92.15461933174444,3.0,1.0,1,Triangular non-coplanar
mp-1192820,Mn2Sb3I3O5,2.03032907069604,0.0104264366051453,"[3.0, 3.0]",3.0,3.0,3.0,Triangular non-coplanar,2i,1,3.0,Sb,0.0,True,5.0,3.0,2.0055863733297348,2.0894185941246866,2.0386868909494984,0.03642439053638589,0.08383222079495178,82.41599951369128,6.910065705278817,76.68094082959053,92.1359254069014,3.0,1.0,2,Triangular non-coplanar
mp-1192820,Mn2Sb3I3O5,2.03032907069604,0.0104264366051453,"[3.0, 3.0]",3.0,3.0,3.0,Triangular non-coplanar,2i,1,3.0,Sb,0.0,True,6.0,3.0,1.9883560495415278,2.027609357609292,2.0135262867891988,0.017840020424321378,0.03925330806776417,60.38315422391066,26.044052854339093,24.820480568513336,86.46576899414289,3.0,1.0,3,Triangular non-coplanar
mp-1192820,Mn2Sb3I3O5,2.03032907069604,0.0104264366051453,"[3.0, 3.0]",3.0,3.0,3.0,Triangular non-coplanar,2i,1,3.0,Sb,0.0,True,7.0,3.0,1.9888067580009037,2.0274660105057944,2.013752199797174,0.017668174848693673,0.03865925250489077,60.392581535140174,26.05272465351716,24.821984064254913,86.49449854252241,3.0,1.0,4,Triangular non-coplanar
mp-1192820,Mn2Sb3I3O5,2.03032907069604,0.0104264366051453,"[3.0, 3.0]",3.0,3.0,3.0,Triangular non-coplanar,2i,1,3.0,Sb,0.0,True,8.0,3.0,2.031405025372188,2.0588270178751373,2.044137809041065,0.011280133503294225,0.02742199250294952,83.64427827508914,7.3949789380334545,76.89536449309506,93.93738332257928,3.0,1.0,5,Triangular non-coplanar
mp-1192820,Mn2Sb3I3O5,2.03032907069604,0.0104264366051453,"[3.0, 3.0]",3.0,3.0,3.0,Triangular non-coplanar,2i,1,3.0,Sb,0.0,True,9.0,3.0,2.0318629518227564,2.0587794052773516,2.044371527279809,0.011070362211736951,0.026916453454595146,83.64763088425197,7.377246779845782,76.90385927915058,93.91348604268093,3.0,1.0,6,Triangular non-coplanar
mp-1192820,Mn2Sb3I3O5,2.03032907069604,0.0104264366051453,"[3.0, 3.0]",3.0,3.0,3.0,Triangular non-coplanar,2i,1,3.0,Sb,0.0,True,4.0,3.0,2.0053282908533334,2.0885228931432964,2.0383389624009807,0.03606961866605317,0.083194602289963,82.43997447092023,6.908276105870462,76.68505828303347,92.15461933174444,3.0,1.0,1,Triangular non-coplanar
mp-1192820,Mn2Sb3I3O5,2.03032907069604,0.0104264366051453,"[3.0, 3.0]",3.0,3.0,3.0,Triangular non-coplanar,2i,1,3.0,Sb,0.0,True,5.0,3.0,2.0055863733297348,2.0894185941246866,2.0386868909494984,0.03642439053638589,0.08383222079495178,82.41599951369128,6.910065705278817,76.68094082959053,92.1359254069014,3.0,1.0,2,Triangular non-coplanar
mp-1192820,Mn2Sb3I3O5,2.03032907069604,0.0104264366051453,"[3.0, 3.0]",3.0,3.0,3.0,Triangular non-coplanar,2i,1,3.0,Sb,0.0,True,6.0,3.0,1.9883560495415278,2.027609357609292,2.0135262867891988,0.017840020424321378,0.03925330806776417,60.38315422391066,26.044052854339093,24.820480568513336,86.46576899414289,3.0,1.0,3,Triangular non-coplanar
mp-1192820,Mn2Sb3I3O5,2.03032907069604,0.0104264366051453,"[3.0, 3.0]",3.0,3.0,3.0,Triangular non-coplanar,2i,1,3.0,Sb,0.0,True,7.0,3.0,1.9888067580009037,2.0274660105057944,2.013752199797174,0.017668174848693673,0.03865925250489077,60.392581535140174,26.05272465351716,24.821984064254913,86.49449854252241,3.0,1.0,4,Triangular non-coplanar
mp-1192820,Mn2Sb3I3O5,2.03032907069604,0.0104264366051453,"[3.0, 3.0]",3.0,3.0,3.0,Triangular non-coplanar,2i,1,3.0,Sb,0.0,True,8.0,3.0,2.031405025372188,2.0588270178751373,2.044137809041065,0.011280133503294225,0.02742199250294952,83.64427827508914,7.3949789380334545,76.89536449309506,93.93738332257928,3.0,1.0,5,Triangular non-coplanar
mp-1192820,Mn2Sb3I3O5,2.03032907069604,0.0104264366051453,"[3.0, 3.0]",3.0,3.0,3.0,Triangular non-coplanar,2i,1,3.0,Sb,0.0,True,9.0,3.0,2.0318629518227564,2.0587794052773516,2.044371527279809,0.011070362211736951,0.026916453454595146,83.64763088425197,7.377246779845782,76.90385927915058,93.91348604268093,3.0,1.0,6,Triangular non-coplanar
mp-1193389,Co(SbO2)2,2.009502594358175,0.2584692949124579,[3.0],3.0,3.0,3.0,Triangular non-coplanar,8h,1,3.0,Sb,0.0,True,,,,,,,,,,,,,,0,Triangular non-coplanar
mp-1193915,Mn3Sb2(IO)4,2.0279004852190807,0.300284465051471,[3.0],3.0,3.0,3.0,Triangular non-coplanar,1a,1,3.0,Sb,0.0,True,6.0,3.0,1.9732793894747482,2.0604137147050783,2.031223369749465,0.040972969271494165,0.08713432523033005,17.580523319540507,5.401689416306924,9.941448532804866,21.427901822049773,3.0,1.0,1,Triangular non-coplanar
mp-1193915,Mn3Sb2(IO)4,2.0279004852190807,0.300284465051471,[3.0],3.0,3.0,3.0,Triangular non-coplanar,1a,1,3.0,Sb,0.0,True,7.0,3.0,1.973340548814615,2.0598116981554337,2.030521659589111,0.04043718460997416,0.08647114934081879,85.97471284454268,47.79856161175177,18.455153371369033,122.54261555565725,3.0,1.0,2,Triangular non-coplanar
mp-1193915,Mn3Sb2(IO)4,2.0279004852190807,0.300284465051471,[3.0],3.0,3.0,3.0,Triangular non-coplanar,1a,1,3.0,Sb,0.0,True,8.0,3.0,1.9730930596427525,2.0595484109816624,2.0306099255196077,0.04067083159655807,0.08645535133890991,109.71441024966616,11.024756670987623,95.61485949875782,122.52785554528832,3.0,1.0,3,Triangular non-coplanar
mp-1193915,Mn3Sb2(IO)4,2.0279004852190807,0.300284465051471,[3.0],3.0,3.0,3.0,Triangular non-coplanar,1a,1,3.0,Sb,0.0,True,9.0,3.0,1.9728928634905905,2.0597577232867197,2.030616214054589,0.040817212115236735,0.08686485979612923,109.74702057116197,11.04481301015886,95.6518694264715,122.62356494598933,3.0,1.0,4,Triangular non-coplanar
mp-1194959,KSb2P(SO6)2,2.1327144762262047,0.1366737398726808,"[3.0, 5.0]",3.0,3.0,3.0,"Square pyramid, Octahedron",2i,2,3.0,Sb,0.0,True,,,,,,,,,,,,,,0,"Square pyramid, Octahedron"
mp-1194959,KSb2P(SO6)2,2.1327144762262047,0.1366737398726808,"[3.0, 5.0]",3.0,3.0,3.0,"Square pyramid, Octahedron",2i,2,5.0,Sb,0.0,True,,,,,,,,,,,,,,0,"Square pyramid, Octahedron"
mp-1195172,RbSb2P(SO6)2,2.1314431662777595,0.1400159592608778,"[3.0, 5.0]",3.0,3.0,3.0,Square pyramid,2i,1,3.0,Sb,0.0,True,,,,,,,,,,,,,,0,Square pyramid
mp-1195172,RbSb2P(SO6)2,2.1314431662777595,0.1400159592608778,"[3.0, 5.0]",3.0,3.0,3.0,Square pyramid,2i,1,5.0,Sb,0.0,True,,,,,,,,,,,,,,0,Square pyramid
mp-1195214,BaB4(SbO6)2,1.9311272863409243,0.3839648867482729,[6.0],5.0,5.0,5.0,no_data,no_data,1,6.0,Sb,0.0,True,10.0,6.0,1.975165791983578,2.019645073018048,2.002950421954973,0.019779489957631888,0.0444792810344703,106.86404132279658,33.78306329342177,82.40634690485857,174.58439660351416,6.0,1.0,1,no_data
mp-1195214,BaB4(SbO6)2,1.9311272863409243,0.3839648867482729,[6.0],5.0,5.0,5.0,no_data,no_data,1,6.0,Sb,0.0,True,11.0,6.0,1.9751657919835777,2.0196450730180477,2.002950421954973,0.019779489957631843,0.044479281034470075,106.8640413227966,33.783063293421776,82.40634690485855,174.58439660351416,6.0,1.0,2,no_data
mp-1195214,BaB4(SbO6)2,1.9311272863409243,0.3839648867482729,[6.0],5.0,5.0,5.0,no_data,no_data,1,6.0,Sb,0.0,True,12.0,6.0,1.9844236538417468,2.0128433677549915,1.9999318775255384,0.011746696080240917,0.028419713913244715,58.06567872309877,23.500929292104427,26.756853569675574,95.3923468924219,6.0,1.0,3,no_data
mp-1195214,BaB4(SbO6)2,1.9311272863409243,0.3839648867482729,[6.0],5.0,5.0,5.0,no_data,no_data,1,6.0,Sb,0.0,True,13.0,6.0,1.9844236538417468,2.012843367754992,1.9999318775255392,0.011746696080240902,0.02841971391324516,41.142118923611676,21.960209585869837,4.754191453044495,76.51042318933085,6.0,1.0,4,no_data
mp-1195296,KSb(SO4)2,1.8243423246400443,1.146359419358411,[4.0],3.0,3.0,3.0,See-saw,4e,1,4.0,Sb,0.0,True,,,,,,,,,,,,,,0,See-saw
mp-1195448,CsSb(SO4)2,1.396640171851974,1.7813672343350972,[5.0],3.0,3.0,3.0,Square pyramid,4a,1,5.0,Sb,0.0,True,,,,,,,,,,,,,,0,Square pyramid
mp-1196004,Re2Sb4O13,2.029522289435312,0.4831072527644454,"[3.0, 4.0, 5.0]",3.0,3.0,3.0,"See-saw, Pentagonal plane",2i,2,3.0,Sb,0.0,True,,,,,,,,,,,,,,0,"See-saw, Pentagonal plane"
mp-1196004,Re2Sb4O13,2.029522289435312,0.4831072527644454,"[3.0, 4.0, 5.0]",3.0,3.0,3.0,"See-saw, Pentagonal plane",2i,2,4.0,Sb,0.0,True,,,,,,,,,,,,,,0,"See-saw, Pentagonal plane"
mp-1196004,Re2Sb4O13,2.029522289435312,0.4831072527644454,"[3.0, 4.0, 5.0]",3.0,3.0,3.0,"See-saw, Pentagonal plane",2i,2,5.0,Sb,0.0,True,,,,,,,,,,,,,,0,"See-saw, Pentagonal plane"
mp-1196009,Mn3Sb5(IO3)3,1.9906608275608764,0.3834758647738176,"[3.0, 3.0, 4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw, Triangular non-coplanar",2i,3,3.0,Sb,0.0,True,6.0,3.0,1.9568201333249011,2.087609510437969,2.025753730790069,0.053628580192511044,0.1307893771130677,101.77862869843126,14.232014907208088,84.02799099581611,118.87048686634671,3.0,1.0,1,"Square pyramid, See-saw, Triangular non-coplanar"
mp-1196009,Mn3Sb5(IO3)3,1.9906608275608764,0.3834758647738176,"[3.0, 3.0, 4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw, Triangular non-coplanar",2i,3,3.0,Sb,0.0,True,7.0,3.0,1.956820133324898,2.0876095104379715,2.0257537307900684,0.05362858019251337,0.13078937711307348,101.77862869843129,14.2320149072081,84.02799099581611,118.87048686634674,3.0,1.0,2,"Square pyramid, See-saw, Triangular non-coplanar"
mp-1196009,Mn3Sb5(IO3)3,1.9906608275608764,0.3834758647738176,"[3.0, 3.0, 4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw, Triangular non-coplanar",2i,3,3.0,Sb,0.0,True,10.0,3.0,1.9929201490484243,2.0636523037792123,2.0210594773064634,0.03063154296034305,0.07073215473078798,88.67118877944021,8.997869199499355,77.19627289247745,99.17175539660268,3.0,1.0,3,"Square pyramid, See-saw, Triangular non-coplanar"
mp-1196009,Mn3Sb5(IO3)3,1.9906608275608764,0.3834758647738176,"[3.0, 3.0, 4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw, Triangular non-coplanar",2i,3,3.0,Sb,0.0,True,11.0,3.0,1.9929201490484252,2.0636523037792127,2.0210594773064634,0.030631542960343122,0.07073215473078753,88.67118877944024,8.997869199499355,77.19627289247748,99.1717553966027,3.0,1.0,4,"Square pyramid, See-saw, Triangular non-coplanar"
mp-1196009,Mn3Sb5(IO3)3,1.9906608275608764,0.3834758647738176,"[3.0, 3.0, 4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw, Triangular non-coplanar",2i,3,3.0,Sb,0.0,True,14.0,3.0,1.9863436079828756,2.001985289778914,1.9935265620831757,0.006449095598208301,0.01564168179603853,91.37044388171346,26.041825701994885,59.614247439384194,123.40165386119783,3.0,1.0,5,"Square pyramid, See-saw, Triangular non-coplanar"
mp-1196009,Mn3Sb5(IO3)3,1.9906608275608764,0.3834758647738176,"[3.0, 3.0, 4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw, Triangular non-coplanar",2i,3,3.0,Sb,0.0,True,15.0,3.0,1.9863436079828745,2.0019852897789137,1.9935265620831757,0.006449095598208402,0.015641681796039197,91.37044388171346,26.041825701994867,59.614247439384236,123.40165386119783,3.0,1.0,6,"Square pyramid, See-saw, Triangular non-coplanar"
mp-1196009,Mn3Sb5(IO3)3,1.9906608275608764,0.3834758647738176,"[3.0, 3.0, 4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw, Triangular non-coplanar",2i,3,3.0,Sb,0.0,True,6.0,3.0,1.9568201333249011,2.087609510437969,2.025753730790069,0.053628580192511044,0.1307893771130677,101.77862869843126,14.232014907208088,84.02799099581611,118.87048686634671,3.0,1.0,1,"Square pyramid, See-saw, Triangular non-coplanar"
mp-1196009,Mn3Sb5(IO3)3,1.9906608275608764,0.3834758647738176,"[3.0, 3.0, 4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw, Triangular non-coplanar",2i,3,3.0,Sb,0.0,True,7.0,3.0,1.956820133324898,2.0876095104379715,2.0257537307900684,0.05362858019251337,0.13078937711307348,101.77862869843129,14.2320149072081,84.02799099581611,118.87048686634674,3.0,1.0,2,"Square pyramid, See-saw, Triangular non-coplanar"
mp-1196009,Mn3Sb5(IO3)3,1.9906608275608764,0.3834758647738176,"[3.0, 3.0, 4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw, Triangular non-coplanar",2i,3,3.0,Sb,0.0,True,10.0,3.0,1.9929201490484243,2.0636523037792123,2.0210594773064634,0.03063154296034305,0.07073215473078798,88.67118877944021,8.997869199499355,77.19627289247745,99.17175539660268,3.0,1.0,3,"Square pyramid, See-saw, Triangular non-coplanar"
mp-1196009,Mn3Sb5(IO3)3,1.9906608275608764,0.3834758647738176,"[3.0, 3.0, 4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw, Triangular non-coplanar",2i,3,3.0,Sb,0.0,True,11.0,3.0,1.9929201490484252,2.0636523037792127,2.0210594773064634,0.030631542960343122,0.07073215473078753,88.67118877944024,8.997869199499355,77.19627289247748,99.1717553966027,3.0,1.0,4,"Square pyramid, See-saw, Triangular non-coplanar"
mp-1196009,Mn3Sb5(IO3)3,1.9906608275608764,0.3834758647738176,"[3.0, 3.0, 4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw, Triangular non-coplanar",2i,3,3.0,Sb,0.0,True,14.0,3.0,1.9863436079828756,2.001985289778914,1.9935265620831757,0.006449095598208301,0.01564168179603853,91.37044388171346,26.041825701994885,59.614247439384194,123.40165386119783,3.0,1.0,5,"Square pyramid, See-saw, Triangular non-coplanar"
mp-1196009,Mn3Sb5(IO3)3,1.9906608275608764,0.3834758647738176,"[3.0, 3.0, 4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw, Triangular non-coplanar",2i,3,3.0,Sb,0.0,True,15.0,3.0,1.9863436079828745,2.0019852897789137,1.9935265620831757,0.006449095598208402,0.015641681796039197,91.37044388171346,26.041825701994867,59.614247439384236,123.40165386119783,3.0,1.0,6,"Square pyramid, See-saw, Triangular non-coplanar"
mp-1196009,Mn3Sb5(IO3)3,1.9906608275608764,0.3834758647738176,"[3.0, 3.0, 4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw, Triangular non-coplanar",2i,3,4.0,Sb,0.0,True,12.0,4.0,1.992986103131501,2.213997330277238,2.104495698062776,0.10262834440951318,0.22101122714573695,61.88181398290069,23.13079670541122,13.371437645813849,81.25495558886128,4.0,1.0,1,"Square pyramid, See-saw, Triangular non-coplanar"
mp-1196009,Mn3Sb5(IO3)3,1.9906608275608764,0.3834758647738176,"[3.0, 3.0, 4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw, Triangular non-coplanar",2i,3,4.0,Sb,0.0,True,13.0,4.0,1.992986103131502,2.21399733027724,2.104495698062777,0.10262834440951343,0.2210112271457383,61.88181398290069,23.130796705411225,13.371437645813849,81.25495558886128,4.0,1.0,2,"Square pyramid, See-saw, Triangular non-coplanar"
mp-1196009,Mn3Sb5(IO3)3,1.9906608275608764,0.3834758647738176,"[3.0, 3.0, 4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw, Triangular non-coplanar",2i,3,5.0,Sb,0.0,True,8.0,5.0,2.023404963639395,2.6559331657148046,2.2240536653617307,0.226862452489026,0.6325282020754095,77.13516301927713,30.910721884335505,16.096515229145552,141.20082367565553,5.0,1.0,1,"Square pyramid, See-saw, Triangular non-coplanar"
mp-1196009,Mn3Sb5(IO3)3,1.9906608275608764,0.3834758647738176,"[3.0, 3.0, 4.0, 5.0]",3.0,3.0,3.0,"Square pyramid, See-saw, Triangular non-coplanar",2i,3,5.0,Sb,0.0,True,9.0,5.0,2.0234049636393956,2.6559331657148064,2.2240536653617307,0.22686245248902656,0.6325282020754108,77.13516301927712,30.910721884335505,16.096515229145528,141.2008236756555,5.0,1.0,2,"Square pyramid, See-saw, Triangular non-coplanar"
mp-1196047,CsV2SbO8,1.9500107473433832,0.2493882229889026,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Sb,0.0,True,12.0,6.0,1.9895787741212152,2.0014247558466556,1.9954967812252302,0.004334699715158958,0.01184598172544038,107.3204261870117,34.67425244262481,86.67477132547079,178.68728761522905,6.0,1.0,1,Octahedron
mp-1196047,CsV2SbO8,1.9500107473433832,0.2493882229889026,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Sb,0.0,True,13.0,6.0,1.9895787741212174,2.0014247558466547,1.9954967812252302,0.004334699715158278,0.011845981725437271,52.3581963202508,25.508787271196354,9.967819323871186,90.90428330270342,6.0,1.0,2,Octahedron
mp-1196047,CsV2SbO8,1.9500107473433832,0.2493882229889026,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Sb,0.0,True,14.0,6.0,1.9895787741212174,2.001424755846653,1.9954967812252289,0.004334699715157763,0.011845981725435495,107.32042618701173,34.67425244262486,86.67477132547072,178.68728761522934,6.0,1.0,3,Octahedron
mp-1196047,CsV2SbO8,1.9500107473433832,0.2493882229889026,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Sb,0.0,True,15.0,6.0,1.9895787741212163,2.001424755846654,1.9954967812252289,0.004334699715158276,0.011845981725437493,52.35819632025079,25.508787271196347,9.967819323871186,90.9042833027034,6.0,1.0,4,Octahedron
mp-1196350,InSb(P2O7)2,1.9658557245488724,0.0992181765558206,[6.0],5.0,5.0,5.0,Octahedron,4a,1,6.0,Sb,0.0,True,4.0,6.0,1.970314001172182,2.005338129059142,1.9840251899255044,0.011686429159655487,0.03502412788696008,78.33680522075,37.487036143464074,12.31413644337431,176.09371610072486,6.0,1.0,1,Octahedron
mp-1196350,InSb(P2O7)2,1.9658557245488724,0.0992181765558206,[6.0],5.0,5.0,5.0,Octahedron,4a,1,6.0,Sb,0.0,True,5.0,6.0,1.9703212285223157,2.005338129059142,1.9840263944838596,0.011685016127695153,0.03501690053682638,78.3368059436842,37.48703478517944,12.314136443374279,176.09371610072475,6.0,1.0,2,Octahedron
mp-1196350,InSb(P2O7)2,1.9658557245488724,0.0992181765558206,[6.0],5.0,5.0,5.0,Octahedron,4a,1,6.0,Sb,0.0,True,6.0,6.0,1.970321228522317,2.005338129059142,1.9840263944838608,0.011685016127694717,0.035016900536825046,107.05549053680852,34.28072622361903,83.37588540594768,176.38095094068282,6.0,1.0,3,Octahedron
mp-1196350,InSb(P2O7)2,1.9658557245488724,0.0992181765558206,[6.0],5.0,5.0,5.0,Octahedron,4a,1,6.0,Sb,0.0,True,7.0,6.0,1.9703212285223164,2.0053381290591425,1.98402639448386,0.01168501612769508,0.03501690053682616,107.05549053680853,34.28072622361908,83.3758854059477,176.38095094068302,6.0,1.0,4,Octahedron
mp-1196473,TbSbMo2O9,1.8745884655645535,0.8267701058072555,[4.0],3.0,3.0,3.0,See-saw,4f,1,4.0,Sb,0.0,True,,,,,,,,,,,,,,0,See-saw
mp-1196877,BaAl4(SbO6)2,1.9246005186537385,0.309114867524969,[6.0],5.0,5.0,5.0,Octahedron,4h,1,6.0,Sb,0.0,True,10.0,6.0,1.9493383016449972,2.019642497343626,1.9832996969046353,0.0214711367354464,0.07030419569862878,88.33315329321118,35.801287359808256,31.40461199678291,171.72944342098438,6.0,1.0,1,Octahedron
mp-1196877,BaAl4(SbO6)2,1.9246005186537385,0.309114867524969,[6.0],5.0,5.0,5.0,Octahedron,4h,1,6.0,Sb,0.0,True,11.0,6.0,1.9493383016449968,2.019642497343626,1.9832996969046353,0.021471136735446584,0.07030419569862922,88.33315329321118,35.80128735980826,31.404611996782872,171.72944342098444,6.0,1.0,2,Octahedron
mp-1196877,BaAl4(SbO6)2,1.9246005186537385,0.309114867524969,[6.0],5.0,5.0,5.0,Octahedron,4h,1,6.0,Sb,0.0,True,12.0,6.0,1.9493332528891454,2.0196443054657847,1.9833006109489375,0.02147420076430985,0.07031105257663928,96.27689765260632,36.7859118359481,34.52523048591015,171.72901869235176,6.0,1.0,3,Octahedron
mp-1196877,BaAl4(SbO6)2,1.9246005186537385,0.309114867524969,[6.0],5.0,5.0,5.0,Octahedron,4h,1,6.0,Sb,0.0,True,13.0,6.0,1.9493332528891454,2.0196443054657847,1.9833006109489368,0.021474200764309833,0.07031105257663928,96.27689765260632,36.7859118359481,34.52523048591015,171.72901869235184,6.0,1.0,4,Octahedron
