material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Al_wyckoff,num_Al_chemenvs,CN,element,charge_range,is_single_charge
mp-694964,Na4MnAl3Si3O16,1.7446810097449756,0.0289575473421575,[4.0],3.0,3.0,3.0,Tetrahedron,"2e, 1d",1,4.0,Al,0.0,True
mp-695074,KNa3Al4(SiO4)4,1.6790099259540834,0.2848089945097774,[4.0],3.0,3.0,3.0,Tetrahedron,1a,1,4.0,Al,0.0,True
mp-695133,CsMg4Al9(SiO4)9,1.6602788706791567,0.3513325482338265,[4.0],3.0,3.0,3.0,Tetrahedron,1a,1,4.0,Al,0.0,True
mp-695170,Nd3Al3Si3(NO6)2,1.9139729586032483,0.0577242964653906,"[5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Trigonal bipyramid","1a, 2c",2,5.0,Al,0.0,True
mp-695170,Nd3Al3Si3(NO6)2,1.9139729586032483,0.0577242964653906,"[5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Trigonal bipyramid","1a, 2c",2,6.0,Al,0.0,True
mp-695172,CsMg12Al25Si29O108,1.691570164919931,0.2350864204427172,[4.0],3.0,3.0,3.0,Tetrahedron,1a,1,4.0,Al,0.0,True
mp-695202,Mg4Al9Cu(SiO4)9,1.7022913780673676,0.2222593029339726,[4.0],3.0,3.0,3.0,Tetrahedron,"2e, 1d, 1b, 1c",1,4.0,Al,0.0,True
mp-695365,LiAl3Si9(N7O)2,1.700313275845892,0.2890854644304087,"[1.0, 2.0]",3.0,3.0,3.0,Tetrahedron,1a,1,1.0,Al,0.0,True
mp-695365,LiAl3Si9(N7O)2,1.700313275845892,0.2890854644304087,"[1.0, 2.0]",3.0,3.0,3.0,Tetrahedron,1a,1,2.0,Al,0.0,True
mp-695616,Ca6TiAl5Si6(O5F)5,1.802774980129484,0.1782799234907089,"[4.0, 5.0]",3.0,3.0,3.0,Octahedron,1a,1,4.0,Al,0.0,True
mp-695616,Ca6TiAl5Si6(O5F)5,1.802774980129484,0.1782799234907089,"[4.0, 5.0]",3.0,3.0,3.0,Octahedron,1a,1,5.0,Al,0.0,True
mp-695698,Ca2TiAlSi2O9F,1.7616858217980909,0.2471154497199471,[4.0],3.0,3.0,3.0,Octahedron,"1d, 1e",1,4.0,Al,0.0,True
mp-696825,Ca2Al2FeSi3HO13,1.7812051197563332,0.1954352758962672,[6.0],3.0,3.0,3.0,Octahedron,"2a, 2c",1,6.0,Al,0.0,True
mp-697020,LiAlSiH2O5,1.7201872669449385,0.1591324977574067,[4.0],3.0,3.0,3.0,Tetrahedron,4a,1,4.0,Al,0.0,True
mp-697670,KAlSi3O8,1.7312491869585458,0.0980685134152611,[4.0],3.0,3.0,3.0,Tetrahedron,2i,1,4.0,Al,0.0,True
mp-698033,KAl2P2H8O12F,1.7841633229540084,0.1503410599427583,[5.0],3.0,3.0,3.0,Octahedron,4c,1,5.0,Al,0.0,True
mp-699136,NaAlH2CO5,2.082261762524042,-0.2378641373782112,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,Al,0.0,True
mp-699405,Ca6Mg5Al2Si11O36,1.673297404330253,0.4130801589680271,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron",1a,2,4.0,Al,0.0,True
mp-699405,Ca6Mg5Al2Si11O36,1.673297404330253,0.4130801589680271,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron",1a,2,6.0,Al,0.0,True
mp-6995,SrAl12O19,1.7025561219310432,0.361631898753406,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Trigonal bipyramid, Tetrahedron","2b, 4f, 2a, 12k",3,4.0,Al,0.0,True
mp-6995,SrAl12O19,1.7025561219310432,0.361631898753406,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Trigonal bipyramid, Tetrahedron","2b, 4f, 2a, 12k",3,5.0,Al,0.0,True
mp-6995,SrAl12O19,1.7025561219310432,0.361631898753406,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Trigonal bipyramid, Tetrahedron","2b, 4f, 2a, 12k",3,6.0,Al,0.0,True
mp-7048,Al2O3,1.6608949062145482,0.3689209380551524,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron",2i,2,4.0,Al,0.0,True
mp-7048,Al2O3,1.6608949062145482,0.3689209380551524,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron",2i,2,6.0,Al,0.0,True
mp-706525,NaAl3P2(HO3)4,1.60741283886106,0.4583504759968173,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Al,0.0,True
mp-706617,Na2AlSi3HO9,1.716081234703383,0.1501160728399271,[4.0],3.0,3.0,3.0,Tetrahedron,2i,1,4.0,Al,0.0,True
mp-706709,Al4P3(HO5)3,1.6710427774703756,0.3576977212147058,[6.0],3.0,3.0,3.0,Octahedron,4f,1,6.0,Al,0.0,True
mp-706815,KBa7Al15Si17O64,1.6889297680012003,0.2500477461093478,[4.0],3.0,3.0,3.0,Tetrahedron,1a,1,4.0,Al,0.0,True
mp-707135,Al2Si4O11,1.6803281538395367,0.4134334637756877,[5.0],3.0,3.0,3.0,Trigonal bipyramid,2i,1,5.0,Al,0.0,True
mp-707176,NaCa2Al2P2H5O11F4,2.050714336879208,-0.1792203156335969,[4.0],3.0,3.0,3.0,Octahedron,4f,1,4.0,Al,0.0,True
mp-707424,Al2H12(SeO5)3,1.9003972190771257,-0.0075924831770283,[6.0],3.0,3.0,3.0,Octahedron,4f,1,6.0,Al,0.0,True
mp-707530,Na3AlP2H2O9,1.774966611861084,0.2192863010205571,[6.0],3.0,3.0,3.0,Octahedron,2e,1,6.0,Al,0.0,True
mp-707746,CaAl2Si3H6O13,1.7671618013231023,-0.0056080475067004,[4.0],3.0,3.0,3.0,Tetrahedron,2a,1,4.0,Al,0.0,True
mp-707784,AlH18(NO6)3,1.8657360835005263,0.0200053709540683,[6.0],3.0,3.0,3.0,Octahedron,"2d, 2a",1,6.0,Al,0.0,True
mp-707875,Mn9Al2Si8(HO4)8,1.8270033693209864,0.1561456758123763,[6.0],3.0,3.0,3.0,Octahedron,2i,1,6.0,Al,0.0,True
mp-707897,Ca4Al2H22CO20,1.9402907401934613,-0.0125496208250215,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True
mp-720112,Sr5Al10(Si7O24)2,1.6943598031931035,0.2286714202088461,[4.0],3.0,3.0,3.0,Tetrahedron,1a,1,4.0,Al,0.0,True
mp-720216,Ca3Y9Al18CrSiO48,1.672719688679777,0.3913482309722736,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron",1a,2,4.0,Al,0.0,True
mp-720216,Ca3Y9Al18CrSiO48,1.672719688679777,0.3913482309722736,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron",1a,2,6.0,Al,0.0,True
mp-720222,Na3CaAl3Si3SO16,1.750624154164353,0.0235597598217866,[4.0],3.0,3.0,3.0,Tetrahedron,1a,1,4.0,Al,0.0,True
mp-720332,Na5CaAl5Fe(SiO3)12,1.698313937272755,0.3665237446833154,[6.0],3.0,3.0,3.0,Octahedron,"1a, 2c",1,6.0,Al,0.0,True
mp-720340,Ca5Ti3NbAl(SiO5)5,1.5834579194033211,0.5041795579252343,[6.0],3.0,3.0,3.0,Octahedron,2i,1,6.0,Al,0.0,True
mp-720394,Ca5TaTi3Al(SiO5)5,1.5843580067785763,0.4754401417279323,[6.0],3.0,3.0,3.0,Octahedron,2i,1,6.0,Al,0.0,True
mp-720723,KAl2NiP3(H2O7)2,1.705796363492513,0.2708010913756485,[5.0],3.0,3.0,3.0,Trigonal bipyramid,4f,1,5.0,Al,0.0,True
mp-720971,Ca12Al11Si3Cl5O32,1.6881044690528229,0.2960830868364615,[4.0],3.0,3.0,3.0,Tetrahedron,1a,1,4.0,Al,0.0,True
mp-721011,Pr20AlSi19N33Cl2O19,1.7758687530725452,0.0522450358838385,[2.0],3.0,3.0,3.0,Tetrahedron,1a,1,2.0,Al,0.0,True
mp-721988,NaAlSi3O8,1.7134350647053451,0.1126574838317676,[4.0],3.0,3.0,3.0,Tetrahedron,2i,1,4.0,Al,0.0,True
mp-722527,AlH11SO10,1.965814174393919,-0.0686892405899468,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Al,0.0,True
mp-722684,KAlP4(H2O7)2,1.8145132018785497,0.137106128084921,[6.0],3.0,3.0,3.0,Octahedron,1c,1,6.0,Al,0.0,True
mp-725593,NaCa3AlFe3(SiO3)8,1.6349364026840705,0.4596106227479776,[6.0],3.0,3.0,3.0,Octahedron,2e,1,6.0,Al,0.0,True
mp-730446,AlH10SO9F,1.871129738665719,0.0604207781313895,"[4.0, 6.0]",3.0,3.0,3.0,Octahedron,"4b, 4a",1,4.0,Al,0.0,True
mp-730446,AlH10SO9F,1.871129738665719,0.0604207781313895,"[4.0, 6.0]",3.0,3.0,3.0,Octahedron,"4b, 4a",1,6.0,Al,0.0,True
mp-730945,KAl2P2H5O11,1.81779233157656,0.1035379151914653,"[5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Trigonal bipyramid",4a,2,5.0,Al,0.0,True
mp-730945,KAl2P2H5O11,1.81779233157656,0.1035379151914653,"[5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Trigonal bipyramid",4a,2,6.0,Al,0.0,True
mp-733653,CaAl2Si2(H2O5)2,1.334692634283161,0.8570943667136266,[6.0],3.0,3.0,3.0,Octahedron,4d,1,6.0,Al,0.0,True
mp-734394,KAlP2H4O9,1.835387778822592,0.1059139545472264,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Al,0.0,True
mp-741045,Na4AlP2HO9,1.9334123681502184,-0.0128764392312052,[6.0],3.0,3.0,3.0,Octahedron,"4b, 4a",1,6.0,Al,0.0,True
mp-745107,Ca2MnAl2Si3HO13,1.8147250553190768,0.1504354433120739,[6.0],3.0,3.0,3.0,Octahedron,"2a, 2c",1,6.0,Al,0.0,True
mp-753472,NbAlO4,1.805117242613376,0.1887167479042612,[6.0],3.0,3.0,3.0,Octahedron,2i,1,6.0,Al,0.0,True
mp-753631,LiAlVO4,2.064062022671135,-0.1873342884822769,[6.0],3.0,3.0,3.0,Octahedron,4c,1,6.0,Al,0.0,True
mp-754157,AlInO3,1.893970125180649,0.0047921690060328,[5.0],3.0,3.0,3.0,Trigonal bipyramid,2d,1,5.0,Al,0.0,True
mp-754979,Y3AlO6,1.75158851510693,0.0719894417581507,[4.0],3.0,3.0,3.0,Tetrahedron,2a,1,4.0,Al,0.0,True
mp-755043,Al2Si2O7,1.6562133123037412,0.4133800194443127,[5.0],3.0,3.0,3.0,Trigonal bipyramid,4f,1,5.0,Al,0.0,True
mp-755574,LuAlO3,1.852343014504884,0.1179989678132048,[6.0],3.0,3.0,3.0,Octahedron,4b,1,6.0,Al,0.0,True
mp-756281,TmAlO3,1.812590861536486,0.1412362624421517,[6.0],3.0,3.0,3.0,Octahedron,4b,1,6.0,Al,0.0,True
mp-756458,ErAlO3,1.819359193731816,0.1310203971390828,[6.0],3.0,3.0,3.0,Octahedron,4b,1,6.0,Al,0.0,True
mp-756630,DyAlO3,1.8326975572011923,0.1106742836769676,[6.0],3.0,3.0,3.0,Octahedron,4b,1,6.0,Al,0.0,True
mp-757333,Al12PbO19,1.719737215630276,0.3474189862318698,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Trigonal bipyramid, Tetrahedron","2b, 6c, 2a",3,4.0,Al,0.0,True
mp-757333,Al12PbO19,1.719737215630276,0.3474189862318698,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Trigonal bipyramid, Tetrahedron","2b, 6c, 2a",3,5.0,Al,0.0,True
mp-757333,Al12PbO19,1.719737215630276,0.3474189862318698,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Trigonal bipyramid, Tetrahedron","2b, 6c, 2a",3,6.0,Al,0.0,True
mp-757376,KAl11O17,1.682337320375519,0.3579007943999877,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","2b, 8h, 4f",2,4.0,Al,0.0,True
mp-757376,KAl11O17,1.682337320375519,0.3579007943999877,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","2b, 8h, 4f",2,6.0,Al,0.0,True
mp-757911,MgAl10O16,1.7068713779553224,0.3221408419526784,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","1a, 3b",2,4.0,Al,0.0,True
mp-757911,MgAl10O16,1.7068713779553224,0.3221408419526784,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","1a, 3b",2,6.0,Al,0.0,True
mp-757927,LiMn3Al2(HO2)6,2.0646050485799403,-0.1920078921473737,[6.0],3.0,3.0,3.0,Octahedron,2i,1,6.0,Al,0.0,True
mp-758231,LiMn3Al2(HO2)6,2.067679800917381,-0.1941604038755335,[6.0],3.0,3.0,3.0,Octahedron,"1g, 2i, 1h",1,6.0,Al,0.0,True
mp-758328,LiMn3Al2(HO2)6,1.93194790694286,-0.0139464335262985,[6.0],3.0,3.0,3.0,Octahedron,2i,1,6.0,Al,0.0,True
mp-758339,LiMn3Al2(HO2)6,2.06342514753427,-0.1877782932859466,[6.0],3.0,3.0,3.0,Octahedron,"1d, 1a, 2i",1,6.0,Al,0.0,True
mp-758346,LiMn3Al2(HO2)6,1.8811476817452928,0.075505115905986,[6.0],3.0,3.0,3.0,Octahedron,"1f, 1b, 2i",1,6.0,Al,0.0,True
mp-758348,LiMn3Al2(HO2)6,2.0481433908568887,-0.1818199516281637,[6.0],3.0,3.0,3.0,Octahedron,"1e, 2i, 1c",1,6.0,Al,0.0,True
mp-758571,Al11TlO17,1.6757667632578996,0.3694977608218457,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","8c, 4a",2,4.0,Al,0.0,True
mp-758571,Al11TlO17,1.6757667632578996,0.3694977608218457,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","8c, 4a",2,6.0,Al,0.0,True
mp-758658,CaAl2(SiO4)2,1.6872810187010472,0.1945949238406304,[4.0],3.0,3.0,3.0,Tetrahedron,2i,1,4.0,Al,0.0,True
mp-758686,LiMn3Al2(HO2)6,1.8848870533182216,0.0715336502208594,[6.0],3.0,3.0,3.0,Octahedron,"1f, 1b, 2i",1,6.0,Al,0.0,True
mp-758693,Na4Al4H10O13,1.7795175409330668,0.0180186826301318,[4.0],3.0,3.0,3.0,Tetrahedron,8f,1,4.0,Al,0.0,True
mp-758733,LiMn3Al2(HO2)6,2.06319851543829,-0.1882117328129776,[6.0],3.0,3.0,3.0,Octahedron,"1e, 2i, 1c",1,6.0,Al,0.0,True
mp-759230,NaAl11O17,1.679789097001755,0.3269888407834234,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","1a, 3b",2,4.0,Al,0.0,True
mp-759230,NaAl11O17,1.679789097001755,0.3269888407834234,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","1a, 3b",2,6.0,Al,0.0,True
mp-759943,Al2O3,1.708786961743066,0.3127261229965518,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","2f, 4g, 2b",2,4.0,Al,0.0,True
mp-759943,Al2O3,1.708786961743066,0.3127261229965518,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","2f, 4g, 2b",2,6.0,Al,0.0,True
mp-760755,KAl11O17,1.670449657197048,0.3419958893030349,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","1a, 3b",2,4.0,Al,0.0,True
mp-760755,KAl11O17,1.670449657197048,0.3419958893030349,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","1a, 3b",2,6.0,Al,0.0,True
mp-760795,Al10ZnO16,1.7081278468950214,0.3175424314048274,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","1a, 3b",2,4.0,Al,0.0,True
mp-760795,Al10ZnO16,1.7081278468950214,0.3175424314048274,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","1a, 3b",2,6.0,Al,0.0,True
mp-762521,LiMn3Al2(HO2)6,2.071299969035847,-0.196971689455152,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True
mp-765688,LaAl12O19,1.7517866734064085,0.2690911932928932,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Trigonal bipyramid, Tetrahedron",2a,3,4.0,Al,0.0,True
mp-765688,LaAl12O19,1.7517866734064085,0.2690911932928932,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Trigonal bipyramid, Tetrahedron",2a,3,5.0,Al,0.0,True
mp-765688,LaAl12O19,1.7517866734064085,0.2690911932928932,"[4.0, 5.0, 6.0]",3.0,3.0,3.0,"Octahedron, Trigonal bipyramid, Tetrahedron",2a,3,6.0,Al,0.0,True
mp-766248,Al11InO17,1.7081284967141008,0.322034007032933,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","4f, 2a, 12k",2,4.0,Al,0.0,True
mp-766248,Al11InO17,1.7081284967141008,0.322034007032933,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","4f, 2a, 12k",2,6.0,Al,0.0,True
mp-766293,Al11AgO17,1.6717694909452976,0.3754656749191989,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","2b, 8h, 4f",2,4.0,Al,0.0,True
mp-766293,Al11AgO17,1.6717694909452976,0.3754656749191989,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","2b, 8h, 4f",2,6.0,Al,0.0,True
mp-766387,RbAl11O17,1.6747155574984791,0.3393451621484882,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","4f, 2a, 12k",2,4.0,Al,0.0,True
mp-766387,RbAl11O17,1.6747155574984791,0.3393451621484882,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","4f, 2a, 12k",2,6.0,Al,0.0,True
mp-767214,Li2AlPCO7,1.6503850456426736,0.3810141111399089,[6.0],3.0,3.0,3.0,Octahedron,2e,1,6.0,Al,0.0,True
mp-767417,K2AlPCO7,0.339207546285661,2.2624356557410854,[6.0],3.0,3.0,3.0,Octahedron,2e,1,6.0,Al,0.0,True
mp-768417,LaAlO3,1.7398758680154196,0.1335406910247445,[4.0],3.0,3.0,3.0,Tetrahedron,2i,1,4.0,Al,0.0,True
mp-768573,Lu3AlO6,1.762379665423914,0.0756851419034836,[4.0],3.0,3.0,3.0,Tetrahedron,2a,1,4.0,Al,0.0,True
mp-769073,Na2LiTi3Al(PO4)6,1.774796538555573,0.1817214387251274,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True
mp-769074,Na2LiTi3Al(PO4)6,1.6872340747684271,0.3222490203521012,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True
mp-770386,LiMnAlO4,1.481829021192609,0.6412156220847351,[6.0],3.0,3.0,3.0,Octahedron,4c,1,6.0,Al,0.0,True
mp-770414,LiAlVO4,1.7460342739298782,0.1889630784575709,[4.0],3.0,3.0,3.0,Tetrahedron,4c,1,4.0,Al,0.0,True
mp-770625,Li4Al3Cr3(SbO8)2,1.4151260036342077,0.7657713163057184,[6.0],3.0,3.0,3.0,Octahedron,"2b, 2a",1,6.0,Al,0.0,True
mp-771703,LaAlO3,1.7812438723690036,-0.0026817456584871,[4.0],3.0,3.0,3.0,Tetrahedron,2i,1,4.0,Al,0.0,True
mp-772187,AlGaO3,1.629401681231149,0.4908898085365125,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,Al,0.0,True
mp-772195,Dy3Al5O12,1.655897182023509,0.3820431727570728,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","8a, 12d",2,4.0,Al,0.0,True
mp-772195,Dy3Al5O12,1.655897182023509,0.3820431727570728,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","8a, 12d",2,6.0,Al,0.0,True
mp-772430,Li2AlFeO4,1.27531762463972,1.2350601583630716,[5.0],3.0,3.0,3.0,Trigonal bipyramid,4e,1,5.0,Al,0.0,True
mp-772435,Li3Al2FeO6,1.3911187404944036,0.9949204110000912,[5.0],3.0,3.0,3.0,Trigonal bipyramid,2i,1,5.0,Al,0.0,True
mp-772898,AlGaO3,1.6818638357759734,0.4022854194758054,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron",4a,2,4.0,Al,0.0,True
mp-772898,AlGaO3,1.6818638357759734,0.4022854194758054,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron",4a,2,6.0,Al,0.0,True
mp-775170,Li2AlCr2SbO8,1.5253767600974395,0.6238461839719106,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True
mp-776520,NaLiTiAl(PO4)3,1.577193919442829,0.4791677471968562,[6.0],3.0,3.0,3.0,Octahedron,2c,1,6.0,Al,0.0,True
mp-776523,NaLi3Ti2Al2(PO4)6,1.6148756488855225,0.4186085912100825,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Al,0.0,True
mp-778430,K8Al2O7,1.7212809033831793,0.3882980228878415,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Al,0.0,True
mp-780370,Sm3Al5O12,1.6650937426323489,0.3855001987982089,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","8a, 12d",2,4.0,Al,0.0,True
mp-780370,Sm3Al5O12,1.6650937426323489,0.3855001987982089,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","8a, 12d",2,6.0,Al,0.0,True
mp-780406,Lu4Al2O9,1.7382493838998223,0.0805924739954666,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Al,0.0,True
mp-780409,La4Al2O9,1.7438716182319358,0.1311136457282434,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Al,0.0,True
mp-780420,Lu4Al2O9,1.7397155744641029,0.0705346790169216,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Al,0.0,True
mp-780422,LaAlO3,1.7376664537080502,0.1482537038784231,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Al,0.0,True
mp-780432,La3Al5O12,1.689711059499364,0.4124142492176617,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","8a, 12d",2,4.0,Al,0.0,True
mp-780432,La3Al5O12,1.689711059499364,0.4124142492176617,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","8a, 12d",2,6.0,Al,0.0,True
mp-781707,La4Al2O9,1.7319871818322388,0.0873630763891373,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Al,0.0,True
mp-818418,NaAl6Fe3Si6B3O31,1.8283875960114269,0.1772570088979554,[6.0],3.0,3.0,3.0,Octahedron,6c,1,6.0,Al,0.0,True
mp-8351,NaAlSiO4,1.7016589966001738,0.133798611785593,[4.0],3.0,3.0,3.0,Tetrahedron,4a,1,4.0,Al,0.0,True
mp-8355,KAlSiO4,1.836801053306397,-0.2740118430488528,[4.0],3.0,3.0,3.0,Tetrahedron,2b,1,4.0,Al,0.0,True
mp-8376,MgAlBO4,1.601295502934014,0.461743996774776,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,Al,0.0,True
mp-849760,Al11AgO17,1.6622408486557148,0.3899105477752361,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","2a, 4c",2,4.0,Al,0.0,True
mp-849760,Al11AgO17,1.6622408486557148,0.3899105477752361,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","2a, 4c",2,6.0,Al,0.0,True
mp-850293,Al2H16S3O20,1.893251448038744,0.0130363477187392,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Al,0.0,True
mp-860798,NaAl11O17,1.7082888033972587,0.3052926518231453,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","4f, 2a, 12k",2,4.0,Al,0.0,True
mp-860798,NaAl11O17,1.7082888033972587,0.3052926518231453,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","4f, 2a, 12k",2,6.0,Al,0.0,True
mp-863003,NaAl6Fe3Si6B3H3O30F,1.781052322575056,0.2251189422551947,[6.0],3.0,3.0,3.0,Octahedron,6c,1,6.0,Al,0.0,True
mp-863358,KAl11O17,1.6781692418375378,0.3644186993362021,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","2b, 8h, 4f",2,4.0,Al,0.0,True
mp-863358,KAl11O17,1.6781692418375378,0.3644186993362021,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","2b, 8h, 4f",2,6.0,Al,0.0,True
mp-8678,NaAlPO4F,1.8392735340623063,0.1103155592752611,[4.0],3.0,3.0,3.0,Octahedron,2a,1,4.0,Al,0.0,True
mp-883306,LaAl12O19,1.7526463442457234,0.2609845422385237,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","4b, 2a",2,4.0,Al,0.0,True
mp-883306,LaAl12O19,1.7526463442457234,0.2609845422385237,"[4.0, 6.0]",3.0,3.0,3.0,"Octahedron, Tetrahedron","4b, 2a",2,6.0,Al,0.0,True
mp-8898,TaAlO4,1.971092312971006,-0.0949543658487384,[6.0],3.0,3.0,3.0,Octahedron,4c,1,6.0,Al,0.0,True
mp-9157,K3AlO3,0.2636142787861068,5.304663118298576,[4.0],3.0,3.0,3.0,Tetrahedron,2i,1,4.0,Al,0.0,True
mp-9230,KAlAs2O7,1.8766531938292643,0.0632343808032491,[6.0],3.0,3.0,3.0,Octahedron,2i,1,6.0,Al,0.0,True
mp-9480,KAlSiO4,1.837168362526117,-0.2758834505247978,[4.0],3.0,3.0,3.0,Tetrahedron,2b,1,4.0,Al,0.0,True
mp-9512,SrAl2P2(O4F)2,1.7284026781849282,0.2513882055490783,[4.0],3.0,3.0,3.0,Octahedron,4a,1,4.0,Al,0.0,True
mp-974451,K2Al2O3F2,1.7378821007909866,0.0336953932082078,[3.0],3.0,3.0,3.0,Tetrahedron,4j,1,3.0,Al,0.0,True
mp-9751,Al2Ge2O7,1.6515904355686828,0.428059086578881,[5.0],3.0,3.0,3.0,Trigonal bipyramid,4f,1,5.0,Al,0.0,True
mp-975622,Rb2Al2Si3O10,1.6805295928031292,0.2991319695847346,[4.0],3.0,3.0,3.0,Tetrahedron,4b,1,4.0,Al,0.0,True
mp-9844,BaAl2B2O7,1.6912544314626363,0.2341006864091307,[4.0],3.0,3.0,3.0,Tetrahedron,2c,1,4.0,Al,0.0,True
