material_id,chem_formula,R$_0$,B,Rb_chemenv,num_Rb_chemenvs,Rb_wyckoff,num_Rb_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Rb_sites,num_CN_env,num_charge_states,RbX_coordn,RbO_coordn,mean_coordn_Rb-X,min_coordn_Rb-X,max_coordn_Rb-X,mean_coordn_Rb-O,min_coordn_Rb-O,max_coordn_Rb-O,mean_Rb_charge,min_Rb_charge,max_Rb_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_RbO_BondL
mp-1211702,K2RbDyV2O8,3.809511260039797,-0.165563871477749,Cuboctahedron,1,1a,1,[3.889370779097119],0.0,3.889370779097119,ABC2D2E8,1,1,1,[12.0],[12.0],12.0,12.0,12.0,12.0,12.0,12.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,Dy-K-O-Rb-V,0.0,-2.731318518833333,3.4091,5,Trigonal,-3m,P-3m1,oxide,"K, Rb",,V,,,,O,,,Dy,,"B $\in$ [-1, -0.1]",Negative B,3.326187271100306
mp-1211709,K2RbHoV2O8,3.803801508606542,-0.1663151496515816,Cuboctahedron,1,1a,1,[3.837512678745049],0.0,3.837512678745049,ABC2D2E8,1,1,1,[12.0],[12.0],12.0,12.0,12.0,12.0,12.0,12.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,Ho-K-O-Rb-V,0.0,-2.734998923357143,3.3687,5,Trigonal,-3m,P-3m1,oxide,"K, Rb",,V,,,,"H, O",,,Ho,,"B $\in$ [-1, -0.1]",Negative B,3.318286324371188
mp-1211717,K2RbTmV2O8,3.772767248031257,-0.1625020715494884,Cuboctahedron,1,1a,1,[3.855852624379705],0.0,3.855852624379705,ABC2D2E8,1,1,1,[12.0],[12.0],12.0,12.0,12.0,12.0,12.0,12.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,K-O-Rb-Tm-V,0.0,-2.745110733714286,3.368999999999999,5,Trigonal,-3m,P-3m1,oxide,"K, Rb",,V,,,,O,,,Tm,,"B $\in$ [-1, -0.1]",Negative B,3.2983859587709765
mp-1211720,K2RbErV2O8,3.7909808945364754,-0.1639237254234329,Cuboctahedron,1,1a,1,[3.864905107158924],0.0,3.864905107158924,ABC2D2E8,1,1,1,[12.0],[12.0],12.0,12.0,12.0,12.0,12.0,12.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,Er-K-O-Rb-V,0.0,-2.739897928714285,3.3886,5,Trigonal,-3m,P-3m1,oxide,"K, Rb",,V,,,,O,,,Er,,"B $\in$ [-1, -0.1]",Negative B,3.3124439660523453
mp-1211725,K2RbNdV2O8,3.976059541919015,-0.2098451861766714,Cuboctahedron,1,1a,1,[3.9615025182713652],0.0,3.9615025182713652,ABC2D2E8,1,1,1,[12.0],[12.0],12.0,12.0,12.0,12.0,12.0,12.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,K-Nd-O-Rb-V,0.0,-2.690276074964287,3.4296,5,Trigonal,-3m,P-3m1,oxide,"K, Rb",,V,,,,"N, O",,,Nd,,"B $\in$ [-1, -0.1]",Negative B,3.3868817071267645
mp-1211726,K2Rb4Fe2O5,4.426707822420141,-0.7837299906863191,Trigonal bipyramid,1,"4g, 4i",2,"[5.265305390769213, 9.328367739843966]",1.0,7.29683656530659,A2B2C4D5,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Fe-K-O-Rb,0.0,-1.455434631115384,0.980399999999999,4,Monoclinic,2/m,C2/m,oxide,"K, Rb",,Fe,,,,O,F,,,,"B $\in$ [-1, -0.1]",Negative B,3.0742348948378826
mp-1211736,K2RbPrV2O8,4.03272774797786,-0.2323570692663311,Icosahedron,1,1a,1,[3.869333926747676],0.0,3.869333926747676,ABC2D2E8,1,1,1,[12.0],[12.0],12.0,12.0,12.0,12.0,12.0,12.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,K-O-Pr-Rb-V,0.0,-2.681127125261905,3.424,5,Trigonal,-3m,P-3m1,oxide,"K, Rb",,V,,,,"O, P",,,Pr,,"B $\in$ [-1, -0.1]",Negative B,3.380338362139716
mp-1211738,K2RbLaV2O8,4.031850134102028,-0.228929973483549,Icosahedron,1,1a,1,[3.811939935182167],0.0,3.811939935182167,ABC2D2E8,1,1,1,[12.0],[12.0],12.0,12.0,12.0,12.0,12.0,12.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,K-La-O-Rb-V,0.0,-2.710005932642858,3.4692,5,Trigonal,-3m,P-3m1,oxide,"K, Rb",,V,,,,O,,,La,,"B $\in$ [-1, -0.1]",Negative B,3.3890915519302625
mp-1211745,K2RbScV2O8,3.636775394543865,-0.1504757830894555,Cuboctahedron,1,1a,1,[3.720642683645009],0.0,3.720642683645009,ABC2D2E8,1,1,1,[12.0],[12.0],12.0,12.0,12.0,12.0,12.0,12.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,K-O-Rb-Sc-V,0.0,-2.7055108433571293,3.0768,5,Trigonal,-3m,P-3m1,oxide,"K, Rb",,"Sc, V",,,,"O, S",,,,,"B $\in$ [-1, -0.1]",Negative B,3.1974974889325622
mp-1211767,K2RbSmV2O8,3.930165728061874,-0.2010096131026135,Cuboctahedron,1,1a,1,[3.925171508249535],0.0,3.925171508249535,ABC2D2E8,1,1,1,[12.0],[12.0],12.0,12.0,12.0,12.0,12.0,12.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,K-O-Rb-Sm-V,0.0,-2.705238969071428,3.1226,5,Trigonal,-3m,P-3m1,oxide,"K, Rb",,V,,,,"O, S",,,Sm,,"B $\in$ [-1, -0.1]",Negative B,3.3657937628785675
mp-1211828,K2RbEuV2O8,3.96385281216863,-0.2141746001081472,Cuboctahedron,1,1a,1,[3.93234933085166],0.0,3.93234933085166,ABC2D2E8,1,1,1,[12.0],[12.0],12.0,12.0,12.0,12.0,12.0,12.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,Eu-K-O-Rb-V,0.021326792803568,-2.5624862826428583,0.0,5,Trigonal,-3m,P-3m1,oxide,"K, Rb",,V,,,,O,,,Eu,,"B $\in$ [-1, -0.1]",Negative B,3.3625203985451946
mp-1213079,CsRbSO4,1.0427028770383338,0.9903021110965896,"Octahedron, Bicapped square prism (adjacent faces)",2,"1a, 1b",2,"[9.278319824642034, 0.14357922799432402]",0.5,4.7109495263181795,ABCD4,2,2,1,"[10.0, 6.0]","[10.0, 6.0]",8.0,6.0,10.0,8.0,6.0,10.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",GGA,Cs-O-Rb-S,0.016396287857142,-2.244935552807881,4.8535,4,Trigonal,3m,P3m1,sulfate,"Rb, Cs",,,,,,"C, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,3.098269404777402
mp-1219122,RbV3Cd4O12,2.235908361648684,0.3817814776429394,Bicapped square prism (adjacent faces),1,2a,1,[8.540248222155176],1.0,8.540248222155176,AB3C4D12,1,1,1,[10.0],[10.0],10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Cd-O-Rb-V,0.0,-2.024042778375,2.3178,4,Monoclinic,m,Cc,oxide,Rb,,"V, Cd",,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.105359764604921
mp-1219153,RbTlP2(HO2)4,2.127007123144118,0.4812229679415189,Square-face bicapped trigonal prism,1,2a,1,[5.661717902434953],1.0,5.661717902434953,ABC2D4E8,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",GGA,H-O-P-Rb-Tl,0.004796403593749,-2.051400213444941,4.6684,5,Monoclinic,2,P2_1,oxide,Rb,,,,Tl,,"H, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.0475781988024697
mp-1219542,RbTi3FeO8,2.9080906496168097,0.0639366657055785,Cuboctahedron,1,1a,1,[4.8337948486627464],0.0,4.8337948486627464,ABC3D8,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Fe-O-Rb-Ti,0.029193120769235,-2.990403979038462,2.2955,4,Monoclinic,m,Cm,oxide,Rb,,"Ti, Fe",,,,O,F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.0446334272969384
mp-1219548,RbTi3AlO8,3.0699099720597403,0.0027354716322673,Diminished icosahedron,1,1a,1,[9.497202201813154],1.0,9.497202201813154,ABC3D8,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Al-O-Rb-Ti,0.034981549912593,-3.317280524423077,2.5876,4,Triclinic,1,P1,oxide,Rb,,Ti,,Al,,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.0194802138038446
mp-1219552,RbTi3NbO9,3.012944368592799,0.0498570333153188,Pentagonal prism,1,2a,1,[2.223959802293963],0.0,2.223959802293963,ABC3D9,1,1,1,[10.0],[10.0],10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Nb-O-Rb-Ti,0.007985448750062,-3.269866175178571,2.3867000000000003,4,Orthorhombic,mm2,Pmn2_1,oxide,Rb,,"Ti, Nb",,,,"N, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.129577599646182
mp-1219559,RbNaCd3O4,2.952813209858518,0.1270088191592489,Cube,1,1a,1,[0.04388493867246],0.0,0.04388493867246,ABC3D4,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Cd-Na-O-Rb,0.0,-1.406250274319922,0.4397,4,Monoclinic,m,Cm,oxide,"Na, Rb",,Cd,,,,"C, N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.2219362884803306
mp-1219566,RbTiNbO5,3.115905643902132,-0.0229795274006985,Cube,1,4c,1,[2.229478841619134],0.0,2.229478841619134,ABCD5,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,Nb-O-Rb-Ti,0.0,-3.105198752916727,2.6967,4,Orthorhombic,mmm,Pnma,oxide,Rb,,"Ti, Nb",,,,"N, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.0241206086457555
mp-1219570,RbSbWO6,2.214973048746097,0.5538928053835884,Tricapped octahedron (all 3 cap faces are sharingone edge of a face),1,2b,1,[5.996179095452681],1.0,5.996179095452681,ABCD6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,O-Rb-Sb-W,0.001081023333333,-2.163121958611111,2.7737,4,Orthorhombic,mm2,Ima2,oxide,Rb,,W,,,Sb,"O, S",,,,,"B $\in$ [0.5, 1]",Positive B,3.2329776045941343
mp-1219576,RbNbTeO6,3.38369794202712,-0.0914880397935134,Hexagonal bipyramid,1,2e,1,[3.805737071600036],0.0,3.805737071600036,ABCD6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Nb-O-Rb-Te,0.0,-2.288146800462963,2.274499999999999,4,Orthorhombic,mmm,Imma,oxide,Rb,,Nb,,,Te,"N, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.2170182270956302
mp-1219578,RbSO3F,2.74883561470674,0.2292532918098491,Bicapped square prism (adjacent faces),1,4c,1,[8.749419330801917],1.0,8.749419330801917,ABCD3,1,1,1,[10.0],[7.0],10.0,10.0,10.0,7.0,7.0,7.0,1.0,1.0,1.0,2.0,2,2,"F-, O2-","Alkali Metals, Halogens, Nonmetals",GGA,F-O-Rb-S,0.0,-2.26263996875,5.1068,4,Orthorhombic,mmm,Pnma,sulfite,Rb,,,,,,"O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,3.0831237017196917
mp-1219587,RbNbWO6,3.1622002332761507,0.0790847534490144,no_data,1,no_data,1,no_data,0.0,no_data,ABCD6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Nb-O-Rb-W,0.0,-2.6130161891666672,2.929999999999999,4,Orthorhombic,mmm,Imma,oxide,Rb,,"Nb, W",,,,"N, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.3060114942125067
mp-1219605,RbAlSi3O8,2.773124998473876,0.1669250424871148,Pentagonal prism,1,2i,1,[3.512576633029565],0.0,3.512576633029565,ABC3D8,1,1,1,[10.0],[10.0],10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-O-Rb-Si,0.0,-3.244703725961538,4.9009,4,Triclinic,-1,P-1,oxide,Rb,,,,Al,Si,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.153211158970298
mp-1219606,RbSbMoO6,2.52759041235158,0.3658562097698398,Pentagonal-face capped pentagonal antiprism,1,2b,1,[11.351521810165963],1.0,11.351521810165963,ABCD6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Mo-O-Rb-Sb,0.0,-2.039864508055556,2.4282,4,Orthorhombic,mm2,Ima2,oxide,Rb,,Mo,,,Sb,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.2265042338689347
mp-1219617,RbAlSi3O8,2.939858582557753,0.0995514429584997,Pentagonal prism,1,2c,1,[3.485889460099712],0.0,3.485889460099712,ABC3D8,1,1,1,[10.0],[10.0],10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-O-Rb-Si,0.006099015000001,-3.238604710961538,4.784800000000001,4,Monoclinic,2,C2,oxide,Rb,,,,Al,Si,"O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.1678692388513223
mp-1219619,RbLa2TaTi2O10,2.369554608468382,0.3815430654691732,Cube,1,1a,1,[1.0582660300619091],0.0,1.0582660300619091,ABC2D2E10,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA,La-O-Rb-Ta-Ti,0.027617051874999,-3.521493201968751,2.4697,5,Monoclinic,m,Cm,oxide,Rb,,"Ti, Ta",,,,O,,,La,,"B $\in$ [0.1, 0.5]",Positive B,3.149214927765634
mp-1219620,RbOsNO3,2.5717817829873137,0.3641930166189335,no_data,1,no_data,1,no_data,0.0,no_data,ABCD3,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,N-O-Os-Rb,0.047480146249999,-1.294856813333333,2.9249,4,Orthorhombic,222,P2_12_12_1,nitrate,Rb,,Os,,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.15727142723872
mp-1219627,RbAs4(HO4)3,3.3180625253571043,-0.0806720464146681,Bicapped square prism (opposite faces),1,1a,1,[3.850694279054195],0.0,3.850694279054195,AB3C4D12,1,1,1,[10.0],[10.0],10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",r2SCAN,As-H-O-Rb,0.0,-1.6283647550625,2.7692,4,Triclinic,1,P1,oxide,Rb,,,,,As,"H, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.0823897535517486
mp-1219631,RbTaTiO5,3.13318702265761,-0.00884434279887,Cube,1,4c,1,[2.3391094568500073],0.0,2.3391094568500073,ABCD5,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,O-Rb-Ta-Ti,0.0,-3.234394786645834,3.0092,4,Orthorhombic,mmm,Pnma,oxide,Rb,,"Ti, Ta",,,,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.0690616026008595
mp-1219634,RbCrO3F,3.235479713060084,0.0148531982546636,Square-face bicapped square antiprism,1,4a,1,[7.049462886765355],1.0,7.049462886765355,ABCD3,1,1,1,[10.0],[7.0],10.0,10.0,10.0,7.0,7.0,7.0,1.0,1.0,1.0,2.0,2,2,"F-, O2-","Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Cr-F-O-Rb,0.012643081229173,-2.091242206666666,2.897,4,Orthorhombic,222,P2_12_12_1,fluoride,Rb,,Cr,,,,"C, O",F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.1610790473511017
mp-1219651,RbNaCaTh(Si2O5)4,3.2477285756407293,-0.0410462466796585,Hexagonal prism,1,2e,1,[4.2648023462749745],0.0,4.2648023462749745,ABCDE8F20,1,1,1,[12.0],[12.0],12.0,12.0,12.0,12.0,12.0,12.0,1.0,1.0,1.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals",GGA,Ca-Na-O-Rb-Si-Th,0.001286538346352,-3.308542512933728,4.934799999999999,6,Tetragonal,-42m,P-42c,oxide,"Na, Rb",Ca,,,,Si,"C, N, O, S",,,,Th,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.122640927500761
mp-1219652,Rb3H(SeO4)2,2.846260138998386,0.1431317817455492,"Face-capped octahedron, Bicapped square prism (adjacent faces)",2,2a,1,"[5.982909817883733, 6.919278839514285, 6.869474631269716]",1.0,6.590554429555911,AB2C3D8,2,2,1,"[10.0, 6.0]","[10.0, 6.0]",8.0,6.0,10.0,8.0,6.0,10.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",GGA,H-O-Rb-Se,0.0,-1.659381011316964,3.4013,4,Monoclinic,m,Cc,oxide,Rb,,,,,,"H, O, S, Se",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.1596544863615814
mp-1219655,Rb3H(SeO4)2,2.708421248513267,0.192162628338378,"Pentagonal antiprism, Bicapped square prism (adjacent faces)",2,"1a, 2i",2,"[2.915470981283757, 7.473983954322318]",0.5,5.1947274678030375,AB2C3D8,2,2,1,"[10.0, 6.0]","[10.0, 6.0]",8.0,6.0,10.0,8.0,6.0,10.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",GGA,H-O-Rb-Se,0.004049835714285,-1.655331175602678,3.5838,4,Monoclinic,2/m,C2/m,oxide,Rb,,,,,,"H, O, S, Se",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.137956953223026
mp-1219659,Rb3Ti4Tl(PO5)4,3.0274335892847133,0.0021193817725408,Tricapped triangular prism (one square-face cap and two triangular-face caps),1,2a,1,"[7.006193674126345, 8.179878353042023, 8.168892475717856]",1.0,7.784988167628742,AB3C4D4E20,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA,O-P-Rb-Ti-Tl,0.000194730976562,-2.975287868991816,2.9233,5,Monoclinic,2,P2_1,oxide,Rb,,Ti,,Tl,,"O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.0323583434489145
mp-1219662,Rb3P4H9O16,2.627924771627325,0.2122075953238147,"Square-face capped square prism, Dodecahedron with triangular faces - p2345 plane normalized",2,2a,1,"[2.533050138688742, 2.528571599545579, 6.241152255455027]",0.333,3.7675913312297826,A3B4C9D16,2,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",GGA,H-O-P-Rb,0.000103105625011,-2.115544215385045,5.4481,4,Monoclinic,m,Cc,oxide,Rb,,,,,,"H, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.07128592292801
mp-1219676,Rb5TiSb7O22,2.71878876867704,0.1990826954391313,"Cube, Tricapped octahedron (cap faces are aligned), Octahedron",3,2a,1,"[8.528735287202482, 8.26624727656065, 10.11454512597077, 10.00918955299765, 0.33022394943696204]",0.8,7.449788238433702,AB5C7D22,3,5,1,"[1.0, 4.0, 6.0, 7.0, 8.0]","[1.0, 4.0, 6.0, 7.0, 8.0]",5.2,1.0,8.0,5.2,1.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,O-Rb-Sb-Ti,0.0,-2.117265942309523,1.6305,4,Monoclinic,m,Cc,oxide,Rb,,Ti,,,Sb,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.086187621683673
mp-1219682,RbNb3(PO5)3,3.3508717470919214,-0.0229532310991085,Square-face capped hexagonal prism,1,4e,1,[12.871606230663058],1.0,12.871606230663058,AB3C3D15,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Nb-O-P-Rb,0.0,-2.896907866087662,0.0,4,Monoclinic,2/m,P2_1/c,oxide,Rb,,Nb,,,,"N, O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.2988073474489994
mp-1219683,Rb3Ti4Tl(PO5)4,3.072418768540021,-0.0166496198614768,Tricapped triangular prism (one square-face cap and two triangular-face caps),1,2a,1,"[8.174393559563994, 7.021103829767251, 7.002181998206318]",1.0,7.39922646251252,AB3C4D4E20,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA,O-P-Rb-Ti-Tl,0.000318563320312,-2.9751640366480663,2.997099999999999,5,Monoclinic,2,P2_1,oxide,Rb,,Ti,,Tl,,"O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.033684204574749
mp-1219695,Rb4Mn(MoO4)3,2.637899362270516,0.2442979195505932,"Tridiminished icosahedron, Triangular cupola, Anticuboctahedron, Bicapped square prism (adjacent faces)",4,2b,1,"[8.052544008663688, 1.794555604131625, 3.2779081792762153, 4.369245361846004]",0.25,4.373563288479383,AB3C4D12,4,3,1,"[10.0, 6.0, 9.0]","[10.0, 6.0, 9.0]",8.333333333333334,6.0,10.0,8.333333333333334,6.0,10.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Mn-Mo-O-Rb,0.0,-2.170566202396551,3.128399999999999,4,Trigonal,3m,P31c,oxide,Rb,,"Mn, Mo",,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,3.1249852928296082
mp-1219739,Rb3H(SO4)2,2.6805123141711875,0.19623406871453,no_data,1,no_data,1,no_data,0.0,no_data,AB2C3D8,2,2,1,"[12.0, 9.0]","[10.0, 9.0]",10.5,9.0,12.0,9.5,9.0,10.0,1.0,1.0,1.0,1.5,1,2,"H+, O2-","Alkali Metals, Nonmetals",GGA,H-O-Rb-S,8.491535714316715e-05,-2.111411911339285,5.0002,4,Monoclinic,m,Cc,sulfate,Rb,,,,,,"H, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.101371843610052
mp-1219756,Rb2Ti(TeO4)3,3.1681266188741466,-0.0227307130710502,Metabidiminished icosahedron,1,2c,1,[9.226139928657226],1.0,9.226139928657226,AB2C3D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,O-Rb-Te-Ti,0.000883845,-1.998511762685186,1.524,4,Monoclinic,2,C2,oxide,Rb,,Ti,,,Te,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.1250933161834062
mp-1219784,Rb2Ti(WO4)3,3.0488444555828056,0.1158257999940444,Anticuboctahedron,1,2c,1,[12.266186007616753],1.0,12.266186007616753,AB2C3D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,O-Rb-Ti-W,0.0,-2.492750830462963,2.8232,4,Monoclinic,2,C2,oxide,Rb,,"Ti, W",,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,3.2681162840101323
mp-1219815,Rb5Gd(MoO4)4,2.7591771051274527,0.1747926700152664,"Icosahedron, Bicapped octahedron (cap faces with one atom in common), Bicapped square prism (adjacent faces)",3,"1a, 2m, 2n",3,"[9.649133330450406, 8.954896441074009, 1.766744431181389]",0.667,6.790258067568602,AB4C5D16,3,3,1,"[10.0, 12.0, 8.0]","[10.0, 12.0, 8.0]",10.0,8.0,12.0,10.0,8.0,12.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,Gd-Mo-O-Rb,0.008390881442306,-2.344845711057693,3.0413,4,Monoclinic,2/m,P2/m,oxide,Rb,,Mo,,,,O,,,Gd,,"B $\in$ [0.1, 0.5]",Positive B,3.2015440869188434
