material_id,chem_formula,R$_0$,B,Mo_chemenv,num_Mo_chemenvs,Mo_wyckoff,num_Mo_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Mo_sites,num_CN_env,num_charge_states,MoX_coordn,MoO_coordn,mean_coordn_Mo-X,min_coordn_Mo-X,max_coordn_Mo-X,mean_coordn_Mo-O,min_coordn_Mo-O,max_coordn_Mo-O,mean_Mo_charge,min_Mo_charge,max_Mo_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_MoO_BondL
mp-15481,DyCu(MoO4)2,1.853408659672357,0.1564901197105945,Tetrahedron,1,8c,1,"[0.044093723564829004, 0.065968731724522]",0.0,0.0550312276446755,ABC2D8,1,2,2,"[4.0, 4.0]","[4.0, 4.0]",4.0,4.0,4.0,4.0,4.0,4.0,5.5,5.0,6.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA_U,Cu-Dy-Mo-O,0.013326153437501,-2.278202888993056,2.0132,4,Orthorhombic,mmm,Pbca,oxide,,,"Cu, Mo",,,,"C, O",,,Dy,,"B $\in$ [0.1, 0.5]",Positive B,1.805466304703762
mp-1650411,Sr5Fe4MoO15,1.9351058829376515,0.1459099908799976,Octahedron,1,1a,1,"[0.0027701177127230003, 0.002691685501075]",0.0,0.0027309016068990002,AB4C5D15,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Fe-Mo-O-Sr,0.006290838200016,-2.3855411194,0.0,4,Monoclinic,m,Cm,oxide,,Sr,"Fe, Mo",,,,"O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,1.935135315565513
mp-16678,Nd2Mo4O15,1.9666178892017423,0.5122984919847269,"Tetrahedron, Octahedron, Trigonal bipyramid",3,2i,1,"[2.543131823992104, 0.027171254898913002, 0.47879391685382605, 0.040373930192678, 0.016510337153417, 0.015874351158164]",0.0,0.5203092690415171,A2B4C15,3,3,1,"[4.0, 5.0, 6.0]","[4.0, 5.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",r2SCAN,Mo-Nd-O,0.0,-2.499877768253968,2.5839,3,Triclinic,-1,P-1,oxide,,,Mo,,,,"N, O",,,Nd,,"B $\in$ [0.5, 1]",Positive B,1.8272606116448913
mp-16679,Sm2Mo4O15,1.958746249360543,0.4949682731296862,"Tetrahedron, Octahedron, Trigonal bipyramid",3,2i,1,"[2.81467805638745, 0.028283670154984, 0.49653301462034205, 0.042450521353114, 0.014692238328034, 0.019055497094291003]",0.0,0.5692821663230359,A2B4C15,3,3,1,"[4.0, 5.0, 6.0]","[4.0, 5.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",r2SCAN,Mo-O-Sm,0.0,-2.504615074365078,2.5504,3,Triclinic,-1,P-1,oxide,,,Mo,,,,"O, S",,,Sm,,"B $\in$ [0.1, 0.5]",Positive B,1.8248965641693615
mp-16802,BaMo2(P2O7)2,2.038525429907032,0.1651773386640428,Octahedron,1,"2e, 2a",2,"[0.719517151307419, 0.6383060387739861]",0.0,0.6789115950407025,AB2C4D14,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Ba-Mo-O-P,0.0,-2.693897771360543,3.9317,4,Monoclinic,2/m,C2/c,oxide,,Ba,Mo,,,B,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.15352077136577
mp-16811,Ho2MoO6,2.281468069691924,2.182352121642088,Trigonal bipyramid,1,4f,1,[1.419447329411212],0.0,1.419447329411212,AB2C6,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",r2SCAN,Ho-Mo-O,0.0,-3.191563560833332,2.1491,3,Monoclinic,2/m,C2/c,oxide,,,Mo,,,,"H, O",,,Ho,,B > 1,Positive B,1.8855692312390793
mp-16882,ZnMoO4,1.981319751691552,0.5263849255102281,Tetrahedron,1,2i,1,"[0.105596570188436, 0.077747574994322, 0.032572897840044]",0.0,0.07197234767426733,ABC4,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",r2SCAN,Mo-O-Zn,0.000203276388889,-1.920064570277778,3.5481,3,Triclinic,-1,P-1,oxide,,,"Zn, Mo",,,,O,,,,,"B $\in$ [0.5, 1]",Positive B,1.7688975526819604
mp-16909,K(MoO3)3,1.941745835620401,0.4378750860341688,"Square pyramid, Octahedron",2,"4j, 2i",2,"[0.7468565528548781, 1.828514799874668]",0.0,1.287685676364773,AB3C9,2,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,5.5,5.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,K-Mo-O,0.038213957197806,-1.999278806711538,0.0,3,Monoclinic,2/m,C2/m,oxide,K,,Mo,,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0261067363389005
mp-16991,RbMoAsO6,1.9859445838923548,0.976091786142011,Octahedron,1,4f,1,[0.9855115097694921],0.0,0.9855115097694921,ABCD6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,As-Mo-O-Rb,0.000520164374996,-1.9481381575,2.4553000000000003,4,Orthorhombic,mmm,Fddd,oxide,Rb,,Mo,,,As,O,,,,,"B $\in$ [0.5, 1]",Positive B,2.0063606641902774
mp-17022,Cs(MoO3)3,1.94163759254086,0.4336174881212023,"Square pyramid, Octahedron",2,"4j, 2i",2,"[0.7789259416806441, 1.8566158503057562]",0.0,1.3177708959932002,AB3C9,2,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,5.5,5.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Cs-Mo-O,0.045576465274724,-2.00205659458886,0.0,3,Monoclinic,2/m,C2/m,oxide,Cs,,Mo,,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.026036119356008
mp-17138,KMoPO6,1.9789004642854608,0.9462894535707812,Octahedron,1,4f,1,[0.460316047506772],0.0,0.460316047506772,ABCD6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,K-Mo-O-P,0.00042324983332,-2.377654261321429,2.5431,4,Orthorhombic,mmm,Fddd,oxide,K,,Mo,,,,"O, P",,,,,"B $\in$ [0.5, 1]",Positive B,1.997110680454907
mp-17289,CoMoO4,1.9408343990400403,0.5541953122765975,Octahedron,1,"2g, 2i",2,"[1.364572692122921, 1.4665204044733762]",0.0,1.4155465482981486,ABC4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",r2SCAN,Co-Mo-O,0.008511477291672,-1.698526819583333,0.0,3,Monoclinic,2/m,C2/m,oxide,,,"Co, Mo",,,,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,1.9900456330592948
mp-17306,KMo3(PO7)2,1.9448880570230245,0.5080143537193695,"Octahedron, Trigonal bipyramid",2,2e,1,"[1.427389262887017, 0.819852240545335, 0.788038720703775]",0.0,1.0117600747120423,AB2C3D14,2,3,2,"[6.0, 5.0, 6.0]","[6.0, 5.0, 6.0]",5.666666666666667,5.0,6.0,5.666666666666667,5.0,6.0,5.666666666666667,5.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,K-Mo-O-P,2.6688274985531283e-05,-2.291183801076785,2.1257,4,Monoclinic,2/m,P2_1/m,oxide,K,,Mo,,,,"O, P",,,,,"B $\in$ [0.5, 1]",Positive B,1.9931292060410484
mp-17314,LiMo3P3O16,1.9409440613212576,0.3632325555126882,"Octahedron, Trigonal bipyramid",2,2i,1,"[1.874564643122796, 0.49243487536905006, 0.496729756924966]",0.0,0.9545764251389374,AB3C3D16,2,2,2,"[6.0, 5.0]","[6.0, 5.0]",5.5,5.0,6.0,5.5,5.0,6.0,5.5,5.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Mo-O-P,0.022242326494577,-2.35024137292443,1.683999999999999,4,Triclinic,-1,P-1,oxide,Li,,Mo,,,,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9704573906377145
mp-17427,AgMo3(PO7)2,1.9419569183058667,0.4610103321122399,"Octahedron, Trigonal bipyramid",2,2e,1,"[0.753786658110221, 0.8232011985814931, 1.169911975082976]",0.0,0.91563327725823,AB2C3D14,2,3,2,"[6.0, 5.0, 6.0]","[6.0, 5.0, 6.0]",5.666666666666667,5.0,6.0,5.666666666666667,5.0,6.0,5.666666666666667,5.0,6.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Ag-Mo-O-P,0.012401876437501,-2.096760121047618,1.9584,4,Monoclinic,2/m,P2_1/m,oxide,,,"Mo, Ag",,,,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9899262802581088
mp-17542,TlMoPO6,1.9792589980784243,0.9650882453210916,Octahedron,1,4f,1,[0.42308790648826006],0.0,0.42308790648826006,ABCD6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Mo-O-P-Tl,0.0,-2.150051524775132,2.8562000000000003,4,Orthorhombic,mmm,Fddd,oxide,,,Mo,,Tl,,"O, P",,,,,"B $\in$ [0.5, 1]",Positive B,1.9978364218940818
mp-17591,Sm2MoO6,2.2648302503375906,2.096648683241173,Trigonal bipyramid,1,4f,1,[1.283324955616181],0.0,1.283324955616181,AB2C6,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",r2SCAN,Mo-O-Sm,0.0,-3.143166101111113,2.2312,3,Monoclinic,2/m,C2/c,oxide,,,Mo,,,,"O, S",,,Sm,,B > 1,Positive B,1.8844809136917313
mp-17822,Dy2MoO6,2.277647922078139,2.1644076642130754,Trigonal bipyramid,1,4f,1,[1.397820443526693],0.0,1.397820443526693,AB2C6,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",r2SCAN,Dy-Mo-O,0.0,-3.187545564259259,2.166,3,Monoclinic,2/m,C2/c,oxide,,,Mo,,,,O,,,Dy,,B > 1,Positive B,1.8850090976420262
mp-18340,Tb2MoO6,2.2735127191430125,2.1429217564375884,Trigonal bipyramid,1,4f,1,[1.3728735381265271],0.0,1.3728735381265271,AB2C6,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",r2SCAN,Mo-O-Tb,0.0,-3.183555702870368,2.2016,3,Monoclinic,2/m,C2/c,oxide,,,Mo,,,,O,,,Tb,,B > 1,Positive B,1.8847781420444947
mp-18353,Cs2Mo3SeO12,1.9882692944178904,0.2310084638254201,no_data,1,no_data,1,no_data,0.0,no_data,AB2C3D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,Cs-Mo-O-Se,0.0,-1.968016867869673,2.4983,4,Hexagonal,6,P6_3,oxide,Cs,,Mo,,,,"C, O, S, Se",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9474120260966086
mp-18435,NaMoP2O7,1.8805848879223608,0.327087668422783,Octahedron,1,4e,1,[0.20003040848195203],0.0,0.20003040848195203,ABC2D7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,Mo-Na-O-P,0.0,-2.563204038696817,3.2076,4,Monoclinic,2/m,P2_1/c,oxide,Na,,Mo,,,,"N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.108459452546197
mp-18492,Na2Zr(MoO4)3,2.3072235764958364,1.394594433951378,Tetrahedron,1,"4f, 2e",2,"[0.6114023773294001, 0.133726957493769]",0.0,0.37256466741158456,AB2C3D12,1,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Mo-Na-O-Zr,0.029180129027809,-2.328343660708812,2.7872,4,Monoclinic,2/m,C2/c,oxide,Na,,"Zr, Mo",,,,"N, O",,,,,B > 1,Positive B,1.9091530521550202
mp-18496,CsMoP2O7,1.991587042459084,0.2383434167934928,Octahedron,1,4e,1,[0.205816576559908],0.0,0.205816576559908,ABC2D7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Cs-Mo-O-P,0.0,-2.592787929676444,3.822199999999999,4,Monoclinic,2/m,P2_1/c,oxide,Cs,,Mo,,,,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1569772819938877
mp-18497,KMoP2O7,2.034266944978131,0.1691431625514561,Octahedron,1,4e,1,[0.23843588112039701],0.0,0.23843588112039701,ABC2D7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,K-Mo-O-P,0.0,-2.597764701730518,4.0042,4,Monoclinic,2/m,P2_1/c,oxide,K,,Mo,,,,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.151636140093464
mp-1851458,CaBiMoO5,2.0725662311758253,1.8364332847732745,Trigonal bipyramid,1,8c,1,[1.8981835502082802],0.0,1.8981835502082802,ABCD5,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Bi-Ca-Mo-O,0.037049007031247,-2.28469794671875,1.6711,4,Orthorhombic,mmm,Pbca,oxide,,Ca,Mo,,Bi,B,"C, O",,,,,B > 1,Positive B,2.0041720250589794
mp-18527,CsMoPO6,1.979806644210791,0.9423180293208184,Octahedron,1,4f,1,[0.42355082511395004],0.0,0.42355082511395004,ABCD6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Cs-Mo-O-P,0.0,-2.3814296835331152,2.8603,4,Orthorhombic,mmm,Fddd,oxide,Cs,,Mo,,,,"C, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,1.9979325188791315
mp-18733,AlTl(MoO4)2,2.089123686127041,0.7291256531056892,Tetrahedron,1,2d,1,[0.062074928483235],0.0,0.062074928483235,ABC2D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Al-Mo-O-Tl,0.0,-2.203208559444446,3.8702,4,Trigonal,-3m,P-3m1,oxide,,,Mo,,"Al, Tl",,O,,,,,"B $\in$ [0.5, 1]",Positive B,1.7938534493780016
mp-18744,Sr2ErMoO6,2.127882408767269,-0.6187127026914426,Octahedron,1,2c,1,[0.040684272161054004],0.0,0.040684272161054004,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,Er-Mo-O-Sr,0.0,-3.113661218499999,1.2643,4,Monoclinic,2/m,P2_1/c,oxide,,Sr,Mo,,,,"O, S",,,Er,,"B $\in$ [-1, -0.1]",Negative B,2.0147391927361897
mp-18783,Ca2FeMoO6,2.11849720659008,-0.5962080746191251,Octahedron,1,2a,1,[0.067112913452742],0.0,0.067112913452742,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Ca-Fe-Mo-O,0.003955293000005,-2.548062932999999,1.1193,4,Monoclinic,2/m,P2_1/c,oxide,,Ca,"Fe, Mo",,,,"C, O",F,,,,"B $\in$ [-1, -0.1]",Negative B,2.009470326761128
mp-18821,Y5(MoO6)2,1.604464852105513,1.3773146790874489,Octahedron,1,2g,1,[0.38807405346453905],0.0,0.38807405346453905,A2B5C12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.5,4.5,4.5,1.0,1,1,Mo4.50+-O2-,"Nonmetals, Transition Metals",r2SCAN,Mo-O-Y,0.016392166036197,-3.306844249473683,0.0,3,Monoclinic,2/m,C2/m,oxide,,,"Y, Mo",,,,O,,,,,B > 1,Positive B,2.0030296429931154
mp-18837,KSc(MoO4)2,2.142215028919602,0.8558171443059818,Tetrahedron,1,2d,1,[0.05713054015243001],0.0,0.05713054015243001,ABC2D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,K-Mo-O-Sc,0.0,-2.5136493401875013,3.615999999999998,4,Trigonal,-3m,P-3m1,oxide,K,,"Sc, Mo",,,,"O, S",,,,,"B $\in$ [0.5, 1]",Positive B,1.7956408571977773
mp-18868,RbFe(MoO4)2,2.1088426947986854,0.7771897302039701,Tetrahedron,1,2d,1,[0.078816847063231],0.0,0.078816847063231,ABC2D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Fe-Mo-O-Rb,0.0,-2.015124586458334,2.3779,4,Trigonal,-3m,P-3m1,oxide,Rb,,"Fe, Mo",,,,O,F,,,,"B $\in$ [0.5, 1]",Positive B,1.7941097940035557
mp-18938,Tl2MoO4,1.8611231052158108,0.2203954278433852,Tetrahedron,1,2c,1,[0.048551829041468],0.0,0.048551829041468,AB2C4,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",r2SCAN,Mo-O-Tl,0.0,-1.659020907380958,3.462799999999999,3,Monoclinic,2,C2,oxide,,,Mo,,Tl,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.7718073571536688
mp-18987,LiMoP2O7,2.0385613088338905,0.1669493172118765,Octahedron,1,2a,1,[0.719483241570063],0.0,0.719483241570063,ABC2D7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Mo-O-P,0.0,-2.582824036601731,1.536099999999999,4,Monoclinic,2,P2_1,oxide,Li,,Mo,,,,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1561030012070423
mp-19012,CaMoO3,2.013527903306282,0.0437637363295495,Octahedron,1,4b,1,[0.038395451309624004],0.0,0.038395451309624004,ABC3,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",r2SCAN,Ca-Mo-O,0.006362272499998,-2.613015463999999,1.131599999999999,3,Orthorhombic,mmm,Pnma,oxide,,Ca,Mo,,,,"C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.027129582940413
mp-19015,VCrMoO7,1.8970937087691424,0.2564179748669581,Tetrahedron,1,2i,1,[0.16799590531847303],0.0,0.16799590531847303,ABCD7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Cr-Mo-O-V,0.012245539406256,-2.191792862,2.2432,4,Triclinic,-1,P-1,oxide,,,"V, Cr, Mo",,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.7996037799452673
mp-19019,NiMoO4,2.019719135091853,1.4902990876823057,Octahedron,1,2e,1,[0.900706500773753],0.0,0.900706500773753,ABC4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",r2SCAN,Mo-Ni-O,0.007366374166664,-1.739861825000002,0.0,3,Monoclinic,2/m,P2/c,oxide,,,"Ni, Mo",,,,"N, O",,,,,B > 1,Positive B,1.9425758478645916
mp-19047,MgMoO4,2.0239410250526206,0.6294577129399882,Tetrahedron,1,"2h, 2i",2,"[0.149654437644654, 0.46983198906313006]",0.0,0.30974321335389204,ABC4,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",r2SCAN,Mg-Mo-O,0.0,-2.406204404583332,3.8132,3,Monoclinic,2/m,C2/m,oxide,,Mg,Mo,,,,O,,,,,"B $\in$ [0.5, 1]",Positive B,1.7676885615987117
mp-19049,BaTeMo2O9,1.9635871048247624,0.5211196100098794,Octahedron,1,2a,1,"[0.898355053913729, 0.824706734348374]",0.0,0.8615308941310516,ABC2D9,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Ba-Mo-O-Te,0.012129591874991,-2.150592575128206,2.8794,4,Monoclinic,2,P2_1,oxide,,Ba,Mo,,,"B, Te",O,,,,,"B $\in$ [0.5, 1]",Positive B,1.9956062706115436
mp-19081,MnMoO4,2.006271334551232,0.5712488558306792,Tetrahedron,1,"2g, 2i",2,"[0.395662306659574, 0.106497643107628]",0.0,0.251079974883601,ABC4,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",r2SCAN,Mn-Mo-O,0.01694274166665,-2.066809508821824,2.740999999999999,3,Monoclinic,2/m,C2/m,oxide,,,"Mn, Mo",,,,O,,,,,"B $\in$ [0.5, 1]",Positive B,1.7740014600143086
mp-19116,Sr2CaMoO6,1.9583113470622653,0.0765033056153481,Octahedron,1,2b,1,[0.005559405970699],0.0,0.005559405970699,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-Mo-O-Sr,0.0,-2.9194941195,2.561199999999999,4,Monoclinic,2/m,P2_1/c,oxide,,"Ca, Sr",Mo,,,,"C, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9583429629549967
mp-19117,Li4MoO5,1.9484962776299493,1.625721023770314,Octahedron,1,2i,1,[0.263770496279227],0.0,0.263770496279227,AB4C5,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,Li-Mo-O,0.0,-2.261947287833334,2.8472,3,Triclinic,-1,P-1,oxide,Li,,Mo,,,,O,,,,,B > 1,Positive B,1.9321890067445144
mp-19139,Mg2Mo3O8,1.982567906668205,0.1327252207738241,Octahedron,1,6c,1,[1.137931186033738],0.0,1.137931186033738,A2B3C8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",r2SCAN,Mg-Mo-O,0.046332940384615,-2.288069626923077,0.0021,3,Hexagonal,6mm,P6_3mc,oxide,,Mg,Mo,,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0312936723643915
mp-19180,VFeMoO7,1.8958828708024824,0.2530694743079766,Tetrahedron,1,2i,1,[0.17059773025094002],0.0,0.17059773025094002,ABCD7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Halogens, Nonmetals, Transition Metals",GGA_U,Fe-Mo-O-V,0.014226072281219,-2.0215053575,2.0434,4,Triclinic,-1,P-1,oxide,,,"V, Fe, Mo",,,,O,F,,,,"B $\in$ [0.1, 0.5]",Positive B,1.7996671856236117
mp-19209,LiAl(MoO4)2,2.1765948608660866,0.9666157436886024,Tetrahedron,1,2i,1,"[1.971342267307251, 0.08214337430559501]",0.0,1.0267428208064229,ABC2D8,1,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Al-Li-Mo-O,0.014472303437499,-2.351329154027778,3.6252,4,Triclinic,-1,P-1,oxide,Li,,Mo,,Al,,O,,,,,"B $\in$ [0.5, 1]",Positive B,1.8830854356652367
mp-19237,Sr2MoO4,2.6107796665267484,-1.493187243056688,Octahedron,1,1a,1,[0.15833725819112301],0.0,0.15833725819112301,AB2C4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",r2SCAN,Mo-O-Sr,0.017990347857142,-2.715715457142857,0.0,3,Tetragonal,4/mmm,I4/mmm,oxide,,Sr,Mo,,,,"O, S",,,,,B < -1,Negative B,2.003187723093299
mp-19352,KAl(MoO4)2,2.108464315475689,0.7783027712036077,Tetrahedron,1,2d,1,[0.07095678389485101],0.0,0.07095678389485101,ABC2D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Al-K-Mo-O,0.0,-2.369613685604167,3.8895,4,Trigonal,-3m,P-3m1,oxide,K,,Mo,,Al,,O,,,,,"B $\in$ [0.5, 1]",Positive B,1.7932808996077496
