material_id,chem_formula,R$_0$,B,Mn_chemenv,num_Mn_chemenvs,Mn_wyckoff,num_Mn_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Mn_sites,num_CN_env,num_charge_states,MnX_coordn,MnO_coordn,mean_coordn_Mn-X,min_coordn_Mn-X,max_coordn_Mn-X,mean_coordn_Mn-O,min_coordn_Mn-O,max_coordn_Mn-O,mean_Mn_charge,min_Mn_charge,max_Mn_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_MnO_BondL
mp-771700,MnNi(PO4)2,1.7795866299513037,0.374520744130094,Octahedron,1,1a,1,"[0.50173738732487, 0.568012822901038, 0.674387096152807]",0.0,0.5813791021262383,ABC2D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Mn-Ni-O-P,0.034757171562502,-2.208509382268062,0.284999999999999,4,Trigonal,3,R3,phosphate,,,"Mn, Ni",,,,"N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9337906948710983
mp-771705,LiMnNbO4,2.0665017813422004,0.0008000648123822,Tetrahedron,1,4e,1,[0.055610810996150006],0.0,0.055610810996150006,ABCD4,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Mn-Nb-O,0.0,-2.659752926252054,2.7137,4,Tetragonal,422,P4_322,oxide,Li,,"Mn, Nb",,,,"N, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.067070797910267
mp-771764,Mn5P6WO24,1.810003891574472,0.3675457052973137,Octahedron,1,1a,1,"[5.683300953095774, 0.7785868418354991, 3.370117619961719, 0.7239197362757681, 0.6093608522724521]",0.2,2.2330572006882425,AB5C6D24,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Mn-O-P-W,0.044728605479141,-2.453638045486453,0.0583,4,Trigonal,3,R3,oxide,,,"Mn, W",,,,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.150110522048209
mp-771777,Li4Mn3O8,1.906882341065689,0.0745762295041411,Octahedron,1,3d,1,[0.33603183758633903],0.0,0.33603183758633903,A3B4C8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Mn-O,0.038543417333323,-2.082676992475095,1.1229,3,Trigonal,-3m,R-3m,oxide,Li,,Mn,,,,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9372794519111376
mp-771824,Na2MnCSO7,2.150081650024929,0.0562555124046975,Octahedron,1,2e,1,[2.600056281199289],0.0,2.600056281199289,ABCD2E7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Mn-Na-O-S,0.036719868749999,-2.088482842974139,3.3996,5,Monoclinic,2/m,P2_1/m,oxide,Na,,Mn,,,,"C, N, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.2171723388502667
mp-771843,Mn3(PO4)2,1.78781252130628,0.3977722214131125,Octahedron,1,"4e, 2b",2,"[3.067223930175871, 3.951408972784002]",0.0,3.509316451479936,A2B3C8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",r2SCAN,Mn-O-P,0.003751810769228,-2.547186984852217,3.2095,3,Monoclinic,2/m,P2_1/c,phosphate,,,Mn,,,,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.203519368616356
mp-771909,Li4Mn2P4H3O16,1.970112585615388,0.1862468506659282,Octahedron,1,1a,1,"[1.171629568445026, 0.652870728107894]",0.0,0.91225014827646,A2B3C4D4E16,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,H-Li-Mn-O-P,0.03072853047412,-2.40538627074196,0.5609000000000001,5,Triclinic,1,P1,oxide,Li,,Mn,,,,"H, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1371037608864656
mp-771947,Mn5Fe(PO4)6,1.978311727757178,0.137338079671089,Octahedron,1,1a,1,"[4.528292042501391, 0.42624151037253505, 5.413095547297797, 0.46200468668354505, 0.504590746923783]",0.2,2.2668449067558103,AB5C6D24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Nonmetals, Transition Metals",GGA_U,Fe-Mn-O-P,0.044215821319433,-2.384147008542009,0.0,4,Trigonal,3,R3,phosphate,,,"Mn, Fe",,,,"O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0761814234299574
mp-771949,TiMn3(PO4)4,1.8342833359880697,0.3330453925887677,Octahedron,1,"1a, 1b",2,"[3.550380056535362, 2.808189237742191, 3.783231014592256]",0.0,3.3806001029566026,AB3C4D16,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Mn-O-P-Ti,0.023352584270838,-2.6347433481540783,0.012099999999999,4,Monoclinic,m,Pm,phosphate,,,"Ti, Mn",,,,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.153137372017206
mp-771950,K2MnO4,1.7572316981899796,0.2263386474669182,Tetrahedron,1,4e,1,[0.011074887770077],0.0,0.011074887770077,AB2C4,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,K-Mn-O,0.006060057857146,-1.713437553918718,0.5992999999999991,3,Monoclinic,2/m,P2_1/c,permanganate,K,,Mn,,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.665510948192184
mp-771959,Li2Mn3WO8,1.2788752730345565,1.1140199047524295,Octahedron,1,6c,1,[0.9283785159586251],0.0,0.9283785159586251,AB2C3D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,Li-Mn-O-W,0.048671843214286,-2.152717911818555,0.0,4,Hexagonal,6mm,P6_3mc,oxide,Li,,"Mn, W",,,,O,,,,,B > 1,Positive B,2.0550039583199218
mp-771971,Li2Mn3NiO8,1.937963547286745,-0.0021459130135224,Octahedron,1,6c,1,[0.605726620372928],0.0,0.605726620372928,AB2C3D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Mn-Ni-O,0.047156302142856,-1.903497037532841,1.043499999999999,4,Hexagonal,6mm,P6_3mc,oxide,Li,,"Mn, Ni",,,,"N, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.937084015821184
mp-772071,Li4Mn3Fe5O16,2.129257161925429,-0.4560589093924244,Octahedron,1,"1a, 2b",2,"[0.376024086514728, 0.641424656498754]",0.0,0.508724371506741,A3B4C5D16,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Fe-Li-Mn-O,0.049621618654756,-1.849154527040231,0.0,4,Monoclinic,m,Cm,oxide,Li,,"Mn, Fe",,,,O,F,,,,"B $\in$ [-1, -0.1]",Negative B,1.9473681115488155
mp-772101,Na3MnSiCO7,1.8858478613604617,0.244374895817442,Square pyramid,1,4e,1,[0.7070263095561471],0.0,0.7070263095561471,ABCD3E7,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,C-Mn-Na-O-Si,0.0,-2.349236143620689,1.2865,5,Monoclinic,2/m,P2_1/m,oxide,Na,,Mn,,,Si,"C, N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0044126146534635
mp-772128,Mn5Nb(PO4)6,1.7442358581808253,0.447022987147712,Octahedron,1,1a,1,"[4.951810305389037, 0.656164061318663, 4.022071162946641, 0.6226284940488741, 0.6280254590548751]",0.0,2.1761398965516174,AB5C6D24,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Mn-Nb-O-P,0.044191861874999,-2.536164696875341,0.0,4,Trigonal,3,R3,phosphate,,,"Mn, Nb",,,,"N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1570714052214424
mp-772144,Mn5V(PO4)6,1.861484398175276,0.3018769024028953,Octahedron,1,1a,1,"[5.061778774730202, 0.570188639006577, 4.334025369469143, 0.5185467975279691, 0.521129651558355]",0.2,2.2011338464584496,AB5C6D24,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Mn-O-P-V,0.039417965972228,-2.457723720208676,0.0,4,Trigonal,3,R3,phosphate,,,"V, Mn",,,,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.158573577742774
mp-772211,Mn5Sb(PO4)6,1.747064624776797,0.4338226180372795,Octahedron,1,1a,1,"[5.245608302861885, 0.654443528293824, 4.337509860352267, 0.612565032501712, 0.5163557622311551]",0.2,2.2732964972481686,AB5C6D24,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA_U,Mn-O-P-Sb,0.041609374791678,-2.408182960486452,0.0,4,Trigonal,3,R3,phosphate,,,Mn,,,Sb,"O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1488114280229893
mp-772234,NaLi2MnPCO7,1.243785698117342,0.8881825846919511,Octahedron,1,1a,1,"[3.191360081337472, 3.053534414450774, 3.04372662849014, 2.9560993696873332]",0.0,3.0611801234914298,ABCDE2F7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Li-Mn-Na-O-P,0.044820254871806,-2.387699862547682,3.7901,6,Triclinic,1,P1,oxide,"Li, Na",,Mn,,,,"C, N, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.223185748833006
mp-772235,Na5LiMn2P2(CO7)2,1.2076976839741806,0.9262090237558898,Octahedron,1,2a,1,"[3.309676013706217, 3.026535329341892]",0.0,3.1681056715240548,AB2C2D2E5F14,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Li-Mn-Na-O-P,0.013130484102584,-2.365125602322218,3.5805,6,Monoclinic,2,P2_1,oxide,"Li, Na",,Mn,,,,"C, N, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.2287998775068605
mp-772236,Na3Li3Mn2P2(CO7)2,1.2317574900321122,0.9027360370216913,Octahedron,1,1a,1,"[3.061263030609809, 2.95500615870767, 2.9828799395359473, 2.7210713741376633]",0.0,2.9300551257477725,A2B2C2D3E3F14,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Li-Mn-Na-O-P,0.034876275576941,-2.379555831510989,3.7641,6,Triclinic,1,P1,oxide,"Li, Na",,Mn,,,,"C, N, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.2271071021352267
mp-772240,Li2MnH4(SO5)2,2.259818204018048,-0.0593151010395589,Octahedron,1,2a,1,[0.413054887646148],0.0,0.413054887646148,AB2C2D4E10,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,H-Li-Mn-O-S,0.034266356052641,-1.873990890505142,4.4362,5,Monoclinic,2/m,P2_1/c,oxide,Li,,Mn,,,,"H, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.19329533121248
mp-772265,MnPO4,1.690233551421514,0.6390080401022481,Trigonal bipyramid,1,4e,1,[0.8376723936358911],0.0,0.8376723936358911,ABC4,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Mn-O-P,0.032303334583334,-2.411414869178982,0.882,3,Monoclinic,2/m,P2_1/c,phosphate,,,Mn,,,,"O, P",,,,,"B $\in$ [0.5, 1]",Positive B,1.986497904537532
mp-772291,Mn5Ni(PO4)6,1.8763284418898567,0.2852073854065949,Octahedron,1,1a,1,"[4.170236497499993, 0.395289325008401, 5.583925609559925, 0.534717459921332, 0.5683275216535141]",0.2,2.2504992827286325,AB5C6D24,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Mn-Ni-O-P,0.047372074409723,-2.329528912708677,0.177699999999999,4,Trigonal,3,R3,phosphate,,,"Mn, Ni",,,,"N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0086198381116134
mp-772308,Na5LiMn2P2(CO7)2,1.2542288105118733,0.882605350257581,Octahedron,1,2a,1,"[3.281125064960485, 2.980533042817116]",0.0,3.1308290538888004,AB2C2D2E5F14,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Li-Mn-Na-O-P,0.014534852371816,-2.363721234052987,3.5713,6,Monoclinic,2,P2_1,oxide,"Li, Na",,Mn,,,,"C, N, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.2273363667773647
mp-772311,Na5LiMn2P2(CO7)2,1.27545090522856,0.8622590640766369,Octahedron,1,2a,1,"[3.220400066455907, 2.973198280195019]",0.0,3.096799173325463,AB2C2D2E5F14,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Li-Mn-Na-O-P,0.015582947948739,-2.362673138476064,3.5395,6,Monoclinic,m,Pc,oxide,"Li, Na",,Mn,,,,"C, N, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.2260912164846736
mp-772313,NaLi2MnPCO7,1.6053142742828914,0.564915067611283,"Pentagonal bipyramid, Octahedron",2,1a,1,"[3.148487673533865, 2.979373478447948, 2.785492415329543, 3.201948839505417]",0.0,3.0288256017041935,ABCDE2F7,2,2,1,"[5.0, 6.0]","[5.0, 6.0]",5.5,5.0,6.0,5.5,5.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Li-Mn-Na-O-P,0.047607261987191,-2.384912855432297,3.7473,6,Triclinic,1,P1,oxide,"Li, Na",,Mn,,,,"C, N, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.2057365451149877
mp-772315,Na5LiMn2P2(CO7)2,1.159011077763515,0.972046023446422,Octahedron,1,1a,1,"[2.8981152857294252, 2.881744069861043, 2.98416127119006, 3.185213793737192]",0.0,2.98730860512943,AB2C2D2E5F14,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Li-Mn-Na-O-P,0.015761148910277,-2.362494937514526,3.6191999999999993,6,Triclinic,1,P1,oxide,"Li, Na",,Mn,,,,"C, N, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.230453538780748
mp-772322,Mn3(P2O7)2,1.79248222119017,0.3499777870119975,"Octahedron, Trigonal prism",2,"4c, 8d",2,"[0.41619403667758903, 0.8389392718223181]",0.0,0.6275666542499536,A3B4C14,2,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Mn-O-P,0.017870211428581,-2.490827219398311,0.649,3,Orthorhombic,mmm,Pnma,oxide,,,Mn,,,,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.10533632807861
mp-772411,Na2LiMnPCO7,1.3034949483483635,0.8432151135103135,Octahedron,1,1a,1,"[3.214076976446382, 2.891191784966783, 2.941962154440672, 3.218423931441663]",0.0,3.0664137118238752,ABCDE2F7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Li-Mn-Na-O-P,0.025121383589764,-2.371222713166603,3.6965,6,Triclinic,1,P1,oxide,"Li, Na",,Mn,,,,"C, N, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.23288560693142
mp-772414,Na2LiMnPCO7,1.7033498918006522,0.4826989085455332,Octahedron,1,1a,1,"[3.118719213641249, 2.9345924276815083, 2.9171316143286363, 3.079207519210275]",0.0,3.012412693715417,ABCDE2F7,1,2,1,"[5.0, 6.0]","[5.0, 6.0]",5.5,5.0,6.0,5.5,5.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Li-Mn-Na-O-P,0.023870307435919,-2.3724737893204493,3.6817,6,Triclinic,1,P1,oxide,"Li, Na",,Mn,,,,"C, N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.215989480314274
mp-772418,NaLi5Mn2P2(CO7)2,2.245316138657394,-0.0489473420382278,"Pentagonal bipyramid, Octahedron",2,2a,1,"[3.257559929253363, 2.6492695845222993]",0.0,2.953414756887831,AB2C2D2E5F14,2,2,1,"[5.0, 6.0]","[5.0, 6.0]",5.5,5.0,6.0,5.5,5.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Li-Mn-Na-O-P,0.04902887878206,-2.40157924896899,2.647999999999999,6,Monoclinic,2,P2_1,oxide,"Li, Na",,Mn,,,,"C, N, O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.1954440409828817
mp-772483,Na5LiMn2P2(CO7)2,1.198100584462493,0.9338123929248172,Octahedron,1,2i,1,"[3.251339174344356, 3.029096175927056]",0.0,3.1402176751357063,AB2C2D2E5F14,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Li-Mn-Na-O-P,0.013596061602584,-2.364660024822218,3.5705,6,Triclinic,-1,P-1,oxide,"Li, Na",,Mn,,,,"C, N, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.227591759246639
mp-772484,Na3Li3Mn2P2(CO7)2,1.2634409306555217,0.8692854235905905,Octahedron,1,1a,1,"[2.988973325599053, 3.05496665195368, 3.2056027760313732, 3.127713653483705]",0.0,3.0943141017669524,A2B2C2D3E3F14,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Li-Mn-Na-O-P,0.036483167884633,-2.377948939203297,3.7369,6,Triclinic,1,P1,oxide,"Li, Na",,Mn,,,,"C, N, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.222133565977792
mp-772496,Mn3CuNi2(PO4)6,1.7902460278668229,0.360668707372419,Octahedron,1,1a,1,"[0.48410984295213005, 0.451051249756626, 0.523847140429007]",0.0,0.48633607771258774,AB2C3D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Cu-Mn-Ni-O-P,0.046681448368049,-2.170776597823618,0.0,5,Trigonal,3,R3,phosphate,,,"Mn, Ni, Cu",,,,"C, N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9387481516545384
mp-772498,Na3Li3Mn2P2(CO7)2,1.7120296593756137,0.4740080533405583,Octahedron,1,1a,1,"[3.295828149462664, 3.068228823752423, 2.980304269406795, 2.478879945102652]",0.0,2.9558102969311335,A2B2C2D3E3F14,1,2,1,"[5.0, 6.0]","[5.0, 6.0]",5.5,5.0,6.0,5.5,5.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Li-Mn-Na-O-P,0.02896668153848,-2.38546542554945,3.5084,6,Triclinic,1,P1,oxide,"Li, Na",,Mn,,,,"C, N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.215034975994861
mp-772499,Na2LiMnPCO7,1.2501390362800535,0.8943277799512013,Octahedron,1,1a,1,"[2.779351197741621, 2.693623165053155, 3.058993656444259, 2.687941433988243]",0.0,2.8049773633068193,ABCDE2F7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Li-Mn-Na-O-P,0.024157147435919,-2.37218694932045,3.695699999999999,6,Triclinic,1,P1,oxide,"Li, Na",,Mn,,,,"C, N, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.2358420989567964
mp-772500,Na2LiMnPCO7,1.023562757857265,1.097098901143206,Octahedron,1,1a,1,"[3.094711510546845, 2.827651880897858, 2.800599188449734, 2.702581808470516]",0.0,2.8563860970912383,ABCDE2F7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Li-Mn-Na-O-P,0.025851183589765,-2.370492913166604,3.6969,6,Triclinic,1,P1,oxide,"Li, Na",,Mn,,,,"C, N, O, P",,,,,B > 1,Positive B,2.232961177241854
mp-772501,Na2LiMnPCO7,1.152708821553155,0.978031298862669,Octahedron,1,1a,1,"[3.216824195753177, 2.7961480177238203, 3.215887794279938, 2.938070724059251]",0.0,3.0417326829540468,ABCDE2F7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Li-Mn-Na-O-P,0.025766834551302,-2.370577262205065,3.7256,6,Triclinic,1,P1,oxide,"Li, Na",,Mn,,,,"C, N, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.231300194674954
mp-772507,Na3Li3Mn2P2(CO7)2,1.651663351376674,0.5246724403486522,Octahedron,1,1a,1,"[3.176049376461151, 2.952177056426229, 2.954823086036162, 2.653034124817284]",0.0,2.9340209109352062,A2B2C2D3E3F14,1,2,1,"[5.0, 6.0]","[5.0, 6.0]",5.5,5.0,6.0,5.5,5.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Li-Mn-Na-O-P,0.03123380480771,-2.38319830228022,3.7267,6,Triclinic,1,P1,oxide,"Li, Na",,Mn,,,,"C, N, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.2088951336996527
mp-772518,Na5LiMn2P2(CO7)2,1.173042061641183,0.9579953435714216,Octahedron,1,1a,1,"[3.205402842378328, 2.867165877266186, 2.980194829177797, 2.9358898960332063]",0.0,2.9971633612138793,AB2C2D2E5F14,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Li-Mn-Na-O-P,0.015855656217969,-2.362400430206833,3.628799999999999,6,Triclinic,1,P1,oxide,"Li, Na",,Mn,,,,"C, N, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.229028879712056
mp-772546,Na5LiMn2P2(CO7)2,1.1147583873196465,1.0102335875895436,Octahedron,1,1a,1,"[3.168890843344946, 2.917774111504618, 2.941330821301616, 2.937729069842709]",0.0,2.991431211498472,AB2C2D2E5F14,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Li-Mn-Na-O-P,0.015853513141047,-2.362402573283756,3.564899999999999,6,Triclinic,1,P1,oxide,"Li, Na",,Mn,,,,"C, N, O, P",,,,,B > 1,Positive B,2.228297573688863
mp-772547,Na5LiMn2P2(CO7)2,1.1251760257272485,1.0025134500758786,Octahedron,1,1a,1,"[2.8624049322218843, 2.881521466745227, 3.195298116895545, 2.950876272524056]",0.0,2.972525197096678,AB2C2D2E5F14,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Li-Mn-Na-O-P,0.01605829871797,-2.362197787706833,3.6169,6,Triclinic,1,P1,oxide,"Li, Na",,Mn,,,,"C, N, O, P",,,,,B > 1,Positive B,2.230199917991854
mp-772549,LiMnSbO4,1.967528286636938,0.2181606233571353,Octahedron,1,4b,1,[1.357546417205789],0.0,1.357546417205789,ABCD4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Li-Mn-O-Sb,0.024015015714285,-2.07574341339491,0.3387,4,Orthorhombic,mmm,Imma,oxide,Li,,Mn,,,Sb,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.2117691657515555
mp-772555,Na2LiMnPCO7,1.13097323860342,0.994489473230186,Octahedron,1,2a,1,"[2.773082755753888, 3.171805560981898]",0.0,2.972444158367893,ABCDE2F7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Li-Mn-Na-O-P,0.026924869358995,-2.369419227397372,3.611799999999999,6,Monoclinic,m,Pc,oxide,"Li, Na",,Mn,,,,"C, N, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.227718258164244
