material_id,chem_formula,R$_0$,B,Te_chemenv,num_Te_chemenvs,Te_wyckoff,num_Te_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Te_sites,num_CN_env,num_charge_states,TeX_coordn,TeO_coordn,mean_coordn_Te-X,min_coordn_Te-X,max_coordn_Te-X,mean_coordn_Te-O,min_coordn_Te-O,max_coordn_Te-O,mean_Te_charge,min_Te_charge,max_Te_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_TeO_BondL
mp-555451,Sr3U(Te2O7)2,2.139375597455319,1.042790686571104,Triangular non-coplanar,1,4f,1,"[1.09705896375238, 1.592404328066862]",0.0,1.344731645909621,AB3C4D14,1,2,1,"[3.0, 4.0]","[3.0, 4.0]",3.5,3.0,4.0,3.5,3.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Actinides, Alkaline Earth Metals, Metalloids, Nonmetals",GGA,O-Sr-Te-U,0.0,-2.5250999173484843,1.9479,4,Monoclinic,2/m,C2/c,oxide,,Sr,,,,Te,"O, S",,,,U,B > 1,Positive B,2.037948941641702
mp-555457,Te2S(O2F3)2,2.168191085486604,0.2291510423035739,Square pyramid,1,4a,1,"[1.623032952727106, 4.326823563519394]",0.0,2.97492825812325,AB2C4D6,1,2,1,"[5.0, 6.0]","[2.0, 2.0]",5.5,5.0,6.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,2,2,"O2-, F-","Halogens, Metalloids, Nonmetals",GGA,F-O-S-Te,0.0,-2.137852834487179,4.047899999999999,4,Orthorhombic,222,P2_12_12_1,fluoride,,,,,,Te,"O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.3344211250099054
mp-555515,CuAg4TeO6,1.9831441628808053,0.3030255164514367,Octahedron,1,2e,1,[0.13667300267482502],0.0,0.13667300267482502,ABC4D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA,Ag-Cu-O-Te,0.005532233194437,-0.7985137456944431,0.0,4,Monoclinic,2/m,C2/c,oxide,,,"Cu, Ag",,,Te,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.983273642521328
mp-555560,CdTeMoO6,2.0303334081870146,0.7451335303655298,See-saw,1,2c,1,[1.8670241609088971],0.0,1.8670241609088971,ABCD6,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA_U,Cd-Mo-O-Te,0.0,-1.727071637962963,3.189399999999999,4,Tetragonal,-42m,P-42_1m,oxide,,,"Mo, Cd",,,Te,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,2.0408298994747684
mp-555884,ErCuTe2ClO6,1.931250696907561,0.1049313353710786,Triangular non-coplanar,1,4e,1,"[2.235409162086028, 2.223360784095313]",0.0,2.2293849730906707,ABCD2E6,1,2,1,"[4.0, 5.0]","[3.0, 3.0]",4.5,4.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,2,2,"Cl-, O2-","Halogens, Lanthanides, Metalloids, Nonmetals, Transition Metals",GGA,Cl-Cu-Er-O-Te,0.0,-2.001535114166666,0.6057,5,Monoclinic,2/m,P2_1/c,hypochlorite,,,Cu,,,Te,"C, O",Cl,,Er,,"B $\in$ [0.1, 0.5]",Positive B,1.9177055699162817
mp-555939,Li2Te2O5,2.087508153306157,2.4870777101265373,See-saw,1,8e,1,"[2.273757285483104, 2.307247914260506]",0.0,2.2905025998718047,A2B2C5,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",r2SCAN,Li-O-Te,0.000278252222225,-1.849199789444446,3.154,3,Orthorhombic,mmm,Pccn,oxide,Li,,,,,Te,O,,,,,B > 1,Positive B,2.00606492447187
mp-555940,Dy2Te5O13,2.049454613747684,0.8545062868996393,"See-saw, Triangular non-coplanar",2,2i,1,"[1.074347529086535, 4.137238821065906, 2.896613553674283, 4.5689311884672055, 3.208728935416311]",0.0,3.1771720055420483,A2B5C13,2,2,1,"[3.0, 4.0]","[3.0, 4.0]",3.5,3.0,4.0,3.5,3.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",r2SCAN,Dy-O-Te,0.0,-2.195683625083332,2.985999999999999,3,Triclinic,-1,P-1,oxide,,,,,,Te,O,,,Dy,,"B $\in$ [0.5, 1]",Positive B,2.0198058089611766
mp-556021,BaTeO3,1.9112457003361865,0.1371314599780775,Triangular non-coplanar,1,4c,1,"[1.050419999456655, 0.7165175883232421, 1.456197831234634]",0.0,1.0743784730048438,ABC3,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals",SCAN,Ba-O-Te,0.009339549666671,-2.347717884666667,3.256199999999999,3,Orthorhombic,mmm,Pnma,oxide,,Ba,,,,"B, Te",O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.874815056370869
mp-556092,Pr2Te4MoO14,2.0303243899621903,1.0651700982036014,See-saw,1,2i,1,"[3.157506028778208, 3.34319197264826, 4.837051703088644, 2.6490622166242863]",0.0,3.4967029802848497,AB2C4D14,1,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,4.0,4.0,4.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",GGA_U,Mo-O-Pr-Te,0.0,-2.2219475714285712,3.266899999999999,4,Triclinic,-1,P-1,oxide,,,Mo,,,Te,"O, P",,,Pr,,B > 1,Positive B,2.1173936033051857
mp-556212,K4U5Te2O21,1.8889533958790257,0.0543018015100971,Triangular non-coplanar,1,2i,1,[2.050717040922919],0.0,2.050717040922919,A2B4C5D21,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Metalloids, Nonmetals",r2SCAN,K-O-Te-U,0.0,-3.029818397729165,1.769,4,Triclinic,-1,P-1,oxide,K,,,,,Te,O,,,,U,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.8737645205857156
mp-556295,V2Te2O9,1.9236786325938224,0.1110012668663728,Triangular non-coplanar,1,4b,1,[1.979163170915205],0.0,1.979163170915205,A2B2C9,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",r2SCAN,O-Te-V,0.006908101730719,-1.92077541967954,2.524299999999999,3,Orthorhombic,mm2,Fdd2,oxide,,,V,,,Te,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.8937570454540478
mp-556373,NaFe(TeO3)2,2.150520404591909,2.4365149314027703,"Square pyramid, Triangular non-coplanar",2,8c,1,"[3.681188958204327, 0.71512437248988]",0.0,2.1981566653471036,ABC2D6,2,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Transition Metals",GGA_U,Fe-Na-O-Te,0.0,-1.672579363346264,2.1497,4,Orthorhombic,mmm,Pbca,oxide,Na,,Fe,,,Te,"N, O",F,,,,B > 1,Positive B,2.1036341338196625
mp-556389,UTl2(TeO4)2,2.065852495000485,0.7760021733403083,"See-saw, Triangular non-coplanar",2,2i,1,"[2.171858257762322, 1.351223992121253]",0.0,1.7615411249417874,AB2C2D8,2,2,1,"[3.0, 5.0]","[3.0, 5.0]",4.0,3.0,5.0,4.0,3.0,5.0,4.0,4.0,4.0,1.0,1,1,O2-,"Actinides, Metalloids, Nonmetals, Post-Transition Metals",SCAN,O-Te-Tl-U,0.003007575576923,-2.077310297692308,1.8419,4,Triclinic,-1,P-1,oxide,,,,,Tl,Te,O,,,,U,"B $\in$ [0.5, 1]",Positive B,2.0537800713872323
mp-556400,Cs2K2TeO5,2.197316208217181,1.4422471161294097,Trigonal bipyramid,1,4f,1,[0.833260266080273],0.0,0.833260266080273,AB2C2D5,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",GGA,Cs-K-O-Te,0.0,-1.781646286047701,2.024899999999999,4,Tetragonal,4/mmm,P4_2/mnm,oxide,"K, Cs",,,,,Te,"C, O",,,,,B > 1,Positive B,1.9340285346773876
mp-556790,BaV2TeO8,2.09307040874377,0.1540715760878948,Square pyramid,1,4e,1,[3.510139010702851],0.0,3.510139010702851,ABC2D8,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Ba-O-Te-V,0.0,-2.399899590763889,2.6938,4,Monoclinic,2/m,P2_1/c,oxide,,Ba,V,,,"B, Te",O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1303460012132587
mp-556868,SrCu2Te2(ClO3)2,2.0667946675968976,0.6898597284265422,"See-saw, Triangular non-coplanar",2,2a,1,"[1.643913567719126, 2.025894505803728]",0.0,1.8349040367614269,AB2C2D2E6,2,2,1,"[3.0, 4.0]","[3.0, 4.0]",3.5,3.0,4.0,3.5,3.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Transition Metals",GGA,Cl-Cu-O-Sr-Te,0.0,-1.649155954487179,0.0,5,Monoclinic,2,P2_1,chlorate,,Sr,Cu,,,Te,"C, O, S",Cl,,,,"B $\in$ [0.5, 1]",Positive B,1.986545008061659
mp-557108,Ba2Nb2TeO10,1.95775494101698,-0.6058954039768422,Octahedron,1,4b,1,[0.204868894314954],0.0,0.204868894314954,AB2C2D10,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ba-Nb-O-Te,0.0,-2.85901075161111,3.0541,4,Orthorhombic,mmm,Pbca,oxide,,Ba,Nb,,,"B, Te","N, O",,,,,"B $\in$ [-1, -0.1]",Negative B,1.9576314064017637
mp-557130,Zn2TeCl2O3,1.6629619641797202,-0.8674377872464417,Triangular non-coplanar,1,8e,1,[2.539729013187777],0.0,2.539729013187777,AB2C2D3,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Transition Metals",GGA,Cl-O-Te-Zn,0.0,-1.623252081927083,3.704399999999999,4,Orthorhombic,mmm,Pccn,oxide,,,Zn,,,Te,"C, O",Cl,,,,"B $\in$ [-1, -0.1]",Negative B,1.9124438273973396
mp-5572,Ho2Te5O13,2.0277674770455625,0.5648097854566316,"See-saw, Triangular non-coplanar",2,2i,1,"[4.207216169412772, 3.183067341546738, 1.09582891326724, 4.393988966773265, 2.927552633204914]",0.0,3.161530804840986,A2B5C13,2,2,1,"[3.0, 4.0]","[3.0, 4.0]",3.5,3.0,4.0,3.5,3.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",r2SCAN,Ho-O-Te,0.0,-2.197887281166668,3.0121,3,Triclinic,-1,P-1,oxide,,,,,,Te,"H, O",,,Ho,,"B $\in$ [0.5, 1]",Positive B,1.9821372799222976
mp-557231,KTeO2F,1.9755085935908845,1.278485570261805,See-saw,1,4e,1,"[1.631380158244305, 1.876701494411273, 1.4146744079462361]",0.0,1.6409186868672716,ABCD2,1,2,1,"[4.0, 5.0]","[3.0, 4.0]",4.5,4.0,5.0,3.5,3.0,4.0,4.0,4.0,4.0,2.0,2,2,"O2-, F-","Alkali Metals, Halogens, Metalloids, Nonmetals",GGA,F-K-O-Te,0.0,-2.089018569449999,3.747,4,Monoclinic,2/m,P2_1/c,fluoride,K,,,,,Te,O,F,,,,B > 1,Positive B,2.0628864305094012
mp-557285,Ho11Te16ClO48,2.04019807530612,0.5096732956399915,"See-saw, Triangular non-coplanar",2,2i,1,"[3.023725256147279, 1.642812259896167, 2.547079705817351, 3.861153690830662, 2.185545820942981, 4.227310698752733, 1.211415905032382, 1.753274818076088]",0.0,2.5565397694369554,AB11C16D48,2,3,1,"[3.0, 4.0, 5.0]","[3.0, 4.0, 4.0]",4.0,3.0,5.0,3.6666666666666665,3.0,4.0,4.0,4.0,4.0,1.3333333333333333,1,2,"Cl-, O2-","Halogens, Lanthanides, Metalloids, Nonmetals",GGA,Cl-Ho-O-Te,0.0,-2.488153646864033,2.8672,4,Triclinic,-1,P-1,perchlorate,,,,,,Te,"H, C, O",Cl,,Ho,,"B $\in$ [0.5, 1]",Positive B,1.97426714276707
mp-557354,Tm2Te4O11,2.018817494314261,0.8234524898101034,See-saw,1,4f,1,"[2.823905523814635, 1.715565454474919]",0.0,2.269735489144777,A2B4C11,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",r2SCAN,O-Te-Tm,0.003265863382355,-2.313014958627451,3.2247,3,Monoclinic,2/m,C2/c,oxide,,,,,,Te,O,,,Tm,,"B $\in$ [0.5, 1]",Positive B,2.0294320307909297
mp-557410,NdTe2BrO5,1.812141168479532,0.9902076479862302,"Square non-coplanar, Square pyramid",2,2e,1,"[2.4601218129392652, 0.340652984270063]",0.0,1.4003873986046642,ABC2D5,2,2,1,"[8.0, 5.0]","[4.0, 5.0]",6.5,5.0,8.0,4.5,4.0,5.0,4.0,4.0,4.0,1.5,1,2,"O2-, Br-","Halogens, Lanthanides, Metalloids, Nonmetals",GGA,Br-Nd-O-Te,0.01387138280865,-2.117465268981481,1.9685,4,Tetragonal,4/mmm,I4/mmm,hypobromite,,,,,,"B, Te","N, O",Br,,Nd,,"B $\in$ [0.5, 1]",Positive B,2.073058178104741
mp-557698,K4Na2TeO6,1.998889531705366,-0.2014095057291898,Octahedron,1,2a,1,[0.003229565881625],0.0,0.003229565881625,AB2C4D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",GGA,K-Na-O-Te,0.0,-1.7368301421865602,2.193699999999999,4,Monoclinic,2/m,P2_1/c,oxide,"Na, K",,,,,Te,"N, O",,,,,"B $\in$ [-1, -0.1]",Negative B,1.998866115303665
mp-557735,BaCuTe2O7,2.024209263677516,-0.1405076794057768,"See-saw, Octahedron",2,2b,1,"[0.133928655469492, 1.745588946627362]",0.0,0.939758801048427,ABC2D7,2,2,2,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,4.5,4.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ba-Cu-O-Te,0.0,-1.812993904393939,0.0,4,Orthorhombic,mm2,Ama2,oxide,,Ba,Cu,,,"B, Te","C, O",,,,,"B $\in$ [-1, -0.1]",Negative B,1.9915910945947148
mp-557784,LaNbTeO6,2.137679530440324,0.8448322953440431,"See-saw, Triangular non-coplanar",2,2i,1,"[1.739653033033711, 2.6986403489721713]",0.0,2.2191466910029414,ABCD6,2,2,1,"[3.0, 5.0]","[3.0, 5.0]",4.0,3.0,5.0,4.0,3.0,5.0,4.0,4.0,4.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",GGA,La-Nb-O-Te,0.0,-2.874883897685185,3.297799999999999,4,Triclinic,-1,P-1,oxide,,,Nb,,,Te,"N, O",,,La,,"B $\in$ [0.5, 1]",Positive B,2.1247200134952573
mp-557829,Lu2Te5O13,2.0412220723728565,0.7452054402523137,"See-saw, Triangular non-coplanar",2,2i,1,"[3.695834632656775, 3.083693778890759, 4.568633690281117, 1.189979261074716, 3.096365084326974]",0.0,3.126901289446068,A2B5C13,2,2,1,"[3.0, 4.0]","[3.0, 4.0]",3.5,3.0,4.0,3.5,3.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",r2SCAN,Lu-O-Te,0.0,-2.206744143333347,3.0656,3,Triclinic,-1,P-1,oxide,,,,,,Te,O,,,Lu,,"B $\in$ [0.5, 1]",Positive B,2.0062339835353735
mp-557936,Zn4Cu5(TeO6)3,1.9736826589070569,0.1197769505196411,Octahedron,1,"4f, 2a",2,"[0.48395650043883404, 0.19421050323754702]",0.0,0.3390835018381905,A3B4C5D18,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA,Cu-O-Te-Zn,0.022832316425922,-1.354497734833334,0.0,4,Monoclinic,2/m,C2/c,oxide,,,"Cu, Zn",,,Te,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9741647054876386
mp-557970,SrCu(TeO3)2,1.9837624559632487,0.2301350032889176,Triangular non-coplanar,1,24e,1,[1.496857883477428],0.0,1.496857883477428,ABC2D6,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Cu-O-Sr-Te,0.011442679166675,-1.8293405805,0.0,4,Cubic,432,P4_132,oxide,,Sr,Cu,,,Te,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9182268342311408
mp-557988,Ni3TeMo2O11,2.163831845558766,0.8821062244497829,Triangular non-coplanar,1,2i,1,[0.788939617243387],0.0,0.788939617243387,AB2C3D11,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA_U,Mo-Ni-O-Te,0.001599075147057,-1.6531619348039222,2.6087,4,Monoclinic,2/m,C2/m,oxide,,,"Ni, Mo",,,Te,"N, O",,,,,"B $\in$ [0.5, 1]",Positive B,1.9107264151960772
mp-558216,K2Te(WO4)3,3.223038842924666,4.5462676342140185,Triangular non-coplanar,1,4e,1,[1.933631116651223],0.0,1.933631116651223,AB2C3D12,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,K-O-Te-W,0.0,-2.145831934092592,2.8707000000000003,4,Monoclinic,2/m,P2_1/c,oxide,K,,W,,,Te,O,,,,,B > 1,Positive B,1.9151962062782857
mp-558224,Dy2(TeO3)3,2.041810035286176,0.8080595512915527,"See-saw, Square pyramid, Triangular non-coplanar",3,4e,1,"[0.7483781890033001, 4.653806421124681, 6.170916449141782, 0.99996052653583, 2.7881235785762972, 2.123862442192719]",0.167,2.9141746010957683,A2B3C9,3,4,1,"[3.0, 4.0, 5.0, 6.0]","[3.0, 4.0, 5.0, 6.0]",4.5,3.0,6.0,4.5,3.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",GGA,Dy-O-Te,0.0,-2.472540679434524,3.2491,3,Monoclinic,2/m,P2_1/c,oxide,,,,,,Te,O,,,Dy,,"B $\in$ [0.5, 1]",Positive B,2.1528914077342054
mp-558279,Tl2Te3O7,2.0523170681362024,0.7761350562748566,"See-saw, Triangular non-coplanar",2,2i,1,"[1.839801759920531, 1.270499790750054, 2.779103897368159]",0.0,1.9631351493462479,A2B3C7,2,3,1,"[3.0, 4.0, 5.0]","[3.0, 4.0, 5.0]",4.0,3.0,5.0,4.0,3.0,5.0,4.0,4.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals",r2SCAN,O-Te-Tl,0.001873629791665,-1.395864386805553,2.8098,3,Triclinic,-1,P-1,oxide,,,,,Tl,Te,O,,,,,"B $\in$ [0.5, 1]",Positive B,2.0418867279598447
mp-558350,Zn2TeBr2O3,1.6227723510769976,-1.0160246790573213,Triangular non-coplanar,1,8e,1,[2.521171359151309],0.0,2.521171359151309,AB2C2D3,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Transition Metals",GGA,Br-O-Te-Zn,0.0,-1.509473885989582,3.3087,4,Orthorhombic,mmm,Pccn,oxide,,,Zn,,,"B, Te",O,Br,,,,B < -1,Negative B,1.9149883091681599
mp-558364,Cu4Te5(ClO3)4,2.003295662312022,0.1880801511394417,"See-saw, Square non-coplanar",2,"8g, 2c",2,"[2.891520134543839, 0.08016838561013201]",0.0,1.4858442600769854,A4B4C5D12,2,2,1,"[3.0, 4.0]","[3.0, 4.0]",3.5,3.0,4.0,3.5,3.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Transition Metals",GGA,Cl-Cu-O-Te,0.015077076599999,-1.252840474933333,0.0,4,Tetragonal,4/m,P4/n,chlorate,,,Cu,,,Te,"C, O",Cl,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9653737786137109
mp-558386,Ga2Te2MoO10,1.9422686884332416,0.0554523357375731,"Square pyramid, Triangular non-coplanar",2,4c,1,"[2.853425742935101, 1.321643744803378]",0.0,2.0875347438692398,AB2C2D10,2,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Ga-Mo-O-Te,0.0,-1.872631752555556,3.2165,4,Orthorhombic,mmm,Pnma,oxide,,,Mo,,Ga,Te,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9226672495621193
mp-558387,TeOF2,1.92186328462278,0.0219155799014264,Square pyramid,1,2a,1,"[6.112080162388033, 2.623541722895359]",0.5,4.367810942641697,ABC2,1,2,1,"[5.0, 4.0]","[2.0, 2.0]",4.5,4.0,5.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,2,2,"O2-, F-","Halogens, Metalloids, Nonmetals",r2SCAN,F-O-Te,0.0,-2.116769906666666,4.2002,3,Monoclinic,2,P2_1,fluoride,,,,,,Te,O,F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9221694528781548
mp-558396,Rb2Te(H6O5)2,1.9558534359387536,0.0987484539196853,Octahedron,1,2i,1,[0.33061464801831303],0.0,0.33061464801831303,AB2C10D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",GGA,H-O-Rb-Te,0.0,-1.426026749666666,3.0252,4,Triclinic,-1,P-1,oxide,Rb,,,,,Te,"H, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9749504605056003
mp-558409,Bi2Te2W3O16,1.8846573904617567,1.2351399216162813,See-saw,1,4f,1,[2.490225283250939],0.0,2.490225283250939,A2B2C3D16,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Bi-O-Te-W,0.002091634320649,-1.916007115797102,3.0739,4,Monoclinic,2/m,C2/c,oxide,,,W,,Bi,"B, Te",O,,,,,B > 1,Positive B,2.1925754048558836
mp-558484,Nd2Te3MoO12,1.9613905197301087,0.9542148187752592,"See-saw, Square pyramid",2,"4c, 8d",2,"[2.536161831963816, 4.22434081834869]",0.0,3.380251325156253,AB2C3D12,2,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",GGA_U,Mo-Nd-O-Te,0.0,-2.353775973194444,3.0617,4,Orthorhombic,mmm,Pnma,oxide,,,Mo,,,Te,"N, O",,,Nd,,"B $\in$ [0.5, 1]",Positive B,2.2513743883426076
mp-558502,FeTeO3F,2.007086389321534,0.2640528277766248,See-saw,1,4e,1,[4.487188686038898],0.0,4.487188686038898,ABCD3,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Transition Metals",GGA_U,F-Fe-O-Te,0.0,-1.8445315740277768,1.4996,4,Monoclinic,2/m,P2_1/c,fluoride,,,Fe,,,Te,O,F,,,,"B $\in$ [0.1, 0.5]",Positive B,1.931808106640533
mp-558504,BaZnTeCl2O3,1.9340531791733595,0.1587700183280949,Triangular non-coplanar,1,4c,1,"[1.610303900931099, 1.8521786287345052]",0.0,1.7312412648328022,ABCD2E3,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Transition Metals",GGA,Ba-Cl-O-Te-Zn,0.003289759218747,-2.130670276614583,3.7929999999999993,5,Orthorhombic,mmm,Pnma,oxide,,Ba,Zn,,,"B, Te","C, O",Cl,,,,"B $\in$ [0.1, 0.5]",Positive B,1.89316388832314
mp-558571,Sc2Te5O13,2.0446228902925254,1.1323698242195177,See-saw,1,2i,1,"[3.274289972159865, 2.887787705459849, 2.995993175995227, 5.07058546876685, 2.842803651550753]",0.2,3.4142919947865087,A2B5C13,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",r2SCAN,O-Sc-Te,0.0,-2.128091309416666,3.029,3,Triclinic,-1,P-1,oxide,,,Sc,,,Te,"O, S",,,,,B > 1,Positive B,2.0329428975905826
mp-558637,AgTeO3,2.20375146240903,-0.3249323748417149,"Square pyramid, Octahedron",2,4e,1,"[0.337924792194412, 1.700027514157886]",0.0,1.018976153176149,ABC3,2,2,1,"[5.0, 6.0]","[5.0, 6.0]",5.5,5.0,6.0,5.5,5.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA,Ag-O-Te,0.02047434975,-1.125950917416666,1.6662,3,Monoclinic,2/m,P2_1/c,oxide,,,Ag,,,Te,O,,,,,"B $\in$ [-1, -0.1]",Negative B,2.0696962421911387
mp-558663,Ca2CuTe4(ClO5)2,1.9335552098864424,1.4314986044085578,See-saw,1,2i,1,"[3.053895252455049, 2.524935328766699]",0.0,2.789415290610874,AB2C2D4E10,1,2,1,"[5.0, 6.0]","[4.0, 4.0]",5.5,5.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2,2,"Cl-, O2-","Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Transition Metals",GGA,Ca-Cl-Cu-O-Te,0.0,-1.921022792982456,0.5422,5,Triclinic,-1,P-1,hypochlorite,,Ca,Cu,,,Te,"C, O",Cl,,,,B > 1,Positive B,2.0678424254146313
