material_id,chem_formula,R$_0$,B,Sm_chemenv,num_Sm_chemenvs,Sm_wyckoff,num_Sm_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Sm_sites,num_CN_env,num_charge_states,SmX_coordn,SmO_coordn,mean_coordn_Sm-X,min_coordn_Sm-X,max_coordn_Sm-X,mean_coordn_Sm-O,min_coordn_Sm-O,max_coordn_Sm-O,mean_Sm_charge,min_Sm_charge,max_Sm_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,mean_SmO_BondL,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B
mp-1203240,KSmH2S2O9,2.5006047417803345,0.016579965051196514,Square-face monocapped antiprism,1,4e,1,[2.8516620733898703],0.0,2.8516620733898703,ABC2D2E9,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",2.519645000435154,GGA,H-K-O-S-Sm,0.008631870500006,-2.28752480265,5.5172,5,Monoclinic,2/m,P2_1/c,oxide,K,None,None,None,None,None,"H, O, S",None,None,Sm,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1203325,Sm2Ge(BO4)2,2.4561517929597314,0.011171240932811738,Square-face capped trigonal prism,1,8d,1,[3.292723181832096],0.0,3.292723181832096,AB2C2D8,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",2.4345532471883047,GGA,B-Ge-O-Sm,0.0,-3.184500375448716,4.588999999999999,4,Orthorhombic,mmm,Pbcn,oxide,None,None,None,None,None,"B, Ge","O, S",None,None,Sm,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1203930,Sm(NO3)3,2.450625681798473,0.12305099571924241,no_data,1,no_data,1,no_data,0.0,no_data,AB3C9,2,2,1,"[11.0, 12.0]","[11.0, 12.0]",11.5,11.0,12.0,11.5,11.0,12.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals",2.6187742654519646,GGA,N-O-Sm,0.0,-1.43771401048077,3.1467,3,Monoclinic,2/m,C2/c,nitrate,None,None,None,None,None,None,"N, O, S",None,None,Sm,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1208678,SmGaGe2O7,2.052494191108859,0.4443232346846342,Square-face monocapped antiprism,1,4e,1,[2.83407942588853],0.0,2.83407942588853,ABC2D7,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Post-Transition Metals",2.527932083022274,GGA,Ga-Ge-O-Sm,0.012594360499996002,-2.5973548877272723,3.2720000000000002,4,Monoclinic,2/m,P2_1/c,oxide,None,None,None,None,Ga,Ge,"O, S",None,None,Sm,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1208698,Sm(PO3)3,1.9124831089559062,0.5775282253718617,Dodecahedron with triangular faces - p2345 plane normalized,1,2a,1,[0.5573142951571171],0.0,0.5573142951571171,AB3C9,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals",2.438604619182553,r2SCAN,O-P-Sm,0.0,-2.990044167994505,5.7294,3,Orthorhombic,222,C222_1,phosphite,None,None,None,None,None,None,"O, P, S",None,None,Sm,None,"B $\in$ [0.5, 1]",Positive B
mp-1208755,Sr2SmBiO6,2.3823521033296156,-0.09334907115099453,Octahedron,1,2d,1,[0.12452663719883901],0.0,0.12452663719883901,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Post-Transition Metals",2.3175080446215386,GGA,Bi-O-Sm-Sr,0.0,-2.811095234000001,1.8088000000000002,4,Monoclinic,2/m,P2_1/c,oxide,None,Sr,None,None,Bi,B,"O, S",None,None,Sm,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1208761,Sr2SmTaO6,2.3418808127484163,-0.020927374473227,Octahedron,1,2d,1,[0.08888449146279301],0.0,0.08888449146279301,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.327342762153108,GGA,O-Sm-Sr-Ta,0.0,-3.545386613233334,3.7716000000000003,4,Monoclinic,2/m,P2_1/c,oxide,None,Sr,Ta,None,None,None,"O, S",None,None,Sm,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1208778,Sr2SmBeO5,1.5175305321779233,1.0832798953029725,Dodecahedron with triangular faces - p2345 plane normalized,1,4c,1,[0.416356168700771],0.0,0.416356168700771,ABC2D5,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,2.0,2,2,"O-, O2-","Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals",2.5617465284045786,GGA,Be-O-Sm-Sr,0.015718832939813,-3.144075671944444,0.0,4,Orthorhombic,mmm,Pnma,oxide,None,"Be, Sr",None,None,None,B,"O, S",None,None,Sm,None,B > 1,Positive B
mp-1208812,SmCrGeO5,2.4011491147089865,0.09630124739843555,Square-face bicapped trigonal prism,1,4h,1,[2.651362828545157],0.0,2.651362828545157,ABCD5,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",2.4697492141959527,GGA_U,Cr-Ge-O-Sm,0.0,-2.8208864578125,2.669699999999999,4,Orthorhombic,mmm,Pbam,oxide,None,None,Cr,None,None,Ge,"C, O, S",None,None,Sm,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1208862,SmMg(BO2)5,1.902172729013995,0.5444444931926159,Square-face bicapped square antiprism,1,4e,1,[4.1724386183114515],0.0,4.1724386183114515,ABC5D10,1,1,1,[10.0],[10.0],10.0,10.0,10.0,10.0,10.0,10.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals",2.5645000964150007,GGA,B-Mg-O-Sm,0.0,-3.100581214019608,6.005599999999999,4,Monoclinic,2/m,P2_1/c,metaborate,None,Mg,None,None,None,B,"O, S",None,None,Sm,None,"B $\in$ [0.5, 1]",Positive B
mp-1208880,Sm2SiO5,1.9108543719739206,0.6021878742798853,"Face-capped octahedron, Tricapped triangular prism (two square-face caps and one triangular-face cap)",2,4e,1,"[4.065733117852534, 3.370928903785059]",0.0,3.7183310108187966,AB2C5,2,2,1,"[7.0, 9.0]","[7.0, 9.0]",8.0,7.0,9.0,8.0,7.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",2.4681191257128696,r2SCAN,O-Si-Sm,0.0,-3.6223408725,4.8314,3,Monoclinic,2/m,P2_1/c,oxide,None,None,None,None,None,Si,"O, S",None,None,Sm,None,"B $\in$ [0.5, 1]",Positive B
mp-1208884,Sm2Be2SiO7,1.9151359773384642,0.6058428111665084,Square antiprism,1,4e,1,[1.268924057002929],0.0,1.268924057002929,AB2C2D7,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals",2.475482026014947,GGA,Be-O-Si-Sm,0.0,-3.548922657083332,5.1019,4,Tetragonal,-42m,P-42_1m,oxide,None,Be,None,None,None,"B, Si","O, S",None,None,Sm,None,"B $\in$ [0.5, 1]",Positive B
mp-1208895,Sm2HgO4,2.205926740264787,0.2620300144647567,Square-face capped trigonal prism,1,2i,1,"[3.144449693722799, 3.860072788968106]",0.0,3.502261241345453,AB2C4,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.4132245000323604,r2SCAN,Hg-O-Sm,0.0,-2.8365570289285733,2.2249,3,Monoclinic,2/m,C2/m,oxide,None,None,Hg,None,None,None,"H, O, S",None,None,Sm,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1208902,Sm2ZnPtO6,0.9093643659830258,1.7886611140822695,Square-face bicapped trigonal prism,1,4e,1,[1.557262456412889],0.0,1.557262456412889,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.5078431902865708,GGA,O-Pt-Sm-Zn,0.034153243062496,-2.6055048565,1.7044000000000001,4,Monoclinic,2/m,P2_1/c,oxide,None,None,"Zn, Pt",None,None,None,"O, P, S",None,None,Sm,None,B > 1,Positive B
mp-1208908,Sm4PdO7,2.0144633785946926,0.48871670994550626,"Square-face capped trigonal prism, Octahedron",2,2i,1,"[2.98589026949144, 2.496194354408949, 3.566023333490506, 3.072287669773519]",0.0,3.0300989067911037,AB4C7,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.408878856055161,r2SCAN,O-Pd-Sm,0.0,-3.24489993875,1.088499999999999,3,Triclinic,-1,P-1,oxide,None,None,Pd,None,None,None,"O, P, S",None,None,Sm,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1208916,Sm2Cu(GeO4)2,1.9396247342566384,0.5518314207797479,Square antiprism,1,2b,1,"[2.05967072485621, 1.766334765314638]",0.0,1.913002745085424,AB2C2D8,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",2.493383338329914,GGA,Cu-Ge-O-Sm,0.006238101730764001,-2.686976771538461,0.6698000000000001,4,Monoclinic,m,Cm,oxide,None,None,Cu,None,None,Ge,"C, O, S",None,None,Sm,None,"B $\in$ [0.5, 1]",Positive B
mp-1208919,Sm2MgPtO6,0.9466343297593317,1.7531216189956118,Square-face bicapped trigonal prism,1,4e,1,[1.748435801058216],0.0,1.748435801058216,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.5120224265637736,GGA,Mg-O-Pt-Sm,0.003190231062497,-2.885949879999999,2.0802,4,Monoclinic,2/m,P2_1/c,oxide,None,Mg,Pt,None,None,None,"O, P, S",None,None,Sm,None,B > 1,Positive B
mp-1208920,Sm2CoPtO6,1.017232143019726,1.6642379812598709,Square-face bicapped trigonal prism,1,4e,1,[1.4792986959345211],0.0,1.4792986959345211,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.502853603426415,GGA_U,Co-O-Pt-Sm,0.0050072013124950005,-2.5308373050000013,1.7723,4,Monoclinic,2/m,P2_1/c,oxide,None,None,"Co, Pt",None,None,None,"C, O, P, S",None,None,Sm,None,B > 1,Positive B
mp-1208922,Sm2NiPtO6,0.9599036630512161,1.7193415549505122,Square-face bicapped trigonal prism,1,4e,1,[1.553140606671707],0.0,1.553140606671707,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.497489062892574,GGA_U,Ni-O-Pt-Sm,0.008608662562498,-2.5164866745,1.668099999999999,4,Monoclinic,2/m,P2_1/c,oxide,None,None,"Ni, Pt",None,None,None,"N, O, P, S",None,None,Sm,None,B > 1,Positive B
mp-1208925,SmAlGe2O7,2.109955733685617,0.3865712112254628,Square-face monocapped antiprism,1,4e,1,[2.9328231305266153],0.0,2.9328231305266153,ABC2D7,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Post-Transition Metals",2.521014363670573,GGA,Al-Ge-O-Sm,0.005531987613641,-2.8671449436363643,3.6256,4,Monoclinic,2/m,P2_1/c,oxide,None,None,None,None,Al,Ge,"O, S",None,None,Sm,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1208962,Sm2NiRuO6,1.0731610843474937,1.5928383873047853,Square-face bicapped trigonal prism,1,4e,1,[1.56695544058381],0.0,1.56695544058381,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.4937394359365985,GGA_U,Ni-O-Ru-Sm,0.004233236124996,-2.607658627,0.0,4,Monoclinic,2/m,P2_1/c,oxide,None,None,"Ni, Ru",None,None,None,"N, O, S",None,None,Sm,None,B > 1,Positive B
mp-1208969,Sm4Al2O9,2.100444261752114,0.3887146594688724,"Cube, Face-capped octahedron, Square-face capped trigonal prism, Octahedron",4,4e,1,"[2.866683500552684, 3.648046576070377, 1.716330066511174, 3.451396738712761]",0.0,2.920614220461749,A2B4C9,4,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Post-Transition Metals",2.4160694508929685,r2SCAN,Al-O-Sm,0.023280567583338,-3.659842261,4.1441,3,Monoclinic,2/m,P2_1/c,oxide,None,None,None,None,Al,None,"O, S",None,None,Sm,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1208979,SmAg(WO4)2,2.489757490794271,-0.06422906546817651,Square antiprism,1,2g,1,[1.231482906161609],0.0,1.231482906161609,ABC2D8,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.421762299124235,r2SCAN,Ag-O-Sm-W,0.0,-2.36802507013889,3.1390000000000002,4,Monoclinic,2/m,C2/m,oxide,None,None,"Ag, W",None,None,None,"O, S",None,None,Sm,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1208980,Sm2(SO4)3,1.87817763121608,0.5969394951174621,Square-face monocapped antiprism,1,4f,1,[3.826135441516406],0.0,3.826135441516406,A2B3C12,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals",2.4711354384650965,r2SCAN,O-S-Sm,0.0,-2.622075524558824,5.5195,3,Monoclinic,2/m,C2/c,sulfate,None,None,None,None,None,None,"O, S",None,None,Sm,None,"B $\in$ [0.5, 1]",Positive B
mp-1209136,RbSm(WO4)2,2.634582919382562,-0.10867227193166853,Dodecahedron with triangular faces - p2345 plane normalized,1,2e,1,[1.92146460696621],0.0,1.92146460696621,ABC2D8,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",2.4892082156577575,GGA_U,O-Rb-Sm-W,0.0,-2.657651141875,3.448399999999999,4,Monoclinic,2/m,C2/c,oxide,Rb,None,W,None,None,None,"O, S",None,None,Sm,None,"B $\in$ [-1, -0.1]",Negative B
mp-1209152,RbSm(MoO4)2,2.704223189716733,-0.20294458184234482,Dodecahedron with triangular faces - p2345 plane normalized,1,2e,1,[1.480847357414145],0.0,1.480847357414145,ABC2D8,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",2.4767908096476283,GGA_U,Mo-O-Rb-Sm,0.022438757708334003,-2.515573933124999,3.277999999999999,4,Monoclinic,2/m,C2/c,oxide,Rb,None,Mo,None,None,None,"O, S",None,None,Sm,None,"B $\in$ [-1, -0.1]",Negative B
mp-1209249,Sm2Hf2(MoO4)7,2.033519554955324,0.39965756927028173,Square-face bicapped trigonal prism,1,4f,1,[1.008880001726246],0.0,1.008880001726246,A2B2C7D28,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.4274319443677204,GGA_U,Hf-Mo-O-Sm,0.0,-2.584654069487179,3.2931,4,Monoclinic,2/m,C2/c,oxide,None,None,"Mo, Hf",None,None,None,"H, O, S",None,None,Sm,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1209262,Sm3VGeO9,2.2378828520452183,0.23164315176697978,"Pentagonal bipyramid, Square antiprism",2,4e,1,"[2.460060207092366, 1.68767251563101, 2.315862693534466]",0.0,2.1545318054192806,ABC3D9,2,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",2.460548103911711,GGA_U,Ge-O-Sm-V,0.0,-3.240811219107141,3.098,4,Monoclinic,2/m,P2_1/c,oxide,None,None,V,None,None,Ge,"O, S",None,None,Sm,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1209294,RbSm(MoO4)2,1.8986588144542942,0.592940099953611,Square antiprism,1,4c,1,[0.9462636908486751],0.0,0.9462636908486751,ABC2D8,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",2.468926638539884,GGA_U,Mo-O-Rb-Sm,0.0,-2.538012690833334,3.6776,4,Orthorhombic,mmm,Pbcn,oxide,Rb,None,Mo,None,None,None,"O, S",None,None,Sm,None,"B $\in$ [0.5, 1]",Positive B
mp-1209322,RbSm(SeO4)2,2.075064509609196,0.4236161366379366,Tricapped triangular prism (three square-face caps),1,4e,1,[3.9536634848359133],0.0,3.9536634848359133,ABC2D8,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",2.5225527360194553,GGA,O-Rb-Se-Sm,0.0,-2.009818946223957,3.4408,4,Monoclinic,2/m,P2_1/c,oxide,Rb,None,None,None,None,None,"O, S, Se",None,None,Sm,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1209446,Sm3PO7,1.9479167736414478,0.5791686147419525,"Square-face capped trigonal prism, Square antiprism, Trigonal prism",3,2b,1,"[1.685484909600303, 1.480184094685056, 2.549324713495425, 2.988997399187634, 2.292707350267183, 2.349656608807433, 3.100435833714283, 1.926435755735668, 1.487874097815969]",0.0,2.206788973700995,AB3C7,3,3,1,"[6.0, 7.0, 8.0]","[6.0, 7.0, 8.0]",7.0,6.0,8.0,7.0,6.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals",2.4183854098646207,GGA,O-P-Sm,0.0,-3.668078586482684,4.3882,3,Monoclinic,m,Cm,oxide,None,None,None,None,None,None,"O, P, S",None,None,Sm,None,"B $\in$ [0.5, 1]",Positive B
mp-1209534,Sr3Sm2(BO3)4,2.098656536869288,0.40819615281247756,"Pentagonal bipyramid, Dodecahedron with triangular faces - p2345 plane normalized",2,4a,1,"[5.712620876737672, 3.001074343831776]",0.5,4.356847610284724,A2B3C4D12,2,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals",2.471332225576009,GGA,B-O-Sm-Sr,0.006314099999993001,-3.354414614841269,4.5184999999999995,4,Orthorhombic,mm2,Pna2_1,orthoborate,None,Sr,None,None,None,B,"O, S",None,None,Sm,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1210126,NaSm(CO3)2,2.119681531241295,0.3964025193423165,Bicapped square prism (adjacent faces),1,2b,1,[7.485807809215565],1.0,7.485807809215565,ABC2D6,1,1,1,[10.0],[10.0],10.0,10.0,10.0,10.0,10.0,10.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",2.564496379326921,GGA,C-Na-O-Sm,0.0,-2.521817360637932,4.6763,4,Orthorhombic,mm2,Pmc2_1,carbonate,Na,None,None,None,None,None,"C, N, O, S",None,None,Sm,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1210282,Na3Sm9B8O27,2.0222156398630924,0.46546675707619806,"Square antiprism, Square-face capped square prism",2,"3g, 6i",2,"[6.037273722592696, 0.8837811558517521]",0.5,3.460527439222224,A3B8C9D27,2,2,1,"[8.0, 9.0]","[8.0, 9.0]",8.5,8.0,9.0,8.5,8.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Metalloids, Nonmetals",2.510444939119729,GGA,B-Na-O-Sm,0.0031373752260620003,-3.357602372499388,4.048399999999999,4,Hexagonal,-6m2,P-62m,oxide,Na,None,None,None,None,B,"N, O, S",None,None,Sm,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1210364,Na2Sm2B2O7,2.1119171835342554,0.3739106544670562,"Square antiprism, Dodecahedron with triangular faces - p2345 plane normalized",2,4e,1,"[1.634404348825227, 4.339855538105558]",0.0,2.9871299434653924,A2B2C2D7,2,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Metalloids, Nonmetals",2.4611129492803334,GGA,B-Na-O-Sm,0.0,-3.132956400853227,4.5183,4,Monoclinic,2/m,P2_1/c,oxide,Na,None,None,None,None,B,"N, O, S",None,None,Sm,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1210666,Na3SmV2O8,1.818363462090731,0.7306545675014172,"Square-face bicapped trigonal prism, Dodecahedron with triangular faces",2,2a,1,"[2.619944005761824, 2.389815411646163, 2.514708147028938]",0.0,2.5081558548123084,AB2C3D8,2,2,1,"[6.0, 8.0]","[6.0, 8.0]",7.0,6.0,8.0,7.0,6.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",2.480941245461546,GGA_U,Na-O-Sm-V,0.012987084761904001,-2.661162983747947,3.6922,4,Monoclinic,m,Cc,oxide,Na,None,V,None,None,None,"N, O, S",None,None,Sm,None,"B $\in$ [0.5, 1]",Positive B
mp-1210769,Na3Sm(PO4)2,1.583410261060176,0.9252413830165331,Square-face bicapped trigonal prism,1,4a,1,"[3.20924484573847, 3.502077133459816]",0.0,3.355660989599143,AB2C3D8,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",2.4976806229200315,GGA,Na-O-P-Sm,0.0,-2.939153928280259,4.9207,4,Orthorhombic,mm2,Pca2_1,phosphate,Na,None,None,None,None,None,"N, O, P, S",None,None,Sm,None,"B $\in$ [0.5, 1]",Positive B
mp-1210954,LiSm2RuO6,1.1166610266138364,1.513685996731694,Square-face bicapped trigonal prism,1,4e,1,[1.616281408358046],0.0,1.616281408358046,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",2.489069264448823,GGA,Li-O-Ru-Sm,0.0,-2.829137265333334,0.39990000000000003,4,Monoclinic,2/m,P2_1/c,oxide,Li,None,Ru,None,None,None,"O, S",None,None,Sm,None,B > 1,Positive B
mp-1211000,LiSm(WO4)2,2.438053495121301,-0.11671475084357426,Dodecahedron with triangular faces,1,2f,1,[2.518180746441501],0.0,2.518180746441501,ABC2D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",2.350911346045351,GGA_U,Li-O-Sm-W,0.0061409999999990006,-2.640560078194445,3.7576,4,Monoclinic,2/m,P2/c,oxide,Li,None,W,None,None,None,"O, S",None,None,Sm,None,"B $\in$ [-1, -0.1]",Negative B
mp-1211004,LiSm(WO4)2,2.516809570820899,-0.04115223358843435,Square antiprism,1,2i,1,[2.328750882638918],0.0,2.328750882638918,ABC2D8,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",2.4608595197969985,GGA_U,Li-O-Sm-W,0.0,-2.646701078194444,3.6314,4,Triclinic,-1,P-1,oxide,Li,None,W,None,None,None,"O, S",None,None,Sm,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1211144,LiSm6B3O14,2.011615064131879,0.485260508454361,"Cube, Face-capped octahedron, Square-face capped trigonal prism",3,4e,1,"[2.886949586034761, 5.367508444328973, 3.527356893805627, 2.764394887203504, 2.342784477549849, 2.832626583583735]",0.167,3.286936812084408,AB3C6D14,3,3,1,"[6.0, 7.0, 8.0]","[6.0, 7.0, 8.0]",7.0,6.0,8.0,7.0,6.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Metalloids, Nonmetals",2.428677236454777,GGA,B-Li-O-Sm,0.0,-3.534829584930555,4.5108000000000015,4,Monoclinic,2/m,P2_1/c,oxide,Li,None,None,None,None,B,"O, S",None,None,Sm,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1211145,LiSm(MoO4)2,2.517067606684607,-0.20982969394386078,Dodecahedron with triangular faces,1,2f,1,[2.171448426519448],0.0,2.171448426519448,ABC2D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",2.360407491555528,GGA_U,Li-Mo-O-Sm,0.027902648958354002,-2.495415980277778,3.066,4,Monoclinic,2/m,P2/c,oxide,Li,None,Mo,None,None,None,"O, S",None,None,Sm,None,"B $\in$ [-1, -0.1]",Negative B
mp-1211228,Li3Sm2(BO3)3,1.6980329265434044,0.7675784699976369,Square-face capped square prism,1,4e,1,"[4.220613578625446, 4.904975455350629]",0.0,4.5627945169880375,A2B3C3D9,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Metalloids, Nonmetals",2.530366969390399,GGA,B-Li-O-Sm,0.012104743161757001,-3.096265433676472,4.832000000000001,4,Monoclinic,2/m,P2_1/c,orthoborate,Li,None,None,None,None,B,"O, S",None,None,Sm,None,"B $\in$ [0.5, 1]",Positive B
