material_id,chem_formula,R$_0$,B,K_chemenv,num_K_chemenvs,K_wyckoff,num_K_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_K_sites,num_CN_env,num_charge_states,KX_coordn,KO_coordn,mean_coordn_K-X,min_coordn_K-X,max_coordn_K-X,mean_coordn_K-O,min_coordn_K-O,max_coordn_K-O,mean_K_charge,min_K_charge,max_K_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_KO_BondL
mp-505783,KMo5O13,3.987207267273045,-0.5894161720366797,End-trigonal-face capped trigonal prism,1,2c,1,[7.334457139109697],1.0,7.334457139109697,AB5C13,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,K-Mo-O,0.045514936503764,-1.9869449088026312,0.2692,3,Orthorhombic,mmm,Cmcm,oxide,K,,Mo,,,,O,,,,,"B $\in$ [-1, -0.1]",Negative B,2.8470194638052457
mp-510366,K6Co2O5,2.649624725265613,0.1371840340478207,"Tetrahedron, Trigonal bipyramid",2,"4f, 4d, 4e",3,"[5.74042977315131, 8.771831690433345, 1.090973432435333]",0.667,5.2010782986733295,A2B5C6,2,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-K-O,0.0,-1.405986150653846,0.6965999999999991,3,Tetragonal,4/mmm,P4_2/mnm,oxide,K,,Co,,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.8541334536017944
mp-510463,KCeH2S2O9,2.712665555573861,0.1541734476378464,Tricapped octahedron (cap faces are aligned),1,4e,1,[4.175781930512881],0.0,4.175781930512881,ABC2D2E9,1,1,1,[10.0],[9.0],10.0,10.0,10.0,9.0,9.0,9.0,1.0,1.0,1.0,2.0,2,2,"O2-, H+","Alkali Metals, Lanthanides, Nonmetals",GGA,Ce-H-K-O-S,0.000356245666667,-2.268068361483332,0.013799999999999,5,Monoclinic,2/m,P2_1/c,oxide,K,,,,,,"H, C, O, S",,,Ce,,"B $\in$ [0.1, 0.5]",Positive B,2.9961352994657737
mp-510562,KMnP3HO10,3.211939353715418,-0.0405009176435579,Bicapped square prism (adjacent faces),1,4e,1,[8.565869618724225],1.0,8.565869618724225,ABCD3E10,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,H-K-Mn-O-P,0.0,-2.473184615178724,0.0,5,Monoclinic,2/m,C2/c,oxide,K,,Mn,,,,"H, O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,3.127153913758984
mp-510635,KNa2LiTi2Fe2(SiO3)8,2.5360849978284,0.1955980679637685,Bicapped square prism (opposite faces),1,2a,1,[7.447381415114288],1.0,7.447381415114288,ABC2D2E2F8G24,1,1,1,[10.0],[10.0],10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Transition Metals",GGA_U,Fe-K-Li-Na-O-Si-Ti,0.0,-3.001443728000215,2.0557,7,Monoclinic,m,Cc,oxide,"Li, Na, K",,"Ti, Fe",,,Si,"N, O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,3.016023791444856
mp-5116,K6Ge2O7,2.692533196963937,0.0838280848066126,"Pentagonal pyramid, Trigonal prism, Square pyramid, Octahedron",4,2a,1,"[5.558809972302738, 5.331568079151679, 11.779302937184347, 7.243159562598202, 7.777815025838279, 11.025971083106944]",1.0,8.119437776697032,A2B6C7,4,2,1,"[5.0, 6.0]","[5.0, 6.0]",5.5,5.0,6.0,5.5,5.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",GGA,Ge-K-O,0.0,-2.025533711233332,3.0827,3,Monoclinic,m,Pc,oxide,K,,,,,Ge,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.836436864450154
mp-5226,K2SeO4,2.35755390650237,0.2748564118225372,"Bicapped square prism (adjacent faces), Square-face monocapped antiprism",2,4c,1,"[3.711175192439635, 7.6144375741853]",0.5,5.662806383312468,AB2C4,2,2,1,"[10.0, 9.0]","[10.0, 9.0]",9.5,9.0,10.0,9.5,9.0,10.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",r2SCAN,K-O-Se,0.000112001190474,-1.802592355263393,3.611999999999999,3,Orthorhombic,mmm,Pnma,oxide,K,,,,,,"O, S, Se",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.9775237364814697
mp-532424,KAl11O17,2.8571170229473832,-0.0067706822625527,"Tricapped octahedron (cap faces are aligned), End-trigonal-face capped trigonal prism",2,1a,1,"[9.602692424621784, 6.299588022299882]",1.0,7.951140223460833,AB11C17,2,2,1,"[5.0, 7.0]","[5.0, 7.0]",6.0,5.0,7.0,6.0,5.0,7.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",GGA,Al-K-O,0.00732685293098,-3.372795969215517,4.514900000000001,3,Monoclinic,m,Cm,oxide,K,,,,Al,,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.913281230671627
mp-532545,K2ZrFe(PO4)3,2.4599375512011115,0.273507728906007,no_data,1,no_data,1,no_data,0.0,no_data,ABC2D3E12,3,3,1,"[11.0, 12.0, 9.0]","[11.0, 12.0, 9.0]",10.666666666666666,9.0,12.0,10.666666666666666,9.0,12.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Fe-K-O-P-Zr,0.00217133743421,-2.820744992219924,2.2784,5,Monoclinic,2,P2_1,phosphate,K,,"Fe, Zr",,,,"O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,3.125314100548736
mp-532656,K2FeSn(PO4)3,2.519166082136698,0.2276366280831293,no_data,1,no_data,1,no_data,0.0,no_data,ABC2D3E12,2,2,1,"[12.0, 9.0]","[12.0, 9.0]",10.5,9.0,12.0,10.5,9.0,12.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Fe-K-O-P-Sn,0.003721588486826,-2.517995697154136,2.7055,5,Cubic,23,P2_13,phosphate,K,,Fe,,Sn,,"O, P, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,3.0773435949852974
mp-532704,K2YHf(PO4)3,2.8247411732636234,0.1203848951546935,no_data,1,no_data,1,no_data,0.0,no_data,ABC2D3E12,8,8,1,"[10.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]","[10.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]",6.5,3.0,10.0,6.5,3.0,10.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Hf-K-O-P-Y,0.0,-3.204067813404136,4.7808,5,Triclinic,1,P1,phosphate,K,,"Y, Hf",,,,"H, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.0816354793737437
mp-532727,K2YZr(PO4)3,2.352382825183762,0.3345725386878283,no_data,1,no_data,1,no_data,0.0,no_data,ABC2D3E12,2,2,1,"[6.0, 9.0]","[6.0, 9.0]",7.5,6.0,9.0,7.5,6.0,9.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,K-O-P-Y-Zr,0.0,-3.171572701233083,4.5764,5,Cubic,23,P2_13,phosphate,K,,"Y, Zr",,,,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.035056614311065
mp-532755,K4MgFe3(PO4)5,2.7286573976261472,0.076238311617047,"Tricapped triangular prism (one square-face cap and two triangular-face caps), Tridiminished icosahedron",2,2a,1,"[9.144080788801679, 9.709261313817724, 9.460734291415408, 9.285736635929071]",1.0,9.399953257490969,AB3C4D5E20,2,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",r2SCAN,Fe-K-Mg-O-P,0.0,-2.55635101158225,2.2881,5,Monoclinic,m,Cc,phosphate,K,Mg,Fe,,,,"O, P",F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.9071815161364936
mp-532810,KAlCo(PO4)2,2.625524099911934,0.1723598067248422,"Tricapped octahedron (cap faces are aligned), Pentagonal prism",2,2a,1,"[7.04856830015768, 4.157903614135849]",0.5,5.603235957146765,ABCD2E8,2,2,1,"[10.0, 9.0]","[10.0, 9.0]",9.5,9.0,10.0,9.5,9.0,10.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Al-Co-K-O-P,0.0,-2.713060226464285,3.2012,5,Monoclinic,m,Cc,phosphate,K,,Co,,Al,,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.059954675694425
mp-534793,KCa5Mg5Al(SiO3)12,2.4863485774167966,0.0515251998883912,Square antiprism,1,1a,1,[3.133958486021003],0.0,3.133958486021003,ABC5D5E12F36,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Al-Ca-K-Mg-O-Si,0.024673306222228,-3.299871274870833,5.099399999999999,6,Monoclinic,2,C2,oxide,K,"Mg, Ca",,,Al,Si,"C, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.6518759640404648
mp-540618,K3IO5,1.3223248800336682,0.7967140740818032,"Cube, Square pyramid, Cuboctahedron",3,"4b, 4c, 4a",3,"[0.022907888143585003, 2.387324362494148, 1.366742633735429]",0.0,1.2589916281243874,AB3C5,3,3,1,"[12.0, 5.0, 8.0]","[12.0, 5.0, 8.0]",8.333333333333334,5.0,12.0,8.333333333333334,5.0,12.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals",GGA,I-K-O,0.000291546666666,-1.508949936861112,1.2925,3,Tetragonal,4/mmm,P4/ncc,hypoiodite,K,,,,,,O,I,,,,"B $\in$ [0.5, 1]",Positive B,3.0190085143863508
mp-540728,K2Zn6O7,2.494866012660421,0.1909922858860325,Cube,1,4c,1,[0.07445021243986101],0.0,0.07445021243986101,A2B6C7,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,K-O-Zn,0.011998304000001,-1.729306688633331,0.7588,3,Tetragonal,4/mmm,P4_2/mnm,oxide,K,,Zn,,,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.8900489629828665
mp-540876,KTh2(PO4)3,3.0030020761904166,-0.0218312579193615,Square-face bicapped square antiprism,1,2e,1,[5.337530671701492],1.0,5.337530671701492,AB2C3D12,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Actinides, Alkali Metals, Nonmetals",GGA,K-O-P-Th,0.0,-3.362313743676586,4.599,4,Monoclinic,2/m,C2/c,phosphate,K,,,,,,"O, P",,,,Th,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.943899758828717
mp-540914,K3MnO3,2.650377219154236,0.0731538364075583,"Pentagonal pyramid, Trigonal bipyramid",2,4e,1,"[10.107149473405256, 4.113173004321386, 5.961108245043527]",0.667,6.727143574256723,AB3C3,2,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,K-Mn-O,0.0,-1.712323962811576,1.6113,3,Monoclinic,2/m,P2_1/c,oxide,K,,Mn,,,,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.743353175209207
mp-541071,KZrP2HO8,3.422579263129297,-0.2468810788630707,Triangular-face bicapped trigonal prism,1,"2f, 2e",2,"[10.162867232002345, 11.113273581654155]",1.0,10.63807040682825,ABCD2E8,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,H-K-O-P-Zr,0.001497625192278,-2.880001730021978,4.1806,5,Monoclinic,2/m,P2/c,oxide,K,,Zr,,,,"H, O, P",,,,,"B $\in$ [-1, -0.1]",Negative B,2.9090570272900154
mp-541253,KV4O10,2.898084399984074,0.0125049504710833,Cube,1,2c,1,[0.671950672835099],0.0,0.671950672835099,AB4C10,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,K-O-V,0.033957258000004,-2.3600161011500003,0.0,3,Orthorhombic,mmm,Cmcm,oxide,K,,V,,,,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.924318506657473
mp-541373,KTa3CuO9,2.29345879649298,0.3103443405635581,Pentagonal-face capped pentagonal antiprism,1,4h,1,[6.712721586919054],1.0,6.712721586919054,ABC3D9,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Cu-K-O-Ta,0.014681456785726,-2.904744851196429,0.0,4,Orthorhombic,mmm,Pmna,oxide,K,,"Cu, Ta",,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.914864836780834
mp-541459,KSnPO5,2.611092304185723,0.1627308508022883,Tricapped triangular prism (one square-face cap and two triangular-face caps),1,4a,1,"[8.02303810024324, 7.112060276013107]",1.0,7.567549188128173,ABCD5,1,2,1,"[8.0, 9.0]","[8.0, 9.0]",8.5,8.0,9.0,8.5,8.0,9.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",GGA,K-O-P-Sn,0.0,-2.503160578205357,3.0231,4,Orthorhombic,mm2,Pna2_1,oxide,K,,,,Sn,,"O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.9797821156068536
mp-541520,KV3(SeO6)2,2.808912436636054,0.1723159775564447,no_data,1,no_data,1,no_data,0.0,no_data,AB2C3D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,K-O-Se-V,0.0,-1.975635809274305,2.3366,4,Hexagonal,6,P6_3,oxide,K,,V,,,,"O, S, Se",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.179153154801178
mp-541537,K2ZnSiO4,1.6874441247318288,0.6548329568546081,"Face-capped octahedron, Square-face bicapped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized, Octahedron",4,4a,1,"[5.2130202781934685, 7.982157312612706, 7.6347488850100795, 4.887701779466724]",0.75,6.429407063820745,ABC2D4,4,3,1,"[5.0, 7.0, 8.0]","[5.0, 7.0, 8.0]",6.666666666666667,5.0,8.0,6.666666666666667,5.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,K-O-Si-Zn,0.0,-2.466005657124999,3.7041,4,Orthorhombic,mm2,Pca2_1,silicate,K,,Zn,,,Si,"O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.9375762831154364
mp-541538,K2CdSiO4,1.6841315480075056,0.6798629920337722,"Dodecahedron with triangular faces - p2345 plane normalized, Square-face capped trigonal prism, Octahedron",3,4a,1,"[3.416005483351982, 7.817301394780675, 7.672442372802226, 4.294508363263254]",0.5,5.800064403549534,ABC2D4,3,3,1,"[5.0, 6.0, 8.0]","[5.0, 6.0, 8.0]",6.333333333333333,5.0,8.0,6.333333333333333,5.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Cd-K-O-Si,0.0,-2.3462613797812493,2.9406,4,Orthorhombic,mm2,Pca2_1,silicate,K,,Cd,,,Si,"C, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.9081720733304306
mp-541581,KSO3,2.433633703860393,0.196128022630913,"Pentagonal prism, Dodecahedron with triangular faces - p2345 plane normalized",2,"3f, 3e",2,"[3.163558755806546, 6.588091427063729]",0.5,4.8758250914351375,ABC3,2,2,1,"[6.0, 8.0]","[6.0, 8.0]",7.0,6.0,8.0,7.0,6.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",r2SCAN,K-O-S,0.012870133793858,-2.073629838616666,4.9772,3,Trigonal,32,P321,sulfite,K,,,,,,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.815799151358858
mp-541626,K3Nb3Ge2O13,2.631151840670064,0.1771684616612451,"Pentagonal-face capped pentagonal antiprism, Anticuboctahedron",2,"3f, 3g",2,"[7.804978832342198, 8.09368470080749]",1.0,7.9493317665748435,A2B3C3D13,2,2,1,"[12.0, 4.0]","[12.0, 4.0]",8.0,4.0,12.0,8.0,4.0,12.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ge-K-Nb-O,0.035010538227509,-2.622575167702382,2.3211,4,Hexagonal,-6m2,P-62m,oxide,K,,Nb,,,Ge,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.0045275705367764
mp-541794,KFeBP2HO9,3.046529062054426,-0.0302700617375625,Bicapped square prism (adjacent faces),1,2i,1,[7.108926157657856],1.0,7.108926157657856,ABCDE2F9,1,1,1,[10.0],[10.0],10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Transition Metals",GGA_U,B-Fe-H-K-O-P,0.012533424833121,-2.452077055796826,2.505899999999999,6,Triclinic,-1,P-1,oxide,K,,Fe,,,B,"H, O, P",F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.9297814766081043
mp-541870,KAl2P2H5O11,2.371247672061527,0.2925199659368306,End-trigonal-face capped trigonal prism,1,4e,1,[11.861788996614399],1.0,11.861788996614399,AB2C2D5E11,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",GGA,Al-H-K-O-P,0.008033219603168,-2.413148885846938,5.390700000000001,5,Monoclinic,2/m,P2_1/c,oxide,K,,,,Al,,"H, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.942558567948376
mp-541966,KAgCO3,3.7027567519896616,-0.3222993193899031,Tricapped triangular prism (three square-face caps),1,4e,1,[7.409252884227493],1.0,7.409252884227493,ABCD3,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Ag-C-K-O,0.0,-1.646567086069444,2.2257,4,Orthorhombic,mmm,Ibca,carbonate,K,,Ag,,,,"C, O",,,,,"B $\in$ [-1, -0.1]",Negative B,2.910649523071216
mp-542043,K4H6C2O9,2.827755428628243,0.0576666153345503,"Square antiprism, Dodecahedron with triangular faces - p2345 plane normalized",2,"2e, 4f",2,"[2.256992955679387, 4.462334120762558, 5.113460015700197]",0.333,3.944262364047381,A2B4C6D9,2,2,1,"[8.0, 10.0]","[6.0, 8.0]",9.0,8.0,10.0,7.0,6.0,8.0,1.0,1.0,1.0,2.0,2,2,"O2-, H+","Alkali Metals, Nonmetals",GGA,C-H-K-O,0.0,-1.7565869895952382,4.2953,4,Monoclinic,2/m,C2/c,oxide,K,,,,,,"H, C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.904319203329407
mp-542100,K4Nb2Si8O23,2.597736174349042,0.2331851612212437,"Metabidiminished icosahedron, Pentagonal-face capped pentagonal antiprism",2,2i,1,"[6.8611166762069935, 10.156155890308268]",1.0,8.50863628325763,A2B4C8D23,2,2,1,"[10.0, 4.0]","[10.0, 4.0]",7.0,4.0,10.0,7.0,4.0,10.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,K-Nb-O-Si,0.002001138918911,-3.090289875783783,3.793999999999999,4,Triclinic,-1,P-1,oxide,K,,Nb,,,Si,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.1188582634208024
mp-542181,K3EuV2O8,2.617753633184138,0.1473063309101576,"Tricapped triangular prism (two square-face caps and one triangular-face cap), Hendecahedron, Bicapped square prism (adjacent faces)",3,2e,1,"[4.989391182025301, 7.7333118385114155, 6.101819889302687]",0.667,6.274840969946467,AB2C3D8,3,3,1,"[1.0, 10.0, 9.0]","[1.0, 10.0, 9.0]",6.666666666666667,1.0,10.0,6.666666666666667,1.0,10.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,Eu-K-O-V,0.024177298750037,-2.559920303696429,0.0,4,Monoclinic,2/m,P2_1/m,oxide,K,,V,,,,O,,,Eu,,"B $\in$ [0.1, 0.5]",Positive B,2.974737735646032
mp-542332,K2Cu(CO3)2,2.2283011485519024,0.3318341303170676,Dodecahedron with triangular faces - p2345 plane normalized,1,4b,1,[3.9367932797078193],0.0,3.9367932797078193,AB2C2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,C-Cu-K-O,0.0,-1.8547026117727272,0.5492,4,Orthorhombic,mm2,Fdd2,carbonate,K,,Cu,,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.84201906134618
mp-542686,K4Na2(Si2O5)3,2.3147125933703294,0.2994358210014156,"Pentagonal pyramid, Trigonal prism",2,4f,1,"[8.827689776449875, 10.267148230340135]",1.0,9.547419003395005,A2B4C6D15,2,2,1,"[5.0, 6.0]","[5.0, 6.0]",5.5,5.0,6.0,5.5,5.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",GGA,K-Na-O-Si,0.0,-2.910333968583653,4.1851,4,Monoclinic,2/m,C2/c,oxide,"Na, K",,,,,Si,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.8580557207981
mp-543047,KNaCu(Si2O5)2,2.7560352856342,0.1505056120832105,Pentagonal prism,1,2i,1,[5.676498319701051],1.0,5.676498319701051,ABCD4E10,1,1,1,[10.0],[10.0],10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Cu-K-Na-O-Si,0.009287234142166,-2.799468314919371,0.819399999999999,5,Triclinic,-1,P-1,oxide,"Na, K",,Cu,,,Si,"C, N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,3.0435188378735107
mp-5455,K6Ti2O7,2.8288591338590807,0.0274970624895354,"Pentagonal pyramid, Trigonal prism, Octahedron",3,4e,1,"[7.240586296289376, 10.924246426487231, 4.954130181072921]",0.667,7.706320967949843,A2B6C7,3,2,1,"[5.0, 6.0]","[5.0, 6.0]",5.5,5.0,6.0,5.5,5.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,K-O-Ti,0.0,-2.543934739011111,3.4474,3,Monoclinic,2/m,P2_1/c,oxide,K,,Ti,,,,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.8262474862575186
mp-5525,KAlO2,2.335222768658254,0.3011002063023601,"Face-capped octahedron, Dodecahedron with triangular faces - p2345 plane normalized",2,8c,1,"[6.472957884868979, 6.459794234221978]",1.0,6.466376059545478,ABC2,2,2,1,"[4.0, 8.0]","[4.0, 8.0]",6.0,4.0,8.0,6.0,4.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",r2SCAN,Al-K-O,0.0,-2.909401789781249,3.999399999999999,3,Orthorhombic,mmm,Pbca,oxide,K,,,,Al,,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.876377212169377
mp-553903,KNa9In2O8,2.6159005325857123,0.0838172893421446,Trigonal bipyramid,1,4c,1,[2.50302909815026],0.0,2.50302909815026,AB2C8D9,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals",GGA,In-K-Na-O,0.012765350312498,-1.654022357649855,2.0006,4,Orthorhombic,mmm,Pnma,oxide,"Na, K",,,,In,,"N, O",I,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.732742896132292
mp-553910,KV4Ag11O16,1.9226476434143736,0.5129015192627333,Icosahedron,1,4a,1,[1.928821189425618],0.0,1.928821189425618,AB4C11D16,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Ag-K-O-V,0.009562268984374,-1.327608614236978,0.9235,4,Orthorhombic,mmm,Pbca,oxide,K,,"V, Ag",,,,O,,,,,"B $\in$ [0.5, 1]",Positive B,3.0006480053476414
mp-553936,K2Ag4Pd3(NO2)12,1.0374603117163603,0.8717845737499259,no_data,1,no_data,1,no_data,0.0,no_data,A2B3C4D12E24,1,1,1,[10.0],[10.0],10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Ag-K-N-O-Pd,0.046084834679013,-0.7553662612481491,1.7424,5,Monoclinic,2/m,P2_1/c,nitrite,K,,"Pd, Ag",,,,"N, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,3.0548333528641054
mp-553960,K4Fe2O5,2.1876313183772376,0.3582695883339094,"Trigonal prism, Octahedron",2,4e,1,"[7.852723560056431, 6.333555521078341]",1.0,7.093139540567385,A2B4C5,2,2,1,"[5.0, 6.0]","[5.0, 6.0]",5.5,5.0,6.0,5.5,5.0,6.0,1.0,1.0,1.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",r2SCAN,Fe-K-O,0.0,-1.6810251503636362,0.7339000000000001,3,Monoclinic,2/m,P2_1/c,oxide,K,,Fe,,,,O,F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.776252117555202
