material_id,chem_formula,R$_0$,B,S_chemenv,num_S_chemenvs,S_wyckoff,num_S_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_S_sites,num_CN_env,num_charge_states,SX_coordn,SO_coordn,mean_coordn_S-X,min_coordn_S-X,max_coordn_S-X,mean_coordn_S-O,min_coordn_S-O,max_coordn_S-O,mean_S_charge,min_S_charge,max_S_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,mean_SO_BondL,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B
mp-1211400,KLa(SO4)2,1.62512453576869,0.3286751628600599,Tetrahedron,1,2i,1,"[0.029194099395564003, 0.045733685567689]",0.0,0.0374638924816265,ABC2D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",1.491914307442567,GGA,K-La-O-S,0.0,-2.569403690187499,4.3089,4,Triclinic,-1,P-1,sulfate,K,None,None,None,None,None,"O, S",None,None,La,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1211618,KSm(SO4)2,1.706900320787717,0.5278611213287598,"Tetrahedron, Tricapped triangular prism (three square-face caps)",2,4e,1,"[3.7085657002575143, 0.14754612538352602, 0.143528144475873]",0.0,1.3332133233723045,ABC2D8,2,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",1.4935705555307695,GGA,K-O-S-Sm,0.0,-2.550195093104167,5.6574,4,Monoclinic,2/m,P2_1/c,sulfate,K,None,None,None,None,None,"O, S",None,None,Sm,None,"B $\in$ [0.5, 1]",Positive B
mp-1211656,KCr(SO4)2,1.7069120852664834,0.5363474354414512,Tetrahedron,1,8d,1,[0.009099908396746001],0.0,0.009099908396746001,ABC2D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.4897143235986263,GGA_U,Cr-K-O-S,0.0,-2.124682598520833,3.153899999999999,4,Trigonal,2/m,P-3c1,sulfate,K,None,Cr,None,None,None,"C, O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1211677,KCr(SO4)2,1.6729403913650427,0.4697277808384136,Tetrahedron,1,4d,1,[0.010530231621845],0.0,0.010530231621845,ABC2D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.4827185834999916,GGA_U,Cr-K-O-S,0.036497547499988,-2.088185051020833,2.7634,4,Trigonal,2,P321,sulfate,K,None,Cr,None,None,None,"C, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1211829,KCe(SO4)2,1.6696140423832837,0.43759441256788206,Tetrahedron,1,2i,1,"[0.031914837139672005, 0.048759043082330006]",0.0,0.040336940111001,ABC2D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",1.492256578337258,GGA,Ce-K-O-S,0.0,-2.515530010604165,0.339599999999999,4,Triclinic,-1,P-1,sulfate,K,None,None,None,None,None,"C, O, S",None,None,Ce,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1211923,K2TeH6SO10,1.4797821736786663,-0.03905128946329542,Tetrahedron,1,2i,1,[0.014633740851105002],0.0,0.014633740851105002,ABC2D6E10,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",1.495500433300384,GGA,H-K-O-S-Te,0.0,-1.652799443308333,3.409,5,Triclinic,-1,P-1,oxide,K,None,None,None,None,Te,"H, O, S",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1211946,Mg5Pb(SO4)6,1.6570543713567456,0.42236770887771546,Tetrahedron,1,6g,1,"[0.011000867725254, 0.016296922808775, 0.01714456188159]",0.0,0.014814117471873,AB5C6D24,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Post-Transition Metals",1.4860417650700173,GGA,Mg-O-Pb-S,0.0,-2.327765985185185,5.0961,4,Trigonal,-3,P-3,sulfate,None,Mg,None,None,Pb,None,"O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1212144,Mn3H6(SO6)2,1.5621571075959413,0.17312933065221214,Tetrahedron,1,"4c, 4d",2,"[0.011556113438888, 0.024040058185244]",0.0,0.017798085812066,A2B3C6D12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.4927459255087838,GGA_U,H-Mn-O-S,0.010160971304351,-1.7479143075562211,2.9737,4,Orthorhombic,mmm,Pbcm,oxide,None,None,Mn,None,None,None,"H, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1212178,InH9(SO6)2,1.5165044200730604,0.06079942745618301,Tetrahedron,1,8d,1,[0.068712392158708],0.0,0.068712392158708,AB2C9D12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Halogens, Nonmetals, Post-Transition Metals",1.49302229900671,GGA,H-In-O-S,0.003717112041688,-1.554904453142361,4.1792,4,Orthorhombic,mmm,Pnma,oxide,None,None,None,None,In,None,"H, O, S",I,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1212258,K2CoH2(SO5)2,1.6491870329994964,0.3736899836912245,Tetrahedron,1,2i,1,[0.054288260078943],0.0,0.054288260078943,AB2C2D2E10,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.4985044508444578,GGA_U,Co-H-K-O-S,0.048531207205882006,-1.751501666588235,0.883,5,Triclinic,-1,P-1,oxide,K,None,Co,None,None,None,"H, C, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1212322,KGdH2C2SO9,1.581522255282577,0.2270627291421307,Tetrahedron,1,4e,1,[0.011651605411112001],0.0,0.011651605411112001,ABCD2E2F9,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",1.4897449095972306,GGA,C-Gd-H-K-O-S,0.035051499943184,-2.131212837953125,2.7929999999999993,6,Monoclinic,2/m,P2_1/c,oxide,K,None,None,None,None,None,"H, C, O, S",None,None,Gd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1212612,RbInH8(SO6)2,1.5155663477017582,0.05459524784705859,Tetrahedron,1,2a,1,"[0.062313039498943006, 0.039857801963102006, 0.043017495504946004, 0.062876226808667]",0.0,0.052016140943914504,ABC2D8E12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals",1.4950752639167275,GGA,H-In-O-Rb-S,0.0053166996527800004,-1.653533654131945,3.8905000000000003,5,Monoclinic,2,P2_1,oxide,Rb,None,None,None,In,None,"H, O, S",I,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1212668,GaAg(SO4)2,1.6405245721840682,0.37204877671526304,Tetrahedron,1,2i,1,[0.063983244592936],0.0,0.063983244592936,ABC2D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",1.49204497503955,GGA,Ag-Ga-O-S,0.0037052695833380005,-1.7409463170138881,3.1128,4,Monoclinic,2/m,C2/m,sulfate,None,None,Ag,None,Ga,None,"O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1212721,FeAg(SO4)2,1.6345783285725797,0.3547037673734745,Tetrahedron,1,2i,1,[0.050620244444516],0.0,0.050620244444516,ABC2D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Halogens, Nonmetals, Transition Metals",1.4927558654096984,GGA_U,Ag-Fe-O-S,0.009246153124998002,-1.6533991072222212,1.6382999999999992,4,Monoclinic,2/m,C2/m,sulfate,None,None,"Fe, Ag",None,None,None,"O, S",F,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1213079,CsRbSO4,1.8671098183122432,0.9095046118319396,Tetrahedron,1,"1b, 1c",2,"[0.005269581601577001, 0.007013615374419001]",0.0,0.006141598487998001,ABCD4,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",1.498424218911346,GGA,Cs-O-Rb-S,0.016396287857142002,-2.244935552807881,4.8535,4,Trigonal,3m,P3m1,sulfate,"Rb, Cs",None,None,None,None,None,"C, O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1213159,CsSc(SO4)2,1.682187866465192,0.4871849237156057,"Tetrahedron, Octahedron",2,"2d, 1a",2,"[1.38409692540542, 0.005107434778775]",0.0,0.6946021800920975,ABC2D8,2,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.4848958859372705,GGA,Cs-O-S-Sc,0.0,-2.512870539971264,4.1888,4,Trigonal,32,P321,sulfate,Cs,None,Sc,None,None,None,"C, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1213176,FeH7SO8,1.507796948371404,0.047290882120783126,Tetrahedron,1,2i,1,"[0.037825272121746, 0.011937481831201]",0.0,0.024881376976473503,ABC7D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Halogens, Nonmetals, Transition Metals",1.4905939554055094,GGA_U,Fe-H-O-S,0.003233387009806,-1.481614077132352,2.2921,4,Triclinic,-1,P-1,oxide,None,None,Fe,None,None,None,"H, O, S",F,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1213188,Cu2AgH(SO5)2,1.5536658074586134,0.16915557861958044,Tetrahedron,1,2i,1,[0.047377366869943004],0.0,0.047377366869943004,ABC2D2E10,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.4949288152852978,GGA,Ag-Cu-H-O-S,0.036810361210937004,-1.300648834244791,0.34299999999999903,5,Monoclinic,2/m,C2/m,oxide,None,None,"Cu, Ag",None,None,None,"H, C, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1213195,CsSbS(O2F)2,1.6200092801509836,0.30313814389108307,"Tetrahedron, See-saw",2,4a,1,"[3.192064060903412, 0.082760541200444]",0.0,1.637412301051928,ABCD2E4,2,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals",1.4985805850401226,GGA,Cs-F-O-S-Sb,0.0,-2.2879842819061302,4.6564,5,Orthorhombic,mm2,Pna2_1,fluoride,Cs,None,None,None,None,Sb,"C, O, S",F,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1213388,Cu3MoSO9,1.5136362709115243,0.059915590819574906,Tetrahedron,1,4c,1,[0.015528289495527002],0.0,0.015528289495527002,ABC3D9,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.4921277567995228,GGA_U,Cu-Mo-O-S,0.018830959910705002,-1.4471282433928572,0.0,4,Orthorhombic,mmm,Pnma,oxide,None,None,"Cu, Mo",None,None,None,"C, O, S",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1213421,CuAsPb2SO9,1.4982895181515261,0.006291375502034384,Tetrahedron,1,2e,1,[0.005265633266406],0.0,0.005265633266406,ABCD2E9,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",1.5006365025068846,GGA,As-Cu-O-Pb-S,0.021961670892858002,-1.631999688928572,0.672399999999999,5,Monoclinic,2/m,P2_1/m,oxide,None,None,Cu,None,Pb,As,"C, O, P, S",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1213543,CsH3(SO4)2,2.026640296753879,1.2955083114684522,Tetrahedron,1,4e,1,"[0.26583404199705, 0.11264178539444901]",0.0,0.18923791369574952,AB2C3D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",1.5022131500043994,GGA,Cs-H-O-S,0.0,-1.767625006136083,5.6517,4,Monoclinic,2/m,P2_1/c,sulfate,Cs,None,None,None,None,None,"H, C, O, S",None,None,None,None,B > 1,Positive B
mp-1213578,KInH8(SO6)2,1.5116742457369905,0.04505404989859887,Tetrahedron,1,2a,1,"[0.040916835462139006, 0.043387202982047006, 0.06149853878147601, 0.065282464066274]",0.0,0.05277126032298401,ABC2D8E12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals",1.4947632829926651,GGA,H-In-K-O-S,0.004956401788198,-1.653922477871527,3.9298,5,Monoclinic,2,P2_1,oxide,K,None,None,None,In,None,"H, O, S",I,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1213663,CsLu(SO4)2,1.7184146206693165,0.5594220677161047,Tetrahedron,1,4g,1,[0.018219999820787],0.0,0.018219999820787,ABC2D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",1.4918180255668703,GGA,Cs-Lu-O-S,0.044623741458335,-2.513599215943486,5.3528,4,Monoclinic,2/m,P2/c,sulfate,Cs,None,None,None,None,None,"C, O, S",None,None,Lu,None,"B $\in$ [0.5, 1]",Positive B
mp-1213684,CsCr(SO4)2,1.6299379603466775,0.36471051352625683,Tetrahedron,1,4d,1,[0.013236635768695002],0.0,0.013236635768695002,ABC2D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.4822450066156385,GGA_U,Cr-Cs-O-S,0.0,-2.098771688721264,2.7386,4,Trigonal,32,P321,sulfate,Cs,None,Cr,None,None,None,"C, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1213739,Cs2Ca2(SO4)3,1.5860015322477696,0.239582360476822,no_data,1,no_data,1,no_data,0.0,no_data,A2B2C3D12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals",1.488881422088161,GGA,Ca-Cs-O-S,0.0,-2.534833221674228,5.6575,4,Cubic,23,P2_13,sulfate,Cs,Ca,None,None,None,None,"C, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1213773,CrAg(SO4)2,1.6349286163830548,0.3563730049581691,Tetrahedron,1,2i,1,[0.05977758206706801],0.0,0.05977758206706801,ABC2D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.4930092812948343,GGA_U,Ag-Cr-O-S,0.00439465583335,-1.788738539722222,1.9491,4,Monoclinic,2/m,C2/m,sulfate,None,None,"Cr, Ag",None,None,None,"C, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1214834,AlTl(SO4)2,1.5959567431337036,0.291147194030648,Tetrahedron,1,2d,1,[0.002358384702276],0.0,0.002358384702276,ABC2D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals",1.4780523473141889,GGA,Al-O-S-Tl,0.005946099479174001,-2.135331634027778,4.9822,4,Trigonal,32,P321,sulfate,None,None,None,None,"Al, Tl",None,"O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1214944,AgRh(SO4)2,1.670011761759902,0.4309442694525826,Tetrahedron,1,2i,1,[0.11961591786240401],0.0,0.11961591786240401,ABC2D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",1.498950098844967,GGA,Ag-O-Rh-S,0.0,-1.462540507222221,1.1739,4,Monoclinic,2/m,C2/m,sulfate,None,None,"Rh, Ag",None,None,None,"O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1215056,BaMn5(SO4)6,1.6575731858699725,0.4152989116221013,Tetrahedron,1,6g,1,"[0.013034118478617001, 0.016414789398123002, 0.014517140576450002]",0.0,0.014655349484396668,AB5C6D24,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",1.4894223222999545,GGA_U,Ba-Mn-O-S,0.0,-2.157799917073756,4.3486,4,Trigonal,-3,P-3,sulfate,None,Ba,Mn,None,None,B,"O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1219578,RbSO3F,1.5079217439268153,0.12098192795413949,Tetrahedron,1,4c,1,[0.30989758922889205],0.0,0.30989758922889205,ABCD3,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,6.0,6.0,6.0,2.0,2,2,O2-,"Alkali Metals, Halogens, Nonmetals",1.453041270636955,GGA,F-O-Rb-S,0.0,-2.26263996875,5.1068,4,Orthorhombic,mmm,Pnma,sulfite,Rb,None,None,None,None,None,"O, S",F,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1219621,RbCu2H3(SO5)2,1.5293681246319095,0.10054073231737162,Tetrahedron,1,1a,1,"[0.027533930498207, 0.019672335979351002]",0.0,0.023603133238779002,AB2C2D3E10,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.4954301322624093,GGA,Cu-H-O-Rb-S,0.009646600277778,-1.5801702542361111,0.4878,5,Monoclinic,m,Cm,oxide,Rb,None,Cu,None,None,None,"H, C, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1219739,Rb3H(SO4)2,2.165268426266704,1.6391099879053734,no_data,1,no_data,1,no_data,0.0,no_data,AB2C3D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",1.5010331638026564,GGA,H-O-Rb-S,8.491535714316715e-05,-2.111411911339285,5.0002,4,Monoclinic,m,Cc,sulfate,Rb,None,None,None,None,None,"H, O, S",None,None,None,None,B > 1,Positive B
mp-1220028,PrH3(SO4)3,1.6032397116905117,0.277357045873514,Tetrahedron,1,6c,1,[0.176150682120624],0.0,0.176150682120624,AB3C3D12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Lanthanides, Nonmetals",1.4969773588003215,GGA,H-O-Pr-S,0.0016205755263300002,-2.018662231469298,5.3039,4,Hexagonal,6,P6_3,sulfate,None,None,None,None,None,None,"H, O, P, S",None,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1220974,NaSm9Si6(SO12)2,2.921600903312143,0.08040074297589819,"Square-face capped trigonal prism, Tetrahedron, Square antiprism, Tricapped triangular prism (three square-face caps)",4,"3d, 1b, 1a",3,"[1.7021893251788311, 1.729827071608411, 1.796328790180788, 4.311917496926718, 2.632877569618538, 0.22710470365186602, 0.20894773703399702]",0.0,1.80131324202845,AB2C6D9E24,4,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,"Alkali Metals, Lanthanides, Metalloids, Nonmetals",,GGA,Na-O-S-Si-Sm,0.0,-3.534141076699507,3.0002,5,Trigonal,3,P3,oxide,Na,None,None,None,None,Si,"N, O, S",None,None,Sm,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1221010,NaPr9Si6(SO12)2,2.948222055616648,0.07041923872754356,Tetrahedron,1,3d,1,"[0.22236471761089802, 0.188909208829199]",0.0,0.2056369632200485,AB2C6D9E24,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,"Alkali Metals, Lanthanides, Metalloids, Nonmetals",,GGA,Na-O-Pr-S-Si,0.0,-3.503467423366175,3.145599999999999,5,Trigonal,3,P3,oxide,Na,None,None,None,None,Si,"N, O, P, S",None,None,Pr,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1221038,NaNi2H3(SO5)2,1.6371105474597702,0.3432647577697035,Tetrahedron,1,1a,1,"[0.023049434912119002, 0.029244800814470003]",0.0,0.026147117863294503,AB2C2D3E10,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.4965142601248198,GGA_U,H-Na-Ni-O-S,0.0,-1.70267815167385,3.5968,5,Monoclinic,m,Cm,oxide,Na,None,Ni,None,None,None,"H, N, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1221084,NaCu2H3(SO5)2,1.5595589019204659,0.17606069861060528,Tetrahedron,1,1a,1,"[0.019487651080288, 0.018107740043744002]",0.0,0.018797695562016,AB2C2D3E10,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",1.4936119011706968,GGA,Cu-H-Na-O-S,0.0,-1.572359578896072,0.5262,5,Monoclinic,m,Cm,oxide,Na,None,Cu,None,None,None,"H, C, N, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1221308,Na3CaAl3Si3SO16,1.51878316031067,0.057110837043350626,Tetrahedron,1,1a,1,"[0.108315962884219, 0.065208298478582, 0.10077018575803601, 0.029939596520262002]",0.0,0.07605851091027477,ABC3D3E3F16,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",1.4965643196778444,GGA,Al-Ca-Na-O-S-Si,0.038340737500004,-3.003764733949552,4.575100000000001,6,Triclinic,1,P1,oxide,Na,Ca,None,None,Al,Si,"C, N, O, S",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1221456,Na2Mg2Fe2Se3(SO8)3,1.5868771459240851,0.24654425252143555,Tetrahedron,1,3b,1,"[0.23062014592104801, 0.051244882536404]",0.0,0.14093251422872602,A2B2C2D3E3F24,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",1.4873891565537134,GGA_U,Fe-Mg-Na-O-S-Se,0.001848202638889,-1.841603753535829,1.822299999999999,6,Trigonal,3,R3,oxide,Na,Mg,Fe,None,None,None,"N, O, S, Se",F,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1222212,Mg3H2(SO5)2,1.5775080945564246,0.22651564968064603,Tetrahedron,1,2i,1,[0.043306194257233005],0.0,0.043306194257233005,A2B2C3D10,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals",1.4863370167626964,GGA,H-Mg-O-S,0.012039323529412001,-2.304841701911764,5.6203,4,Monoclinic,2/m,C2/m,oxide,None,Mg,None,None,None,None,"H, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1222350,LiMgSO4F,1.7343161579444069,0.6044510474564457,Tetrahedron,1,1a,1,"[0.048951970958752006, 0.039059392967616006]",0.0,0.04400568196318401,ABCDE4,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Halogens, Nonmetals",1.489261592724508,GGA,F-Li-Mg-O-S,0.011240140468749,-2.623171605729167,5.9657,5,Triclinic,1,P1,sulfate,Li,Mg,None,None,None,None,"O, S",F,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1222389,LiFeSO4F,1.7837864626683142,0.7196866412407339,Tetrahedron,1,1a,1,"[0.053868817708289, 0.040038658842178006]",0.0,0.046953738275233504,ABCDE4,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",1.4920117023370951,GGA_U,F-Fe-Li-O-S,0.009223795156249001,-2.184360321354167,3.4481,5,Triclinic,1,P1,sulfate,Li,None,Fe,None,None,None,"O, S",F,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1222472,LiFe(SO4)2,1.6676890363867976,0.44404658769508537,Tetrahedron,1,2a,1,"[0.02965386823889, 0.048033583499587]",0.0,0.0388437258692385,ABC2D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",1.4884725035026047,GGA_U,Fe-Li-O-S,0.023006616979167,-1.947246759861109,2.0509,4,Monoclinic,2,P2_1,sulfate,Li,None,Fe,None,None,None,"O, S",F,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1222708,LiH7(SO4)4,1.5836792553164445,0.21060135759178236,Tetrahedron,1,1a,1,"[0.19658577755478202, 0.16313068809205802, 0.110062810297227, 0.13801021595798002]",0.0,0.15194737297551175,AB4C7D16,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals",1.4996379126313664,GGA,H-Li-O-S,0.006011784017869001,-1.633513299002975,5.759600000000001,4,Triclinic,1,P1,sulfate,Li,None,None,None,None,None,"H, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
