material_id,chem_formula,R$_0$,B,Pr_chemenv,num_Pr_chemenvs,Pr_wyckoff,num_Pr_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Pr_sites,num_CN_env,num_charge_states,PrX_coordn,PrO_coordn,mean_coordn_Pr-X,min_coordn_Pr-X,max_coordn_Pr-X,mean_coordn_Pr-O,min_coordn_Pr-O,max_coordn_Pr-O,mean_Pr_charge,min_Pr_charge,max_Pr_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,mean_PrO_BondL,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B
mp-1210008,Pr2(MoO4)3,2.1836307259815944,0.31879021638539895,Square-face capped trigonal prism,1,4c,1,"[3.103713888092097, 3.186448864551695]",0.0,3.145081376321896,A2B3C12,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.453365273848177,GGA_U,Mo-O-Pr,0.016297806176469,-2.6271863096078443,3.7771,3,Orthorhombic,mm2,Pba2,oxide,None,None,Mo,None,None,None,"O, P",None,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1210097,NaPr(CO3)2,2.1907692874369324,0.36514168144414816,Bicapped square prism (adjacent faces),1,2b,1,[7.549711289238993],1.0,7.549711289238993,ABC2D6,1,1,1,[10.0],[10.0],10.0,10.0,10.0,10.0,10.0,10.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",2.6038534933564743,GGA,C-Na-O-Pr,0.0,-2.522210260804597,0.00030000000000000003,4,Orthorhombic,mm2,Pmc2_1,carbonate,Na,None,None,None,None,None,"C, N, O, P",None,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1210327,Pr2(MoO4)3,2.335844914670302,0.17324716670858198,"Square-face bicapped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized",2,4f,1,"[2.299116512008844, 2.5047546908058402, 1.6910280237018211]",0.0,2.164966408838835,A2B3C12,2,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.5084026171636835,GGA_U,Mo-O-Pr,0.034539575490194,-2.608944540294118,3.6007,3,Monoclinic,2/m,C2/c,oxide,None,None,Mo,None,None,None,"O, P",None,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1210331,Na2PrSiO5,1.9295785242158494,0.5935838392497451,Dodecahedron with triangular faces - p2345 plane normalized,1,4c,1,[0.184428091809153],0.0,0.184428091809153,ABC2D5,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,2.0,2,2,"O-, O2-","Alkali Metals, Lanthanides, Metalloids, Nonmetals",2.5225571920499634,GGA,Na-O-Pr-Si,0.026304688541666003,-2.804834358825031,0.5707000000000001,4,Orthorhombic,mmm,Pnma,oxide,Na,None,None,None,None,Si,"N, O, P, S",None,None,Pr,None,"B $\in$ [0.5, 1]",Positive B
mp-1210670,Na3Pr(AsO4)2,1.6412798688053691,0.939911701634248,Square-face bicapped trigonal prism,1,4a,1,"[3.407853810211467, 3.350972834075517]",0.0,3.379413322143492,AB2C3D8,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Metalloids, Nonmetals",2.57233910766431,GGA,As-Na-O-Pr,0.013385230267858001,-2.352472942646756,3.5708,4,Orthorhombic,mm2,Pca2_1,oxide,Na,None,None,None,None,As,"N, O, P",None,None,Pr,None,"B $\in$ [0.5, 1]",Positive B
mp-1210734,Na3PrV2O8,1.9092179954383144,0.6793292900123383,"Square-face bicapped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized",2,2a,1,"[2.6734362388652153, 2.500617169240877, 2.567021000405746]",0.0,2.5803581361706125,AB2C3D8,2,2,1,"[6.0, 8.0]","[6.0, 8.0]",7.0,6.0,8.0,7.0,6.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",2.525246553305338,GGA_U,Na-O-Pr-V,0.011930467738094001,-2.651111282676518,3.7058,4,Monoclinic,m,Cc,oxide,Na,None,V,None,None,None,"N, O, P",None,None,Pr,None,"B $\in$ [0.5, 1]",Positive B
mp-1210844,Na3Pr(PO4)2,1.7131741371427338,0.8410452495377889,Square-face bicapped trigonal prism,1,4a,1,"[3.42127789748894, 3.654066946825738]",0.0,3.537672422157339,AB2C3D8,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",2.5442498518071037,GGA,Na-O-P-Pr,0.0,-2.929234880988592,4.9068000000000005,4,Orthorhombic,mm2,Pca2_1,phosphate,Na,None,None,None,None,None,"N, O, P",None,None,Pr,None,"B $\in$ [0.5, 1]",Positive B
mp-1211038,Na3PrV2O8,2.405596606739749,0.10982942682834732,Square-face bicapped trigonal prism,1,4a,1,"[3.3232526727561362, 3.253216302935718]",0.0,3.2882344878459273,AB2C3D8,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",2.4991338498554603,GGA_U,Na-O-Pr-V,0.010999617857142001,-2.652042132557472,3.7323,4,Orthorhombic,mm2,Pca2_1,oxide,Na,None,V,None,None,None,"N, O, P",None,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1211106,LiPr2RuO6,1.3664283572775626,1.3079703174634463,Square-face bicapped trigonal prism,1,4e,1,[1.983131115563594],0.0,1.983131115563594,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",2.5465853028538,GGA,Li-O-Pr-Ru,0.0,-2.786508984166666,0.30149999999999905,4,Monoclinic,2/m,P2_1/c,oxide,Li,None,Ru,None,None,None,"O, P",None,None,Pr,None,B > 1,Positive B
mp-1211391,KPr(MoO4)2,2.63987355565688,-0.1105272479320329,Dodecahedron with triangular faces - p2345 plane normalized,1,2e,1,[1.471584687131446],0.0,1.471584687131446,ABC2D8,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",2.509255272889163,GGA_U,K-Mo-O-Pr,0.011090204999993001,-2.504279572409723,3.343799999999999,4,Monoclinic,2/m,C2/c,oxide,K,None,Mo,None,None,None,"O, P",None,None,Pr,None,"B $\in$ [-1, -0.1]",Negative B
mp-1211425,KPr(WO4)2,2.4767462290891347,0.037819286243349,Square antiprism,1,2g,1,[1.4235717632269251],0.0,1.4235717632269251,ABC2D8,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",2.51677423226454,GGA_U,K-O-Pr-W,0.0,-2.650703597409722,3.8769,4,Monoclinic,2/m,C2/m,oxide,K,None,W,None,None,None,"O, P",None,None,Pr,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1211486,LiPr6B3O14,2.068180178223727,0.4711664845332013,"Cube, Face-capped octahedron, Square-face capped trigonal prism",3,4e,1,"[3.121106334310487, 2.271923866759067, 3.244244380450955, 3.044512991020055, 2.557478380104517, 2.966188119661372]",0.0,2.867575678717742,AB3C6D14,3,3,1,"[6.0, 7.0, 8.0]","[6.0, 7.0, 8.0]",7.0,6.0,8.0,7.0,6.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Metalloids, Nonmetals",2.4729814568391673,r2SCAN,B-Li-O-Pr,0.0,-3.465967741284721,4.3181,4,Monoclinic,2/m,P2_1/c,oxide,Li,None,None,None,None,B,"O, P",None,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1211647,K2PrNb5O15,2.3135498676576987,0.27221501679112,Cuboctahedron,1,2b,1,[0.105208226272006],0.0,0.105208226272006,AB2C5D15,1,1,1,[12.0],[12.0],12.0,12.0,12.0,12.0,12.0,12.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",2.6925763993347567,GGA,K-Nb-O-Pr,0.014932683949279001,-3.081600760268117,1.8979,4,Tetragonal,4/mmm,P4/mbm,oxide,K,None,Nb,None,None,None,"N, O, P",None,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1211796,Pr10Ti9GaO34,2.211030849361219,0.3371875705414702,"Square-face bicapped trigonal prism, Square-face capped trigonal prism, Tricapped triangular prism (two square-face caps and one triangular-face cap)",3,4e,1,"[3.8521242947867833, 3.860581497051028, 1.985409572806173, 4.243201412200809, 6.50416625995706]",0.2,4.0890966073603705,AB9C10D34,3,3,1,"[7.0, 8.0, 9.0]","[7.0, 8.0, 9.0]",8.0,7.0,9.0,8.0,7.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Post-Transition Metals, Transition Metals",2.5380299803874453,GGA,Ga-O-Pr-Ti,0.016703423790103002,-3.637510189891975,0.0,4,Monoclinic,2/m,P2_1/c,oxide,None,None,Ti,None,Ga,None,"O, P",None,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1213319,CsPr(WO4)2,2.7931333353450265,-0.20236758113073777,Dodecahedron with triangular faces - p2345 plane normalized,1,2e,1,[2.120806785220041],0.0,2.120806785220041,ABC2D8,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",2.556097387493491,GGA_U,Cs-O-Pr-W,0.0,-2.627976385110153,3.5679,4,Monoclinic,2/m,C2/c,oxide,Cs,None,W,None,None,None,"C, O, P",None,None,Pr,None,"B $\in$ [-1, -0.1]",Negative B
mp-1214039,Ca3Pr2Sb3O14,1.9893694574173413,0.6547381644552936,Cube,1,2f,1,[1.7570478700042471],0.0,1.7570478700042471,A2B3C3D14,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.5,3.5,3.5,1.0,1,1,Pr3.50+-O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals",2.551324546177219,GGA,Ca-O-Pr-Sb,0.0,-2.802791467424242,0.0,4,Monoclinic,2/m,C2/m,oxide,None,Ca,None,None,None,Sb,"C, O, P, S",None,None,Pr,None,"B $\in$ [0.5, 1]",Positive B
mp-1214104,Ca2PrBeO5,1.8938376685929854,0.6423330176989986,Dodecahedron with triangular faces - p2345 plane normalized,1,4c,1,[0.41749334172775304],0.0,0.41749334172775304,ABC2D5,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,2.0,2,2,"O-, O2-","Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals",2.517501790036791,GGA,Be-Ca-O-Pr,0.04124802298611,-3.153950414351851,0.0,4,Orthorhombic,mmm,Pnma,oxide,None,"Be, Ca",None,None,None,B,"C, O, P",None,None,Pr,None,"B $\in$ [0.5, 1]",Positive B
mp-1214290,Cs3Pr(MoO4)3,2.3647064296463176,0.10019676307350074,Square-face capped trigonal prism,1,4c,1,[1.7863411454758622],0.0,1.7863411454758622,AB3C3D12,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",2.4473768353430074,GGA_U,Cs-Mo-O-Pr,0.0,-2.4121752542438,3.7495000000000003,4,Orthorhombic,mmm,Pnma,oxide,Cs,None,Mo,None,None,None,"C, O, P",None,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1214573,Ba2PrBiO6,2.317587774779239,0.057071373695246654,Octahedron,1,1a,1,[0.033012048227497],0.0,0.033012048227497,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Post-Transition Metals",2.3572462856187806,GGA,Ba-Bi-O-Pr,0.0,-2.746031445166667,1.759999999999999,4,Monoclinic,2/m,C2/m,oxide,None,Ba,None,None,Bi,B,"O, P",None,None,Pr,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1214591,Ba6Pr2Ga4O15,3.1000819214263253,-1.032535484237803,Octahedron,1,4g,1,[1.010733166580175],0.0,1.010733166580175,A2B4C6D15,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Post-Transition Metals",2.383999285220886,GGA,Ba-Ga-O-Pr,0.0,-2.931348404567902,3.657999999999999,4,Monoclinic,2/m,P2/c,oxide,None,Ba,None,None,Ga,B,"O, P",None,None,Pr,None,B < -1,Negative B
mp-1214859,Ba2PrV3O11,0.543617254459253,2.0636952574751786,Square antiprism,1,4e,1,[2.088501449683891],0.0,2.088501449683891,AB2C3D11,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",2.5475608131105316,GGA_U,Ba-O-Pr-V,0.01442028044117,-2.993212700980393,3.4927,4,Monoclinic,2/m,P2_1/c,oxide,None,Ba,V,None,None,B,"O, P",None,None,Pr,None,B > 1,Positive B
mp-1217963,SrPrAlO4,1.659419576667044,0.8443231751760424,Tricapped triangular prism (three square-face caps),1,1a,1,[3.501607422866357],0.0,3.501607422866357,ABCD4,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Post-Transition Metals",2.5908860135255476,GGA,Al-O-Pr-Sr,0.006274690552731,-3.505392873095238,2.9327,4,Tetragonal,4mm,I4mm,oxide,None,Sr,None,None,Al,None,"O, P, S",None,None,Pr,None,"B $\in$ [0.5, 1]",Positive B
mp-1217972,SrPrMnO4,0.8354807426111236,1.6338128105822218,Tricapped triangular prism (three square-face caps),1,1a,1,[3.126589806584043],0.0,3.126589806584043,ABCD4,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.6361827117294365,GGA_U,Mn-O-Pr-Sr,0.018931767559514,-2.972998172799671,0.0,4,Tetragonal,4mm,I4mm,permanganate,None,Sr,Mn,None,None,None,"O, P, S",None,None,Pr,None,B > 1,Positive B
mp-1217973,SrPrVO4,0.6478336250261775,1.8148959756970804,Tricapped triangular prism (three square-face caps),1,1a,1,[3.436849434874498],0.0,3.436849434874498,ABCD4,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.6482062569692726,GGA_U,O-Pr-Sr-V,0.01013972892859,-3.156155420238096,0.034399999999999,4,Tetragonal,4mm,I4mm,oxide,None,Sr,V,None,None,None,"O, P, S",None,None,Pr,None,B > 1,Positive B
mp-1218011,SrPr3CrNiO8,1.7713494274414558,0.7806296626212337,Tricapped triangular prism (three square-face caps),1,"1b, 1a",2,"[2.614751516956501, 3.145448041888546, 3.051232569476434]",0.0,2.937144042773827,ABCD3E8,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.6405090102376563,GGA_U,Cr-Ni-O-Pr-Sr,0.028780870803569003,-3.031365601071429,2.2087,5,Orthorhombic,mm2,Amm2,oxide,None,Sr,"Cr, Ni",None,None,None,"C, N, O, P, S",None,None,Pr,None,"B $\in$ [0.5, 1]",Positive B
mp-1218014,SrPrAl3O7,2.17144491071829,0.39762690280306934,Square antiprism,1,2d,1,[1.600235851605525],0.0,1.600235851605525,ABC3D7,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Post-Transition Metals",2.5975667457616627,GGA,Al-O-Pr-Sr,0.0,-3.550316002222221,4.2972,4,Orthorhombic,mm2,Cmm2,oxide,None,Sr,None,None,Al,None,"O, P, S",None,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1218030,SrPrScO4,1.789367909143601,0.9794621712606766,Dodecahedron with triangular faces - p2345 plane normalized,1,2a,1,[4.518790998312081],0.0,4.518790998312081,ABCD4,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.6638174279603772,GGA,O-Pr-Sc-Sr,0.038727763928575,-3.5186047027380942,3.6711,4,Orthorhombic,mm2,Cmc2_1,oxide,None,Sr,Sc,None,None,None,"O, P, S",None,None,Pr,None,"B $\in$ [0.5, 1]",Positive B
mp-1218050,SrPrGa3O7,2.2644857155857583,0.31667432995055367,Square antiprism,1,2d,1,[1.3847450756854491],0.0,1.3847450756854491,ABC3D7,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Post-Transition Metals",2.6097191497078445,GGA,Ga-O-Pr-Sr,0.0,-2.8274062003472222,3.2388,4,Orthorhombic,mm2,Cmm2,oxide,None,Sr,None,None,Ga,None,"O, P, S",None,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1218058,SrPrMgRuO6,1.19178201466092,1.429424513244953,Square-face bicapped trigonal prism,1,2a,1,[3.475677209299747],0.0,3.475677209299747,ABCDE6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.5714401477036075,GGA,Mg-O-Pr-Ru-Sr,0.0,-2.7658952386666673,0.3557,5,Monoclinic,m,Pc,oxide,None,"Mg, Sr",Ru,None,None,None,"O, P, S",None,None,Pr,None,B > 1,Positive B
mp-1218059,SrPrMn2O6,0.11624226694383091,1.826530740161557,Tricapped triangular prism (two square-face caps and one triangular-face cap),1,2a,1,[5.628095057581487],1.0,5.628095057581487,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.590145199548645,GGA_U,Mn-O-Pr-Sr,0.0007212606249990001,-2.727303758752873,0.0,4,Orthorhombic,mm2,Pmn2_1,oxide,None,Sr,Mn,None,None,None,"O, P, S",None,None,Pr,None,B > 1,Positive B
mp-1218068,SrPrZnRuO6,1.1189048993361832,1.4978853594200268,Square-face bicapped trigonal prism,1,2a,1,[3.046636587547883],0.0,3.046636587547883,ABCDE6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.564700518074787,GGA,O-Pr-Ru-Sr-Zn,0.044599480166678,-2.437875147666666,0.0,5,Monoclinic,m,Pc,oxide,None,Sr,"Zn, Ru",None,None,None,"O, P, S",None,None,Pr,None,B > 1,Positive B
mp-1218089,SrPrGaCuO5,2.1592480978992983,0.44941117855624774,Dodecahedron with triangular faces - p2345 plane normalized,1,2b,1,[4.613012373582484],0.0,4.613012373582484,ABCDE5,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Post-Transition Metals, Transition Metals",2.551895015174047,GGA,Cu-Ga-O-Pr-Sr,0.03899565777778,-2.5989555165740743,0.0,5,Monoclinic,m,Cm,oxide,None,Sr,Cu,None,Ga,None,"C, O, P, S",None,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1218091,SrPr(CoO3)2,0.390029781869518,2.10947623221755,Diminished icosahedron,1,2a,1,[5.352520244881127],1.0,5.352520244881127,ABC2D6,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.618850448956984,GGA_U,Co-O-Pr-Sr,0.011681426429436,-2.252979476666665,0.0,4,Monoclinic,m,Pc,oxide,None,Sr,Co,None,None,None,"C, O, P, S",None,None,Pr,None,B > 1,Positive B
mp-1218104,SrPr3(FeO3)4,1.8781787925219267,0.7772374388269156,"Square-face bicapped trigonal prism, Tricapped triangular prism (two square-face caps and one triangular-face cap)",2,"1b, 1a",2,"[3.367219092494259, 4.405303147552161, 4.144735378418922]",0.0,3.9724192061551142,AB3C4D12,2,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.33,3.33,3.33,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Lanthanides, Nonmetals, Transition Metals",2.5654326509996945,GGA_U,Fe-O-Pr-Sr,0.0,-2.628860465749999,0.0,4,Monoclinic,m,Pm,oxide,None,Sr,Fe,None,None,None,"O, P, S",F,None,Pr,None,"B $\in$ [0.5, 1]",Positive B
mp-1218169,SrPrInO4,1.7812527627402743,1.0070313543127454,Octahedron,1,4a,1,[4.482772784842808],0.0,4.482772784842808,ABCD4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Lanthanides, Nonmetals, Post-Transition Metals",2.4774552374657155,GGA,In-O-Pr-Sr,0.036240958124998,-2.912373404047618,3.223799999999999,4,Orthorhombic,222,P2_12_12_1,oxide,None,Sr,None,None,In,None,"O, P, S",I,None,Pr,None,B > 1,Positive B
mp-1218451,Sr3PrMn2O8,2.9515182949412684,-0.3016530988326741,Tricapped triangular prism (three square-face caps),1,1b,1,[3.809485659577628],0.0,3.809485659577628,AB2C3D8,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.6337052592528973,GGA_U,Mn-O-Pr-Sr,0.0,-2.865645526252052,0.0,4,Orthorhombic,mm2,Amm2,oxide,None,Sr,Mn,None,None,None,"O, P, S",None,None,Pr,None,"B $\in$ [-1, -0.1]",Negative B
mp-1218481,Sr3PrMn4O12,1.3637876274399816,0.864081681738428,Cuboctahedron,1,1b,1,[0.8363203654852731],0.0,0.8363203654852731,AB3C4D12,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.577540523392924,GGA_U,Mn-O-Pr-Sr,0.009333615062499,-2.6043210831695403,0.0,4,Orthorhombic,mm2,Amm2,oxide,None,Sr,Mn,None,None,None,"O, P, S",None,None,Pr,None,"B $\in$ [0.5, 1]",Positive B
mp-1218498,Sr4CePrO8,2.1268364615199395,0.6408366238723799,Octahedron,1,1a,1,[0.6001743526490181],0.0,0.6001743526490181,ABC4D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals",2.3876732691287956,GGA,Ce-O-Pr-Sr,0.035262601026785,-3.145272192351192,0.0,4,Monoclinic,2/m,P2/m,oxide,None,Sr,None,None,None,None,"C, O, P, S",None,None,"Ce, Pr",None,"B $\in$ [0.5, 1]",Positive B
mp-1218561,Sr3Pr3Mn2Cu2O13,2.333344862287518,0.23999248100287512,Tricapped triangular prism (three square-face caps),1,"1b, 1a",2,"[2.7346688005022672, 3.180615423655627, 3.149768722636845]",0.0,3.0216843155982462,A2B2C3D3E13,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.6075222657094175,r2SCAN,Cu-Mn-O-Pr-Sr,0.048801326750006,-2.6740871759070473,0.0,5,Orthorhombic,mm2,Amm2,oxide,None,Sr,"Mn, Cu",None,None,None,"C, O, P, S",None,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1218591,Sr4PrMn5O15,2.3268740009114692,0.2630775248378844,Cuboctahedron,1,1d,1,[0.01028902970818],0.0,0.01028902970818,AB4C5D15,1,1,1,[12.0],[12.0],12.0,12.0,12.0,12.0,12.0,12.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.687146793565264,GGA_U,Mn-O-Pr-Sr,0.026378100149993002,-2.564402533852874,0.0,4,Monoclinic,2/m,C2/m,oxide,None,Sr,Mn,None,None,None,"O, P, S",None,None,Pr,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1218599,Sr6Pr3Cu6O17,2.650869060366977,-0.0798512791222381,"Cube, Tricapped triangular prism (three square-face caps)",2,"2c, 1a",2,"[0.831950696721367, 2.739250473387504]",0.0,1.7856005850544356,A3B6C6D17,2,2,1,"[8.0, 9.0]","[8.0, 9.0]",8.5,8.0,9.0,8.5,8.0,9.0,3.0,3.0,3.0,1.5,1,2,"O-, O2-","Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.5194608681105644,GGA,Cu-O-Pr-Sr,0.013427341523437001,-2.309369946132813,0.0,4,Orthorhombic,mm2,Imm2,oxide,None,Sr,Cu,None,None,None,"C, O, P, S",None,None,Pr,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1218619,Sr4CePr3Nb2(CuO5)4,2.3870785668612475,0.09994478617502667,Cube,1,"1b, 1a",2,"[0.081603633735236, 0.27678470095310304, 0.276479029358218]",0.0,0.21162245468218566,AB2C3D4E4F20,1,2,1,"[8.0, 8.0]","[8.0, 8.0]",8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.5,1,2,"O-, O2-","Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",2.543504187262725,GGA,Ce-Cu-Nb-O-Pr-Sr,0.042059859117644004,-2.828499873382352,0.0,6,Orthorhombic,mm2,Amm2,oxide,None,Sr,"Cu, Nb",None,None,None,"C, N, O, P, S",None,None,"Ce, Pr",None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
