material_id,chem_formula,R$_0$,B,Zr_chemenv,num_Zr_chemenvs,Zr_wyckoff,num_Zr_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Zr_sites,num_CN_env,num_charge_states,ZrX_coordn,ZrO_coordn,mean_coordn_Zr-X,min_coordn_Zr-X,max_coordn_Zr-X,mean_coordn_Zr-O,min_coordn_Zr-O,max_coordn_Zr-O,mean_Zr_charge,min_Zr_charge,max_Zr_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_ZrO_BondL
mp-2712896,YZrP(SO6)2,1.9701172682697632,0.3758602798932843,Octahedron,1,2a,1,"[0.10499713850681801, 0.09130172555090801, 0.12333649111400001]",0.0,0.10654511839057534,ABCD2E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA,O-P-S-Y-Zr,0.027086309485299,-2.78335429409664,3.5563,5,Monoclinic,m,Cc,oxide,,,"Y, Zr",,,,"O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.128016437773625
mp-2712916,Na3Zr4SiP5O24,1.907472324855012,0.4846042976885211,Octahedron,1,1a,1,"[0.05788070254575001, 0.10078567716433401, 0.25468936890833405, 0.189091064169915, 0.22253084102584303, 0.09390350856184901, 0.10135569890972401, 0.087609753238143, 0.21778824629743002, 0.194724823645679, 0.058280200965605, 0.18974589161353703]",0.0,0.14736548142051195,AB3C4D5E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-P-Si-Zr,0.011280827387382,-3.150574781189701,4.262099999999999,5,Triclinic,1,P1,oxide,Na,,Zr,,,Si,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.106013224037456
mp-2712940,Zr2Sc2SiS5O24,1.962617892598,0.3405466929404513,Octahedron,1,1a,1,"[0.10723641391006801, 0.10208908876792401, 0.17638021964595801, 0.10229972257114901, 0.15774927587155502, 0.09566325535408701]",0.0,0.12356966268679019,AB2C2D5E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA,O-S-Sc-Si-Zr,0.010537775833333,-2.6732867525245103,3.7533,5,Triclinic,1,P1,oxide,,,"Sc, Zr",,,Si,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.114018007301217
mp-2712960,ZrAlP(SO6)2,1.964247188310861,0.2605962213809117,Octahedron,1,2a,1,"[0.20102613660908403, 0.18406717318600202, 0.23821583272872202]",0.0,0.2077697141746027,ABCD2E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA,Al-O-P-S-Zr,0.026236921225489,-2.6284632936064423,4.173500000000001,5,Monoclinic,m,Cc,oxide,,,Zr,,Al,,"O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0737262906054164
mp-2712978,CaZr3P2(SO6)4,1.9507997609965064,0.3882497133245127,no_data,1,no_data,1,no_data,0.0,no_data,AB2C3D4E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Ca-O-P-S-Zr,0.005442611617646,-2.722765695273109,3.2769,5,Triclinic,1,P1,oxide,,Ca,Zr,,,,"C, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1132724160562413
mp-2712992,Y2Zr2SiS5O24,1.96242187836599,0.3908408641889803,Octahedron,1,1a,1,"[0.09592922892024901, 0.200498028158583, 0.252509199272064, 0.10516620303943701, 0.209546864599116, 0.11870740365262]",0.0,0.1637261546070115,AB2C2D5E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA,O-S-Si-Y-Zr,0.016809796200982,-2.700479682818627,3.4088,5,Triclinic,1,P1,oxide,,,"Y, Zr",,,Si,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1361828094843838
mp-2712995,Zr3ZnSiS5O24,1.951661267224104,0.3699781298541981,Octahedron,1,1a,1,"[0.15356908361159702, 0.08911625283660901, 0.022780091605066003, 0.199242315346909, 0.10378724148781, 0.18319352453589702, 0.115048448879004, 0.014981179251686001, 0.13869141526303702]",0.0,0.11337883920195724,ABC3D5E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA,O-S-Si-Zn-Zr,0.004134068333333,-2.494524919191177,2.7461,5,Triclinic,1,P1,oxide,,,"Zn, Zr",,,Si,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.11578997238674
mp-2712998,Na3Zr2SiSn2P5O24,1.8787269699174984,0.5341599845491105,Octahedron,1,1a,1,"[0.16255740863357002, 0.244988743923289, 0.38105776684984805, 0.21537797536344802, 0.178386802340526, 0.264136292164528]",0.0,0.2410841648792015,AB2C2D3E5F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Na-O-P-Si-Sn-Zr,0.023143823639633,-2.8460620139824933,3.5678,6,Triclinic,1,P1,oxide,Na,,Zr,,Sn,Si,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.0965486861068854
mp-2713005,MgZr3P2(SO6)4,1.9414381248108887,0.384523356268614,Octahedron,1,1a,1,"[0.067848001401228, 0.027126286303430003, 0.033072306641522005, 0.068541415122032, 0.086345408459091, 0.041019475452719, 0.045624639077812, 0.06514578196764301, 0.037982654535468]",0.0,0.052522885440105006,AB2C3D4E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Mg-O-P-S-Zr,0.007615902843135,-2.689306108655464,3.4259,5,Triclinic,1,P1,oxide,,Mg,Zr,,,,"O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.102359002569138
mp-2713025,Na7Zr3Nb(SiO4)6,1.674381505858506,1.0693328070391313,Octahedron,1,1a,1,"[0.350485737862396, 0.22124430566812, 0.434854369631602, 0.318523846779839, 0.243865635741244, 0.379561347581282, 0.17897337342571001, 0.26795666512604704, 0.317726989378384]",0.0,0.3014658079105138,AB3C6D7E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-Nb-O-Si-Zr,0.023916438902434,-3.086092286333053,2.792499999999999,5,Triclinic,1,P1,silicate,Na,,"Zr, Nb",,,Si,"N, O, S",,,,,B > 1,Positive B,2.108961345267257
mp-2713039,Zr3ZnP2(SO6)4,1.948806572503524,0.3712273772001143,Octahedron,1,1a,1,"[0.064528082339423, 0.027213265646577, 0.037203964530178005, 0.07441133343240901, 0.076929181462007, 0.043582074084772, 0.040867505908532005, 0.052691055595745, 0.03914085047941]",0.0,0.05072970149767256,AB2C3D4E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA,O-P-S-Zn-Zr,0.006419172499999,-2.585390939586836,3.536399999999999,5,Triclinic,1,P1,oxide,,,"Zn, Zr",,,,"O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1041617544751765
mp-2713060,Na3Zr2Ti2SiP5O24,1.899497482111853,0.4901327515270554,Octahedron,1,1a,1,"[0.20598054934714402, 0.184216560017455, 0.287373086846254, 0.14156114503008402, 0.21734623774033102, 0.198255025358119]",0.0,0.20578876738989785,AB2C2D3E5F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-P-Si-Ti-Zr,0.021871844618019,-3.080951584973484,2.5773,6,Triclinic,1,P1,oxide,Na,,"Ti, Zr",,,Si,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0993673920080544
mp-2713063,Na3Hf2Zr2SiP5O24,1.8688129621059784,0.5837506113206394,Octahedron,1,1a,1,"[0.09838167950644201, 0.227860131504437, 0.353891942236287, 0.21254310729552603, 0.10461952056359801, 0.276279985596573]",0.0,0.21226272778381053,AB2C2D3E5F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Hf-Na-O-P-Si-Zr,0.007435529864862,-3.194776364252763,4.3243,6,Triclinic,1,P1,oxide,Na,,"Zr, Hf",,,Si,"H, N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.1068562309041825
mp-2713079,ZrInP(SO6)2,1.9735423534126808,0.3309873728691018,Octahedron,1,2a,1,"[0.050687432677548, 0.04437714646368, 0.0860535557686]",0.0,0.060372711636609344,ABCD2E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA,In-O-P-S-Zr,0.02274934465686,-2.427292317920169,3.7386,5,Monoclinic,m,Cc,oxide,,,Zr,,In,,"O, P, S",I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1125945216656934
mp-2713081,LaZrP(SO6)2,1.983911073359246,0.352957399907836,Octahedron,1,2a,1,"[0.155946684917944, 0.149586489769755, 0.19533994135340102]",0.0,0.16695770534703336,ABCD2E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA,La-O-P-S-Zr,0.035077065735293,-2.780263044586836,3.4947,5,Monoclinic,m,Cc,oxide,,,Zr,,,,"O, P, S",,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.1321968114374905
mp-2713085,MgZr3SiS5O24,1.951085708798132,0.3665812775360499,Octahedron,1,1a,1,"[0.15926530673345002, 0.09099612040779001, 0.023128034589463, 0.19627285875671802, 0.10608288233241801, 0.174321737804208, 0.114765523954791, 0.015965763493554, 0.139810910062543]",0.0,0.11340101534832613,ABC3D5E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Mg-O-S-Si-Zr,0.005927580637255,-2.59784330629902,2.7393,5,Triclinic,1,P1,oxide,,Mg,Zr,,,Si,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.11370972051558
mp-2713096,Zr2Al2SiS5O24,1.9445191207028767,0.3405491950918358,Octahedron,1,1a,1,"[0.21176014629668902, 0.28975299780379704, 0.383260910432138, 0.133222306005488, 0.363712257857003, 0.169932884175948]",0.0,0.2586069170951772,AB2C2D5E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Al-O-S-Si-Zr,0.033790027254902,-2.527759063014707,3.5027,5,Triclinic,1,P1,oxide,,,Zr,,Al,Si,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0959121012591684
mp-2713098,Na3Zr2Nb2Si3(PO8)3,1.892644276445052,0.5341072226700714,no_data,1,no_data,1,no_data,0.0,no_data,A2B2C3D3E3F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-Nb-O-P-Si-Zr,0.026836082117073,-3.078862754722519,2.8734,6,Triclinic,1,P1,oxide,Na,,"Zr, Nb",,,Si,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.1143552745797862
mp-2713106,La2Zr2SiS5O24,1.9671892197451188,0.3981986558374673,Octahedron,1,1a,1,"[0.19081374254611103, 0.618717397908988, 0.45932002273343503, 0.156166924104699, 0.403568360362801, 0.17251624994480602]",0.0,0.3335171162668067,AB2C2D5E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",GGA,La-O-S-Si-Zr,0.023598741470588,-2.698590244289216,3.4735,5,Triclinic,1,P1,oxide,,,Zr,,,Si,"O, S",,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.1442200394005257
mp-2713138,ZrTiP2SO12,1.971764389925232,0.2767868347026983,Octahedron,1,1a,1,"[0.070972779012859, 0.21041085605331603, 0.08856901864402, 0.08416304189624, 0.075280898954802, 0.10498909839770501]",0.0,0.10573094882649035,ABCD2E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA,O-P-S-Ti-Zr,0.006132204656863,-2.8855182029481803,2.5193,5,Triclinic,1,P1,oxide,,,"Ti, Zr",,,,"O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.088800758065215
mp-2713140,ZrSnP2SO12,1.957331917243052,0.3227875783330453,Octahedron,1,1a,1,"[0.049610571939262, 0.143407865456536, 0.07778662724908601, 0.06446461342605, 0.07669650445412901, 0.11458293319000101]",0.0,0.08775818595251067,ABCD2E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA,O-P-S-Sn-Zr,0.000199587812493,-2.616653370987396,2.8019,5,Triclinic,1,P1,oxide,,,Zr,,Sn,,"O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0938193766360294
mp-2713150,Zr2Si(SO6)2,1.972307887548295,0.3358097210079586,Octahedron,1,2a,1,"[0.18116383532736902, 0.180933573826142, 0.16447010917238, 0.183252679679889, 0.16925513511856702, 0.169574967945635]",0.0,0.17477505017833037,AB2C2D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA,O-S-Si-Zr,0.0,-2.788310841274511,3.872,4,Monoclinic,m,Cc,oxide,,,Zr,,,Si,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1274834379878236
mp-2713182,Na2Hf2Zr2Si3(SO8)3,1.936721235107496,0.4286630664640166,Octahedron,1,1a,1,"[0.330583407301189, 0.5271052349039971, 0.37376392168835004, 0.347389621748496, 0.48911758533984206, 0.512372549018111]",0.0,0.43005538666666426,A2B2C2D3E3F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Hf-Na-O-S-Si-Zr,0.037250734166663,-2.9285456925997773,3.223,6,Triclinic,1,P1,oxide,Na,,"Zr, Hf",,,Si,"H, N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.130243606508076
mp-27132,Zr2P2O9,1.928040575066096,0.4207660104072121,Pentagonal bipyramid,1,4f,1,[0.873312272325184],0.0,0.873312272325184,A2B2C9,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",r2SCAN,O-P-Zr,0.0,-3.299050528021978,4.1075,3,Orthorhombic,mmm,Cmce,oxide,,,Zr,,,,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1573928945937757
mp-2713208,HfZrSi(SO6)2,1.9566580361442285,0.3590157839198454,Octahedron,1,1a,1,"[0.188399385930505, 0.194571377111624, 0.18292436903877402, 0.17739644238344202, 0.180858739273419, 0.167430428170356]",0.0,0.18193012365135333,ABCD2E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA,Hf-O-S-Si-Zr,0.00112044372549,-2.823280914509805,3.9413,5,Triclinic,1,P1,oxide,,,"Zr, Hf",,,Si,"H, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1225664638587585
mp-2713214,ZrTiSi(SO6)2,1.965802214473173,0.3197139185840051,Octahedron,1,1a,1,"[0.23681155518663502, 0.31484967759070703, 0.236645371053288, 0.233100638032558, 0.196819144619364, 0.225874593781678]",0.0,0.24068349671070502,ABCD2E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA,O-S-Si-Ti-Zr,0.016567398210785,-2.714252860980394,2.4421,5,Triclinic,1,P1,oxide,,,"Ti, Zr",,,Si,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1135350297608975
mp-2713217,NaZrTi(PO4)3,1.961814446628412,0.2982655007116624,Octahedron,1,"1a, 1b, 1c",3,"[0.263190400181036, 0.042140689136035005, 0.11848105404361602, 0.15677016576995, 0.30330728844323, 0.048036844121177]",0.0,0.15532107361584066,ABCD3E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-P-Ti-Zr,0.010488480231487,-3.08310371844303,2.3562,5,Trigonal,3,P3,phosphate,Na,,"Ti, Zr",,,,"N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0833347032292657
mp-2713309,Na3ZrSi2SnPO12,1.8039488034614493,0.7392187891837654,Octahedron,1,1a,1,"[0.3646238344475, 0.398265176750816, 0.333967567647037, 0.24856944239268003, 0.368500911498209, 0.284843515761323]",0.0,0.3331284080829275,ABCD2E3F12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Na-O-P-Si-Sn-Zr,0.033310749208327,-2.853596796855707,3.232099999999999,6,Triclinic,1,P1,oxide,Na,,Zr,,Sn,Si,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.1057762643534743
mp-2713317,Na2ZrSc(PO4)3,1.8443952795465024,0.6394378678534222,Octahedron,1,6a,1,[0.144896206346492],0.0,0.144896206346492,ABC2D3E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-P-Sc-Zr,0.016359618245612,-3.100746261316871,4.1662,5,Monoclinic,m,Cc,phosphate,Na,,"Sc, Zr",,,,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.1046437127959052
mp-2713324,Na2YZr(PO4)3,1.8465787294085143,0.7125649842340557,Octahedron,1,6a,1,[0.5066012182428871],0.0,0.5066012182428871,ABC2D3E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-P-Y-Zr,0.023049029232456,-3.108116102632659,4.0807,5,Monoclinic,m,Cc,phosphate,Na,,"Y, Zr",,,,"N, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.1365891064032048
mp-2713342,HfZrP2SO12,1.950695341349674,0.3572255783508203,Octahedron,1,1a,1,"[0.04203990716224101, 0.095021483890406, 0.086292704724981, 0.04646716969925101, 0.08093153281319601, 0.0830459348135]",0.0,0.07229978885059583,ABCD2E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA,Hf-O-P-S-Zr,9.105225490202431e-05,-3.015264505889357,4.3196,5,Triclinic,1,P1,oxide,,,"Zr, Hf",,,,"H, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1017495948553933
mp-2713350,Na4Mg3ZrP2(SO6)4,1.953416550676028,0.360536711359685,Octahedron,1,1a,1,"[0.21090645412249, 0.12548114573743102, 0.158841859340301]",0.0,0.16507648640007402,AB2C3D4E4F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Mg-Na-O-P-S-Zr,0.037172807214914,-2.544230132889551,3.232399999999999,6,Triclinic,1,P1,oxide,Na,Mg,Zr,,,,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.101260312799915
mp-2713383,NaZrGe(PO4)3,1.9379636776976743,0.3253460583739616,Octahedron,1,"1a, 1b, 1c",3,"[0.50498172681317, 0.049281431869057, 0.150316048826242, 0.28295647827901405, 0.5646841682897911, 0.034379456725686]",0.0,0.26443321846716,ABCD3E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ge-Na-O-P-Zr,0.023786370833333,-2.7984754780726613,2.4933,5,Trigonal,3,P3,phosphate,Na,,Zr,,,Ge,"N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0705159195209286
mp-2713397,Na2Zr2Ti2Si3(SO8)3,1.9447115243372155,0.3828252403469831,Octahedron,1,1a,1,"[0.39768383246952704, 0.38397028066132005, 0.354063342836894, 0.317729879370699, 0.6838164161635151, 0.37362498831823304]",0.0,0.41848145663669806,A2B2C2D3E3F24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-S-Si-Ti-Zr,0.047303142199068,-2.830111135470147,1.3031,6,Triclinic,1,P1,oxide,Na,,"Ti, Zr",,,Si,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1175427432574367
mp-2713401,NaHfZr(PO4)3,1.9862417261709395,0.2586955857343934,Octahedron,1,"1a, 1b, 1c",3,"[0.148507099571657, 0.09301848225367501, 0.115181422510451, 0.123230867192696, 0.145306075905578, 0.09664412630033901]",0.0,0.12031467895573267,ABCD3E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Hf-Na-O-P-Zr,0.004200060879627,-3.204340966776364,4.3106,5,Trigonal,3,P3,phosphate,Na,,"Zr, Hf",,,,"H, N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0916405788839456
mp-2713427,Na2Zr4Si3(SO8)3,1.9391064707646424,0.4238978408215806,Octahedron,1,1a,1,"[0.292542822436239, 0.39341083163296603, 0.291061932854626, 0.49962806390803605, 0.32959136527256405, 0.319063890204875, 0.22599996030513503, 0.334472082393852, 0.203046527749899, 0.40020924585660705, 0.506712401029205, 0.34503459057440905]",0.0,0.3450644761848678,A2B3C3D4E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-S-Si-Zr,0.040781483796299,-2.890929454729407,2.344099999999999,5,Triclinic,1,P1,oxide,Na,,Zr,,,Si,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.129111598523786
mp-2713446,Na5ZrSc3(PO4)6,1.884451465048818,0.5310631548571438,Octahedron,1,1a,1,"[0.061977447779828006, 0.076786604127604, 0.220726356033243]",0.0,0.119830135980225,AB3C5D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-P-Sc-Zr,0.016957667094024,-3.077090741104796,3.8871,5,Triclinic,1,P1,phosphate,Na,,"Sc, Zr",,,,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.1005169279569404
mp-2713450,ZrSiSn(SO6)2,1.9585572345545887,0.3374545424175584,Octahedron,1,1a,1,"[0.19731456165680902, 0.20704813178533502, 0.16255747005828702, 0.164667454009209, 0.16935428580842002, 0.173728649185927]",0.0,0.17911175875066454,ABCD2E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,O-S-Si-Sn-Zr,0.039043039852947,-2.433030700686275,2.412099999999999,5,Triclinic,1,P1,oxide,,,Zr,,Sn,Si,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1144910132814143
mp-2713465,Na5ZrAl3(PO4)6,1.858979435933786,0.5227260417270523,Octahedron,1,1a,1,"[0.242175883517973, 0.09357269446607001, 0.148182565781613]",0.0,0.16131038125521868,AB3C5D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Al-Na-O-P-Zr,0.025022195659723,-2.929351841745822,3.95,5,Triclinic,1,P1,phosphate,Na,,Zr,,Al,,"N, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.071652628813123
mp-2713497,ZrGeP2SO12,1.965454237486836,0.2884062337363653,Octahedron,1,1a,1,"[0.23666258664640402, 0.861677320690988, 0.31178688568463003, 0.28124653500066005, 0.19105071544472702, 0.428760872191756]",0.0,0.3851974859431942,ABCD2E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA,Ge-O-P-S-Zr,0.025687030049003,-2.572861489712886,2.7735000000000003,5,Triclinic,1,P1,oxide,,,Zr,,,Ge,"O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0874083001995327
