material_id,chem_formula,R$_0$,B,Nd_chemenv,num_Nd_chemenvs,Nd_wyckoff,num_Nd_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Nd_sites,num_CN_env,num_charge_states,NdX_coordn,NdO_coordn,mean_coordn_Nd-X,min_coordn_Nd-X,max_coordn_Nd-X,mean_coordn_Nd-O,min_coordn_Nd-O,max_coordn_Nd-O,mean_Nd_charge,min_Nd_charge,max_Nd_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,mean_NdO_BondL,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B
mp-1519376,BaSrNdBiO6,2.292544436622722,0.06723155364032818,Octahedron,1,4u,1,[0.064602895654168],0.0,0.064602895654168,ABCDE6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Post-Transition Metals",2.3394398116457698,GGA,Ba-Bi-Nd-O-Sr,0.023089685500000002,-2.75146463375,1.7882,5,Orthorhombic,222,P222,oxide,None,"Sr, Ba",None,None,Bi,B,"N, O, S",None,None,Nd,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1522118,BaSrNdSbO6,2.2699467866978313,0.09728597096012948,Octahedron,1,4u,1,[0.055731334644401005],0.0,0.055731334644401005,ABCDE6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals",2.3379085524748056,GGA,Ba-Nd-O-Sb-Sr,0.004970776249995,-3.002564772,3.5257,5,Orthorhombic,222,P222,oxide,None,"Sr, Ba",None,None,None,"B, Sb","N, O, S",None,None,Nd,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1522133,BaSrNdSbO6,2.291287572428162,0.07627211081328616,Octahedron,1,"1f, 1c",2,"[0.089681743990714, 0.046067722932348]",0.0,0.067874733461531,ABCDE6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals",2.3442199461345283,GGA,Ba-Nd-O-Sb-Sr,0.0,-3.007535548250001,3.6367000000000003,5,Triclinic,-1,P-1,oxide,None,"Sr, Ba",None,None,None,"B, Sb","N, O, S",None,None,Nd,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1522395,BaSrNdNbO6,2.3384397301768147,0.03493578604108279,Octahedron,1,"1g, 1d",2,"[0.11898639654765601, 0.041371167872043]",0.0,0.0801787822098495,ABCDE6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",2.3626818199568858,GGA,Ba-Nb-Nd-O-Sr,0.027213810208332002,-3.37162564975,3.070299999999999,5,Triclinic,-1,P-1,oxide,None,"Sr, Ba",Nb,None,None,B,"N, O, S",None,None,Nd,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1522453,BaSrNdNbO6,2.3602115070278313,-0.005900364074449855,Octahedron,1,4f,1,[0.010934220067244],0.0,0.010934220067244,ABCDE6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",2.356079799503792,GGA,Ba-Nb-Nd-O-Sr,0.039096235208331005,-3.359743224749999,2.9744,5,Orthorhombic,mmm,Pnnn,oxide,None,"Sr, Ba",Nb,None,None,B,"N, O, S",None,None,Nd,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-15225,Nd2Si2O7,2.1525671957489303,0.3689594000682069,"Square antiprism, Square-face capped trigonal prism, Square-face monocapped antiprism, Tricapped triangular prism (three square-face caps)",4,4a,1,"[3.795247181283703, 2.180852856347464, 2.5125326160001897, 3.789783441457957]",0.0,3.069604023772328,A2B2C7,4,3,1,"[7.0, 8.0, 9.0]","[7.0, 8.0, 9.0]",8.0,7.0,9.0,8.0,7.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",2.534313155630815,r2SCAN,Nd-O-Si,0.0,-3.472866453295455,5.0173,3,Tetragonal,4,P4_1,oxide,None,None,None,None,None,Si,"N, O, S",None,None,Nd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1522977,BaCaNdBiO6,2.3301262226124018,0.022501493432948015,Octahedron,1,4u,1,[0.20359562571677],0.0,0.20359562571677,ABCDE6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Post-Transition Metals",2.3458029249856707,GGA,Ba-Bi-Ca-Nd-O,0.028099989499993,-2.73768473775,1.6982,5,Orthorhombic,222,P222,oxide,None,"Ca, Ba",None,None,Bi,B,"C, N, O",None,None,Nd,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1522982,BaCaNdBiO6,2.7644029816318225,-0.5786463580744048,Octahedron,1,"1g, 1d",2,"[0.24874022856944902, 0.15915143780273303]",0.0,0.20394583318609102,ABCDE6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Post-Transition Metals",2.3625024482315538,GGA,Ba-Bi-Ca-Nd-O,0.023599643499992003,-2.74218508375,1.626599999999999,5,Triclinic,-1,P-1,oxide,None,"Ca, Ba",None,None,Bi,B,"C, N, O",None,None,Nd,None,"B $\in$ [-1, -0.1]",Negative B
mp-1523102,BaSrNdWO6,2.289609317207161,0.10103130992584035,Octahedron,1,"1f, 1c",2,"[0.114930581522746, 0.05210031349441101]",0.0,0.0835154475085785,ABCDE6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",2.359723932735328,GGA_U,Ba-Nd-O-Sr-W,0.042084984916657006,-3.05956385025,2.0977,5,Triclinic,-1,P-1,oxide,None,"Sr, Ba",W,None,None,B,"N, O, S",None,None,Nd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-15362,Li3Nd2(BO3)3,1.4297270340861805,1.0307053960637247,Square-face capped square prism,1,4e,1,"[5.079849856367326, 3.795056224062926]",0.5,4.437453040215126,A2B3C3D9,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Metalloids, Nonmetals",2.558826987627097,GGA,B-Li-Nd-O,0.005263666764705,-3.088789137941177,4.7893,4,Monoclinic,2/m,P2_1/c,orthoborate,Li,None,None,None,None,B,"N, O",None,None,Nd,None,B > 1,Positive B
mp-15519,NdZn(BO2)5,1.9518438891362901,0.5196982158302766,Square-face bicapped square antiprism,1,4e,1,[4.265067785130992],0.0,4.265067785130992,ABC5D10,1,1,1,[10.0],[10.0],10.0,10.0,10.0,10.0,10.0,10.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",2.5870442161468388,GGA,B-Nd-O-Zn,0.006188874448529001,-2.920638476960784,5.162999999999999,4,Monoclinic,2/m,P2_1/c,metaborate,None,None,Zn,None,None,B,"N, O",None,None,Nd,None,"B $\in$ [0.5, 1]",Positive B
mp-16662,Ba6Nd2Ti4O17,0.5818279590354863,2.5441655493723347,Octahedron,1,4e,1,[0.419062834697617],0.0,0.419062834697617,A2B4C6D17,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",2.3455176667230897,GGA,Ba-Nd-O-Ti,0.026612052758618002,-3.478709774942529,2.6869,4,Hexagonal,6/mmm,P6_3/mmc,oxide,None,Ba,Ti,None,None,B,"N, O",None,None,Nd,None,B > 1,Positive B
mp-16799,K3NdV2O8,2.501730307601669,-0.011010605869304163,Square-face capped trigonal prism,1,2e,1,[1.265036810588089],0.0,1.265036810588089,AB2C3D8,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",2.4655708156722915,GGA_U,K-Nd-O-V,0.0,-2.700558495660715,3.6565000000000003,4,Monoclinic,2/m,P2_1/m,oxide,K,None,V,None,None,None,"N, O",None,None,Nd,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-16891,Nd4V5(Si2O11)2,2.266040301233514,0.29512485165918223,"Square-face bicapped trigonal prism, Bicapped square prism (adjacent faces)",2,2i,1,"[6.633196346902063, 2.527175000701445]",0.5,4.580185673801754,A4B4C5D22,2,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",2.5505960481542296,GGA_U,Nd-O-Si-V,0.0055000128720280005,-3.206550373142857,0.0,4,Monoclinic,2/m,C2/m,oxide,None,None,V,None,None,Si,"N, O, S",None,None,Nd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-17114,Nd2Sn2O7,1.812596374047039,0.7017597551818883,Cube,1,4d,1,[1.782661261507928],0.0,1.782661261507928,A2B2C7,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Post-Transition Metals",2.5124249822929183,r2SCAN,Nd-O-Sn,0.0,-2.97475702772727,2.6738,3,Cubic,m-3m,Fd-3m,oxide,None,None,None,None,Sn,None,"N, O, S",None,None,Nd,None,"B $\in$ [0.5, 1]",Positive B
mp-17187,K3Nd(PO4)2,2.5357162543629594,-0.06192816893802111,Square-face capped trigonal prism,1,2e,1,[1.576783064729745],0.0,1.576783064729745,AB2C3D8,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",2.4646979379128777,GGA,K-Nd-O-P,0.0,-2.967787349538264,4.9309,4,Monoclinic,2/m,P2_1/m,phosphate,K,None,None,None,None,None,"N, O, P",None,None,Nd,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-17340,Nd4MnSe6O,2.4206544676371022,-0.06682127604608071,"Square-face bicapped trigonal prism, Tetrahedron",2,"2b, 6c",2,"[3.360969528133026, 1.208680783645845]",0.0,2.2848251558894357,ABC4D6,2,2,1,"[1.0, 1.0]","[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2,2,O2-,"Lanthanides, Nonmetals, Transition Metals",2.3740673651821402,GGA_U,Mn-Nd-O-Se,0.0,-2.195277286832793,0.0,4,Hexagonal,6mm,P6_3mc,oxide,None,None,Mn,None,None,None,"N, O, S, Se",None,None,Nd,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-17605,CsNd(PO3)4,2.3828108810382362,0.09408806534929796,Square antiprism,1,2a,1,[1.212229514821571],0.0,1.212229514821571,ABC4D12,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",2.477169741714591,GGA,Cs-Nd-O-P,0.003963226388875,-2.922289515040367,5.2786,4,Monoclinic,2,P2_1,phosphite,Cs,None,None,None,None,None,"C, N, O, P",None,None,Nd,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-17661,RbNd(PO3)4,2.5404803458306016,-0.06704116269404485,Square antiprism,1,2e,1,[1.171754146235768],0.0,1.171754146235768,ABC4D12,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",2.4741414608881445,GGA,Nd-O-P-Rb,0.006971250740714001,-2.916111253253968,5.3014,4,Monoclinic,2/m,C2/c,phosphite,Rb,None,None,None,None,None,"N, O, P",None,None,Nd,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-17753,Nd3RuO7,2.0596218266165387,0.44213447788495086,"Cube, Pentagonal bipyramid",2,"4g, 2a",2,"[2.462943986576096, 0.900671775348949]",0.0,1.6818078809625225,AB3C7,2,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.4702817358712426,r2SCAN,Nd-O-Ru,0.0,-2.9561100702272722,0.0,3,Orthorhombic,mmm,Cmcm,oxide,None,None,Ru,None,None,None,"N, O",None,None,Nd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-17836,BaNd2BeO5,2.011091546504937,0.5973507324860462,"Square-face bicapped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized",2,4e,1,"[1.8523577458827831, 0.73061388996591]",0.0,1.2914858179243467,ABC2D5,2,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals",2.525450799659285,GGA,Ba-Be-Nd-O,0.0,-3.436739420555556,3.875499999999999,4,Monoclinic,2/m,P2_1/c,oxide,None,"Be, Ba",None,None,None,B,"N, O",None,None,Nd,None,"B $\in$ [0.5, 1]",Positive B
mp-17904,Nd2TiO5,2.354184804173177,0.08603592230646581,Face-capped octahedron,1,4c,1,"[2.759985393824344, 3.175017618342536]",0.0,2.96750150608344,AB2C5,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.429429517186647,r2SCAN,Nd-O-Ti,0.0,-3.651152313020834,3.313799999999999,3,Orthorhombic,mmm,Pnma,oxide,None,None,Ti,None,None,None,"N, O",None,None,Nd,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-17950,Nd2(WO4)3,2.473634124037274,0.01022007873699512,Square-face bicapped trigonal prism,1,4f,1,[2.207923904932508],0.0,2.207923904932508,A2B3C12,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.4811828275432504,GGA_U,Nd-O-W,0.026538759338246003,-2.726176271176469,3.9516,3,Monoclinic,2/m,C2/c,oxide,None,None,W,None,None,None,"N, O",None,None,Nd,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-18057,Nd2WO6,2.2457104867140605,0.23258113968974406,"Face-capped octahedron, Square-face capped trigonal prism",2,4a,1,"[2.814668330095703, 4.374203188424447]",0.0,3.594435759260075,AB2C6,2,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.429752774945223,r2SCAN,Nd-O-W,0.0,-3.237745801111111,3.7285,3,Orthorhombic,222,P2_12_12_1,oxide,None,None,W,None,None,None,"N, O",None,None,Nd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-18130,Nd2Si2O7,2.0981081492309883,0.4697390650467401,"Square antiprism, Tricapped triangular prism (two square-face caps and one triangular-face cap)",2,4e,1,"[3.376685966856121, 2.146644662786063]",0.0,2.761665314821092,A2B2C7,2,2,1,"[8.0, 9.0]","[8.0, 9.0]",8.5,8.0,9.0,8.5,8.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",2.568020498647005,GGA,Nd-O-Si,0.005624540909110001,-3.467241912386357,4.7764,3,Monoclinic,2/m,P2_1/c,oxide,None,None,None,None,None,Si,"N, O, S",None,None,Nd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-18433,NdTaO4,3.9552568322292236,-1.340172636950299,Cube,1,4e,1,[4.5522178921458],0.0,4.5522178921458,ABC4,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.4944114093324776,r2SCAN,Nd-O-Ta,0.015168910833331,-3.501129355805555,3.6123000000000003,3,Monoclinic,2/m,P2_1/c,oxide,None,None,Ta,None,None,None,"N, O",None,None,Nd,None,B < -1,Negative B
mp-18494,Nd2MoO6,2.065809192316767,0.45531716902141667,Cube,1,8d,1,[1.8355244474363381],0.0,1.8355244474363381,AB2C6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.520522049561616,GGA_U,Mo-Nd-O,0.0,-3.105778840833333,2.6647,3,Tetragonal,4/mmm,I4_1/acd,oxide,None,None,Mo,None,None,None,"N, O",None,None,Nd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-18647,Nd3Ti3(SeO4)2,2.3876036386745194,0.09511187941256345,"Square-face capped trigonal prism, Square antiprism, Square-face monocapped antiprism",3,2e,1,"[1.8793997828389482, 2.673276241602775, 3.287924370202786]",0.0,2.613533464881503,A2B3C3D8,3,3,1,"[7.0, 3.0, 4.0]","[7.0, 3.0, 4.0]",4.666666666666667,3.0,7.0,4.666666666666667,3.0,7.0,3.0,3.0,3.0,2.0,2,2,O2-,"Lanthanides, Nonmetals, Transition Metals",2.4653218466161286,r2SCAN,Nd-O-Se-Ti,0.0,-3.350788909511718,0.0,4,Monoclinic,2/m,P2_1/m,oxide,None,None,Ti,None,None,None,"N, O, S, Se",None,None,Nd,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-18711,LiNd(PO3)4,2.040145845875654,0.4546925243672619,Dodecahedron with triangular faces - p2345 plane normalized,1,2e,1,[0.450294258469762],0.0,0.450294258469762,ABC4D12,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals",2.4925258189794475,GGA,Li-Nd-O-P,0.0,-2.92579070246693,5.9792000000000005,4,Monoclinic,2/m,C2/c,phosphite,Li,None,None,None,None,None,"N, O, P",None,None,Nd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-18861,BaNd2Mn2O7,0.06021132810123091,2.3897893600277964,Tricapped triangular prism (three square-face caps),1,2e,1,[3.46182927413268],0.0,3.46182927413268,AB2C2D7,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",2.6299616168721,GGA_U,Ba-Mn-Nd-O,0.002730936755952,-2.9559738438218393,0.0,4,Tetragonal,4/mmm,I4/mmm,oxide,None,Ba,Mn,None,None,B,"N, O",None,None,Nd,None,B > 1,Positive B
mp-18899,Nd2MnNiO6,1.3831607340437908,1.286235855633208,Square-face bicapped trigonal prism,1,4e,1,[2.581083288920138],0.0,2.581083288920138,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.526081656353197,GGA_U,Mn-Nd-Ni-O,0.0,-2.780404253293103,1.457199999999999,4,Monoclinic,2/m,P2_1/c,oxide,None,None,"Mn, Ni",None,None,None,"N, O",None,None,Nd,None,B > 1,Positive B
mp-19118,BaNd2CoO5,0.5966967194320586,2.2160346067320384,Square-face capped trigonal prism,1,2j,1,[1.485167931641918],0.0,1.485167931641918,ABC2D5,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",2.439697407942,r2SCAN,Ba-Co-Nd-O,0.0,-3.027558883333338,1.405899999999999,4,Orthorhombic,mmm,Immm,oxide,None,Ba,Co,None,None,B,"C, N, O",None,None,Nd,None,B > 1,Positive B
mp-19269,NdCrO3,1.4464074078566909,1.2166101730378576,Square-face bicapped trigonal prism,1,4c,1,[2.681501890122543],0.0,2.681501890122543,ABC3,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.517480150548282,r2SCAN,Cr-Nd-O,0.0,-3.141842748000002,2.54,3,Orthorhombic,mmm,Pnma,oxide,None,None,Cr,None,None,None,"C, N, O",None,None,Nd,None,B > 1,Positive B
mp-19336,Nd2MnCoO6,1.3851847993017619,1.28398288143141,Square-face bicapped trigonal prism,1,4e,1,[2.456487027166424],0.0,2.456487027166424,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.5289475568230237,GGA_U,Co-Mn-Nd-O,0.0,-2.794713231293103,0.0,4,Monoclinic,2/m,P2_1/c,oxide,None,None,"Mn, Co",None,None,None,"C, N, O",None,None,Nd,None,B > 1,Positive B
mp-19393,NdMn2O5,2.18542619622687,0.28756108737617525,Square-face bicapped trigonal prism,1,4g,1,[2.6813195024568373],0.0,2.6813195024568373,AB2C5,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.4519491363045587,r2SCAN,Mn-Nd-O,0.0,-2.609972436357758,1.1794,3,Orthorhombic,mmm,Pbam,oxide,None,None,Mn,None,None,None,"N, O",None,None,Nd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-19460,Ba5Nd8Mn4O21,3.4794070705065776,-1.1746853311713112,Square-face capped trigonal prism,1,4h,1,"[1.5630452849825671, 2.3488549268998]",0.0,1.9559501059411835,A4B5C8D21,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",2.4604028665643694,GGA_U,Ba-Mn-Nd-O,0.0,-3.169686828861161,1.9202999999999992,4,Tetragonal,4/m,I4/m,oxide,None,Ba,Mn,None,None,B,"N, O",None,None,Nd,None,B < -1,Negative B
mp-19495,NdCo(BO2)5,1.9420418219957067,0.531692611623066,Square-face bicapped square antiprism,1,4e,1,[4.348975146893714],0.0,4.348975146893714,ABC5D10,1,1,1,[10.0],[10.0],10.0,10.0,10.0,10.0,10.0,10.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",2.5887301924422785,GGA_U,B-Co-Nd-O,0.038519923312911,-2.869298354901962,3.1184,4,Monoclinic,2/m,P2_1/c,metaborate,None,None,Co,None,None,B,"C, N, O",None,None,Nd,None,"B $\in$ [0.5, 1]",Positive B
mp-19520,NdNi(BO2)5,1.946403856530925,0.5125251986861801,Square-face bicapped square antiprism,1,4e,1,[4.011482614464425],0.0,4.011482614464425,ABC5D10,1,1,1,[10.0],[10.0],10.0,10.0,10.0,10.0,10.0,10.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",2.575013151741758,GGA_U,B-Nd-Ni-O,0.0,-2.8557747384313723,4.0969,4,Monoclinic,2/m,P2_1/c,metaborate,None,None,Ni,None,None,B,"N, O",None,None,Nd,None,"B $\in$ [0.5, 1]",Positive B
mp-19930,Nd2Ru2O7,1.7542782868842308,0.7112221074416712,Cube,1,4c,1,[1.933181078817694],0.0,1.933181078817694,A2B2C7,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.466145277681256,r2SCAN,Nd-O-Ru,0.0,-2.383743414545455,0.0,3,Cubic,m-3m,Fd-3m,oxide,None,None,Ru,None,None,None,"N, O",None,None,Nd,None,"B $\in$ [0.5, 1]",Positive B
mp-20156,NaNdMnWO6,3.4622984216749044,-0.9304207993040616,Square-face bicapped trigonal prism,1,2a,1,[2.518206672032067],0.0,2.518206672032067,ABCDE6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",2.504673348754463,GGA_U,Mn-Na-Nd-O-W,0.0,-2.657176452181033,2.2832,5,Monoclinic,2,P2_1,oxide,Na,None,"Mn, W",None,None,None,"N, O",None,None,Nd,None,"B $\in$ [-1, -0.1]",Negative B
mp-20407,NdFeO3,1.3045359563504182,1.3754085896375603,Square-face bicapped trigonal prism,1,4c,1,[2.305514917848945],0.0,2.305514917848945,ABC3,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Lanthanides, Nonmetals, Transition Metals",2.5242229464758488,r2SCAN,Fe-Nd-O,0.0,-2.776405970500001,1.7349,3,Orthorhombic,mmm,Pnma,oxide,None,None,Fe,None,None,None,"N, O",F,None,Nd,None,B > 1,Positive B
mp-20852,NdMnO3,1.4824646847716823,1.1875518548661357,Square-face bicapped trigonal prism,1,4c,1,[2.741934691887562],0.0,2.741934691887562,ABC3,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.530035109520063,r2SCAN,Mn-Nd-O,0.0,-2.963478812086206,1.8980000000000001,3,Orthorhombic,mmm,Pnma,oxide,None,None,Mn,None,None,None,"N, O",None,None,Nd,None,B > 1,Positive B
mp-20980,NaNdTiO4,1.7438745107214118,0.7860505810064016,Tricapped triangular prism (three square-face caps),1,2c,1,[2.495442439664795],0.0,2.495442439664795,ABCD4,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",2.5719061346382412,GGA,Na-Nd-O-Ti,0.005789102976187,-3.335226827458949,2.4465,4,Tetragonal,4/mmm,P4/nmm,oxide,Na,None,Ti,None,None,None,"N, O",None,None,Nd,None,"B $\in$ [0.5, 1]",Positive B
mp-21618,NdAl3(PbO4)2,2.1299904495150677,0.3874283063668612,Hexagonal bipyramid,1,4c,1,[1.023286594037751],0.0,1.023286594037751,AB2C3D8,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Post-Transition Metals",2.526703403398208,r2SCAN,Al-Nd-O-Pb,0.0,-2.976684114464279,3.1059,4,Cubic,m-3m,Pn-3m,oxide,None,None,None,None,"Al, Pb",None,"N, O, P",None,None,Nd,None,"B $\in$ [0.1, 0.5]",Positive B
