material_id,chem_formula,R$_0$,B,Si_chemenv,num_Si_chemenvs,Si_wyckoff,num_Si_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Si_sites,num_CN_env,num_charge_states,mean_coordn_Si-X,min_coordn_Si-X,max_coordn_Si-X,mean_coordn_Si-O,min_coordn_Si-O,max_coordn_Si-O,mean_Si_charge,min_Si_charge,max_Si_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_SiO_BondL,SiX_coordn,SiO_coordn
mp-557237,K5In3(SiO3)7,1.6450632752907814,0.3413738918717243,Tetrahedron,1,4a,1,"[0.05505021295372199, 0.08038758697063633, 0.09067547660542472, 0.22952908562590021, 0.07675133470024659, 0.1863817886980372, 0.06320067633717286]",0.0,0.11171088027016285,A3B5C7D21,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals",GGA,In-K-O-Si,0.0,-2.8075516448958333,3.8853,4,Orthorhombic,mm2,Pna2_1,oxide,K,,,,In,Si,"O, S",I,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6457129394076122,[4.0],[4.0]
mp-557275,Ca3Mn2(Si2O7)2,1.6494502338197718,0.2886784868427436,Tetrahedron,1,4f,1,"[0.2932603635944049, 0.3220876916380761]",0.0,0.3076740276162405,A2B3C4D14,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Ca-Mn-O-Si,0.0163673183091592,-3.098160405907047,1.6320999999999994,4,Monoclinic,2/m,C2/c,oxide,,Ca,Mn,,,Si,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.650619997903656,[4.0],[4.0]
mp-557301,K2Ti(Si2O5)3,1.6174689674761151,0.2423512244759131,Tetrahedron,1,2a,1,"[0.0734228587580829, 0.031379630216608306, 0.0795712260397929, 0.15090179941472298, 0.018147715743903746, 0.19429867875377743]",0.0,0.09128698482114805,AB2C6D15,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",SCAN,K-O-Si-Ti,0.0019910500000008,-3.186412678763889,3.4116,4,Monoclinic,2,P2_1,oxide,K,,Ti,,,Si,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6181621301222116,[4.0],[4.0]
mp-557304,Sr2SiCl2O3,1.6452959549426551,0.2562202264011871,Tetrahedron,1,4h,1,[0.32718407348089357],0.0,0.32718407348089357,AB2C2D3,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals",GGA,Cl-O-Si-Sr,0.002289802812502,-3.080212127187501,5.1218,4,Tetragonal,4/m,I4/m,oxide,,Sr,,,,Si,"C, O, S",Cl,,,,"B $\in$ [0.1, 0.5]",Positive B,1.646289976103759,[4.0],[4.0]
mp-557355,Rb2SiP4O13,1.701941614291864,0.1728225593547702,Octahedron,1,2i,1,[0.04696649664938151],0.0,0.04696649664938151,AB2C4D13,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",R2SCAN,O-P-Rb-Si,0.0,-2.733687543053571,5.166600000000001,4,Triclinic,-1,P-1,oxide,Rb,,,,,Si,"O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.7721216376650606,[6.0],[6.0]
mp-557463,Na3ScSi2O7,1.646472208442825,0.5392212734095722,Tetrahedron,1,8d,1,[0.05600876921425171],0.0,0.05600876921425171,AB2C3D7,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-Sc-Si,0.0,-3.020758703587533,3.7748,4,Orthorhombic,mmm,Pnma,oxide,Na,,Sc,,,Si,"N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,1.6468601197981014,[4.0],[4.0]
mp-557472,K2Be2(SiO3)3,1.643532537091946,0.4681195907369035,Tetrahedron,1,4e,1,"[0.0532400637644656, 0.12432832034525072, 0.060792472287247275]",0.0,0.07945361879898787,A2B2C3D9,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals",GGA,Be-K-O-Si,0.0,-3.0663960254375,5.035,4,Monoclinic,2/m,P2_1/c,oxide,K,Be,,,,"B, Si","O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6443455908744362,[4.0],[4.0]
mp-557516,K2Be2Zn2Si3O11,1.6447233239840906,0.4022915134852597,Tetrahedron,1,"2e, 4h",2,"[0.07377332988630252, 0.0026480530275321125]",0.0,0.038210691456917315,A2B2C2D3E11,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Be-K-O-Si-Zn,0.0033140147500079,-2.8075523563499987,3.5047,5,Orthorhombic,mmm,Imma,oxide,K,Be,Zn,,,"B, Si","O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6437887282918322,[4.0],[4.0]
mp-557538,Na2Gd2MgSi4(O6F)2,1.6491663766655826,0.2498425905127118,Tetrahedron,1,4e,1,"[0.19978594003711223, 0.062069598121601316]",0.0,0.13092776907935677,AB2C2D2E4F12,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Halogens, Lanthanides, Metalloids, Nonmetals",GGA,F-Gd-Mg-Na-O-Si,0.0,-3.389345003598201,3.1091,6,Monoclinic,2/m,P2_1/c,fluoride,Na,Mg,,,,Si,"N, O, S",F,,Gd,,"B $\in$ [0.1, 0.5]",Positive B,1.6504579356830158,[4.0],[4.0]
mp-557577,K3ScSi2O7,1.64667317738343,0.375271270413361,Tetrahedron,1,4f,1,[0.012218545936505518],0.0,0.012218545936505518,AB2C3D7,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,K-O-Sc-Si,0.0,-3.0354733418653845,3.6378,4,Hexagonal,6/mmm,P6_3/mmc,oxide,K,,Sc,,,Si,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6470026531964268,[4.0],[4.0]
mp-557596,Na2TiFe5(Si3O10)2,1.6501561422320528,0.2314517009668288,Tetrahedron,1,2i,1,"[0.09518267605691097, 0.13366216780317425, 0.1481837332582588, 0.27510227493193923, 0.22970759418663705, 0.10487903679277855]",0.0,0.16445291383828317,AB2C5D6E20,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Transition Metals",GGA_U,Fe-Na-O-Si-Ti,0.0,-2.702670160032117,2.3046,5,Triclinic,-1,P-1,oxide,Na,,"Ti, Fe",,,Si,"N, O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,1.651952887230654,[4.0],[4.0]
mp-557618,Rb4CuSi2O7,1.654384491900204,0.307746071408636,Tetrahedron,1,2i,1,[0.2850448101287784],0.0,0.2850448101287784,AB2C4D7,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Cu-O-Rb-Si,0.0,-2.39470850875,0.7041,4,Triclinic,-1,P-1,oxide,Rb,,Cu,,,Si,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6550415674263514,[4.0],[4.0]
mp-557649,K2Ce(Si2O5)3,1.637203397579397,0.3398228498586674,Tetrahedron,1,4f,1,"[0.06008027044151753, 0.0979574022982683, 0.08014675703260771]",0.0,0.07939480992413118,AB2C6D15,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Metalloids, Nonmetals",GGA,Ce-K-O-Si,0.0,-3.2324624257083343,1.9442,4,Monoclinic,2/m,C2/c,oxide,K,,,,,Si,"C, O, S",,,Ce,,"B $\in$ [0.1, 0.5]",Positive B,1.6375490898660676,[4.0],[4.0]
mp-557656,RbNaSi2O5,1.645674051253632,0.4873813854816318,Tetrahedron,1,4e,1,"[0.09428452816042285, 0.12003209012818629]",0.0,0.10715830914430458,ABC2D5,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",GGA,Na-O-Rb-Si,0.0,-2.9018634895977,4.4435,4,Monoclinic,2/m,P2_1/c,oxide,"Na, Rb",,,,,Si,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.646944983670062,[4.0],[4.0]
mp-557662,Ca2Mg5Si8(O11F)2,1.6440649407704182,0.2585388450229728,Tetrahedron,1,4j,1,"[0.056297558092573446, 0.23334853145666382]",0.0,0.14482304477461863,A2B2C5D8E22,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals",GGA,Ca-F-Mg-O-Si,0.0,-3.34933989448718,5.0192000000000005,5,Monoclinic,2/m,C2/m,fluoride,,"Mg, Ca",,,,Si,"C, O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6450226786927002,[4.0],[4.0]
mp-557679,KNaSi2O5,1.6426537387560156,0.3777909990643756,Tetrahedron,1,4e,1,"[0.14413543547502305, 0.16182175017540198, 0.1813047407679302, 0.23115936374868779, 0.18378861304101954, 0.15048688500371848]",0.0,0.17544946470196351,ABC2D5,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",GGA,K-Na-O-Si,0.002067526458334,-2.904009298736591,4.0021,4,Monoclinic,2/m,P2_1/c,oxide,"Na, K",,,,,Si,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.6438426210073402,[4.0],[4.0]
mp-557696,Na5Y4Si4O16F,1.6470104613558356,-0.2327376521440302,Tetrahedron,1,4g,1,[0.1512575991270144],0.0,0.1512575991270144,AB4C4D5E16,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Transition Metals",GGA,F-Na-O-Si-Y,0.0188363943333316,-3.297305668646552,4.7696000000000005,5,Tetragonal,-4,I-4,fluoride,Na,,Y,,,Si,"N, O, S",F,,,,"B $\in$ [-1, -0.1]",Negative B,1.646975448525848,[4.0],[4.0]
