material_id,chem_formula,R$_0$,B,Co_chemenv,num_Co_chemenvs,Co_wyckoff,num_Co_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Co_sites,num_CN_env,num_charge_states,CoX_coordn,CoO_coordn,mean_coordn_Co-X,min_coordn_Co-X,max_coordn_Co-X,mean_coordn_Co-O,min_coordn_Co-O,max_coordn_Co-O,mean_Co_charge,min_Co_charge,max_Co_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_CoO_BondL
mp-1306808,NaCo2H3(SeO5)2,2.2135668439505203,-0.083074157086486,Octahedron,1,1a,1,"[0.651712598535328, 0.7240445430043451, 0.794909940284625, 0.5445164680032211]",0.0,0.6787958874568798,AB2C2D3E10,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-H-Na-O-Se,0.030016036342598,-1.3698993449898231,2.223499999999999,5,Triclinic,-1,P-1,oxide,Na,,Co,,,,"H, C, N, O, S, Se",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.1202315561245033
mp-1306886,Li(CoO2)4,1.7725905523451495,0.292913621683598,Octahedron,1,"1a, 2i, 1f, 1h, 1c",5,"[0.638714252532953, 0.707250975102585, 0.7830095490107091, 0.632123794298032, 0.765098987319882, 1.3672141814435461]",0.0,0.8155686232846179,AB4C8,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-O,0.047687504519221,-1.258462088333333,1.1016,3,Monoclinic,2/m,P2/m,oxide,Li,,Co,,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9334859304652339
mp-1306933,CoBi6(SO8)2,1.539361908563468,0.5657150573186859,Octahedron,1,"1b, 1a, 2c",3,"[2.059266655987653, 2.065426515786024, 1.087993921680129]",0.0,1.7375623644846019,AB2C6D16,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Bi-Co-O-S,0.012197414300022,-1.763285117699999,1.6303,4,Monoclinic,2,C2,oxide,,,Co,,Bi,B,"C, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.217874762527008
mp-1307826,Li(CoO2)3,1.8549092678784904,0.109736303643337,Octahedron,1,"1b, 1a",2,"[0.6984431126868651, 0.6532961630728821, 0.748255748919291, 0.9709089239935351, 0.604231803270712, 0.604854185919914]",0.0,0.7133316563105332,AB3C6,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-O,0.037239180874991,-1.339025491833334,0.0,3,Monoclinic,2/m,C2/m,oxide,Li,,Co,,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9151836570257599
mp-1308000,Li4Co2OF7,2.2390025503429523,-0.7736358230643837,Octahedron,1,2a,1,"[0.375232001973811, 0.505519013028316]",0.0,0.4403755075010635,AB2C4D7,1,2,2,"[6.0, 6.0]","[1.0, 1.0]",6.0,6.0,6.0,1.0,1.0,1.0,2.5,2.0,3.0,2.0,2,2,"F-, O2-","Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Co-F-Li-O,0.035562361428572,-2.640458708095238,1.3944,4,Monoclinic,m,Cc,fluoride,Li,,Co,,,,"C, O",F,,,,"B $\in$ [-1, -0.1]",Negative B,1.8611082900092066
mp-1308812,SrLa2(CoO3)3,2.0324767360799383,-0.0772255024596436,no_data,1,no_data,1,no_data,0.0,no_data,AB2C3D9,2,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,Co-La-O-Sr,0.003858822500028,-2.397538250000001,0.0,4,Triclinic,-1,P-1,oxide,,Sr,Co,,,,"C, O, S",,,La,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9899695278481992
mp-1309013,Sr3TaCoO7,1.325544525876676,1.1210746827996696,Octahedron,1,1a,1,"[0.28774275150086304, 0.45867008155971506]",0.0,0.3732064165302891,ABC3D7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Co-O-Sr-Ta,0.041927256041617,-2.900606593944444,0.544899999999999,4,Tetragonal,4mm,P4mm,oxide,,Sr,"Co, Ta",,,,"C, O, S",,,,,B > 1,Positive B,2.0548680133633295
mp-1309481,Na2CoO3,1.820303906544804,0.7530330455740021,Tetrahedron,1,2a,1,[0.130545046959006],0.0,0.130545046959006,AB2C3,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Na-O,0.046854418749999,-1.467859478793103,0.0,3,Orthorhombic,mm2,Cmc2_1,oxide,Na,,Co,,,,"C, N, O",,,,,"B $\in$ [0.5, 1]",Positive B,1.8169625848379836
mp-1310203,Co3(PO4)2,1.8688100667862968,0.2438963966539568,Octahedron,1,"1c, 2i, 1h",3,"[3.057228159448985, 2.723174307264947, 2.025000630217224, 2.398864752682073]",0.0,2.5510669624033073,A2B3C8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Co-O-P,0.020208682692308,-2.135795669175823,2.6933,3,Triclinic,-1,P-1,phosphate,,,Co,,,,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.138937209187483
mp-1310548,Ca2CoIrO6,1.892957580007969,0.1461167448628269,Octahedron,1,1a,1,"[0.044553309252348, 0.03375600762728, 0.024691022823957003, 0.06576336570367]",0.0,0.04219092635181375,ABC2D6,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Ca-Co-Ir-O,0.029634606000013,-2.09678702925,0.0,4,Monoclinic,m,Pc,oxide,,Ca,"Co, Ir",,,,"C, O",I,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0254272247232503
mp-1310833,Li3Mn2CoO6,0.7865546485265463,1.1607039072190848,Octahedron,1,"1f, 1a",2,"[0.796449225321182, 0.26494557492166504]",0.0,0.5306974001214235,AB2C3D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-Mn-O,0.049396162708323,-1.972588714655173,0.4725,4,Triclinic,-1,P-1,oxide,Li,,"Mn, Co",,,,"C, O",,,,,B > 1,Positive B,2.043978809504644
mp-1311086,Li4Co2OF7,2.2255496819989835,-0.7473853526925339,Octahedron,1,2a,1,"[0.35369918968462505, 0.492783430986361]",0.0,0.42324131033549306,AB2C4D7,1,2,2,"[6.0, 6.0]","[1.0, 1.0]",6.0,6.0,6.0,1.0,1.0,1.0,2.5,2.0,3.0,2.0,2,2,"F-, O2-","Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Co-F-Li-O,0.035556825357143,-2.640464244166666,1.3677,4,Monoclinic,m,Cc,fluoride,Li,,Co,,,,"C, O",F,,,,"B $\in$ [-1, -0.1]",Negative B,1.8604795351601187
mp-1311449,Li4Co2OF7,2.2258188000507806,-0.7525585680204678,Octahedron,1,2a,1,"[0.372070681335789, 0.47916087324987205]",0.0,0.4256157772928305,AB2C4D7,1,2,2,"[6.0, 6.0]","[1.0, 1.0]",6.0,6.0,6.0,1.0,1.0,1.0,2.5,2.0,3.0,2.0,2,2,"F-, O2-","Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Co-F-Li-O,0.035399888214286,-2.640621181309524,1.408599999999999,4,Monoclinic,m,Pc,fluoride,Li,,Co,,,,"C, O",F,,,,"B $\in$ [-1, -0.1]",Negative B,1.8582202683026618
mp-1311663,Co5SbO8,1.8717819362579944,0.2222894401441404,"Tetrahedron, Octahedron",2,1a,1,"[0.066757049849093, 0.060683252615425, 0.596740366725072, 0.604075716433486, 0.609467139000737, 0.069732881372579, 0.060911244104692, 0.5923316931885411, 0.601060001954367, 0.592884525560616]",0.0,0.3854643870804608,AB5C8,2,3,2,"[4.0, 6.0, 6.0]","[4.0, 6.0, 6.0]",5.333333333333333,4.0,6.0,5.333333333333333,4.0,6.0,2.333333333333333,2.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA_U,Co-O-Sb,0.017306603571427,-1.469618207857144,0.0672,3,Monoclinic,2/m,C2/c,oxide,,,Co,,,Sb,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.064436612716837
mp-1312869,LiCrCoO4,1.423562201165945,1.260639071061584,Octahedron,1,"1e, 1h",2,"[0.26059291165213905, 0.9242832982287791]",0.0,0.592438104940459,ABCD4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Cr-Li-O,0.038166442400796,-1.8708879961904752,0.050199999999999,4,Triclinic,-1,P-1,oxide,Li,,"Cr, Co",,,,"C, O",,,,,B > 1,Positive B,1.9353431639291614
mp-1313454,LiMnCo3O8,1.816159006566745,0.2123359566880234,Octahedron,1,"1d, 2i, 1g",3,"[0.7762309336351071, 1.054522879579136, 0.551745796094269, 0.545750063736546]",0.0,0.7320624182612645,ABC3D8,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-Mn-O,0.029405221987176,-1.453252770481875,1.0232,4,Monoclinic,2/m,P2/m,oxide,Li,,"Mn, Co",,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.929671814655904
mp-1314136,LiMnCo3O8,1.7506316962447088,0.3524035511487075,Octahedron,1,1a,1,"[1.076975937102398, 0.655980641506396, 0.5870752101914211, 1.002917167304057, 0.6618909614673261, 0.5690194435661431]",0.0,0.7589765601896236,ABC3D8,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-Mn-O,0.039397708141022,-1.443260284328029,0.591799999999999,4,Triclinic,-1,P-1,oxide,Li,,"Mn, Co",,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.944208984705602
mp-1320203,Li5Co2Ni3O10,1.6975373958054334,0.5301311294869459,Octahedron,1,1a,1,"[0.21284265964235502, 0.22942384963963602, 0.24364924158466003, 0.255447993843384]",0.0,0.23534093617750879,A2B3C5D10,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-Ni-O,0.018444883916668,-1.591000228583333,0.488299999999999,4,Triclinic,1,P1,oxide,Li,,"Co, Ni",,,,"C, N, O",,,,,"B $\in$ [0.5, 1]",Positive B,1.9130306838641093
mp-1330514,YCoO3,1.4049258053907714,1.1309858683017988,Trigonal bipyramid,1,6c,1,[0.37382215779667505],0.0,0.37382215779667505,ABC3,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Co-O-Y,0.022722317422617,-2.569189790666668,0.007299999999999,3,Hexagonal,6mm,P6_3cm,oxide,,,"Co, Y",,,,"C, O",,,,,B > 1,Positive B,1.9868451838894041
mp-1333984,CaCo2(PO4)2,1.081883224475228,1.0581045277956602,"Octahedron, Square pyramid",2,"4f, 2e, 2c",3,"[1.876420230149987, 5.342504990126945, 7.292618923989556]",0.667,4.8371813814221625,AB2C2D8,2,2,1,"[5.0, 6.0]","[5.0, 6.0]",5.5,5.0,6.0,5.5,5.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-Co-O-P,0.026720391132478,-2.519168275714286,2.5259,4,Monoclinic,2/m,C2/c,phosphate,,Ca,Co,,,,"C, O, P",,,,,B > 1,Positive B,2.166903352552207
mp-1336958,Ca5Sc2(CoO6)2,1.7750106804325387,0.3503251397030248,Octahedron,1,1a,1,"[0.26889860546313105, 0.270600675175903]",0.0,0.26974964031951704,A2B2C5D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-Co-O-Sc,0.026794901031744,-2.83628505,1.4346,4,Monoclinic,2,C2,oxide,,Ca,"Sc, Co",,,,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.917251593357835
mp-1341371,Ca(CoO2)2,1.6994591000756745,0.4922987711935652,Octahedron,1,"4d, 4e",2,"[0.23456350229074402, 0.382317644760003]",0.0,0.3084405735253735,AB2C4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-Co-O,0.024886137142855,-1.853699021071428,1.954,3,Orthorhombic,mmm,Pmmn,oxide,,Ca,Co,,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.032893663131519
mp-1367827,Ca3Co2O7,1.8959206065622745,0.0471400350502012,Octahedron,1,4b,1,[0.063980790002634],0.0,0.063980790002634,A2B3C7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-Co-O,0.037076361805556,-2.215158858333333,0.174499999999999,3,Orthorhombic,mm2,Cmc2_1,oxide,,Ca,Co,,,,"C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.913509217365706
mp-1367944,ZnCoP2O7,1.9478386272750456,0.1224394001918718,Square pyramid,1,1a,1,"[1.036931998523908, 0.980883443573164, 1.007183197960184, 1.022629109331442]",0.0,1.0119069373471745,ABC2D7,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Co-O-P-Zn,0.027404846704548,-2.315349659707792,2.4361,4,Triclinic,-1,P-1,oxide,,,"Co, Zn",,,,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.062765139898928
mp-1369942,MgCoP2O7,1.733949784875516,0.3830142717257713,Square pyramid,1,1a,1,"[1.1510076978587, 1.159008512130381, 1.152680579500851, 1.125433849497591]",0.0,1.147032659746881,ABC2D7,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Co-Mg-O-P,0.035242122159096,-2.589331645844156,3.0864,4,Triclinic,-1,P-1,oxide,,Mg,Co,,,,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.093477132618891
mp-1373701,CaCoAsO5,1.710346677959139,0.4261426857642034,Octahedron,1,4a,1,[1.154012556763261],0.0,1.154012556763261,ABCD5,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,As-Ca-Co-O,0.033717316922388,-2.076209731249999,1.0381,4,Orthorhombic,222,P2_12_12_1,oxide,,Ca,Co,,,As,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0113075620824064
mp-1377260,Li(CoO2)2,1.9193270999393024,-0.0162278083098815,Octahedron,1,2a,1,"[0.597547116305673, 0.6151439231251581, 0.7062015411943481, 0.78321622440558, 0.7912833258121561, 0.678342553376422, 0.7671901379773811, 0.7950494069829981]",0.0,0.7167467786474646,AB2C4,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-O,0.046102934464284,-1.46037545797619,0.0,3,Tetragonal,422,P4_322,oxide,Li,,Co,,,,"C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9104026467390574
mp-1377373,Ca2TaCoO6,1.8083495066973776,0.3424052638902805,Octahedron,1,2b,1,[0.07561673449438501],0.0,0.07561673449438501,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-Co-O-Ta,0.037270560114288,-2.889074560233333,0.361199999999999,4,Monoclinic,2/m,P2_1/m,oxide,,Ca,"Co, Ta",,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0493109457212246
mp-1385949,Ca(CoO2)4,1.808230995809143,0.1351947735555951,Octahedron,1,"3e, 1a",2,"[0.601694236499644, 0.48825663247077405]",0.0,0.544975434485209,AB4C8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.5,3.5,1.0,1,1,Co3.50+-O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",r2SCAN,Ca-Co-O,0.0,-1.5507002415384492,0.0,3,Trigonal,-3m,R-3m,oxide,,Ca,Co,,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.8803127471500172
mp-1400342,Zn2Co3O8,1.7565973982328102,0.3048523602732468,Octahedron,1,"1c, 2g",2,"[0.439512026559955, 0.540727825548831]",0.0,0.49011992605439303,A2B3C8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Co-O-Zn,0.040311680060727,-1.27907114,0.480199999999999,3,Monoclinic,2/m,C2/m,oxide,,,"Co, Zn",,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.880685507133401
mp-1408143,Mg2Co3O8,1.7077695778629352,0.3745865111272414,Octahedron,1,"1c, 2g",2,"[0.32317124703675904, 0.5010156535986501]",0.0,0.41209345031770456,A2B3C8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",r2SCAN,Co-Mg-O,0.013137199807694,-1.7030403969230772,0.520999999999999,3,Monoclinic,2/m,C2/m,oxide,,Mg,Co,,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.86135478645071
mp-1408395,Ca2Co3O8,1.697464559548346,0.4258834242933177,Octahedron,1,"1c, 2g",2,"[0.6057860118379951, 0.985051404335558]",0.0,0.7954187080867765,A2B3C8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",r2SCAN,Ca-Co-O,0.0,-1.846933615384614,0.0,3,Monoclinic,2/m,C2/m,oxide,,Ca,Co,,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.873252412650455
mp-14382,CaV2CoO7,2.05544809531337,0.038717198381452,Octahedron,1,4e,1,"[0.805115835865566, 0.9545180743084751]",0.0,0.8798169550870205,ABC2D7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-Co-O-V,0.007067224431811,-2.4443254863636352,2.0284,4,Monoclinic,2/m,P2_1/c,oxide,,Ca,"V, Co",,,,"C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.100456005747704
mp-1567457,Li2Co(CO3)2,1.994816514400952,0.1211299091831434,Octahedron,1,1a,1,"[4.353153327942214, 3.904937447860298, 4.343394657093621, 3.9085590045231173]",0.0,4.1275111093548125,AB2C2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Co-Li-O,0.044601870227271,-1.9412857562878791,2.7698,4,Triclinic,1,P1,carbonate,Li,,Co,,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1286760263761906
mp-1573669,Ca5Sc2(CoO6)2,1.5434337574313264,0.967319383678804,Octahedron,1,1a,1,"[0.279527346950999, 0.289256169969757, 0.405699125364165, 0.38741692404538103]",0.0,0.34047489158257555,A2B2C5D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-Co-O-Sc,0.033322142936505,-2.829757808095238,0.6536000000000001,4,Triclinic,1,P1,oxide,,Ca,"Sc, Co",,,,"C, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,1.9361876563903515
mp-1575669,Li2CoP2O7,1.7624931831371644,0.3542451355791359,Square pyramid,1,1a,1,"[0.9159069567703401, 0.987033904044135]",0.0,0.9514704304072376,AB2C2D7,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-O-P,0.017526677013877,-2.510995498412697,3.205699999999999,4,Triclinic,1,P1,oxide,Li,,Co,,,,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.089747762172229
mp-1580470,K3CoPCO7,2.469173416495654,-0.2851941533583755,Octahedron,1,2i,1,"[1.637177607918844, 1.6257609291524782]",0.0,1.631469268535661,ABCD3E7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Co-K-O-P,0.003058261858971,-2.235021562222528,2.916699999999999,5,Triclinic,-1,P-1,oxide,K,,Co,,,,"C, O, P",,,,,"B $\in$ [-1, -0.1]",Negative B,2.1557211473965014
mp-1580697,Ca3Co2O7,1.7798645275289275,0.5013390266804398,Octahedron,1,2a,1,"[0.47511013692145004, 0.07403614850871501]",0.0,0.27457314271508254,A2B3C7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-Co-O,0.039289091805557,-2.212946128333332,0.3367,3,Monoclinic,m,Cc,oxide,,Ca,Co,,,,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,1.9335223132840282
mp-1638660,Li8(CoO2)5,1.768552450219137,0.3211500964950274,Square plane,1,1a,1,"[1.034327494150203, 0.774208598379393, 0.05912623617641301, 0.479811595703292, 0.630100316697447]",0.0,0.5955148482213496,A5B8C10,1,2,2,"[4.0, 4.0]","[4.0, 4.0]",4.0,4.0,4.0,4.0,4.0,4.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-O,0.049295090407609,-1.708707732463768,0.6687999999999991,3,Triclinic,1,P1,oxide,Li,,Co,,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9264115220029425
mp-1638816,ZnCoP2O7,1.952733360718519,0.1186367307396875,Square pyramid,1,1a,1,"[0.868073098364433, 0.982555834164002]",0.0,0.9253144662642175,ABC2D7,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Co-O-P-Zn,0.028809733750003,-2.313944772662337,3.0637,4,Triclinic,1,P1,oxide,,,"Co, Zn",,,,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.064097867052788
mp-1638962,Li3Co2(CO3)4,1.8024977650163927,0.3233838720222461,"Octahedron, Trigonal bipyramid, Trigonal prism",3,1a,1,"[6.9332991887244955, 1.565750593855436, 6.397449392832664, 6.018466762848904]",0.75,5.228741484565375,A2B3C4D12,3,3,2,"[6.0, 5.0, 6.0]","[6.0, 5.0, 6.0]",5.666666666666667,5.0,6.0,5.666666666666667,5.0,6.0,2.6666666666666665,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,C-Co-Li-O,0.036708924503967,-1.853099923809524,0.6923,4,Triclinic,1,P1,carbonate,Li,,Co,,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0811511432278147
mp-1639368,Li7Mn4CoO12,1.8269467203317704,0.1465951323189282,Octahedron,1,"1b, 1a",2,"[0.11925519094575701, 0.46653414414292105]",0.0,0.292894667544339,AB4C7D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-Mn-O,0.031551214687493,-2.069497588960728,0.0,4,Triclinic,-1,P-1,oxide,Li,,"Mn, Co",,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.988120279193023
mp-1639499,Li4TiCo5O12,1.8969453394352729,0.0500947162184008,Octahedron,1,1a,1,"[0.42070689186909704, 0.43655351198373604, 0.539401045465158, 0.537563132889029, 0.10614629405612601, 0.13962781875903102, 0.16742419928275, 0.32346626812386403, 0.537520915498935, 0.5462125477765121]",0.0,0.3754622625704238,AB4C5D12,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-O-Ti,0.035933877556828,-1.87394941121212,0.8423,4,Triclinic,1,P1,oxide,Li,,"Ti, Co",,,,"C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9238375349217116
