material_id,chem_formula,R$_0$,B,Sb_chemenv,num_Sb_chemenvs,Sb_wyckoff,num_Sb_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Sb_sites,num_CN_env,num_charge_states,SbX_coordn,SbO_coordn,mean_coordn_Sb-X,min_coordn_Sb-X,max_coordn_Sb-X,mean_coordn_Sb-O,min_coordn_Sb-O,max_coordn_Sb-O,mean_Sb_charge,min_Sb_charge,max_Sb_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,mean_SbO_BondL,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B
mp-1196004,Re2Sb4O13,2.029522289435312,0.48310725276444544,"See-saw, Pentagonal plane",2,2i,1,"[13.162151198790456, 14.045386014011324, 3.43331501036237, 5.297078516151511]",0.75,8.984482684828915,A2B4C13,2,3,1,"[3.0, 4.0, 5.0]","[3.0, 4.0, 5.0]",4.0,3.0,5.0,4.0,3.0,5.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",2.202634705244936,r2SCAN,O-Re-Sb,0.0,-1.9434508023684232,2.8834,3,Triclinic,-1,P-1,oxide,None,None,Re,None,None,Sb,"O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1196009,Mn3Sb5(IO3)3,1.9906608275608764,0.3834758647738176,"Square pyramid, See-saw, Triangular non-coplanar",3,2i,1,"[4.618974365890794, 10.183975678884394, 4.40085192706779, 3.289854747893224, 3.767210704430781]",0.2,5.2521734848333965,A3B3C5D9,3,4,1,"[3.0, 3.0, 4.0, 5.0]","[3.0, 3.0, 4.0, 5.0]",3.75,3.0,5.0,3.75,3.0,5.0,3.0,3.0,3.0,1.25,1,2,O2-,"Halogens, Metalloids, Nonmetals, Transition Metals",2.0921816904229025,r2SCAN,I-Mn-O-Sb,0.0,-1.660590790439648,0.7864000000000001,4,Triclinic,-1,P-1,iodate,None,None,Mn,None,None,Sb,"O, S",I,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1196047,CsV2SbO8,1.9500107473433832,0.24938822298890267,Octahedron,1,4e,1,[0.105495638518475],0.0,0.105495638518475,ABC2D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",1.995496781088388,GGA_U,Cs-O-Sb-V,0.0,-2.250436025179598,2.7044,4,Monoclinic,2/m,P2_1/c,oxide,Cs,None,V,None,None,Sb,"C, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1196350,InSb(P2O7)2,1.9658557245488724,0.09921817655582064,Octahedron,1,4a,1,[0.268333471443578],0.0,0.268333471443578,ABC4D14,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Post-Transition Metals",1.984025189925503,GGA,In-O-P-Sb,0.0,-2.455405933011904,2.9879000000000002,4,Orthorhombic,mm2,Pna2_1,oxide,None,None,None,None,In,Sb,"O, P, S",I,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1196473,TbSbMo2O9,1.8745884655645537,0.8267701058072555,See-saw,1,4f,1,[2.707714521938363],0.0,2.707714521938363,ABC2D9,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",2.1121895732520968,GGA_U,Mo-O-Sb-Tb,0.015814496923137,-2.379057779551282,3.2235,4,Monoclinic,2/m,C2/c,oxide,None,None,Mo,None,None,Sb,"O, S",None,None,Tb,None,"B $\in$ [0.5, 1]",Positive B
mp-1196877,BaAl4(SbO6)2,1.9246005186537385,0.30911486752496903,Octahedron,1,4h,1,[0.6932085844568421],0.0,0.6932085844568421,AB2C4D12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",1.9833007830217741,r2SCAN,Al-Ba-O-Sb,0.0,-2.935126067631578,3.249899999999999,4,Tetragonal,4/m,I4/m,oxide,None,Ba,None,None,Al,"B, Sb","O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1196948,CaSb4H6(SO8)2,2.1201477419378967,0.07342323302577533,"Square pyramid, See-saw",2,4f,1,"[12.880692716981489, 5.634782437330255]",1.0,9.257737577155872,AB2C4D6E16,2,2,1,"[3.0, 4.0]","[3.0, 4.0]",3.5,3.0,4.0,3.5,3.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals",2.11689786096509,GGA,Ca-H-O-S-Sb,0.004920148189667,-1.814554853706896,3.5227,5,Monoclinic,2/m,C2/c,oxide,None,Ca,None,None,None,Sb,"H, C, O, S",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1197959,CsSb2PO8,1.9162685927075476,0.3601063390522367,Octahedron,1,"4j, 2i",2,"[0.15461363687467702, 0.353108741453222, 0.367427280508325]",0.0,0.291716552945408,ABC2D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",1.9820418975207605,r2SCAN,Cs-O-P-Sb,0.0,-2.223383279524836,1.9806,4,Monoclinic,2/m,C2/m,oxide,Cs,None,None,None,None,Sb,"C, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1197996,Sr5(Sb11O19)2,1.9653245443697496,0.5663765224166948,"See-saw, Triangular non-coplanar",2,4e,1,"[2.487652200918309, 3.264568978282245, 1.846544298556656, 3.783049422670717, 2.693563559037698, 2.163887048271799, 1.8424576812807372, 3.4331738271703243, 3.041805062548996, 2.420828312737854, 2.664958429868876]",0.0,2.694771711031292,A5B22C38,2,2,1,"[3.0, 4.0]","[3.0, 4.0]",3.5,3.0,4.0,3.5,3.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals",2.099715743431068,GGA,O-Sb-Sr,0.0,-2.044198520076922,2.5443,3,Monoclinic,2/m,P2_1/c,oxide,None,Sr,None,None,None,Sb,"O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1198780,LiSbO2,1.9702939428564412,0.6692035198348429,Triangular non-coplanar,1,4e,1,"[1.8318159857768892, 1.779656863774731]",0.0,1.80573642477581,ABC2,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",1.972528102744791,r2SCAN,Li-O-Sb,0.0,-1.992820258333332,3.0684,3,Monoclinic,2/m,P2_1/c,oxide,Li,None,None,None,None,Sb,"O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1198978,HoSbMo2O9,1.8880196885647007,0.780076330496718,See-saw,1,4f,1,[2.697620177251464],0.0,2.697620177251464,ABC2D9,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",2.1107475336520274,GGA_U,Ho-Mo-O-Sb,0.01787859798083,-2.376787321346154,3.1837,4,Monoclinic,2/m,C2/c,oxide,None,None,Mo,None,None,Sb,"H, O, S",None,None,Ho,None,"B $\in$ [0.5, 1]",Positive B
mp-1199191,Sb2S4O15,1.92109077426712,0.6079369419620746,Octahedron,1,4e,1,"[6.485101938750399, 7.378979046514153]",1.0,6.932040492632276,A2B4C15,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals",2.378267507262619,GGA,O-S-Sb,0.0,-1.756713135476189,4.4244,3,Monoclinic,2/m,P2_1/c,oxide,None,None,None,None,None,Sb,"O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1199237,PrSbMo2O9,1.8381258770935016,0.9735301215577831,See-saw,1,4f,1,[2.638892923167737],0.0,2.638892923167737,ABC2D9,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",2.120609953420586,GGA_U,Mo-O-Pr-Sb,0.018332042019244002,-2.367742396858975,3.2644,4,Monoclinic,2/m,C2/c,oxide,None,None,Mo,None,None,Sb,"O, P, S",None,None,Pr,None,"B $\in$ [0.5, 1]",Positive B
mp-1199546,Sr10Sb16H6Se7O30,2.0163037643417026,0.3722525420107582,Triangular non-coplanar,1,4e,1,"[4.584243549663707, 3.543673394725966, 3.14488260200409, 3.102429201662477, 3.407572809874301, 3.299148375084706, 2.352249154037548, 0.504398924327784]",0.0,2.9923247514225726,A6B7C10D16E30,1,2,1,"[3.0, 0]","[3.0, 0]",1.5,0.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals",2.0179279233043474,GGA,H-O-Sb-Se-Sr,0.0,-2.006107045129076,2.0038,5,Monoclinic,2/m,P2_1/c,oxide,None,Sr,None,None,None,Sb,"H, O, S, Se",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1199909,Fe3Sb5(IO3)3,2.024049863564692,0.36160033111600826,"Square pyramid, See-saw, Triangular non-coplanar",3,2i,1,"[4.569575571994845, 8.927945460898307, 4.202852563178093, 3.060089977390784, 3.616562205953428]",0.2,4.875405155883092,A3B3C5D9,3,4,1,"[3.0, 3.0, 4.0, 5.0]","[3.0, 3.0, 4.0, 5.0]",3.75,3.0,5.0,3.75,3.0,5.0,3.0,3.0,3.0,1.25,1,2,O2-,"Halogens, Metalloids, Nonmetals, Transition Metals",2.1187236741558215,GGA_U,Fe-I-O-Sb,0.0,-1.49988522975,2.5007,4,Triclinic,-1,P-1,iodate,None,None,Fe,None,None,Sb,"O, S","F, I",None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1200438,ErSbMo2O9,1.8825638580377184,0.7993179043511992,See-saw,1,4f,1,[2.736855391361694],0.0,2.736855391361694,ABC2D9,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",2.1114619831878843,GGA_U,Er-Mo-O-Sb,0.018773808653845002,-2.377287946153846,3.222299999999999,4,Monoclinic,2/m,C2/c,oxide,None,None,Mo,None,None,Sb,"O, S",None,None,Er,None,"B $\in$ [0.5, 1]",Positive B
mp-1200878,KSb2PO8,1.9289766211878578,0.45639276563524805,Octahedron,1,2a,1,"[0.513595032825667, 0.47857522831835503, 0.80171860800304, 0.7901153244222691]",0.0,0.6460010483923327,ABC2D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",2.0139410382086367,GGA,K-O-P-Sb,0.00020848375000000001,-2.21857453099107,2.3609,4,Monoclinic,m,Cc,oxide,K,None,None,None,None,Sb,"O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1201515,Fe7Sb10(Cl4O9)2,1.9830058611473504,0.4526820203565441,"Square pyramid, See-saw, Triangular non-coplanar",3,2i,1,"[3.711365427912896, 10.246859758794683, 4.6835086669371275, 3.533646367819448, 2.935030874523666]",0.2,5.022082219197564,A7B8C10D18,3,4,1,"[3.0, 3.0, 4.0, 5.0]","[3.0, 3.0, 4.0, 5.0]",3.75,3.0,5.0,3.75,3.0,5.0,3.0,3.0,3.0,1.25,1,2,O2-,"Halogens, Metalloids, Nonmetals, Transition Metals",2.112398515990255,GGA_U,Cl-Fe-O-Sb,0.0,-1.6498663700000011,2.5717,4,Triclinic,-1,P-1,oxide,None,None,Fe,None,None,Sb,"C, O, S","F, Cl",None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1202934,Ag3SbO4,1.9477340834769836,0.34615258408462846,Octahedron,1,4b,1,[0.61971659911693],0.0,0.61971659911693,AB3C4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",2.0073229638345076,r2SCAN,Ag-O-Sb,0.025046404062499,-0.9961129615624991,0.0,3,Tetragonal,422,P4_122,oxide,None,None,Ag,None,None,Sb,"O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1202960,Sb2O3,2.0031571782937476,0.9788921384924484,"See-saw, Triangular non-coplanar",2,4a,1,"[1.998868941631388, 1.298601862864745, 2.960334718182594, 3.752415328252567]",0.0,2.5025552127328234,A2B3,2,2,1,"[3.0, 4.0]","[3.0, 4.0]",3.5,3.0,4.0,3.5,3.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals",2.118679906280756,GGA,O-Sb,0.032486894999998,-1.4170310375000041,2.3373,2,Orthorhombic,222,P2_12_12_1,oxide,None,None,None,None,None,Sb,"O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-1203289,CsGeSbO5,1.9244830145922331,0.4786327298060506,Octahedron,1,8g,1,"[0.26381680581794203, 0.36861308675181204]",0.0,0.316214946284877,ABCD5,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",2.012807316672193,GGA,Cs-Ge-O-Sb,0.0,-2.086506780972522,1.6920000000000002,4,Tetragonal,422,I4_122,oxide,Cs,None,None,None,None,"Ge, Sb","C, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1203539,GdSbMo2O9,1.8644366241289578,0.8681988670427015,See-saw,1,4f,1,[2.673460590720397],0.0,2.673460590720397,ABC2D9,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",2.114619155609366,GGA_U,Gd-Mo-O-Sb,0.015374924903843002,-2.36572649923077,2.7112,4,Monoclinic,2/m,C2/c,oxide,None,None,Mo,None,None,Sb,"O, S",None,None,Gd,None,"B $\in$ [0.5, 1]",Positive B
mp-1203691,Fe7Sb10(Br4O9)2,2.0260138670202514,0.2856521141498026,"Square pyramid, See-saw, Triangular non-coplanar",3,2i,1,"[3.742402731375196, 10.393173902571542, 4.710401815913335, 3.559891247857249, 2.943383950396916]",0.2,5.069850729622848,A7B8C10D18,3,3,1,"[3.0, 3.0, 4.0]","[3.0, 3.0, 4.0]",3.3333333333333335,3.0,4.0,3.3333333333333335,3.0,4.0,3.0,3.0,3.0,1.3333333333333333,1,2,O2-,"Halogens, Metalloids, Nonmetals, Transition Metals",2.0810593137549134,GGA_U,Br-Fe-O-Sb,0.0,-1.566406442790698,2.4551,4,Triclinic,-1,P-1,oxide,None,None,Fe,None,None,"B, Sb","O, S","F, Br",None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1204373,TmSbMo2O9,1.8833321942637133,0.7937975410523673,See-saw,1,4f,1,[2.782411875709527],0.0,2.782411875709527,ABC2D9,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",2.1110484351709062,GGA_U,Mo-O-Sb-Tm,0.021516141217949,-2.377664586538462,3.2071,4,Monoclinic,2/m,C2/c,oxide,None,None,Mo,None,None,Sb,"O, S",None,None,Tm,None,"B $\in$ [0.5, 1]",Positive B
mp-1204842,CeSbMo2O9,1.846536050612773,0.946076089037108,See-saw,1,4f,1,[2.66457800711838],0.0,2.66457800711838,ABC2D9,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Transition Metals",2.1209595550642635,GGA_U,Ce-Mo-O-Sb,0.036646728640103,-2.353129542307693,0.11000000000000001,4,Monoclinic,2/m,C2/c,oxide,None,None,Mo,None,None,Sb,"C, O, S",None,None,Ce,None,"B $\in$ [0.5, 1]",Positive B
mp-1205344,PrSbO4,1.881670611442124,0.679285038274441,Octahedron,1,4e,1,[1.036086824151642],0.0,1.036086824151642,ABC4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",1.9918578573819061,r2SCAN,O-Pr-Sb,0.008579780833334001,-2.786090899861113,3.0123,3,Monoclinic,2/m,P2_1/c,oxide,None,None,None,None,None,Sb,"O, P, S",None,None,Pr,None,"B $\in$ [0.5, 1]",Positive B
mp-1205345,Sb2O3,2.070890963446094,0.34120093032343896,See-saw,1,4e,1,"[2.871718323291285, 2.804533240028651]",0.0,2.8381257816599677,A2B3,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals",2.1202780765813216,r2SCAN,O-Sb,0.018393840500003002,-1.431124091999998,2.5073,2,Monoclinic,2/m,P2_1/c,oxide,None,None,None,None,None,Sb,"O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1207765,YSbO4,1.9191826503294247,0.37900454083782564,Octahedron,1,2i,1,"[0.992380192857341, 1.095150364231236]",0.0,1.0437652785442886,ABC4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",1.9887153484556557,r2SCAN,O-Sb-Y,0.0,-2.674353799166667,2.3634,3,Triclinic,-1,P-1,oxide,None,None,Y,None,None,Sb,"O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1207793,Y3Sb5O12,1.9728949389388162,0.41335639075928815,"See-saw, Octahedron",2,"6e, 4c",2,"[8.03988687686852, 2.646473696356407]",0.5,5.343180286612464,A3B5C12,2,2,1,"[3.0, 4.0]","[3.0, 4.0]",3.5,3.0,4.0,3.5,3.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",2.059144421515913,r2SCAN,O-Sb-Y,0.0,-2.454908491,3.177499999999999,3,Cubic,-43m,I-43m,oxide,None,None,Y,None,None,Sb,"O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1207831,TmSbO4,1.918394108690379,0.37074113990275037,Octahedron,1,2i,1,"[1.02146294445934, 1.086928817704006]",0.0,1.054195881081673,ABC4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",1.986412121507266,r2SCAN,O-Sb-Tm,0.0,-2.713074675416666,2.350899999999999,3,Triclinic,-1,P-1,oxide,None,None,None,None,None,Sb,"O, S",None,None,Tm,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1207835,Tm3SbO7,1.9484034703700464,0.11034681754590651,Octahedron,1,2a,1,[0.8909654432197831],0.0,0.8909654432197831,AB3C7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",1.9689077806461306,r2SCAN,O-Sb-Tm,6.443045454318508e-05,-3.345067540454548,3.0829,3,Orthorhombic,222,C222_1,oxide,None,None,None,None,None,Sb,"O, S",None,None,Tm,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1208460,TbSbO4,1.9182796423004078,0.3870784811018792,Octahedron,1,2i,1,"[0.994582540795903, 1.099405752194506]",0.0,1.0469941464952046,ABC4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",1.9892913389955946,r2SCAN,O-Sb-Tb,0.0,-2.682364567083333,2.3405,3,Triclinic,-1,P-1,oxide,None,None,None,None,None,Sb,"O, S",None,None,Tb,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1208503,Tb3Sb5O12,1.973404049188894,0.41729444073178906,"See-saw, Octahedron",2,"6e, 4c",2,"[7.91111384763296, 2.645209074614738]",0.5,5.278161461123849,A3B5C12,2,2,1,"[3.0, 4.0]","[3.0, 4.0]",3.5,3.0,4.0,3.5,3.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",2.0604829210195654,r2SCAN,O-Sb-Tb,0.0,-2.462326547500001,3.1414,3,Cubic,-43m,I-43m,oxide,None,None,None,None,None,Sb,"O, S",None,None,Tb,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1209255,RbSb2PO8,1.9267301424609211,0.48041859160844275,Octahedron,1,2a,1,"[0.43737572167203703, 0.7875996412967601, 0.471729010884866, 0.771997866478708]",0.0,0.6171755600830928,ABC2D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",2.016205405290657,GGA,O-P-Rb-Sb,0.0,-2.219145515803571,2.266299999999999,4,Monoclinic,m,Cc,oxide,Rb,None,None,None,None,Sb,"O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1209317,RbB2SbO6,1.945948122131346,0.1783430297512946,Octahedron,1,2a,1,[0.063843361469131],0.0,0.063843361469131,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",1.9794036846266385,GGA,B-O-Rb-Sb,0.040042847666679,-2.429642226083333,2.3667,4,Orthorhombic,mm2,Pmn2_1,oxide,Rb,None,None,None,None,"B, Sb","O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1210360,Na3Sb3(PO7)2,1.9185878110666281,0.30462796532998665,Octahedron,1,"4e, 2a",2,"[0.6132030890483641, 0.17878620376176202]",0.0,0.39599464640506304,A2B3C3D14,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",1.974660889786963,r2SCAN,Na-O-P-Sb,0.0,-2.271439127655618,2.1435,4,Monoclinic,2/m,P2_1/c,oxide,Na,None,None,None,None,Sb,"N, O, P, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1210396,NaCu5Sb2As6(H9O17)2,1.9523811027666766,0.28067538779335155,Octahedron,1,"1b, 1f",2,"[0.42047011982614, 0.37958286469448904]",0.0,0.4000264922603145,AB2C5D6E18F34,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",2.006211578431502,GGA,As-Cu-H-Na-O-Sb,0.016372738295449,-1.4115528719527162,0.0781,6,Triclinic,-1,P-1,oxide,Na,None,Cu,None,None,"As, Sb","H, C, N, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1210508,Lu3SbO7,1.9478748558903412,0.08893084508769203,Octahedron,1,2a,1,[0.943444404410087],0.0,0.943444404410087,AB3C7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",1.9644006778717398,r2SCAN,Lu-O-Sb,0.0,-3.351060333181816,3.114699999999999,3,Orthorhombic,222,C222_1,oxide,None,None,None,None,None,Sb,"O, S",None,None,Lu,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-1211549,La3SbO7,1.992995509586685,0.17588691572447374,Octahedron,1,4c,1,[0.26281848132032304],0.0,0.26281848132032304,AB3C7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",2.0254361534144025,GGA,La-O-Sb,0.0,-3.37128890590909,2.812900000000001,3,Orthorhombic,mmm,Pnma,oxide,None,None,None,None,None,Sb,"O, S",None,None,La,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1211710,La3Sb5O12,1.9693633076291188,0.47679834652888137,"See-saw, Triangular non-coplanar",2,"6e, 4c",2,"[0.8060689337525371, 2.514096659641936]",0.0,1.6600827966972367,A3B5C12,2,2,1,"[3.0, 4.0]","[3.0, 4.0]",3.5,3.0,4.0,3.5,3.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",2.068860252909029,r2SCAN,La-O-Sb,0.0,-2.639775554750001,3.224299999999999,3,Cubic,-43m,I-43m,oxide,None,None,None,None,None,Sb,"O, S",None,None,La,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1212067,InSbO4,1.9275438863871426,0.4011761077399738,Octahedron,1,4e,1,[0.366837465778911],0.0,0.366837465778911,ABC4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Post-Transition Metals",1.9896876539223183,r2SCAN,In-O-Sb,0.0,-1.746590868749999,0.9405999999999991,3,Monoclinic,2/m,P2_1/c,oxide,None,None,None,None,In,Sb,"O, S",I,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1212288,HoSbO4,1.917837258017856,0.3810034185560678,Octahedron,1,2i,1,"[0.9925497495873321, 1.082050036430102]",0.0,1.0372998930087172,ABC4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",1.987737446249332,r2SCAN,Ho-O-Sb,0.0,-2.8697081895833323,2.3323,3,Triclinic,-1,P-1,oxide,None,None,None,None,None,Sb,"H, O, S",None,None,Ho,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1212301,Ho3SbO7,1.975721742855794,0.14822371034799364,Octahedron,1,2a,1,[0.883633027885885],0.0,0.883633027885885,AB3C7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",2.0032649970018688,GGA,Ho-O-Sb,0.0,-3.434945239545453,2.7558,3,Orthorhombic,222,C222_1,oxide,None,None,None,None,None,Sb,"H, O, S",None,None,Ho,None,"B $\in$ [0.1, 0.5]",Positive B
mp-1212828,Er3SbO7,1.9483049748637633,0.12731991908823792,Octahedron,1,2a,1,[0.8567568794772951],0.0,0.8567568794772951,AB3C7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",1.9719656377724935,r2SCAN,Er-O-Sb,6.67750000005185e-05,-3.447818836818182,2.783,3,Orthorhombic,222,C222_1,oxide,None,None,None,None,None,Sb,"O, S",None,None,Er,None,"B $\in$ [0.1, 0.5]",Positive B
