material_id,chem_formula,R$_0$,B,Y_chemenv,num_Y_chemenvs,Y_wyckoff,num_Y_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Y_sites,num_CN_env,num_charge_states,YX_coordn,YO_coordn,mean_coordn_Y-X,min_coordn_Y-X,max_coordn_Y-X,mean_coordn_Y-O,min_coordn_Y-O,max_coordn_Y-O,mean_Y_charge,min_Y_charge,max_Y_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,mean_YO_BondL,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B
mp-743862,Ca2YFe4SbO12,1.9647973789645163,0.4790085695396561,Cube,1,2i,1,"[2.48907362382357, 2.483292397624775]",0.0,2.4861830107241722,ABC2D4E12,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Transition Metals",2.4387935709294517,GGA_U,Ca-Fe-O-Sb-Y,0.01359680179167,-2.394157629749999,1.667999999999999,5,Triclinic,-1,P-1,oxide,None,Ca,"Fe, Y",None,None,Sb,"C, O, S",F,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-752515,YTa3O9,2.2408273942401826,0.1717519149085356,Square-face bicapped trigonal prism,1,2e,1,[1.650992314916822],0.0,1.650992314916822,AB3C9,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",2.402817796787345,r2SCAN,O-Ta-Y,0.0,-3.316785795153845,3.3272,3,Monoclinic,2/m,P2_1/m,oxide,None,None,"Y, Ta",None,None,None,O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-752849,Y2Pb2O7,2.0074755650910143,0.43730377284818706,Cube,1,4c,1,[0.7797543429353141],0.0,0.7797543429353141,A2B2C7,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",2.443577973186385,r2SCAN,O-Pb-Y,0.0,-2.33789935181818,0.998699999999999,3,Cubic,m-3m,Fd-3m,oxide,None,None,Y,None,Pb,None,"O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-753355,Ce5Y2O13,2.056508735334636,0.38665559567068575,"Trigonal bipyramid, Face-capped octahedron",2,1a,1,"[0.720987143758525, 3.772144321781948]",0.0,2.2465657327702364,A2B5C13,2,2,1,"[5.0, 7.0]","[5.0, 7.0]",6.0,5.0,7.0,6.0,5.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.338198754187706,GGA,Ce-O-Y,0.043445481937496006,-3.748754782624991,1.2857,3,Trigonal,3m,R3m,oxide,None,None,Y,None,None,None,"C, O",None,None,Ce,None,"B $\in$ [0.1, 0.5]",Positive B
mp-753917,Y2HfO5,1.8884970310471805,0.7140025496215894,Octahedron,1,4f,1,[2.383683377736106],0.0,2.383683377736106,AB2C5,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",2.321955041598447,GGA,Hf-O-Y,0.028923193906248004,-3.883152312734381,4.5615,3,Monoclinic,2/m,C2/c,oxide,None,None,"Y, Hf",None,None,None,"H, O",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-754146,Rb3YO3,2.292172615719435,-0.39332925009251263,Tetrahedron,1,2i,1,[1.664283533960039],0.0,1.664283533960039,AB3C3,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.1703678843335164,GGA,O-Rb-Y,0.021263609999999003,-2.1855129725,2.0565,3,Monoclinic,2/m,C2/m,oxide,Rb,None,Y,None,None,None,O,None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-754359,Y6TeO12,1.631861748843726,0.9406531026551077,Square-face capped trigonal prism,1,6f,1,[3.849445197042046],0.0,3.849445197042046,AB6C12,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",2.349791175848787,r2SCAN,O-Te-Y,0.0,-3.531711268771931,2.725399999999999,3,Trigonal,-3,R-3,oxide,None,None,Y,None,None,Te,O,None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-754903,Y(BO2)3,2.5418954242373912,-0.08569029656441934,Square-face bicapped square antiprism,1,2e,1,[5.540390655790518],1.0,5.540390655790518,AB3C6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",2.4126965450929965,r2SCAN,B-O-Y,0.0,-2.98164959525,5.446999999999999,3,Monoclinic,2/m,C2/c,metaborate,None,None,Y,None,None,B,O,None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-754979,Y3AlO6,1.7844578075744775,0.6790788827437916,Square-face capped trigonal prism,1,"4b, 2a",2,"[2.558787403179122, 3.917699866931331]",0.0,3.2382436350552264,AB3C6,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",2.352852465046869,r2SCAN,Al-O-Y,0.017425188875,-3.774058440000002,4.6014,3,Orthorhombic,mm2,Cmc2_1,oxide,None,None,Y,None,Al,None,O,None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-755165,YScO3,0.39387869799254205,2.3807319671479004,Square-face bicapped trigonal prism,1,4c,1,[1.8541398127067792],0.0,1.8541398127067792,ABC3,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",2.5070227759585983,GGA,O-Sc-Y,0.028696064750000003,-3.852627832249999,4.4324,3,Orthorhombic,mmm,Pnma,oxide,None,None,"Sc, Y",None,None,None,"O, S",None,None,None,None,B > 1,Positive B
mp-755289,Li3Y3ZrO8,2.667286275761451,-0.5569615628549294,Octahedron,1,"2k, 1c",2,"[2.743479233995821, 1.738567775248193]",0.0,2.241023504622007,AB3C3D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.275528435511329,GGA,Li-O-Y-Zr,0.044269454541666,-3.365374738,4.2644,4,Orthorhombic,222,C222,oxide,Li,None,"Y, Zr",None,None,None,O,None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-755537,Y2HfO5,2.0106185721437075,0.4771499118773811,Octahedron,1,4f,1,[5.841523012015641],1.0,5.841523012015641,AB2C5,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",2.273414892653945,r2SCAN,Hf-O-Y,0.028293937890627,-3.883781568750002,4.3829,3,Orthorhombic,mmm,Cmcm,oxide,None,None,"Y, Hf",None,None,None,"H, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-755541,Cs3YO3,2.2577904298475993,-0.3555275036244341,Tetrahedron,1,2i,1,[1.712150497238243],0.0,1.712150497238243,AB3C3,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.149865344443768,r2SCAN,Cs-O-Y,0.029450817142862,-2.105987459285714,2.4855,3,Monoclinic,2/m,C2/m,oxide,Cs,None,Y,None,None,None,"C, O",None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-756103,Y2HgO4,2.078779698750431,0.3457844853531992,Square-face capped trigonal prism,1,2i,1,"[2.97971509575417, 3.8080868833050032]",0.0,3.3939009895295866,AB2C4,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",2.3520222862069184,r2SCAN,Hg-O-Y,0.0,-2.903836573928574,2.1403,3,Monoclinic,2/m,C2/m,oxide,None,None,"Y, Hg",None,None,None,"H, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-756347,Y2Pt2O7,1.8296425830687284,0.5448841543067893,Cube,1,4d,1,[1.24223473935532],0.0,1.24223473935532,A2B2C7,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",2.373024878534566,r2SCAN,O-Pt-Y,0.0,-2.262915305909093,1.421399999999999,3,Cubic,m-3m,Fd-3m,oxide,None,None,"Y, Pt",None,None,None,"O, P",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-756402,YHO2,2.104232721423382,0.2867775581843623,Octahedron,1,4c,1,[1.036129864975371],0.0,1.036129864975371,ABC2,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",2.3139950455549134,GGA,H-O-Y,0.020033526875000002,-2.8634225153125,4.6373,3,Orthorhombic,mmm,Pnma,oxide,None,None,Y,None,None,None,"H, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-756474,Rb3YO3,1.9698875874065755,0.6128635944265224,Tetrahedron,1,4e,1,[1.607688527208286],0.0,1.607688527208286,AB3C3,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.15158080199995,r2SCAN,O-Rb-Y,0.009756233571428,-2.197020348928572,2.2045,3,Monoclinic,2/m,P2_1/c,oxide,Rb,None,Y,None,None,None,O,None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-756557,LiY4Ti4(S2O5)2,1.7817871451355622,0.6911378760178859,Tricapped triangular prism (three square-face caps),1,4j,1,[1.868341213907052],0.0,1.868341213907052,AB4C4D4E10,1,1,1,[9.0],[4.0],9.0,9.0,9.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2,2,"S2-, O2-","Alkali Metals, Nonmetals, Transition Metals",2.4511411581535176,GGA,Li-O-S-Ti-Y,0.020244042913043003,-3.190756345507247,0.0,5,Monoclinic,2/m,C2/m,oxide,Li,None,"Ti, Y",None,None,None,"O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-756980,Li4Y3VO8,1.460210099099505,1.1625104852806796,Octahedron,1,1a,1,"[0.33135843000013004, 0.32191993936831204, 0.322223892627497, 0.33116958334851104, 1.609043742622066, 1.5833309310116381, 1.596804735298345, 1.610787715475675, 1.615331611500828, 1.610446794872702, 1.57732247898173, 1.598448810352882]",0.0,1.1756823887883596,AB3C4D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.2669445110810695,GGA_U,Li-O-V-Y,0.044383592031249,-3.014653854270832,1.831799999999999,4,Orthorhombic,222,C222,oxide,Li,None,"V, Y",None,None,None,O,None,None,None,None,B > 1,Positive B
mp-757073,Ba4LiY2Cu5O14,2.3377044491553,0.08251020541267799,Cube,1,2b,1,[0.09513244465401301],0.0,0.09513244465401301,AB2C4D5E14,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,2.0,2,2,"O-, O2-","Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",2.4414024249610184,GGA,Ba-Cu-Li-O-Y,0.024140332954062003,-2.258967747435897,0.0,5,Monoclinic,m,Cm,oxide,Li,Ba,"Cu, Y",None,None,B,"C, O",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-757483,Y6O5F8,1.9822105683213855,0.4521751810059557,"Cube, Square-face bicapped trigonal prism, Square-face capped trigonal prism",3,4e,1,"[2.313284046882084, 1.379885862944561, 1.929547414937186, 2.03803153931482, 2.9473106463161383, 2.8661000583058662]",0.0,2.2456932614501093,A5B6C8,3,4,1,"[7.0, 8.0, 7.0, 8.0]","[3.0, 2.0, 4.0, 4.0]",7.5,7.0,8.0,3.25,2.0,4.0,3.0,3.0,3.0,2.0,2,2,"F-, O2-","Halogens, Nonmetals, Transition Metals",2.2874400901772605,GGA,F-O-Y,0.000244341578948,-4.272446292500001,5.1736,3,Monoclinic,2/m,P2_1/c,fluoride,None,None,Y,None,None,None,O,F,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-757588,Y11Ta5O28,1.898083571085613,0.5361873688450938,"Cube, Face-capped octahedron, Square-face capped trigonal prism, Hexagonal bipyramid",4,1a,1,"[3.558551454414572, 2.208106110139369, 3.6099383465111563, 1.078717014865899, 1.842921335952363, 1.7757625014897012, 1.083268333445729, 3.608214942584879, 3.92711220397337, 3.538652521406802, 3.8924077826818033]",0.0,2.7385138679514225,A5B11C28,4,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",2.3991854219598925,GGA,O-Ta-Y,0.033064675886375,-3.63912121551668,0.39990000000000003,3,Triclinic,-1,P-1,oxide,None,None,"Y, Ta",None,None,None,O,None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-758094,Ce6Y2O15,2.00964441176347,0.38663254713416495,Face-capped octahedron,1,2a,1,"[4.196419507622601, 4.462229034965843]",0.0,4.329324271294222,A2B6C15,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",2.3377475917255417,GGA,Ce-O-Y,0.017353758423915,-3.769939391195649,1.8196999999999992,3,Monoclinic,m,Cc,oxide,None,None,Y,None,None,None,"C, O",None,None,Ce,None,"B $\in$ [0.1, 0.5]",Positive B
mp-758317,YTa3O9,3.024291642741814,-0.2833452007844667,Cuboctahedron,1,1a,1,"[0.325965173930373, 0.305258612071639]",0.0,0.315611893001006,AB3C9,1,2,1,"[11.0, 12.0]","[11.0, 12.0]",11.5,11.0,12.0,11.5,11.0,12.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",2.6466441026282665,GGA,O-Ta-Y,0.049593521923025005,-3.267192273230819,2.505499999999999,3,Triclinic,1,P1,oxide,None,None,"Y, Ta",None,None,None,O,None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-758379,Y11Ta5O28,1.9716206064462027,0.454380856420721,"Cube, Face-capped octahedron, Pentagonal bipyramid, Square-face capped trigonal prism",4,"1b, 1a, 2c",3,"[4.523176679472654, 3.942194895060477, 4.538162390209269, 3.8970459042193952, 4.220299925518905, 0.717086300098838, 3.701528663505103, 3.9133833280612382, 2.481906436191832]",0.0,3.5483093913708563,A5B11C28,4,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",2.382612192985399,GGA,O-Ta-Y,0.033903303386374005,-3.63828258801668,1.064499999999999,3,Monoclinic,m,Pm,oxide,None,None,"Y, Ta",None,None,None,O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-760098,Y5U2O12,1.9492499591913621,0.47479862833587017,Square-face capped trigonal prism,1,1a,1,"[4.151144585565605, 4.151744035014452, 4.191940441214093, 4.183844834248452, 4.064886158592723, 4.248363718942863, 3.843014716895329, 3.873049038171262, 4.095952667493615, 4.09756355589243, 3.991792270613052, 4.041534296791448, 4.066628160423562, 3.984641493304872, 4.072463673754365]",0.0,4.070570909794541,A2B5C12,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Actinides, Nonmetals, Transition Metals",2.3560173639760453,r2SCAN,O-U-Y,0.0,-3.923434423157822,0.1154,3,Triclinic,1,P1,oxide,None,None,Y,None,None,None,O,None,None,None,U,"B $\in$ [0.1, 0.5]",Positive B
mp-762369,Y9U5O28,2.307102707597603,0.03997482861408528,Cube,1,"1f, 2i",2,"[0.19217930185367701, 0.22367407821331, 0.320241161319683, 0.224625902577048, 0.24704639799816802]",0.0,0.24155336839237723,A5B9C28,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Actinides, Nonmetals, Transition Metals",2.346477967905302,r2SCAN,O-U-Y,0.0,-3.897711717857141,0.024899999999999003,3,Triclinic,-1,P-1,oxide,None,None,Y,None,None,None,O,None,None,None,U,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-766345,Y5O4F7,2.0378789314596135,0.3653137878518302,no_data,1,no_data,1,no_data,0.0,no_data,A4B5C7,3,3,1,"[7.0, 8.0, 7.0]","[3.0, 2.0, 4.0]",7.333333333333333,7.0,8.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,2,2,"F-, O2-","Halogens, Nonmetals, Transition Metals",2.29108774699411,GGA,F-O-Y,0.0009278170312520001,-4.281579986562498,5.2436,3,Orthorhombic,mm2,Aea2,fluoride,None,None,Y,None,None,None,O,F,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-767438,YFeGe2O7,1.7270110048103224,0.8316246675983665,Square antiprism,1,2g,1,[3.89271127623387],0.0,3.89271127623387,ABC2D7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Transition Metals",2.30837626885697,GGA_U,Fe-Ge-O-Y,0.035101489090915004,-2.468353752727271,0.0,4,Monoclinic,2/m,C2/m,oxide,None,None,"Fe, Y",None,None,Ge,O,F,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-767462,Na2YPCO7,1.8629668475451981,0.6427537946074457,Pentagonal bipyramid,1,2e,1,[3.634159306876571],0.0,3.634159306876571,ABCD2E7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.3081893830256703,GGA,C-Na-O-P-Y,0.027234185208330004,-2.750829591658456,4.7715,5,Monoclinic,2/m,P2_1/m,oxide,Na,None,Y,None,None,None,"C, N, O, P",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-768814,Y2GeO5,2.1897821782925067,0.16121483714420076,Face-capped octahedron,1,4c,1,"[2.802357121669274, 3.05236311813183]",0.0,2.927360119900552,AB2C5,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",2.3314284984866336,r2SCAN,Ge-O-Y,0.0015612897656270002,-3.202057111250001,3.5881,3,Orthorhombic,mmm,Pnma,oxide,None,None,Y,None,None,Ge,O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-768873,Y2GeO5,1.967504744729019,0.4716751816055781,"Face-capped octahedron, Pentagonal bipyramid",2,4e,1,"[2.4672806731345203, 4.005142083570006]",0.0,3.2362113783522632,AB2C5,2,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",2.341376896467298,r2SCAN,Ge-O-Y,0.0038789253906260004,-3.199739475625001,3.7621,3,Monoclinic,2/m,P2_1/c,oxide,None,None,Y,None,None,Ge,O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-768887,Y(BO2)3,2.539367375272606,-0.21408288731453515,Square-face monocapped antiprism,1,4a,1,[5.10566478102814],1.0,5.10566478102814,AB3C6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",2.3825483660693627,GGA,B-O-Y,0.029126744999997,-2.952522850250003,5.2965,3,Orthorhombic,mm2,Pca2_1,metaborate,None,None,Y,None,None,B,O,None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-768961,YB5O9,2.2362272470418034,0.2689861715322783,Square-face capped square prism,1,4e,1,[4.234375606336341],0.0,4.234375606336341,AB5C9,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",2.522185623750331,GGA,B-O-Y,0.000488705611118,-2.839721603999993,5.3194,3,Monoclinic,2/m,P2_1/c,oxide,None,None,Y,None,None,B,O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-769007,YScO3,1.671822240674259,0.7863353821739326,Face-capped octahedron,1,"4b, 2a",2,"[2.821543442885879, 3.032324748070109]",0.0,2.926934095477994,ABC3,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",2.344211500100808,r2SCAN,O-Sc-Y,0.023408616333334003,-3.857915280666666,3.1392,3,Hexagonal,6mm,P6_3cm,oxide,None,None,"Sc, Y",None,None,None,"O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-769262,K5YO4,2.1904815883586037,-0.082347941859971,Tetrahedron,1,8c,1,[0.112502200789654],0.0,0.112502200789654,AB4C5,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.166766438285137,GGA,K-O-Y,0.010725647999999002,-1.961183862124999,2.5713,3,Orthorhombic,mmm,Pbca,oxide,K,None,Y,None,None,None,O,None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-769346,Y2Ge2O7,2.106812613391157,0.32921617270365255,"Square-face bicapped trigonal prism, Pentagonal bipyramid, Square-face capped trigonal prism",3,2i,1,"[2.778882060350849, 2.402755298723638, 4.97497679287009, 2.580898934070786]",0.0,3.184378271503841,A2B2C7,3,3,1,"[6.0, 7.0, 8.0]","[6.0, 7.0, 8.0]",7.0,6.0,8.0,7.0,6.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",2.400859995606933,GGA,Ge-O-Y,0.027628559090917004,-2.857150975000005,3.7431,3,Triclinic,-1,P-1,oxide,None,None,Y,None,None,Ge,O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-769396,Y2Ge2O7,1.6198392794617447,0.7616541539254312,Cube,1,4d,1,[2.28500582973887],0.0,2.28500582973887,A2B2C7,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",2.3793957314931227,r2SCAN,Ge-O-Y,0.0,-2.884779534090911,3.1753,3,Cubic,m-3m,Fd-3m,oxide,None,None,Y,None,None,Ge,O,None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-769409,Y4Ga2O9,2.11388227872012,0.32831214217425114,"Face-capped octahedron, Square-face capped trigonal prism, Octahedron",3,4e,1,"[2.723207511225869, 3.324641367427623, 4.300418107373922, 3.6790050972620723]",0.0,3.506818020822372,A2B4C9,3,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",2.3791650135146494,GGA,Ga-O-Y,0.019720387783332002,-3.4000874351666672,3.7517,3,Monoclinic,2/m,P2_1/c,oxide,None,None,Y,None,Ga,None,O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-769481,Y4Ga2O9,2.1253730259770998,0.3005749880784229,"Face-capped octahedron, Square-face capped trigonal prism, Octahedron",3,4e,1,"[3.9711714880141153, 2.425312322983152, 3.5023931727351822, 2.998583143225575]",0.0,3.2243650317395063,A2B4C9,3,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",2.3704682278997473,GGA,Ga-O-Y,0.020663199949998,-3.399144623,3.740299999999999,3,Monoclinic,2/m,P2_1/c,oxide,None,None,Y,None,Ga,None,O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-770639,Y2W2O9,2.2699766875973375,0.17145966395331672,"Square antiprism, Square-face monocapped antiprism",2,4e,1,"[3.057418605124377, 3.7189077853955412]",0.0,3.388163195259959,A2B2C9,2,2,1,"[8.0, 9.0]","[8.0, 9.0]",8.5,8.0,9.0,8.5,8.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",2.452500473420186,GGA_U,O-W-Y,0.026996565865387002,-2.916366752500001,3.4568,3,Monoclinic,2/m,P2_1/c,oxide,None,None,"Y, W",None,None,None,O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-770815,Cs3YO3,2.0004463987537036,0.533332516928005,Tetrahedron,1,4e,1,[1.6602862964287861],0.0,1.6602862964287861,AB3C3,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.156863856358307,r2SCAN,Cs-O-Y,0.017199272142864,-2.118239004285712,2.341599999999999,3,Monoclinic,2/m,P2_1/c,oxide,Cs,None,Y,None,None,None,"C, O",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-771163,CsY3O5,1.9545166018510804,0.4887879298717871,Octahedron,1,4c,1,"[0.7845504908163591, 0.6728503427553231, 1.039072710915448]",0.0,0.8321578481623767,AB3C5,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",2.319621161445541,r2SCAN,Cs-O-Y,0.013398128472221,-3.448145785555555,3.8051,3,Orthorhombic,mmm,Pnma,oxide,Cs,None,Y,None,None,None,"C, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-771238,Y2TeO6,2.077607465636831,0.3330036669445914,"Square-face capped trigonal prism, Square antiprism",2,"4g, 2f, 2e",3,"[3.142840964719583, 2.983972448818265, 2.017140326597955]",0.0,2.7146512467119344,AB2C6,2,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",2.3810432049511636,GGA,O-Te-Y,0.034506125277777,-2.9609302587962962,2.4356,3,Monoclinic,2/m,P2/c,oxide,None,None,Y,None,None,Te,O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
