material_id,chem_formula,R$_0$,B,As_chemenv,num_As_chemenvs,As_wyckoff,num_As_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_As_sites,num_CN_env,num_charge_states,AsX_coordn,AsO_coordn,mean_coordn_As-X,min_coordn_As-X,max_coordn_As-X,mean_coordn_As-O,min_coordn_As-O,max_coordn_As-O,mean_As_charge,min_As_charge,max_As_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,mean_AsO_BondL,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B
mp-541282,KZr2(AsO4)3,1.7087317031281923,0.0015270925188242454,Tetrahedron,1,6e,1,[0.09166277839464201],0.0,0.09166277839464201,AB2C3D12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",1.7083914654102443,GGA,As-K-O-Zr,0.0,-2.523060768041666,3.996,4,Trigonal,-3m,R-3c,oxide,K,None,Zr,None,None,As,O,None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-541860,TiAs2H4O9,1.748037023566598,0.13650256520500018,Tetrahedron,1,4e,1,"[0.18849134141190502, 0.138332652870822]",0.0,0.1634119971413635,AB2C4D9,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",1.7185849685770962,GGA,As-H-O-Ti,0.0017488923437500002,-1.575009422135417,2.965799999999999,4,Monoclinic,2/m,P2_1/c,oxide,None,None,Ti,None,None,As,"H, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-541910,SrMo2(AsO6)2,1.851512053257014,0.5772779466370392,Tetrahedron,1,4e,1,[0.17411272594927701],0.0,0.17411272594927701,AB2C2D12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",1.722748463935329,GGA_U,As-Mo-O-Sr,0.035013598970588006,-2.05143991617647,2.6928,4,Monoclinic,2/m,P2_1/c,oxide,None,Sr,Mo,None,None,As,"O, S",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-541956,CsTiAsO5,1.6944288093378552,-0.1371968352424708,Tetrahedron,1,4a,1,"[0.070494554647117, 0.146919707095463]",0.0,0.10870713087129,ABCD5,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",1.7250384192843011,GGA,As-Cs-O-Ti,0.0,-2.5401097066235643,3.0409,4,Orthorhombic,mm2,Pna2_1,oxide,Cs,None,Ti,None,None,As,"C, O",None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-542292,Mn3AgAs3(HO6)2,1.7934638958885791,0.3934589564470735,Tetrahedron,1,"4f, 2e",2,"[0.054212420540878006, 0.036136905689248]",0.0,0.045174663115063005,AB2C3D3E12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",1.7058249471135625,r2SCAN,Ag-As-H-Mn-O,0.0,-1.7157869916885602,1.4337,5,Monoclinic,2/m,C2/c,oxide,None,None,"Mn, Ag",None,None,As,"H, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-542557,CsScAs2(HO4)2,1.8024447158671564,0.35932911450346705,Tetrahedron,1,4e,1,"[0.155102931846087, 0.237815487751167]",0.0,0.19645920979862702,ABC2D2E8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",1.7236200798964894,GGA,As-Cs-H-O-Sc,0.003222446845249,-2.145440254975369,3.8637,5,Monoclinic,2/m,P2_1/c,oxide,Cs,None,Sc,None,None,As,"H, C, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-542678,AlAs(H2O3)2,1.7315946281223973,0.054206510167247576,Tetrahedron,1,8c,1,[0.059120255761904],0.0,0.059120255761904,ABC4D6,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals",1.7197361770814266,GGA,Al-As-H-O,0.006051285520833001,-1.6157736992708331,3.8112,4,Orthorhombic,mmm,Pbca,oxide,None,None,None,None,Al,As,"H, O",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-545346,LiGaAs2O7,1.7815253533610502,0.26331623397035486,Tetrahedron,1,2c,1,[0.610886937385936],0.0,0.610886937385936,ABC2D7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",1.7249006725643967,GGA,As-Ga-Li-O,0.026722108939399,-1.9331853600757571,2.5463,4,Monoclinic,2,C2,oxide,Li,None,None,None,Ga,As,O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-546953,Co2As2O7,1.861614390895165,1.2181811214458078,"Trigonal bipyramid, Tetrahedron",2,1a,1,"[1.4180597898520722, 0.580421796058268]",0.0,0.9992407929551701,A2B2C7,2,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",1.8716562391685145,GGA_U,As-Co-O,0.032196781136351,-1.547946837272726,1.5277,3,Triclinic,-1,P-1,oxide,None,None,Co,None,None,As,"C, O",None,None,None,None,B > 1,Positive B
mp-547017,LiAlAs2O7,1.7838858448561445,0.28683491894955465,Tetrahedron,1,2c,1,[0.49228167132916206],0.0,0.49228167132916206,ABC2D7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",1.7222037019902205,GGA,Al-As-Li-O,0.02759280681818,-2.214197438484848,3.049699999999999,4,Monoclinic,2,C2,oxide,Li,None,None,None,Al,As,O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-550925,NaScAs2O7,1.7908939915602216,0.3120354027040355,Tetrahedron,1,2c,1,[0.293490957352092],0.0,0.293490957352092,ABC2D7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",1.7237914698713057,GGA,As-Na-O-Sc,0.0,-2.357954287852664,3.46,4,Monoclinic,2,C2,oxide,Na,None,Sc,None,None,As,"N, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-551131,Co2AsClO4,1.8083065039820134,0.35189854426399964,Tetrahedron,1,2e,1,[0.143732388462622],0.0,0.143732388462622,ABC2D4,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Transition Metals",1.731042410563291,GGA_U,As-Cl-Co-O,0.0,-1.4933843971875,0.0,4,Monoclinic,2/m,P2_1/m,perchlorate,None,None,Co,None,None,As,"C, O",Cl,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-552663,LiScAs2O7,1.7784737110712634,0.2626218274030277,Tetrahedron,1,2c,1,[0.49613473922324103],0.0,0.49613473922324103,ABC2D7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",1.7219989374868967,GGA,As-Li-O-Sc,0.0,-2.372905768939393,3.451899999999999,4,Monoclinic,2,C2,oxide,Li,None,Sc,None,None,As,"O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-553000,BaCo2(AsO4)2,1.8666428155717765,0.5906984205473887,Tetrahedron,1,1a,1,"[0.091948434647266, 0.08891231807256501]",0.0,0.0904303763599155,AB2C2D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",1.7352579748599841,GGA_U,As-Ba-Co-O,0.013801538846153,-1.953074013461539,0.8180000000000001,4,Triclinic,-1,P-1,oxide,None,Ba,Co,None,None,"B, As","C, O",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-553912,NaZr2(AsO4)3,1.7112361026087402,0.010951346416017782,Tetrahedron,1,6e,1,[0.091385270544065],0.0,0.091385270544065,AB2C3D12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",1.7087989892131679,GGA,As-Na-O-Zr,0.0,-2.502631145771073,3.7453000000000003,4,Trigonal,-3m,R-3c,oxide,Na,None,Zr,None,None,As,"N, O",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-554083,BaZnAs2O7,1.7960070313293381,0.30077207308082754,Tetrahedron,1,4e,1,"[0.11976128784691902, 0.249381746526625]",0.0,0.184571517186772,ABC2D7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",1.7312191104026957,GGA,As-Ba-O-Zn,0.007739874204538001,-2.148398067954545,2.8672,4,Monoclinic,2/m,P2_1/c,oxide,None,Ba,Zn,None,None,"B, As",O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-554090,Bi7Mo2(AsO8)3,1.73873762007061,0.01100239082279971,Tetrahedron,1,"8d, 4c",2,"[0.144041073687752, 0.15086417402503002]",0.0,0.14745262385639102,A2B3C7D24,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",1.7363066233196918,GGA_U,As-Bi-Mo-O,0.0017742751388860002,-1.812571540694445,2.574799999999999,4,Orthorhombic,mmm,Pbcn,oxide,None,None,Mo,None,Bi,"B, As",O,None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-554206,Cs2Al2As2O7,1.7991440482333778,0.749422845754167,no_data,1,no_data,1,no_data,0.0,no_data,A2B2C2D7,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",1.7991597625692062,GGA,Al-As-Cs-O,0.0,-2.500848698408488,3.662199999999999,4,Orthorhombic,mm2,Imm2,oxide,Cs,None,None,None,Al,As,"C, O",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-554223,RbScAs2O7,1.8327089820365319,0.4970927045918641,Tetrahedron,1,4e,1,"[0.10544104385114901, 0.15971587514416302]",0.0,0.132578459497656,ABC2D7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",1.7238698969292927,GGA,As-O-Rb-Sc,0.0,-2.389020301590909,3.5429,4,Monoclinic,2/m,P2_1/c,oxide,Rb,None,Sc,None,None,As,"O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-554229,CsAs3O8,1.786756656219056,0.3743679868940188,"Octahedron, Tetrahedron",2,"2e, 4f",2,"[0.6072751270139011, 0.18787120167805402]",0.0,0.39757316434597756,AB3C8,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",1.8088457681328505,r2SCAN,As-Cs-O,0.0,-1.767822698096265,2.2357,3,Monoclinic,2/m,C2/c,oxide,Cs,None,None,None,None,As,"C, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-554298,Cu2As2O7,1.7503454998438843,0.23523699297737552,Tetrahedron,1,4f,1,[0.20525276988221003],0.0,0.20525276988221003,A2B2C7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",1.699944583870098,r2SCAN,As-Cu-O,0.0026464190151510004,-1.116969941818182,0.0,3,Monoclinic,2/m,C2/c,oxide,None,None,Cu,None,None,As,"C, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-554493,BiAsPbO5,1.7431306913765792,0.07459773429403592,Tetrahedron,1,2i,1,[0.126291115156858],0.0,0.126291115156858,ABCD5,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals",1.7278440756298867,GGA,As-Bi-O-Pb,0.011076319437499002,-1.7221394259375011,2.2678000000000003,4,Monoclinic,2/m,C2/m,oxide,None,None,None,None,"Pb, Bi","B, As","O, P",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-554839,MnBiAsO5,1.7548754684282657,0.11937668203405502,Tetrahedron,1,4i,1,[0.10819637576336001],0.0,0.10819637576336001,ABCD5,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",1.728770147812063,GGA_U,As-Bi-Mn-O,0.0,-1.87188020599138,1.9431999999999992,4,Triclinic,-1,P-1,oxide,None,None,Mn,None,Bi,"B, As",O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-555063,Nd2As4O9,1.7952761741189724,0.49914331621991137,Triangular non-coplanar,1,2i,1,"[1.776603020523663, 1.412429628983464, 1.903248671822745, 1.726770898853664]",0.0,1.704763055045884,A2B4C9,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",1.7984531849908205,r2SCAN,As-Nd-O,0.0,-2.224255335666667,3.342099999999999,3,Triclinic,-1,P-1,oxide,None,None,None,None,None,As,"N, O",None,None,Nd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-555434,As2O5,1.7685182985917804,0.2813624839865355,"Octahedron, Tetrahedron",2,4a,1,"[0.246753771229609, 1.031236243462584]",0.0,0.6389950073460965,A2B5,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals",1.7757830630705058,r2SCAN,As-O,9.635821428410911e-05,-1.222061842857143,1.628499999999999,2,Tetragonal,422,P4_12_12,oxide,None,None,None,None,None,As,O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-555821,Na4Cu(AsO4)2,1.8977917945799772,0.8626424515213686,Tetrahedron,1,2i,1,[0.08441856295975801],0.0,0.08441856295975801,AB2C4D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",1.705440601929807,r2SCAN,As-Cu-Na-O,0.016087371000002,-1.8498648533678161,0.6995,4,Triclinic,-1,P-1,oxide,Na,None,Cu,None,None,As,"C, N, O",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-555873,Rb2MoAs2O9,1.7988396370110533,0.3100829734994579,Tetrahedron,1,2i,1,"[0.330280355621412, 0.36236524546341903]",0.0,0.3463228005424155,AB2C2D9,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",1.7334014484266533,GGA_U,As-Mo-O-Rb,0.0,-1.955520164642857,2.761,4,Triclinic,-1,P-1,oxide,Rb,None,Mo,None,None,As,O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-555962,LiMoAsO6,1.679676447786345,-0.19916456904612898,Tetrahedron,1,2a,1,"[0.16675552269402102, 0.183631450029261]",0.0,0.175193486361641,ABCD6,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",1.7240643431756821,GGA_U,As-Li-Mo-O,0.021899744305553002,-1.936071435648148,2.5585,4,Monoclinic,2,P2_1,oxide,Li,None,Mo,None,None,As,O,None,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-556145,NaAsO2,1.7968069661732156,1.0343118778339269,Triangular non-coplanar,1,8c,1,[1.585208792577152],0.0,1.585208792577152,ABC2,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",1.7939163665967477,r2SCAN,As-Na-O,0.0009180565624990001,-1.856454594719828,3.6341,3,Orthorhombic,mmm,Pbca,oxide,Na,None,None,None,None,As,"N, O",None,None,None,None,B > 1,Positive B
mp-556158,RbMn6As7O24,1.800997900089217,0.3310840649035947,Tetrahedron,1,"4f, 2e",2,"[0.28188554302073504, 0.43935868382020005, 0.354365078469824, 0.5750313666775341]",0.0,0.4126601679970733,AB6C7D24,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",1.7296173803055137,GGA_U,As-Mn-O-Rb,0.0,-1.911787821383848,1.4179,4,Monoclinic,2/m,P2_1/m,oxide,Rb,None,Mn,None,None,As,O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-556195,Na2AlB(As2O7)2,1.8002947791569528,0.3249563886808947,Tetrahedron,1,4e,1,"[0.285692254226447, 0.31495107338802003, 0.24887970718926203, 0.303203363409751]",0.0,0.28818159955337,ABC2D4E14,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",1.7311119379526612,GGA,Al-As-B-Na-O,0.0056282412218300005,-2.108265367587513,2.903299999999999,5,Monoclinic,2/m,P2_1/c,oxide,Na,None,None,None,Al,"B, As","N, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-556402,CuAg5As3O11,1.8298546009101258,0.41527028892973517,Tetrahedron,1,2i,1,"[0.381794363275582, 0.043553728219755006, 0.27740007948955603]",0.0,0.2342493903282977,AB3C5D11,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",1.7385506116289609,GGA,Ag-As-Cu-O,0.0018660456875010001,-1.115236050041666,0.009399999999999001,4,Triclinic,-1,P-1,oxide,None,None,"Cu, Ag",None,None,As,"C, O",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-556577,Na3Sb3(AsO7)2,1.8071454901852657,0.4922855117756127,Tetrahedron,1,4e,1,[0.379647533601279],0.0,0.379647533601279,A2B3C3D14,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",1.6981134331658163,r2SCAN,As-Na-O-Sb,0.0,-1.924756273824451,1.8894000000000002,4,Monoclinic,2/m,P2_1/c,oxide,Na,None,None,None,None,"As, Sb","N, O, S",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-556630,RbAlAs2O7,1.7905412260019689,0.42199334815645234,Tetrahedron,1,2i,1,"[0.307158740111144, 0.08525422249896401]",0.0,0.19620648130505403,ABC2D7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",1.6987136930389426,r2SCAN,Al-As-O-Rb,0.0,-2.213547571590915,3.0281,4,Triclinic,-1,P-1,oxide,Rb,None,None,None,Al,As,O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-556653,Cd2BiAsO6,1.7400901925819134,0.022783659487846615,Tetrahedron,1,2a,1,[0.251430273340767],0.0,0.251430273340767,ABC2D6,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",1.7329723156027557,GGA,As-Bi-Cd-O,0.0,-1.64887122325,2.0584,4,Orthorhombic,mm2,Cmc2_1,oxide,None,None,Cd,None,Bi,"B, As","C, O",None,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-556761,Ba5As3ClO12,1.6505620317120346,-0.3434475200327507,Tetrahedron,1,6h,1,[0.06813593819152401],0.0,0.06813593819152401,AB3C5D12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals",1.7271927887063268,GGA,As-Ba-Cl-O,0.0,-2.740808917976191,3.995999999999999,4,Hexagonal,6/m,P6_3/m,hypochlorite,None,Ba,None,None,None,"B, As","C, O",Cl,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-556908,Nd5As4(ClO4)3,1.7945404190268548,0.4321009078151813,Triangular non-coplanar,1,4g,1,"[1.537462260243767, 2.128658782343307]",0.0,1.8330605212935371,A3B4C5D12,1,1,1,[3.0],[3.0],3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Lanthanides, Metalloids, Nonmetals",1.795337944333445,r2SCAN,As-Cl-Nd-O,0.0,-2.8656040517708323,3.7175000000000002,4,Monoclinic,2/m,P2/c,perchlorate,None,None,None,None,None,As,"C, N, O",Cl,None,Nd,None,"B $\in$ [0.1, 0.5]",Positive B
mp-557115,Cs2As2OF10,1.809491679552174,-0.23077498942808222,Octahedron,1,2e,1,"[0.083510146605747, 0.11912664349113701]",0.0,0.101318395048442,AB2C2D10,1,1,1,[6.0],[1.0],6.0,6.0,6.0,1.0,1.0,1.0,5.0,5.0,5.0,2.0,2,2,"F-, O2-","Alkali Metals, Halogens, Metalloids, Nonmetals",1.8094461945848346,GGA,As-Cs-F-O,0.005201081000000001,-2.67757732962069,3.9471,4,Monoclinic,2/m,P2_1/m,fluoride,Cs,None,None,None,None,As,"C, O",F,None,None,None,"B $\in$ [-1, -0.1]",Negative B
mp-557146,TiAs2O7,1.7532096206434669,0.27000461748986326,Tetrahedron,1,4f,1,[0.12946569998926802],0.0,0.12946569998926802,AB2C7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",1.694955819781081,r2SCAN,As-O-Ti,0.005395055499999001,-1.886846063166666,2.5664,3,Monoclinic,2/m,C2/c,oxide,None,None,Ti,None,None,As,O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-557347,Ca2As3Pb3ClO12,1.7749433960552305,0.20021591836763486,Tetrahedron,1,6h,1,[0.22726672726479102],0.0,0.22726672726479102,AB2C3D3E12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals",1.7274405331987372,GGA,As-Ca-Cl-O-Pb,0.0,-2.157594285119047,3.435,5,Hexagonal,6/m,P6_3/m,hypochlorite,None,Ca,None,None,Pb,As,"C, O, P",Cl,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-557367,K2CaAs2O7,1.8740963110340965,0.6430504021893213,Tetrahedron,1,4e,1,"[0.253056671365252, 0.27210955661505]",0.0,0.262583113990151,AB2C2D7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals",1.733063711297807,GGA,As-Ca-K-O,0.0,-2.280172803499999,3.513,4,Monoclinic,2/m,P2_1/c,oxide,K,Ca,None,None,None,As,"C, O",None,None,None,None,"B $\in$ [0.5, 1]",Positive B
mp-557424,BaV(AsO4)2,1.821549913563792,0.4032685749199813,Tetrahedron,1,4e,1,"[0.740953093550721, 0.489512548899152]",0.0,0.6152328212249365,ABC2D8,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",1.7340326508332957,GGA_U,As-Ba-O-V,0.022932471874998,-2.249424214374999,2.4757,4,Monoclinic,2/m,P2_1/c,oxide,None,Ba,V,None,None,"B, As",O,None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-557482,Ca5As3O12F,1.7427864291451869,0.09791280747034757,Tetrahedron,1,2i,1,"[0.145941948222365, 0.221392264086087, 0.12421813349461801]",0.0,0.16385078193435668,AB3C5D12,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals",1.7209637968603628,GGA,As-Ca-F-O,0.0,-2.832639119642856,3.9518,4,Triclinic,-1,P-1,fluoride,None,Ca,None,None,None,As,"C, O",F,None,None,None,"B $\in$ [-0.1, 0.1]",B $\approx$ 0
mp-557583,TlInAs2O7,1.8087971548252166,0.3635164705864208,Tetrahedron,1,2i,1,"[0.103684445511698, 0.1385972038224, 0.23993768267886, 0.270358659563231]",0.0,0.18814449789404725,ABC2D7,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Post-Transition Metals",1.7298806166734866,GGA,As-In-O-Tl,0.0,-1.732228381818182,2.992,4,Triclinic,-1,P-1,oxide,None,None,None,None,"In, Tl",As,O,I,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
mp-557871,CuAsPbO4,1.834877327763606,0.4526544321196875,Tetrahedron,1,2i,1,[0.065482729466211],0.0,0.065482729466211,ABCD4,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",1.7340553040350186,GGA,As-Cu-O-Pb,0.0,-1.502168412499999,1.8171,4,Triclinic,-1,P-1,oxide,None,None,Cu,None,Pb,As,"C, O, P",None,None,None,None,"B $\in$ [0.1, 0.5]",Positive B
