material_id,chem_formula,R$_0$,B,Fe_chemenv,num_Fe_chemenvs,Fe_wyckoff,num_Fe_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Fe_sites,num_CN_env,num_charge_states,mean_coordn_Fe-X,min_coordn_Fe-X,max_coordn_Fe-X,mean_coordn_Fe-O,min_coordn_Fe-O,max_coordn_Fe-O,mean_Fe_charge,min_Fe_charge,max_Fe_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_FeO_BondL,FeX_coordn,FeO_coordn,elements
mp-1210634,MgFeBO4,1.7109474021393745,0.5194188508713375,Octahedron,1,4c,1,[0.9102628291973623],0.0,0.9102628291973623,ABCD4,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,B-Fe-Mg-O,0.0256408894345216,-2.537035918452381,1.8677,4,Orthorhombic,mmm,Pnma,oxide,,Mg,Fe,,,B,O,F,,,,"B $\in$ [0.5, 1]",Positive B,2.072252196812016,[6.0],[6.0],"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Transition Metals"
mp-1210660,NaFe(SO4)2,1.968200873987272,0.0811221714314033,Octahedron,1,4c,1,[0.12428454667524423],0.0,0.12428454667524423,ABC2D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Fe-Na-O-S,0.0262859566666424,-1.9219778953232745,2.1127,4,Orthorhombic,mmm,Pnma,sulfate,Na,,Fe,,,,"N, O, S",F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.024237055090916,[6.0],[6.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-1210671,Na2CaFe2(PO4)3,1.8804520516833847,0.332385600043943,Octahedron,1,4f,1,[1.1572069451973366],0.0,1.1572069451973366,AB2C2D3E12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Ca-Fe-Na-O-P,0.0058383485648043,-2.614018232584359,0.2896000000000001,5,Monoclinic,2/m,C2/c,phosphate,Na,Ca,Fe,,,,"C, N, O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1083285013051136,[6.0],[6.0],"Alkali Metals, Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals"
mp-1210692,Mg2FeBO5,1.7280240374921143,0.4824459324929333,Octahedron,1,4g,1,[0.6320050485307107],0.0,0.6320050485307107,ABC2D5,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,B-Fe-Mg-O,0.014819424444445,-2.675450137129629,2.0857,4,Orthorhombic,mmm,Pbam,oxide,,Mg,Fe,,,B,O,F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.066812651892057,[6.0],[6.0],"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Transition Metals"
mp-1210726,Mg3Fe2H4(Se3O10)2,1.8831948209885727,0.1955739675228509,Octahedron,1,2i,1,[0.6342515376022809],0.0,0.6342515376022809,A2B3C4D6E20,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,R2SCAN,Fe-H-Mg-O-Se,0.0,-1.675461436973214,2.1885000000000003,5,Triclinic,-1,P-1,oxide,,Mg,Fe,,,,"H, O, S, Se",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0216015700213434,[6.0],[6.0],"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals"
mp-1210836,MnFe2Ag2(PO4)3,1.981723744229928,0.10985528558234,Octahedron,1,4f,1,[1.4067483005700656],0.0,1.4067483005700656,AB2C2D3E12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,GGA_U,Ag-Fe-Mn-O-P,0.0366556956666777,-2.113284507509647,0.2439999999999997,5,Monoclinic,2/m,C2/c,phosphate,,,"Mn, Fe, Ag",,,,"O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1035188931349222,[6.0],[6.0],"Halogens, Nonmetals, Transition Metals"
mp-1210841,Mn2Fe5(SiO3)8,1.9338297614094777,0.202568585671384,Octahedron,1,"4e, 2a, 4f",3,"[0.6363074641270214, 0.9147308122960057, 0.48006793399767095]",0.0,0.677035403473566,A2B5C8D24,1,2,2,6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,GGA_U,Fe-Mn-O-Si,0.0368479477564136,-2.653019277842616,1.8955,4,Orthorhombic,mmm,Pnnm,oxide,,,"Mn, Fe",,,Si,"O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.121528043712776,[6.0],[6.0],"Halogens, Metalloids, Nonmetals, Transition Metals"
mp-1210849,Li2Fe(WO4)2,1.9998913539952128,0.1374114071763525,Octahedron,1,"1d, 1g",2,"[0.21355662231721637, 0.21267229502632184]",0.0,0.2131144586717691,AB2C2D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,GGA_U,Fe-Li-O-W,0.0010667169230735,-2.19649872051282,3.35,4,Triclinic,-1,P-1,oxide,Li,,"Fe, W",,,,O,F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1636621629620967,[6.0],[6.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-1210860,LiFeWClO4,1.5587195426391318,0.5416592839606857,Octahedron,1,2e,1,[1.3641715603737161],0.0,1.3641715603737161,ABCDE4,1,1,1,6.0,6.0,6.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2,2,"Cl-, O2-",GGA_U,Cl-Fe-Li-O-W,0.0378358531250002,-2.0121770554166662,3.1676,5,Monoclinic,2/m,P2_1/m,perchlorate,Li,,"Fe, W",,,,"C, O","F, Cl",,,,"B $\in$ [0.5, 1]",Positive B,2.124314457558576,[6.0],[4.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-1211726,K2Rb4Fe2O5,1.5221740254370892,0.9624710242110172,Trigonal plane,1,4i,1,[0.006582106551426329],0.0,0.006582106551426329,A2B2C4D5,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1,1,O2-,GGA_U,Fe-K-O-Rb,0.0,-1.4537797397692305,1.0154999999999998,4,Monoclinic,2/m,C2/m,oxide,"K, Rb",,Fe,,,,O,F,,,,"B $\in$ [0.5, 1]",Positive B,1.9126323877596687,[3.0],[3.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-1211809,K2Na4Fe2O5,1.6215703349109418,0.6529482698679819,Trigonal plane,1,4f,1,[0.3920691822242378],0.0,0.3920691822242378,A2B2C4D5,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1,1,O2-,GGA_U,Fe-K-Na-O,0.0286314266666671,-1.5163909640397872,0.4821999999999999,4,Tetragonal,4/mmm,P4_2/mnm,oxide,"Na, K",,Fe,,,,"N, O",F,,,,"B $\in$ [0.5, 1]",Positive B,1.8864599132034567,[3.0],[3.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
mp-1211889,K2ZrFe(PO4)3,2.003933484100568,0.0593401196900663,no_data,1,no_data,1,no_data,0.0,no_data,ABC2D3E12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,GGA_U,Fe-K-O-P-Zr,0.0,-2.820198823864661,2.6176,5,Cubic,23,P2_13,phosphate,K,,"Fe, Zr",,,,"O, P",F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.0451224664398526,[6.0],[6.0],"Alkali Metals, Halogens, Nonmetals, Transition Metals"
