material_id,chem_formula,R$_0$,B,Ca_chemenv,num_Ca_chemenvs,Ca_wyckoff,num_Ca_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Ca_sites,num_CN_env,num_charge_states,CaX_coordn,CaO_coordn,mean_coordn_Ca-X,min_coordn_Ca-X,max_coordn_Ca-X,mean_coordn_Ca-O,min_coordn_Ca-O,max_coordn_Ca-O,mean_Ca_charge,min_Ca_charge,max_Ca_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_CaO_BondL
mp-721875,CaB2(HO)8,2.597038188035392,-0.0803518469281701,Square-face bicapped trigonal prism,1,2i,1,[2.605568484446401],0.0,2.605568484446401,AB2C8D8,1,1,1,[9.0],[8.0],9.0,9.0,9.0,8.0,8.0,8.0,2.0,2.0,2.0,2.0,2,2,"O2-, H+","Alkaline Earth Metals, Metalloids, Nonmetals",r2SCAN,B-Ca-H-O,0.03731868092105,-1.923852881228069,5.4176,4,Triclinic,-1,P-1,oxide,,Ca,,,,B,"H, C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.481955316201002
mp-721924,CaFe3Si2HO9,2.221683871406345,0.1638739712466061,Square-face capped trigonal prism,1,4e,1,[1.128611107403179],0.0,1.128611107403179,ABC2D3E9,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Transition Metals",GGA_U,Ca-Fe-H-O-Si,0.000700908177072,-2.471726286953125,1.3944,5,Monoclinic,2/m,P2_1/c,oxide,,Ca,Fe,,,Si,"H, C, O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.431726606701911
mp-722188,NaCa4Si8H16O28F,2.394850792274292,0.0399968453791988,Square-face capped trigonal prism,1,4g,1,"[1.254900158360863, 1.250537490383201]",0.0,1.252718824372032,ABC4D8E16F28,1,1,1,[7.0],[6.0],7.0,7.0,7.0,6.0,6.0,6.0,2.0,2.0,2.0,2.0,2,2,"O2-, F-","Alkali Metals, Alkaline Earth Metals, Halogens, Metalloids, Nonmetals",GGA,Ca-F-H-Na-O-Si,0.017201803247128,-2.483068081747918,5.0629,6,Orthorhombic,mmm,Pnnm,fluoride,Na,Ca,,,,Si,"H, C, N, O, S",F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.4572783503524414
mp-722262,CaB3H3O7,2.4784357392973098,0.0524376142988346,Dodecahedron with triangular faces - p2345 plane normalized,1,4e,1,[3.862247215070749],0.0,3.862247215070749,AB3C3D7,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals",GGA,B-Ca-H-O,0.0,-2.495121676874999,5.9041,4,Monoclinic,2/m,P2_1/c,oxide,,Ca,,,,B,"H, C, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.5202117371428203
mp-722344,KCa4B22H18ClO46,2.608398135015708,-0.0146018738754708,"Square-face capped square prism, Tricapped octahedron (cap faces are aligned)",2,1a,1,"[7.360823603585592, 6.899925258873909, 7.438273901638327, 7.002700451981915]",1.0,7.1754308040199355,ABC4D18E22F46,2,2,1,"[9.0, 9.0]","[8.0, 9.0]",9.0,9.0,9.0,8.5,8.0,9.0,2.0,2.0,2.0,1.5,1,2,"O2-, Cl-","Alkali Metals, Alkaline Earth Metals, Halogens, Metalloids, Nonmetals",GGA,B-Ca-Cl-H-K-O,0.0,-2.476380496863224,5.5086,6,Triclinic,1,P1,perchlorate,K,Ca,,,,B,"H, C, O",Cl,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.585260944879313
mp-722867,Ca3Cu5Si9O26,2.048503886879945,0.3285577874855898,Square-face bicapped trigonal prism,1,"4f, 2e",2,"[1.262914343908791, 3.578634715741078]",0.0,2.420774529824935,A3B5C9D26,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ca-Cu-O-Si,0.047333056162797,-2.554084616046513,0.0689,4,Monoclinic,2/m,C2/c,oxide,,Ca,Cu,,,Si,"C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.5316458386907397
mp-722900,CaH3NO5,3.1023857654437785,-0.5054133696072312,Face-capped octahedron,1,8c,1,"[3.487050814809285, 3.817035732643688]",0.0,3.6520432737264867,ABC3D5,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals",GGA,Ca-H-N-O,0.0,-1.6246028666249992,3.4578,4,Orthorhombic,mmm,Pbca,oxide,,Ca,,,,,"H, C, N, O",,,,,"B $\in$ [-1, -0.1]",Negative B,2.4567448994776035
mp-725491,Na3Ca18Fe(PO4)14,2.251558416136955,0.1797929799633058,"Dodecahedron with triangular faces - p2345 plane normalized, Tricapped triangular prism (three square-face caps), Square-face bicapped trigonal prism, Square-face monocapped antiprism, Octahedron, Square-face capped trigonal prism",6,1a,1,"[3.269090276337186, 3.481829301546235, 3.06032788239824, 4.939302309106716, 4.757575778675744, 2.202053072975862, 2.738525139267945, 2.745066891689368, 1.374761562405297, 2.998005891960283, 3.041290470880146, 2.913487247080184, 3.131714299058088, 3.113755808501616, 3.070396323958618, 4.530032607640786, 4.535652701473423, 4.562659589197812]",0.0,3.359195953008531,AB3C14D18E56,6,3,1,"[6.0, 7.0, 8.0]","[6.0, 7.0, 8.0]",7.0,6.0,8.0,7.0,6.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Ca-Fe-Na-O-P,0.0,-3.206018535099324,2.2236,5,Triclinic,1,P1,phosphate,Na,Ca,Fe,,,,"C, N, O, P",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.497872880809007
mp-725593,NaCa3AlFe3(SiO3)8,2.0480194197697923,0.3232711476299976,Square antiprism,1,"2f, 2e",2,"[2.6412720689463542, 2.5504791333966983, 2.851339162950876]",0.0,2.6810301217646426,ABC3D3E8F24,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Al-Ca-Fe-Na-O-Si,0.021237159770842,-3.042579305284484,3.3099,6,Monoclinic,2/m,P2/c,oxide,Na,Ca,Fe,,Al,Si,"C, N, O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.537501947968798
mp-725923,Ca5V3O13,2.122492573239053,0.3560926932160713,"Tricapped triangular prism (three square-face caps), Pentagonal bipyramid",2,"6h, 4f",2,"[2.97439788887778, 2.4707835319775873]",0.0,2.7225907104276836,A3B5C13,2,2,1,"[7.0, 9.0]","[7.0, 9.0]",8.0,7.0,9.0,8.0,7.0,9.0,2.0,2.0,2.0,1.5,1,2,"O2-, O-","Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-O-V,0.00567430493197,-2.947653073571429,0.6106,3,Hexagonal,6/m,P6_3/m,oxide,,Ca,V,,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.5102843885729675
mp-726398,Ca3YMn3B4O15,2.105275239562898,0.2666394074417312,"Dodecahedron with triangular faces - p2345 plane normalized, Octahedron, Tricapped triangular prism (three square-face caps)",3,"1a, 1b",2,"[5.172024685889561, 3.66979229444637, 5.114953012804971, 3.300753445361296, 0.48075642834671106, 3.512564189792826]",0.333,3.5418073427736227,AB3C3D4E15,3,3,1,"[6.0, 8.0, 9.0]","[6.0, 8.0, 9.0]",7.666666666666667,6.0,9.0,7.666666666666667,6.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,B-Ca-Mn-O-Y,0.015674949467104,-2.9263718896330677,1.384499999999999,5,Monoclinic,m,Pm,oxide,,Ca,"Mn, Y",,,B,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.469041250477766
mp-728512,Ca4Ce2TiSi4(BO6)4,2.1846832416736808,0.2206041566360289,Square antiprism,1,4g,1,"[2.620035381395933, 2.239688296568094]",0.0,2.4298618389820135,AB2C4D4E4F24,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",GGA,B-Ca-Ce-O-Si-Ti,0.028375832884623,-3.357529777179488,1.2601,6,Monoclinic,2/m,P2/c,oxide,,Ca,Ti,,,"B, Si","C, O, S",,,Ce,,"B $\in$ [0.1, 0.5]",Positive B,2.507585043809046
mp-731583,Ca8V7ZnBiO28,2.2980003499716988,0.1755413538599278,"Square-face bicapped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized, Square-face capped trigonal prism, Square-face monocapped antiprism",4,2a,1,"[3.148807449500654, 3.31334635006376, 4.215139349486479, 3.010851772181357, 4.037867843797025, 7.520453428898574, 3.2302126190799783, 3.22036239165609]",0.125,3.96213015058299,ABC7D8E28,4,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Bi-Ca-O-V-Zn,0.008949109710293,-2.816154769444445,3.4595,5,Monoclinic,m,Cc,oxide,,Ca,"V, Zn",,Bi,B,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.5367728006626273
mp-732235,Ca2Y3Si3O13,0.312089710371109,1.5135325766132193,Tricapped triangular prism (three square-face caps),1,2a,1,"[4.121821161453463, 4.314396941348444]",0.0,4.218109051400953,A2B3C3D13,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,Ca-O-Si-Y,0.022325695436515,-3.538746074761905,0.0,4,Hexagonal,6,P6_3,oxide,,Ca,Y,,,Si,"C, O, S",,,,,B > 1,Positive B,2.6020099248201647
mp-733858,CaH4Se2O7,2.59405252731215,-0.0511717787405246,Square-face bicapped trigonal prism,1,2i,1,[1.837515352831726],0.0,1.837515352831726,AB2C4D7,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals",GGA,Ca-H-O-Se,0.01468919535714,-1.340612361383943,4.1584,4,Triclinic,-1,P-1,oxide,,Ca,,,,,"H, C, O, S, Se",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.492142311267764
mp-733862,KCaP3(HO2)6,2.454000225879181,0.0341034898582849,Square antiprism,1,4e,1,[0.78631928890783],0.0,0.78631928890783,ABC3D6E12,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals",GGA,Ca-H-K-O-P,0.04431064695653,-2.230837368746893,5.483,5,Monoclinic,2/m,P2_1/c,oxide,K,Ca,,,,,"H, C, O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.5156577622669722
mp-733871,CaMg5P3CO16,2.0538867587328427,0.3624233514722872,Dodecahedron with triangular faces - p2345 plane normalized,1,2i,1,[3.105723858647871],0.0,3.105723858647871,ABC3D5E16,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals",GGA,C-Ca-Mg-O-P,0.048387180683198,-2.879206357170329,0.5948,5,Triclinic,-1,P-1,oxide,,"Mg, Ca",,,,,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.541043198464603
mp-733968,BaCaP2(HO4)2,2.327223708459527,0.1200540599425685,Tricapped triangular prism (three square-face caps),1,4e,1,[3.323803292211267],0.0,3.323803292211267,ABC2D2E8,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals",GGA,Ba-Ca-H-O-P,0.0,-2.8055404440561222,5.327,5,Monoclinic,2/m,P2_1/c,oxide,,"Ca, Ba",,,,B,"H, C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.4825421254999673
mp-734398,Ca9Mn(PO4)7,2.328893642725017,0.1280906539362901,"Dodecahedron with triangular faces - p2345 plane normalized, Square-face bicapped trigonal prism",2,6b,1,"[5.326562379887729, 3.573337457929852, 2.634768198963354]",0.333,3.844889345593645,AB7C9D28,2,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ca-Mn-O-P,0.010100037122698,-3.201520397787356,0.0,4,Trigonal,3m,R3c,phosphate,,Ca,Mn,,,,"C, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.5008587072021866
mp-7367,Ca(GaO2)2,1.952070944857964,0.4732657122817351,"Octahedron, Square-face capped trigonal prism",2,4e,1,"[3.587941701562423, 5.9342015400532695]",0.5,4.761071620807846,AB2C4,2,2,1,"[5.0, 6.0]","[5.0, 6.0]",5.5,5.0,6.0,5.5,5.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Post-Transition Metals",GGA,Ca-Ga-O,0.004047957440462,-2.451914315972225,3.0718,3,Monoclinic,2/m,P2_1/c,oxide,,Ca,,,Ga,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.439979745076978
mp-743601,CaFeSn(PO4)3,2.0213937333720624,0.3319691002789445,Octahedron,1,2a,1,[6.681757751116433],1.0,6.681757751116433,ABCD3E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Post-Transition Metals, Transition Metals",r2SCAN,Ca-Fe-O-P-Sn,0.0,-2.651234257718256,2.4914,5,Trigonal,3m,R3c,phosphate,,Ca,Fe,,Sn,,"C, O, P, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.389522789754284
mp-743624,Ca5DyTi5Fe(SiO5)6,1.958160791183453,0.4057188115908104,"Square-face capped trigonal prism, Square antiprism",2,1a,1,"[2.404465656867289, 2.4184516008039463, 2.389293088089801, 3.447702576827327, 2.428425761620996]",0.0,2.617667736841872,ABC5D5E6F30,2,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Lanthanides, Metalloids, Nonmetals, Transition Metals",GGA_U,Ca-Dy-Fe-O-Si-Ti,0.005473726449658,-3.400432430381943,2.6769,6,Triclinic,1,P1,oxide,,Ca,"Ti, Fe",,,Si,"C, O, S",F,,Dy,,"B $\in$ [0.1, 0.5]",Positive B,2.480602871319184
mp-743698,Ca5Dy3Ti5Mn3O24,1.718158051033933,0.5767900464391877,Square-face bicapped trigonal prism,1,1a,1,"[2.255584043219109, 2.20794960218863, 2.598548626269714, 2.523879271005849, 2.752120737987325]",0.0,2.467616456134125,A3B3C5D5E24,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,Ca-Dy-Mn-O-Ti,0.019981384312515,-3.349115810886495,0.5649000000000001,5,Triclinic,1,P1,oxide,,Ca,"Ti, Mn",,,,"C, O",,,Dy,,"B $\in$ [0.5, 1]",Positive B,2.5235204273882106
mp-743819,Ca10Ti8NbFeO30,1.6575247888422964,0.6344892815727972,"Square-face bicapped trigonal prism, Tricapped triangular prism (two square-face caps and one triangular-face cap)",2,2i,1,"[2.7626827116912382, 2.927325316278536, 4.089671778344032, 3.952151394953014, 2.755448126039136, 2.9205568602804153, 2.859836051004947, 3.063260813342353, 3.353894705495381, 2.970514160447846]",0.0,3.16553419178769,ABC8D10E30,2,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Ca-Fe-Nb-O-Ti,0.004009650700011,-3.429199173433333,1.9961,5,Triclinic,-1,P-1,oxide,,Ca,"Ti, Fe, Nb",,,,"C, N, O",F,,,,"B $\in$ [0.5, 1]",Positive B,2.5318807925571027
mp-743862,Ca2YFe4SbO12,2.20855437158614,0.2107641301947514,Cube,1,2i,1,"[2.3739184617307743, 2.4330263419021, 2.498157757029062, 2.376150442887628]",0.0,2.420313250887391,ABC2D4E12,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals, Transition Metals",GGA_U,Ca-Fe-O-Sb-Y,0.01359680179167,-2.394157629749999,1.667999999999999,5,Triclinic,-1,P-1,oxide,,Ca,"Fe, Y",,,Sb,"C, O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.504814026974292
mp-743953,Ca2La8Ti5Cr5O30,3.171615123210451,-0.3489418686045452,Tridiminished icosahedron,1,2i,1,[5.8263772568901615],1.0,5.8263772568901615,A2B5C5D8E30,1,1,1,[9.0],[9.0],9.0,9.0,9.0,9.0,9.0,9.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,Ca-Cr-La-O-Ti,0.047543369800028,-3.396935548333333,0.0,5,Triclinic,-1,P-1,oxide,,Ca,"Ti, Cr",,,,"C, O",,,La,,"B $\in$ [-1, -0.1]",Negative B,2.6669689964750947
mp-744008,Ca7La3Ti5Cr5O30,2.334138810441861,0.14389771723519,"Square-face bicapped trigonal prism, Tricapped triangular prism (two square-face caps and one triangular-face cap)",2,"2c, 1a, 1b",3,"[3.42382503033847, 4.598616718244496, 4.71470593941745, 4.36110718619047, 4.393126670490655, 4.412608252883304, 4.633136620988635, 4.395196847880888, 4.4483478712812925]",0.0,4.375630126412851,A3B5C5D7E30,2,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,Ca-Cr-La-O-Ti,0.020745718124999,-3.257029691433333,0.0,5,Monoclinic,m,Pm,oxide,,Ca,"Ti, Cr",,,,"C, O",,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.546680119524235
mp-744126,Ca3La7Ti5Cr5O30,2.5000625211359493,0.0536577379259384,Tricapped triangular prism (two square-face caps and one triangular-face cap),1,"2c, 1a, 1b",3,"[4.712261789158658, 4.622720119079793, 4.670121025124246, 4.722109843798911]",0.0,4.681803194290402,A3B5C5D7E30,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,Ca-Cr-La-O-Ti,0.045222699108336,-3.380190043133334,0.0,5,Monoclinic,m,Pm,oxide,,Ca,"Ti, Cr",,,,"C, O",,,La,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.590116305806785
mp-744199,CaNdMn2O6,2.387528292313209,0.1077158499689281,no_data,1,no_data,1,no_data,0.0,no_data,ABC2D6,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,Ca-Mn-Nd-O,0.003923388416696,-2.7490657975028743,0.0,4,Triclinic,1,P1,oxide,,Ca,Mn,,,,"C, N, O",,,Nd,,"B $\in$ [0.1, 0.5]",Positive B,2.5430234402048133
mp-744380,Ca9LaTi4Mn6O30,1.9142590362225,0.4377918952163226,no_data,1,no_data,1,no_data,0.0,no_data,AB4C6D9E30,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,Ca-La-Mn-O-Ti,0.031024029316652,-2.98163358991839,0.0,5,Triclinic,1,P1,oxide,,Ca,"Ti, Mn",,,,"C, O",,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.524747979369162
mp-744410,Ca5Gd3Ti5Mn3O24,1.740047846009438,0.5637233693938919,no_data,1,no_data,1,no_data,0.0,no_data,A3B3C5D5E24,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Transition Metals",GGA_U,Ca-Gd-Mn-O-Ti,0.015048822562487,-3.331826344761495,0.845299999999999,5,Triclinic,1,P1,oxide,,Ca,"Ti, Mn",,,,"C, O",,,Gd,,"B $\in$ [0.5, 1]",Positive B,2.527173249282307
mp-745107,Ca2MnAl2Si3HO13,2.2244451890153423,0.2419814046934116,"Bicapped octahedron (opposed cap faces), Bicapped square prism (adjacent faces)",2,2e,1,"[5.821483105939761, 7.105009311304304]",1.0,6.463246208622032,ABC2D2E3F13,2,2,1,"[10.0, 6.0]","[10.0, 6.0]",8.0,6.0,10.0,8.0,6.0,10.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Al-Ca-H-Mn-O-Si,0.007889315176764,-3.1185331772355,1.192,6,Monoclinic,2/m,P2_1/m,oxide,,Ca,Mn,,Al,Si,"H, C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.599234613315744
mp-7466,CaCu2O3,1.5069762143593917,0.8411271460023698,Octahedron,1,2a,1,[3.661312280406563],0.0,3.661312280406563,AB2C3,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Ca-Cu-O,0.031314935555554,-1.572688011777779,0.0,3,Orthorhombic,mmm,Pmmn,oxide,,Ca,Cu,,,,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,2.39920710452431
mp-752396,Ca2HfO4,1.6618395474695788,0.8468078941152349,Octahedron,1,8c,1,[4.969276176950213],0.0,4.969276176950213,AB2C4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Ca-Hf-O,0.0250919975,-3.559156406785715,4.5308,3,Orthorhombic,mmm,Pbca,oxide,,Ca,Hf,,,,"H, C, O",,,,,"B $\in$ [0.5, 1]",Positive B,2.4601742806237965
mp-752413,Ca2HfO4,0.4328904915206351,1.6922531260626488,Square-face capped trigonal prism,1,4h,1,[0.986916832560042],0.0,0.986916832560042,AB2C4,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",r2SCAN,Ca-Hf-O,0.00785210857143,-3.576396295714285,3.8409999999999993,3,Orthorhombic,mmm,Pbam,oxide,,Ca,Hf,,,,"H, C, O",,,,,B > 1,Positive B,2.450218668828222
mp-752783,Ca2CuB2(HO)12,1.967715730051517,0.4053725135258818,Square-face bicapped trigonal prism,1,2i,1,[2.705309207321649],0.0,2.705309207321649,AB2C2D12E12,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,B-Ca-Cu-H-O,0.035744322499986,-1.832916325632183,0.621,5,Triclinic,-1,P-1,oxide,,Ca,Cu,,,B,"H, C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.5113613077403154
mp-752851,Ca2SiB2O7,2.27825412413635,0.1463685628150543,Square antiprism,1,4e,1,[2.055984011426244],0.0,2.055984011426244,AB2C2D7,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals",GGA,B-Ca-O-Si,0.01428527347222,-3.24741895236111,5.6806,4,Tetragonal,-42m,P-42_1m,oxide,,Ca,,,,"B, Si","C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.4577927418633587
mp-754853,CaHfO3,0.4007875701456568,1.672300512813812,Square-face bicapped trigonal prism,1,4c,1,[2.16605156648876],0.0,2.16605156648876,ABC3,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",r2SCAN,Ca-Hf-O,0.0,-3.72757808,4.4855,3,Orthorhombic,mmm,Pnma,oxide,,Ca,Hf,,,,"H, C, O",,,,,B > 1,Positive B,2.556484358199918
mp-755481,Ca(ClO3)2,2.0480894961571328,0.4161108082554861,Square-face bicapped square antiprism,1,2e,1,[4.685955849746079],0.0,4.685955849746079,AB2C6,1,1,1,[10.0],[10.0],10.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Nonmetals",GGA,Ca-Cl-O,0.028204092222222,-0.8542295975,4.857,3,Monoclinic,2/m,C2/c,chlorate,,Ca,,,,,"C, O",Cl,,,,"B $\in$ [0.1, 0.5]",Positive B,2.6610577503158304
mp-756052,Ca3Zr2O7,2.0542765018950555,0.4268870544491933,"Pentagonal pyramid, End-trigonal-face capped trigonal prism",2,"2c, 4g",2,"[3.508472659355097, 6.058868963616121]",0.5,4.783670811485608,A2B3C7,2,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Ca-O-Zr,0.046672427499997,-3.509554597916668,3.3234,3,Orthorhombic,mmm,Cmcm,oxide,,Ca,Zr,,,,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.3852553541369614
mp-756837,Ca4Zr3TaO12,0.4186212562069384,1.628317592261687,Square-face bicapped trigonal prism,1,2i,1,"[2.007129245333958, 2.224694037444751]",0.0,2.1159116413893546,AB3C4D12,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Ca-O-Ta-Zr,0.033095923976654,-3.557799488366666,0.0,4,Triclinic,-1,P-1,oxide,,Ca,"Zr, Ta",,,,"C, O",,,,,B > 1,Positive B,2.587621598284717
