material_id,chem_formula,R$_0$,B,B_chemenv,num_B_chemenvs,B_wyckoff,num_B_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_B_sites,num_CN_env,num_charge_states,mean_coordn_B-X,min_coordn_B-X,max_coordn_B-X,mean_coordn_B-O,min_coordn_B-O,max_coordn_B-O,mean_B_charge,min_B_charge,max_B_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_BO_BondL,BX_coordn,BO_coordn
mp-6331,Na2Y2B2O7,1.3889914431535426,1.0182628582226378,Trigonal plane,1,4e,1,"[0.031488453696415425, 0.06832539397397115]",0.0,0.04990692383519329,A2B2C2D7,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,B-Na-O-Y,0.0043740552670943,-3.143017042583996,4.3727,4,Monoclinic,2/m,P2_1/c,oxide,Na,,Y,,,B,"N, O",,,,,B > 1,Positive B,1.3891283128177274,[3.0],[3.0]
mp-6388,Ca4SmB3O10,1.389343583593313,0.0345435962117493,Trigonal plane,1,"2b, 1a",2,"[0.008164687047711911, 0.000988021537948907]",0.0,0.004576354292830409,AB3C4D10,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals",GGA,B-Ca-O-Sm,0.0,-3.372920679305556,4.3982,4,Monoclinic,m,Cm,oxide,,Ca,,,,B,"C, O, S",,,Sm,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.3894503848238238,[3.0],[3.0]
mp-6419,CaSi2(BO4)2,1.4168835422329753,0.2359478255130952,Tetrahedron,1,8d,1,[0.17510589668717466],0.0,0.17510589668717466,AB2C2D8,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals",GGA,B-Ca-O-Si,0.0010242946794907,-3.191496932948717,5.6644000000000005,4,Orthorhombic,mmm,Pnma,oxide,,Ca,,,,"B, Si","C, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.4850727930792698,[4.0],[4.0]
mp-642313,K3Y3(BO3)4,1.3888766730603517,0.1479801116621565,Trigonal plane,1,4e,1,"[0.08413440093962944, 0.0021023560936854232, 0.007469253922138689, 0.013276028349535575, 0.1137164206788526, 0.14484603199630286, 0.02097349127973513, 0.12708827201906664]",0.0,0.06420078190986829,A3B3C4D12,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,B-K-O-Y,0.0,-3.1455775234507573,4.1596,4,Monoclinic,2/m,P2_1/c,orthoborate,K,,Y,,,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.388942073997257,[3.0],[3.0]
mp-6446,Ba3La2(BO3)4,1.3909523117325877,0.1820331947383806,"Tricapped triangular prism (three square-face caps), Trigonal plane, Dodecahedron with triangular faces - p2345 plane normalized",3,"4c, 8d",2,"[6.651054570738657, 4.9792033751484475, 0.04030724774364979, 0.03466877581572803, 0.04410827147098473]",0.2,2.3498684481834933,A2B3C4D12,3,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals",GGA,B-Ba-La-O,0.0148968540476204,-3.309840859365079,4.0127,4,Orthorhombic,mmm,Pnma,orthoborate,,Ba,,,,B,O,,,La,,"B $\in$ [0.1, 0.5]",Positive B,1.3933371918375952,[3.0],[3.0]
mp-645338,Sm(BO2)3,1.3834303480789305,0.3450865062538865,Tetrahedron,1,8d,1,"[0.13941499169195826, 0.030366123143264798, 0.11054862786293865, 0.09551586789818431, 0.29162296970313584, 0.06665388132645637]",0.0,0.12235374360432304,AB3C6,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",GGA,B-O-Sm,0.0,-3.1811066129999985,5.2606,3,Orthorhombic,mmm,Pnma,metaborate,,,,,,B,"O, S",,,Sm,,"B $\in$ [0.1, 0.5]",Positive B,1.483685200896329,[4.0],[4.0]
mp-645340,Nd(BO2)3,1.3883252132502717,0.3316869620829738,Tetrahedron,1,8d,1,"[0.09669749910520957, 0.0691502314253082, 0.1036367769193507, 0.1295861798307795, 0.03578513917894466, 0.27748568094109916]",0.0,0.11872358456678196,AB3C6,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",GGA,B-Nd-O,0.0,-3.1726878261875,5.042,3,Orthorhombic,mmm,Pnma,metaborate,,,,,,B,"N, O",,,Nd,,"B $\in$ [0.1, 0.5]",Positive B,1.484686368924227,[4.0],[4.0]
mp-647281,Sm2B4O9,1.3931278757916454,0.3308776494801037,Tetrahedron,1,1a,1,"[0.3413988592783651, 0.1630554840399351, 0.22527167526394234, 0.1432859761386117, 0.2308446628496461, 0.07787643508572277, 0.4626592791255678, 0.07031101673082839, 0.6992498449968205, 0.08285720231823936, 0.26245875047309297, 0.13694053810200138, 0.23772796094714332, 0.16434876495781156, 0.20062419999296102, 0.08235576254556431, 0.436923256296042, 0.0930530647627949, 0.687188665972063, 0.48293383545402085, 0.23874362831812118, 0.3394779958021101, 0.1977242049723443, 0.33302914076640094, 0.06899630822668244, 0.06430037971592158, 0.3167293190683886, 0.6878264146922899, 0.2656617405970691, 0.0755775773007998, 0.1557171182717964, 0.1604690073333889, 0.19367041449400785, 0.6895288548153342, 0.15578758717615868, 0.2013325506107835, 0.14098723227104765, 0.23259560532389556, 0.26865105733833133, 0.5152684029808422]",0.0,0.2645859943851722,A2B4C9,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",GGA,B-O-Sm,0.0248361803999852,-3.25780418021111,5.3794,3,Monoclinic,2/m,C2/c,oxide,,,,,,B,"O, S",,,Sm,,"B $\in$ [0.1, 0.5]",Positive B,1.4890254047656235,[4.0],[4.0]
mp-647283,Ho2B4O9,1.382944797343029,0.3512554007960776,Tetrahedron,1,4f,1,"[0.27174472921535126, 0.5835183551459849, 0.47474865370773867, 0.08874605886865339, 0.21367467641406232, 0.17186629013319263, 0.26258494417145106, 0.18909052288786893, 0.11203705979900253, 0.3845796560000418]",0.0,0.2752590946343348,A2B4C9,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",GGA,B-Ho-O,0.04230535738332,-3.272553958477776,5.6073,3,Monoclinic,2/m,C2/c,oxide,,,,,,B,"H, O",,,Ho,,"B $\in$ [0.1, 0.5]",Positive B,1.4867466141565415,[4.0],[4.0]
mp-6486,SrBPO5,1.3157074496834067,0.585722547283419,Tetrahedron,1,3b,1,[0.32293190379937997],0.0,0.32293190379937997,ABCD5,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals",GGA,B-O-P-Sr,0.0,-3.118597376830357,5.3874,4,Trigonal,32,P3_121,oxide,,Sr,,,,B,"O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,1.48578158165729,[4.0],[4.0]
mp-6499,BaLiBO3,1.393969710103169,0.24040215962911,"Tricapped triangular prism (three square-face caps), Trigonal plane",2,4e,1,"[2.8778732945951395, 0.01383031786287175]",0.0,1.4458518062290056,ABCD3,2,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals",GGA,B-Ba-Li-O,0.0,-2.956707837083333,4.1341,4,Monoclinic,2/m,P2_1/c,orthoborate,Li,Ba,,,,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.394009270988742,[3.0],[3.0]
mp-651682,Cu3B7IO13,1.3352395315702104,0.5121138046184959,Tetrahedron,1,"8e, 6d",2,"[0.24048929266445968, 0.00041032800703628063]",0.0,0.12044981033574798,AB3C7D13,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Transition Metals",GGA,B-Cu-I-O,0.020559678365382,-2.248182872777777,0.0,4,Cubic,-43m,F-43c,hypoiodite,,,Cu,,,B,"C, O",I,,,,"B $\in$ [0.5, 1]",Positive B,1.4884772031361966,[4.0],[4.0]
mp-6575,Ba4Na(BO3)3,1.3966275552166132,0.1159293081585783,"Trigonal plane, Dodecahedron with triangular faces - p2345 plane normalized, Octahedron",3,"24g, 24f, 8a",3,"[3.433070920858252, 4.125133988390933, 0.020124499458243537]",0.0,2.526109802902476,AB3C4D9,3,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals",GGA,B-Ba-Na-O,0.0,-3.048706348831136,3.9839,4,Cubic,m-3m,Ia-3d,orthoborate,Na,Ba,,,,B,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.3972845621135714,[3.0],[3.0]
mp-6578,Ba3B(PO4)3,1.4066844634049076,0.222404609121883,"Cube, Tetrahedron, Tricapped octahedron (all 3 cap faces share one atom)",3,"4d, 8f, 4e",3,"[4.517878013343976, 4.448861410744028, 0.12387128540084102]",0.0,3.0302035698296153,AB3C3D12,3,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals",GGA,B-Ba-O-P,0.0021433125877221,-3.173515572926065,5.0114,4,Orthorhombic,mmm,Ibca,phosphate,,Ba,,,,B,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.4711045113653922,[4.0],[4.0]
mp-6585,CaMgB2O5,1.3875339328851122,0.4282649665217439,Trigonal plane,1,4e,1,"[0.07650532965969745, 0.031489510490809156, 0.014077570325105843, 0.022656042523878362]",0.0,0.0361821132498727,ABC2D5,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals",GGA,B-Ca-Mg-O,0.0019687802777799,-3.124683574953704,5.311999999999999,4,Monoclinic,2/m,P2_1/c,diborate,,"Mg, Ca",,,,B,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.3883621744811905,[3.0],[3.0]
mp-6632,Ca5B3O9F,1.3799674105249984,0.043414248157088,Trigonal plane,1,"2b, 1a",2,"[0.01789279533095167, 0.0006918945373061169]",0.0,0.009292344934128893,AB3C5D9,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals",R2SCAN,B-Ca-F-O,0.004723573055557,-3.241866405,4.236800000000001,4,Monoclinic,m,Cm,fluoride,,Ca,,,,B,"C, O",F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.3800694256269188,[3.0],[3.0]
mp-6652,KZn4(BO3)3,1.3882771353838943,0.4271303895866046,Trigonal plane,1,"4g, 2f",2,"[0.02801302292077271, 0.0010152553219659839]",0.0,0.014514139121369347,AB3C4D9,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,B-K-O-Zn,0.0108281888235239,-2.322631691897059,2.8200000000000003,4,Monoclinic,2/m,P2/c,orthoborate,K,,Zn,,,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,1.3887604571255368,[3.0],[3.0]
mp-6667,CaBPO5,1.2969588967629275,0.638213508268678,Tetrahedron,1,3b,1,[0.4234358674368191],0.0,0.4234358674368191,ABCD5,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals",GGA,B-Ca-O-P,0.0056390924404867,-3.083340008080357,5.3231,4,Trigonal,32,P3_121,oxide,,Ca,,,,B,"C, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,1.4822752570319906,[4.0],[4.0]
mp-6709,Ca3La3(BO3)5,1.389587914145136,0.3734934628123376,Trigonal plane,1,"2b, 2a, 6c",3,"[0.023900337660310557, 0.00023839119305421223, 0.018391874287586575]",0.0,0.014176867713650449,A3B3C5D15,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals",GGA,B-Ca-La-O,0.0,-3.423019129551282,4.1370000000000005,4,Hexagonal,6mm,P6_3mc,orthoborate,,Ca,,,,B,"C, O",,,La,,"B $\in$ [0.1, 0.5]",Positive B,1.3890661433958025,[3.0],[3.0]
mp-6775,Na3Sr(BO2)5,1.3823549895663043,0.3753019459177198,"Tetrahedron, Trigonal plane",2,2i,1,"[0.03627316850280913, 0.03868785742684867, 0.04008305486804143, 0.04439821021916396, 0.032900839166999485]",0.0,0.038468626036772535,AB3C5D10,2,2,1,3.5,3.0,4.0,3.5,3.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals",GGA,B-Na-O-Sr,0.0,-2.8039961792090127,4.5614,4,Triclinic,-1,P-1,metaborate,Na,Sr,,,,B,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.4101489296457022,"[3.0, 4.0]","[3.0, 4.0]"
mp-6803,Sr3Pr2(BO3)4,1.389059042297554,0.1533238634732727,Trigonal plane,1,4a,1,"[0.0196770826180078, 0.023609294214875596, 0.0450435325238216, 0.026187357146736045]",0.0,0.02862931662586026,A2B3C4D12,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals",GGA,B-O-Pr-Sr,0.0008192816666667,-3.337549738571428,4.5407,4,Orthorhombic,mm2,Pna2_1,orthoborate,,Sr,,,,B,"O, P, S",,,Pr,,"B $\in$ [0.1, 0.5]",Positive B,1.3892019077688522,[3.0],[3.0]
mp-680683,CsB9O14,1.3671231441376688,0.3735228147384591,"Tetrahedron, Trigonal plane",2,4e,1,"[0.08455699777241037, 0.09656178467878153, 0.15918020559144616, 0.044257493132081605, 0.04531379417848119, 0.08334903837800171, 0.049469035800260214, 0.0445439332726139, 0.07588559952355554]",0.0,0.07590198692529246,AB9C14,2,2,1,3.5,3.0,4.0,3.5,3.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",R2SCAN,B-Cs-O,0.0062481263368034,-2.5818667357291667,5.4514,3,Orthorhombic,222,P222_1,oxide,Cs,,,,,B,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.38271770511582,"[3.0, 4.0]","[3.0, 4.0]"
mp-680713,Ho(BO2)3,1.3774389770528948,0.3657996273986387,Tetrahedron,1,8d,1,"[0.33532419994165996, 0.02296620389913762, 0.12343453556547491, 0.15022578987709895, 0.07573326648985568, 0.09161715968942927]",0.0,0.13321685924377608,AB3C6,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",GGA,B-Ho-O,0.0,-3.1950528276249983,5.5044,3,Orthorhombic,mmm,Pnma,metaborate,,,,,,B,"H, O",,,Ho,,"B $\in$ [0.1, 0.5]",Positive B,1.4837123246901909,[4.0],[4.0]
mp-680717,Tm(BO2)3,1.3765331841581234,0.3602086614019884,Tetrahedron,1,8d,1,"[0.34215862091187177, 0.07796873588084242, 0.14853127055788187, 0.1270163663688344, 0.09200781577905585, 0.019944065595476856]",0.0,0.13460447918232718,AB3C6,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",GGA,B-O-Tm,0.0,-3.1998951410625,5.6683,3,Orthorhombic,mmm,Pnma,metaborate,,,,,,B,O,,,Tm,,"B $\in$ [0.1, 0.5]",Positive B,1.481181953545203,[4.0],[4.0]
mp-680718,Er(BO2)3,1.3774004522787566,0.3629387706931958,Tetrahedron,1,8d,1,"[0.12404410098631569, 0.3368847730483531, 0.022556388648207193, 0.07419856987238335, 0.09380550696618263, 0.15798511603147677]",0.0,0.13491240925881978,AB3C6,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",GGA,B-Er-O,0.0,-3.1974410984999984,5.550699999999999,3,Orthorhombic,mmm,Pnma,metaborate,,,,,,B,O,,,Er,,"B $\in$ [0.1, 0.5]",Positive B,1.482841967552888,[4.0],[4.0]
mp-680724,Lu(BO2)3,1.375257024810249,0.3656827787842818,Tetrahedron,1,8d,1,"[0.13459786227196935, 0.1634026096576796, 0.02218908534475174, 0.08859409328550447, 0.08600227404041784, 0.3526995299356051]",0.0,0.141247575755988,AB3C6,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",GGA,B-Lu-O,0.0,-3.197512531291666,5.7476,3,Orthorhombic,mmm,Pnma,metaborate,,,,,,B,O,,,Lu,,"B $\in$ [0.1, 0.5]",Positive B,1.481495136571086,[4.0],[4.0]
mp-683867,Tb(BO2)3,1.3815686444955204,0.3450001725033104,Tetrahedron,1,8d,1,"[0.09486391839476295, 0.33180548482285543, 0.07338605699041548, 0.024900678044663623, 0.11301872625501493, 0.14581926724559793]",0.0,0.1306323552922184,AB3C6,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals",GGA,B-O-Tb,0.0,-3.194689366166665,5.424100000000001,3,Orthorhombic,mmm,Pnma,metaborate,,,,,,B,O,,,Tb,,"B $\in$ [0.1, 0.5]",Positive B,1.4817962772016982,[4.0],[4.0]
mp-683990,Na3Mg(BO2)5,1.3821759039952233,0.3644661318289873,"Tetrahedron, Trigonal plane",2,8c,1,"[0.03816803074008488, 0.018901850916950368, 0.046475000747725335, 0.025614304794035456, 0.010408056198774834]",0.0,0.027913448679514175,AB3C5D10,2,2,1,3.5,3.0,4.0,3.5,3.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Metalloids, Nonmetals",GGA,B-Mg-Na-O,0.0,-2.752547900985329,4.4625,4,Orthorhombic,mmm,Pbca,metaborate,Na,Mg,,,,B,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.4089956890596422,"[3.0, 4.0]","[3.0, 4.0]"
mp-684065,Ti5(B6O13)2,1.4854236970171324,0.0175407605653606,Tetrahedron,1,16g,1,"[0.0757896451766602, 0.03160956581324589, 0.08880934073374377]",0.0,0.06540285057454996,A5B12C26,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA,B-O-Ti,0.0328672060426349,-2.7324642402984503,0.0,3,Tetragonal,4/mmm,I4_1/acd,oxide,,,Ti,,,B,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.490516114152977,[4.0],[4.0]
mp-686590,Sr16Cu8BC7O40,1.3918640884712592,0.026024516043019,Trigonal plane,1,1a,1,[0.014943843505758742],0.0,0.014943843505758742,AB7C8D16E40,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Transition Metals",GGA,B-C-Cu-O-Sr,0.033363134722216,-2.4098148909953707,0.0,5,Triclinic,1,P1,oxide,,Sr,Cu,,,B,"C, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.3920237829045092,[3.0],[3.0]
mp-694012,Ca3YAl3B4O15,1.3914702249829172,0.2679083185138348,Trigonal plane,1,"2c, 1b, 1a",3,"[0.07663841482479082, 0.012612021490418863, 0.07666847310401208, 0.011164740179579836, 0.01515661057594225, 0.013412791274717036, 0.007790487950297001, 0.010787440607937768, 0.0028623396992183145, 0.004150156908515731, 0.003407633843753615]",0.0,0.02133191913265303,AB3C3D4E15,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Al-B-Ca-O-Y,0.0332290025321011,-3.325067713525641,4.4422,5,Monoclinic,m,Pm,oxide,,Ca,Y,,Al,B,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.3913554241537278,[3.0],[3.0]
mp-6943,Ca4GdB3O10,1.3889502830370206,0.0538597228660705,Trigonal plane,1,"2b, 1a",2,"[0.009815884316116763, 0.0010296328782994398]",0.0,0.005422758597208101,AB3C4D10,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals",GGA,B-Ca-Gd-O,0.0,-3.3751146979166657,3.0999,4,Monoclinic,m,Cm,oxide,,Ca,,,,B,"C, O",,,Gd,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.389062963039044,[3.0],[3.0]
mp-694911,BaCaBO3F,1.3936499269085156,-0.132001799614492,"Triangular cupola, Trigonal plane, Square-face monocapped antiprism",3,1a,1,"[1.4987378378139973, 4.893489912904646, 4.769213419558051, 0.0003289999917100317, 0.00660487786447531, 0.001150202255396789]",0.0,1.8615875417313796,ABCDE3,3,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Metalloids, Nonmetals",GGA,B-Ba-Ca-F-O,0.0066573774829947,-3.445574789642857,3.8701,5,Triclinic,1,P1,orthoborate,,"Ca, Ba",,,,B,"C, O",F,,,,"B $\in$ [-1, -0.1]",Negative B,1.3936473040788533,[3.0],[3.0]
mp-695475,Ca3YGa3B4O15,1.3921200245296337,0.2553374977790658,Trigonal plane,1,"2c, 1b, 1a",3,"[0.0059696901212079575, 0.013586184706197938, 0.07827527386512918, 0.07559750059696986, 0.0061965904644174915, 0.051995500372708246, 0.04259191301963793, 0.040708042439650094, 0.028459654408228712, 0.0265296455411761, 0.030156486542520827]",0.0,0.03636968018889494,AB3C3D4E15,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,B-Ca-Ga-O-Y,0.0356889958012835,-2.9890666962179493,3.9961,5,Monoclinic,m,Pm,oxide,,Ca,Y,,Ga,B,"C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.3921473692895414,[3.0],[3.0]
mp-695976,NiB6(H8O9)2,1.4189977252991244,0.0760905056226603,"Tetrahedron, Trigonal plane",2,4e,1,"[0.030793147946921423, 0.05909869035099982, 0.035673565343233134, 0.07723122242793505, 0.021047759045968478, 0.05482222485673631]",0.0,0.04644443499529904,AB6C16D18,2,2,1,3.5,3.0,4.0,3.5,3.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA_U,B-H-Ni-O,0.0318784316260156,-1.8313809253658533,4.9323,4,Monoclinic,2/m,P2_1/c,oxide,,,Ni,,,B,"H, N, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.4364239249205184,"[3.0, 4.0]","[3.0, 4.0]"
mp-696403,BHO2,1.3674014009693274,0.0043154189540735,Trigonal plane,1,4c,1,"[0.010226788592372553, 0.02593464092877769, 0.018096775532470948]",0.0,0.018086068351207064,ABC2,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals",SCAN,B-H-O,0.0027165514583469,-2.022221216354153,6.3043,3,Orthorhombic,mmm,Pnma,oxide,,,,,,B,"H, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.367428281523737,[3.0],[3.0]
mp-696416,NaSi3BO8,1.44010278033381,0.1467989637307254,Tetrahedron,1,2i,1,[0.10313216333817715],0.0,0.10313216333817715,ABC3D8,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals",GGA,B-Na-O-Si,0.0073395691025748,-3.068491370426613,5.3553,4,Triclinic,-1,P-1,oxide,Na,,,,,"B, Si","N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.4830083712245257,[4.0],[4.0]
mp-696618,CaB2(H2O3)2,1.455490853822978,0.1253769118375525,Tetrahedron,1,4f,1,[0.05065327049688633],0.0,0.05065327049688633,AB2C4D6,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals",GGA,B-Ca-H-O,0.0150541167307691,-2.258517069102564,5.5553,4,Monoclinic,2/m,C2/c,oxide,,Ca,,,,B,"H, C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.488000702185042,[4.0],[4.0]
mp-697563,Ca4MgB4H6(CO9)2,1.3591634712583194,0.4230854333828214,Tetrahedron,1,"2i, 2h",2,"[0.17997457380664433, 0.17988247453499517]",0.0,0.17992852417081975,AB2C4D4E6F18,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals",GGA,B-C-Ca-H-Mg-O,0.0476334609285693,-2.4812864231190472,4.2989,6,Monoclinic,2/m,C2/m,oxide,,"Mg, Ca",,,,B,"H, C, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.4849971807032931,[4.0],[4.0]
mp-698205,LiB(HO2)2,1.4482099054664257,0.1163095890735417,Tetrahedron,1,4e,1,[0.06962439063895787],0.0,0.06962439063895787,ABC2D4,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2,2,"O2-, O-","Alkali Metals, Metalloids, Nonmetals",GGA,B-H-Li-O,0.0070550180625019,-1.850171445937498,3.2461,4,Monoclinic,2/m,P2_1/c,oxide,Li,,,,,B,"H, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.4835800886871469,[4.0],[4.0]
