material_id,chem_formula,R$_0$,B,Ni_chemenv,num_Ni_chemenvs,Ni_wyckoff,num_Ni_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Ni_sites,num_CN_env,num_charge_states,NiX_coordn,NiO_coordn,mean_coordn_Ni-X,min_coordn_Ni-X,max_coordn_Ni-X,mean_coordn_Ni-O,min_coordn_Ni-O,max_coordn_Ni-O,mean_Ni_charge,min_Ni_charge,max_Ni_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_NiO_BondL
mp-695469,Li3Cr13Ni3(SO4)24,1.968091295530524,0.07198400848964,Octahedron,1,1a,1,"[0.016903633483367, 0.676532685073688, 0.6695162393082551]",0.0,0.4543175192884367,A3B3C13D24E96,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Cr-Li-Ni-O-S,0.02848040682554,-1.968840939352518,2.2487,5,Triclinic,1,P1,sulfate,Li,,"Cr, Ni",,,,"C, N, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.0481792984772516
mp-698001,La5Re3NiO16,2.272457604821452,-0.1387524096408841,Octahedron,1,2e,1,[0.22664939767584003],0.0,0.22664939767584003,AB3C5D16,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Lanthanides, Nonmetals, Transition Metals",GGA_U,La-Ni-O-Re,0.037142854600014,-2.9433375481,0.0,4,Triclinic,-1,P-1,oxide,,,"Ni, Re",,,,"N, O",,,La,,"B $\in$ [-1, -0.1]",Negative B,2.1160399811739308
mp-698587,TiNiO3,1.935334713974132,0.1414955253395566,Octahedron,1,1a,1,"[0.8988102645526531, 0.665052351588433, 0.5402640643218101, 0.5873941373895071, 0.570933807073811, 0.6414668066105691, 0.5869946304150641, 0.6103518313502541, 0.557452917249531, 0.623669650400144]",0.0,0.6282390460951777,ABC3,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Ni-O-Ti,0.020012813999999,-2.576704852666667,1.708199999999999,3,Triclinic,1,P1,oxide,,,"Ti, Ni",,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.092970639232725
mp-698691,K4Ti3Ni(PO4)6,1.933681910504284,0.1102919281775727,no_data,1,no_data,1,no_data,0.0,no_data,AB3C4D6E24,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,K-Ni-O-P-Ti,0.013671450625003,-2.844651223733083,2.308099999999999,5,Monoclinic,2,P2_1,phosphate,K,,"Ti, Ni",,,,"N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0555034663819263
mp-698842,Li19Ni23O42,1.8897088496494976,0.1555338336923743,Octahedron,1,"2i, 1b",2,"[0.377484798119952, 0.44074246007300605, 0.159345118369483, 0.295905904826802, 0.179075219012809, 0.279088705573585, 0.385562315639757, 0.267095595318442, 0.331075551091677, 0.43216166750663404, 0.26720544109217703, 0.36246397923298]",0.0,0.3147672296547754,A19B23C42,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Ni-O,0.006217282063493,-1.465116302896826,0.0,3,Triclinic,-1,P-1,oxide,Li,,Ni,,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0252477670298235
mp-704879,Ni5Te4(BrO6)2,2.0482695922357497,0.0536988180000104,Octahedron,1,"4f, 2e",2,"[4.090109926845105, 3.052800964273214, 5.616659416513278]",0.333,4.253190102543866,A2B4C5D12,1,2,1,"[6.0, 6.0]","[5.0, 6.0]",6.0,6.0,6.0,5.5,5.0,6.0,2.0,2.0,2.0,1.5,1,2,"Br-, O2-","Halogens, Metalloids, Nonmetals, Transition Metals",GGA_U,Br-Ni-O-Te,0.0,-1.33437666789855,0.0,4,Monoclinic,2/m,C2/c,hypobromite,,,Ni,,,"B, Te","N, O",Br,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.1184897818118382
mp-704915,Na2Ni2(B4O7)3,0.8902544314202785,1.0989081542645796,Octahedron,1,4f,1,[0.960501880668799],0.0,0.960501880668799,A2B2C12D21,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,B-Na-Ni-O,0.0,-2.645993113452935,3.7742999999999993,4,Monoclinic,2/m,C2/c,tetraborate,Na,,Ni,,,B,"N, O",,,,,B > 1,Positive B,2.1093469145212347
mp-705059,TlNi4(PO4)3,2.0165056811574664,0.0918467680694492,Octahedron,1,"4b, 2a",2,"[4.828461777087323, 3.709707326928106, 3.00977611340468]",0.0,3.84931507247337,AB3C4D12,1,2,1,"[5.0, 6.0]","[5.0, 6.0]",5.5,5.0,6.0,5.5,5.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Ni-O-P-Tl,0.041061636437508,-2.042607548863095,2.4213,4,Orthorhombic,mm2,Cmc2_1,phosphate,,,Ni,,Tl,,"N, O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.101771331856798
mp-705401,Li2Ni4P4O15,1.8543074001646995,0.2012037114980299,"Tetrahedron, Octahedron",2,"4f, 2e, 2d",3,"[1.148675603427318, 1.232465568132664, 0.703345051823213, 3.577523719496325, 1.052072250829099, 1.898327580697539]",0.0,1.6020682957343595,A2B4C4D15,2,2,1,"[4.0, 6.0]","[4.0, 6.0]",5.0,4.0,6.0,5.0,4.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Ni-O-P,0.047155568199993,-2.259311689009523,3.3233,4,Monoclinic,2/m,C2/c,oxide,Li,,Ni,,,,"N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.070918574306025
mp-705432,Li6Ni5(P2O7)4,1.5571120663356428,0.4956761486037558,Octahedron,1,2i,1,"[2.010813425048136, 2.167482476345843, 1.103850075945889, 0.8005666507026721, 1.752283906258104]",0.0,1.5669993068601287,A5B6C8D28,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Ni-O-P,0.038332059007089,-2.409616170683889,3.4812,4,Triclinic,-1,P-1,oxide,Li,,Ni,,,,"N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1078447697461087
mp-705519,Ni15O16,1.4811654621773749,0.5745191292250567,Octahedron,1,"3b, 12h",2,"[0.18698639965152702, 0.13725663791293602]",0.0,0.16212151878223152,A15B16,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.13,2.13,2.13,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Ni-O,0.038222333064516,-1.141174366451612,0.0,2,Cubic,m-3m,Im-3m,oxide,,,Ni,,,,"N, O",,,,,"B $\in$ [0.5, 1]",Positive B,2.0925728230629406
mp-705828,Li23Ni17O40,1.8679992608873024,0.1427206962742923,Octahedron,1,"2i, 1b",2,"[0.206881242308411, 0.35352783226857304, 0.21010439806345002, 0.25519869289431, 0.10331806917281401, 0.36460560054829305, 0.409698032750391, 0.333332999705854, 0.378239205271848]",0.0,0.2905451192204383,A17B23C40,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Ni-O,0.021620285958336,-1.515544620708333,0.0,3,Triclinic,-1,P-1,oxide,Li,,Ni,,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9455349245253357
mp-705890,Ca2V3Ni2AgO12,2.02774973603598,0.0531249238412981,Octahedron,1,8c,1,[0.08796370488723401],0.0,0.08796370488723401,AB2C2D3E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Transition Metals",GGA_U,Ag-Ca-Ni-O-V,0.0,-2.297323727083333,2.0567,5,Tetragonal,4/mmm,I4_1/acd,oxide,,Ca,"V, Ni, Ag",,,,"C, N, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.086198420524172
mp-720723,KAl2NiP3(H2O7)2,2.0571879567586864,0.0298894426866734,Octahedron,1,2e,1,[1.7785351383742172],0.0,1.7785351383742172,ABC2D3E4F14,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Al-H-K-Ni-O-P,0.002222197566675,-2.456250234047142,1.5108,6,Monoclinic,2/m,C2/c,oxide,K,,Ni,,Al,,"H, N, O, P",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.094308692035914
mp-725430,Li2Ti4Ni(PO5)4,1.9503626455992933,0.1103076452934487,Octahedron,1,1h,1,[1.6534416972009711],0.0,1.6534416972009711,AB2C4D4E20,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Ni-O-P-Ti,0.004925097258061,-2.962019529953918,2.9428,5,Triclinic,-1,P-1,oxide,Li,,"Ti, Ni",,,,"N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0759554983660053
mp-731452,Li6Ti8Ni(PO5)8,1.935425881196808,0.124615777740975,Octahedron,1,1e,1,[1.629359359148784],0.0,1.629359359148784,AB6C8D8E40,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Ni-O-P-Ti,0.002900712460323,-3.004299587996977,3.022299999999999,5,Triclinic,-1,P-1,oxide,Li,,"Ti, Ni",,,,"N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.077337141760357
mp-734378,Ni2P2O7,1.7878182404067768,0.2564052172639935,"Octahedron, Trigonal bipyramid",2,4e,1,"[2.381268722854479, 2.597608265682489]",0.0,2.4894384942684837,A2B2C7,2,2,1,"[5.0, 6.0]","[5.0, 6.0]",5.5,5.0,6.0,5.5,5.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",r2SCAN,Ni-O-P,0.002308617045454,-2.226216732662337,3.589899999999999,3,Monoclinic,2/m,P2_1/c,oxide,,,Ni,,,,"N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0474818599726152
mp-735541,NiSn2H12(OF)6,2.0414253153229898,0.0427154321238729,Octahedron,1,4a,1,[0.08457976738627701],0.0,0.08457976738627701,AB2C6D6E12,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,F-H-Ni-O-Sn,0.0,-1.689408495648148,4.6485,5,Triclinic,-1,P-1,fluoride,,,Ni,,Sn,,"H, N, O, S",F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.0891632763659715
mp-746672,NiP2H2O7,1.8735665139463216,0.1538150919124593,Octahedron,1,4e,1,"[0.7499246381157251, 0.807840195001284]",0.0,0.7788824165585045,AB2C2D7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",SCAN,H-Ni-O-P,0.003128447291667,-2.118902383794642,4.3884,4,Monoclinic,2/m,P2_1/c,oxide,,,Ni,,,,"H, N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0501015941169065
mp-752478,Na4NiO4,1.8285375472859504,0.4793870913691654,Tetrahedron,1,2i,1,[0.168946722997579],0.0,0.168946722997579,AB4C4,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Na-Ni-O,0.039060979606482,-1.332105811168581,0.789,3,Triclinic,-1,P-1,oxide,Na,,Ni,,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.8289768980356198
mp-752523,Li2FeNi3O8,1.696393050311228,0.4709151285232312,Octahedron,1,"1d, 1a, 4j",3,"[1.098381601126108, 0.9805312356185871, 0.39115161869184806]",0.0,0.8233548184788478,AB2C3D8,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Fe-Li-Ni-O,0.038804654161934,-1.308468574047619,0.0,4,Monoclinic,2/m,C2/m,oxide,Li,,"Fe, Ni",,,,"N, O",F,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9443265312130777
mp-752531,Li(NiO2)2,1.677958926365872,0.4764448162441123,Octahedron,1,"2c, 2a",2,"[0.362991815849441, 1.090688817760233]",0.0,0.726840316804837,AB2C4,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Ni-O,0.043377514107141,-1.173015617619047,0.0,3,Orthorhombic,mmm,Imma,oxide,Li,,Ni,,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9318245502335147
mp-752647,TiNi(PO4)2,1.9590540924472573,0.1326425129932233,Octahedron,1,1a,1,"[2.809071825494631, 0.6812895374764321, 3.789776722117201]",0.0,2.4267126950294213,ABC2D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA_U,Ni-O-P-Ti,0.018054812777778,-2.688312071607143,2.2899000000000003,4,Trigonal,3,R3,phosphate,,,"Ti, Ni",,,,"N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1092899575813053
mp-752655,Li4Nb2Fe3Ni3O16,1.4427773049407728,0.8503638437189951,Octahedron,1,"2b, 1a",2,"[0.835418667588472, 1.066122072918268]",0.0,0.9507703702533701,A2B3C3D4E16,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Fe-Li-Nb-Ni-O,0.041978224526785,-1.9808559726190471,0.0,5,Monoclinic,m,Cm,oxide,Li,,"Fe, Ni, Nb",,,,"N, O",F,,,,"B $\in$ [0.5, 1]",Positive B,2.0316571618367294
mp-752703,Li2CoNi3O8,1.9195238996670465,0.0043720344284597,Octahedron,1,3e,1,[0.6438488648625771],0.0,0.6438488648625771,AB2C3D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Co-Li-Ni-O,0.013071243839283,-1.2801518890476191,0.0,4,Trigonal,-3m,R-3m,oxide,Li,,"Co, Ni",,,,"C, N, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,1.9213058967314802
mp-752716,Li2VNi(PO4)2,1.947037917002173,0.1619474630559826,Octahedron,1,2e,1,[2.129184426902124],0.0,2.129184426902124,ABC2D2E8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Ni-O-P-V,0.041329184732142,-2.498223306496599,1.6593,5,Monoclinic,2/m,P2_1/m,phosphate,Li,,"V, Ni",,,,"N, O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.125286583460894
mp-752750,Li3Ni4O4F3,1.5954658988277255,0.4736038054217182,Octahedron,1,2e,1,"[0.010497902765319, 0.004152558848232]",0.0,0.007325230806775501,A3B3C4D4,1,2,1,"[6.0, 6.0]","[5.0, 6.0]",6.0,6.0,6.0,5.5,5.0,6.0,2.0,2.0,2.0,1.5,1,2,"F-, O2-","Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,F-Li-Ni-O,0.045635623571428,-2.006737931071428,2.241,4,Tetragonal,4/mmm,I4/mmm,fluoride,Li,,Ni,,,,"N, O",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0952326168391853
mp-752828,Li2Si2NiO6,1.802001623760485,0.2636047216880297,Tetrahedron,1,1a,1,"[0.120963384472812, 0.12653230405514101, 0.126847046575568, 0.12448266307661901]",0.0,0.12470634954503501,AB2C2D6,1,1,1,[4.0],[4.0],4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA_U,Li-Ni-O-Si,0.037843572954552,-2.654854370151515,3.6885,4,Orthorhombic,1,Fdd2,oxide,Li,,Ni,,,Si,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9856776913523126
mp-752986,Li4CuNi3O8,1.9170265201861127,0.0995681429039885,Octahedron,1,"2f, 1b",2,"[0.6484983521631771, 0.7795976060545721]",0.0,0.7140479791088745,AB3C4D8,1,2,1,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,2.0,2,2,"O-, O2-","Alkali Metals, Nonmetals, Transition Metals",GGA_U,Cu-Li-Ni-O,0.017839251875,-1.468299575208333,0.036,4,Monoclinic,2/m,C2/m,oxide,Li,,"Ni, Cu",,,,"C, N, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.012132882540903
mp-752993,Li4Mn3Ni3(WO8)2,1.7591401512559173,0.2895580435523413,Octahedron,1,"2b, 1a",2,"[0.433978572747351, 1.055130436654854]",0.0,0.7445545047011025,A2B3C3D4E16,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Mn-Ni-O-W,0.029279784178576,-1.975568400611658,0.5307000000000001,5,Monoclinic,m,Cm,oxide,Li,,"Mn, Ni, W",,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.081430736591365
mp-753027,Na4Ni3O7,1.836832554023502,0.2948427187894794,Octahedron,1,6f,1,[0.7404345994693591],0.0,0.7404345994693591,A3B4C7,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.33,3.33,3.33,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Na-Ni-O,0.036966479345237,-1.291160317179802,0.0,3,Trigonal,-3,R-3,oxide,Na,,Ni,,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9979777509908236
mp-753049,NaNi5O6,2.0894982290405943,0.0154812289555687,Octahedron,1,"1a, 1b",2,"[0.381491897378582, 0.35823165818746705, 0.39787974719525704, 0.39039886104793103, 0.375239985628589]",0.0,0.38064842988756525,AB5C6,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Na-Ni-O,0.032538302708338,-1.223895851781607,0.0,3,Monoclinic,2/m,C2/m,oxide,Na,,Ni,,,,"N, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.103366695743844
mp-753092,Li4Ni3O3F4,2.1110847339743986,-0.0135000502480524,Octahedron,1,"2e, 1b",2,"[0.016961688300630003, 0.011387239168526]",0.0,0.014174463734578,A3B3C4D4,1,2,1,"[6.0, 6.0]","[5.0, 6.0]",6.0,6.0,6.0,5.5,5.0,6.0,2.0,2.0,2.0,1.5,1,2,"F-, O2-","Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,F-Li-Ni-O,0.040360575357142,-2.290109064166667,2.168199999999999,4,Tetragonal,4/mmm,I4/mmm,fluoride,Li,,Ni,,,,"N, O",F,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.0886603071352763
mp-753100,Li4Ni3Sn(PO4)4,2.3428218423835707,-0.1785460925776255,Octahedron,1,"2b, 2a",2,"[1.893894475393934, 2.24233791330103, 3.390081706635414]",0.0,2.508771365110126,AB3C4D4E16,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Li-Ni-O-P-Sn,0.048882062023809,-2.342508054889456,2.015,5,Monoclinic,m,Pm,phosphate,Li,,Ni,,Sn,,"N, O, P, S",,,,,"B $\in$ [-1, -0.1]",Negative B,2.1463106439217605
mp-753186,Li4Mn3(NiO4)3,1.891824383480185,0.1745092020421283,Octahedron,1,"2i, 1c",2,"[1.112829080762578, 0.915092003707443]",0.0,1.0139605422350106,A3B3C4D12,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Mn-Ni-O,0.034126727954541,-1.757128810778474,0.1532,4,Triclinic,-1,P-1,oxide,Li,,"Mn, Ni",,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0373660618386547
mp-753219,Li3MnNi3O8,1.6631132463881713,0.4541905536047156,Octahedron,1,"1a, 2e",2,"[0.851986691801334, 0.137802777196459]",0.0,0.49489473449889654,AB3C3D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Mn-Ni-O,0.018566930916668,-1.583539662528735,0.0,4,Monoclinic,2/m,C2/m,oxide,Li,,"Mn, Ni",,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9866819364123762
mp-753275,Li3FeNi3O8,1.6801248471704633,0.4926150493783409,Octahedron,1,"1a, 2e",2,"[0.694904687908938, 0.061482892012513]",0.0,0.3781937899607255,AB3C3D8,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Transition Metals",GGA_U,Fe-Li-Ni-O,0.020682104902775,-1.468135599333333,0.0,4,Monoclinic,2/m,C2/m,oxide,Li,,"Fe, Ni",,,,"N, O",F,,,,"B $\in$ [0.1, 0.5]",Positive B,1.951030241966253
mp-753296,Li2(NiO2)3,1.783300847545732,0.2532041406466208,Octahedron,1,2a,1,"[0.667107789973239, 0.7682453299727, 0.29405318453780804]",0.0,0.576468768161249,A2B3C6,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Ni-O,0.046873058825759,-1.271919406515151,0.323399999999999,3,Monoclinic,m,Cc,oxide,Li,,Ni,,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,1.9223889593397472
mp-753301,Na4(NiO2)5,2.1509334673144407,-0.3029818967444577,Octahedron,1,"2i, 1c",2,"[0.46453864373768006, 1.260786987597813, 0.930500965013328]",0.0,0.8852755321162737,A4B5C10,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,Na-Ni-O,0.0,-1.257373889237748,0.517199999999999,3,Triclinic,-1,P-1,oxide,Na,,Ni,,,,"N, O",,,,,"B $\in$ [-1, -0.1]",Negative B,1.9791254727627559
mp-753337,Li2VNiO4,2.1172745818342045,-0.0301704506796977,Octahedron,1,2d,1,[0.47089442995891306],0.0,0.47089442995891306,ABC2D4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Ni-O-V,0.041756273125001,-2.145063296458332,1.8664,4,Orthorhombic,mmm,Imma,oxide,Li,,"V, Ni",,,,"N, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.0832479778366975
mp-753344,LiNi6O7,2.050233893533249,0.0086660177632401,Octahedron,1,"1h, 2i, 1f",3,"[0.11687551598647401, 0.11219409437468801, 0.062690567886726, 0.010816021165796, 0.008992191653181, 0.045294544665973005, 0.030571637301201004]",0.0,0.055347796147719855,AB6C7,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",r2SCAN,Li-Ni-O,0.016778067023808,-1.281280375595238,0.0,3,Triclinic,-1,P-1,oxide,Li,,Ni,,,,"N, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.0519697545933697
mp-753347,Li2MnNiO4,1.893842372007416,0.1612757132616531,Octahedron,1,2b,1,[0.564051518321215],0.0,0.564051518321215,ABC2D4,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Li-Mn-Ni-O,0.030842478125,-1.908763394324712,0.2564,4,Orthorhombic,mmm,Imma,oxide,Li,,"Mn, Ni",,,,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.071683306646435
mp-753386,NaNi2O3,2.0189184585789977,0.0847639243051555,Octahedron,1,"2k, 1c, 1h, 1d, 2l, 1b",6,"[1.233774937609378, 1.04289635996348, 0.9296507273680951, 1.218562707731947, 0.870616376832372, 0.7947921161434991]",0.0,1.015048870941462,AB2C3,1,2,2,"[6.0, 6.0]","[6.0, 6.0]",6.0,6.0,6.0,6.0,6.0,6.0,2.5,2.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA_U,Na-Ni-O,0.032680666666672,-1.262102342313216,0.0,3,Monoclinic,2/m,C2/m,oxide,Na,,Ni,,,,"N, O",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.0839658771122673
