material_id,chem_formula,R$_0$,B,Sc_chemenv,num_Sc_chemenvs,Sc_wyckoff,num_Sc_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Sc_sites,num_CN_env,num_charge_states,mean_coordn_Sc-X,min_coordn_Sc-X,max_coordn_Sc-X,mean_coordn_Sc-O,min_coordn_Sc-O,max_coordn_Sc-O,mean_Sc_charge,min_Sc_charge,max_Sc_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_ScO_BondL,ScX_coordn,ScO_coordn
mp-2713248,Na4Sc3Nb(PO4)6,1.78299139602225,0.4538833765774108,Octahedron,1,1a,1,"[0.22716023986036707, 0.08085119224822425, 0.46787932121910664, 0.2006483733415942, 0.16477679551291938, 0.3309420601123013, 0.21111367133194453, 0.2426835810493811, 0.5443359608830679]",0.0,0.2744879106176563,AB3C4D6E24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-Nb-O-P-Sc,0.0089953762719305,-3.0312665682905537,2.4461000000000004,5,Triclinic,1,P1,phosphate,Na,,"Sc, Nb",,,,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.100280438729649,[6.0],[6.0]
mp-2713276,Na2ScGaP2SO12,1.87694667080324,0.2965288671544804,Octahedron,1,1a,1,"[0.3720976511955458, 0.32124204560640574, 0.2970710165300232, 0.25830228049649856, 0.1963117028093638, 0.24514898411083885]",0.0,0.2816956134581126,ABCD2E2F12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ga-Na-O-P-S-Sc,0.0481461455263199,-2.641720832125141,3.6652,6,Triclinic,1,P1,oxide,Na,,Sc,,Ga,,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0860075451504696,[6.0],[6.0]
mp-2713279,Na3Ca2Sc2PS5O24,1.8026958465917933,0.4515430713193364,Octahedron,1,1a,1,"[0.38322415508557095, 0.5347113739650264, 0.42821430710926434, 0.42483256161603344, 0.20547353494301274, 0.1978641465675984]",0.0,0.3623866798810844,AB2C2D3E5F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Ca-Na-O-P-S-Sc,0.0244580906306284,-2.602893491476057,3.9347,6,Triclinic,1,P1,oxide,Na,Ca,Sc,,,,"C, N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1208743628996363,[6.0],[6.0]
mp-2713292,Na4Sc3Ta(PO4)6,1.769057980274367,0.4688900822419118,Octahedron,1,1a,1,"[0.18877233538394056, 0.08385156079316378, 0.4414360398139621, 0.164075673382543, 0.14352631710991537, 0.28860658476091566, 0.18228750991522694, 0.2218616883023228, 0.5108929022588667]",0.0,0.2472567346356508,AB3C4D6E24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-P-Sc-Ta,0.0105333145614032,-3.0625220619045885,3.1489000000000003,5,Triclinic,1,P1,phosphate,Na,,"Sc, Ta",,,,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.096833674608588,[6.0],[6.0]
mp-2713295,Na2Sc2P2SO12,1.857125521812412,0.3511037305266916,Octahedron,1,6a,1,"[0.21373635481462644, 0.20972168441756095]",0.0,0.2117290196160937,AB2C2D2E12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-P-S-Sc,0.0142714421052723,-2.9139046149760177,4.3775,5,Monoclinic,m,Cc,oxide,Na,,Sc,,,,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.104661236769412,[6.0],[6.0]
mp-2713296,Na2ScAlP2SO12,1.8695413328567825,0.3126369790184259,Octahedron,1,1a,1,"[0.608983288055862, 0.5628333148557009, 0.40026328518470206, 0.3869046239835153, 0.2598687275267656, 0.3046823673282989]",0.0,0.42058926782247413,ABCD2E2F12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Al-Na-O-P-S-Sc,0.049156914824568,-2.807289693484789,4.3307,6,Triclinic,1,P1,oxide,Na,,Sc,,Al,,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.089956002860215,[6.0],[6.0]
mp-2713317,Na2ZrSc(PO4)3,1.8414417217280472,0.3723020508738998,Octahedron,1,6a,1,[0.16335572062268652],0.0,0.16335572062268652,ABC2D3E12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-P-Sc-Zr,0.016359618245616,-3.098028755527396,4.1662,5,Monoclinic,m,Cc,phosphate,Na,,"Sc, Zr",,,,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1018586263442285,[6.0],[6.0]
mp-2713359,Na10ScNb7(SiO4)12,1.6247341709335337,0.7093662972413359,Octahedron,1,1a,1,"[0.480628939244434, 0.5614081346506093, 0.48465012275986]",0.0,0.5088957322183011,AB7C10D12E48,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-Nb-O-Sc-Si,0.0330966268696553,-3.0081122462665792,2.7687,5,Triclinic,1,P1,silicate,Na,,"Sc, Nb",,,Si,"N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.117931078207026,[6.0],[6.0]
mp-2713415,ScNbP2SO12,1.9920648923283024,0.1019602082597011,Octahedron,1,6a,1,[0.04092990200464666],0.0,0.04092990200464666,ABCD2E12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA,Nb-O-P-S-Sc,0.0239795557189541,-2.8046177745168066,2.5778,5,Monoclinic,m,Cc,oxide,,,"Sc, Nb",,,,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.066044388384745,[6.0],[6.0]
mp-2713444,Na2MgScP(SO6)2,1.7413495415818598,0.515014470946199,Octahedron,1,2a,1,"[0.21626265657770744, 0.2733187920888582, 0.2901107410171513]",0.0,0.25989739656123895,ABCD2E2F12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Mg-Na-O-P-S-Sc,0.0263677496365897,-2.6113883050386746,4.093,6,Monoclinic,m,Cc,oxide,Na,Mg,Sc,,,,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.101928752566612,[6.0],[6.0]
mp-2713446,Na5ZrSc3(PO4)6,1.6647871120898976,0.6379290490087717,Octahedron,1,1a,1,"[0.10915091212093922, 0.10887501606313382, 0.28325403497740664, 0.2783786588722334, 0.30938709721553204, 0.30311403465374426, 0.29650295762739676, 0.3061546041356686, 0.4557927237438698]",0.0,0.2722900043788805,AB3C5D6E24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-P-Sc-Zr,0.0169576670940152,-3.0744429149509487,3.8871,5,Triclinic,1,P1,phosphate,Na,,"Sc, Zr",,,,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.109599209818187,[6.0],[6.0]
mp-2713481,ScTaP2SO12,1.9749464679547848,0.1206873433318694,Octahedron,1,6a,1,[0.05688561199873849],0.0,0.05688561199873849,ABCD2E12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA,O-P-S-Sc-Ta,0.0296275830392147,-2.87249787239916,3.2109,5,Monoclinic,m,Cc,oxide,,,"Sc, Ta",,,,"O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0625069304530066,[6.0],[6.0]
mp-2713488,Na2ScZnP(SO6)2,1.770345231883217,0.4772129988982098,Octahedron,1,2a,1,"[0.16008507392853788, 0.18593215903033763, 0.20662842779148308]",0.0,0.18421522025011952,ABCD2E2F12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-P-S-Sc-Zn,0.0445131141491224,-2.4299566306527094,4.0887,6,Monoclinic,m,Cc,oxide,Na,,"Sc, Zn",,,,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.104460176766998,[6.0],[6.0]
mp-2713507,NaScTa(PO4)3,1.9124235552678563,0.2046605596852038,Octahedron,1,6a,1,[0.07691329709484072],0.0,0.07691329709484072,ABCD3E12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-P-Sc-Ta,0.0078896920370326,-3.0690470139430297,3.2509,5,Trigonal,3m,R3c,phosphate,Na,,"Sc, Ta",,,,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.056051910439657,[6.0],[6.0]
mp-2713567,Na2ScTi(PO4)3,1.8153221081395536,0.3531100540733457,Octahedron,1,6a,1,[0.17734322480039139],0.0,0.17734322480039139,ABC2D3E12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-P-Sc-Ti,0.0223401542543859,-3.022443606930905,2.2606,5,Monoclinic,m,Cc,phosphate,Na,,"Sc, Ti",,,,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.062313199064779,[6.0],[6.0]
mp-2713637,Na2HfSc(PO4)3,1.8283923541977671,0.3812464839202356,Octahedron,1,6a,1,[0.19903926786609097],0.0,0.19903926786609097,ABC2D3E12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Hf-Na-O-P-Sc,0.0161917810087768,-3.1374908707905544,4.850899999999999,5,Monoclinic,m,Cc,phosphate,Na,,"Sc, Hf",,,,"H, N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.095062552499997,[6.0],[6.0]
mp-2713665,Na2ScSn(PO4)3,1.8477221231636392,0.3318250947935198,Octahedron,1,6a,1,[0.1746818619901469],0.0,0.1746818619901469,ABC2D3E12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Na-O-P-Sc-Sn,0.0139577682017604,-2.798276560702836,2.7955,5,Monoclinic,m,Cc,phosphate,Na,,Sc,,Sn,,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0798213163782133,[6.0],[6.0]
mp-2713709,Na3Sc2Zn2PS5O24,1.812603811167252,0.4146773586492547,Octahedron,1,1a,1,"[0.09021113322019024, 0.1458195284346029, 0.20727349633222666, 0.13397441349215058, 0.13690310224183927, 0.12355627773579919]",0.0,0.13962299190946814,AB2C2D3E5F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-P-S-Sc-Zn,0.0273988849155308,-2.35198458408867,4.0132,6,Triclinic,1,P1,oxide,Na,,"Sc, Zn",,,,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.103742990368572,[6.0],[6.0]
mp-2713711,Na3Mg2Sc2PS5O24,1.789727799910581,0.4391204039978353,Octahedron,1,1a,1,"[0.10000519512873093, 0.16635919742016547, 0.2415078330903851, 0.154066027346314, 0.15789651181425227, 0.14362530889269814]",0.0,0.16057667894875768,AB2C2D3E5F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Mg-Na-O-P-S-Sc,0.0128869397683413,-2.5380171373319134,4.0783,6,Triclinic,1,P1,oxide,Na,Mg,Sc,,,,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0980310516082024,[6.0],[6.0]
mp-2713736,Na3Sc2Ga2P3(SO8)3,1.78972573732857,0.4204404379014853,Octahedron,1,1a,1,"[0.34065666275010514, 0.24654863935151308, 0.2484036551518828, 0.11563338457855185, 0.21693391104109866, 0.4256407362428899]",0.0,0.26563616485267355,A2B2C3D3E3F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Ga-Na-O-P-S-Sc,0.042069365495478,-2.5623677416369324,3.6143,6,Triclinic,1,P1,oxide,Na,,Sc,,Ga,,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.086835657726807,[6.0],[6.0]
mp-2713761,Na2Sc3Nb5(PO4)12,1.935984431513766,0.2068684308126168,Octahedron,1,1a,1,"[0.0637536416876309, 0.11768581459676558, 0.1277960800186316, 0.12901418452921237, 0.10827966366338058, 0.1412153867532448, 0.1387375540032877, 0.15722206581092604, 0.08480230850421935]",0.0,0.11872296661858878,A2B3C5D12E48,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-Nb-O-P-Sc,0.0,-2.9852268560496125,1.9182,5,Triclinic,1,P1,phosphate,Na,,"Sc, Nb",,,,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0811678686463004,[6.0],[6.0]
mp-2713776,Na3Sc2Al2P3(SO8)3,1.776137678754376,0.4301744017565431,Octahedron,1,1a,1,"[0.38675484948406547, 0.3969563429839941, 0.32581543209598224, 0.09506290702896265, 0.30317636052347874, 0.6708485994539504]",0.0,0.363102415261739,A2B2C3D3E3F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Al-Na-O-P-S-Sc,0.0419632945945878,-2.7335555953756714,4.381600000000001,6,Triclinic,1,P1,oxide,Na,,Sc,,Al,,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0801295306431715,[6.0],[6.0]
mp-2713839,Na2Sc3Ta5(PO4)12,1.9241030397858343,0.2175918399281116,Octahedron,1,1a,1,"[0.06749155514773562, 0.12836535093091156, 0.13954031648549484, 0.13986027176160273, 0.11551825641343569, 0.150699915314637, 0.1367571949536116, 0.17098123398969653, 0.092332623945702]",0.0,0.12683852432698084,A2B3C5D12E48,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-P-Sc-Ta,0.0,-3.074654840859136,2.6187,5,Triclinic,1,P1,phosphate,Na,,"Sc, Ta",,,,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0768139508668253,[6.0],[6.0]
mp-2713856,ScTa3(PO4)6,1.9401879447861063,0.1916510779649645,Octahedron,1,"1a, 1c",2,"[0.00954931803878042, 0.024810224945737737, 0.15383150489439637]",0.0,0.06273034929297151,AB3C6D24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA,O-P-Sc-Ta,0.0,-3.065037681613445,2.3725,4,Trigonal,3,P3,phosphate,,,"Sc, Ta",,,,"O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0754415008290445,[6.0],[6.0]
mp-2713866,NaScNb(PO4)3,1.928125881592172,0.1930882125682905,Octahedron,1,6a,1,[0.0849625908771916],0.0,0.0849625908771916,ABCD3E12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-Nb-O-P-Sc,0.0058364181481476,-3.001869709368956,2.4261,5,Trigonal,3m,R3c,phosphate,Na,,"Sc, Nb",,,,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.063634712339716,[6.0],[6.0]
mp-2713877,Na3Sc2In2P3(SO8)3,1.7239509571375409,0.5547624672282764,Octahedron,1,1a,1,"[0.26879813194878055, 0.14852115630786047, 0.28294239240246705, 0.23047017846335077, 0.2178805062083542, 0.24050444306779822]",0.0,0.2315194680664352,A2B2C3D3E3F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA,In-Na-O-P-S-Sc,0.0202720826126219,-2.5425771367270222,3.4671000000000003,6,Triclinic,1,P1,oxide,Na,,Sc,,In,,"N, O, P, S",I,,,,"B $\in$ [0.5, 1]",Positive B,2.113350767274957,[6.0],[6.0]
mp-2713914,ScNb3(PO4)6,1.9615089604341875,0.1635700099321532,Octahedron,1,"1a, 1c",2,"[0.004844709230661371, 0.022884873429116975, 0.12421472893216373]",0.0,0.05064810386398069,AB3C6D24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Transition Metals",GGA,Nb-O-P-Sc,0.0,-2.9547454938095243,1.8216,4,Trigonal,3,P3,phosphate,,,"Sc, Nb",,,,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.076942795949784,[6.0],[6.0]
mp-2713929,ScNb3Si3(SO8)3,1.905230655612692,0.251328955555809,Octahedron,1,1a,1,"[0.17481031727458213, 0.29170053295210757, 0.2822537444636317]",0.0,0.24958819823010714,AB3C3D3E24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA,Nb-O-S-Sc-Si,0.0362481253186306,-2.7108139585049016,1.6888,5,Triclinic,1,P1,oxide,,,"Sc, Nb",,,Si,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1119708785971127,[6.0],[6.0]
mp-2713936,Na3Sc4P3(SO8)3,1.7546153936790725,0.5024465529032649,Octahedron,1,1a,1,"[0.29103069768064715, 0.24191159741967866, 0.1738144833951508, 0.1719343380205616, 0.17257647864168763, 0.3247955407297183, 0.23498280488927517, 0.2512307164018461, 0.19481664847005561, 0.18227209739840017, 0.28756835147840454, 0.18941057017702348]",0.0,0.22636202705853745,A3B3C3D4E24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-P-S-Sc,0.004961744864862,-2.8442252276279234,4.3456,5,Triclinic,1,P1,oxide,Na,,Sc,,,,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.1084825285997,[6.0],[6.0]
mp-2713970,Na3Y2Sc2P3(SO8)3,1.7132109995301297,0.5977345062391943,Octahedron,1,1a,1,"[0.35768131079943316, 0.25639853590858963, 0.3296252626534192, 0.4856285186623196, 0.3460928512762767, 0.30109637937272693]",0.0,0.3460871431121275,A2B2C3D3E3F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-P-S-Sc-Y,0.0299611981981966,-2.8590299186189143,4.0941,6,Triclinic,1,P1,oxide,Na,,"Sc, Y",,,,"N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.132762641350222,[6.0],[6.0]
mp-2713978,ScTa3Si3(SO8)3,1.8924581274171373,0.2588584921275843,Octahedron,1,1a,1,"[0.16096672624715438, 0.3124175473382141, 0.3071710557031647]",0.0,0.2601851097628444,AB3C3D3E24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Transition Metals",GGA,O-S-Sc-Si-Ta,0.0434750364705873,-2.8083678839558823,2.2228000000000003,5,Triclinic,1,P1,oxide,,,"Sc, Ta",,,Si,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.105387572287708,[6.0],[6.0]
mp-2714021,Na6Sc8Si3(S3O16)3,1.753418002792518,0.5155003637595137,Octahedron,1,1a,1,"[0.2945815561722591, 0.3883664329109004, 0.4912633550080385, 0.419729991894276, 0.2589652873451217, 0.3550476044025678, 0.21058332212336278, 0.250335460091836, 0.6091145498962843, 0.23137389158853794, 0.17350938852049538, 0.38110505905262504, 0.31918598743847715, 0.3262235154172178, 0.5698517950982207, 0.3231435662469222, 0.22604542396643004, 0.2041392070711584, 0.18645562525262102, 0.4010809661665773, 0.34315169371635595, 0.40492617108546547, 0.3328948512894952, 0.2833769788330894]",0.0,0.33268548669118064,A3B6C8D9E48,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-S-Sc-Si,0.0334536881447036,-2.713049785100575,3.3801,5,Triclinic,1,P1,oxide,Na,,Sc,,,Si,"N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.124268795660436,[6.0],[6.0]
mp-2714045,Na5Sc2Ti2SiP5O24,1.7687501335515663,0.4529353205194755,Octahedron,1,1a,1,"[0.32622120938373544, 0.42669734064210463, 0.1374848793492035, 0.41111793222511844, 0.24844017825797976, 0.17625969566246963]",0.0,0.2877035392534352,AB2C2D5E5F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Transition Metals",GGA,Na-O-P-Sc-Si-Ti,0.0319367142102571,-3.022856379831901,2.1622,6,Triclinic,1,P1,oxide,Na,,"Sc, Ti",,,Si,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0853286501897235,[6.0],[6.0]
mp-2714055,Na7CaSc3(PO4)6,1.8384885084825853,0.4073760166390406,Octahedron,1,1a,1,"[0.2307562521240691, 0.37922827366747935, 0.39744408268666803, 0.3365353305140558, 0.41036553084113003, 0.50613912838135, 0.24753653365777073, 0.4485859555278536, 0.5376750879969742]",0.0,0.3882517972663723,AB3C6D7E24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Ca-Na-O-P-Sc,0.0109115672764152,-2.997809450874285,4.196,5,Triclinic,1,P1,phosphate,Na,Ca,Sc,,,,"C, N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1224412536184305,[6.0],[6.0]
mp-2714086,NaY2Sc2PS5O24,1.801324841253411,0.4547425033252385,Octahedron,1,1a,1,"[0.07504075366059135, 0.09939254217940277, 0.10762716060504646, 0.0800993806021035, 0.006567268830533699, 0.11537487314783917]",0.0,0.08068366317091949,ABC2D2E5F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-P-S-Sc-Y,0.0191899557261905,-2.689913728624444,2.7144000000000004,6,Triclinic,1,P1,oxide,Na,,"Sc, Y",,,,"N, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1187951649057366,[6.0],[6.0]
mp-2714138,NaLa2Sc2PS5O24,1.7724086006237592,0.4979707662021869,Octahedron,1,1a,1,"[0.24328669773633904, 0.4450744582439663, 0.2897384198879055, 0.06410727140492037, 0.04724748489883347, 0.27714881725039126]",0.0,0.22776719157039269,ABC2D2E5F24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Nonmetals, Transition Metals",GGA,La-Na-O-P-S-Sc,0.0417192352380961,-2.6860406119577767,2.8302,6,Triclinic,1,P1,oxide,Na,,Sc,,,,"N, O, P, S",,,La,,"B $\in$ [0.1, 0.5]",Positive B,2.120160248217804,[6.0],[6.0]
mp-2714142,NaCaSc(SO4)3,1.7756865813267566,0.5527311088161537,Octahedron,1,6a,1,[0.4355772928591124],0.0,0.4355772928591124,ABCD3E12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Nonmetals, Transition Metals",GGA,Ca-Na-O-S-Sc,0.0271456329166648,-2.506869719659961,3.8391,5,Trigonal,3m,R3c,sulfate,Na,Ca,Sc,,,,"C, N, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.1597914249459387,[6.0],[6.0]
mp-2714151,NaScZn(SO4)3,1.86348137187189,0.3283125983770661,Octahedron,1,6a,1,[0.1394217263579926],0.0,0.1394217263579926,ABCD3E12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Transition Metals",GGA,Na-O-S-Sc-Zn,0.0067805760995396,-2.2650352895673698,4.3159,5,Trigonal,3m,R3c,sulfate,Na,,"Sc, Zn",,,,"N, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.091632695511251,[6.0],[6.0]
mp-2714152,Na2La4Sc4SiS11O48,1.679131102254645,0.6696647456087845,Octahedron,1,1a,1,"[0.4411346459269534, 0.2296749555289195, 0.1618169624613398, 0.283926088406054, 0.28264009917838817, 0.32377795674073234, 0.5120505370409218, 0.3253356511198359, 0.2754955134657912, 0.2141031687862315, 0.3235379829041599, 0.23034620653617152]",0.0,0.3003199806746249,AB2C4D4E11F48,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Lanthanides, Metalloids, Nonmetals, Transition Metals",GGA,La-Na-O-S-Sc-Si,0.0480906229017898,-2.631265042098933,2.2303,6,Triclinic,1,P1,oxide,Na,,Sc,,,Si,"N, O, S",,,La,,"B $\in$ [0.5, 1]",Positive B,2.148374241330536,[6.0],[6.0]
