material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Fe_wyckoff,num_Fe_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-1042054,ZnFeP2O7,1.745731055429052,0.3976886328358568,[5.0],2.0,2.0,2.0,Trigonal bipyramid,4i,1,5.0,Fe,0.0,True,5.0,5.0,1.9950871100258003,2.188518603473494,2.1158983463849297,0.07112558101611724,0.19343149344769373,45.92262588745589,19.84095818866134,25.439521766686866,92.4783134834306,5.0,1.0,2,Trigonal bipyramid
mp-1042054,ZnFeP2O7,1.745731055429052,0.3976886328358568,[5.0],2.0,2.0,2.0,Trigonal bipyramid,4i,1,5.0,Fe,0.0,True,6.0,5.0,1.9950836782565347,2.187135166354555,2.1156251597445026,0.0709399082806119,0.19205148809802042,45.90509588964254,19.82433713871854,25.4253833334587,92.42633288144889,5.0,1.0,3,Trigonal bipyramid
mp-1042054,ZnFeP2O7,1.745731055429052,0.3976886328358568,[5.0],2.0,2.0,2.0,Trigonal bipyramid,4i,1,5.0,Fe,0.0,True,7.0,5.0,1.995374815523062,2.1871862236009862,2.1156515204394557,0.07087332903086581,0.1918114080779243,106.7487902149768,28.307643167715977,79.78600252456435,171.1369374310824,5.0,1.0,4,Trigonal bipyramid
mp-1042170,Ca(FeO2)2,1.7378000570446217,0.4955959870200995,[6.0],3.0,3.0,3.0,Octahedron,4f,1,6.0,Fe,0.0,True,2.0,6.0,1.9670774633342119,2.1687709865518103,2.0813746078307713,0.07043551640467473,0.20169352321759848,60.11010204872638,46.57742009858827,8.537736462515939e-07,123.61750010882503,6.0,1.0,1,Octahedron
mp-1042170,Ca(FeO2)2,1.7378000570446217,0.4955959870200995,[6.0],3.0,3.0,3.0,Octahedron,4f,1,6.0,Fe,0.0,True,3.0,6.0,1.9670774633342125,2.1687709865518103,2.0813746078307713,0.07043551640467467,0.20169352321759781,52.37792654522866,34.33125448223353,0.0,109.11967119069408,6.0,1.0,2,Octahedron
mp-1042170,Ca(FeO2)2,1.7378000570446217,0.4955959870200995,[6.0],3.0,3.0,3.0,Octahedron,4f,1,6.0,Fe,0.0,True,4.0,6.0,1.9670774633342119,2.1687709865518103,2.0813746078307713,0.07043551640467473,0.20169352321759848,62.04727604387387,52.714649976370914,8.537736462515939e-07,174.54356458487842,6.0,1.0,3,Octahedron
mp-1042170,Ca(FeO2)2,1.7378000570446217,0.4955959870200995,[6.0],3.0,3.0,3.0,Octahedron,4f,1,6.0,Fe,0.0,True,5.0,6.0,1.9670774633342125,2.1687709865518103,2.0813746078307713,0.07043551640467458,0.20169352321759781,62.04727590646108,52.71465013811136,0.0,174.54356458487854,6.0,1.0,4,Octahedron
mp-1042339,YFe(WO4)2,2.3911862427972985,-0.1333520658944503,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Fe,0.0,True,2.0,6.0,1.9931018112723389,2.517565578243531,2.2340067785377182,0.17277452153076414,0.5244637669711922,96.49535399417613,34.00834923496905,52.847586005864656,165.89580034331183,6.0,1.0,1,Octahedron
mp-1042339,YFe(WO4)2,2.3911862427972985,-0.1333520658944503,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Fe,0.0,True,3.0,6.0,1.9929931227147408,2.500502337743075,2.2297895007438293,0.16655196260981406,0.507509215028334,96.62826423451315,34.1251618160742,52.80259359543398,166.13750089207923,6.0,1.0,2,Octahedron
mp-1042547,Sr2YFeCu2O7,2.7175378676797632,-2.770804906349443,[4.0],3.0,3.0,3.0,Tetrahedron,2b,1,4.0,Fe,0.0,True,6.0,4.0,1.8790565304068805,1.9611754717460204,1.917809909875146,0.03888023175455028,0.08211894133913988,61.079994811264946,25.460026912228514,5.077000520014511,76.77078600560081,4.0,1.0,1,Tetrahedron
mp-1042547,Sr2YFeCu2O7,2.7175378676797632,-2.770804906349443,[4.0],3.0,3.0,3.0,Tetrahedron,2b,1,4.0,Fe,0.0,True,7.0,4.0,1.8790669586091444,1.9611754718790573,1.917810249668063,0.038880891470279844,0.08210851326991286,72.53054767595559,31.97073686606609,4.450264610206039,106.26344247214111,4.0,1.0,2,Tetrahedron
mp-1042809,MgFeAs2O7,1.806279441381652,0.3083347133272647,[5.0],2.0,2.0,2.0,Trigonal bipyramid,4e,1,5.0,Fe,0.0,True,,,,,,,,,,,,,,0,Trigonal bipyramid
mp-1042820,ZnFeAs2O7,1.7504320536667062,0.3288268994435362,[5.0],2.0,2.0,2.0,Trigonal bipyramid,4e,1,5.0,Fe,0.0,True,,,,,,,,,,,,,,0,Trigonal bipyramid
mp-1042824,CaFeAs2O7,1.908174787518968,0.1973179394650761,[5.0],2.0,2.0,2.0,Square pyramid,4e,1,5.0,Fe,0.0,True,,,,,,,,,,,,,,0,Square pyramid
mp-1042908,Ca3V6(FeO6)4,1.828829508913628,0.3320767271095456,[6.0],3.0,3.0,3.0,Octahedron,2i,1,6.0,Fe,0.0,True,9.0,6.0,1.9211585424443924,2.0784124750222124,2.0417837546203255,0.05474439215495704,0.15725393257781994,58.840751834088096,26.745324528063993,19.30975478390814,93.7048586721631,6.0,1.0,1,Octahedron
mp-1042908,Ca3V6(FeO6)4,1.828829508913628,0.3320767271095456,[6.0],3.0,3.0,3.0,Octahedron,2i,1,6.0,Fe,0.0,True,10.0,6.0,1.9211585424443929,2.0784124750222106,2.0417837546203255,0.05474439215495679,0.15725393257781772,58.8407518340881,26.745324528064007,19.30975478390814,93.70485867216316,6.0,1.0,2,Octahedron
mp-1042908,Ca3V6(FeO6)4,1.828829508913628,0.3320767271095456,[6.0],3.0,3.0,3.0,Octahedron,2i,1,6.0,Fe,0.0,True,11.0,6.0,1.9722191843761994,2.2473881612230002,2.063783562413217,0.09022111269716242,0.27516897684680086,67.46341724130261,25.050353265413,13.056659902618373,105.7264331527788,6.0,1.0,3,Octahedron
mp-1042908,Ca3V6(FeO6)4,1.828829508913628,0.3320767271095456,[6.0],3.0,3.0,3.0,Octahedron,2i,1,6.0,Fe,0.0,True,12.0,6.0,1.972219184376199,2.2473881612230002,2.063783562413217,0.09022111269716264,0.2751689768468013,67.46341724130262,25.050353265413012,13.056659902618373,105.72643315277884,6.0,1.0,4,Octahedron
mp-1042928,Fe2(MoO4)3,1.8019853600043647,0.3371200106755329,[6.0],3.0,3.0,3.0,Octahedron,2i,1,6.0,Fe,0.0,True,0.0,6.0,1.913932028345787,2.200750951496079,2.037814491095792,0.09104265561005145,0.286818923150292,82.6126239053267,35.277375611671886,22.2593325873251,169.47212385777067,6.0,1.0,1,Octahedron
mp-1042928,Fe2(MoO4)3,1.8019853600043647,0.3371200106755329,[6.0],3.0,3.0,3.0,Octahedron,2i,1,6.0,Fe,0.0,True,1.0,6.0,1.913932028345786,2.200750951496078,2.037814491095791,0.0910426556100517,0.2868189231502922,82.6126239053267,35.277375611671886,22.2593325873251,169.47212385777067,6.0,1.0,2,Octahedron
mp-1042928,Fe2(MoO4)3,1.8019853600043647,0.3371200106755329,[6.0],3.0,3.0,3.0,Octahedron,2i,1,6.0,Fe,0.0,True,2.0,6.0,1.9688748617637128,2.1419410774339775,2.037396338155324,0.06619734647064926,0.1730662156702647,64.97496903556096,25.271378692311327,5.692665485080745,98.81584104932288,6.0,1.0,3,Octahedron
mp-1042928,Fe2(MoO4)3,1.8019853600043647,0.3371200106755329,[6.0],3.0,3.0,3.0,Octahedron,2i,1,6.0,Fe,0.0,True,3.0,6.0,1.9688748617637135,2.1419410774339798,2.037396338155325,0.06619734647065012,0.17306621567026625,64.97496903556096,25.271378692311355,5.692665485080617,98.81584104932294,6.0,1.0,4,Octahedron
mp-1042994,Cr3(FeO6)2,1.805503651353547,0.3258517011446155,[6.0],3.0,3.0,3.0,Octahedron,2i,1,6.0,Fe,0.0,True,6.0,6.0,1.9031399832698948,2.1155343748728166,2.0267593570950933,0.06825644233152767,0.21239439160292184,82.01919482276824,35.683416064296615,22.062599805155827,172.251291615179,6.0,1.0,1,Octahedron
mp-1042994,Cr3(FeO6)2,1.805503651353547,0.3258517011446155,[6.0],3.0,3.0,3.0,Octahedron,2i,1,6.0,Fe,0.0,True,7.0,6.0,1.9031399832698963,2.115534374872815,2.0267593570950933,0.0682564423315268,0.2123943916029185,82.01919482276826,35.68341606429664,22.062599805155806,172.25129161517907,6.0,1.0,2,Octahedron
mp-1042994,Cr3(FeO6)2,1.805503651353547,0.3258517011446155,[6.0],3.0,3.0,3.0,Octahedron,2i,1,6.0,Fe,0.0,True,8.0,6.0,1.9615462636829937,2.179352133493676,2.0446235555522434,0.0834129861302825,0.21780586981068217,65.19210196752604,25.6826843264939,4.595125346688621,100.66256646136866,6.0,1.0,3,Octahedron
mp-1042994,Cr3(FeO6)2,1.805503651353547,0.3258517011446155,[6.0],3.0,3.0,3.0,Octahedron,2i,1,6.0,Fe,0.0,True,9.0,6.0,1.9615462636829935,2.1793521334936767,2.0446235555522434,0.08341298613028268,0.21780586981068328,65.19210196752607,25.682684326493902,4.595125346688621,100.6625664613687,6.0,1.0,4,Octahedron
mp-1043130,CaFeNiP2O9,1.6903212092871247,0.4644423010734456,[6.0],3.0,3.0,3.0,Octahedron,4c,1,6.0,Fe,0.0,True,4.0,6.0,1.8822619198747454,2.1394870097272918,2.01244702400235,0.08885873568699874,0.25722508985254633,94.3428359091958,36.30961299404795,3.3947814186339276,172.65351630021388,6.0,1.0,1,Octahedron
mp-1043130,CaFeNiP2O9,1.6903212092871247,0.4644423010734456,[6.0],3.0,3.0,3.0,Octahedron,4c,1,6.0,Fe,0.0,True,5.0,6.0,1.8822619198747454,2.13948700972729,2.01244702400235,0.08885873568699815,0.25722508985254455,94.34283590919583,36.309612994047946,3.3947814186339276,172.65351630021394,6.0,1.0,2,Octahedron
mp-1043130,CaFeNiP2O9,1.6903212092871247,0.4644423010734456,[6.0],3.0,3.0,3.0,Octahedron,4c,1,6.0,Fe,0.0,True,6.0,6.0,1.8822619198747454,2.1394870097272918,2.0124470240023506,0.08885873568699904,0.25722508985254633,69.25826915004212,31.18558484486664,3.3947814186341425,95.63682810017987,6.0,1.0,3,Octahedron
mp-1043130,CaFeNiP2O9,1.6903212092871247,0.4644423010734456,[6.0],3.0,3.0,3.0,Octahedron,4c,1,6.0,Fe,0.0,True,7.0,6.0,1.8822619198747446,2.139487009727291,2.01244702400235,0.08885873568699866,0.25722508985254633,69.25826915004214,31.18558484486665,3.3947814186341425,95.63682810017988,6.0,1.0,4,Octahedron
mp-1043493,MgFe(GeO3)2,1.82139731862128,0.3169036783623039,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Fe,0.0,True,4.0,6.0,2.1109335321794362,2.2029391108098078,2.1612646070616415,0.038018490435209766,0.09200557863037151,54.82022525394732,23.13598129774366,19.345797260736603,94.92396926961736,6.0,1.0,1,Octahedron
mp-1043493,MgFe(GeO3)2,1.82139731862128,0.3169036783623039,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Fe,0.0,True,5.0,6.0,2.1112635406988547,2.202595651749388,2.1612673844740673,0.03777784400058577,0.09133211105053318,54.818242177829305,23.13387196122593,19.346107580558485,94.91618281402839,6.0,1.0,2,Octahedron
mp-1043493,MgFe(GeO3)2,1.82139731862128,0.3169036783623039,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Fe,0.0,True,6.0,6.0,2.1110429481376096,2.203484755994258,2.161500070553176,0.03816275211586055,0.09244180785664824,98.64666575931855,36.02974342826211,50.12747662272203,174.70272822759395,6.0,1.0,3,Octahedron
mp-1043493,MgFe(GeO3)2,1.82139731862128,0.3169036783623039,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Fe,0.0,True,7.0,6.0,2.1110386584315597,2.2032954915500373,2.1615030687425407,0.0380459483047641,0.09225683311847765,98.6501864459003,36.03036640764538,50.12499280381923,174.70031136363446,6.0,1.0,4,Octahedron
mp-1043513,CaFe(GeO3)2,1.82997340576928,0.3137132826807495,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Fe,0.0,True,4.0,6.0,2.113270363527918,2.2091345703951086,2.1675624839914067,0.03578481025272116,0.09586420686719066,58.20223373760114,27.37050210887343,4.043976579906783,92.63374472018224,6.0,1.0,1,Octahedron
mp-1043513,CaFe(GeO3)2,1.82997340576928,0.3137132826807495,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Fe,0.0,True,5.0,6.0,2.1130144746275437,2.2093127119717604,2.1675236630145647,0.035847836693122394,0.09629823734421672,81.89213211951632,38.56895499911696,4.042931540378737,171.56247303780125,6.0,1.0,2,Octahedron
mp-1043513,CaFe(GeO3)2,1.82997340576928,0.3137132826807495,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Fe,0.0,True,6.0,6.0,2.11166002069305,2.226944821412174,2.1692628598345647,0.037220553087118184,0.11528480071912384,81.88893843798992,38.5146943337364,4.347123087227399,170.738294742864,6.0,1.0,3,Octahedron
mp-1043513,CaFe(GeO3)2,1.82997340576928,0.3137132826807495,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Fe,0.0,True,7.0,6.0,2.1113434278994068,2.227583618621516,2.1693517827783526,0.037393759101929366,0.11624019072210912,58.30606617998799,27.47273370569796,4.353576279024369,93.20532269569232,6.0,1.0,4,Octahedron
mp-1043530,MgFe(GeO3)2,1.6370279419921872,0.4991476518821779,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Fe,0.0,True,4.0,6.0,2.056020648731455,2.2601702400203836,2.16565247444039,0.06574809066675343,0.20414959128892862,58.69792593929722,23.804423954342568,22.689521288337126,98.56319997665386,6.0,1.0,1,Octahedron
mp-1043530,MgFe(GeO3)2,1.6370279419921872,0.4991476518821779,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Fe,0.0,True,5.0,6.0,2.0560206487314545,2.2601702400203836,2.16565247444039,0.06574809066675338,0.20414959128892907,97.25023164752929,38.24920110640473,29.14349218489849,178.96868723273468,6.0,1.0,2,Octahedron
mp-1043530,MgFe(GeO3)2,1.6370279419921872,0.4991476518821779,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Fe,0.0,True,6.0,6.0,2.056020648731455,2.2601702400203827,2.16565247444039,0.06574809066675305,0.20414959128892773,58.69792593929723,23.804423954342568,22.689521288337158,98.56319997665385,6.0,1.0,3,Octahedron
mp-1043530,MgFe(GeO3)2,1.6370279419921872,0.4991476518821779,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Fe,0.0,True,7.0,6.0,2.0560206487314554,2.260170240020383,2.16565247444039,0.06574809066675322,0.20414959128892773,97.25023164752929,38.24920110640473,29.143492184898477,178.96868723273468,6.0,1.0,4,Octahedron
mp-1043588,ZnFe(GeO3)2,1.884815234997357,0.2995426578823344,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Fe,0.0,True,4.0,6.0,2.138141472327832,2.2470867654053372,2.1814297152452804,0.04662103355357601,0.10894529307750522,58.40494525589153,27.629504758609553,2.5923462275294824,94.87880858295817,6.0,1.0,1,Octahedron
mp-1043588,ZnFe(GeO3)2,1.884815234997357,0.2995426578823344,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Fe,0.0,True,5.0,6.0,2.1382388515499047,2.2468185609331432,2.1814610747245413,0.046636711417055055,0.10857970938323858,82.10449237395784,38.440245446955025,2.591076949202687,172.5322668500662,6.0,1.0,2,Octahedron
mp-1043588,ZnFe(GeO3)2,1.884815234997357,0.2995426578823344,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Fe,0.0,True,6.0,6.0,2.1377002979983577,2.2492459796621724,2.1812348330070432,0.047054944623236374,0.11154568166381473,82.09141527234783,38.446816436042575,2.553323507398989,172.4964504779986,6.0,1.0,3,Octahedron
mp-1043588,ZnFe(GeO3)2,1.884815234997357,0.2995426578823344,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Fe,0.0,True,7.0,6.0,2.137616112169041,2.2489947343869976,2.1811929491473956,0.047066758257051464,0.11137862221795647,58.40056336551914,27.64414145964863,2.5538346077730187,94.86802324327694,6.0,1.0,4,Octahedron
mp-1043811,ZnFe(GeO3)2,1.7900396864261228,0.3617477162745628,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Fe,0.0,True,4.0,6.0,2.101014007417304,2.2454862014915573,2.1637001383345997,0.05053417114931576,0.1444721940742535,57.74314588985198,23.1873657718248,23.878074734130717,96.37350305726605,6.0,1.0,1,Octahedron
mp-1043811,ZnFe(GeO3)2,1.7900396864261228,0.3617477162745628,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Fe,0.0,True,5.0,6.0,2.101014007417302,2.2454862014915546,2.1637001383345993,0.05053417114931586,0.1444721940742526,96.71429053131695,37.44416753520928,29.831992951638917,176.43037540792093,6.0,1.0,2,Octahedron
mp-1043811,ZnFe(GeO3)2,1.7900396864261228,0.3617477162745628,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Fe,0.0,True,6.0,6.0,2.1010140074173034,2.2454862014915555,2.1637001383345997,0.05053417114931572,0.14447219407425216,57.74314588985199,23.187365771824812,23.878074734130717,96.37350305726609,6.0,1.0,3,Octahedron
mp-1043811,ZnFe(GeO3)2,1.7900396864261228,0.3617477162745628,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Fe,0.0,True,7.0,6.0,2.101014007417304,2.2454862014915555,2.1637001383345997,0.05053417114931505,0.14447219407425171,96.71429053131693,37.444167535209246,29.831992951638917,176.4303754079207,6.0,1.0,4,Octahedron
mp-1043825,CaLaTiFeO6,2.007051169159741,0.0442767354703878,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,Fe,0.0,True,12.0,6.0,2.0264817522685505,2.043535399672964,2.03614309663846,0.0061162459753767665,0.017053647404413397,54.581607100249016,19.467291355602132,16.737296077059863,93.55755123682525,6.0,1.0,1,Octahedron
mp-1043825,CaLaTiFeO6,2.007051169159741,0.0442767354703878,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,Fe,0.0,True,13.0,6.0,2.026459940542877,2.0435300728094563,2.036139700519634,0.006122216532676931,0.017070132266579385,52.04285893981818,21.478973331569406,15.832879790886885,81.67623224087822,6.0,1.0,2,Octahedron
mp-1043825,CaLaTiFeO6,2.007051169159741,0.0442767354703878,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,Fe,0.0,True,14.0,6.0,2.0264542315700944,2.0435129035912953,2.0361248414901527,0.006120280125350372,0.017058672021200927,107.80126771630026,35.616348227380364,88.06235247383277,179.27595621754497,6.0,1.0,3,Octahedron
mp-1043825,CaLaTiFeO6,2.007051169159741,0.0442767354703878,[6.0],3.0,3.0,3.0,Octahedron,4a,1,6.0,Fe,0.0,True,15.0,6.0,2.0264290172800132,2.04349404827624,2.036136370959777,0.006137046314066987,0.017065030996226582,46.96224567643701,21.477269479717577,16.46708734252915,89.0339793578077,6.0,1.0,4,Octahedron
mp-1043864,CaLaFeSbO6,2.442754779262744,-0.2482379379848022,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Fe,0.0,True,8.0,6.0,2.1068877963417587,2.217506518908864,2.16814531413786,0.04372362950313079,0.11061872256710537,58.07980484344778,28.51510387688191,8.781366192357211,101.2483662792478,6.0,1.0,1,Octahedron
mp-1043864,CaLaFeSbO6,2.442754779262744,-0.2482379379848022,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Fe,0.0,True,9.0,6.0,2.1120285121016895,2.2200310130850864,2.1687582380356347,0.03611733240953248,0.10800250098339692,86.84000334324419,35.08917012631296,20.866354589954952,178.60847379388693,6.0,1.0,2,Octahedron
mp-1043864,CaLaFeSbO6,2.442754779262744,-0.2482379379848022,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Fe,0.0,True,10.0,6.0,2.12471477088985,2.223677748908834,2.1691326042511325,0.03750534523260932,0.0989629780189838,58.80438755057282,28.405489137412374,10.538163921178395,101.94435293804898,6.0,1.0,3,Octahedron
mp-1043864,CaLaFeSbO6,2.442754779262744,-0.2482379379848022,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Fe,0.0,True,11.0,6.0,2.09452810752574,2.210951587184389,2.168370009112506,0.045218812400092394,0.11642347965864897,87.06598309085912,35.19366983631594,19.747886477192765,178.31366114716687,6.0,1.0,4,Octahedron
mp-1043874,CaLaFeNiO6,1.941003972489892,-0.0119722869417132,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,Fe,0.0,True,4.0,6.0,1.9274568275833794,1.9363749682279272,1.932588293539064,0.002956930121496546,0.008918140644547767,53.492795408039655,20.613611525365368,18.310124946661936,87.89335989206103,6.0,1.0,1,Octahedron
mp-1043874,CaLaFeNiO6,1.941003972489892,-0.0119722869417132,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,Fe,0.0,True,5.0,6.0,1.9273616095680217,1.9359633145385349,1.932651541236555,0.0029455667019776723,0.008601704970513158,61.22528209783936,28.036659710750698,18.884044593665237,107.04492517008343,6.0,1.0,2,Octahedron
mp-1043877,CaFe(GeO3)2,1.7804853175880104,0.3564559054398868,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Fe,0.0,True,4.0,6.0,2.056693656359426,2.2940992141666277,2.1600246090005246,0.08059487869569411,0.23740555780720163,60.54105835610093,25.441293603770195,21.204393933827948,103.69451531935076,6.0,1.0,1,Octahedron
mp-1043877,CaFe(GeO3)2,1.7804853175880104,0.3564559054398868,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Fe,0.0,True,5.0,6.0,2.0566936563594265,2.2940992141666285,2.1600246090005246,0.0805948786956945,0.23740555780720207,95.17516213104757,35.37684238426066,28.17933974623656,176.32342697945026,6.0,1.0,2,Octahedron
mp-1043877,CaFe(GeO3)2,1.7804853175880104,0.3564559054398868,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Fe,0.0,True,6.0,6.0,2.0566936563594256,2.294099214166629,2.1600246090005246,0.08059487869569479,0.2374055578072034,60.54105835610094,25.44129360377021,21.204393933827948,103.69451531935078,6.0,1.0,3,Octahedron
mp-1043877,CaFe(GeO3)2,1.7804853175880104,0.3564559054398868,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Fe,0.0,True,7.0,6.0,2.056693656359425,2.294099214166628,2.160024609000524,0.08059487869569465,0.23740555780720296,95.17516213104757,35.37684238426068,28.179339746236533,176.32342697945026,6.0,1.0,4,Octahedron
mp-1043894,CaLaFeCoO6,1.8914372443423653,0.1418918855425683,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,Fe,0.0,True,4.0,6.0,1.9553228384614987,2.0472376051771715,1.9900046452241194,0.03575359061235695,0.09191476671567278,48.20687197384161,24.77436080528146,10.239175869165885,82.04100350180171,6.0,1.0,1,Octahedron
mp-1043894,CaLaFeCoO6,1.8914372443423653,0.1418918855425683,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,Fe,0.0,True,5.0,6.0,1.955322838461498,2.0472376051771706,1.9900059120875646,0.035753155689679204,0.09191476671567256,61.7829043743684,28.01509773322607,18.65225928922419,107.75338554392724,6.0,1.0,2,Octahedron
mp-1043895,CaLaCrFeO6,2.0361617820471465,-0.0194645152626319,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,Fe,0.0,True,6.0,6.0,1.9912521627234179,2.0505041400744557,2.022612868477931,0.02143002689144699,0.05925197735103782,53.31746143223257,20.47130323249164,19.12404531011749,88.11981102824863,6.0,1.0,1,Octahedron
mp-1043895,CaLaCrFeO6,2.0361617820471465,-0.0194645152626319,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,Fe,0.0,True,7.0,6.0,1.9913286580327747,2.0505132770625267,2.0226197631992533,0.021404052735549635,0.05918461902975203,61.88843509620027,28.302451417377082,17.934288402713374,108.29333726406358,6.0,1.0,2,Octahedron
mp-1043903,CaLaFeCuO6,2.074968136322806,-0.2405987612084149,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Fe,0.0,True,4.0,6.0,1.9555689730158279,2.001075932363343,1.977182536690855,0.016208932287927948,0.04550695934751525,61.1846307595768,27.822889817229086,18.44921708448238,106.88563300136896,6.0,1.0,1,Octahedron
mp-1043903,CaLaFeCuO6,2.074968136322806,-0.2405987612084149,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Fe,0.0,True,5.0,6.0,1.9559477800506653,2.0016635481988243,1.977264039127186,0.01625308951676719,0.04571576814815903,53.578085309724905,20.63553466738756,18.83555824511048,87.96140876307737,6.0,1.0,2,Octahedron
mp-1043924,CaLaVFeO6,2.136009772043086,-0.1471120396669514,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,Fe,0.0,True,6.0,6.0,2.018145000115555,2.0549921498382617,2.035078935023568,0.013327015723571816,0.03684714972270653,53.24774007351704,20.51595365773914,19.214950406788248,88.54916432517439,6.0,1.0,1,Octahedron
mp-1043924,CaLaVFeO6,2.136009772043086,-0.1471120396669514,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,Fe,0.0,True,7.0,6.0,2.015159407840807,2.058341662311388,2.0331073667054964,0.015833482190291664,0.04318225447058088,61.46013188655838,28.000165812808252,18.010694389050645,107.59798915921381,6.0,1.0,2,Octahedron
mp-1043946,MgFe3(P2O7)2,1.8473089133391016,0.3067873493017906,[6.0],2.0,2.0,2.0,Octahedron,"4e, 2a",1,6.0,Fe,0.0,True,6.0,6.0,2.0578504721298487,2.3334292585229317,2.222186836739286,0.11860337811676461,0.275578786393083,31.948644118167294,12.890150490201577,13.166098571815875,57.61805666869151,6.0,1.0,1,Octahedron
mp-1043946,MgFe3(P2O7)2,1.8473089133391016,0.3067873493017906,[6.0],2.0,2.0,2.0,Octahedron,"4e, 2a",1,6.0,Fe,0.0,True,7.0,6.0,2.0578504721298483,2.3334292585229317,2.2221868367392856,0.11860337811676482,0.2755787863930834,57.64332602444355,33.17641063296769,19.377213592338517,113.38357336004096,6.0,1.0,2,Octahedron
mp-1043948,CaLaFeSnO6,2.017174150138483,0.0480693890149121,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,Fe,0.0,True,4.0,6.0,2.03883825706453,2.065376007711745,2.050318387707068,0.008440429507969575,0.026537750647215308,60.83039634956028,27.651343132752576,15.891176091484622,105.1989720031336,6.0,1.0,1,Octahedron
mp-1043948,CaLaFeSnO6,2.017174150138483,0.0480693890149121,[6.0],3.0,3.0,3.0,Octahedron,2a,1,6.0,Fe,0.0,True,5.0,6.0,2.0402138172140685,2.0646248527663693,2.0503831898702325,0.007565568032793862,0.02441103555230084,52.518848512410955,20.47647555067436,18.925719424811597,88.55246290900416,6.0,1.0,2,Octahedron
mp-1043970,CaLaTaFeO6,1.7066760069475575,0.4193722766103536,[6.0],2.0,2.0,2.0,Octahedron,4a,1,6.0,Fe,0.0,True,6.0,6.0,2.143356970578514,2.198042245100686,2.171708289824361,0.020100719116615644,0.0546852745221722,52.47564254055833,20.693186362189742,19.85954796191879,89.96198686423897,6.0,1.0,1,Octahedron
mp-1043970,CaLaTaFeO6,1.7066760069475575,0.4193722766103536,[6.0],2.0,2.0,2.0,Octahedron,4a,1,6.0,Fe,0.0,True,7.0,6.0,2.135271356776124,2.1995862982979384,2.171956303549463,0.0254998750841842,0.06431494152181427,60.99864484321232,27.502247543119637,14.222307847035607,105.80070987780923,6.0,1.0,2,Octahedron
