material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Mo_wyckoff,num_Mo_chemenvs,CN,element,charge_range,is_single_charge
mp-554492,NdCu(MoO4)2,1.853169650874892,0.1556979083074853,"[4.0, 4.0]",5.5,5.0,6.0,Tetrahedron,8c,1,4.0,Mo,1.0,False
mp-554533,Hg2Mo2O7,1.973078562966164,0.353971397658528,[6.0],6.0,6.0,6.0,Octahedron,2i,1,6.0,Mo,0.0,True
mp-554548,BaMo2Se2O11,1.968341453436563,0.6239641337109855,[6.0],6.0,6.0,6.0,Octahedron,4b,1,6.0,Mo,0.0,True
mp-554750,Rb6U(Mo2O9)2,1.999835205126304,0.4861050052567758,[4.0],6.0,6.0,6.0,Tetrahedron,4f,1,4.0,Mo,0.0,True
mp-554786,Rb2Mo2O7,2.015824751343261,0.5444710677318361,"[4.0, 6.0]",6.0,6.0,6.0,"Tetrahedron, Octahedron","4c, 2a, 2b",2,4.0,Mo,0.0,True
mp-554786,Rb2Mo2O7,2.015824751343261,0.5444710677318361,"[4.0, 6.0]",6.0,6.0,6.0,"Tetrahedron, Octahedron","4c, 2a, 2b",2,6.0,Mo,0.0,True
mp-554787,RbMoIO6,1.988259583827924,0.794543365568307,[6.0],6.0,6.0,6.0,Octahedron,4a,1,6.0,Mo,0.0,True
mp-554832,MoP3Pb2O11,2.167489643884631,-0.0055246918548777,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Mo,0.0,True
mp-554864,K2Ni(MoO4)2,2.28061618654453,1.187122484082217,[4.0],6.0,6.0,6.0,Tetrahedron,4f,1,4.0,Mo,0.0,True
mp-554901,Ga2Mo(SeO5)2,1.949051577755009,0.3154198568586143,[4.0],6.0,6.0,6.0,Tetrahedron,4c,1,4.0,Mo,0.0,True
mp-554919,Tl4Mo5O17,1.9510367418492087,0.4208294820705413,"[4.0, 6.0]",6.0,6.0,6.0,"Tetrahedron, Square pyramid, Octahedron",2i,3,4.0,Mo,0.0,True
mp-554919,Tl4Mo5O17,1.9510367418492087,0.4208294820705413,"[4.0, 6.0]",6.0,6.0,6.0,"Tetrahedron, Square pyramid, Octahedron",2i,3,6.0,Mo,0.0,True
mp-555025,MoP2PbO8,1.9491483749984624,0.2523769041765896,[6.0],4.0,4.0,4.0,Octahedron,4f,1,6.0,Mo,0.0,True
mp-555179,GdMoO4F,2.1078440400225844,0.7501656387110636,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Mo,0.0,True
mp-555195,BaMo2P3O14,1.8872164473228257,0.5003792422206259,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,2a,1,6.0,Mo,1.0,False
mp-555195,BaMo2P3O14,1.8872164473228257,0.5003792422206259,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,2a,1,6.0,Mo,1.0,False
mp-555242,Rb6U2Mo4O21,1.9171040928171024,0.288528893326892,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,Mo,0.0,True
mp-555325,RbNaMo3O10,1.9699477037604096,0.4987133862912742,[6.0],6.0,6.0,6.0,Octahedron,"8d, 4c",1,6.0,Mo,0.0,True
mp-555338,BaMo2(PO6)2,1.969004996502308,0.6435310267015958,[6.0],6.0,6.0,6.0,Octahedron,4e,1,6.0,Mo,0.0,True
mp-555417,K4Th(MoO4)4,2.1108367522087823,0.7607421582356659,[4.0],6.0,6.0,6.0,Tetrahedron,8f,1,4.0,Mo,0.0,True
mp-555534,K4MnMo4O15,2.0045475209388925,0.5278751831876421,"[4.0, 6.0]",6.0,6.0,6.0,"Tetrahedron, Octahedron","2d, 6g",2,4.0,Mo,0.0,True
mp-555534,K4MnMo4O15,2.0045475209388925,0.5278751831876421,"[4.0, 6.0]",6.0,6.0,6.0,"Tetrahedron, Octahedron","2d, 6g",2,6.0,Mo,0.0,True
mp-555549,BaMo(PO4)2,1.6923840682947062,0.8980355538101354,[6.0],4.0,4.0,4.0,Octahedron,1c,1,6.0,Mo,0.0,True
mp-555560,CdTeMoO6,1.899896192399892,0.2297866435783529,[4.0],6.0,6.0,6.0,Tetrahedron,2c,1,4.0,Mo,0.0,True
mp-555607,K8Hf(MoO4)6,2.062949518399178,0.6463604896013283,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Mo,0.0,True
mp-555683,DyMoClO4,1.979067712243992,0.4501152941813491,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,Mo,0.0,True
mp-555687,Na2DyMoPO8,2.00840860166579,0.5167392604884202,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Mo,0.0,True
mp-555710,K5In(MoO4)4,2.0410889451965177,0.6698984877876153,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,Mo,0.0,True
mp-555720,Dy2Hf2(MoO4)7,1.928083859319509,0.3301088282661329,[4.0],6.0,6.0,6.0,Tetrahedron,"4f, 2e",1,4.0,Mo,0.0,True
mp-555748,Bi2MoO6,1.9495820696014508,0.3973583941481583,[6.0],6.0,6.0,6.0,Octahedron,4a,1,6.0,Mo,0.0,True
mp-555761,Gd2Mo4O15,1.978750174493559,0.4635329289444742,"[4.0, 5.0, 6.0]",6.0,6.0,6.0,"Tetrahedron, Octahedron, Trigonal bipyramid",2i,3,4.0,Mo,0.0,True
mp-555761,Gd2Mo4O15,1.978750174493559,0.4635329289444742,"[4.0, 5.0, 6.0]",6.0,6.0,6.0,"Tetrahedron, Octahedron, Trigonal bipyramid",2i,3,5.0,Mo,0.0,True
mp-555761,Gd2Mo4O15,1.978750174493559,0.4635329289444742,"[4.0, 5.0, 6.0]",6.0,6.0,6.0,"Tetrahedron, Octahedron, Trigonal bipyramid",2i,3,6.0,Mo,0.0,True
mp-555776,K3Sc(MoO4)3,1.9337321575217807,0.413612275621687,[4.0],6.0,6.0,6.0,Tetrahedron,"4d, 8e",1,4.0,Mo,0.0,True
mp-555784,Na2U(MoO5)2,1.9154945413004807,0.2916692083616924,[4.0],6.0,6.0,6.0,Tetrahedron,4a,1,4.0,Mo,0.0,True
mp-555868,K10MgMo7O27,2.006759235269635,0.5341183543265713,"[4.0, 6.0]",6.0,6.0,6.0,"Tetrahedron, Octahedron","4b, 2a",2,4.0,Mo,0.0,True
mp-555868,K10MgMo7O27,2.006759235269635,0.5341183543265713,"[4.0, 6.0]",6.0,6.0,6.0,"Tetrahedron, Octahedron","4b, 2a",2,6.0,Mo,0.0,True
mp-555873,Rb2MoAs2O9,1.9794235175569324,0.9764999838419592,[6.0],6.0,6.0,6.0,Octahedron,2i,1,6.0,Mo,0.0,True
mp-555876,BaMo2(PO4)4,1.8611240454049265,0.5714983251730067,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Mo,0.0,True
mp-555912,PrCu(MoO4)2,1.8529574442323025,0.1551474535489456,"[4.0, 4.0]",5.5,5.0,6.0,Tetrahedron,8c,1,4.0,Mo,1.0,False
mp-555912,PrCu(MoO4)2,1.8529574442323025,0.1551474535489456,"[4.0, 4.0]",5.5,5.0,6.0,Tetrahedron,8c,1,4.0,Mo,1.0,False
mp-555913,YMoO4F,2.1198337254164263,0.7787532266262099,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Mo,0.0,True
mp-555929,Sr2MnMoO6,1.9562204322260228,0.0657150236672881,[6.0],6.0,6.0,6.0,Octahedron,2b,1,6.0,Mo,0.0,True
mp-555962,LiMoAsO6,1.9664483181230088,0.5222501726737553,[6.0],6.0,6.0,6.0,Octahedron,2a,1,6.0,Mo,0.0,True
mp-555973,Na5Er(MoO4)4,2.0968595058805053,0.7207834702172974,[4.0],6.0,6.0,6.0,Tetrahedron,8f,1,4.0,Mo,0.0,True
mp-556010,LuMoClO4,2.066003617232683,0.660242646863915,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,Mo,0.0,True
mp-556070,Na5Gd(MoO4)4,2.065770279330408,0.7237221820171715,[4.0],6.0,6.0,6.0,Tetrahedron,8f,1,4.0,Mo,0.0,True
mp-556092,Pr2Te4MoO14,1.820410010903322,0.0559660228081656,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,Mo,0.0,True
mp-556136,KMoIO6,1.9964561150829143,0.704207213761567,[6.0],6.0,6.0,6.0,Octahedron,4e,1,6.0,Mo,0.0,True
mp-556157,LiTl3(MoO4)2,1.904291407962848,0.2553474597696145,[4.0],6.0,6.0,6.0,Tetrahedron,2b,1,4.0,Mo,0.0,True
mp-556252,Na4Cu(MoO4)3,1.9658465160922127,0.4003308464107712,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,Mo,0.0,True
mp-556276,Mo2P2PbO12,1.9595963967501728,0.581922729022512,[6.0],6.0,6.0,6.0,Octahedron,4e,1,6.0,Mo,0.0,True
mp-556279,K2Ni2(MoO4)3,2.1288077571623703,0.7990169258207599,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Mo,0.0,True
mp-556289,Na2ErMoPO8,2.0041669080686595,0.5058872162743171,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Mo,0.0,True
mp-556349,Rb2MoSeO6,2.044102272563719,1.9205488268193025,[6.0],6.0,6.0,6.0,Octahedron,4c,1,6.0,Mo,0.0,True
mp-556429,Ag2Mo3SeO12,2.0094713219070086,0.4861987523067963,[6.0],6.0,6.0,6.0,"Square pyramid, Octahedron",4e,2,6.0,Mo,0.0,True
mp-556455,Y2(MoO4)3,1.993747627567384,0.4923482622920283,[4.0],6.0,6.0,6.0,Tetrahedron,4c,1,4.0,Mo,0.0,True
mp-556462,Cd5Mo2(P2O7)4,1.9329478855680733,0.288855097482101,[6.0],3.0,3.0,3.0,Octahedron,4f,1,6.0,Mo,0.0,True
mp-556474,Pr2B2MoO9,1.9954401511707625,0.4765699431455876,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,Mo,0.0,True
mp-556508,K8Th(MoO4)6,2.096627027332215,0.7276326879968493,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,Mo,0.0,True
mp-556535,NdSbMo2O9,1.9090730527716289,0.2773889106641831,[4.0],6.0,6.0,6.0,Tetrahedron,4f,1,4.0,Mo,0.0,True
mp-556586,Bi2Mo2O9,1.933988394968908,0.312523513587128,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Mo,0.0,True
mp-556606,K2BiMoPO8,2.121309639439067,0.7857888981878265,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Mo,0.0,True
mp-556638,K2Th(MoO4)3,2.0390507816081644,0.5675752962323288,[4.0],6.0,6.0,6.0,Tetrahedron,"4f, 2e",1,4.0,Mo,0.0,True
mp-556667,FeMoO4,1.864939916981731,0.668995421654518,[6.0],5.0,5.0,5.0,Octahedron,"2c, 1a",1,6.0,Mo,0.0,True
mp-556730,CaU(MoO4)4,1.9705634548645896,0.3816632074106753,[6.0],6.0,6.0,6.0,Square pyramid,4g,1,6.0,Mo,0.0,True
mp-556764,K2UMo(IO6)2,1.988980379390307,0.4630773451631688,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Mo,0.0,True
mp-556766,ErMoO4F,2.127870841128645,0.7984815139561411,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Mo,0.0,True
mp-556779,BaMoSeO6,1.9818464437531416,0.9170091962694016,[6.0],6.0,6.0,6.0,Octahedron,4e,1,6.0,Mo,0.0,True
mp-556889,Ca4Al6MoO16,1.89901124545533,0.2581449217377586,[4.0],6.0,6.0,6.0,Tetrahedron,4b,1,4.0,Mo,0.0,True
mp-556949,KEu(MoO4)2,1.986303005717198,0.441247201767007,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,Mo,0.0,True
mp-557014,Rb5ErHf(MoO4)6,2.102364913877022,0.743086465414972,[4.0],6.0,6.0,6.0,Tetrahedron,12f,1,4.0,Mo,0.0,True
mp-557086,TmMoO4F,2.1295549043371493,0.8008115153339819,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Mo,0.0,True
mp-557087,NaSbMoO5,1.9868723154105297,0.4568788498598249,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Mo,0.0,True
mp-557167,K2Mo7O20,1.96111346320426,0.3146934942837524,"[6.0, 7.0]",5.43,5.43,5.43,"Octahedron, Pentagonal bipyramid","4d, 4c, 8e",2,6.0,Mo,0.0,True
mp-557167,K2Mo7O20,1.96111346320426,0.3146934942837524,"[6.0, 7.0]",5.43,5.43,5.43,"Octahedron, Pentagonal bipyramid","4d, 4c, 8e",2,7.0,Mo,0.0,True
mp-557226,BaMo2(PO4)4,1.928631147766873,0.3391312883734253,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Mo,0.0,True
mp-557229,Li2Mo4O13,1.9987639167803133,0.4644238474948713,"[5.0, 6.0]",6.0,6.0,6.0,"Square pyramid, Octahedron",2i,2,5.0,Mo,0.0,True
mp-557229,Li2Mo4O13,1.9987639167803133,0.4644238474948713,"[5.0, 6.0]",6.0,6.0,6.0,"Square pyramid, Octahedron",2i,2,6.0,Mo,0.0,True
mp-557297,Tl3(MoO3)10,1.9677531924757985,0.478705537225507,[6.0],5.7,5.7,5.7,"Square pyramid, Octahedron","4j, 2i",2,6.0,Mo,0.0,True
mp-557299,Nd3MoO7,1.987538826242056,0.10687517103831,[6.0],5.0,5.0,5.0,Octahedron,4a,1,6.0,Mo,0.0,True
mp-557413,Rb2Mo3SO13,1.9771335675085808,0.5229529797688988,[6.0],6.0,6.0,6.0,"Square pyramid, Octahedron",4e,2,6.0,Mo,0.0,True
mp-557475,BaBi12Mo4WO34,1.8509070253901505,0.117659009429179,[4.0],6.0,6.0,6.0,Tetrahedron,4g,1,4.0,Mo,0.0,True
mp-557525,Li2Mo4O13,1.977659253993804,0.4316642334329909,"[5.0, 6.0]",6.0,6.0,6.0,"Square pyramid, Octahedron",2a,2,5.0,Mo,0.0,True
mp-557525,Li2Mo4O13,1.977659253993804,0.4316642334329909,"[5.0, 6.0]",6.0,6.0,6.0,"Square pyramid, Octahedron",2a,2,6.0,Mo,0.0,True
mp-557549,Na2YMoPO8,2.01383013304198,0.527369164126702,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Mo,0.0,True
mp-557563,MoPb3Cl2O5,2.64280509136998,4.0638578333466295,[5.0],6.0,6.0,6.0,Square pyramid,2c,1,5.0,Mo,0.0,True
mp-557607,AlMoP2O9,1.9271284899013887,0.3150977663669042,[5.0],5.0,5.0,5.0,Square pyramid,4c,1,5.0,Mo,0.0,True
mp-557638,NaMo2P3O13,1.9228849355358029,0.3884414103317051,[6.0],5.0,5.0,5.0,Octahedron,2i,1,6.0,Mo,0.0,True
mp-557652,Li3Mo3P3O17,1.9177961148806009,0.5471861421130975,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,2i,1,6.0,Mo,1.0,False
mp-557652,Li3Mo3P3O17,1.9177961148806009,0.5471861421130975,"[6.0, 6.0]",5.5,5.0,6.0,Octahedron,2i,1,6.0,Mo,1.0,False
mp-557669,K3Na(MoO4)2,1.8926677777091865,0.2287756787488701,[4.0],6.0,6.0,6.0,Tetrahedron,4f,1,4.0,Mo,0.0,True
mp-557676,LiGa(MoO4)2,2.010975078115131,0.502708997058733,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,Mo,0.0,True
mp-557690,Si2Mo4P6O25,1.9107188473726813,0.2915656096887106,[6.0],3.0,3.0,3.0,Octahedron,6g,1,6.0,Mo,0.0,True
mp-557872,K4MoS3O14,1.990987542334124,0.5172528684631362,[6.0],6.0,6.0,6.0,Octahedron,4c,1,6.0,Mo,0.0,True
mp-557902,K3Mo2BrO7,2.120973997636608,0.7904134264676861,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Mo,0.0,True
mp-557905,Cu3Mo8Br2O23,2.055109296317718,0.0155240898637354,"[6.0, 7.0, 6.0]",5.333333333333333,5.0,6.0,"Octahedron, Pentagonal bipyramid","4d, 4c, 8e",2,6.0,Mo,1.0,False
mp-557905,Cu3Mo8Br2O23,2.055109296317718,0.0155240898637354,"[6.0, 7.0, 6.0]",5.333333333333333,5.0,6.0,"Octahedron, Pentagonal bipyramid","4d, 4c, 8e",2,7.0,Mo,1.0,False
mp-557905,Cu3Mo8Br2O23,2.055109296317718,0.0155240898637354,"[6.0, 7.0, 6.0]",5.333333333333333,5.0,6.0,"Octahedron, Pentagonal bipyramid","4d, 4c, 8e",2,6.0,Mo,1.0,False
mp-557923,Na2MoSeO6,1.986473340027171,0.9904850186211804,[6.0],6.0,6.0,6.0,Octahedron,4a,1,6.0,Mo,0.0,True
mp-557934,Nb15MoO40F,1.8982688911839407,0.2612052671564998,[4.0],6.0,6.0,6.0,Tetrahedron,1a,1,4.0,Mo,0.0,True
mp-557988,Ni3TeMo2O11,1.9618161740907964,0.536846826509754,[6.0],6.0,6.0,6.0,Octahedron,"2h, 2i",1,6.0,Mo,0.0,True
mp-558000,LaSbMo2O9,1.9088217168625672,0.2766379832260947,[4.0],6.0,6.0,6.0,Tetrahedron,4f,1,4.0,Mo,0.0,True
mp-558005,HoMoClO4,1.9768316760459423,0.4445040312907061,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,Mo,0.0,True
mp-558021,K2MoSeO6,2.029272368257822,1.3045058325412024,[6.0],6.0,6.0,6.0,Octahedron,4e,1,6.0,Mo,0.0,True
mp-558040,CuMoO4,1.9514107784214687,0.3541370657372428,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Mo,0.0,True
mp-558067,Na8Hf(MoO4)6,2.040321688105792,0.5911593926885383,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Mo,0.0,True
mp-558070,K6U2Mo4O21,1.9027747994217203,0.3314776530021904,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,Mo,0.0,True
mp-558075,K2U(MoO5)2,1.933125113490108,0.3316575242212419,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Mo,0.0,True
mp-558124,K2Mo(SO5)2,1.9725621050411195,0.6229316806177552,[6.0],6.0,6.0,6.0,Octahedron,4e,1,6.0,Mo,0.0,True
mp-558201,ZrMn2Ag4(MoO4)6,1.92407015662635,0.2936843191217331,[4.0],6.0,6.0,6.0,Tetrahedron,4a,1,4.0,Mo,0.0,True
mp-558215,Bi10(MoO8)3,1.809778937406708,0.0779979885686024,[4.0],6.0,6.0,6.0,Tetrahedron,"2c, 1a",1,4.0,Mo,0.0,True
mp-558223,TbMoClO4,1.984304397488592,0.4632290444944849,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,Mo,0.0,True
mp-558247,Mo4O11,1.9409122269952228,0.5365353017566521,"[4.0, 6.0]",5.5,5.5,5.5,"Tetrahedron, Octahedron",4e,2,4.0,Mo,0.0,True
mp-558247,Mo4O11,1.9409122269952228,0.5365353017566521,"[4.0, 6.0]",5.5,5.5,5.5,"Tetrahedron, Octahedron",4e,2,6.0,Mo,0.0,True
mp-558283,KMo2P3O13,1.9308738738944693,0.3543959410379491,[6.0],5.0,5.0,5.0,Octahedron,4f,1,6.0,Mo,0.0,True
mp-558286,CuSb(MoO4)2,2.060175850549932,0.1797139869337837,[6.0],6.0,6.0,6.0,Octahedron,4f,1,6.0,Mo,0.0,True
mp-558321,CsMo4(PO4)7,1.923717032669239,0.3505589215249751,[6.0],5.0,5.0,5.0,Octahedron,2i,1,6.0,Mo,0.0,True
mp-558386,Ga2Te2MoO10,1.9115749954849783,0.3402967375483793,[6.0],6.0,6.0,6.0,Octahedron,4c,1,6.0,Mo,0.0,True
mp-558429,NaFe4(MoO4)5,1.8423877828034143,0.1440549917944114,"[4.0, 4.0]",5.5,5.0,6.0,Tetrahedron,2i,1,4.0,Mo,1.0,False
mp-558429,NaFe4(MoO4)5,1.8423877828034143,0.1440549917944114,"[4.0, 4.0]",5.5,5.0,6.0,Tetrahedron,2i,1,4.0,Mo,1.0,False
mp-558437,HoCu(MoO4)2,1.85341782681182,0.1558775698972256,"[4.0, 4.0]",5.5,5.0,6.0,Tetrahedron,8c,1,4.0,Mo,1.0,False
mp-558437,HoCu(MoO4)2,1.85341782681182,0.1558775698972256,"[4.0, 4.0]",5.5,5.0,6.0,Tetrahedron,8c,1,4.0,Mo,1.0,False
mp-558445,LaBMoO6,2.3437622830786733,1.715674123447492,[5.0],6.0,6.0,6.0,Trigonal bipyramid,4e,1,5.0,Mo,0.0,True
mp-558484,Nd2Te3MoO12,1.6800837863188818,-0.3102237402570603,[4.0],6.0,6.0,6.0,Tetrahedron,4c,1,4.0,Mo,0.0,True
mp-558550,Ag4Mo2Se3O16,1.984262610083776,0.5968967149397553,[6.0],6.0,6.0,6.0,Octahedron,8e,1,6.0,Mo,0.0,True
mp-558638,SmMoO4F,2.104717802829577,0.7437391538129947,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Mo,0.0,True
mp-558722,K3Np(MoO5)2,1.9330972164636624,0.3254295980752496,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,Mo,0.0,True
mp-558755,Tl2MoO4,1.7499262469682406,-0.0484975689807546,[4.0],6.0,6.0,6.0,Tetrahedron,2d,1,4.0,Mo,0.0,True
mp-558757,La4Cu6(MoO4)9,1.8632998065662367,0.1939423485128714,"[4.0, 4.0]",5.5,5.0,6.0,Tetrahedron,6b,1,4.0,Mo,1.0,False
mp-558757,La4Cu6(MoO4)9,1.8632998065662367,0.1939423485128714,"[4.0, 4.0]",5.5,5.0,6.0,Tetrahedron,6b,1,4.0,Mo,1.0,False
mp-558785,Nd6Mo10O39,1.9221142715197004,0.3036794208467617,[4.0],6.0,6.0,6.0,Tetrahedron,4f,1,4.0,Mo,0.0,True
mp-558802,Hg2MoO4,2.094416355450488,2.303957137228653,[6.0],6.0,6.0,6.0,Octahedron,2e,1,6.0,Mo,0.0,True
mp-558816,RbBi(MoO4)2,2.0227534796725672,0.5203812319727481,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Mo,0.0,True
mp-558825,K4Mn(MoO4)3,1.99852697752336,0.4850865623383284,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,Mo,0.0,True
mp-558897,LiMgIn(MoO4)3,2.007122526550973,0.5176705794090153,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,Mo,0.0,True
mp-558917,LiMoIO6,2.043593386169536,0.4055880319941464,[6.0],6.0,6.0,6.0,Octahedron,2a,1,6.0,Mo,0.0,True
mp-558997,SmMoClO4,1.9874249716384107,0.470679575773992,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,Mo,0.0,True
mp-559004,ErMoClO4,1.975080472226297,0.44071659099812,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,Mo,0.0,True
mp-559028,YCu(MoO4)2,1.8529079604375416,0.1547686320913757,"[4.0, 4.0]",5.5,5.0,6.0,no_data,no_data,1,4.0,Mo,1.0,False
mp-559028,YCu(MoO4)2,1.8529079604375416,0.1547686320913757,"[4.0, 4.0]",5.5,5.0,6.0,no_data,no_data,1,4.0,Mo,1.0,False
mp-559032,GdMoClO4,1.9760637254283384,0.4425724252394894,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,Mo,0.0,True
mp-559036,NaMo2P3O13,1.8987384544144696,0.588228910339518,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Mo,0.0,True
mp-559100,In2Te2MoO10,2.359511870894198,1.3509320881151334,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Mo,0.0,True
mp-559111,Na2TbMoPO8,1.660896941518592,-0.3405708416214061,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Mo,0.0,True
mp-559178,TmMoClO4,1.973735775607312,0.4376552993679325,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,Mo,0.0,True
mp-559185,Li8Bi2(MoO4)7,1.9852289264087897,0.4446460922255064,[4.0],6.0,6.0,6.0,Tetrahedron,"4g, 1c, 1b",1,4.0,Mo,0.0,True
mp-559188,Hf(MoO4)2,1.9469907808568627,0.3839241399285991,[5.0],6.0,6.0,6.0,Square pyramid,4f,1,5.0,Mo,0.0,True
mp-559430,Na6U2Mo4O21,1.9431185650624656,0.3388616727222792,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,Mo,0.0,True
mp-559443,NaLi2Mo2P3O14,1.9058653739320883,0.5171434507489104,[6.0],5.0,5.0,5.0,Octahedron,4f,1,6.0,Mo,0.0,True
mp-559561,Na4MoS3O14,1.9674012294372925,0.6821267184139244,[6.0],6.0,6.0,6.0,Octahedron,4a,1,6.0,Mo,0.0,True
mp-559600,LiMo2AsO9,1.9430713318708184,0.3930679265595319,[6.0],6.0,6.0,6.0,Octahedron,4e,1,6.0,Mo,0.0,True
mp-559696,Rb3Mo4(P2O11)2,1.899076814149801,0.7407002946263773,[6.0],5.25,5.25,5.25,Octahedron,8b,1,6.0,Mo,0.0,True
mp-559753,K6Mo10O33,1.971142528913782,0.4450148106723046,"[4.0, 5.0, 6.0]",6.0,6.0,6.0,"Tetrahedron, Square pyramid, Octahedron",1a,3,4.0,Mo,0.0,True
mp-559753,K6Mo10O33,1.971142528913782,0.4450148106723046,"[4.0, 5.0, 6.0]",6.0,6.0,6.0,"Tetrahedron, Square pyramid, Octahedron",1a,3,5.0,Mo,0.0,True
mp-559753,K6Mo10O33,1.971142528913782,0.4450148106723046,"[4.0, 5.0, 6.0]",6.0,6.0,6.0,"Tetrahedron, Square pyramid, Octahedron",1a,3,6.0,Mo,0.0,True
mp-559825,Zr(MoO4)2,1.9504634114948536,0.3894526462820922,[5.0],6.0,6.0,6.0,Square pyramid,4f,1,5.0,Mo,0.0,True
mp-559828,Ce2Mo4O15,1.9355240463315897,0.333622734611615,"[6.0, 4.0]",5.5,5.0,6.0,"Tetrahedron, Square pyramid",2i,2,6.0,Mo,1.0,False
mp-559828,Ce2Mo4O15,1.9355240463315897,0.333622734611615,"[6.0, 4.0]",5.5,5.0,6.0,"Tetrahedron, Square pyramid",2i,2,4.0,Mo,1.0,False
mp-559838,HoMoO4F,2.1236905212681965,0.7876045684966929,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Mo,0.0,True
mp-559910,Na2HoMoPO8,2.0166178216796284,0.5362692673971569,[4.0],6.0,6.0,6.0,Tetrahedron,4e,1,4.0,Mo,0.0,True
mp-559919,CsMo2P3O13,1.8990869879047687,0.5733818168068098,[6.0],5.0,5.0,5.0,no_data,no_data,1,6.0,Mo,0.0,True
mp-560013,KMo2(PO4)3,1.793747752252467,0.6300977247154502,[6.0],4.0,4.0,4.0,Octahedron,8d,1,6.0,Mo,0.0,True
mp-560015,LiMoAsO6,1.974780420189532,0.7117828699519988,[6.0],6.0,6.0,6.0,Octahedron,4a,1,6.0,Mo,0.0,True
mp-560018,GdCu(MoO4)2,1.8521772832382748,0.1521211352889613,"[4.0, 4.0]",5.5,5.0,6.0,Tetrahedron,8c,1,4.0,Mo,1.0,False
mp-560018,GdCu(MoO4)2,1.8521772832382748,0.1521211352889613,"[4.0, 4.0]",5.5,5.0,6.0,Tetrahedron,8c,1,4.0,Mo,1.0,False
mp-560050,SrMo2(PO4)4,1.903272398172163,0.535039724121334,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Mo,0.0,True
mp-560118,YMoClO4,1.977132053581588,0.4462529730654383,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,Mo,0.0,True
