material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Se_wyckoff,num_Se_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-1193210,Pb3Se2(IO3)2,2.142831988295798,1.3778313265517834,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4f,1,3.0,Se,0.0,True,6.0,3.0,1.7060677222308696,1.7817739664520649,1.7467545983067694,0.031165679180014828,0.07570624422119532,26.271932553356503,9.800388801654847,15.51479168605318,39.21914693861186,2.0,0.6666666666666666,1,Triangular non-coplanar
mp-1193210,Pb3Se2(IO3)2,2.142831988295798,1.3778313265517834,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4f,1,3.0,Se,0.0,True,7.0,3.0,1.7060677222308687,1.781773966452063,1.746754598306768,0.031165679180014512,0.07570624422119443,26.27193255335651,9.800388801654853,15.51479168605318,39.21914693861187,2.0,0.6666666666666666,2,Triangular non-coplanar
mp-1193210,Pb3Se2(IO3)2,2.142831988295798,1.3778313265517834,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4f,1,3.0,Se,0.0,True,8.0,3.0,1.706067722230869,1.7817739664520644,1.746754598306769,0.031165679180014855,0.07570624422119532,26.27193255335651,9.80038880165484,15.5147916860532,39.21914693861186,2.0,0.6666666666666666,3,Triangular non-coplanar
mp-1193210,Pb3Se2(IO3)2,2.142831988295798,1.3778313265517834,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4f,1,3.0,Se,0.0,True,9.0,3.0,1.706067722230867,1.7817739664520653,1.746754598306769,0.031165679180016222,0.07570624422119843,26.27193255335649,9.800388801654849,15.514791686053153,39.219146938611836,2.0,0.6666666666666666,4,Triangular non-coplanar
mp-1193369,TiPb2Se2ClO7F,1.8481384842612405,0.3785170918716291,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2a,1,3.0,Se,0.0,True,,,,,,,,,,,,,,0,Triangular non-coplanar
mp-1193439,Sr2CuSe2(ClO3)2,2.4495855246320266,2.4745202048049584,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,6.0,3.0,1.6939011524198246,1.7626060036152387,1.737906799451311,0.031194478107455036,0.06870485119541403,74.47381436620357,37.74680822133686,21.0968636098519,101.8011499114609,3.0,1.0,1,Triangular non-coplanar
mp-1193439,Sr2CuSe2(ClO3)2,2.4495855246320266,2.4745202048049584,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,7.0,3.0,1.693901152419824,1.7626060036152391,1.737906799451311,0.031194478107455556,0.06870485119541514,74.47381436620356,37.74680822133688,21.096863609851884,101.80114991146088,3.0,1.0,2,Triangular non-coplanar
mp-1193439,Sr2CuSe2(ClO3)2,2.4495855246320266,2.4745202048049584,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,8.0,3.0,1.6939011524198226,1.7626060036152384,1.7379067994513104,0.031194478107455913,0.0687048511954158,74.47381436620353,37.74680822133688,21.096863609851848,101.80114991146085,3.0,1.0,3,Triangular non-coplanar
mp-1193439,Sr2CuSe2(ClO3)2,2.4495855246320266,2.4745202048049584,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,9.0,3.0,1.6939011524198209,1.7626060036152373,1.7379067994513093,0.031194478107456458,0.06870485119541647,74.47381436620354,37.746808221336856,21.096863609851884,101.80114991146087,3.0,1.0,4,Triangular non-coplanar
mp-1193551,SrCu2Se2(ClO3)2,1.817949983346142,0.2206940071249779,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2a,1,3.0,Se,0.0,True,6.0,3.0,1.7207707931416802,1.7654335035931648,1.7447452025908676,0.018380937730192632,0.04466271045148451,97.94524233305803,2.5221284216615745,94.52650100020286,100.53543842901203,3.0,1.0,1,Triangular non-coplanar
mp-1193551,SrCu2Se2(ClO3)2,1.817949983346142,0.2206940071249779,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2a,1,3.0,Se,0.0,True,7.0,3.0,1.7207707931416831,1.765433503593163,1.7447452025908685,0.01838093773019079,0.04466271045147985,97.945242333058,2.5221284216615745,94.52650100020284,100.53543842901202,3.0,1.0,2,Triangular non-coplanar
mp-1193554,Bi2Se3O10,1.6988624938809724,-0.0650529901774301,"[3.0, 4.0]",3.33,3.33,3.33,"Tetrahedron, Triangular non-coplanar","4f, 2e",2,3.0,Se,0.0,True,,,,,,,,,,,,,,0,"Tetrahedron, Triangular non-coplanar"
mp-1193554,Bi2Se3O10,1.6988624938809724,-0.0650529901774301,"[3.0, 4.0]",3.33,3.33,3.33,"Tetrahedron, Triangular non-coplanar","4f, 2e",2,4.0,Se,0.0,True,8.0,4.0,1.6544159809514776,1.6562633002695806,1.6553396406105283,0.0009236596590505575,0.0018473193181030023,109.54227349167684,5.012543300559527,102.49340328530342,114.19376971820819,4.0,1.0,1,"Tetrahedron, Triangular non-coplanar"
mp-1193554,Bi2Se3O10,1.6988624938809724,-0.0650529901774301,"[3.0, 4.0]",3.33,3.33,3.33,"Tetrahedron, Triangular non-coplanar","4f, 2e",2,4.0,Se,0.0,True,9.0,4.0,1.6544159809514776,1.6562633002695806,1.6553396406105283,0.0009236596590507795,0.0018473193181030023,109.54227349167685,5.012543300559514,102.49340328530344,114.19376971820824,4.0,1.0,2,"Tetrahedron, Triangular non-coplanar"
mp-1193560,NbPb2Se2ClO8,1.8072877499996485,0.2307060923473113,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2a,1,3.0,Se,0.0,True,,,,,,,,,,,,,,0,Triangular non-coplanar
mp-1193700,Na3H5(SeO4)4,1.8353407426034525,0.3795754013816589,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,Se,0.0,True,8.0,4.0,1.6481518482479567,1.758345945517204,1.6821851254282425,0.04429936358301359,0.11019409726924723,91.21382392229937,30.425485435858384,28.01489874090353,115.20813573372057,4.0,1.0,1,Tetrahedron
mp-1193700,Na3H5(SeO4)4,1.8353407426034525,0.3795754013816589,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,Se,0.0,True,9.0,4.0,1.648151848247958,1.7583459455172035,1.682185125428242,0.04429936358301334,0.11019409726924545,91.21382392229937,30.425485435858384,28.014898740903515,115.20813573372054,4.0,1.0,2,Tetrahedron
mp-1193700,Na3H5(SeO4)4,1.8353407426034525,0.3795754013816589,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,Se,0.0,True,10.0,4.0,1.6401711418438585,1.7403354748367523,1.681648607905285,0.039696355650422566,0.10016433299289385,109.27287178106518,4.649466672748382,101.06032764710876,117.10235201024683,4.0,1.0,3,Tetrahedron
mp-1193700,Na3H5(SeO4)4,1.8353407426034525,0.3795754013816589,[4.0],6.0,6.0,6.0,Tetrahedron,2i,1,4.0,Se,0.0,True,11.0,4.0,1.6401711418438585,1.7403354748367519,1.681648607905285,0.03969635565042244,0.1001643329928934,109.27287178106515,4.649466672748363,101.06032764710878,117.10235201024679,4.0,1.0,4,Tetrahedron
mp-1193833,Cu2PbSe2(ClO3)2,1.6269125344005049,-0.336013240738524,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4f,1,3.0,Se,0.0,True,,,,,,,,,,,,,,0,Triangular non-coplanar
mp-1194096,Sr2Ni(SeO3)3,1.889738758608848,0.5540042099473217,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4i,1,3.0,Se,0.0,True,12.0,3.0,1.706410579668122,1.7353013861269102,1.7216272581686016,0.0118449502909089,0.028890806458788276,103.12796806808763,1.8397710733397579,100.54981671352209,104.72033914289646,3.0,1.0,1,Triangular non-coplanar
mp-1194096,Sr2Ni(SeO3)3,1.889738758608848,0.5540042099473217,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4i,1,3.0,Se,0.0,True,13.0,3.0,1.7067610770535502,1.7351711001144823,1.721681004328449,0.011642326976613868,0.0284100230609321,103.12964781392638,1.8058448068495494,100.60512202958587,104.72611180242666,3.0,1.0,2,Triangular non-coplanar
mp-1194096,Sr2Ni(SeO3)3,1.889738758608848,0.5540042099473217,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4i,1,3.0,Se,0.0,True,14.0,3.0,1.7064002676311327,1.7353083348469551,1.7216329137759212,0.011852926501821515,0.028908067215822397,103.12804848147032,1.839778787590534,100.5498823779964,104.72040309151058,3.0,1.0,3,Triangular non-coplanar
mp-1194096,Sr2Ni(SeO3)3,1.889738758608848,0.5540042099473217,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4i,1,3.0,Se,0.0,True,15.0,3.0,1.7067555362524678,1.7351656589823643,1.7216823515513198,0.011643211315476541,0.028410122729896514,103.12989378037845,1.8075978221372992,100.6028836876779,104.72773372385348,3.0,1.0,4,Triangular non-coplanar
mp-1194096,Sr2Ni(SeO3)3,1.889738758608848,0.5540042099473217,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4i,1,3.0,Se,0.0,True,16.0,3.0,1.7268524670794956,1.7397529705091654,1.7351783171045276,0.005896855334180181,0.012900503429669863,70.0397983485579,26.416479909956273,34.508293374856976,97.7995356251499,2.0,0.6666666666666666,5,Triangular non-coplanar
mp-1194096,Sr2Ni(SeO3)3,1.889738758608848,0.5540042099473217,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4i,1,3.0,Se,0.0,True,17.0,3.0,1.72668086594102,1.7400169085920798,1.7351349105771197,0.006001785634038041,0.01333604265105981,70.03659792529332,26.422997132012686,34.493698217484585,97.79748602306371,2.0,0.6666666666666666,6,Triangular non-coplanar
mp-1194096,Sr2Ni(SeO3)3,1.889738758608848,0.5540042099473217,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4i,1,3.0,Se,0.0,True,18.0,3.0,1.7268497852626692,1.739750923580611,1.7351736066739702,0.005895595218875741,0.012901138317941818,70.03992172300724,26.416609093429305,34.508302069574356,97.79992274238226,2.0,0.6666666666666666,7,Triangular non-coplanar
mp-1194096,Sr2Ni(SeO3)3,1.889738758608848,0.5540042099473217,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4i,1,3.0,Se,0.0,True,19.0,3.0,1.7266864283927552,1.7400169085920794,1.7351339050326233,0.005997473181370126,0.013330480199324146,70.03701696967231,26.423419086466364,34.49349663957589,97.79823338801927,2.0,0.6666666666666666,8,Triangular non-coplanar
mp-1194096,Sr2Ni(SeO3)3,1.889738758608848,0.5540042099473217,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4i,1,3.0,Se,0.0,True,20.0,3.0,1.716095532767483,1.7550986161195161,1.7345665289440344,0.015989500718092405,0.039003083352033174,102.33823726350745,2.8688478121246277,99.17027755823165,106.11731509414315,3.0,1.0,9,Triangular non-coplanar
mp-1194096,Sr2Ni(SeO3)3,1.889738758608848,0.5540042099473217,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4i,1,3.0,Se,0.0,True,21.0,3.0,1.716055421488635,1.7551717209808357,1.734635078891415,0.016029006275888186,0.039116299492200746,102.33382889558833,2.8585687332748955,99.18725494030043,106.10516661473329,3.0,1.0,10,Triangular non-coplanar
mp-1194096,Sr2Ni(SeO3)3,1.889738758608848,0.5540042099473217,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4i,1,3.0,Se,0.0,True,22.0,3.0,1.7161093416830755,1.7551300690333669,1.7345705274471497,0.015999096091210613,0.039020727350291384,102.33719322209167,2.8685371253286327,99.17054897752605,106.11642769015529,3.0,1.0,11,Triangular non-coplanar
mp-1194096,Sr2Ni(SeO3)3,1.889738758608848,0.5540042099473217,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4i,1,3.0,Se,0.0,True,23.0,3.0,1.7160333239164072,1.755204881500876,1.7346316381216695,0.01605258005908316,0.039171557584468886,102.33439113450783,2.8588943622770846,99.18728629410121,106.10605952176257,3.0,1.0,12,Triangular non-coplanar
mp-1194398,GaHSeO4,1.9041571910343509,0.6208214124126903,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Se,0.0,True,,,,,,,,,,,,,,0,Triangular non-coplanar
mp-1194403,PdPb2Se2(ClO3)2,1.8313753230587668,0.3929830984245749,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,,,,,,,,,,,,,,0,Triangular non-coplanar
mp-1194412,Pb3Se2(BrO3)2,2.1961189598899793,1.5730443526956737,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4f,1,3.0,Se,0.0,True,6.0,3.0,1.693257117623868,1.7779889138830862,1.743993432881384,0.03656100812809452,0.08473179625921823,26.1200932067942,9.617115844597375,15.812679386711388,38.958283899679,1.0,0.3333333333333333,1,Triangular non-coplanar
mp-1194412,Pb3Se2(BrO3)2,2.1961189598899793,1.5730443526956737,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4f,1,3.0,Se,0.0,True,7.0,3.0,1.6932571176238689,1.7779889138830864,1.7439934328813846,0.036561008128094284,0.08473179625921756,26.1200932067942,9.617115844597366,15.812679386711388,38.95828389967899,1.0,0.3333333333333333,2,Triangular non-coplanar
mp-1194412,Pb3Se2(BrO3)2,2.1961189598899793,1.5730443526956737,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4f,1,3.0,Se,0.0,True,8.0,3.0,1.6932571176238687,1.7779889138830849,1.7439934328813844,0.03656100812809394,0.08473179625921623,26.120093206794195,9.617115844597398,15.812679386711343,38.958283899679024,1.0,0.3333333333333333,3,Triangular non-coplanar
mp-1194412,Pb3Se2(BrO3)2,2.1961189598899793,1.5730443526956737,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4f,1,3.0,Se,0.0,True,9.0,3.0,1.693257117623868,1.7779889138830856,1.7439934328813844,0.036561008128094555,0.08473179625921756,26.120093206794195,9.617115844597395,15.812679386711343,38.95828389967902,1.0,0.3333333333333333,4,Triangular non-coplanar
mp-1194518,V2Se2O9,1.7033402220209737,-0.0541480293609055,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,,,,,,,,,,,,,,0,Triangular non-coplanar
mp-1194553,Hg5(SeO4)2,1.7103095227110852,-0.034039042820853,"[3.0, 4.0]",4.0,4.0,4.0,"Tetrahedron, Triangular non-coplanar",4f,2,3.0,Se,0.0,True,,,,,,,,,,,,,,0,"Tetrahedron, Triangular non-coplanar"
mp-1194553,Hg5(SeO4)2,1.7103095227110852,-0.034039042820853,"[3.0, 4.0]",4.0,4.0,4.0,"Tetrahedron, Triangular non-coplanar",4f,2,4.0,Se,0.0,True,24.0,4.0,1.6703408537152753,1.6983279608213064,1.6861664978102295,0.01008243386236161,0.02798710710603114,109.4417900907575,2.2008480141884323,106.06145322686456,112.23811189364076,1.0,0.25,1,"Tetrahedron, Triangular non-coplanar"
mp-1194553,Hg5(SeO4)2,1.7103095227110852,-0.034039042820853,"[3.0, 4.0]",4.0,4.0,4.0,"Tetrahedron, Triangular non-coplanar",4f,2,4.0,Se,0.0,True,25.0,4.0,1.6703408538143107,1.6983269805820986,1.686166252742149,0.01008213823301271,0.02798612676778789,109.44179038681209,2.2007881236821056,106.0614479570373,112.23792799115935,1.0,0.25,2,"Tetrahedron, Triangular non-coplanar"
mp-1194553,Hg5(SeO4)2,1.7103095227110852,-0.034039042820853,"[3.0, 4.0]",4.0,4.0,4.0,"Tetrahedron, Triangular non-coplanar",4f,2,4.0,Se,0.0,True,26.0,4.0,1.6703408537152749,1.698327960821305,1.6861713438739803,0.010083741883776793,0.02798710710603025,109.44179016707763,2.2008317504473136,106.06150941847642,112.2381118936408,1.0,0.25,3,"Tetrahedron, Triangular non-coplanar"
mp-1194553,Hg5(SeO4)2,1.7103095227110852,-0.034039042820853,"[3.0, 4.0]",4.0,4.0,4.0,"Tetrahedron, Triangular non-coplanar",4f,2,4.0,Se,0.0,True,27.0,4.0,1.6703408538143099,1.698326980582099,1.68616625274215,0.010082138233013476,0.02798612676778922,109.44179038681209,2.2007881236821176,106.06144795703729,112.23792799115938,1.0,0.25,4,"Tetrahedron, Triangular non-coplanar"
mp-1194561,NaSc(SeO3)2,1.77038718028865,0.1577205444609755,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Se,0.0,True,,,,,,,,,,,,,,0,Triangular non-coplanar
mp-1194569,KY(SeO3)2,1.77106709822391,0.1600864340013074,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Se,0.0,True,12.0,3.0,1.7153929651491184,1.7280609209710385,1.7238382690303984,0.005971731643634176,0.01266795582192004,101.853077429466,0.04514925426941338,101.78922674174717,101.88500277332543,3.0,1.0,1,Triangular non-coplanar
mp-1194569,KY(SeO3)2,1.77106709822391,0.1600864340013074,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Se,0.0,True,13.0,3.0,1.7153929651491173,1.7280609209710385,1.723838269030398,0.0059717316436347,0.01266795582192115,101.85307742946604,0.045149254269423435,101.78922674174719,101.8850027733255,3.0,1.0,2,Triangular non-coplanar
mp-1194569,KY(SeO3)2,1.77106709822391,0.1600864340013074,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Se,0.0,True,14.0,3.0,1.7153929651491178,1.7280609209710376,1.7238382690303977,0.0059717316436340715,0.012667955821919819,101.85307742946604,0.045149254269393285,101.78922674174723,101.88500277332544,3.0,1.0,3,Triangular non-coplanar
mp-1194569,KY(SeO3)2,1.77106709822391,0.1600864340013074,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Se,0.0,True,15.0,3.0,1.715392965149117,1.7280609209710374,1.7238382690303975,0.005971731643634281,0.012667955821920263,101.85307742946604,0.04514925426940333,101.78922674174721,101.88500277332545,3.0,1.0,4,Triangular non-coplanar
mp-1194584,Hg3Te2SeO10,1.6738361787932898,-0.034123528603706,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,Se,0.0,True,10.0,4.0,1.6725625862255538,1.6960832633904077,1.687644036266306,0.00923471604143635,0.023520677164853954,109.46884872895822,1.2238725014173566,107.85949727013687,111.88192020084158,1.0,0.25,1,Tetrahedron
mp-1194584,Hg3Te2SeO10,1.6738361787932898,-0.034123528603706,[4.0],6.0,6.0,6.0,Tetrahedron,2a,1,4.0,Se,0.0,True,11.0,4.0,1.6725625862255538,1.6960832633904068,1.6876440362663054,0.00923471604143618,0.023520677164853065,61.209579917231956,22.969798058854032,33.24845739316563,108.98903482651428,1.0,0.25,2,Tetrahedron
mp-1194590,B2Se3O10,1.7281356750552628,0.0239862388786458,"[3.0, 4.0]",4.67,4.67,4.67,"Tetrahedron, Triangular non-coplanar",4e,2,3.0,Se,0.0,True,,,,,,,,,,,,,,0,"Tetrahedron, Triangular non-coplanar"
mp-1194590,B2Se3O10,1.7281356750552628,0.0239862388786458,"[3.0, 4.0]",4.67,4.67,4.67,"Tetrahedron, Triangular non-coplanar",4e,2,4.0,Se,0.0,True,,,,,,,,,,,,,,0,"Tetrahedron, Triangular non-coplanar"
mp-1194625,Rb2Mo3Se3O16,1.7878713832557842,0.172665486243852,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,24.0,3.0,1.6500706019293545,1.804992339596707,1.7400220915903486,0.06566700351736007,0.1549217376673524,100.99077597417362,2.8608856692911315,98.63402099084902,105.01718430846456,2.0,0.6666666666666666,1,Triangular non-coplanar
mp-1194625,Rb2Mo3Se3O16,1.7878713832557842,0.172665486243852,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,25.0,3.0,1.6500706019293534,1.804992339596707,1.7400220915903482,0.0656670035173605,0.1549217376673535,16.667914808559413,1.405046575841328,15.289052372917736,18.596413259466246,2.0,0.6666666666666666,2,Triangular non-coplanar
mp-1194625,Rb2Mo3Se3O16,1.7878713832557842,0.172665486243852,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,26.0,3.0,1.6500706019293525,1.804992339596705,1.7400220915903473,0.06566700351736028,0.1549217376673524,100.99077597417357,2.8608856692911258,98.63402099084897,105.01718430846451,2.0,0.6666666666666666,3,Triangular non-coplanar
mp-1194625,Rb2Mo3Se3O16,1.7878713832557842,0.172665486243852,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Se,0.0,True,27.0,3.0,1.650070601929355,1.8049923395967058,1.7400220915903486,0.06566700351735957,0.15492173766735085,16.667914808559427,1.4050465758413224,15.289052372917736,18.596413259466246,2.0,0.6666666666666666,4,Triangular non-coplanar
mp-1194629,CsSc(SeO3)2,1.713754677849062,-0.0523947002913428,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Se,0.0,True,8.0,3.0,1.7219622840958648,1.7243610015680382,1.7227618565865894,0.0011307662604828485,0.0023987174721733506,101.58471376313037,0.5234109334263743,101.21460634275739,102.3249286038763,3.0,1.0,1,Triangular non-coplanar
mp-1194629,CsSc(SeO3)2,1.713754677849062,-0.0523947002913428,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Se,0.0,True,9.0,3.0,1.7219622840958666,1.72436100156804,1.7227618565865912,0.0011307662604829007,0.0023987174721733506,107.11600677796908,3.3878038660959304,102.32492860387622,109.51154586501552,3.0,1.0,2,Triangular non-coplanar
mp-1194629,CsSc(SeO3)2,1.713754677849062,-0.0523947002913428,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Se,0.0,True,10.0,3.0,1.7219622840958653,1.7243610015680386,1.7227618565865896,0.0011307662604827962,0.0023987174721733506,101.58471376313038,0.5234109334263207,101.21460634275745,102.32492860387624,3.0,1.0,3,Triangular non-coplanar
mp-1194629,CsSc(SeO3)2,1.713754677849062,-0.0523947002913428,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Se,0.0,True,11.0,3.0,1.7219622840958635,1.7243610015680386,1.7227618565865892,0.001130766260483372,0.002398717472175127,107.11600677796912,3.3878038660958834,102.32492860387632,109.51154586501552,3.0,1.0,4,Triangular non-coplanar
mp-1194629,CsSc(SeO3)2,1.713754677849062,-0.0523947002913428,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Se,0.0,True,12.0,3.0,1.732378281932704,1.7361836367477388,1.734915185142727,0.0017938614630210897,0.003805354815034745,86.20848437853164,11.224952013156418,78.27124469153509,102.08296375252462,3.0,1.0,5,Triangular non-coplanar
mp-1194629,CsSc(SeO3)2,1.713754677849062,-0.0523947002913428,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Se,0.0,True,13.0,3.0,1.7323782819327078,1.7361836367477386,1.734915185142728,0.0017938614630193103,0.003805354815030748,101.6598798417183,0.29916550234210465,101.4483378863151,102.08296375252465,3.0,1.0,6,Triangular non-coplanar
mp-1194629,CsSc(SeO3)2,1.713754677849062,-0.0523947002913428,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Se,0.0,True,14.0,3.0,1.7323782819327063,1.7361836367477395,1.7349151851427278,0.0017938614630201998,0.0038053548150331906,86.20848437853165,11.224952013156411,78.27124469153517,102.08296375252463,3.0,1.0,7,Triangular non-coplanar
mp-1194629,CsSc(SeO3)2,1.713754677849062,-0.0523947002913428,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Se,0.0,True,15.0,3.0,1.732378281932704,1.7361836367477395,1.734915185142727,0.0017938614630211942,0.003805354815035411,101.6598798417183,0.299165502342098,101.44833788631512,102.08296375252465,3.0,1.0,8,Triangular non-coplanar
mp-1194712,Pr5Si2Se3O17F,1.8159495170403233,0.29191810611123,[3.0],4.0,4.0,4.0,Triangular non-coplanar,2i,1,3.0,Se,0.0,True,,,,,,,,,,,,,,0,Triangular non-coplanar
mp-1194726,Li2Se2O7,1.838233200188687,0.3801764863032829,[4.0],6.0,6.0,6.0,Tetrahedron,4c,1,4.0,Se,0.0,True,8.0,4.0,1.6346887628250808,1.8682247462105128,1.6971936995206351,0.09897386213826974,0.23353598338543202,100.91926031853383,32.157028666840965,58.18419288387699,145.56386764899085,4.0,1.0,1,Tetrahedron
mp-1194726,Li2Se2O7,1.838233200188687,0.3801764863032829,[4.0],6.0,6.0,6.0,Tetrahedron,4c,1,4.0,Se,0.0,True,9.0,4.0,1.6346887628250806,1.868224746210512,1.6971936995206354,0.0989738621382692,0.23353598338543136,109.11877482831109,5.776427754562863,99.92384858953231,115.97907898153746,4.0,1.0,2,Tetrahedron
