material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Bi_wyckoff,num_Bi_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,6.0,Bi,0.0,True,0.0,6.0,2.382774434923022,2.73373447306534,2.5293932554872005,0.14579549102691314,0.3509600381423179,79.10089114969843,41.90678701484764,8.537736462515939e-07,132.90334985514238,6.0,1.0,1,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,6.0,Bi,0.0,True,8.0,6.0,2.382774434923024,2.73373447306534,2.529393255487202,0.14579549102691275,0.3509600381423157,79.10089103586196,41.906787229718965,0.0,132.9033498551424,6.0,1.0,2,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,6.0,Bi,0.0,True,31.0,6.0,2.382774434923027,2.733734473065334,2.5293932554872014,0.14579549102691108,0.35096003814230725,79.10089103586195,41.90678722971898,0.0,132.90334985514238,6.0,1.0,3,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,6.0,Bi,0.0,True,42.0,6.0,2.382774434923025,2.7337344730653386,2.5293932554872014,0.14579549102691342,0.35096003814231347,79.10089109278019,41.906787122283305,0.0,132.90334985514238,6.0,1.0,4,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,7.0,Bi,0.0,True,3.0,7.0,2.342227631441831,2.9411588787104708,2.5696266326251456,0.2450739500651623,0.5989312472686397,81.91947135209094,37.56049154200516,0.0,135.9799914908942,7.0,1.0,1,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,7.0,Bi,0.0,True,6.0,7.0,2.250536900687553,2.8517413884876253,2.5336421441720973,0.19798747012320317,0.6012044878000724,82.67840348667038,36.197939845155176,0.0,128.33042372611996,7.0,1.0,2,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,7.0,Bi,0.0,True,12.0,7.0,2.250536900687553,2.8517413884876337,2.5336421441721,0.1979874701232069,0.6012044878000808,73.1545116204092,33.33804537065604,0.0,128.33042372612,7.0,1.0,3,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,7.0,Bi,0.0,True,15.0,7.0,2.3422276314418307,2.9411588787104757,2.5696266326251487,0.24507395006516458,0.598931247268645,81.91947135209094,37.56049154200518,0.0,135.97999149089432,7.0,1.0,4,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,7.0,Bi,0.0,True,20.0,7.0,2.2505369006875533,2.851741388487625,2.5336421441720987,0.19798747012320533,0.6012044878000715,73.1545116204092,33.338045370656026,0.0,128.33042372611993,7.0,1.0,5,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,7.0,Bi,0.0,True,27.0,7.0,2.34222763144183,2.9411588787104774,2.5696266326251473,0.24507395006516455,0.5989312472686472,81.91947135209092,37.560491542005174,0.0,135.9799914908943,7.0,1.0,6,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,7.0,Bi,0.0,True,39.0,7.0,2.3422276314418307,2.9411588787104734,2.569626632625146,0.24507395006516292,0.5989312472686428,81.91947135209094,37.56049154200517,0.0,135.97999149089424,7.0,1.0,7,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,7.0,Bi,0.0,True,44.0,7.0,2.25053690068755,2.851741388487628,2.533642144172098,0.1979874701232061,0.6012044878000777,82.67840352732628,36.19793975229454,0.0,128.33042372611996,7.0,1.0,8,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,7.0,Bi,0.0,True,3.0,7.0,2.342227631441831,2.9411588787104708,2.5696266326251456,0.2450739500651623,0.5989312472686397,81.91947135209094,37.56049154200516,0.0,135.9799914908942,7.0,1.0,1,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,7.0,Bi,0.0,True,6.0,7.0,2.250536900687553,2.8517413884876253,2.5336421441720973,0.19798747012320317,0.6012044878000724,82.67840348667038,36.197939845155176,0.0,128.33042372611996,7.0,1.0,2,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,7.0,Bi,0.0,True,12.0,7.0,2.250536900687553,2.8517413884876337,2.5336421441721,0.1979874701232069,0.6012044878000808,73.1545116204092,33.33804537065604,0.0,128.33042372612,7.0,1.0,3,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,7.0,Bi,0.0,True,15.0,7.0,2.3422276314418307,2.9411588787104757,2.5696266326251487,0.24507395006516458,0.598931247268645,81.91947135209094,37.56049154200518,0.0,135.97999149089432,7.0,1.0,4,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,7.0,Bi,0.0,True,20.0,7.0,2.2505369006875533,2.851741388487625,2.5336421441720987,0.19798747012320533,0.6012044878000715,73.1545116204092,33.338045370656026,0.0,128.33042372611993,7.0,1.0,5,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,7.0,Bi,0.0,True,27.0,7.0,2.34222763144183,2.9411588787104774,2.5696266326251473,0.24507395006516455,0.5989312472686472,81.91947135209092,37.560491542005174,0.0,135.9799914908943,7.0,1.0,6,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,7.0,Bi,0.0,True,39.0,7.0,2.3422276314418307,2.9411588787104734,2.569626632625146,0.24507395006516292,0.5989312472686428,81.91947135209094,37.56049154200517,0.0,135.97999149089424,7.0,1.0,7,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-651836,Bi4Cl2O5,2.0488071918614628,0.5268237663956722,"[4.0, 4.0, 5.0, 6.0, 7.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",4c,6,7.0,Bi,0.0,True,44.0,7.0,2.25053690068755,2.851741388487628,2.533642144172098,0.1979874701232061,0.6012044878000777,82.67840352732628,36.19793975229454,0.0,128.33042372611996,7.0,1.0,8,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-667342,Bi12PbO20,2.3102327506057847,0.2290833618727365,[5.0],3.0,3.0,3.0,Square pyramid,12f,1,5.0,Bi,0.0,True,,,,,,,,,,,,,,0,Square pyramid
mp-667426,Bi2Te2O7,2.550253005342012,0.0319816059779388,"[7.0, 8.0]",3.0,3.0,3.0,"Square antiprism, Square-face capped trigonal prism, Pentagonal bipyramid, Dodecahedron with triangular faces - p2345 plane normalized",8d,4,7.0,Bi,0.0,True,1.0,7.0,2.273928091999516,2.6729784584800074,2.462319203498395,0.13648561685768829,0.3990503664804912,76.61418587673005,34.753921052507394,8.128577004435831,164.71632271620908,7.0,1.0,1,"Square antiprism, Square-face capped trigonal prism, Pentagonal bipyramid, Dodecahedron with triangular faces - p2345 plane normalized"
mp-667426,Bi2Te2O7,2.550253005342012,0.0319816059779388,"[7.0, 8.0]",3.0,3.0,3.0,"Square antiprism, Square-face capped trigonal prism, Pentagonal bipyramid, Dodecahedron with triangular faces - p2345 plane normalized",8d,4,7.0,Bi,0.0,True,3.0,7.0,2.273928091999517,2.6729784584800034,2.4623192034983945,0.13648561685768748,0.3990503664804863,65.6746038773665,23.624094699794078,37.41256751679012,117.1198275603814,7.0,1.0,2,"Square antiprism, Square-face capped trigonal prism, Pentagonal bipyramid, Dodecahedron with triangular faces - p2345 plane normalized"
mp-667426,Bi2Te2O7,2.550253005342012,0.0319816059779388,"[7.0, 8.0]",3.0,3.0,3.0,"Square antiprism, Square-face capped trigonal prism, Pentagonal bipyramid, Dodecahedron with triangular faces - p2345 plane normalized",8d,4,7.0,Bi,0.0,True,4.0,7.0,2.2739280919995166,2.672978458480005,2.462319203498395,0.13648561685768748,0.3990503664804885,72.23215193340083,26.428367247985427,37.41256751679013,119.50200583794575,7.0,1.0,3,"Square antiprism, Square-face capped trigonal prism, Pentagonal bipyramid, Dodecahedron with triangular faces - p2345 plane normalized"
mp-667426,Bi2Te2O7,2.550253005342012,0.0319816059779388,"[7.0, 8.0]",3.0,3.0,3.0,"Square antiprism, Square-face capped trigonal prism, Pentagonal bipyramid, Dodecahedron with triangular faces - p2345 plane normalized",8d,4,7.0,Bi,0.0,True,7.0,7.0,2.2739280919995113,2.672978458480009,2.4623192034983945,0.1364856168576907,0.39905036648049785,72.23215193340083,26.428367247985427,37.41256751679013,119.50200583794577,7.0,1.0,4,"Square antiprism, Square-face capped trigonal prism, Pentagonal bipyramid, Dodecahedron with triangular faces - p2345 plane normalized"
mp-667426,Bi2Te2O7,2.550253005342012,0.0319816059779388,"[7.0, 8.0]",3.0,3.0,3.0,"Square antiprism, Square-face capped trigonal prism, Pentagonal bipyramid, Dodecahedron with triangular faces - p2345 plane normalized",8d,4,7.0,Bi,0.0,True,8.0,7.0,2.202744221102449,2.95100062943589,2.4908853864178107,0.21492017892477325,0.7482564083334413,101.87074338737827,30.772066164885107,69.9334442618368,169.48608112915684,7.0,1.0,5,"Square antiprism, Square-face capped trigonal prism, Pentagonal bipyramid, Dodecahedron with triangular faces - p2345 plane normalized"
mp-667426,Bi2Te2O7,2.550253005342012,0.0319816059779388,"[7.0, 8.0]",3.0,3.0,3.0,"Square antiprism, Square-face capped trigonal prism, Pentagonal bipyramid, Dodecahedron with triangular faces - p2345 plane normalized",8d,4,7.0,Bi,0.0,True,9.0,7.0,2.2027442211024484,2.951000629435891,2.490885386417811,0.21492017892477397,0.7482564083334426,64.78064915829634,24.11714806977634,26.632092345687003,129.0021055648826,7.0,1.0,6,"Square antiprism, Square-face capped trigonal prism, Pentagonal bipyramid, Dodecahedron with triangular faces - p2345 plane normalized"
mp-667426,Bi2Te2O7,2.550253005342012,0.0319816059779388,"[7.0, 8.0]",3.0,3.0,3.0,"Square antiprism, Square-face capped trigonal prism, Pentagonal bipyramid, Dodecahedron with triangular faces - p2345 plane normalized",8d,4,7.0,Bi,0.0,True,11.0,7.0,2.2739280919995197,2.672978458480008,2.4623192034983954,0.13648561685768765,0.3990503664804881,83.02223397445432,37.09867422432557,8.128577004435922,164.71632271620905,7.0,1.0,7,"Square antiprism, Square-face capped trigonal prism, Pentagonal bipyramid, Dodecahedron with triangular faces - p2345 plane normalized"
mp-667426,Bi2Te2O7,2.550253005342012,0.0319816059779388,"[7.0, 8.0]",3.0,3.0,3.0,"Square antiprism, Square-face capped trigonal prism, Pentagonal bipyramid, Dodecahedron with triangular faces - p2345 plane normalized",8d,4,7.0,Bi,0.0,True,12.0,7.0,2.2027442211024524,2.9510006294358875,2.4908853864178115,0.21492017892477172,0.7482564083334351,101.87074338737825,30.772066164885107,69.9334442618368,169.48608112915684,7.0,1.0,8,"Square antiprism, Square-face capped trigonal prism, Pentagonal bipyramid, Dodecahedron with triangular faces - p2345 plane normalized"
mp-667426,Bi2Te2O7,2.550253005342012,0.0319816059779388,"[7.0, 8.0]",3.0,3.0,3.0,"Square antiprism, Square-face capped trigonal prism, Pentagonal bipyramid, Dodecahedron with triangular faces - p2345 plane normalized",8d,4,7.0,Bi,0.0,True,13.0,7.0,2.202744221102448,2.9510006294358884,2.4908853864178098,0.21492017892477255,0.7482564083334404,64.78064915829634,24.11714806977635,26.632092345687003,129.00210556488264,7.0,1.0,9,"Square antiprism, Square-face capped trigonal prism, Pentagonal bipyramid, Dodecahedron with triangular faces - p2345 plane normalized"
mp-667426,Bi2Te2O7,2.550253005342012,0.0319816059779388,"[7.0, 8.0]",3.0,3.0,3.0,"Square antiprism, Square-face capped trigonal prism, Pentagonal bipyramid, Dodecahedron with triangular faces - p2345 plane normalized",8d,4,7.0,Bi,0.0,True,15.0,7.0,2.2739280919995153,2.672978458480009,2.4623192034983954,0.1364856168576896,0.39905036648049386,76.61418587673006,34.7539210525074,8.128577004435922,164.71632271620922,7.0,1.0,10,"Square antiprism, Square-face capped trigonal prism, Pentagonal bipyramid, Dodecahedron with triangular faces - p2345 plane normalized"
