material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Bi_wyckoff,num_Bi_chemenvs,CN,element,charge_range,is_single_charge
mp-1228615,BaNb6Bi6Pb2O27,1.7032179980787112,0.9123940402242964,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,2e,1,8.0,Bi,0.0,True
mp-1228636,BaNb4Bi4PbO18,2.18345013232854,0.5476027410919211,"[5.0, 7.0]",3.0,3.0,3.0,Square-face capped trigonal prism,"2d, 2e",1,5.0,Bi,0.0,True
mp-1228636,BaNb4Bi4PbO18,2.18345013232854,0.5476027410919211,"[5.0, 7.0]",3.0,3.0,3.0,Square-face capped trigonal prism,"2d, 2e",1,7.0,Bi,0.0,True
mp-1228794,Ba2V2BiPO11,0.0694672077492368,2.5994603280592807,[8.0],3.0,3.0,3.0,Square antiprism,4e,1,8.0,Bi,0.0,True
mp-1228865,Ba10Ce(Bi3O10)3,2.252785348553773,-0.0365881512678054,[6.0],4.11,4.11,4.11,Octahedron,"1d, 2i",1,6.0,Bi,0.0,True
mp-1228874,Ba10Nb3Bi7O30,2.0621659348867736,0.3895339169060576,[6.0],3.57,3.57,3.57,Octahedron,"1a, 2i",1,6.0,Bi,0.0,True
mp-1228932,Ba11(Bi3O10)3,1.9858556003149004,0.7068662999552804,[6.0],4.22,4.22,4.22,Octahedron,"1e, 2i",1,6.0,Bi,0.0,True
mp-1229110,AlBi3Sb2O11,1.960451438996108,0.5640747503955941,"[8.0, 9.0]",3.0,3.0,3.0,"Cube, Tricapped triangular prism (three square-face caps)",2a,2,8.0,Bi,0.0,True
mp-1229110,AlBi3Sb2O11,1.960451438996108,0.5640747503955941,"[8.0, 9.0]",3.0,3.0,3.0,"Cube, Tricapped triangular prism (three square-face caps)",2a,2,9.0,Bi,0.0,True
mp-1229239,BiRh7Pb2O15,1.8540715961533545,1.4127145710683238,[4.0],3.0,3.0,3.0,See-saw,4g,1,4.0,Bi,0.0,True
mp-1229255,Ba2SrTa6(Bi2O9)3,1.7161051363842863,0.8887816007755014,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,"2i, 4l",1,8.0,Bi,0.0,True
mp-1233703,MgBi4(P2O7)4,2.01571776241461,0.5890538546209879,"[6.0, 7.0]",3.5,3.5,3.5,"Pentagonal bipyramid, Octahedron",1a,2,6.0,Bi,0.0,True
mp-1233703,MgBi4(P2O7)4,2.01571776241461,0.5890538546209879,"[6.0, 7.0]",3.5,3.5,3.5,"Pentagonal bipyramid, Octahedron",1a,2,7.0,Bi,0.0,True
mp-1275839,CoBi6(SO8)2,2.2408581123142475,0.2977110206588869,"[4.0, 5.0, 6.0, 7.0]",3.0,3.0,3.0,no_data,no_data,1,4.0,Bi,0.0,True
mp-1275839,CoBi6(SO8)2,2.2408581123142475,0.2977110206588869,"[4.0, 5.0, 6.0, 7.0]",3.0,3.0,3.0,no_data,no_data,1,5.0,Bi,0.0,True
mp-1275839,CoBi6(SO8)2,2.2408581123142475,0.2977110206588869,"[4.0, 5.0, 6.0, 7.0]",3.0,3.0,3.0,no_data,no_data,1,6.0,Bi,0.0,True
mp-1275839,CoBi6(SO8)2,2.2408581123142475,0.2977110206588869,"[4.0, 5.0, 6.0, 7.0]",3.0,3.0,3.0,no_data,no_data,1,7.0,Bi,0.0,True
mp-1282897,CoBi6(SO8)2,2.2569101321888203,0.2698975358608272,"[4.0, 5.0, 7.0]",3.0,3.0,3.0,"Trigonal prism, Square-face capped trigonal prism",2c,2,4.0,Bi,0.0,True
mp-1282897,CoBi6(SO8)2,2.2569101321888203,0.2698975358608272,"[4.0, 5.0, 7.0]",3.0,3.0,3.0,"Trigonal prism, Square-face capped trigonal prism",2c,2,5.0,Bi,0.0,True
mp-1282897,CoBi6(SO8)2,2.2569101321888203,0.2698975358608272,"[4.0, 5.0, 7.0]",3.0,3.0,3.0,"Trigonal prism, Square-face capped trigonal prism",2c,2,7.0,Bi,0.0,True
mp-1290471,Li4Ni3BiO8,2.072184009060956,0.3185851108312955,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Bi,0.0,True
mp-1296272,CoBi6(SO8)2,2.1317520603660247,0.4602399921491651,"[4.0, 7.0]",3.0,3.0,3.0,no_data,no_data,1,4.0,Bi,0.0,True
mp-1296272,CoBi6(SO8)2,2.1317520603660247,0.4602399921491651,"[4.0, 7.0]",3.0,3.0,3.0,no_data,no_data,1,7.0,Bi,0.0,True
mp-1304002,Li4Ni3BiO8,2.075720086330936,0.287774012518781,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Bi,0.0,True
mp-1306933,CoBi6(SO8)2,2.20206014352256,0.3585383814507744,"[4.0, 5.0, 7.0]",3.0,3.0,3.0,"Trigonal prism, Square pyramid, Square-face capped trigonal prism",2c,3,4.0,Bi,0.0,True
mp-1306933,CoBi6(SO8)2,2.20206014352256,0.3585383814507744,"[4.0, 5.0, 7.0]",3.0,3.0,3.0,"Trigonal prism, Square pyramid, Square-face capped trigonal prism",2c,3,5.0,Bi,0.0,True
mp-1306933,CoBi6(SO8)2,2.20206014352256,0.3585383814507744,"[4.0, 5.0, 7.0]",3.0,3.0,3.0,"Trigonal prism, Square pyramid, Square-face capped trigonal prism",2c,3,7.0,Bi,0.0,True
mp-1307356,Li4Ni3BiO8,2.0760344532815296,0.2943848134584544,[6.0],5.0,5.0,5.0,Octahedron,"1b, 1c",1,6.0,Bi,0.0,True
mp-1337097,Ca3Bi2O7,2.1355119997252325,0.2639755161059099,[6.0],4.0,4.0,4.0,Octahedron,4b,1,6.0,Bi,0.0,True
mp-1364847,Cs5Bi(MoO4)4,0.1809853299312907,3.22851910082958,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Bi,0.0,True
mp-1516254,BaNaBiWO6,2.253164975164657,0.1662900385740777,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Bi,0.0,True
mp-1516677,BaSrDyBiO6,2.1263610181015773,0.0768355651991359,[6.0],5.0,5.0,5.0,Octahedron,4u,1,6.0,Bi,0.0,True
mp-1516784,Sr2CeBiO6,2.288935898092702,-0.0843362505261375,[6.0],5.0,5.0,5.0,Octahedron,2c,1,6.0,Bi,0.0,True
mp-1516788,BaCaSmBiO6,2.266897676906888,-0.6008049858817195,[6.0],5.0,5.0,5.0,Octahedron,"1f, 1c",1,6.0,Bi,0.0,True
mp-1516910,BaCaSmBiO6,2.1479200585512124,0.0077608482205828,[6.0],5.0,5.0,5.0,Octahedron,4u,1,6.0,Bi,0.0,True
mp-1516990,Sr2PrBiO6,2.1801986177347006,-0.1604271383737952,[6.0],5.0,5.0,5.0,Octahedron,2c,1,6.0,Bi,0.0,True
mp-1518025,BaCaInBiO6,2.186190838328314,-0.1527485691088316,[6.0],5.0,5.0,5.0,Octahedron,"1f, 1c",1,6.0,Bi,0.0,True
mp-1518032,BaCaInBiO6,2.148900176806202,0.0026410014820088,[6.0],5.0,5.0,5.0,Octahedron,4f,1,6.0,Bi,0.0,True
mp-1518035,BaSrGdBiO6,2.1452302571179347,-0.0173105760914428,[6.0],5.0,5.0,5.0,Octahedron,4f,1,6.0,Bi,0.0,True
mp-1518043,BaSrGdBiO6,2.159239217677872,-0.0319620557615018,[6.0],5.0,5.0,5.0,Octahedron,"1f, 1c",1,6.0,Bi,0.0,True
mp-1518059,Ca2YBiO6,2.1672996339839803,-0.264519306341698,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Bi,0.0,True
mp-1518078,BaSrSmBiO6,2.139582180539812,0.0175478477892758,[6.0],5.0,5.0,5.0,Octahedron,4u,1,6.0,Bi,0.0,True
mp-1518084,Sr2LaBiO6,2.176731149343913,-0.124305002133551,[6.0],5.0,5.0,5.0,Octahedron,2c,1,6.0,Bi,0.0,True
mp-1518216,KCaCeBiO6,2.161942811052381,-0.0773795444691164,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Bi,0.0,True
mp-1518219,BaSrTbBiO6,2.1418417919589023,-0.0278022089247498,[6.0],5.0,5.0,5.0,Octahedron,4f,1,6.0,Bi,0.0,True
mp-1518348,BaSrBiSbO6,2.36983135836469,-0.0167727014149599,[6.0],3.0,3.0,3.0,Octahedron,"1f, 1c",1,6.0,Bi,0.0,True
mp-1518566,BaSrBiSbO6,2.348028332019407,-0.003487272129581,[6.0],3.0,3.0,3.0,Octahedron,4u,1,6.0,Bi,0.0,True
mp-1518633,BaCaTbBiO6,2.153717462486895,-0.0325697780525428,[6.0],5.0,5.0,5.0,Octahedron,4u,1,6.0,Bi,0.0,True
mp-1518827,BaCaTbBiO6,2.2548430310920407,-0.5436326684334568,[6.0],5.0,5.0,5.0,Octahedron,"1f, 1c",1,6.0,Bi,0.0,True
mp-1518927,BaSrCeBiO6,2.266574537078379,-0.0021303505725713,[6.0],5.0,5.0,5.0,Octahedron,"1f, 1c",1,6.0,Bi,0.0,True
mp-1519048,BaSrPrBiO6,2.1377371219321515,0.0536734908953102,[6.0],5.0,5.0,5.0,Octahedron,4u,1,6.0,Bi,0.0,True
mp-1519122,BaSrCeBiO6,2.246016042290762,0.0792914354467662,[6.0],5.0,5.0,5.0,Octahedron,4u,1,6.0,Bi,0.0,True
mp-1519157,SrCaLaBiO6,2.1723346293194443,-0.12605678093309,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Bi,0.0,True
mp-1519230,NaSrCeBiO6,2.130201032049023,0.0581835904091678,[6.0],5.0,5.0,5.0,Octahedron,4f,1,6.0,Bi,0.0,True
mp-1519241,BaCaLaBiO6,2.142614590271313,-0.0185424711070679,[6.0],5.0,5.0,5.0,Octahedron,4f,1,6.0,Bi,0.0,True
mp-1519269,BaSrNdBiO6,2.1695813719254087,-0.0689665136227044,[6.0],5.0,5.0,5.0,Octahedron,"1f, 1c",1,6.0,Bi,0.0,True
mp-1519376,BaSrNdBiO6,2.1365174299335985,0.0607682429278226,[6.0],5.0,5.0,5.0,Octahedron,4u,1,6.0,Bi,0.0,True
mp-1519525,BaNaCeBiO6,2.13320488444014,0.0996645807943043,[6.0],5.0,5.0,5.0,Octahedron,4f,1,6.0,Bi,0.0,True
mp-1520398,SrCaTbBiO6,2.1692418451128184,-0.1032955065210734,[6.0],5.0,5.0,5.0,Octahedron,"1f, 1c",1,6.0,Bi,0.0,True
mp-1520532,SrCaDyBiO6,2.16502313348538,-0.1174385755964513,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Bi,0.0,True
mp-1520639,SrCaDyBiO6,2.1174399424538173,0.0682271052147072,[6.0],5.0,5.0,5.0,Octahedron,4u,1,6.0,Bi,0.0,True
mp-1520660,BaCaDyBiO6,2.101890426672864,0.2495046889677714,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Bi,0.0,True
mp-1520670,BaCaDyBiO6,2.255115511238792,-0.5905351132614594,[6.0],5.0,5.0,5.0,Octahedron,"1f, 1c",1,6.0,Bi,0.0,True
mp-1520732,SrCaGdBiO6,2.208252638237256,-0.3057876715191737,[6.0],5.0,5.0,5.0,Octahedron,"1f, 1c",1,6.0,Bi,0.0,True
mp-1520775,BaSrLaBiO6,2.155363961433622,0.026599333004722,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Bi,0.0,True
mp-1520791,BaNaZrBiO6,2.0390881514514487,0.5545056055603012,[6.0],5.0,5.0,5.0,Octahedron,4f,1,6.0,Bi,0.0,True
mp-1520985,BaSrNbBiO6,2.4141777282593653,-0.074634424485461,[6.0],3.0,3.0,3.0,Octahedron,4u,1,6.0,Bi,0.0,True
mp-1521109,SrCaYBiO6,2.181893581696781,-0.1805258045628343,[6.0],5.0,5.0,5.0,Octahedron,"1f, 1c",1,6.0,Bi,0.0,True
mp-1522203,BaSrEuBiO6,2.132982914274129,0.0689468192205427,[6.0],5.0,5.0,5.0,Octahedron,4u,1,6.0,Bi,0.0,True
mp-1522224,BaSrLaBiO6,2.170546565516005,-0.0784625277800462,[6.0],5.0,5.0,5.0,Octahedron,"1f, 1c",1,6.0,Bi,0.0,True
mp-1522279,BaCaLaBiO6,2.266499793377053,-0.5651116993894235,[6.0],5.0,5.0,5.0,Octahedron,"1f, 1c",1,6.0,Bi,0.0,True
mp-1522312,BaCaLaBiO6,2.074742828601824,0.3988199571612315,[6.0],5.0,5.0,5.0,Octahedron,4u,1,6.0,Bi,0.0,True
mp-1522424,BaSrLaBiO6,2.1380358134875346,0.0565192643546674,[6.0],5.0,5.0,5.0,Octahedron,4u,1,6.0,Bi,0.0,True
mp-1522436,BaSrEuBiO6,2.164078767428928,0.0002747419980178,[6.0],5.0,5.0,5.0,Octahedron,"1f, 1c",1,6.0,Bi,0.0,True
mp-1522866,BaCaPrBiO6,2.1552048776291324,-0.0253065253193242,[6.0],5.0,5.0,5.0,Octahedron,4u,1,6.0,Bi,0.0,True
mp-1522977,BaCaNdBiO6,2.1535265626992923,-0.0207474859622821,[6.0],5.0,5.0,5.0,Octahedron,4u,1,6.0,Bi,0.0,True
mp-1522982,BaCaNdBiO6,2.2695996566062857,-0.6013195056270204,[6.0],5.0,5.0,5.0,Octahedron,"1f, 1c",1,6.0,Bi,0.0,True
mp-1523003,BaCaPrBiO6,2.28102639129263,-0.6587522559656944,[6.0],5.0,5.0,5.0,Octahedron,"1f, 1c",1,6.0,Bi,0.0,True
mp-1523104,SrCaSmBiO6,2.2151808279003533,-0.3432930786940934,[6.0],5.0,5.0,5.0,Octahedron,"1f, 1c",1,6.0,Bi,0.0,True
mp-1523185,KSrCeBiO6,2.151169292776672,-0.0526171705955296,[6.0],5.0,5.0,5.0,Octahedron,4e,1,6.0,Bi,0.0,True
mp-1523189,SrCaSmBiO6,2.111487653630904,0.141612015202437,[6.0],5.0,5.0,5.0,Octahedron,4f,1,6.0,Bi,0.0,True
mp-1523201,BaCaGdBiO6,2.252994743085737,-0.5221212573905516,[6.0],5.0,5.0,5.0,Octahedron,"1f, 1c",1,6.0,Bi,0.0,True
mp-1523231,BaCaGdBiO6,2.1573859896668006,-0.0339092405259821,[6.0],5.0,5.0,5.0,Octahedron,4u,1,6.0,Bi,0.0,True
mp-1540429,LiBiO2,2.0584419591286096,1.4746124590517735,[4.0],3.0,3.0,3.0,See-saw,4f,1,4.0,Bi,0.0,True
mp-1569254,Li2Ni2BiO6,2.135961704950744,0.1099530541920887,[6.0],5.0,5.0,5.0,Octahedron,"1a, 1b",1,6.0,Bi,0.0,True
mp-1638973,Mn4Cu3BiO12,2.99457413857509,-0.2616511789954461,[12.0],3.0,3.0,3.0,Icosahedron,1a,1,12.0,Bi,0.0,True
mp-1851458,CaBiMoO5,1.914906296594857,0.8076756892075766,[5.0],3.0,3.0,3.0,Square pyramid,8c,1,5.0,Bi,0.0,True
mp-2045219,Li5BiO5,2.063650821811556,0.1499374810643786,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Bi,0.0,True
mp-2207782,Hf2Bi2O7,1.5697138153718238,1.121933049793274,[7.0],3.0,3.0,3.0,Face-capped octahedron,2c,1,7.0,Bi,0.0,True
mp-23018,BiSbO4,1.629801874590203,0.9809758563315892,[8.0],3.0,3.0,3.0,Square antiprism,2e,1,8.0,Bi,0.0,True
mp-23064,Bi2MoO6,2.2833593452757115,0.3306653851654926,"[6.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face capped trigonal prism",4a,2,6.0,Bi,0.0,True
mp-23064,Bi2MoO6,2.2833593452757115,0.3306653851654926,"[6.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face capped trigonal prism",4a,2,7.0,Bi,0.0,True
mp-23093,Sr2NdBiO6,2.168606502217338,-0.0803437166826105,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Bi,0.0,True
mp-23100,Sr2LuBiO6,2.1427149963128125,0.0041049176181003,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Bi,0.0,True
mp-23101,Nb2Bi2PbO9,1.704404683491181,0.905332691210978,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,2e,1,8.0,Bi,0.0,True
mp-23136,KBi(WO4)2,2.272153520503015,0.1415143964747071,[6.0],3.0,3.0,3.0,Dodecahedron with triangular faces - p2345 plane normalized,2e,1,6.0,Bi,0.0,True
mp-23195,Bi2O3,1.971364510755784,0.9789583950800916,[5.0],3.0,3.0,3.0,Square pyramid,8e,1,5.0,Bi,0.0,True
mp-23262,Bi2O3,2.0609241147304087,0.7324301748455821,"[5.0, 6.0]",3.0,3.0,3.0,"Square pyramid, Octahedron",4e,2,5.0,Bi,0.0,True
mp-23262,Bi2O3,2.0609241147304087,0.7324301748455821,"[5.0, 6.0]",3.0,3.0,3.0,"Square pyramid, Octahedron",4e,2,6.0,Bi,0.0,True
mp-23334,Bi2TeO5,2.170560679834304,0.4069879114432251,"[5.0, 7.0, 8.0]",3.0,3.0,3.0,"Dodecahedron with triangular faces - p2345 plane normalized, Square pyramid, Square-face capped trigonal prism","4d, 2c",3,5.0,Bi,0.0,True
mp-23334,Bi2TeO5,2.170560679834304,0.4069879114432251,"[5.0, 7.0, 8.0]",3.0,3.0,3.0,"Dodecahedron with triangular faces - p2345 plane normalized, Square pyramid, Square-face capped trigonal prism","4d, 2c",3,7.0,Bi,0.0,True
mp-23334,Bi2TeO5,2.170560679834304,0.4069879114432251,"[5.0, 7.0, 8.0]",3.0,3.0,3.0,"Dodecahedron with triangular faces - p2345 plane normalized, Square pyramid, Square-face capped trigonal prism","4d, 2c",3,8.0,Bi,0.0,True
mp-23341,Bi2Pt2O7,1.777482610311509,0.6920421851113041,[8.0],3.0,3.0,3.0,Cube,4d,1,8.0,Bi,0.0,True
mp-23349,Bi(BO2)3,3.716093487393272,-1.7064840826213108,[6.0],3.0,3.0,3.0,Trigonal prism,1a,1,6.0,Bi,0.0,True
mp-23352,Ge(Bi3O5)4,2.2748220311392275,0.3201512851309088,[5.0],3.0,3.0,3.0,Square pyramid,12f,1,5.0,Bi,0.0,True
mp-23356,Bi4B2O9,1.9918248202861049,0.5664001487365087,"[6.0, 7.0, 8.0]",3.0,3.0,3.0,"Square-face bicapped trigonal prism, Square-face capped trigonal prism, Octahedron",4e,3,6.0,Bi,0.0,True
mp-23356,Bi4B2O9,1.9918248202861049,0.5664001487365087,"[6.0, 7.0, 8.0]",3.0,3.0,3.0,"Square-face bicapped trigonal prism, Square-face capped trigonal prism, Octahedron",4e,3,7.0,Bi,0.0,True
mp-23356,Bi4B2O9,1.9918248202861049,0.5664001487365087,"[6.0, 7.0, 8.0]",3.0,3.0,3.0,"Square-face bicapped trigonal prism, Square-face capped trigonal prism, Octahedron",4e,3,8.0,Bi,0.0,True
mp-23357,Sr2Bi2O5,2.0856104914708324,0.5506611139692563,[3.0],3.0,3.0,3.0,Triangular non-coplanar,4c,1,3.0,Bi,0.0,True
mp-23372,Sn2Bi2O7,1.7963015929542177,0.7263067233483362,[8.0],3.0,3.0,3.0,Cube,4d,1,8.0,Bi,0.0,True
mp-23388,Bi2(MoO4)3,2.6472317054877204,-0.1791917704459859,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,4e,1,8.0,Bi,0.0,True
mp-23413,NbBiO4,1.4110023587340688,1.4843283430374208,[6.0],3.0,3.0,3.0,Trigonal prism,4c,1,6.0,Bi,0.0,True
mp-23423,Bi2MoO6,2.1642115218806737,0.3939355629824672,"[6.0, 7.0, 8.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face capped trigonal prism, End-trigonal-face capped trigonal prism, Cube, Square antiprism",4e,5,6.0,Bi,0.0,True
mp-23423,Bi2MoO6,2.1642115218806737,0.3939355629824672,"[6.0, 7.0, 8.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face capped trigonal prism, End-trigonal-face capped trigonal prism, Cube, Square antiprism",4e,5,7.0,Bi,0.0,True
mp-23423,Bi2MoO6,2.1642115218806737,0.3939355629824672,"[6.0, 7.0, 8.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face capped trigonal prism, End-trigonal-face capped trigonal prism, Cube, Square antiprism",4e,5,8.0,Bi,0.0,True
mp-23427,Ti3(BiO3)4,2.321343620795305,0.1832597957304002,[6.0],3.0,3.0,3.0,"Pentagonal pyramid, Square-face bicapped trigonal prism",4b,2,6.0,Bi,0.0,True
mp-23445,Bi2Ru2O7,1.7055962799274262,0.7506667159725934,[8.0],3.0,3.0,3.0,Cube,4d,1,8.0,Bi,0.0,True
mp-23446,GeBi2O5,2.147482358720955,0.4720641779504245,[7.0],3.0,3.0,3.0,Pentagonal pyramid,4b,1,7.0,Bi,0.0,True
mp-23480,Bi2WO6,2.188044887712618,0.4422667900859091,"[6.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face capped trigonal prism",4a,2,6.0,Bi,0.0,True
mp-23480,Bi2WO6,2.188044887712618,0.4422667900859091,"[6.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face capped trigonal prism",4a,2,7.0,Bi,0.0,True
mp-23492,Si(Bi3O5)4,2.25900361048002,0.3581324610546018,[5.0],3.0,3.0,3.0,Square pyramid,12f,1,5.0,Bi,0.0,True
mp-23494,Ti(Bi3O5)4,2.283799032979493,0.2986247677116537,[5.0],3.0,3.0,3.0,Square pyramid,12f,1,5.0,Bi,0.0,True
mp-23532,NiBiO3,0.787234089772534,1.8565235691697712,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,4c,1,8.0,Bi,0.0,True
mp-23544,Bi4Br2O5,1.870280643583836,0.7214411502529962,"[3.0, 3.0, 4.0, 5.0, 5.0, 6.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, End-trigonal-face capped trigonal prism, Square pyramid, Square non-coplanar, Triangular non-coplanar, Pentagonal plane",2a,6,3.0,Bi,0.0,True
mp-23544,Bi4Br2O5,1.870280643583836,0.7214411502529962,"[3.0, 3.0, 4.0, 5.0, 5.0, 6.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, End-trigonal-face capped trigonal prism, Square pyramid, Square non-coplanar, Triangular non-coplanar, Pentagonal plane",2a,6,3.0,Bi,0.0,True
mp-23544,Bi4Br2O5,1.870280643583836,0.7214411502529962,"[3.0, 3.0, 4.0, 5.0, 5.0, 6.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, End-trigonal-face capped trigonal prism, Square pyramid, Square non-coplanar, Triangular non-coplanar, Pentagonal plane",2a,6,4.0,Bi,0.0,True
mp-23544,Bi4Br2O5,1.870280643583836,0.7214411502529962,"[3.0, 3.0, 4.0, 5.0, 5.0, 6.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, End-trigonal-face capped trigonal prism, Square pyramid, Square non-coplanar, Triangular non-coplanar, Pentagonal plane",2a,6,5.0,Bi,0.0,True
mp-23544,Bi4Br2O5,1.870280643583836,0.7214411502529962,"[3.0, 3.0, 4.0, 5.0, 5.0, 6.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, End-trigonal-face capped trigonal prism, Square pyramid, Square non-coplanar, Triangular non-coplanar, Pentagonal plane",2a,6,5.0,Bi,0.0,True
mp-23544,Bi4Br2O5,1.870280643583836,0.7214411502529962,"[3.0, 3.0, 4.0, 5.0, 5.0, 6.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, End-trigonal-face capped trigonal prism, Square pyramid, Square non-coplanar, Triangular non-coplanar, Pentagonal plane",2a,6,6.0,Bi,0.0,True
mp-23544,Bi4Br2O5,1.870280643583836,0.7214411502529962,"[3.0, 3.0, 4.0, 5.0, 5.0, 6.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, End-trigonal-face capped trigonal prism, Square pyramid, Square non-coplanar, Triangular non-coplanar, Pentagonal plane",2a,6,7.0,Bi,0.0,True
mp-23549,Bi3B5O12,2.1574234369059653,0.3732079480718816,"[3.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face capped trigonal prism","4c, 8d",2,3.0,Bi,0.0,True
mp-23549,Bi3B5O12,2.1574234369059653,0.3732079480718816,"[3.0, 7.0]",3.0,3.0,3.0,"Pentagonal pyramid, Square-face capped trigonal prism","4c, 8d",2,7.0,Bi,0.0,True
mp-23553,GeBi2O5,2.4267373119772144,0.1009525107837039,[7.0],3.0,3.0,3.0,Face-capped octahedron,4c,1,7.0,Bi,0.0,True
mp-23558,Ag2BiO3,2.1713192121580422,0.1064530862926528,[6.0],3.0,3.0,3.0,Octahedron,"2b, 2a",1,6.0,Bi,0.0,True
mp-23565,Cr4AgBiO14,1.2547238092770032,1.2061916385131606,[8.0],3.0,3.0,3.0,Square antiprism,1a,1,8.0,Bi,0.0,True
mp-23595,CoBiPO5,1.7671633873262984,0.9342891550149468,[6.0],3.0,3.0,3.0,Octahedron,4e,1,6.0,Bi,0.0,True
mp-23602,TaBi4ClO8,1.8530558165454365,0.8675814868533507,"[4.0, 7.0]",3.0,3.0,3.0,"Square non-coplanar, Square-face capped trigonal prism",8d,2,4.0,Bi,0.0,True
mp-23602,TaBi4ClO8,1.8530558165454365,0.8675814868533507,"[4.0, 7.0]",3.0,3.0,3.0,"Square non-coplanar, Square-face capped trigonal prism",8d,2,7.0,Bi,0.0,True
mp-23611,BaTa2Bi2O9,1.6980377263820363,0.9178724152305284,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,2e,1,8.0,Bi,0.0,True
mp-23621,NaBi(PO3)4,2.1608749850855844,0.3206619219308519,[8.0],3.0,3.0,3.0,Square antiprism,4e,1,8.0,Bi,0.0,True
mp-23630,NbBi4ClO8,1.861462781840128,0.8481094585736757,"[4.0, 7.0]",3.0,3.0,3.0,"Square non-coplanar, Square-face capped trigonal prism",8d,2,4.0,Bi,0.0,True
mp-23630,NbBi4ClO8,1.861462781840128,0.8481094585736757,"[4.0, 7.0]",3.0,3.0,3.0,"Square non-coplanar, Square-face capped trigonal prism",8d,2,7.0,Bi,0.0,True
mp-23637,VBiPbO5,1.9693581055960148,0.6794607171913863,[5.0],3.0,3.0,3.0,Square-face capped trigonal prism,2i,1,5.0,Bi,0.0,True
mp-23642,VBiPbO5,1.7574863362209263,0.912511803036706,[6.0],3.0,3.0,3.0,Trigonal prism,2i,1,6.0,Bi,0.0,True
mp-23645,KBiS(ClO2)2,1.183075083115395,1.3679099840986797,[5.0],3.0,3.0,3.0,Pentagonal bipyramid,4a,1,5.0,Bi,0.0,True
mp-24348,BiP4HO12,2.1943946832790813,0.2662701603841043,[7.0],3.0,3.0,3.0,Pentagonal bipyramid,2i,1,7.0,Bi,0.0,True
mp-25096,NiBiO3,0.7787060740586979,1.8223808352487136,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,2e,1,8.0,Bi,0.0,True
mp-25257,Li15Bi4(PdO10)2,2.0517551386501074,0.5247303421599496,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Bi,0.0,True
mp-25881,LiBi(PO3)4,2.0358408113889928,0.4451351246442153,[7.0],3.0,3.0,3.0,Square-face capped trigonal prism,4e,1,7.0,Bi,0.0,True
mp-25929,Li3Bi2(PO4)3,1.8236421081343324,0.8021006118182299,[6.0],3.0,3.0,3.0,Octahedron,2c,1,6.0,Bi,0.0,True
mp-25959,LiBi(PO3)4,0.6932261529483219,2.4279933362470723,[6.0],3.0,3.0,3.0,Trigonal prism,2i,1,6.0,Bi,0.0,True
mp-26129,LiBiP2O7,1.3691829573346948,1.2963042805663556,[8.0],3.0,3.0,3.0,Dodecahedron with triangular faces - p2345 plane normalized,4e,1,8.0,Bi,0.0,True
mp-26173,LiBi3(PO5)2,2.04598251814864,0.4912470983779789,"[5.0, 8.0]",3.0,3.0,3.0,"Square pyramid, Square antiprism",1a,2,5.0,Bi,0.0,True
