material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Pb_wyckoff,num_Pb_chemenvs,CN,element,charge_range,is_single_charge
mp-21322,V2Pb3O8,2.0522948542538386,0.5215040482951397,"[10.0, 6.0]",2.0,2.0,2.0,"Bicapped square prism (adjacent faces), Icosahedron","1a, 2c",2,10.0,Pb,0.0,True
mp-21322,V2Pb3O8,2.0522948542538386,0.5215040482951397,"[10.0, 6.0]",2.0,2.0,2.0,"Bicapped square prism (adjacent faces), Icosahedron","1a, 2c",2,6.0,Pb,0.0,True
mp-21452,Pb3O4,2.521980306165897,-0.2535788599020656,"[4.0, 6.0]",2.67,2.67,2.67,"Octahedron, See-saw","4h, 4f, 4g",2,4.0,Pb,0.0,True
mp-21452,Pb3O4,2.521980306165897,-0.2535788599020656,"[4.0, 6.0]",2.67,2.67,2.67,"Octahedron, See-saw","4h, 4f, 4g",2,6.0,Pb,0.0,True
mp-21461,Rb2PbO3,1.9616489598486109,0.9459742884163752,[5.0],4.0,4.0,4.0,Square pyramid,4c,1,5.0,Pb,0.0,True
mp-21489,Rb2PbO3,1.964796154888412,0.9049014748726434,[5.0],4.0,4.0,4.0,Square pyramid,2a,1,5.0,Pb,0.0,True
mp-21497,Pb2SO5,1.97123116396404,0.5003312234979765,"[7.0, 9.0]",2.0,2.0,2.0,"Square-face capped square prism, Square-face capped trigonal prism",2i,2,7.0,Pb,0.0,True
mp-21497,Pb2SO5,1.97123116396404,0.5003312234979765,"[7.0, 9.0]",2.0,2.0,2.0,"Square-face capped square prism, Square-face capped trigonal prism",2i,2,9.0,Pb,0.0,True
mp-21521,Cs2PbO3,1.8184759771905952,1.5581348295722233,[5.0],4.0,4.0,4.0,Square pyramid,2a,1,5.0,Pb,0.0,True
mp-21533,CuP2PbO7,1.7734553831904378,0.6917942361228941,[8.0],2.0,2.0,2.0,Dodecahedron with triangular faces - p2345 plane normalized,4e,1,8.0,Pb,0.0,True
mp-21554,P3Pb5O12F,2.4498440129716457,0.2153894476619526,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal bipyramid, Tricapped triangular prism (three square-face caps)","6h, 4f",2,6.0,Pb,0.0,True
mp-21554,P3Pb5O12F,2.4498440129716457,0.2153894476619526,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal bipyramid, Tricapped triangular prism (three square-face caps)","6h, 4f",2,9.0,Pb,0.0,True
mp-21560,CuAs2PbO7,1.4989642947276365,0.9124971072213894,[8.0],2.0,2.0,2.0,Dodecahedron with triangular faces - p2345 plane normalized,4e,1,8.0,Pb,0.0,True
mp-21567,SmAl3(PbO4)2,1.6684802761394557,0.9207308176246338,[6.0],2.0,2.0,2.0,Trigonal prism,8e,1,6.0,Pb,0.0,True
mp-21618,NdAl3(PbO4)2,1.6227170340099324,0.9425976104558004,[6.0],2.0,2.0,2.0,Trigonal prism,8e,1,6.0,Pb,0.0,True
mp-21706,GdAl3(PbO4)2,1.6917090691069223,0.8988352680954479,[6.0],2.0,2.0,2.0,Trigonal prism,8e,1,6.0,Pb,0.0,True
mp-21723,SiPbO3,1.9247987706305747,0.6854093814078016,"[4.0, 5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Square pyramid, Pentagonal pyramid",4g,3,4.0,Pb,0.0,True
mp-21723,SiPbO3,1.9247987706305747,0.6854093814078016,"[4.0, 5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Square pyramid, Pentagonal pyramid",4g,3,5.0,Pb,0.0,True
mp-21723,SiPbO3,1.9247987706305747,0.6854093814078016,"[4.0, 5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Square pyramid, Pentagonal pyramid",4g,3,6.0,Pb,0.0,True
mp-21724,ZnSiPbO4,2.21718779853968,0.4018800571871499,"[3.0, 5.0]",2.0,2.0,2.0,"Octahedron, Square pyramid",4a,2,3.0,Pb,0.0,True
mp-21724,ZnSiPbO4,2.21718779853968,0.4018800571871499,"[3.0, 5.0]",2.0,2.0,2.0,"Octahedron, Square pyramid",4a,2,5.0,Pb,0.0,True
mp-21727,CuGe5Pb3O14,2.578686389543838,0.0989499433494074,"[6.0, 7.0]",2.0,2.0,2.0,"Square-face capped trigonal prism, Square antiprism","4f, 2e",2,6.0,Pb,0.0,True
mp-21727,CuGe5Pb3O14,2.578686389543838,0.0989499433494074,"[6.0, 7.0]",2.0,2.0,2.0,"Square-face capped trigonal prism, Square antiprism","4f, 2e",2,7.0,Pb,0.0,True
mp-21767,Si2Pb3O7,3.296022039619725,-0.6507072720116504,"[5.0, 6.0]",2.0,2.0,2.0,"Tricapped triangular prism (three square-face caps), Square pyramid, Trigonal prism","4c, 12f, 2a",3,5.0,Pb,0.0,True
mp-21767,Si2Pb3O7,3.296022039619725,-0.6507072720116504,"[5.0, 6.0]",2.0,2.0,2.0,"Tricapped triangular prism (three square-face caps), Square pyramid, Trigonal prism","4c, 12f, 2a",3,6.0,Pb,0.0,True
mp-21801,Rb4PbO3,2.138341767300896,0.1239334707771288,[3.0],2.0,2.0,2.0,Triangular non-coplanar,8c,1,3.0,Pb,0.0,True
mp-21823,Mn(PbO2)2,2.0193575839331204,0.6262351029968393,"[3.0, 4.0]",2.0,2.0,2.0,"Octahedron, See-saw",8e,2,3.0,Pb,0.0,True
mp-21823,Mn(PbO2)2,2.0193575839331204,0.6262351029968393,"[3.0, 4.0]",2.0,2.0,2.0,"Octahedron, See-saw",8e,2,4.0,Pb,0.0,True
mp-21949,K4PbO3,2.13462107067878,0.1231658342602728,[3.0],2.0,2.0,2.0,Triangular non-coplanar,8c,1,3.0,Pb,0.0,True
mp-22023,Pb3SO6,2.06184751932984,0.4552413080226684,"[5.0, 7.0, 9.0]",2.0,2.0,2.0,"Tricapped triangular prism (two square-face caps and one triangular-face cap), Square pyramid, Square-face capped trigonal prism",2e,3,5.0,Pb,0.0,True
mp-22023,Pb3SO6,2.06184751932984,0.4552413080226684,"[5.0, 7.0, 9.0]",2.0,2.0,2.0,"Tricapped triangular prism (two square-face caps and one triangular-face cap), Square pyramid, Square-face capped trigonal prism",2e,3,7.0,Pb,0.0,True
mp-22023,Pb3SO6,2.06184751932984,0.4552413080226684,"[5.0, 7.0, 9.0]",2.0,2.0,2.0,"Tricapped triangular prism (two square-face caps and one triangular-face cap), Square pyramid, Square-face capped trigonal prism",2e,3,9.0,Pb,0.0,True
mp-22048,Pt2PbO4,2.432601064173291,0.1814588803031867,[7.0],2.0,2.0,2.0,Square-face capped trigonal prism,2i,1,7.0,Pb,0.0,True
mp-22230,BaPbO3,2.157332748327886,0.0454088068661408,[6.0],4.0,4.0,4.0,Octahedron,2b,1,6.0,Pb,0.0,True
mp-22301,Sr2DyCu3(PbO4)2,1.4908999621737775,1.1964085862095335,[5.0],2.0,2.0,2.0,Square pyramid,2h,1,5.0,Pb,0.0,True
mp-22325,P2Pb2O7,2.4995722271012566,0.129611719729593,"[6.0, 8.0]",2.0,2.0,2.0,"Tricapped triangular prism (three square-face caps), Tricapped octahedron (all 3 cap faces share one atom), Square antiprism",2i,3,6.0,Pb,0.0,True
mp-22325,P2Pb2O7,2.4995722271012566,0.129611719729593,"[6.0, 8.0]",2.0,2.0,2.0,"Tricapped triangular prism (three square-face caps), Tricapped octahedron (all 3 cap faces share one atom), Square antiprism",2i,3,8.0,Pb,0.0,True
mp-22328,K4PbO4,2.089938999465746,0.5096222807284485,[4.0],4.0,4.0,4.0,Tetrahedron,2i,1,4.0,Pb,0.0,True
mp-22373,CrPb2O5,1.9833623462595429,0.4722929376395807,"[7.0, 9.0]",2.0,2.0,2.0,"Tricapped triangular prism (two square-face caps and one triangular-face cap), Square-face capped trigonal prism",2i,2,7.0,Pb,0.0,True
mp-22373,CrPb2O5,1.9833623462595429,0.4722929376395807,"[7.0, 9.0]",2.0,2.0,2.0,"Tricapped triangular prism (two square-face caps and one triangular-face cap), Square-face capped trigonal prism",2i,2,9.0,Pb,0.0,True
mp-22430,BAsPbO5,2.504917668889248,0.1796666766830018,[9.0],2.0,2.0,2.0,Tricapped triangular prism (two square-face caps and one triangular-face cap),3a,1,9.0,Pb,0.0,True
mp-22467,Sn(PbO2)2,1.4430000924131363,1.5101236013752273,[4.0],2.0,2.0,2.0,See-saw,8h,1,4.0,Pb,0.0,True
mp-22543,Sr2GdCu3(PbO4)2,1.4672948769838752,1.228189195097648,[5.0],2.0,2.0,2.0,Square pyramid,2h,1,5.0,Pb,0.0,True
mp-22577,Pb3SO6,2.249783162164637,0.3401983245063403,"[3.0, 6.0]",2.0,2.0,2.0,"Triangular non-coplanar, Trigonal prism","2c, 4g",2,3.0,Pb,0.0,True
mp-22577,Pb3SO6,2.249783162164637,0.3401983245063403,"[3.0, 6.0]",2.0,2.0,2.0,"Triangular non-coplanar, Trigonal prism","2c, 4g",2,6.0,Pb,0.0,True
mp-22633,Pb3O4,2.5041245748609824,-0.2690610155542945,"[4.0, 6.0]",2.67,2.67,2.67,"Octahedron, See-saw","4d, 8h",2,4.0,Pb,0.0,True
mp-22633,Pb3O4,2.5041245748609824,-0.2690610155542945,"[4.0, 6.0]",2.67,2.67,2.67,"Octahedron, See-saw","4d, 8h",2,6.0,Pb,0.0,True
mp-22681,Pb2WO5,1.832861323362416,0.7805843443757376,[5.0],2.0,2.0,2.0,"Square-face capped trigonal prism, Trigonal bipyramid",2i,2,5.0,Pb,0.0,True
mp-22694,LiPPbO4,0.9649386923292984,1.387378783675031,"[7.0, 8.0]",2.0,2.0,2.0,"Face-capped octahedron, Square antiprism",4a,2,7.0,Pb,0.0,True
mp-22694,LiPPbO4,0.9649386923292984,1.387378783675031,"[7.0, 8.0]",2.0,2.0,2.0,"Face-capped octahedron, Square antiprism",4a,2,8.0,Pb,0.0,True
mp-22734,HfPbO3,2.371922505410885,0.2659428745154053,"[4.0, 8.0]",2.0,2.0,2.0,"Diminished icosahedron, Cuboctahedron","4h, 4g",2,4.0,Pb,0.0,True
mp-22734,HfPbO3,2.371922505410885,0.2659428745154053,"[4.0, 8.0]",2.0,2.0,2.0,"Diminished icosahedron, Cuboctahedron","4h, 4g",2,8.0,Pb,0.0,True
mp-22750,P2Pb3O8,1.9778086537335544,0.5637249496199754,"[10.0, 6.0]",2.0,2.0,2.0,"Bicapped square prism (adjacent faces), Icosahedron","1a, 2c",2,10.0,Pb,0.0,True
mp-22750,P2Pb3O8,1.9778086537335544,0.5637249496199754,"[10.0, 6.0]",2.0,2.0,2.0,"Bicapped square prism (adjacent faces), Icosahedron","1a, 2c",2,6.0,Pb,0.0,True
mp-22756,K2PbO3,1.9553631640947533,0.9708125961413542,[5.0],4.0,4.0,4.0,Square pyramid,2a,1,5.0,Pb,0.0,True
mp-23101,Nb2Bi2PbO9,2.8901065426107406,-0.0416118775971638,[12.0],2.0,2.0,2.0,Cuboctahedron,1a,1,12.0,Pb,0.0,True
mp-23623,B5Pb2BrO9,1.666931603170046,0.7216662693868457,[7.0],2.0,2.0,2.0,"Tricapped triangular prism (two square-face caps and one triangular-face cap), Tricapped triangular prism (three square-face caps)",4c,2,7.0,Pb,0.0,True
mp-23637,VBiPbO5,1.979904807037546,0.528112752946132,[9.0],2.0,2.0,2.0,Square-face capped square prism,2i,1,9.0,Pb,0.0,True
mp-23642,VBiPbO5,1.9381499783120413,0.543030574028647,[8.0],2.0,2.0,2.0,Cube,2i,1,8.0,Pb,0.0,True
mp-2665147,MgNb2(PbO3)3,2.3054006337475497,0.3395310930193934,"[3.0, 8.0]",2.0,2.0,2.0,Bicapped square prism (adjacent faces),"2b, 1a",1,3.0,Pb,0.0,True
mp-2665147,MgNb2(PbO3)3,2.3054006337475497,0.3395310930193934,"[3.0, 8.0]",2.0,2.0,2.0,Bicapped square prism (adjacent faces),"2b, 1a",1,8.0,Pb,0.0,True
mp-27184,B10(Pb2O7)3,2.226135995120328,0.301398743076271,"[3.0, 4.0, 6.0]",2.0,2.0,2.0,"Trigonal prism, Pentagonal pyramid, Face-capped octahedron",2i,3,3.0,Pb,0.0,True
mp-27184,B10(Pb2O7)3,2.226135995120328,0.301398743076271,"[3.0, 4.0, 6.0]",2.0,2.0,2.0,"Trigonal prism, Pentagonal pyramid, Face-capped octahedron",2i,3,4.0,Pb,0.0,True
mp-27184,B10(Pb2O7)3,2.226135995120328,0.301398743076271,"[3.0, 4.0, 6.0]",2.0,2.0,2.0,"Trigonal prism, Pentagonal pyramid, Face-capped octahedron",2i,3,6.0,Pb,0.0,True
mp-27622,Na2PbO2,1.6891812890862037,1.274719950860451,[3.0],2.0,2.0,2.0,Triangular non-coplanar,8d,1,3.0,Pb,0.0,True
mp-2763279,Ba4Pb3O10,2.14813249500032,0.0218090209178709,[6.0],4.0,4.0,4.0,Octahedron,"1b, 2c",1,6.0,Pb,0.0,True
mp-28041,Pb9(Br5O2)2,2.603648879297805,-0.3089547120192054,"[0, 1.0, 3.0]",2.0,2.0,2.0,"Triangular non-coplanar, Square pyramid","8g, 2c",2,0.0,Pb,0.0,True
mp-28041,Pb9(Br5O2)2,2.603648879297805,-0.3089547120192054,"[0, 1.0, 3.0]",2.0,2.0,2.0,"Triangular non-coplanar, Square pyramid","8g, 2c",2,1.0,Pb,0.0,True
mp-28041,Pb9(Br5O2)2,2.603648879297805,-0.3089547120192054,"[0, 1.0, 3.0]",2.0,2.0,2.0,"Triangular non-coplanar, Square pyramid","8g, 2c",2,3.0,Pb,0.0,True
mp-28475,H2Pb3O4,2.060595928536862,0.3871650047738051,[4.0],2.0,2.0,2.0,Square non-coplanar,"4c, 8e",1,4.0,Pb,0.0,True
mp-28513,Pb(ClO3)2,2.40453349629533,0.1839212443374517,[8.0],2.0,2.0,2.0,Square-face bicapped square antiprism,2a,1,8.0,Pb,0.0,True
mp-2912169,CrCuPPb2O9,2.302701182265408,0.282714446929034,"[10.0, 7.0]",2.0,2.0,2.0,"Bicapped square prism (adjacent faces), Square-face capped trigonal prism",4e,2,10.0,Pb,0.0,True
mp-2912169,CrCuPPb2O9,2.302701182265408,0.282714446929034,"[10.0, 7.0]",2.0,2.0,2.0,"Bicapped square prism (adjacent faces), Square-face capped trigonal prism",4e,2,7.0,Pb,0.0,True
mp-29217,Ge3PbO7,2.011732769833597,0.501833601724206,[7.0],2.0,2.0,2.0,Square-face capped trigonal prism,8c,1,7.0,Pb,0.0,True
mp-29332,Pt(PbO2)2,1.832482263094776,0.9330053947464828,"[3.0, 4.0]",2.0,2.0,2.0,See-saw,"4h, 4g",1,3.0,Pb,0.0,True
mp-29332,Pt(PbO2)2,1.832482263094776,0.9330053947464828,"[3.0, 4.0]",2.0,2.0,2.0,See-saw,"4h, 4g",1,4.0,Pb,0.0,True
mp-31068,P2Pb4O9,1.801366564385479,0.7071647765803261,"[5.0, 6.0, 8.0]",2.0,2.0,2.0,"Octahedron, Square pyramid, Bicapped octahedron (cap faces with one atom in common)",4e,3,5.0,Pb,0.0,True
mp-31068,P2Pb4O9,1.801366564385479,0.7071647765803261,"[5.0, 6.0, 8.0]",2.0,2.0,2.0,"Octahedron, Square pyramid, Bicapped octahedron (cap faces with one atom in common)",4e,3,6.0,Pb,0.0,True
mp-31068,P2Pb4O9,1.801366564385479,0.7071647765803261,"[5.0, 6.0, 8.0]",2.0,2.0,2.0,"Octahedron, Square pyramid, Bicapped octahedron (cap faces with one atom in common)",4e,3,8.0,Pb,0.0,True
mp-31069,P2Pb8O13,1.9145153979749296,0.6358834181687547,"[3.0, 5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Pentagonal plane, Square pyramid, Trigonal bipyramid","2i, 4j",4,3.0,Pb,0.0,True
mp-31069,P2Pb8O13,1.9145153979749296,0.6358834181687547,"[3.0, 5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Pentagonal plane, Square pyramid, Trigonal bipyramid","2i, 4j",4,5.0,Pb,0.0,True
mp-31069,P2Pb8O13,1.9145153979749296,0.6358834181687547,"[3.0, 5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Pentagonal plane, Square pyramid, Trigonal bipyramid","2i, 4j",4,6.0,Pb,0.0,True
mp-31107,As2Pb8O13,2.0101653376448745,0.4852159663125909,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Pentagonal plane, Square pyramid","4j, 2i",3,5.0,Pb,0.0,True
mp-31107,As2Pb8O13,2.0101653376448745,0.4852159663125909,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Pentagonal plane, Square pyramid","4j, 2i",3,6.0,Pb,0.0,True
mp-3472,PbSO4,1.999263382053784,0.5711790485948841,[10.0],2.0,2.0,2.0,Bicapped square prism (adjacent faces),4c,1,10.0,Pb,0.0,True
mp-3476,P2PbO6,2.085872639327761,0.4236734484232944,"[7.0, 8.0]",2.0,2.0,2.0,Square antiprism,4e,1,7.0,Pb,0.0,True
mp-3476,P2PbO6,2.085872639327761,0.4236734484232944,"[7.0, 8.0]",2.0,2.0,2.0,Square antiprism,4e,1,8.0,Pb,0.0,True
mp-504427,Ti3PbO7,1.9931306625229883,0.5719249719018411,[5.0],2.0,2.0,2.0,Square-face capped trigonal prism,2e,1,5.0,Pb,0.0,True
mp-504590,Ca2Si3PbO9,1.9326897617158976,0.6301941413601789,[7.0],2.0,2.0,2.0,End-trigonal-face capped trigonal prism,2i,1,7.0,Pb,0.0,True
mp-504591,PbWO4,2.919627619759245,-0.1156233253176009,[8.0],2.0,2.0,2.0,Square-face bicapped trigonal prism,4e,1,8.0,Pb,0.0,True
mp-504593,Pb2CCl2O3,1.023222773040387,1.1611919923113472,[4.0],2.0,2.0,2.0,Square-face capped trigonal prism,8k,1,4.0,Pb,0.0,True
mp-504598,Rb2PbO2,1.5946336230931275,1.5076547088416727,[3.0],2.0,2.0,2.0,Triangular non-coplanar,2i,1,3.0,Pb,0.0,True
mp-504748,P3Pb5ClO12,2.1339312568499853,0.3919145816072464,"[5.0, 9.0]",2.0,2.0,2.0,"Square antiprism, Tricapped triangular prism (three square-face caps)","6h, 4f",2,5.0,Pb,0.0,True
mp-504748,P3Pb5ClO12,2.1339312568499853,0.3919145816072464,"[5.0, 9.0]",2.0,2.0,2.0,"Square antiprism, Tricapped triangular prism (three square-face caps)","6h, 4f",2,9.0,Pb,0.0,True
mp-504751,AsHPbO4,1.0554009942321203,1.436572355945296,[6.0],2.0,2.0,2.0,Octahedron,2e,1,6.0,Pb,0.0,True
mp-504806,K2Li14Pb3O14,1.2408366965715767,2.4417422902313364,[6.0],4.0,4.0,4.0,Octahedron,"1a, 2i",1,6.0,Pb,0.0,True
mp-504810,Rb2Li14Pb3O14,1.4334202516402552,1.988993531447736,[6.0],4.0,4.0,4.0,Octahedron,"1a, 2i",1,6.0,Pb,0.0,True
mp-504811,Rb2Pb4O7,2.2341502692786936,-0.0295870657948641,"[3.0, 6.0]",3.0,3.0,3.0,"Triangular non-coplanar, Octahedron",2i,2,3.0,Pb,0.0,True
mp-504811,Rb2Pb4O7,2.2341502692786936,-0.0295870657948641,"[3.0, 6.0]",3.0,3.0,3.0,"Triangular non-coplanar, Octahedron",2i,2,6.0,Pb,0.0,True
mp-504827,Ga10GePb3O20,1.5679570010478916,1.0282438286546312,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Square-face capped trigonal prism","1a, 2i",2,5.0,Pb,0.0,True
mp-504827,Ga10GePb3O20,1.5679570010478916,1.0282438286546312,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Square-face capped trigonal prism","1a, 2i",2,6.0,Pb,0.0,True
mp-504922,UPbO4,3.344837152316012,-0.2810231457836031,[9.0],2.0,2.0,2.0,Square-face capped square prism,4d,1,9.0,Pb,0.0,True
mp-504935,K2PbO3,1.9552865295290047,0.9871787306980644,[5.0],4.0,4.0,4.0,Square pyramid,4c,1,5.0,Pb,0.0,True
mp-505187,K6Pb2O5,1.8237944436231424,0.9173797345690567,[3.0],2.0,2.0,2.0,Triangular non-coplanar,2i,1,3.0,Pb,0.0,True
mp-505235,CoP2PbO7,1.2834061533433427,0.994528798619276,[9.0],2.0,2.0,2.0,Tricapped triangular prism (two square-face caps and one triangular-face cap),4e,1,9.0,Pb,0.0,True
mp-505284,Pb3(BrO)2,1.777910520137644,0.8362931191492896,"[2.0, 2.0, 4.0]",2.0,2.0,2.0,"Triangular non-coplanar, Square non-coplanar, See-saw",4c,3,2.0,Pb,0.0,True
mp-505284,Pb3(BrO)2,1.777910520137644,0.8362931191492896,"[2.0, 2.0, 4.0]",2.0,2.0,2.0,"Triangular non-coplanar, Square non-coplanar, See-saw",4c,3,2.0,Pb,0.0,True
mp-505284,Pb3(BrO)2,1.777910520137644,0.8362931191492896,"[2.0, 2.0, 4.0]",2.0,2.0,2.0,"Triangular non-coplanar, Square non-coplanar, See-saw",4c,3,4.0,Pb,0.0,True
mp-505289,VCuHPbO5,2.893621648815151,-0.17438798311835,[7.0],2.0,2.0,2.0,Square-face monocapped antiprism,4c,1,7.0,Pb,0.0,True
mp-505368,As2Pb3O8,2.268082991416354,0.3017276844093511,"[5.0, 8.0]",2.0,2.0,2.0,"Bicapped octahedron (opposed cap faces), Square-face bicapped trigonal prism","4e, 2a",2,5.0,Pb,0.0,True
mp-505368,As2Pb3O8,2.268082991416354,0.3017276844093511,"[5.0, 8.0]",2.0,2.0,2.0,"Bicapped octahedron (opposed cap faces), Square-face bicapped trigonal prism","4e, 2a",2,8.0,Pb,0.0,True
mp-505396,CsNa3PbO4,2.111414643161573,0.5606660495378359,[4.0],4.0,4.0,4.0,Tetrahedron,2i,1,4.0,Pb,0.0,True
mp-505465,As2Pb2O5,1.6362621233714592,0.959722118332557,"[5.0, 6.0]",2.0,2.0,2.0,"Pentagonal pyramid, Trigonal bipyramid",4e,2,5.0,Pb,0.0,True
mp-505465,As2Pb2O5,1.6362621233714592,0.959722118332557,"[5.0, 6.0]",2.0,2.0,2.0,"Pentagonal pyramid, Trigonal bipyramid",4e,2,6.0,Pb,0.0,True
mp-505603,Pb5SO8,1.932413408241601,0.6082016258840367,"[3.0, 5.0, 6.0]",2.0,2.0,2.0,"Octahedron, See-saw, Pentagonal plane, Square pyramid",4e,4,3.0,Pb,0.0,True
mp-505603,Pb5SO8,1.932413408241601,0.6082016258840367,"[3.0, 5.0, 6.0]",2.0,2.0,2.0,"Octahedron, See-saw, Pentagonal plane, Square pyramid",4e,4,5.0,Pb,0.0,True
mp-505603,Pb5SO8,1.932413408241601,0.6082016258840367,"[3.0, 5.0, 6.0]",2.0,2.0,2.0,"Octahedron, See-saw, Pentagonal plane, Square pyramid",4e,4,6.0,Pb,0.0,True
mp-505688,VPPbO6,2.8461298398923347,-0.0308908967240475,[8.0],2.0,2.0,2.0,Square-face bicapped trigonal prism,4e,1,8.0,Pb,0.0,True
mp-505697,Bi6P4PbO20,2.918640598321693,-0.1717298228816442,[8.0],2.0,2.0,2.0,Bicapped square prism (opposite faces),1a,1,8.0,Pb,0.0,True
mp-505702,Pb2CO4,2.1104520883643163,0.4110196356307148,"[4.0, 7.0]",2.0,2.0,2.0,"End-trigonal-face capped trigonal prism, Octahedron",4a,2,4.0,Pb,0.0,True
mp-505702,Pb2CO4,2.1104520883643163,0.4110196356307148,"[4.0, 7.0]",2.0,2.0,2.0,"End-trigonal-face capped trigonal prism, Octahedron",4a,2,7.0,Pb,0.0,True
mp-510030,Pb3(ClO)2,1.765995146100669,0.8390186569445263,"[2.0, 2.0, 4.0]",2.0,2.0,2.0,"Triangular non-coplanar, Square non-coplanar, See-saw",4c,3,2.0,Pb,0.0,True
mp-510030,Pb3(ClO)2,1.765995146100669,0.8390186569445263,"[2.0, 2.0, 4.0]",2.0,2.0,2.0,"Triangular non-coplanar, Square non-coplanar, See-saw",4c,3,2.0,Pb,0.0,True
mp-510030,Pb3(ClO)2,1.765995146100669,0.8390186569445263,"[2.0, 2.0, 4.0]",2.0,2.0,2.0,"Triangular non-coplanar, Square non-coplanar, See-saw",4c,3,4.0,Pb,0.0,True
mp-510279,ZnAsHPbO5,2.557477048054778,0.1022778824432274,[8.0],2.0,2.0,2.0,Square antiprism,4a,1,8.0,Pb,0.0,True
mp-510293,Pb3SeO5,2.007283152894908,0.5727608828826035,[5.0],2.0,2.0,2.0,"Pentagonal plane, Square pyramid","4b, 2a",2,5.0,Pb,0.0,True
mp-510633,Pb2CBr2O3,1.0527988588580468,1.1268146089651505,[4.0],2.0,2.0,2.0,Square-face capped trigonal prism,8k,1,4.0,Pb,0.0,True
mp-530984,Al22PbO34,2.906475538601195,-0.3058120686444475,[5.0],2.0,2.0,2.0,End-trigonal-face capped trigonal prism,2e,1,5.0,Pb,0.0,True
mp-531125,Ag7(PbO3)3,2.146568814399196,0.1988149023130696,[6.0],3.33,3.33,3.33,Octahedron,2i,1,6.0,Pb,0.0,True
mp-541468,MnP2PbO7,2.217983290293522,0.4002845457730025,[8.0],2.0,2.0,2.0,Dodecahedron with triangular faces - p2345 plane normalized,4e,1,8.0,Pb,0.0,True
mp-541508,KVPbO4,1.063458904871768,2.1352240429301377,[4.0],2.0,2.0,2.0,Bicapped octahedron (cap faces with one atom in common),4c,1,4.0,Pb,0.0,True
mp-542031,CrPbO4,2.100514927914689,0.4993628321716651,[6.0],2.0,2.0,2.0,Octahedron,4c,1,6.0,Pb,0.0,True
mp-542099,Cs4PbO4,2.094494992230544,0.1802988857275289,[4.0],4.0,4.0,4.0,Tetrahedron,4e,1,4.0,Pb,0.0,True
mp-542152,P2Pb3O8,2.8906861547179594,-0.1015774205691377,"[10.0, 7.0]",2.0,2.0,2.0,"Dodecahedron with triangular faces - p2345 plane normalized, Square-face bicapped square antiprism","4f, 2e",2,10.0,Pb,0.0,True
mp-542152,P2Pb3O8,2.8906861547179594,-0.1015774205691377,"[10.0, 7.0]",2.0,2.0,2.0,"Dodecahedron with triangular faces - p2345 plane normalized, Square-face bicapped square antiprism","4f, 2e",2,7.0,Pb,0.0,True
mp-542840,In2Si2Pb2O9,2.180254405960897,0.5080668101545693,"[3.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Trigonal prism",4a,2,3.0,Pb,0.0,True
mp-542840,In2Si2Pb2O9,2.180254405960897,0.5080668101545693,"[3.0, 5.0]",2.0,2.0,2.0,"Square pyramid, Trigonal prism",4a,2,5.0,Pb,0.0,True
mp-542903,ZrPbO3,2.32807940372391,0.3199633509677032,"[4.0, 8.0]",2.0,2.0,2.0,"Bicapped square prism (adjacent faces), Tricapped triangular prism (two square-face caps and one triangular-face cap)","4h, 4g",2,4.0,Pb,0.0,True
mp-542903,ZrPbO3,2.32807940372391,0.3199633509677032,"[4.0, 8.0]",2.0,2.0,2.0,"Bicapped square prism (adjacent faces), Tricapped triangular prism (two square-face caps and one triangular-face cap)","4h, 4g",2,8.0,Pb,0.0,True
mp-543039,TePbO3,2.731936407510083,0.1604906581233177,"[7.0, 8.0, 9.0]",2.0,2.0,2.0,"Square-face capped square prism, Cube, Trigonal bipyramid",4f,3,7.0,Pb,0.0,True
mp-543039,TePbO3,2.731936407510083,0.1604906581233177,"[7.0, 8.0, 9.0]",2.0,2.0,2.0,"Square-face capped square prism, Cube, Trigonal bipyramid",4f,3,8.0,Pb,0.0,True
mp-543039,TePbO3,2.731936407510083,0.1604906581233177,"[7.0, 8.0, 9.0]",2.0,2.0,2.0,"Square-face capped square prism, Cube, Trigonal bipyramid",4f,3,9.0,Pb,0.0,True
mp-553898,GePbO3,2.0763719773649685,0.5015567676528315,"[4.0, 6.0]",2.0,2.0,2.0,"Octahedron, Square pyramid, Pentagonal pyramid",4g,3,4.0,Pb,0.0,True
mp-553898,GePbO3,2.0763719773649685,0.5015567676528315,"[4.0, 6.0]",2.0,2.0,2.0,"Octahedron, Square pyramid, Pentagonal pyramid",4g,3,6.0,Pb,0.0,True
