material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,C_wyckoff,num_C_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-1176894,Li7Mn3P3(CO7)3,1.3996868494844166,0.3521412511212037,[3.0],4.0,4.0,4.0,Trigonal plane,"4f, 2e",1,3.0,C,0.0,True,30.0,3.0,1.2916724933653523,1.307091963254083,1.3001354428488592,0.006384460788419017,0.015419469888730664,79.65423262848326,30.647884167690776,44.93223733224518,119.48134894272489,3.0,1.0,2,Trigonal plane
mp-1176987,Li9Cr4P4(CO7)4,1.4785911986177358,0.6254970388575971,[3.0],4.0,4.0,4.0,"Octahedron, Trigonal plane",1a,2,3.0,C,0.0,True,18.0,3.0,1.286952677602496,1.309239926398525,1.2985213578571573,0.009118566487039273,0.022287248796029058,50.62403371961347,31.993791576170384,5.397260045725539,74.38121092954319,3.0,1.0,1,"Octahedron, Trigonal plane"
mp-1177151,Li5Fe2P2(CO7)2,1.4048945367887875,0.3580169265485116,[3.0],4.0,4.0,4.0,Trigonal plane,2i,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-1177155,Li5Fe2P2(CO7)2,1.4647236745379866,0.5737275180824575,[3.0],4.0,4.0,4.0,Trigonal plane,2a,1,3.0,C,0.0,True,20.0,3.0,1.2673932544672812,1.327262272447127,1.300227433552635,0.0247830464693747,0.059869017979845784,78.9300537547533,50.20014273305214,7.984561075006533,116.66869880136771,3.0,1.0,1,Trigonal plane
mp-1177155,Li5Fe2P2(CO7)2,1.4647236745379866,0.5737275180824575,[3.0],4.0,4.0,4.0,Trigonal plane,2a,1,3.0,C,0.0,True,21.0,3.0,1.2673932544672815,1.3272622724471268,1.3002274335526347,0.02478304646937452,0.05986901797984534,78.9300537547533,50.20014273305214,7.984561075006533,116.66869880136771,3.0,1.0,2,Trigonal plane
mp-1177175,Li5Fe2P2(CO7)2,1.438032230138885,0.4853446616065794,[3.0],4.0,4.0,4.0,Trigonal plane,2i,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-1177646,Li3Mn2P2(CO7)2,1.415553652687232,0.4222828623795064,[3.0],4.0,4.0,4.0,Trigonal plane,1a,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-1177673,Li3Fe2P2(CO7)2,1.3379895906016457,0.1642485707002173,[3.0],4.0,4.0,4.0,Trigonal plane,2i,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-1177718,Li3Fe2P2(CO7)2,1.3526362851846052,0.2151282395692459,[3.0],4.0,4.0,4.0,Trigonal plane,2a,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-1177866,Li2SbPCO7,1.456683614758655,0.5359946360188171,[3.0],4.0,4.0,4.0,Trigonal plane,2e,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-1177908,Li2MnPCO7,1.500440134451133,0.7030440224108633,[3.0],4.0,4.0,4.0,Trigonal plane,2a,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-1177947,Li2FePCO7,1.484971374475852,0.646673406592914,[3.0],4.0,4.0,4.0,Trigonal plane,1a,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-1177960,Li2MnPCO7,1.4777297738295574,0.6263520743301767,[3.0],4.0,4.0,4.0,Trigonal plane,1a,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-1178046,Li2Co(CO3)2,1.4187922370414845,0.4235744282976708,[3.0],4.0,4.0,4.0,"Octahedron, Trigonal plane","4e, 2b, 2c",2,3.0,C,0.0,True,,,,,,,,,,,,,,0,"Octahedron, Trigonal plane"
mp-1178117,Li12Fe3CoP4(CO7)4,1.3414852646180977,0.145457792668555,[3.0],4.0,4.0,4.0,"Octahedron, Trigonal plane","1b, 1a",2,3.0,C,0.0,True,20.0,3.0,1.2954286795539414,1.306202449362068,1.2996629876042212,0.004690687879992234,0.01077376980812672,79.09660912580549,30.182226427627665,45.4156637976883,118.64491368870824,3.0,1.0,1,"Octahedron, Trigonal plane"
mp-1178117,Li12Fe3CoP4(CO7)4,1.3414852646180977,0.145457792668555,[3.0],4.0,4.0,4.0,"Octahedron, Trigonal plane","1b, 1a",2,3.0,C,0.0,True,21.0,3.0,1.2950813005597892,1.3057988388040678,1.2994929328138303,0.004575850467044434,0.010717538244278568,79.13408363955166,30.151641678708046,45.58396746773027,118.70112545932749,3.0,1.0,2,"Octahedron, Trigonal plane"
mp-1178117,Li12Fe3CoP4(CO7)4,1.3414852646180977,0.145457792668555,[3.0],4.0,4.0,4.0,"Octahedron, Trigonal plane","1b, 1a",2,3.0,C,0.0,True,22.0,3.0,1.2931433630728977,1.303517067460629,1.299762935273115,0.004694784022778954,0.01037370438773122,79.33239013893454,30.24444150621275,45.64165609694206,118.99858520840183,3.0,1.0,3,"Octahedron, Trigonal plane"
mp-1178146,K2TlPCO7,1.4587795077643038,0.5520772956023258,[3.0],4.0,4.0,4.0,Trigonal plane,2e,1,3.0,C,0.0,True,8.0,3.0,1.2563000568478195,1.3312996721905448,1.3008678814864405,0.03220875830099163,0.07499961534272526,76.71609212641017,27.663241017935025,50.87541899259408,115.07413818961527,3.0,1.0,1,Trigonal plane
mp-1178146,K2TlPCO7,1.4587795077643038,0.5520772956023258,[3.0],4.0,4.0,4.0,Trigonal plane,2e,1,3.0,C,0.0,True,9.0,3.0,1.25630005684782,1.3312996721905441,1.3008678814864407,0.03220875830099135,0.07499961534272415,76.71609212641022,27.66324101793504,50.87541899259412,115.07413818961533,3.0,1.0,2,Trigonal plane
mp-1178147,K3TlPCO7,1.3051921850373955,0.1145065272353702,[3.0],3.0,3.0,3.0,Trigonal plane,2e,1,3.0,C,0.0,True,10.0,3.0,1.2996517340528946,1.3085665547189158,1.305261385201162,0.003987604424200896,0.008914820666021228,80.1466777729447,28.472301541406615,56.70360766850674,120.22001665941704,0.0,0.0,1,Trigonal plane
mp-1178147,K3TlPCO7,1.3051921850373955,0.1145065272353702,[3.0],3.0,3.0,3.0,Trigonal plane,2e,1,3.0,C,0.0,True,11.0,3.0,1.2996517340528955,1.3085665547189151,1.305261385201162,0.003987604424200381,0.008914820666019674,80.1466777729447,28.472301541406615,56.70360766850676,120.22001665941704,0.0,0.0,2,Trigonal plane
mp-1178149,K3MnPCO7,1.3937750929989583,0.3141178386539008,[3.0],4.0,4.0,4.0,Trigonal plane,2e,1,3.0,C,0.0,True,10.0,3.0,1.298581012875973,1.3064975877806195,1.3034274878031848,0.0034674361832019037,0.00791657490464659,78.7754984012377,27.93764322482809,56.39428810947917,118.16324760185654,2.0,0.6666666666666666,1,Trigonal plane
mp-1178149,K3MnPCO7,1.3937750929989583,0.3141178386539008,[3.0],4.0,4.0,4.0,Trigonal plane,2e,1,3.0,C,0.0,True,11.0,3.0,1.2985810128759743,1.30649758778062,1.303427487803185,0.0034674361832012623,0.007916574904645701,78.77549840123777,27.93764322482811,56.39428810947923,118.16324760185665,2.0,0.6666666666666666,2,Trigonal plane
mp-1178156,K2AsPCO7,1.482664715296687,0.6225141750181276,[3.0],4.0,4.0,4.0,Trigonal plane,2e,1,3.0,C,0.0,True,8.0,3.0,1.2473130798713663,1.3896414919613167,1.3049346095177137,0.06118036980451348,0.1423284120899504,75.84370224221527,26.831691398940915,55.716843298740166,113.76555336332291,2.0,0.6666666666666666,1,Trigonal plane
mp-1178156,K2AsPCO7,1.482664715296687,0.6225141750181276,[3.0],4.0,4.0,4.0,Trigonal plane,2e,1,3.0,C,0.0,True,9.0,3.0,1.2473130798713654,1.3896414919613163,1.3049346095177132,0.061180369804513524,0.14232841208995084,75.84370224221526,26.83169139894091,55.71684329874017,113.7655533633229,2.0,0.6666666666666666,2,Trigonal plane
mp-1178159,KCrPCO7,1.4432877820286056,0.4947166081576395,[3.0],4.0,4.0,4.0,"Octahedron, Trigonal plane",1a,2,3.0,C,0.0,True,,,,,,,,,,,,,,0,"Octahedron, Trigonal plane"
mp-1178167,K2LaPCO7,1.4578458479448,0.5407408492916738,[3.0],4.0,4.0,4.0,Trigonal plane,2e,1,3.0,C,0.0,True,8.0,3.0,1.2613136748667046,1.3305998184321552,1.3031022953834055,0.0300368553910238,0.0692861435654506,76.38063279817935,28.064410442536154,47.92911311386034,114.57094919726902,3.0,1.0,1,Trigonal plane
mp-1178167,K2LaPCO7,1.4578458479448,0.5407408492916738,[3.0],4.0,4.0,4.0,Trigonal plane,2e,1,3.0,C,0.0,True,9.0,3.0,1.261313674866703,1.3305998184321584,1.3031022953834057,0.030036855391025366,0.06928614356545526,76.38063279817929,28.064410442536133,47.92911311386029,114.57094919726892,3.0,1.0,2,Trigonal plane
mp-1180560,NaY(C2O5)2,1.4447719504412124,0.4945366862696992,[3.0],4.0,4.0,4.0,Trigonal plane,2a,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-1181689,Cs3Ba4C3O9F5,1.6007912791668262,1.0295620051393797,[3.0],4.0,4.0,4.0,"Trigonal plane, Pentagonal-face capped pentagonal antiprism",6c,2,3.0,C,0.0,True,14.0,3.0,1.3004740273019908,1.3066757985202098,1.3046051660145181,0.002921159122915505,0.0062017712182189655,119.98387413580144,0.1473177620473996,119.77553583394936,120.08842865411698,0.0,0.0,1,"Trigonal plane, Pentagonal-face capped pentagonal antiprism"
mp-1181689,Cs3Ba4C3O9F5,1.6007912791668262,1.0295620051393797,[3.0],4.0,4.0,4.0,"Trigonal plane, Pentagonal-face capped pentagonal antiprism",6c,2,3.0,C,0.0,True,15.0,3.0,1.3004713642982437,1.3066722928986017,1.3046053166984823,0.0029231457753110253,0.0062009286003579245,119.98385526312104,0.14746512462478012,119.77530808389965,120.08812885273176,0.0,0.0,2,"Trigonal plane, Pentagonal-face capped pentagonal antiprism"
mp-1181689,Cs3Ba4C3O9F5,1.6007912791668262,1.0295620051393797,[3.0],4.0,4.0,4.0,"Trigonal plane, Pentagonal-face capped pentagonal antiprism",6c,2,3.0,C,0.0,True,16.0,3.0,1.3004740273019915,1.30667579852021,1.3046051660145184,0.002921159122915139,0.006201771218218521,119.98387413580144,0.14731776204739955,119.77553583394936,120.08842865411695,0.0,0.0,3,"Trigonal plane, Pentagonal-face capped pentagonal antiprism"
mp-1181689,Cs3Ba4C3O9F5,1.6007912791668262,1.0295620051393797,[3.0],4.0,4.0,4.0,"Trigonal plane, Pentagonal-face capped pentagonal antiprism",6c,2,3.0,C,0.0,True,17.0,3.0,1.3004740273019915,1.30667579852021,1.3046051660145181,0.002921159122915087,0.006201771218218521,81.23114601995393,27.254999414229985,61.95888337184138,119.77553583394936,0.0,0.0,4,"Trigonal plane, Pentagonal-face capped pentagonal antiprism"
mp-1181689,Cs3Ba4C3O9F5,1.6007912791668262,1.0295620051393797,[3.0],4.0,4.0,4.0,"Trigonal plane, Pentagonal-face capped pentagonal antiprism",6c,2,3.0,C,0.0,True,18.0,3.0,1.3004713642982433,1.3066722928986034,1.3046053166984823,0.0029231457753114967,0.006200928600360145,81.23110017337073,27.254870788999163,61.95899621810626,119.77530808389965,0.0,0.0,5,"Trigonal plane, Pentagonal-face capped pentagonal antiprism"
mp-1181689,Cs3Ba4C3O9F5,1.6007912791668262,1.0295620051393797,[3.0],4.0,4.0,4.0,"Trigonal plane, Pentagonal-face capped pentagonal antiprism",6c,2,3.0,C,0.0,True,19.0,3.0,1.3004740273019915,1.3066757985202127,1.3046051660145181,0.002921159122914933,0.006201771218221186,81.23114601995393,27.25499941422999,61.958883371841345,119.77553583394936,0.0,0.0,6,"Trigonal plane, Pentagonal-face capped pentagonal antiprism"
mp-1188898,LiLa(CO3)2,1.402581026420907,0.3978075940126067,[3.0],4.0,4.0,4.0,Trigonal plane,4f,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-1188902,CaCO3,1.4415609232074709,0.5281780717703674,[3.0],4.0,4.0,4.0,"Square antiprism, Dodecahedron with triangular faces - p2345 plane normalized, Trigonal plane",2i,3,3.0,C,0.0,True,,,,,,,,,,,,,,0,"Square antiprism, Dodecahedron with triangular faces - p2345 plane normalized, Trigonal plane"
mp-1189653,KCrH4(C2O5)2,1.3747311117611802,0.2597060225904639,[2.0],3.0,3.0,3.0,"Octahedron, Angular","8j, 2d",2,2.0,C,0.0,True,,,,,,,,,,,,,,0,"Octahedron, Angular"
mp-1190598,K2H2C2O5,1.2093825576110313,-0.1521590133544661,[2.0],3.0,3.0,3.0,Angular,4f,1,2.0,C,0.0,True,,,,,,,,,,,,,,0,Angular
mp-1190751,Cs2H2C2O5,1.1831763294288955,-0.2162624000929126,[2.0],3.0,3.0,3.0,"Square-face bicapped trigonal prism, Angular",4f,2,2.0,C,0.0,True,,,,,,,,,,,,,,0,"Square-face bicapped trigonal prism, Angular"
mp-1191029,PrCO4,1.3723585865256722,0.296986430531426,[3.0],4.0,4.0,4.0,Trigonal plane,4c,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-1191606,CsHCO3,1.4072585456508864,0.3494536377757535,[3.0],4.0,4.0,4.0,"Square-face bicapped trigonal prism, Trigonal plane",4e,2,3.0,C,0.0,True,8.0,3.0,1.262718971075595,1.3740799706355817,1.3067750143396377,0.04834392084239422,0.11136099955998668,64.90678653759686,16.893342568206453,42.5047055583057,83.297236637087,2.0,0.6666666666666666,1,"Square-face bicapped trigonal prism, Trigonal plane"
mp-1191606,CsHCO3,1.4072585456508864,0.3494536377757535,[3.0],4.0,4.0,4.0,"Square-face bicapped trigonal prism, Trigonal plane",4e,2,3.0,C,0.0,True,9.0,3.0,1.262718971075598,1.374079970635583,1.3067750143396386,0.04834392084239418,0.11136099955998513,119.99986129517656,4.177099919310819,116.27410540964729,125.83278998257188,2.0,0.6666666666666666,2,"Square-face bicapped trigonal prism, Trigonal plane"
mp-1191606,CsHCO3,1.4072585456508864,0.3494536377757535,[3.0],4.0,4.0,4.0,"Square-face bicapped trigonal prism, Trigonal plane",4e,2,3.0,C,0.0,True,10.0,3.0,1.2627189710755977,1.3740799706355824,1.3067750143396388,0.048343920842393834,0.11136099955998469,64.90678653759682,16.893342568206464,42.504705558305645,83.29723663708697,2.0,0.6666666666666666,3,"Square-face bicapped trigonal prism, Trigonal plane"
mp-1191606,CsHCO3,1.4072585456508864,0.3494536377757535,[3.0],4.0,4.0,4.0,"Square-face bicapped trigonal prism, Trigonal plane",4e,2,3.0,C,0.0,True,11.0,3.0,1.2627189710755968,1.3740799706355822,1.3067750143396384,0.048343920842393924,0.11136099955998535,119.99986129517656,4.177099919310885,116.27410540964725,125.83278998257198,2.0,0.6666666666666666,4,"Square-face bicapped trigonal prism, Trigonal plane"
mp-1191702,K2H3CO4F,1.52258557323648,0.755276162555355,[3.0],4.0,4.0,4.0,Trigonal plane,2e,1,3.0,C,0.0,True,10.0,3.0,1.2658952315497956,1.3822850796524704,1.3063162408474527,0.05375490875169274,0.11638984810267483,120.00000000000001,5.760557612489518,114.50976883998483,127.95751017054036,2.0,0.6666666666666666,1,Trigonal plane
mp-1191702,K2H3CO4F,1.52258557323648,0.755276162555355,[3.0],4.0,4.0,4.0,Trigonal plane,2e,1,3.0,C,0.0,True,11.0,3.0,1.2658952315497958,1.3822850796524695,1.3063161839476058,0.053754946379299076,0.11638984810267372,120.0,5.760351966410591,114.50976883998483,127.95716925611208,2.0,0.6666666666666666,2,Trigonal plane
mp-1192764,Cu3(CO4)2,1.301502037538317,0.0542206813920401,[3.0],4.0,4.0,4.0,"Square plane, Trigonal plane, Square pyramid","2a, 4e",3,3.0,C,0.0,True,,,,,,,,,,,,,,0,"Square plane, Trigonal plane, Square pyramid"
mp-1193268,Cu3H2(CO4)2,1.2985406492918283,0.0150579807900209,[3.0],4.0,4.0,4.0,"Square plane, Trigonal plane, Square pyramid",2a,3,3.0,C,0.0,True,,,,,,,,,,,,,,0,"Square plane, Trigonal plane, Square pyramid"
mp-1194479,Na3Y(CO3)3,1.4984485406488317,0.7217147750117947,[3.0],4.0,4.0,4.0,Trigonal plane,"4c, 2b",1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-1194615,CaAl2H12(CO7)2,1.3051597553645309,0.0295601473347434,[3.0],4.0,4.0,4.0,"Dodecahedron with triangular faces - p2345 plane normalized, Trigonal plane",2i,2,3.0,C,0.0,True,,,,,,,,,,,,,,0,"Dodecahedron with triangular faces - p2345 plane normalized, Trigonal plane"
mp-1194756,Na4LuC3O9F,1.4596165598376771,0.5828100126533698,[3.0],4.0,4.0,4.0,Trigonal plane,2a,1,3.0,C,0.0,True,20.0,3.0,1.2693129873054407,1.3023531393216699,1.2902548930138524,0.014867652695458733,0.03304015201622912,119.99923833424823,0.8515712296556683,118.90582827265322,120.98309455933439,3.0,1.0,1,Trigonal plane
mp-1194756,Na4LuC3O9F,1.4596165598376771,0.5828100126533698,[3.0],4.0,4.0,4.0,Trigonal plane,2a,1,3.0,C,0.0,True,21.0,3.0,1.2693129873054407,1.3023531393216699,1.2902548930138524,0.014867652695458778,0.03304015201622912,119.99923833424823,0.8515712296556806,118.9058282726532,120.98309455933439,3.0,1.0,2,Trigonal plane
mp-1194756,Na4LuC3O9F,1.4596165598376771,0.5828100126533698,[3.0],4.0,4.0,4.0,Trigonal plane,2a,1,3.0,C,0.0,True,26.0,3.0,1.2827798444631493,1.3102584532591053,1.2919521748409155,0.012944503091896147,0.027478608795955983,119.99889723072062,1.3624055506067583,118.2121523665413,121.5166737140726,3.0,1.0,3,Trigonal plane
mp-1194756,Na4LuC3O9F,1.4596165598376771,0.5828100126533698,[3.0],4.0,4.0,4.0,Trigonal plane,2a,1,3.0,C,0.0,True,27.0,3.0,1.2827798444631489,1.3102584532591053,1.2919521748409153,0.012944503091896252,0.027478608795956427,119.9988972307206,1.3624055506067574,118.2121523665413,121.5166737140726,3.0,1.0,4,Trigonal plane
mp-1194807,Na2Ca(CO3)2,1.5101995559850867,0.7340225412251187,[3.0],4.0,4.0,4.0,"Square-face capped square prism, Trigonal plane",8c,2,3.0,C,0.0,True,32.0,3.0,1.2857288534352131,1.3013554642119916,1.2932169183866662,0.006396096993098571,0.015626610776778405,119.97105140152222,1.8330425176561487,118.40480193000538,122.5430904035418,3.0,1.0,1,"Square-face capped square prism, Trigonal plane"
mp-1194807,Na2Ca(CO3)2,1.5101995559850867,0.7340225412251187,[3.0],4.0,4.0,4.0,"Square-face capped square prism, Trigonal plane",8c,2,3.0,C,0.0,True,33.0,3.0,1.2857288534352131,1.3013554642119913,1.2932169183866662,0.006396096993098492,0.015626610776778183,119.97105140152222,1.8330425176561884,118.40480193000535,122.54309040354185,3.0,1.0,2,"Square-face capped square prism, Trigonal plane"
mp-1194807,Na2Ca(CO3)2,1.5101995559850867,0.7340225412251187,[3.0],4.0,4.0,4.0,"Square-face capped square prism, Trigonal plane",8c,2,3.0,C,0.0,True,34.0,3.0,1.285728853435212,1.3013554642119918,1.2932169183866662,0.006396096993099076,0.015626610776779737,31.212479962827647,14.460896582031937,10.840254250037658,42.949595580241535,3.0,1.0,3,"Square-face capped square prism, Trigonal plane"
mp-1194807,Na2Ca(CO3)2,1.5101995559850867,0.7340225412251187,[3.0],4.0,4.0,4.0,"Square-face capped square prism, Trigonal plane",8c,2,3.0,C,0.0,True,35.0,3.0,1.2857288534352138,1.301355464211991,1.2932169183866662,0.00639609699309813,0.015626610776777294,31.212479962827654,14.460896582031944,10.840254250037658,42.94959558024156,3.0,1.0,4,"Square-face capped square prism, Trigonal plane"
mp-1194807,Na2Ca(CO3)2,1.5101995559850867,0.7340225412251187,[3.0],4.0,4.0,4.0,"Square-face capped square prism, Trigonal plane",8c,2,3.0,C,0.0,True,36.0,3.0,1.285728853435213,1.3013554642119916,1.2932169183866669,0.00639609699309859,0.015626610776778627,119.97105140152222,1.833042517656175,118.40480193000535,122.54309040354183,3.0,1.0,5,"Square-face capped square prism, Trigonal plane"
mp-1194807,Na2Ca(CO3)2,1.5101995559850867,0.7340225412251187,[3.0],4.0,4.0,4.0,"Square-face capped square prism, Trigonal plane",8c,2,3.0,C,0.0,True,37.0,3.0,1.2857288534352134,1.3013554642119916,1.2932169183866664,0.006396096993098476,0.015626610776778183,119.97105140152222,1.8330425176561924,118.40480193000538,122.54309040354187,3.0,1.0,6,"Square-face capped square prism, Trigonal plane"
mp-1194807,Na2Ca(CO3)2,1.5101995559850867,0.7340225412251187,[3.0],4.0,4.0,4.0,"Square-face capped square prism, Trigonal plane",8c,2,3.0,C,0.0,True,38.0,3.0,1.2857288534352125,1.3013554642119918,1.293216918386667,0.006396096993098835,0.015626610776779293,31.212479962827683,14.460896582031866,10.840254250037793,42.94959558024153,3.0,1.0,7,"Square-face capped square prism, Trigonal plane"
mp-1194807,Na2Ca(CO3)2,1.5101995559850867,0.7340225412251187,[3.0],4.0,4.0,4.0,"Square-face capped square prism, Trigonal plane",8c,2,3.0,C,0.0,True,39.0,3.0,1.2857288534352134,1.3013554642119918,1.2932169183866666,0.006396096993098548,0.015626610776778405,31.21247996282766,14.460896582031948,10.840254250037658,42.949595580241564,3.0,1.0,8,"Square-face capped square prism, Trigonal plane"
mp-1194897,Na2LuC2O6F,1.415655500175864,0.4368923571991884,[3.0],4.0,4.0,4.0,Trigonal plane,4f,1,3.0,C,0.0,True,,,,,,,,,,,,,,0,Trigonal plane
mp-1194953,TbH(CO2)3,1.3916888960755265,0.3055735395260945,[2.0],2.5,2.0,3.0,no_data,no_data,1,2.0,C,1.0,False,,,,,,,,,,,,,,0,no_data
mp-1194955,Na3Gd(CO3)3,1.5005825020091887,0.6992917073494385,[3.0],4.0,4.0,4.0,Trigonal plane,"4c, 2b",1,3.0,C,0.0,True,8.0,3.0,1.2904269375913988,1.3194097273034888,1.3012156308338527,0.012939101529644628,0.028982789712090007,120.0,1.9608537934247066,117.3542538973515,122.04220751388132,3.0,1.0,1,Trigonal plane
mp-1194955,Na3Gd(CO3)3,1.5005825020091887,0.6992917073494385,[3.0],4.0,4.0,4.0,Trigonal plane,"4c, 2b",1,3.0,C,0.0,True,9.0,3.0,1.2904269375914001,1.3194097273034888,1.301215630833853,0.012939101529644385,0.028982789712088675,120.0,1.9608537934247066,117.3542538973515,122.04220751388132,3.0,1.0,2,Trigonal plane
mp-1195353,NaZnH2C3O7,1.224348903113583,-0.1066609189201421,[2.0],3.0,3.0,3.0,Angular,4e,1,2.0,C,0.0,True,,,,,,,,,,,,,,0,Angular
mp-1195487,Na4Cd3H2(C2O7)2,1.4295260147211264,0.4385065528759336,[3.0],4.0,4.0,4.0,"Octahedron, Trigonal plane","2a, 4e",2,3.0,C,0.0,True,,,,,,,,,,,,,,0,"Octahedron, Trigonal plane"
mp-1195650,Na2CaH4(CO4)2,1.2699426557227955,-0.1068323402963854,[3.0],4.0,4.0,4.0,"Dodecahedron with triangular faces - p2345 plane normalized, Trigonal plane","4b, 2a",2,3.0,C,0.0,True,,,,,,,,,,,,,,0,"Dodecahedron with triangular faces - p2345 plane normalized, Trigonal plane"
mp-1195683,Na5LuH4(C2O7)2,1.289811736119808,-0.0480344219379153,[3.0],4.0,4.0,4.0,Trigonal plane,8e,1,3.0,C,0.0,True,20.0,3.0,1.267257764066765,1.3246126812605103,1.3036152175039841,0.02581141341627233,0.0573549171937453,119.99747105625418,3.6838740059265076,114.85827267686956,123.30725370314437,3.0,1.0,1,Trigonal plane
mp-1195683,Na5LuH4(C2O7)2,1.289811736119808,-0.0480344219379153,[3.0],4.0,4.0,4.0,Trigonal plane,8e,1,3.0,C,0.0,True,21.0,3.0,1.2672577640667662,1.3246126812605103,1.3036152175039846,0.025811413416271942,0.05735491719374419,81.23184739347143,29.672983230676298,51.72775487616129,121.82688678874861,3.0,1.0,2,Trigonal plane
mp-1195683,Na5LuH4(C2O7)2,1.289811736119808,-0.0480344219379153,[3.0],4.0,4.0,4.0,Trigonal plane,8e,1,3.0,C,0.0,True,22.0,3.0,1.2672577640667644,1.3246126812605103,1.303615217503984,0.025811413416272688,0.05735491719374597,119.99747105625418,3.683874005926526,114.85827267686953,123.30725370314437,3.0,1.0,3,Trigonal plane
mp-1195683,Na5LuH4(C2O7)2,1.289811736119808,-0.0480344219379153,[3.0],4.0,4.0,4.0,Trigonal plane,8e,1,3.0,C,0.0,True,23.0,3.0,1.2672577640667648,1.3246126812605106,1.3036152175039846,0.025811413416272803,0.05735491719374575,81.23184739347141,29.672983230676294,51.72775487616131,121.82688678874861,3.0,1.0,4,Trigonal plane
mp-1195683,Na5LuH4(C2O7)2,1.289811736119808,-0.0480344219379153,[3.0],4.0,4.0,4.0,Trigonal plane,8e,1,3.0,C,0.0,True,24.0,3.0,1.2672577640667646,1.3246126812605086,1.3036152175039832,0.025811413416271925,0.05735491719374397,119.9974710562542,3.6838740059265214,114.85827267686956,123.3072537031444,3.0,1.0,5,Trigonal plane
mp-1195683,Na5LuH4(C2O7)2,1.289811736119808,-0.0480344219379153,[3.0],4.0,4.0,4.0,Trigonal plane,8e,1,3.0,C,0.0,True,25.0,3.0,1.2672577640667653,1.3246126812605097,1.3036152175039837,0.025811413416271915,0.057354917193744415,81.23184739347143,29.672983230676298,51.727754876161335,121.82688678874864,3.0,1.0,6,Trigonal plane
mp-1195683,Na5LuH4(C2O7)2,1.289811736119808,-0.0480344219379153,[3.0],4.0,4.0,4.0,Trigonal plane,8e,1,3.0,C,0.0,True,26.0,3.0,1.2672577640667646,1.3246126812605103,1.3036152175039843,0.025811413416272803,0.05735491719374575,119.99747105625418,3.683874005926552,114.8582726768695,123.3072537031444,3.0,1.0,7,Trigonal plane
mp-1195683,Na5LuH4(C2O7)2,1.289811736119808,-0.0480344219379153,[3.0],4.0,4.0,4.0,Trigonal plane,8e,1,3.0,C,0.0,True,27.0,3.0,1.267257764066766,1.324612681260512,1.3036152175039846,0.025811413416272248,0.05735491719374597,81.23184739347144,29.672983230676312,51.727754876161335,121.82688678874867,3.0,1.0,8,Trigonal plane
mp-1195864,Ca10P6CO27,1.178546180887887,-0.3999601010443215,[3.0],4.0,4.0,4.0,"Trigonal prism, Square-face bicapped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized, Pentagonal bipyramid, Trigonal plane, Square-face monocapped antiprism, Tricapped triangular prism (three square-face caps)",1a,7,3.0,C,0.0,True,,,,,,,,,,,,,,0,"Trigonal prism, Square-face bicapped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized, Pentagonal bipyramid, Trigonal plane, Square-face monocapped antiprism, Tricapped triangular prism (three square-face caps)"
mp-1196220,TbH7C4O11,1.31174810641914,0.1096108976392561,[2.0],3.0,3.0,3.0,Angular,8g,1,2.0,C,0.0,True,,,,,,,,,,,,,,0,Angular
mp-1196255,GdH6C2ClO7,1.3259716528731291,0.1469826815156904,[2.0],3.0,3.0,3.0,Angular,4e,1,2.0,C,0.0,True,,,,,,,,,,,,,,0,Angular
mp-1196577,LiH3CN2O,1.3839603414260186,0.2229022529057271,[1.0],4.0,4.0,4.0,Trigonal plane,4e,1,1.0,C,0.0,True,48.0,1.0,1.2998368652851513,1.2998368652851513,1.2998368652851513,0.0,0.0,,,,,1.0,1.0,1,Trigonal plane
