material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Zn_wyckoff,num_Zn_chemenvs,CN,element,charge_range,is_single_charge
mp-2716458,Na6Hf7Zn(PO4)12,1.617142476216944,0.4779817237120091,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2716465,Na9Nb7Zn5(PO4)18,1.8026855573502456,0.2454492260412853,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2716467,NaTa2Zn2P3(SO8)3,1.83953080208732,0.1999754687513388,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2716520,NaHf3ZnP3(SO8)3,1.729976039861618,0.3506163222435527,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2716522,Na6ZnGe7(PO4)12,1.7067909978514657,0.2938048427577378,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2716540,Na10Hf5Zn3(PO4)12,1.3757637148809088,0.6774102194221409,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2716548,NaZr3ZnP3(SO8)3,1.7495182231528426,0.3322893147868478,[6.0],2.0,2.0,2.0,no_data,no_data,1,6.0,Zn,0.0,True
mp-2716558,Na2Ti6Zn2Si3(S3O16)3,1.8255590171255112,0.234302890394861,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-27284,V3ZnO8,1.970214234916276,0.1104192547683317,[6.0],2.0,2.0,2.0,Octahedron,4c,1,6.0,Zn,0.0,True
mp-27843,Zn2Ge3O8,1.90023777403302,0.1218101299424596,[4.0],2.0,2.0,2.0,Tetrahedron,8c,1,4.0,Zn,0.0,True
mp-28251,Ta2Zn3O8,2.1087703951666024,-0.1988007604511132,[4.0],2.0,2.0,2.0,Tetrahedron,"4f, 2e",1,4.0,Zn,0.0,True
mp-28331,V2Zn4O9,1.8802632222487208,0.2218447476499728,"[4.0, 5.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron, Trigonal bipyramid",2a,3,4.0,Zn,0.0,True
mp-28331,V2Zn4O9,1.8802632222487208,0.2218447476499728,"[4.0, 5.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron, Trigonal bipyramid",2a,3,5.0,Zn,0.0,True
mp-28382,K4ZnO3,1.9041070922684369,-0.0011016519960894,[3.0],2.0,2.0,2.0,Trigonal plane,2i,1,3.0,Zn,0.0,True
mp-2896839,Zn2Mo(WO4)2,1.5555249875649095,0.521820532634182,"[4.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron",1a,2,4.0,Zn,0.0,True
mp-2896839,Zn2Mo(WO4)2,1.5555249875649095,0.521820532634182,"[4.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron",1a,2,6.0,Zn,0.0,True
mp-29104,Ti3Zn2O8,1.914051413871656,0.0562559882406462,[4.0],2.0,2.0,2.0,Tetrahedron,8c,1,4.0,Zn,0.0,True
mp-29437,Zn4As2O9,1.7912308954823684,0.3289154052798794,"[4.0, 5.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron, Trigonal bipyramid",4e,3,4.0,Zn,0.0,True
mp-29437,Zn4As2O9,1.7912308954823684,0.3289154052798794,"[4.0, 5.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron, Trigonal bipyramid",4e,3,5.0,Zn,0.0,True
mp-29437,Zn4As2O9,1.7912308954823684,0.3289154052798794,"[4.0, 5.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron, Trigonal bipyramid",4e,3,6.0,Zn,0.0,True
mp-29461,Zn3Mo2O9,1.6355543142272049,0.42109522241089,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid","2e, 2c",2,5.0,Zn,0.0,True
mp-29461,Zn3Mo2O9,1.6355543142272049,0.42109522241089,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid","2e, 2c",2,6.0,Zn,0.0,True
mp-29488,Na2ZnO2,0.9035478042085032,1.6324920370978089,[4.0],2.0,2.0,2.0,Tetrahedron,4e,1,4.0,Zn,0.0,True
mp-30986,Zn3S2O9,1.5761264633418244,0.4891890565505134,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid","2e, 2a",2,5.0,Zn,0.0,True
mp-30986,Zn3S2O9,1.5761264633418244,0.4891890565505134,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid","2e, 2a",2,6.0,Zn,0.0,True
mp-31005,Zn3(PO4)2,1.933712823526354,0.1730189905082769,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid","4e, 2a",2,5.0,Zn,0.0,True
mp-31005,Zn3(PO4)2,1.933712823526354,0.1730189905082769,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid","4e, 2a",2,6.0,Zn,0.0,True
mp-33631,TiZn2O4,1.764003234633534,0.3406261161113715,"[4.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron","2d, 2e",2,4.0,Zn,0.0,True
mp-33631,TiZn2O4,1.764003234633534,0.3406261161113715,"[4.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron","2d, 2e",2,6.0,Zn,0.0,True
mp-34140,Zn(FeO2)2,1.823496735427545,0.2740343140429341,"[4.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron","1c, 1b, 1a",2,4.0,Zn,0.0,True
mp-34140,Zn(FeO2)2,1.823496735427545,0.2740343140429341,"[4.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron","1c, 1b, 1a",2,6.0,Zn,0.0,True
mp-34425,Zn(FeO2)2,1.8310867594727185,0.2632295999409252,"[4.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron","1c, 1b, 1a",2,4.0,Zn,0.0,True
mp-34425,Zn(FeO2)2,1.8310867594727185,0.2632295999409252,"[4.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron","1c, 1b, 1a",2,6.0,Zn,0.0,True
mp-3502,Zn2Te3O8,1.8046517371667776,0.3264638932366707,[6.0],2.0,2.0,2.0,Octahedron,4f,1,6.0,Zn,0.0,True
mp-35493,Zn2SnO4,1.816277704883309,0.2710181307241108,"[4.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron","2d, 2e",2,4.0,Zn,0.0,True
mp-35493,Zn2SnO4,1.816277704883309,0.2710181307241108,"[4.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron","2d, 2e",2,6.0,Zn,0.0,True
mp-35647,Zn2PtO4,1.7627993451547623,0.3187707550854147,"[4.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron","2d, 2e",2,4.0,Zn,0.0,True
mp-35647,Zn2PtO4,1.7627993451547623,0.3187707550854147,"[4.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron","2d, 2e",2,6.0,Zn,0.0,True
mp-36165,Na10Zn4O9,1.8034158363327883,0.267325511940486,"[3.0, 4.0]",2.0,2.0,2.0,"Tetrahedron, Trigonal plane",2c,2,3.0,Zn,0.0,True
mp-36165,Na10Zn4O9,1.8034158363327883,0.267325511940486,"[3.0, 4.0]",2.0,2.0,2.0,"Tetrahedron, Trigonal plane",2c,2,4.0,Zn,0.0,True
mp-38131,VZn2O4,1.7738831719340218,0.2833042074990287,"[4.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron","2b, 4e",2,4.0,Zn,0.0,True
mp-38131,VZn2O4,1.7738831719340218,0.2833042074990287,"[4.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron","2b, 4e",2,6.0,Zn,0.0,True
mp-39259,BaLaZnRuO6,2.0895088122610286,0.034222484785099,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-40963,Na2ZnP2O7,1.9699953244680457,0.0165364525648015,[4.0],2.0,2.0,2.0,Tetrahedron,4e,1,4.0,Zn,0.0,True
mp-504495,NaZnMoHO5,1.713556773947411,0.3860008674247726,[6.0],2.0,2.0,2.0,Octahedron,4b,1,6.0,Zn,0.0,True
mp-504601,Cs2ZnO2,1.748573648243807,0.3892360397642879,"[3.0, 4.0]",2.0,2.0,2.0,"Tetrahedron, Trigonal plane",4e,2,3.0,Zn,0.0,True
mp-504601,Cs2ZnO2,1.748573648243807,0.3892360397642879,"[3.0, 4.0]",2.0,2.0,2.0,"Tetrahedron, Trigonal plane",4e,2,4.0,Zn,0.0,True
mp-505561,Na2ZnP4(H4O5)4,1.99085783097737,0.1272790424145307,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Zn,0.0,True
mp-510608,ZnCuAsHO5,0.4064228509769426,1.8252090251379591,[5.0],2.0,2.0,2.0,Trigonal bipyramid,4g,1,5.0,Zn,0.0,True
mp-5126,ZnSO4,1.508436686156053,0.5440529953116767,[6.0],2.0,2.0,2.0,Octahedron,4a,1,6.0,Zn,0.0,True
mp-530392,Zn(FeO2)2,1.8120512138404208,0.2864780616977183,"[4.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron",1a,2,4.0,Zn,0.0,True
mp-530392,Zn(FeO2)2,1.8120512138404208,0.2864780616977183,"[4.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron",1a,2,6.0,Zn,0.0,True
mp-530413,Zn(FeO2)2,1.818544586641141,0.2692286459462638,"[4.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron","1c, 1b, 1a",2,4.0,Zn,0.0,True
mp-530413,Zn(FeO2)2,1.818544586641141,0.2692286459462638,"[4.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron","1c, 1b, 1a",2,6.0,Zn,0.0,True
mp-530636,Zn(FeO2)2,1.808389384468824,0.2851091065532626,"[4.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron",1a,2,4.0,Zn,0.0,True
mp-530636,Zn(FeO2)2,1.808389384468824,0.2851091065532626,"[4.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron",1a,2,6.0,Zn,0.0,True
mp-531053,Zn(FeO2)2,1.8387848766023505,0.2288518471022468,"[4.0, 6.0]",2.0,2.0,2.0,no_data,no_data,1,4.0,Zn,0.0,True
mp-531053,Zn(FeO2)2,1.8387848766023505,0.2288518471022468,"[4.0, 6.0]",2.0,2.0,2.0,no_data,no_data,1,6.0,Zn,0.0,True
mp-531119,Ta2Zn4O9,1.8539014385182828,0.2506335252887131,"[4.0, 5.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron, See-saw, Square pyramid",2i,4,4.0,Zn,0.0,True
mp-531119,Ta2Zn4O9,1.8539014385182828,0.2506335252887131,"[4.0, 5.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron, See-saw, Square pyramid",2i,4,5.0,Zn,0.0,True
mp-531960,Zn(FeO2)2,1.8133793269394416,0.2773817309720669,"[4.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron",1a,2,4.0,Zn,0.0,True
mp-531960,Zn(FeO2)2,1.8133793269394416,0.2773817309720669,"[4.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron",1a,2,6.0,Zn,0.0,True
mp-532524,TiZn2O4,1.7942493357683162,0.3066520398837441,"[4.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron","1b, 1a, 2c",2,4.0,Zn,0.0,True
mp-532524,TiZn2O4,1.7942493357683162,0.3066520398837441,"[4.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron","1b, 1a, 2c",2,6.0,Zn,0.0,True
mp-532759,LiZnCr3(SO4)6,1.8251261675226955,0.2528298660172314,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-5338,ZnSeO3,1.76707431057776,0.3685045577133072,[5.0],2.0,2.0,2.0,Trigonal bipyramid,8c,1,5.0,Zn,0.0,True
mp-534778,NaCa2ScZn2(SiO3)6,1.8807448796472648,0.2398677124434806,[6.0],2.0,2.0,2.0,Octahedron,2e,1,6.0,Zn,0.0,True
mp-5388,Zn(SbO2)2,1.9806420182331668,0.1075602621869009,[6.0],2.0,2.0,2.0,Octahedron,4d,1,6.0,Zn,0.0,True
mp-540728,K2Zn6O7,1.3057550826759097,0.9478313745188331,"[4.0, 5.0]",2.0,2.0,2.0,"Tetrahedron, Trigonal bipyramid","4c, 8d",2,4.0,Zn,0.0,True
mp-540728,K2Zn6O7,1.3057550826759097,0.9478313745188331,"[4.0, 5.0]",2.0,2.0,2.0,"Tetrahedron, Trigonal bipyramid","4c, 8d",2,5.0,Zn,0.0,True
mp-540948,ZnNi(PO3)4,1.658986366955871,0.4243879680455913,[6.0],2.0,2.0,2.0,Octahedron,2e,1,6.0,Zn,0.0,True
mp-540969,V2ZnO6,2.450955737126474,-0.2711227161739855,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-541537,K2ZnSiO4,1.979287540815753,0.0071294032183252,[4.0],2.0,2.0,2.0,Tetrahedron,4a,1,4.0,Zn,0.0,True
mp-542143,RbZn4(BO3)3,1.7744763462298203,0.2970647136173558,[4.0],2.0,2.0,2.0,Tetrahedron,4g,1,4.0,Zn,0.0,True
mp-542331,Zn2P2O7,1.7620963822443805,0.2922777890672453,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid",4f,2,5.0,Zn,0.0,True
mp-542331,Zn2P2O7,1.7620963822443805,0.2922777890672453,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid",4f,2,6.0,Zn,0.0,True
mp-542737,TiZn2O4,1.8009079311708454,0.3052516673240867,"[4.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron","4c, 4a",2,4.0,Zn,0.0,True
mp-542737,TiZn2O4,1.8009079311708454,0.3052516673240867,"[4.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron","4c, 4a",2,6.0,Zn,0.0,True
mp-542803,V6Zn3(FeO6)4,1.658009837389463,0.4759253229261349,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid","2i, 1g",2,5.0,Zn,0.0,True
mp-542803,V6Zn3(FeO6)4,1.658009837389463,0.4759253229261349,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid","2i, 1g",2,6.0,Zn,0.0,True
mp-543034,Ba3Zn6Si4TeO20,1.7415729554587156,0.3695905426140665,"[4.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron","4j, 2h",2,4.0,Zn,0.0,True
mp-543034,Ba3Zn6Si4TeO20,1.7415729554587156,0.3695905426140665,"[4.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron","4j, 2h",2,6.0,Zn,0.0,True
mp-545622,ZnWO4,1.939446926302105,0.0817338970193712,[4.0],2.0,2.0,2.0,See-saw,2e,1,4.0,Zn,0.0,True
mp-553958,Zn3(PO4)2,1.6443679509461564,0.5168118227383622,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Square pyramid, Trigonal bipyramid",4e,3,5.0,Zn,0.0,True
mp-553958,Zn3(PO4)2,1.6443679509461564,0.5168118227383622,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Square pyramid, Trigonal bipyramid",4e,3,6.0,Zn,0.0,True
mp-554066,Ba3Lu2Zn5O11,1.478553914397727,0.7421902913365466,[4.0],2.0,2.0,2.0,Tetrahedron,"4e, 6f",1,4.0,Zn,0.0,True
mp-554083,BaZnAs2O7,1.825508470650782,0.288995176811064,[5.0],2.0,2.0,2.0,Square pyramid,4e,1,5.0,Zn,0.0,True
mp-554157,KNaZnP2O7,1.8794394523004536,0.128864400785464,[4.0],2.0,2.0,2.0,Tetrahedron,4e,1,4.0,Zn,0.0,True
mp-554164,KLiZnP2O7,1.9766444216558705,-0.0085901316775161,[4.0],2.0,2.0,2.0,Tetrahedron,4c,1,4.0,Zn,0.0,True
mp-554400,Mn2Nb2Zn2O9,3.2026038941103976,-0.8581679528265292,[6.0],2.0,2.0,2.0,Octahedron,"2b, 2c",1,6.0,Zn,0.0,True
mp-554673,KZnB(PO4)2,1.9668210574119225,-0.002161533602179,[4.0],2.0,2.0,2.0,Tetrahedron,4f,1,4.0,Zn,0.0,True
mp-554700,V2Zn3TeO10,1.809815687856144,0.2966836487925822,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid",4e,2,5.0,Zn,0.0,True
mp-554700,V2Zn3TeO10,1.809815687856144,0.2966836487925822,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid",4e,2,6.0,Zn,0.0,True
mp-554754,Na2Zn(SO4)2,1.7859285024845843,0.316317250968147,[5.0],2.0,2.0,2.0,"Octahedron, Trigonal bipyramid",4g,2,5.0,Zn,0.0,True
mp-554845,Na2Zn2O3,1.662014355275902,0.5258187304743591,[4.0],2.0,2.0,2.0,Tetrahedron,8b,1,4.0,Zn,0.0,True
mp-554905,CaZnSi3O8,1.7061874874711194,0.4071623292483074,[4.0],2.0,2.0,2.0,Tetrahedron,2i,1,4.0,Zn,0.0,True
mp-554906,Zn2BiPO6,2.050287941799808,0.021420508676226,[5.0],2.0,2.0,2.0,Square pyramid,4c,1,5.0,Zn,0.0,True
mp-554911,K2Mn2Zn4Si4O15,1.2962422658788495,1.013269303425728,[4.0],2.0,2.0,2.0,Tetrahedron,4e,1,4.0,Zn,0.0,True
mp-555300,Na2Zn3(SiO4)2,1.6593723860971077,0.4842164180067575,[4.0],2.0,2.0,2.0,Tetrahedron,1a,1,4.0,Zn,0.0,True
mp-555568,K2Zn(Si2O5)2,1.815742071751013,0.194251009256029,[4.0],2.0,2.0,2.0,Tetrahedron,4a,1,4.0,Zn,0.0,True
mp-555609,Sr9Zn4(CuO7)2,1.9558974180780333,0.0814244691587051,[4.0],2.0,2.0,2.0,Tetrahedron,2i,1,4.0,Zn,0.0,True
mp-555652,K2Zn(SO4)2,1.805052314976998,0.2866525434217833,[5.0],2.0,2.0,2.0,Trigonal bipyramid,4e,1,5.0,Zn,0.0,True
mp-555691,SrZn(SeO3)2,1.2064961917783366,0.9901987674053668,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Zn,0.0,True
mp-555797,Zn4As2O9,1.8041234815139031,0.3133135875523926,"[4.0, 5.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron, Trigonal bipyramid",4e,3,4.0,Zn,0.0,True
mp-555797,Zn4As2O9,1.8041234815139031,0.3133135875523926,"[4.0, 5.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron, Trigonal bipyramid",4e,3,5.0,Zn,0.0,True
mp-555797,Zn4As2O9,1.8041234815139031,0.3133135875523926,"[4.0, 5.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron, Trigonal bipyramid",4e,3,6.0,Zn,0.0,True
mp-555802,Zn3Fe2(SeO3)6,1.906914733655504,0.2084745796272475,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid","2d, 4e",2,5.0,Zn,0.0,True
mp-555802,Zn3Fe2(SeO3)6,1.906914733655504,0.2084745796272475,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid","2d, 4e",2,6.0,Zn,0.0,True
mp-555880,ZnBi2B2O7,1.913956693853824,0.0391052672467458,[4.0],2.0,2.0,2.0,Tetrahedron,4c,1,4.0,Zn,0.0,True
mp-555965,Li2ZnSn3O8,1.9277607220078283,0.0976330625143045,[4.0],2.0,2.0,2.0,Tetrahedron,"4b, 2a",1,4.0,Zn,0.0,True
mp-555977,Rb2ZnO2,1.7613389695571762,0.361122423329173,"[3.0, 4.0]",2.0,2.0,2.0,"Tetrahedron, Trigonal plane",4e,2,3.0,Zn,0.0,True
mp-555977,Rb2ZnO2,1.7613389695571762,0.361122423329173,"[3.0, 4.0]",2.0,2.0,2.0,"Tetrahedron, Trigonal plane",4e,2,4.0,Zn,0.0,True
mp-555980,Ba2Zn3(PO3)10,1.6114874477395813,0.4794718496065498,"[4.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron","2e, 2f, 2c",2,4.0,Zn,0.0,True
mp-555980,Ba2Zn3(PO3)10,1.6114874477395813,0.4794718496065498,"[4.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron","2e, 2f, 2c",2,6.0,Zn,0.0,True
mp-556077,ZnCr6Si2Pb10(O16F)2,1.8896481421253315,0.2316212284839671,[4.0],2.0,2.0,2.0,Octahedron,1f,1,4.0,Zn,0.0,True
mp-556333,K2ZnCu3P3O12F,1.883043685216218,0.0787251240902137,[4.0],2.0,2.0,2.0,Tetrahedron,2e,1,4.0,Zn,0.0,True
mp-556361,SrV2ZnO7,2.1474171341102326,-0.0924055181369596,[5.0],2.0,2.0,2.0,Trigonal bipyramid,4e,1,5.0,Zn,0.0,True
mp-556688,Ba2V2ZnO8,1.9655679754114448,0.0170867453863045,[4.0],2.0,2.0,2.0,Tetrahedron,4e,1,4.0,Zn,0.0,True
mp-556898,VZn2P2O9,1.6752411550719777,0.4139741342753741,[5.0],2.0,2.0,2.0,Square pyramid,4c,1,5.0,Zn,0.0,True
mp-556959,VZnSe2O7,1.763056028339084,0.3444552565542541,[5.0],2.0,2.0,2.0,Trigonal bipyramid,4e,1,5.0,Zn,0.0,True
mp-557089,Rb2Zn3(P2O7)2,1.9435011279432453,0.0410178878158854,[4.0],2.0,2.0,2.0,Tetrahedron,2a,1,4.0,Zn,0.0,True
mp-557130,Zn2TeCl2O3,2.3965155853380047,-0.2916412647553423,"[2.0, 4.0]",2.0,2.0,2.0,"Tetrahedron, Square pyramid",8e,2,2.0,Zn,0.0,True
mp-557130,Zn2TeCl2O3,2.3965155853380047,-0.2916412647553423,"[2.0, 4.0]",2.0,2.0,2.0,"Tetrahedron, Square pyramid",8e,2,4.0,Zn,0.0,True
mp-557343,Zn3BPO7,1.3661996046364542,0.7684210814451063,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Square pyramid, Trigonal bipyramid",2b,3,5.0,Zn,0.0,True
mp-557343,Zn3BPO7,1.3661996046364542,0.7684210814451063,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Square pyramid, Trigonal bipyramid",2b,3,6.0,Zn,0.0,True
mp-557349,Mn3Nb2ZnO9,3.00439398646419,-0.7301965431989588,[6.0],2.0,2.0,2.0,Octahedron,2b,1,6.0,Zn,0.0,True
mp-557516,K2Be2Zn2Si3O11,1.2571808576624488,1.0728305491723775,[4.0],2.0,2.0,2.0,Tetrahedron,4g,1,4.0,Zn,0.0,True
mp-557548,V2ZnPbO7,2.104649698717542,0.0282005359067811,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Zn,0.0,True
mp-557658,RbZnB(PO4)2,1.8740045515637065,0.1375161038048171,[4.0],2.0,2.0,2.0,Tetrahedron,2i,1,4.0,Zn,0.0,True
mp-557693,CsZnPO4,1.9016060448426493,0.0453519670084225,[4.0],2.0,2.0,2.0,Tetrahedron,4e,1,4.0,Zn,0.0,True
mp-557746,Zn2SeCl2O3,2.2823284943373805,-0.2100730496934058,"[2.0, 4.0]",2.0,2.0,2.0,"Tetrahedron, Square pyramid",8e,2,2.0,Zn,0.0,True
mp-557746,Zn2SeCl2O3,2.2823284943373805,-0.2100730496934058,"[2.0, 4.0]",2.0,2.0,2.0,"Tetrahedron, Square pyramid",8e,2,4.0,Zn,0.0,True
mp-557920,Zn3(PO4)2,1.80447727941076,0.2171007389214066,[4.0],2.0,2.0,2.0,Tetrahedron,"4f, 2e",1,4.0,Zn,0.0,True
mp-557936,Zn4Cu5(TeO6)3,1.5811285796659127,0.5638247958186973,"[4.0, 5.0]",2.0,2.0,2.0,"Tetrahedron, Square pyramid",4f,2,4.0,Zn,0.0,True
mp-557936,Zn4Cu5(TeO6)3,1.5811285796659127,0.5638247958186973,"[4.0, 5.0]",2.0,2.0,2.0,"Tetrahedron, Square pyramid",4f,2,5.0,Zn,0.0,True
mp-557955,Ca3Al4ZnO10,1.8443612850000144,0.1707154874478578,[4.0],2.0,2.0,2.0,Tetrahedron,4a,1,4.0,Zn,0.0,True
mp-557974,BaZn2(BO3)2,1.90725930053959,0.1084484023033533,[4.0],2.0,2.0,2.0,Tetrahedron,4a,1,4.0,Zn,0.0,True
mp-558237,NaZnPO4,1.7429806133272976,0.2876585132399439,[4.0],2.0,2.0,2.0,Tetrahedron,4e,1,4.0,Zn,0.0,True
mp-558298,Zn3TeAs2Pb3O14,1.8666785815873763,0.1297353742801984,[4.0],2.0,2.0,2.0,Tetrahedron,3f,1,4.0,Zn,0.0,True
mp-558345,ZnFe2(SeO3)4,1.5137588294821194,0.6108093615776049,[5.0],2.0,2.0,2.0,Square pyramid,2a,1,5.0,Zn,0.0,True
mp-558350,Zn2TeBr2O3,2.414979549350522,-0.3013935547857495,"[2.0, 4.0]",2.0,2.0,2.0,"Tetrahedron, Square pyramid",8e,2,2.0,Zn,0.0,True
mp-558350,Zn2TeBr2O3,2.414979549350522,-0.3013935547857495,"[2.0, 4.0]",2.0,2.0,2.0,"Tetrahedron, Square pyramid",8e,2,4.0,Zn,0.0,True
mp-558504,BaZnTeCl2O3,1.9330987008078475,0.0611951919173251,"[2.0, 3.0]",2.0,2.0,2.0,Tetrahedron,4c,1,2.0,Zn,0.0,True
mp-558504,BaZnTeCl2O3,1.9330987008078475,0.0611951919173251,"[2.0, 3.0]",2.0,2.0,2.0,Tetrahedron,4c,1,3.0,Zn,0.0,True
mp-558528,La2TiZnO6,2.107331127963872,0.0289145316846489,[6.0],2.0,2.0,2.0,Octahedron,2c,1,6.0,Zn,0.0,True
mp-558616,SrZnP2O7,1.3147653126198002,0.8374551406600339,[5.0],2.0,2.0,2.0,Square pyramid,4e,1,5.0,Zn,0.0,True
mp-558680,Ba2Zn(BO2)6,1.5084096639591018,0.763207058351022,[4.0],2.0,2.0,2.0,Tetrahedron,2i,1,4.0,Zn,0.0,True
mp-558938,Zn4SiTePbO10,1.811220879350832,0.278953314440055,[4.0],2.0,2.0,2.0,Tetrahedron,8d,1,4.0,Zn,0.0,True
mp-559112,K2Zn6O7,1.2538010431280942,1.0724246589298048,"[4.0, 5.0]",2.0,2.0,2.0,"Tetrahedron, Trigonal bipyramid","4c, 8d",2,4.0,Zn,0.0,True
mp-559112,K2Zn6O7,1.2538010431280942,1.0724246589298048,"[4.0, 5.0]",2.0,2.0,2.0,"Tetrahedron, Trigonal bipyramid","4c, 8d",2,5.0,Zn,0.0,True
mp-559127,K2Zn2Si8O19,1.59489088789556,0.5657587778407953,[4.0],2.0,2.0,2.0,Tetrahedron,2c,1,4.0,Zn,0.0,True
mp-559138,Ba2Zn(BO3)2,2.1597204034136475,-0.2578583844998567,[4.0],2.0,2.0,2.0,Tetrahedron,4a,1,4.0,Zn,0.0,True
mp-559184,Zn2Si3Pb4SO15,1.9069726631791133,0.1166640725103659,[4.0],2.0,2.0,2.0,Tetrahedron,2a,1,4.0,Zn,0.0,True
mp-559319,Zn2P2O7,1.6989474559905762,0.3794633553238517,[5.0],2.0,2.0,2.0,Trigonal bipyramid,8e,1,5.0,Zn,0.0,True
mp-559362,K4Zn(WO4)3,1.7884936399278906,0.2754785843832238,[5.0],2.0,2.0,2.0,Trigonal bipyramid,2i,1,5.0,Zn,0.0,True
mp-559752,CsZnPO4,1.9126648531885488,0.0250313933676377,[4.0],2.0,2.0,2.0,Tetrahedron,4a,1,4.0,Zn,0.0,True
